"ID", "VAR", "MODE", "SPAN","VALUE"
"97214","P09_POP","AsTheCrowFlies",0,7588
"97214","P09_POP","AsTheCrowFlies",2500,8082.37809499
"97214","P09_POP","AsTheCrowFlies",5000,15652.84348388
"97214","P09_POP","AsTheCrowFlies",7500,30522.68712421
"97214","P09_POP","AsTheCrowFlies",10000,49176.17732811
"97214","P09_POP","AsTheCrowFlies",12500,80639.58763432
"97214","P09_POP","AsTheCrowFlies",15000,120352.60966715
"97214","P09_POP","AsTheCrowFlies",17500,158999.81404197
"97214","P09_POP","AsTheCrowFlies",20000,193201.49987584
"97214","P09_POP","AsTheCrowFlies",22500,222915.09855872
"97214","P09_POP","AsTheCrowFlies",25000,248680.72410401
"97214","P09_POP","AsTheCrowFlies",27500,270904.08427138
"97214","P09_POP","AsTheCrowFlies",30000,289896.16053154
"97214","P09_POP","AsTheCrowFlies",32500,305972.98508204
"97214","P09_POP","AsTheCrowFlies",35000,319480.42670466
"97214","P09_POP","AsTheCrowFlies",37500,330775.52744425
"97214","P09_POP","AsTheCrowFlies",40000,340200.67114877
"97214","P09_POP","AsTheCrowFlies",42500,348065.63477132
"97214","P09_POP","AsTheCrowFlies",45000,354639.45251856
"97214","P09_POP","AsTheCrowFlies",47500,360149.43215583
"97214","P09_POP","AsTheCrowFlies",50000,364784.23953387
"97214","P09_POP","AsTheCrowFlies",0,7588
"97214","P09_POP","AsTheCrowFlies",2500,8082.37809499
"97214","P09_POP","AsTheCrowFlies",5000,15652.84348388
"97214","P09_POP","AsTheCrowFlies",7500,30522.68712421
"97214","P09_POP","AsTheCrowFlies",10000,49176.17732811
"97214","P09_POP","AsTheCrowFlies",12500,80639.58763432
"97214","P09_POP","AsTheCrowFlies",15000,120352.60966715
"97214","P09_POP","AsTheCrowFlies",17500,158999.81404197
"97214","P09_POP","AsTheCrowFlies",20000,193201.49987584
"97214","P09_POP","AsTheCrowFlies",22500,222915.09855872
"97214","P09_POP","AsTheCrowFlies",25000,248680.72410401
"97214","P09_POP","AsTheCrowFlies",27500,270904.08427138
"97214","P09_POP","AsTheCrowFlies",30000,289896.16053154
"97214","P09_POP","AsTheCrowFlies",32500,305972.98508204
"97214","P09_POP","AsTheCrowFlies",35000,319480.42670466
"97214","P09_POP","AsTheCrowFlies",37500,330775.52744425
"97214","P09_POP","AsTheCrowFlies",40000,340200.67114877
"97214","P09_POP","AsTheCrowFlies",42500,348065.63477132
"97214","P09_POP","AsTheCrowFlies",45000,354639.45251856
"97214","P09_POP","AsTheCrowFlies",47500,360149.43215583
"97214","P09_POP","AsTheCrowFlies",50000,364784.23953387
"97214","P09_POP","AsTheCrowFlies",0,7588
"97214","P09_POP","AsTheCrowFlies",2500,8082.37809499
"97214","P09_POP","AsTheCrowFlies",5000,15652.84348388
"97214","P09_POP","AsTheCrowFlies",7500,30522.68712421
"97214","P09_POP","AsTheCrowFlies",10000,49176.17732811
"97214","P09_POP","AsTheCrowFlies",12500,80639.58763432
"97214","P09_POP","AsTheCrowFlies",15000,120352.60966715
"97214","P09_POP","AsTheCrowFlies",17500,158999.81404197
"97214","P09_POP","AsTheCrowFlies",20000,193201.49987584
"97214","P09_POP","AsTheCrowFlies",22500,222915.09855872
"97214","P09_POP","AsTheCrowFlies",25000,248680.72410401
"97214","P09_POP","AsTheCrowFlies",27500,270904.08427138
"97214","P09_POP","AsTheCrowFlies",30000,289896.16053154
"97214","P09_POP","AsTheCrowFlies",32500,305972.98508204
"97214","P09_POP","AsTheCrowFlies",35000,319480.42670466
"97214","P09_POP","AsTheCrowFlies",37500,330775.52744425
"97214","P09_POP","AsTheCrowFlies",40000,340200.67114877
"97214","P09_POP","AsTheCrowFlies",42500,348065.63477132
"97214","P09_POP","AsTheCrowFlies",45000,354639.45251856
"97214","P09_POP","AsTheCrowFlies",47500,360149.43215583
"97214","P09_POP","AsTheCrowFlies",50000,364784.23953387
"97214","P09_POP","AsTheCrowFlies",0,7588
"97214","P09_POP","AsTheCrowFlies",2500,8082.37809499
"97214","P09_POP","AsTheCrowFlies",5000,15652.84348388
"97214","P09_POP","AsTheCrowFlies",7500,30522.68712421
"97214","P09_POP","AsTheCrowFlies",10000,49176.17732811
"97214","P09_POP","AsTheCrowFlies",12500,80639.58763432
"97214","P09_POP","AsTheCrowFlies",15000,120352.60966715
"97214","P09_POP","AsTheCrowFlies",17500,158999.81404197
"97214","P09_POP","AsTheCrowFlies",20000,193201.49987584
"97214","P09_POP","AsTheCrowFlies",22500,222915.09855872
"97214","P09_POP","AsTheCrowFlies",25000,248680.72410401
"97214","P09_POP","AsTheCrowFlies",27500,270904.08427138
"97214","P09_POP","AsTheCrowFlies",30000,289896.16053154
"97214","P09_POP","AsTheCrowFlies",32500,305972.98508204
"97214","P09_POP","AsTheCrowFlies",35000,319480.42670466
"97214","P09_POP","AsTheCrowFlies",37500,330775.52744425
"97214","P09_POP","AsTheCrowFlies",40000,340200.67114877
"97214","P09_POP","AsTheCrowFlies",42500,348065.63477132
"97214","P09_POP","AsTheCrowFlies",45000,354639.45251856
"97214","P09_POP","AsTheCrowFlies",47500,360149.43215583
"97214","P09_POP","AsTheCrowFlies",50000,364784.23953387
"97214","P09_POP","AsTheCrowFlies",0,7588
"97214","P09_POP","AsTheCrowFlies",2500,8082.37809499
"97214","P09_POP","AsTheCrowFlies",5000,15652.84348388
"97214","P09_POP","AsTheCrowFlies",7500,30522.68712421
"97214","P09_POP","AsTheCrowFlies",10000,49176.17732811
"97214","P09_POP","AsTheCrowFlies",12500,80639.58763432
"97214","P09_POP","AsTheCrowFlies",15000,120352.60966715
"97214","P09_POP","AsTheCrowFlies",17500,158999.81404197
"97214","P09_POP","AsTheCrowFlies",20000,193201.49987584
"97214","P09_POP","AsTheCrowFlies",22500,222915.09855872
"97214","P09_POP","AsTheCrowFlies",25000,248680.72410401
"97214","P09_POP","AsTheCrowFlies",27500,270904.08427138
"97214","P09_POP","AsTheCrowFlies",30000,289896.16053154
"97214","P09_POP","AsTheCrowFlies",32500,305972.98508204
"97214","P09_POP","AsTheCrowFlies",35000,319480.42670466
"97214","P09_POP","AsTheCrowFlies",37500,330775.52744425
"97214","P09_POP","AsTheCrowFlies",40000,340200.67114877
"97214","P09_POP","AsTheCrowFlies",42500,348065.63477132
"97214","P09_POP","AsTheCrowFlies",45000,354639.45251856
"97214","P09_POP","AsTheCrowFlies",47500,360149.43215583
"97214","P09_POP","AsTheCrowFlies",50000,364784.23953387
"97214","P09_POP","AsTheCrowFlies",0,7588
"97214","P09_POP","AsTheCrowFlies",1000,7588
"97214","P09_POP","AsTheCrowFlies",2000,7660.77087894
"97214","P09_POP","AsTheCrowFlies",3000,8801.44818398
"97214","P09_POP","AsTheCrowFlies",4000,11135.58165895
"97214","P09_POP","AsTheCrowFlies",5000,15652.84348388
"97214","P09_POP","AsTheCrowFlies",6000,21483.28260899
"97214","P09_POP","AsTheCrowFlies",7000,27491.56590883
"97214","P09_POP","AsTheCrowFlies",8000,33644.77780751
"97214","P09_POP","AsTheCrowFlies",9000,40568.03219322
"97214","P09_POP","AsTheCrowFlies",10000,49176.17732811
"97214","P09_POP","AsTheCrowFlies",11000,60104.28679273
"97214","P09_POP","AsTheCrowFlies",12000,73330.40108604
"97214","P09_POP","AsTheCrowFlies",13000,88285.78714857
"97214","P09_POP","AsTheCrowFlies",14000,104194.39703711
"97214","P09_POP","AsTheCrowFlies",15000,120352.60966715
"97214","P09_POP","AsTheCrowFlies",16000,136253.4736397
"97214","P09_POP","AsTheCrowFlies",17000,151592.30993519
"97214","P09_POP","AsTheCrowFlies",18000,166219.87936455
"97214","P09_POP","AsTheCrowFlies",19000,180087.34481922
"97214","P09_POP","AsTheCrowFlies",20000,193201.49987584
"97214","P09_POP","AsTheCrowFlies",21000,205594.21200078
"97214","P09_POP","AsTheCrowFlies",22000,217304.32393267
"97214","P09_POP","AsTheCrowFlies",23000,228368.63374205
"97214","P09_POP","AsTheCrowFlies",24000,238818.68517912
