"ID", "VAR", "MODE", "SPAN","VALUE"
"77212","population","AsTheCrowFlies",0,145
"77212","population","AsTheCrowFlies",2500,696.44450668
"77212","population","AsTheCrowFlies",5000,3240.69721895
"77212","population","AsTheCrowFlies",7500,9925.17543357
"77212","population","AsTheCrowFlies",10000,22237.9459981
"77212","population","AsTheCrowFlies",12500,36474.1528479
"77212","population","AsTheCrowFlies",15000,52813.90472035
"77212","population","AsTheCrowFlies",17500,72117.3329986
"77212","population","AsTheCrowFlies",20000,94746.98703872
"77212","population","AsTheCrowFlies",22500,121368.32164671
"77212","population","AsTheCrowFlies",25000,152790.430632
"77212","population","AsTheCrowFlies",27500,190074.64935943
"77212","population","AsTheCrowFlies",30000,235316.5920141
"77212","population","AsTheCrowFlies",32500,292485.96987081
"77212","population","AsTheCrowFlies",35000,367772.45610251
"77212","population","AsTheCrowFlies",37500,469151.44682568
"77212","population","AsTheCrowFlies",40000,605106.39101254
"77212","population","AsTheCrowFlies",42500,782843.98460889
"77212","population","AsTheCrowFlies",45000,1006696.06141508
"77212","population","AsTheCrowFlies",47500,1277297.38306766
"77212","population","AsTheCrowFlies",50000,1591681.90972226
"77212","agriculteurs","AsTheCrowFlies",0,0
"77212","agriculteurs","AsTheCrowFlies",2500,7.68801968
"77212","agriculteurs","AsTheCrowFlies",5000,27.79726208
"77212","agriculteurs","AsTheCrowFlies",7500,60.32493791
"77212","agriculteurs","AsTheCrowFlies",10000,108.79361111
"77212","agriculteurs","AsTheCrowFlies",12500,172.56872975
"77212","agriculteurs","AsTheCrowFlies",15000,248.20447952
"77212","agriculteurs","AsTheCrowFlies",17500,331.7137689
"77212","agriculteurs","AsTheCrowFlies",20000,421.37761081
"77212","agriculteurs","AsTheCrowFlies",22500,518.16793726
"77212","agriculteurs","AsTheCrowFlies",25000,623.62914626
"77212","agriculteurs","AsTheCrowFlies",27500,738.30012311
"77212","agriculteurs","AsTheCrowFlies",30000,861.61451075
"77212","agriculteurs","AsTheCrowFlies",32500,992.53317875
"77212","agriculteurs","AsTheCrowFlies",35000,1130.20711475
"77212","agriculteurs","AsTheCrowFlies",37500,1274.47905129
"77212","agriculteurs","AsTheCrowFlies",40000,1426.04869408
"77212","agriculteurs","AsTheCrowFlies",42500,1586.1780614
"77212","agriculteurs","AsTheCrowFlies",45000,1756.0981678
"77212","agriculteurs","AsTheCrowFlies",47500,1936.44876797
"77212","agriculteurs","AsTheCrowFlies",50000,2126.98588123
"77212","artisans","AsTheCrowFlies",0,0
"77212","artisans","AsTheCrowFlies",2500,17.79611835
"77212","artisans","AsTheCrowFlies",5000,87.94374176
"77212","artisans","AsTheCrowFlies",7500,228.69700617
"77212","artisans","AsTheCrowFlies",10000,464.05043921
"77212","artisans","AsTheCrowFlies",12500,757.20938322
"77212","artisans","AsTheCrowFlies",15000,1122.26864488
"77212","artisans","AsTheCrowFlies",17500,1571.15624592
"77212","artisans","AsTheCrowFlies",20000,2108.68749324
"77212","artisans","AsTheCrowFlies",22500,2748.3067317
"77212","artisans","AsTheCrowFlies",25000,3508.19573035
"77212","artisans","AsTheCrowFlies",27500,4412.9916447
"77212","artisans","AsTheCrowFlies",30000,5508.1806167
"77212","artisans","AsTheCrowFlies",32500,6877.53753305
"77212","artisans","AsTheCrowFlies",35000,8652.68814357
"77212","artisans","AsTheCrowFlies",37500,11006.99418654
"77212","artisans","AsTheCrowFlies",40000,14130.02895778
"77212","artisans","AsTheCrowFlies",42500,18188.05277673
"77212","artisans","AsTheCrowFlies",45000,23285.83593007
"77212","artisans","AsTheCrowFlies",47500,29444.87449716
"77212","artisans","AsTheCrowFlies",50000,36603.14558604
"77212","cadres","AsTheCrowFlies",0,8
"77212","cadres","AsTheCrowFlies",2500,29.16996627
"77212","cadres","AsTheCrowFlies",5000,129.39848248
"77212","cadres","AsTheCrowFlies",7500,381.15938688
"77212","cadres","AsTheCrowFlies",10000,819.73892334
"77212","cadres","AsTheCrowFlies",12500,1372.25191171
"77212","cadres","AsTheCrowFlies",15000,2154.80195901
