"ID", "VAR", "MODE", "SPAN","VALUE"
"77286","population","AsTheCrowFlies",0,236
"77286","population","AsTheCrowFlies",2500,628.11005981
"77286","population","AsTheCrowFlies",5000,5561.95644511
"77286","population","AsTheCrowFlies",7500,14044.17853232
"77286","population","AsTheCrowFlies",10000,26055.84609801
"77286","population","AsTheCrowFlies",12500,43518.68898528
"77286","population","AsTheCrowFlies",15000,65077.21868572
"77286","population","AsTheCrowFlies",17500,90884.97995364
"77286","population","AsTheCrowFlies",20000,123122.57978336
"77286","population","AsTheCrowFlies",22500,164171.67271294
"77286","population","AsTheCrowFlies",25000,216966.71266616
"77286","population","AsTheCrowFlies",27500,286568.32321965
"77286","population","AsTheCrowFlies",30000,380866.72306387
"77286","population","AsTheCrowFlies",32500,509994.10149072
"77286","population","AsTheCrowFlies",35000,684479.39655369
"77286","population","AsTheCrowFlies",37500,912536.5630646
"77286","population","AsTheCrowFlies",40000,1197719.63334855
"77286","population","AsTheCrowFlies",42500,1538053.32369668
"77286","population","AsTheCrowFlies",45000,1926745.23488658
"77286","population","AsTheCrowFlies",47500,2353823.38179417
"77286","population","AsTheCrowFlies",50000,2807935.59356924
"77286","agriculteurs","AsTheCrowFlies",0,4
"77286","agriculteurs","AsTheCrowFlies",2500,7.22653605
"77286","agriculteurs","AsTheCrowFlies",5000,55.76540628
"77286","agriculteurs","AsTheCrowFlies",7500,119.76225051
"77286","agriculteurs","AsTheCrowFlies",10000,186.59555089
"77286","agriculteurs","AsTheCrowFlies",12500,266.35379071
"77286","agriculteurs","AsTheCrowFlies",15000,361.94059839
"77286","agriculteurs","AsTheCrowFlies",17500,473.00263135
"77286","agriculteurs","AsTheCrowFlies",20000,595.90543044
"77286","agriculteurs","AsTheCrowFlies",22500,727.14843341
"77286","agriculteurs","AsTheCrowFlies",25000,865.02719089
"77286","agriculteurs","AsTheCrowFlies",27500,1009.15497848
"77286","agriculteurs","AsTheCrowFlies",30000,1159.77929041
"77286","agriculteurs","AsTheCrowFlies",32500,1317.65760854
"77286","agriculteurs","AsTheCrowFlies",35000,1484.19198879
"77286","agriculteurs","AsTheCrowFlies",37500,1661.20316538
"77286","agriculteurs","AsTheCrowFlies",40000,1850.2272912
"77286","agriculteurs","AsTheCrowFlies",42500,2051.78679193
"77286","agriculteurs","AsTheCrowFlies",45000,2265.06771163
"77286","agriculteurs","AsTheCrowFlies",47500,2488.06769455
"77286","agriculteurs","AsTheCrowFlies",50000,2718.01843101
"77286","artisans","AsTheCrowFlies",0,23
"77286","artisans","AsTheCrowFlies",2500,35.2900754
"77286","artisans","AsTheCrowFlies",5000,153.61652413
"77286","artisans","AsTheCrowFlies",7500,331.42965235
"77286","artisans","AsTheCrowFlies",10000,585.07898404
"77286","artisans","AsTheCrowFlies",12500,961.2755409
"77286","artisans","AsTheCrowFlies",15000,1441.69919387
"77286","artisans","AsTheCrowFlies",17500,2049.63110517
"77286","artisans","AsTheCrowFlies",20000,2835.87017997
"77286","artisans","AsTheCrowFlies",22500,3845.0883991
"77286","artisans","AsTheCrowFlies",25000,5135.49496561
"77286","artisans","AsTheCrowFlies",27500,6812.76464366
"77286","artisans","AsTheCrowFlies",30000,9043.570185
