"ID", "VAR", "MODE", "SPAN","VALUE"
"97233","P09_POP","AsTheCrowFlies",0,1843
"97233","P09_POP","AsTheCrowFlies",1000,1843
"97233","P09_POP","AsTheCrowFlies",2000,2141.7946939
"97233","P09_POP","AsTheCrowFlies",3000,4487.89274379
"97233","P09_POP","AsTheCrowFlies",4000,7359.88871382
"97233","P09_POP","AsTheCrowFlies",5000,12023.34349918
"97233","P09_POP","AsTheCrowFlies",6000,21777.85778297
"97233","P09_POP","AsTheCrowFlies",7000,37829.68378582
"97233","P09_POP","AsTheCrowFlies",8000,57539.60617575
"97233","P09_POP","AsTheCrowFlies",9000,77862.75834509
"97233","P09_POP","AsTheCrowFlies",10000,97246.02773628
"97233","P09_POP","AsTheCrowFlies",11000,115307.74348876
"97233","P09_POP","AsTheCrowFlies",12000,132165.47075595
"97233","P09_POP","AsTheCrowFlies",13000,148037.98034767
"97233","P09_POP","AsTheCrowFlies",14000,163099.50613885
"97233","P09_POP","AsTheCrowFlies",15000,177458.14647615
"97233","P09_POP","AsTheCrowFlies",16000,191170.59964138
"97233","P09_POP","AsTheCrowFlies",17000,204260.85350197
"97233","P09_POP","AsTheCrowFlies",18000,216735.46184791
"97233","P09_POP","AsTheCrowFlies",19000,228593.97994486
"97233","P09_POP","AsTheCrowFlies",20000,239835.02699485
"97233","P09_POP","AsTheCrowFlies",21000,250459.33325597
"97233","P09_POP","AsTheCrowFlies",22000,260471.06374638
"97233","P09_POP","AsTheCrowFlies",23000,269878.2978863
"97233","P09_POP","AsTheCrowFlies",24000,278693.07342383
"97233","P09_POP","AsTheCrowFlies",25000,286931.21171692
"97233","P09_POP","AsTheCrowFlies",26000,294611.97034393
"97233","P09_POP","AsTheCrowFlies",27000,301757.56709811
"97233","P09_POP","AsTheCrowFlies",28000,308392.6120013
"97233","P09_POP","AsTheCrowFlies",29000,314543.49077517
"97233","P09_POP","AsTheCrowFlies",30000,320237.73432228
"97233","P09_POP","AsTheCrowFlies",31000,325503.42960839
"97233","P09_POP","AsTheCrowFlies",32000,330368.69067199
"97233","P09_POP","AsTheCrowFlies",33000,334861.21206142
"97233","P09_POP","AsTheCrowFlies",34000,339007.90431949
"97233","P09_POP","AsTheCrowFlies",35000,342834.62086511
"97233","P09_POP","AsTheCrowFlies",36000,346365.96281136
"97233","P09_POP","AsTheCrowFlies",37000,349625.14965732
"97233","P09_POP","AsTheCrowFlies",38000,352633.94869858
"97233","P09_POP","AsTheCrowFlies",39000,355412.65436912
"97233","P09_POP","AsTheCrowFlies",40000,357980.09528645
"97233","P09_POP","AsTheCrowFlies",41000,360353.67500293
"97233","P09_POP","AsTheCrowFlies",42000,362549.42926691
"97233","P09_POP","AsTheCrowFlies",43000,364582.09528699
"97233","P09_POP","AsTheCrowFlies",44000,366465.18917874
"97233","P09_POP","AsTheCrowFlies",45000,368211.08480331
"97233","P09_POP","AsTheCrowFlies",46000,369831.09921635
"97233","P09_POP","AsTheCrowFlies",47000,371335.57137528
"97233","P09_POP","AsTheCrowFlies",48000,372733.94382544
"97233","P09_POP","AsTheCrowFlies",49000,374034.83094769
"97233","P09_POP","AsTheCrowFlies",50000,375246.0934505
"97233","P09_POP0014","AsTheCrowFlies",0,314
"97233","P09_POP0014","AsTheCrowFlies",1000,314
"97233","P09_POP0014","AsTheCrowFlies",2000,371.96912614
"97233","P09_POP0014","AsTheCrowFlies",3000,828.03116847
"97233","P09_POP0014","AsTheCrowFlies",4000,1386.23400264
"97233","P09_POP0014","AsTheCrowFlies",5000,2265.75354247
"97233","P09_POP0014","AsTheCrowFlies",6000,4093.07324092
"97233","P09_POP0014","AsTheCrowFlies",7000,7119.47251157
"97233","P09_POP0014","AsTheCrowFlies",8000,10853.21764948
"97233","P09_POP0014","AsTheCrowFlies",9000,14718.03339162
"97233","P09_POP0014","AsTheCrowFlies",10000,18423.58562349
"97233","P09_POP0014","AsTheCrowFlies",11000,21903.36218923
"97233","P09_POP0014","AsTheCrowFlies",12000,25182.20609246
"97233","P09_POP0014","AsTheCrowFlies",13000,28299.39055305
"97233","P09_POP0014","AsTheCrowFlies",14000,31282.94704285
"97233","P09_POP0014","AsTheCrowFlies",15000,34147.88356495
"97233","P09_POP0014","AsTheCrowFlies",16000,36900.08755426
"97233","P09_POP0014","AsTheCrowFlies",17000,39540.06378777
"97233","P09_POP0014","AsTheCrowFlies",18000,42065.73408014
"97233","P09_POP0014","AsTheCrowFlies",19000,44474.31360154
"97233","P09_POP0014","AsTheCrowFlies",20000,46763.39188838
"97233","P09_POP0014","AsTheCrowFlies",21000,48931.45099955
"97233","P09_POP0014","AsTheCrowFlies",22000,50978.05115596
"97233","P09_POP0014","AsTheCrowFlies",23000,52903.8522684
"97233","P09_POP0014","AsTheCrowFlies",24000,54710.55597721
"97233","P09_POP0014","AsTheCrowFlies",25000,56400.81461648
"97233","P09_POP0014","AsTheCrowFlies",26000,57978.11727974
"97233","P09_POP0014","AsTheCrowFlies",27000,59446.660442
"97233","P09_POP0014","AsTheCrowFlies",28000,60811.20826632
"97233","P09_POP0014","AsTheCrowFlies",29000,62076.94933624
"97233","P09_POP0014","AsTheCrowFlies",30000,63249.3547827
"97233","P09_POP0014","AsTheCrowFlies",31000,64334.04801804
"97233","P09_POP0014","AsTheCrowFlies",32000,65336.68877922
"97233","P09_POP0014","AsTheCrowFlies",33000,66262.87562286
"97233","P09_POP0014","AsTheCrowFlies",34000,67118.06639703
"97233","P09_POP0014","AsTheCrowFlies",35000,67907.51824956
"97233","P09_POP0014","AsTheCrowFlies",36000,68636.24429775
"97233","P09_POP0014","AsTheCrowFlies",37000,69308.98454751
"97233","P09_POP0014","AsTheCrowFlies",38000,69930.18915397
"97233","P09_POP0014","AsTheCrowFlies",39000,70504.01239987
"97233","P09_POP0014","AsTheCrowFlies",40000,71034.31273776
"97233","P09_POP0014","AsTheCrowFlies",41000,71524.65994368
"97233","P09_POP0014","AsTheCrowFlies",42000,71978.34596327
"97233","P09_POP0014","AsTheCrowFlies",43000,72398.39836419
