"ID","NAMES","ouvrier_AsTheCowRolls_POT_5"
"77132","Coupvray",1515.14709757
"77133","Courcelles-en-Bassee",209.85307873
"77134","Courchamp",78.04107327
"77135","Courpalay",405.16228957
"77136","Courquetaine",282.66340609
"77137","Courtacon",226.57371673
"77138","Courtomer",295.20482096
"77139","Courtry",3788.61180127
"77140","Coutencon",109.37156087
"77141","Coutevroult",1247.63765241
"77142","Crecy-la-Chapelle",683.39865264
"77143","Cregy-les-Meaux",4395.24935972
"77144","Crevecoeur-en-Brie",239.2917065
"77145","Crisenoy",191.20395147
"77146","Croissy-Beaubourg",3680.1727509
"77147","La Croix-en-Brie",140.99222509
"77148","Crouy-sur-Ourcq",286.97014027
"77149","Cucharmoy",108.00591022
"77150","Cuisy",296.00253444
"77151","Dagny",212.41097368
"77152","Dammarie-les-Lys",5747.79351167
"77153","Dammartin-en-Goele",1497.49831264
"77154","Dammartin-sur-Tigeaux",203.83948592
"77155","Dampmart",2114.84932543
"77156","Darvault",1651.68779696
"77157","Dhuisy",63.22775623
"77158","Diant",187.90071086
"77159","Donnemarie-Dontilly",421.98401767
"77161","Dormelles",180.95135576
"77162","Doue",159.14310735
"77163","Douy-la-Ramee",87.46043906
"77164","Echouboulains",97.1172464
"77165","Les Ecrennes",248.19344023
"77166","Ecuelles",703.46860119
"77167","Egligny",180.43090586
"77168","Egreville",394.53630583
"77169","Emerainville",5219.65642655
"77170","Episy",445.14509749
"77171","Esbly",1373.63682621
"77172","Esmans",697.8469752
"77173","Etrepilly",302.73407947
"77174","Everly",311.63012623
"77175","Evry-Gregy-sur-Yerre",235.93498972
"77176","Faremoutiers",899.86304677
"77177","Favieres",797.13792243
"77178","Fay-les-Nemours",502.50765579
"77179","Fericy",269.78224897
"77180","Ferolles-Attilly",789.60907416
"77181","Ferrieres-en-Brie",2634.4248131
"77182","La Ferte-Gaucher",943.32142886
"77183","La Ferte-sous-Jouarre",1351.56665255
"77184","Flagy",212.9022917
"77185","Fleury-en-Biere",324.84556607
"77186","Fontainebleau",1812.80366728
"77187","Fontaine-Fourches",113.48121515
"77188","Fontaine-le-Port",422.09369943
"77190","Fontains",191.07188645
"77191","Fontenailles",1048.45449468
"77192","Fontenay-Tresigny",717.283622
"77193","Forfry",438.95162732
"77194","Forges",329.33833619
"77195","Fouju",203.53082086
"77196","Fresnes-sur-Marne",634.48655824
"77197","Fretoy",135.36819953
"77198","Fromont",79.08020917
"77199","Fublaines",979.08462504
"77200","Garentreville",53.4286779
"77201","Gastins",207.28000428
"77202","La Genevraye",347.12580063
"77203","Germigny-l'Eveque",415.07170204
"77204","Germigny-sous-Coulombs",81.09188428
"77205","Gesvres-le-Chapitre",348.14937922
"77206","Giremoutiers",921.29620698
"77207","Gironville",64.27719746
"77208","Gouaix",327.85451939
"77209","Gouvernes",4901.06186987
"77210","La Grande-Paroisse",510.61913993
"77211","Grandpuits-Bailly-Carrois",525.66611177
"77212","Gravon",72.76395559
"77214","Gressy",1185.75216352
"77215","Gretz-Armainvilliers",1894.21309046
"77216","Grez-sur-Loing",732.23219123
"77217","Grisy-Suisnes",1159.73271841
"77218","Grisy-sur-Seine",181.46994095
"77219","Guerard",487.99762614
"77220","Guercheville",53.09067783
"77221","Guermantes",4425.73732082
"77222","Guignes",892.25462351
"77223","Gurcy-le-Chatel",191.45357787
"77224","Hautefeuille",161.45731911
"77225","La Haute-Maison",118.53348897
"77226","Hericy",410.10655674
"77227","Herme",272.30987789
"77228","Hondevilliers",125.57984395
"77229","La Houssaye-en-Brie",307.84529633
"77230","Ichy",61.61316107
"77231","Isles-les-Meldeuses",681.91003932
"77232","Isles-les-Villenoy",760.54992451
"77233","Iverny",336.29465056
"77234","Jablines",297.14143972
"77235","Jaignes",244.27421291
"77236","Jaulnes",548.4657537
"77237","Jossigny",1990.84071327
"77238","Jouarre",631.7223711
"77239","Jouy-le-Chatel",292.06982996
"77240","Jouy-sur-Morin",697.91007767
"77241","Juilly",752.80200756
"77242","Jutigny",542.52602814
"77243","Lagny-sur-Marne",5355.66925949
"77244","Larchant",216.55461634
"77245","Laval-en-Brie",455.06491146
"77246","Lechelle",113.81783605
"77247","Lescherolles",372.0778229
"77248","Lesches",726.93914191
"77249","Lesigny",1770.15466303
"77250","Leudon-en-Brie",98.73397762
"77251","Lieusaint",3239.87096307
"77252","Limoges-Fourches",472.89056369
"77253","Lissy",307.90298256
"77254","Liverdy-en-Brie",231.39093754
"77255","Livry-sur-Seine",3176.84458323
"77256","Lizines",178.93386281
"77257","Lizy-sur-Ourcq",865.03109101
"77258","Lognes",6390.60053169
"77259","Longperrier",1282.01269543
"77260","Longueville",700.50902533
"77261","Lorrez-le-Bocage-Preaux",242.53775264
"77262","Louan-Villegruis-Fontaine",49.94016797
"77263","Luisetaines",135.88988897
"77264","Lumigny-Nesles-Ormeaux",237.78255548
"77265","Luzancy",593.87448959
"77266","Machault",268.19179441
"77267","La Madeleine-sur-Loing",400.78780088
"77268","Magny-le-Hongre",1652.85433437
"77269","Maincy",3921.255904
"77270","Maisoncelles-en-Brie",122.18723702
"77271","Maisoncelles-en-Gatinais",145.83993358
"77272","Maison-Rouge",230.05563257
"77273","Marchemoret",622.1784321
"77274","Marcilly",304.18001366
"77275","Les Marets",42.42812053
"77276","Mareuil-les-Meaux",1540.32680886
"77277","Marles-en-Brie",551.96749429
"77278","Marolles-en-Brie",213.594792
"77279","Marolles-sur-Seine",412.12611502
"77280","Mary-sur-Marne",855.54513741
"77281","Mauperthuis",529.71957174
"77282","Mauregard",374.95018338
"77283","May-en-Multien",242.64307048
"77284","Meaux",7417.151735
"77285","Le Mee-sur-Seine",7766.73413775
"77286","Meigneux",82.97183428
"77287","Meilleray",116.4672578
"77288","Melun",9547.72606348
"77289","Melz-sur-Seine",105.72617507
"77290","Mery-sur-Marne",540.7849033
"77291","Le Mesnil-Amelot",252.41907221
"77292","Messy",1057.28988883
"77293","Misy-sur-Yonne",144.58262397
"77294","Mitry-Mory",2926.98405625
"77295","Moisenay",325.82988185
"77296","Moissy-Cramayel",2538.97448001
"77297","Mondreville",86.9738894
"77298","Mons-en-Montois",332.63391667
"77299","Montarlot",243.21975003
"77300","Montceaux-les-Meaux",468.89268888
"77301","Montceaux-les-Provins",143.56542028
"77302","Montcourt-Fromonville",1204.71303705
"77303","Montdauphin",77.25299154
"77304","Montenils",51.33131734
"77305","Montereau-Fault-Yonne",2889.42276633
"77306","Montereau-sur-le-Jard",226.69897975
"77307","Montevrain",2704.53197606
"77308","Montge-en-Goele",380.50785233
"77309","Monthyon",518.60358227
"77310","Montigny-le-Guesdier",209.11682714
"77311","Montigny-Lencoup",243.55334059
"77312","Montigny-sur-Loing",337.05379111
"77313","Montmachoux",123.09095478
"77314","Montolivet",102.48010992
"77315","Montry",1676.38285063
"77316","Moret-sur-Loing",988.2023576
"77317","Mormant",750.96729465
"77318","Mortcerf",300.36510791
"77319","Mortery",106.6071825
"77320","Mouroux",1935.29997661
"77321","Mousseaux-les-Bray",585.41450405
"77322","Moussy-le-Neuf",566.37025223
"77323","Moussy-le-Vieux",705.95350392
"77325","Mouy-sur-Seine",621.44788548
"77326","Nandy",3790.39933099
"77327","Nangis",1172.65774591
"77328","Nanteau-sur-Essonne",120.79285814
"77329","Nanteau-sur-Lunain",161.75739177
"77330","Nanteuil-les-Meaux",1684.91148802
"77331","Nanteuil-sur-Marne",463.78874936
"77332","Nantouillet",575.20019844
"77333","Nemours",2509.69916714
"77335","Chauconin-Neufmontiers",1487.47174448
"77336","Neufmoutiers-en-Brie",153.88069188
"77337","Noisiel",9682.55745778
"77338","Noisy-Rudignon",186.65740314
"77339","Noisy-sur-Ecole",212.40463098
"77340","Nonville",276.85541182
"77341","Noyen-sur-Seine",181.06750312
"77342","Obsonville",76.9298142
"77343","Ocquerre",492.33374878
"77344","Oissery",872.94300618
"77345","Orly-sur-Morin",237.68465659
"77347","Les Ormes-sur-Voulzie",304.82628452
"77348","Ormesson",1319.6774967
"77349","Othis",866.78747076
"77350","Ozoir-la-Ferriere",3282.52511049
"77352","Ozouer-le-Voulgis",482.9073065
"77353","Paley",146.19693681
"77354","Pamfou",262.21216214
"77355","Paroy",271.19701002
"77356","Passy-sur-Seine",108.48021723
"77357","Pecy",252.71649651
"77358","Penchard",1630.40521877
"77359","Perthes",605.82239972
"77360","Pezarches",310.60670314
"77361","Pierre-Levee",130.73689292
"77363","Le Pin",2396.16328669
"77364","Le Plessis-aux-Bois",357.51619546
"77365","Le Plessis-Feu-Aussoux",231.70176295
"77366","Le Plessis-l'Eveque",297.86204965
"77367","Le Plessis-Placy",341.30422381
"77368","Poigny",964.70531156
"77369","Poincy",3739.98020341
"77370","Poligny",418.31034758
"77371","Pommeuse",1182.42119477
"77372","Pomponne",4560.10175595
"77373","Pontault-Combault",5436.19396363
"77374","Pontcarre",2496.22007732
"77376","Precy-sur-Marne",228.40281333
"77377","Presles-en-Brie",687.51405882
"77378","Pringy",609.88178985
"77379","Provins",1767.87641452
"77380","Puisieux",99.84384148
"77381","Quiers",238.5369363
"77382","Quincy-Voisins",941.70953033
"77383","Rampillon",234.66685527
"77384","Reau",1569.94646421
"77385","Rebais",487.7600474
"77386","Recloses",126.18426182
"77387","Remauville",262.41345687
"77388","Reuil-en-Brie",1160.48645809
"77389","La Rochette",4021.42551538
"77390","Roissy-en-Brie",4276.55273424
"77391","Rouilly",649.04735524
"77392","Rouvres",368.64041861
"77393","Rozay-en-Brie",439.70269674
"77394","Rubelles",4339.06973429
"77395","Rumont",54.08590731
"77396","Rupereux",53.54454867
"77397","Saacy-sur-Marne",529.91118018
"77398","Sablonnieres",186.33918598
"77399","Saint-Ange-le-Viel",125.23306067
"77400","Saint-Augustin",421.61208528
"77401","Sainte-Aulde",181.98956693
"77402","Saint-Barthelemy",195.9173577
"77403","Saint-Brice",1229.39442285
"77404","Sainte-Colombe",1042.54748313
"77405","Saint-Cyr-sur-Morin",318.90055473
"77406","Saint-Denis-les-Rebais",453.37522624
"77407","Saint-Fargeau-Ponthierry",1449.19683614
"77408","Saint-Fiacre",319.19769949
"77409","Saint-Germain-Laval",1632.67626905
"77410","Saint-Germain-Laxis",827.80831951
"77411","Saint-Germain-sous-Doue",229.3511053
"77412","Saint-Germain-sur-Ecole",291.28671956
"77413","Saint-Germain-sur-Morin",1410.46778885
"77414","Saint-Hilliers",96.17444501
"77415","Saint-Jean-les-Deux-Jumeaux",575.83441575
"77416","Saint-Just-en-Brie",65.74051305
"77417","Saint-Leger",269.69078693
"77418","Saint-Loup-de-Naud",488.29830104
"77419","Saint-Mammes",1709.89373839
"77420","Saint-Mard",992.90060503
"77421","Saint-Mars-Vieux-Maisons",224.3398501
"77423","Saint-Martin-des-Champs",666.46053638
"77424","Saint-Martin-du-Boschet",51.39403317
"77425","Saint-Martin-en-Biere",210.25304564
"77426","Saint-Mery",246.18243729
"77427","Saint-Mesmes",462.85557847
"77428","Saint-Ouen-en-Brie",447.3130287
"77429","Saint-Ouen-sur-Morin",339.19481347
"77430","Saint-Pathus",940.77200397
"77431","Saint-Pierre-les-Nemours",2398.95102497
"77432","Saint-Remy-la-Vanne",475.92330418
"77433","Saints",359.2055811
"77434","Saint-Sauveur-les-Bray",184.9388369
"77435","Saint-Sauveur-sur-Ecole",305.67047005
"77436","Saint-Simeon",409.59781312
"77437","Saint-Soupplets",695.92762042
"77438","Saint-Thibault-des-Vignes",5564.39864038
"77439","Salins",531.97856948
"77440","Sammeron",902.88040866
"77441","Samois-sur-Seine",145.54371194
"77442","Samoreau",778.51181651
"77443","Sancy",170.8161592
"77444","Sancy-les-Provins",153.07077086
"77445","Savigny-le-Temple",4120.95737283
"77446","Savins",341.141418
"77447","Seine-Port",941.11582316
"77448","Sept-Sorts",1009.69939556
"77449","Serris",1134.88210483
"77450","Servon",1509.15277808
"77451","Signy-Signets",310.0537118
"77452","Sigy",251.61709723
"77453","Sivry-Courtry",636.60115448
"77454","Sognolles-en-Montois",159.51273587
"77455","Soignolles-en-Brie",603.06530716
"77456","Soisy-Bouy",264.88443842
"77457","Solers",669.29340622
"77458","Souppes-sur-Loing",847.32319151
"77459","Sourdun",776.34311285
"77460","Tancrou",408.09256716
"77461","Thenisy",283.62612306
"77462","Thieux",692.86973723
"77463","Thomery",1193.76712742
"77464","Thorigny-sur-Marne",3239.08740487
"77465","Thoury-Ferottes",253.84120466
"77466","Tigeaux",164.67449321
"77467","La Tombe",273.13360017
"77468","Torcy",7565.66853575
"77469","Touquin",297.80845628
"77470","Tournan-en-Brie",1606.99027537
"77471","Tousson",169.83167191
"77472","La Tretoire",261.83761742
"77473","Treuzy-Levelay",206.42224357
"77474","Trilbardou",418.34414723
"77475","Trilport",3936.87507224
"77476","Trocy-en-Multien",430.20422675
"77477","Ury",357.95340279
"77478","Ussy-sur-Marne",546.26869921
"77479","Vaires-sur-Marne",4477.92270328
"77480","Valence-en-Brie",201.8407587
"77481","Vanville",201.16151781
"77482","Varennes-sur-Seine",2147.51271596
"77483","Varreddes",2732.54971708
"77484","Vaucourtois",206.22325524
"77485","Le Vaudoue",175.61446074
"77486","Vaudoy-en-Brie",248.01850921
"77487","Vaux-le-Penil",4793.38279917
"77489","Vaux-sur-Lunain",147.1877236
"77490","Vendrest",168.91921236
"77491","Veneux-les-Sablons",672.78732983
"77492","Verdelot",206.81657468
"77493","Verneuil-l'Etang",945.01047299
"77494","Vernou-la-Celle-sur-Seine",695.05084866
"77495","Vert-Saint-Denis",5407.89270562
"77496","Vieux-Champagne",131.62206644
"77498","Vignely",449.52893008
"77500","Villebeon",121.83098321
"77501","Villecerf",259.53037664
"77504","Villemarechal",148.94948374
"77505","Villemareuil",245.68265278
"77506","Villemer",210.08355144
"77507","Villenauxe-la-Petite",291.05317867
"77508","Villeneuve-le-Comte",452.06949191
"77509","Villeneuve-les-Bordes",134.60930609
"77510","Villeneuve-Saint-Denis",419.89300288
"77511","Villeneuve-sous-Dammartin",842.29340768
"77512","Villeneuve-sur-Bellot",227.491789
"77513","Villenoy",2157.01762434
"77514","Villeparisis",4214.5025422
"77515","Villeroy",361.52447133
"77516","Ville-Saint-Jacques",221.81302179
"77517","Villevaude",805.69817587
"77518","Villiers-en-Biere",1038.40506905
"77519","Villiers-Saint-Georges",162.86241646
"77520","Villiers-sous-Grez",187.29191189
"77521","Villiers-sur-Morin",1000.44902788
"77522","Villiers-sur-Seine",132.80561109
"77523","Villuis",162.69437316
"77524","Vimpelles",119.8460369
"77525","Vinantes",339.56532055
"77526","Vincy-Manoeuvre",77.27327166
"77527","Voinsles",213.21042047
"77528","Voisenon",2328.55558598
"77529","Voulangis",531.49945788
"77530","Voulton",37.03539636
"77531","Voulx",253.26214604
"77532","Vulaines-les-Provins",475.75946947
"77533","Vulaines-sur-Seine",674.60058022
"77534","Yebles",586.37956454
"78003","Ablis",399.1833793
"78005","Acheres",2863.63195838
"78006","Adainville",99.17266571
"78007","Aigremont",1797.22607715
"78009","Allainville",171.84156438
"78010","Les Alluets-le-Roi",188.01254264
"78013","Andelu",296.18795653
"78015","Andresy",3715.97813277
"78020","Arnouville-les-Mantes",199.73031534
"78029","Aubergenville",3373.54592731
"78030","Auffargis",448.55113924
"78031","Auffreville-Brasseuil",4086.56203505
"78033","Aulnay-sur-Mauldre",1116.80016493
"78034","Auteuil",215.04146365
"78036","Autouillet",172.68101676
"78043","Bailly",1064.74384297
"78048","Bazainville",258.11708423
"78049","Bazemont",577.92050491
"78050","Bazoches-sur-Guyonne",368.20758872
"78053","Behoust",306.81945251
"78057","Bennecourt",540.1593231
"78062","Beynes",590.37172636
"78068","Blaru",93.12707377
"78070","Boinville-en-Mantois",239.12977631
"78071","Boinville-le-Gaillard",254.71083884
"78072","Boinvilliers",155.32745144
"78073","Bois-d'Arcy",3241.87830936
"78076","Boissets",64.11404724
"78077","La Boissiere-Ecole",80.39658918
"78082","Boissy-Mauvoisin",218.71675306
"78084","Boissy-sans-Avoir",247.19415826
"78087","Bonnelles",504.39765145
"78089","Bonnieres-sur-Seine",604.07114938
"78090","Bouafle",3276.56702634
"78092","Bougival",2888.6548408
"78096","Bourdonne",259.80619592
"78104","Breuil-Bois-Robert",1924.50828277
"78107","Breval",377.48104508
"78108","Les Breviaires",118.89343137
"78113","Brueil-en-Vexin",540.61419973
"78117","Buc",1283.65919583
"78118","Buchelay",4397.36457388
"78120","Bullion",237.11771596
"78123","Carrieres-sous-Poissy",5616.57124569
"78124","Carrieres-sur-Seine",8323.43668783
"78125","La Celle-les-Bordes",113.86174219
"78126","La Celle-Saint-Cloud",2492.1476812
"78128","Cernay-la-Ville",173.50051297
"78133","Chambourcy",1454.28107422
"78138","Chanteloup-les-Vignes",4108.90912597
"78140","Chapet",1089.658842
"78143","Chateaufort",576.68722544
"78146","Chatou",5405.40759705
"78147","Chaufour-les-Bonnieres",124.55046642
"78152","Chavenay",621.6427994
"78158","Le Chesnay",3194.7730766
"78160","Chevreuse",563.04728648
"78162","Choisel",424.73818994
"78163","Civry-la-Foret",99.14238949
"78164","Clairefontaine-en-Yvelines",174.59609317
"78165","Les Clayes-sous-Bois",2414.12637064
"78168","Coignieres",1946.83537308
"78171","Conde-sur-Vesgre",175.17483106
"78172","Conflans-Sainte-Honorine",4951.95658556
"78185","Courgent",269.09462093
"78188","Cravent",90.65833389
"78189","Crespieres",203.47404945
"78190","Croissy-sur-Seine",2683.69970305
"78192","Dammartin-en-Serve",292.34914001
"78193","Dampierre-en-Yvelines",327.5470905
"78194","Dannemarie",255.66560615
"78196","Davron",115.15233141
"78202","Drocourt",433.33563067
"78206","Ecquevilly",1621.24185505
"78208","Elancourt",3951.34954837
"78209","Emance",44.12048806
"78217","Epone",2963.88495114
"78220","Les Essarts-le-Roi",743.48667115
"78224","L'Etang-la-Ville",1418.03902725
"78227","Evecquemont",2972.77028934
"78230","La Falaise",2087.66579444
"78231","Favrieux",1023.78584954
"78233","Feucherolles",252.22081674
"78234","Flacourt",123.14405166
"78236","Flexanville",161.02953281
"78237","Flins-Neuve-Eglise",191.63671063
"78238","Flins-sur-Seine",3999.46252173
"78239","Follainville-Dennemont",773.46415363
"78242","Fontenay-le-Fleury",3109.56994774
"78245","Fontenay-Mauvoisin",1053.25426595
"78246","Fontenay-Saint-Pere",1010.81480759
"78251","Fourqueux",1388.53877043
"78255","Freneuse",714.53986993
"78261","Gaillon-sur-Montcient",3964.71784265
"78262","Galluis",299.75287018
"78263","Gambais",311.82007314
"78264","Gambaiseuil",98.73633612
"78265","Garancieres",287.41813235
"78267","Gargenville",2373.39808242
"78269","Gazeran",284.25952193
"78276","Gommecourt",187.43876198
"78278","Goupillieres",161.86750427
"78281","Goussonville",159.84605942
"78283","Grandchamp",30.1406199
"78285","Gressey",125.25953736
"78289","Grosrouvre",103.6916684
"78290","Guernes",66.05178366
"78291","Guerville",519.93708619
"78296","Guitrancourt",1240.86093931
"78297","Guyancourt",2531.69855834
"78299","Hardricourt",5492.38848802
"78300","Hargeville",185.79999535
"78302","La Hauteville",32.60096769
"78305","Herbeville",242.94536734
"78307","Hermeray",85.03920972
"78310","Houdan",496.77197306
"78311","Houilles",11227.69177687
"78314","Issou",3837.04711852
"78317","Jambville",204.61155191
"78320","Jeufosse",455.61780316
"78321","Jouars-Pontchartrain",737.44484079
"78322","Jouy-en-Josas",1087.40652143
"78324","Jouy-Mauvoisin",1680.43667296
"78325","Jumeauville",99.09995489
"78327","Juziers",2212.26051097
"78329","Lainville-en-Vexin",191.74819402
"78334","Levis-Saint-Nom",255.48642667
"78335","Limay",8829.09932484
"78337","Limetz-Villez",309.72267147
"78343","Les Loges-en-Josas",537.29988485
"78344","Lommoye",99.60778769
"78346","Longnes",386.12232848
"78349","Longvilliers",504.33715634
"78350","Louveciennes",1822.9488005
"78354","Magnanville",6707.91175117
"78356","Magny-les-Hameaux",752.10982465
"78358","Maisons-Laffitte",4292.13269422
"78361","Mantes-la-Jolie",10438.76855039
"78362","Mantes-la-Ville",8726.17602198
"78364","Marcq",350.08013414
"78366","Mareil-le-Guyon",410.51600066
"78367","Mareil-Marly",1723.89316707
"78368","Mareil-sur-Mauldre",666.63714117
"78372","Marly-le-Roi",2206.13924391
"78380","Maule",762.30594645
"78381","Maulette",562.60893036
"78382","Maurecourt",3417.82380501
"78383","Maurepas",4673.26650222
"78384","Medan",1617.99848152
"78385","Menerville",285.84917422
"78389","Mere",246.37408081
"78391","Mericourt",641.66640916
"78396","Le Mesnil-le-Roi",2335.63418125
"78397","Le Mesnil-Saint-Denis",1452.47699768
"78398","Les Mesnuls",232.05479084
"78401","Meulan-en-Yvelines",6011.17255748
"78402","Mezieres-sur-Seine",2356.29548842
"78403","Mezy-sur-Seine",3692.34972422
"78404","Millemont",218.52630529
"78406","Milon-la-Chapelle",618.63045353
"78407","Mittainville",78.87350831
"78410","Moisson",124.27325524
"78413","Mondreville",230.98494222
"78415","Montainville",274.61776829
"78416","Montalet-le-Bois",317.59178916
"78417","Montchauvet",171.29772753
"78418","Montesson",5638.39043728
"78420","Montfort-l'Amaury",269.74149617
"78423","Montigny-le-Bretonneux",4248.75364804
"78431","Morainvilliers",353.97224578
"78437","Mousseaux-sur-Seine",232.49281209
"78439","Mulcent",200.33581658
"78440","Les Mureaux",6551.8442796
"78442","Neauphle-le-Chateau",884.39422535
"78443","Neauphle-le-Vieux",525.50148719
"78444","Neauphlette",239.94466516
"78451","Nezel",2575.65340234
"78455","Noisy-le-Roi",765.35601148
"78460","Oinville-sur-Montcient",974.74072619
"78464","Orcemont",50.36002067
"78465","Orgerus",254.68342432
"78466","Orgeval",487.57285663
"78470","Orphin",64.53597063
"78472","Orsonville",235.51625658
"78474","Orvilliers",209.85975836
"78475","Osmoy",149.963102
"78478","Paray-Douaville",203.92169377
"78481","Le Pecq",3575.89684006
"78484","Perdreauville",804.14793303
"78486","Le Perray-en-Yvelines",762.58253531
"78490","Plaisir",2569.97395959
"78497","Poigny-la-Foret",43.46316729
