"ID","NAMES","employe_AsTheCowRolls_POT_20"
"78417","Montchauvet",20249.44113766
"78418","Montesson",482807.24155181
"78420","Montfort-l'Amaury",73563.30614512
"78423","Montigny-le-Bretonneux",268291.65460555
"78431","Morainvilliers",185915.5757022
"78437","Mousseaux-sur-Seine",16286.89120931
"78439","Mulcent",22941.13294332
"78440","Les Mureaux",162300.7221407
"78442","Neauphle-le-Chateau",137925.6306803
"78443","Neauphle-le-Vieux",98240.0621172
"78444","Neauphlette",11976.14261248
"78451","Nezel",102279.38322008
"78455","Noisy-le-Roi",324866.76012275
"78460","Oinville-sur-Montcient",74969.49267171
"78464","Orcemont",16837.00628548
"78465","Orgerus",19298.88117619
"78466","Orgeval",228494.16517955
"78470","Orphin",15367.27876855
"78472","Orsonville",14659.71953691
"78474","Orvilliers",22360.84382153
"78475","Osmoy",20224.13310641
"78478","Paray-Douaville",16981.20501511
"78481","Le Pecq",395862.04095075
"78484","Perdreauville",37307.43599803
"78486","Le Perray-en-Yvelines",72208.56421811
"78490","Plaisir",176581.66453344
"78497","Poigny-la-Foret",17906.2178403
"78498","Poissy",307873.79450112
"78499","Ponthevrard",24128.91211288
"78501","Porcheville",81788.8274944
"78502","Le Port-Marly",435139.64280332
"78503","Port-Villez",19984.35085717
"78505","Prunay-le-Temple",18133.64907297
"78506","Prunay-en-Yvelines",13382.89872319
"78513","La Queue-les-Yvelines",61093.90090708
"78516","Raizeux",5840.50979339
"78517","Rambouillet",40859.2004763
"78518","Rennemoulin",269198.42362601
"78520","Richebourg",23397.89495038
"78522","Rochefort-en-Yvelines",61988.3190772
"78524","Rocquencourt",350986.4125941
"78528","Rolleboise",30679.0966467
"78530","Rosay",35245.40037413
"78531","Rosny-sur-Seine",39731.86979552
"78536","Sailly",52176.46569656
"78537","Saint-Arnoult-en-Yvelines",43088.0969435
"78545","Saint-Cyr-l'Ecole",353442.89661796
"78548","Saint-Forget",79247.49720835
"78550","Saint-Germain-de-la-Grange",109744.44194031
"78551","Saint-Germain-en-Laye",394435.5526051
"78557","Saint-Hilarion",12139.14766588
"78558","Saint-Illiers-la-Ville",13373.76092587
"78559","Saint-Illiers-le-Bois",9686.25762604
"78561","Saint-Lambert",137225.55948314
"78562","Saint-Leger-en-Yvelines",24769.85220619
"78564","Saint-Martin-de-Brethencourt",15961.09542425
"78565","Saint-Martin-des-Champs",22729.15173126
"78567","Saint-Martin-la-Garenne",30627.1337053
"78569","Sainte-Mesme",26088.06188638
"78571","Saint-Nom-la-Breteche",217963.09678758
"78575","Saint-Remy-les-Chevreuse",141168.37811696
"78576","Saint-Remy-l'Honore",73346.35358708
"78586","Sartrouville",494818.41750145
"78588","Saulx-Marchais",49261.20963613
"78590","Senlisse",60700.64892278
"78591","Septeuil",28965.65180039
"78597","Soindres",47537.1414604
"78601","Sonchamp",28963.0044304
"78605","Tacoignieres",17510.08978431
"78606","Le Tartre-Gaudran",4005.06720036
"78608","Le Tertre-Saint-Denis",24695.72449661
"78609","Tessancourt-sur-Aubette",112834.05106158
"78615","Thiverval-Grignon",96909.34547813
"78616","Thoiry",44059.6877153
"78618","Tilly",13288.41391138
"78620","Toussus-le-Noble",261597.74682784
"78621","Trappes",279829.65781521
"78623","Le Tremblay-sur-Mauldre",108820.24057397
"78624","Triel-sur-Seine",187882.77241572
"78638","Vaux-sur-Seine",137277.04071878
"78640","Velizy-Villacoublay",484356.60598263
"78642","Verneuil-sur-Seine",129399.53736854
"78643","Vernouillet",157654.75773734
"78644","La Verriere",154763.36501468
"78646","Versailles",461626.35373522
"78647","Vert",47141.7843387
"78650","Le Vesinet",485682.45029594
"78653","Vicq",67679.31739791
"78655","Vieille-Eglise-en-Yvelines",34883.65854981
"78668","La Villeneuve-en-Chevrie",22311.58797523
"78672","Villennes-sur-Seine",280177.6797149
"78674","Villepreux",210446.54160258
"78677","Villette",38626.52095511
"78681","Villiers-le-Mahieu",29736.43979972
"78683","Villiers-Saint-Frederic",133418.17285537
"78686","Viroflay",473801.75145838
"78688","Voisins-le-Bretonneux",243353.17237408
"91001","Abbeville-la-Riviere",12366.75471893
"91016","Angerville",8838.03490667
"91017","Angervilliers",58529.18776286
"91021","Arpajon",183320.12328953
"91022","Arrancourt",11416.73583833
"91027","Athis-Mons",510753.80114088
"91035","Authon-la-Plaine",17302.95961469
"91037","Auvernaux",149675.55190224
"91038","Auvers-Saint-Georges",43962.9589048
"91041","Avrainville",130116.10809491
"91044","Ballainvilliers",353474.67655011
"91045","Ballancourt-sur-Essonne",85338.46540435
"91047","Baulne",57908.31761905
"91064","Bievres",483712.3428652
"91067","Blandy",4859.46611031
"91069","Boigneville",8208.60281187
"91075","Bois-Herpin",12732.95852735
"91079","Boissy-la-Riviere",16403.25004992
"91080","Boissy-le-Cutte",39136.68128874
"91081","Boissy-le-Sec",25141.69359457
"91085","Boissy-sous-Saint-Yon",121989.18186912
"91086","Bondoufle",227821.33589329
"91093","Boullay-les-Troux",91821.22889117
"91095","Bouray-sur-Juine",65164.13614525
"91097","Boussy-Saint-Antoine",230249.97842398
"91098","Boutervilliers",19748.23845669
"91099","Boutigny-sur-Essonne",34739.46693803
"91100","Bouville",24516.63507872
"91103","Bretigny-sur-Orge",202846.23372202
"91105","Breuillet",98607.96253095
"91106","Breux-Jouy",77519.59411485
"91109","Brieres-les-Scelles",31522.5749804
"91111","Briis-sous-Forges",141703.26094859
"91112","Brouy",5568.84956508
"91114","Brunoy",274549.58302741
"91115","Bruyeres-le-Chatel",117345.48324024
"91121","Buno-Bonnevaux",12760.90816983
"91122","Bures-sur-Yvette",253759.83893532
"91129","Cerny",36749.69171744
"91130","Chalo-Saint-Mars",12199.93087538
"91131","Chalou-Moulineux",9636.74031398
"91132","Chamarande",69665.16263463
"91135","Champcueil",57136.75948463
"91136","Champlan",435704.6442973
"91137","Champmotteux",9133.37845441
"91145","Chatignonville",16226.11230332
"91148","Chauffour-les-Etrechy",53630.31163167
"91156","Cheptainville",104360.14722255
"91159","Chevannes",89496.22466692
"91161","Chilly-Mazarin",497419.27581125
"91174","Corbeil-Essonnes",232894.24855624
"91175","Corbreuse",22207.68374736
"91179","Le Coudray-Montceaux",199037.75844722
"91180","Courances",82923.43130946
"91182","Courcouronnes",313116.56231351
"91184","Courdimanche-sur-Essonne",25284.63798251
"91186","Courson-Monteloup",87812.47250329
"91191","Crosne",396524.66256616
"91195","Dannemois",71491.99027645
"91198","D'Huison-Longueville",33527.55472844
"91200","Dourdan",43813.30123399
"91201","Draveil",329550.55286887
"91204","Echarcon",163500.85026269
"91207","Egly",134401.26767529
"91215","Epinay-sous-Senart",248046.30612581
"91216","Epinay-sur-Orge",393216.88795087
"91222","Estouches",5703.73697458
"91223","Etampes",32817.18575521
"91225","Etiolles",204791.40468229
"91226","Etrechy",68191.83651664
"91228","Evry",283237.58263911
"91232","La Ferte-Alais",49824.37832547
"91235","Fleury-Merogis",286074.63169861
"91240","Fontaine-la-Riviere",14826.38910083
"91243","Fontenay-les-Briis",140905.62569681
"91244","Fontenay-le-Vicomte",109320.69205494
"91247","La Foret-le-Roi",22673.75338979
"91248","La Foret-Sainte-Croix",16407.18288164
"91249","Forges-les-Bains",82935.42887541
"91272","Gif-sur-Yvette",201911.94150547
"91273","Gironville-sur-Essonne",16200.08891873
"91274","Gometz-la-Ville",194493.23327155
"91275","Gometz-le-Chatel",196040.29449251
"91284","Les Granges-le-Roi",29013.36477697
"91286","Grigny",326108.47267584
"91292","Guibeville",126762.02239509
"91293","Guigneville-sur-Essonne",42297.90112899
"91294","Guillerval",11245.91208572
"91312","Igny",463280.62351076
"91315","Itteville",59910.32501717
"91318","Janville-sur-Juine",49579.61341541
"91319","Janvry",138387.74535488
"91326","Juvisy-sur-Orge",436308.61313278
"91330","Lardy",66910.73063914
"91332","Leudeville",109549.85640299
"91333","Leuville-sur-Orge",234711.50119068
"91338","Limours",93843.8940406
"91339","Linas",195803.14600573
"91340","Lisses",225821.31050467
"91345","Longjumeau",441010.89410965
"91347","Longpont-sur-Orge",281602.34138213
"91359","Maisse",24005.60104968
"91363","Marcoussis",244176.24060257
"91374","Marolles-en-Beauce",13891.46358385
"91376","Marolles-en-Hurepoix",120244.65523064
"91377","Massy",527420.20296548
"91378","Mauchamps",87131.44940994
"91386","Mennecy",145366.46017252
"91390","Mereville",7272.40432908
"91393","Merobert",11176.20947389
"91399","Mespuits",11179.95822875
"91405","Milly-la-Foret",48535.84455971
"91408","Moigny-sur-Ecole",43535.4695744
"91411","Les Molieres",113980.96420885
"91412","Mondeville",44701.91080875
"91414","Monnerville",11640.6098234
"91421","Montgeron",374399.14958577
"91425","Montlhery",320876.29671284
"91432","Morangis",444535.58567521
"91433","Morigny-Champigny",37147.74704272
"91434","Morsang-sur-Orge",410872.17241504
"91435","Morsang-sur-Seine",113385.25607596
"91441","Nainville-les-Roches",98579.00010792
"91457","La Norville",157354.74336464
"91458","Nozay",268830.84909008
"91461","Ollainville",145725.58546538
"91463","Oncy-sur-Ecole",32271.49044489
"91468","Ormoy",157920.36383746
"91469","Ormoy-la-Riviere",19682.75839845
"91471","Orsay",324875.15354957
"91473","Orveau",25952.94011539
"91477","Palaiseau",366104.18744738
"91479","Paray-Vieille-Poste",526111.75354463
"91482","Pecqueuse",87197.69428211
"91494","Le Plessis-Pate",201892.69862813
"91495","Plessis-Saint-Benoist",14884.95649937
"91507","Prunay-sur-Essonne",12249.33152218
"91508","Puiselet-le-Marais",15961.2863355
"91511","Pussay",9907.55890408
"91514","Quincy-sous-Senart",218635.94334513
"91519","Richarville",14637.54370658
"91521","Ris-Orangis",302659.27954888
"91525","Roinville",33664.93569974
"91526","Roinvilliers",10034.93175123
"91533","Saclas",11846.3754528
"91534","Saclay",384448.75429198
"91538","Saint-Aubin",290250.16902266
"91540","Saint-Cheron",58149.43011494
"91544","Saint-Cyr-la-Riviere",13513.68335489
"91546","Saint-Cyr-sous-Dourdan",56283.19034907
"91547","Saint-Escobille",14232.04397301
"91549","Sainte-Genevieve-des-Bois",334120.35553523
"91552","Saint-Germain-les-Arpajon",153367.36905357
"91553","Saint-Germain-les-Corbeil",241312.39882409
"91556","Saint-Hilaire",16369.73939855
"91560","Saint-Jean-de-Beauregard",218398.16934238
"91568","Saint-Maurice-Montcouronne",71512.2415284
"91570","Saint-Michel-sur-Orge",256411.06046023
"91573","Saint-Pierre-du-Perray",197134.12588454
"91577","Saintry-sur-Seine",163539.10136701
"91578","Saint-Sulpice-de-Favieres",68316.87086256
"91579","Saint-Vrain",86272.91498712
"91581","Saint-Yon",109448.27972767
"91587","Saulx-les-Chartreux",408140.08804463
"91589","Savigny-sur-Orge",458304.77305167
"91593","Sermaise",28722.78287435
"91599","Soisy-sur-Ecole",77322.95006107
"91600","Soisy-sur-Seine",244852.75227845
"91602","Souzy-la-Briche",58460.37649522
"91613","Congerville-Thionville",8905.82865412
"91617","Tigery",242169.35826479
"91619","Torfou",74318.56297138
"91629","Valpuiseaux",15791.06507305
"91630","Le Val-Saint-Germain",49646.12380292
"91631","Varennes-Jarcy",191775.26898942
"91634","Vaugrigneuse",93886.48411647
"91635","Vauhallan",414861.36656493
"91639","Vayres-sur-Essonne",28176.5546411
"91645","Verrieres-le-Buisson",497835.02942064
"91648","Vert-le-Grand",140223.64800224
"91649","Vert-le-Petit",102950.41478596
"91654","Videlles",56010.07663542
"91657","Vigneux-sur-Seine",398947.20353284
"91659","Villabe",194538.91827379
"91661","Villebon-sur-Yvette",304964.45301294
"91662","Villeconin",49115.37483967
"91665","La Ville-du-Bois",374940.92966349
"91666","Villejust",312240.12800983
"91667","Villemoisson-sur-Orge",395575.52197534
"91671","Villeneuve-sur-Auvers",39068.44674743
"91679","Villiers-le-Bacle",292047.0517189
"91685","Villiers-sur-Orge",317483.57831693
"91687","Viry-Chatillon",336307.50793648
"91689","Wissous",495041.18519227
"91691","Yerres",340191.77204305
"91692","Les Ulis",259201.46106432
"92002","Antony",529004.99871256
"92004","Asnieres-sur-Seine",802759.79423435
"92007","Bagneux",697052.80075695
"92009","Bois-Colombes",673445.63988088
"92012","Boulogne-Billancourt",765494.35515638
"92014","Bourg-la-Reine",659028.67701499
"92019","Chatenay-Malabry",575071.06391206
"92020","Chatillon",710262.17396924
"92022","Chaville",548318.65504081
"92023","Clamart",648542.59971746
"92024","Clichy",830325.06881392
"92025","Colombes",707437.90859773
"92026","Courbevoie",768106.95607151
"92032","Fontenay-aux-Roses",656414.93663967
"92033","Garches",523507.70198027
"92035","La Garenne-Colombes",713973.70684435
"92036","Gennevilliers",784089.35480559
"92040","Issy-les-Moulineaux",751783.67720259
"92044","Levallois-Perret",801429.18353423
"92046","Malakoff",778077.35819419
"92047","Marnes-la-Coquette",540619.23865686
"92048","Meudon",649179.57945384
"92049","Montrouge",799953.16953299
"92050","Nanterre",643000.11604322
"92051","Neuilly-sur-Seine",788914.82734962
"92060","Le Plessis-Robinson",590419.2655377
"92062","Puteaux",713195.21886473
"92063","Rueil-Malmaison",548017.72287422
"92064","Saint-Cloud",633758.78904394
"92071","Sceaux",581139.65659717
"92072","Sevres",665088.41110472
"92073","Suresnes",703999.53869213
"92075","Vanves",782215.66528313
"92076","Vaucresson",536623.03136982
"92077","Ville-d'Avray",517824.45050043
"92078","Villeneuve-la-Garenne",807854.81748271
"93001","Aubervilliers",851903.29011877
"93005","Aulnay-sous-Bois",641838.93066904
"93006","Bagnolet",847744.24208774
"93007","Le Blanc-Mesnil",705260.77137377
"93008","Bobigny",818095.33347345
"93010","Bondy",774202.93377984
"93013","Le Bourget",781817.57856112
"93014","Clichy-sous-Bois",557025.63021303
"93015","Coubron",444993.00282226
"93027","La Courneuve",826949.78252545
"93029","Drancy",768753.21030391
"93030","Dugny",696455.15301179
"93031","Epinay-sur-Seine",717878.91599554
"93032","Gagny",605235.22302733
"93033","Gournay-sur-Marne",509882.8677214
"93039","L'Ile-Saint-Denis",810112.88855735
"93045","Les Lilas",867563.54247091
"93046","Livry-Gargan",643134.8197852
"93047","Montfermeil",517336.20805562
"93048","Montreuil",809855.33653967
"93049","Neuilly-Plaisance",686291.86626745
"93050","Neuilly-sur-Marne",609376.93750471
"93051","Noisy-le-Grand",606629.45474218
"93053","Noisy-le-Sec",788348.95137189
"93055","Pantin",880742.98017478
"93057","Les Pavillons-sous-Bois",728630.83824005
"93059","Pierrefitte-sur-Seine",670041.32531285
"93061","Le Pre-Saint-Gervais",866691.07862295
"93062","Le Raincy",688092.08625275
"93063","Romainville",827545.27383118
"93064","Rosny-sous-Bois",794524.21818147
"93066","Saint-Denis",804113.96900598
"93070","Saint-Ouen",858526.92637874
"93071","Sevran",545672.05680462
"93072","Stains",725259.99771806
"93073","Tremblay-en-France",409359.39951664
"93074","Vaujours",517832.92374063
"93077","Villemomble",746112.02978359
"93078","Villepinte",473904.24100852
"93079","Villetaneuse",664988.01291143
"94001","Ablon-sur-Seine",486341.82980404
"94002","Alfortville",697663.2748384
"94003","Arcueil",766137.1385929
"94004","Boissy-Saint-Leger",494677.59437967
"94011","Bonneuil-sur-Marne",568112.26870249
"94015","Bry-sur-Marne",647964.57326871
"94016","Cachan",741798.30289201
"94017","Champigny-sur-Marne",669037.63107732
"94018","Charenton-le-Pont",805222.24769819
"94019","Chennevieres-sur-Marne",499460.62474343
"94021","Chevilly-Larue",687139.73660109
"94022","Choisy-le-Roi",669226.12192818
"94028","Creteil",709949.81272643
"94033","Fontenay-sous-Bois",758591.28102797
"94034","Fresnes",649125.49505497
"94037","Gentilly",832077.00906023
"94038","L'Hay-les-Roses",664989.00600359
"94041","Ivry-sur-Seine",807087.33169162
"94042","Joinville-le-Pont",774777.52756591
"94043","Le Kremlin-Bicetre",838570.16607434
"94044","Limeil-Brevannes",499930.40091602
"94046","Maisons-Alfort",786013.22483856
"94047","Mandres-les-Roses",271628.27846402
"94048","Marolles-en-Brie",285776.92024846
"94052","Nogent-sur-Marne",749121.55310193
"94053","Noiseau",406187.22890916
"94054","Orly",554187.68864242
"94055","Ormesson-sur-Marne",443976.2329116
"94056","Perigny",225222.59722463
"94058","Le Perreux-sur-Marne",718203.18825625
"94059","Le Plessis-Trevise",455067.29579309
"94060","La Queue-en-Brie",406175.88147931
"94065","Rungis",622293.71897322
"94067","Saint-Mande",882558.5193842
"94068","Saint-Maur-des-Fosses",649558.08712314
"94069","Saint-Maurice",660505.38666749
"94070","Santeny",234571.49446961
"94071","Sucy-en-Brie",459315.60441234
"94073","Thiais",679754.50805192
"94074","Valenton",523728.92888412
"94075","Villecresnes",349576.24676462
"94076","Villejuif",757246.33348551
"94077","Villeneuve-le-Roi",532390.47771946
"94078","Villeneuve-Saint-Georges",503203.50327777
"94079","Villiers-sur-Marne",648162.84702731
"94080","Vincennes",823850.95845456
"94081","Vitry-sur-Seine",718123.38179626
"95002","Ableiges",129059.07662188
"95008","Aincourt",36316.62340333
"95011","Ambleville",15187.67303188
"95012","Amenucourt",11230.04469967
"95014","Andilly",418969.14416562
"95018","Argenteuil",660440.44908129
"95019","Arnouville",577187.32834808
"95023","Arronville",54787.38443537
"95024","Arthies",40130.77228188
"95026","Asnieres-sur-Oise",95168.39624288
"95028","Attainville",329295.75309275
"95039","Auvers-sur-Oise",273031.20438324
"95040","Avernes",78183.85430266
"95042","Baillet-en-France",301462.99353251
"95046","Banthelu",46160.32052651
"95051","Beauchamp",412486.80850435
"95052","Beaumont-sur-Oise",133650.0442526
"95054","Le Bellay-en-Vexin",45707.47778539
"95055","Bellefontaine",122583.46231953
"95056","Belloy-en-France",219793.69479444
"95058","Bernes-sur-Oise",87805.47044265
"95059","Berville",24969.03960374
"95060","Bessancourt",380019.48370227
"95061","Bethemont-la-Foret",251646.98586501
"95063","Bezons",638434.52697224
"95074","Boisemont",148165.2551631
"95078","Boissy-l'Aillerie",171121.60723743
"95088","Bonneuil-en-France",595186.71814089
"95091","Bouffemont",295765.31532377
"95094","Bouqueval",346448.63407884
"95101","Bray-et-Lu",10893.58178341
"95102","Breancon",68343.27866185
"95110","Brignancourt",43445.19108281
"95116","Bruyeres-sur-Oise",48983.47909468
"95119","Buhy",15688.04752828
"95120","Butry-sur-Oise",221954.23869787
"95127","Cergy",247433.34339276
"95134","Champagne-sur-Oise",124268.07315367
"95139","La Chapelle-en-Vexin",29280.33829771
"95141","Charmont",46457.77009285
"95142","Chars",36769.31442119
"95144","Chatenay-en-France",143804.55636456
"95149","Chaumontel",124022.09171892
"95150","Chaussy",15075.70966058
"95151","Chauvry",300995.28559383
"95154","Chennevieres-les-Louvres",440943.01218656
"95157","Cherence",16191.88383642
"95166","Clery-en-Vexin",60821.88406119
"95169","Commeny",70743.50445105
"95170","Condecourt",118685.92230807
"95176","Cormeilles-en-Parisis",468302.48396539
"95177","Cormeilles-en-Vexin",119323.23820867
"95181","Courcelles-sur-Viosne",177091.63076198
"95183","Courdimanche",166615.89909087
"95197","Deuil-la-Barre",590523.64549954
"95199","Domont",337600.01533938
"95203","Eaubonne",515004.36896055
"95205","Ecouen",426877.88928884
"95210","Enghien-les-Bains",640687.31202718
"95211","Ennery",196183.25207082
"95212","Epiais-les-Louvres",231464.55274131
"95213","Epiais-Rhus",95977.1020116
"95214","Epinay-Champlatreux",205424.32327114
"95218","Eragny",326612.58154006
"95219","Ermont",522221.91453203
"95229","Ezanville",422111.49482957
"95241","Fontenay-en-Parisis",269877.16845206
"95250","Fosses",143171.67545212
"95252","Franconville",532339.90133643
"95253","Fremainville",67614.83983748
"95254","Fremecourt",85147.55904967
"95256","Frepillon",371025.72885467
"95257","La Frette-sur-Seine",429848.56577847
"95258","Frouville",52945.94714787
"95259","Gadancourt",51677.35847042
"95268","Garges-les-Gonesse",602802.72062384
"95270","Genainville",22118.37594099
"95271","Genicourt",201891.85121188
"95277","Gonesse",557539.13493982
"95280","Goussainville",284475.37352755
"95282","Gouzangrez",72609.11344589
"95287","Grisy-les-Platres",94771.39271899
"95288","Groslay",539193.54007772
"95295","Guiry-en-Vexin",58512.41047193
"95298","Haravilliers",36173.1350331
"95301","Haute-Isle",19928.7795059
"95303","Le Heaulme",24958.95783718
"95304","Hedouville",50968.39801938
"95306","Herblay",413815.37918984
"95308","Herouville",170435.23288571
"95309","Hodent",40539.44287382
"95313","L'Isle-Adam",157259.39998487
"95316","Jagny-sous-Bois",155285.79917765
"95323","Jouy-le-Moutier",187950.41448203
"95328","Labbeville",79553.40057858
"95331","Lassy",125254.88238825
"95341","Livilliers",169207.81058758
"95348","Longuesse",99867.73073275
"95351","Louvres",304345.26503283
"95352","Luzarches",159021.52449656
"95353","Maffliers",296909.62192996
"95355","Magny-en-Vexin",48479.78698758
"95365","Mareil-en-France",210791.80257505
"95369","Margency",469113.33664115
"95370","Marines",61636.11258602
"95371","Marly-la-Ville",138753.19253102
"95379","Maudetour-en-Vexin",26955.2106301
"95387","Menouville",84876.50842542
"95388","Menucourt",136687.69556288
"95392","Meriel",263360.00229481
"95394","Mery-sur-Oise",314671.44075312
"95395","Le Mesnil-Aubry",299495.59117104
"95409","Moisselles",372198.51271866
"95422","Montgeroult",157391.63953091
"95424","Montigny-les-Cormeilles",523005.76561715
"95426","Montlignon",429922.02639424
"95427","Montmagny",613067.518245
"95428","Montmorency",502483.81853178
"95429","Montreuil-sur-Epte",7438.01184517
"95430","Montsoult",308607.95900459
"95436","Mours",167948.70804235
"95438","Moussy",52055.24578949
"95445","Nerville-la-Foret",205027.33474127
"95446","Nesles-la-Vallee",118977.43430794
"95447","Neuilly-en-Vexin",35164.92299276
"95450","Neuville-sur-Oise",230832.26345465
"95452","Nointel",109866.15033638
"95456","Noisy-sur-Oise",69874.94211195
"95459","Nucourt",36058.1577614
"95462","Omerville",18917.50827169
"95476","Osny",196654.33863231
"95480","Parmain",145896.18741673
"95483","Le Perchay",73964.32538101
"95487","Persan",138347.96445825
"95488","Pierrelaye",325393.44230688
"95489","Piscop",451605.13866832
"95491","Le Plessis-Bouchard",486087.38478855
"95492","Le Plessis-Gassot",325515.26015848
"95493","Le Plessis-Luzarches",109520.46641202
"95500","Pontoise",298913.63079477
"95504","Presles",162732.38936418
"95509","Puiseux-en-France",221767.47222883
"95510","Puiseux-Pontoise",220827.74716121
"95523","La Roche-Guyon",15754.73116317
"95527","Roissy-en-France",431593.10199964
"95529","Ronquerolles",68799.40235093
"95535","Sagy",130341.46282345
"95539","Saint-Brice-sous-Foret",524279.86130606
"95541","Saint-Clair-sur-Epte",13502.9038811
"95543","Saint-Cyr-en-Arthies",29451.28338659
"95554","Saint-Gervais",30426.42673802
"95555","Saint-Gratien",637117.67534768
"95563","Saint-Leu-la-Foret",438367.32849316
"95566","Saint-Martin-du-Tertre",130170.97870868
"95572","Saint-Ouen-l'Aumone",309255.54933699
"95574","Saint-Prix",344963.57824374
"95580","Saint-Witz",262451.98739991
"95582","Sannois",585844.47760776
"95584","Santeuil",58291.06699472
"95585","Sarcelles",553567.37095012
"95592","Seraincourt",83187.31523015
"95594","Seugy",112125.05419688
"95598","Soisy-sous-Montmorency",532071.37475462
"95604","Survilliers",210142.65094943
"95607","Taverny",377492.81837915
"95610","Themericourt",96062.73405591
"95611","Theuville",41480.58622207
"95612","Le Thillay",444574.30070209
"95625","Us",95840.84798985
"95627","Vallangoujard",116600.73723892
"95628","Valmondois",174404.98413894
"95633","Vaudherland",478104.58527991
"95637","Vaureal",174333.93499993
"95641","Vemars",209833.40727091
"95651","Vetheuil",26497.99358663
"95652","Viarmes",133765.03986223
"95656","Vienne-en-Arthies",24548.40256737
"95658","Vigny",120318.96470479
"95660","Villaines-sous-Bois",279527.55762706
"95675","Villeron",194981.19186961
"95676","Villers-en-Arthies",22442.38921125
"95678","Villiers-Adam",275828.68916612
"95680","Villiers-le-Bel",465511.36021883
"95682","Villiers-le-Sec",266611.17518923
"95690","Wy-dit-Joli-Village",48743.95915
