"ID","NAMES","intermediaires_AsTheCowRolls_POT_10"
"78410","Moisson",1041.43616979
"78413","Mondreville",1884.99087435
"78415","Montainville",4477.73446482
"78416","Montalet-le-Bois",5682.09543818
"78417","Montchauvet",2313.43963743
"78418","Montesson",82554.73497242
"78420","Montfort-l'Amaury",5199.10746005
"78423","Montigny-le-Bretonneux",38296.86767407
"78431","Morainvilliers",13606.21651814
"78437","Mousseaux-sur-Seine",1890.7531613
"78439","Mulcent",2889.85415612
"78440","Les Mureaux",21803.75041602
"78442","Neauphle-le-Chateau",15617.45875222
"78443","Neauphle-le-Vieux",10221.07768674
"78444","Neauphlette",1151.06681788
"78451","Nezel",15710.81566003
"78455","Noisy-le-Roi",36944.89509752
"78460","Oinville-sur-Montcient",10061.28359357
"78464","Orcemont",2416.52854459
"78465","Orgerus",2213.84077832
"78466","Orgeval",17098.94472029
"78470","Orphin",2469.27702354
"78472","Orsonville",1531.22457942
"78474","Orvilliers",2720.73120701
"78475","Osmoy",2169.52812855
"78478","Paray-Douaville",1563.73763162
"78481","Le Pecq",56011.00481581
"78484","Perdreauville",8561.21731238
"78486","Le Perray-en-Yvelines",11097.96819431
"78490","Plaisir",22585.83285804
"78497","Poigny-la-Foret",2790.86766976
"78498","Poissy",38281.14691846
"78499","Ponthevrard",3046.90749688
"78501","Porcheville",15626.03982054
"78502","Le Port-Marly",68108.90150458
"78503","Port-Villez",1913.61589478
"78505","Prunay-le-Temple",1792.36455537
"78506","Prunay-en-Yvelines",1172.25921061
"78513","La Queue-les-Yvelines",4181.70913692
"78516","Raizeux",798.82397371
"78517","Rambouillet",7300.59118959
"78518","Rennemoulin",27407.24392344
"78520","Richebourg",2404.69107886
"78522","Rochefort-en-Yvelines",5319.21267897
"78524","Rocquencourt",40793.45809872
"78528","Rolleboise",7249.55734037
"78530","Rosay",7534.37502485
"78531","Rosny-sur-Seine",10512.3912568
"78536","Sailly",8845.71347292
"78537","Saint-Arnoult-en-Yvelines",4176.09994178
"78545","Saint-Cyr-l'Ecole",55359.41540618
"78548","Saint-Forget",8146.57881565
"78550","Saint-Germain-de-la-Grange",12381.59389291
"78551","Saint-Germain-en-Laye",58227.28254233
"78557","Saint-Hilarion",2234.87034299
"78558","Saint-Illiers-la-Ville",1412.00599493
"78559","Saint-Illiers-le-Bois",924.4655378
"78561","Saint-Lambert",17011.26624406
"78562","Saint-Leger-en-Yvelines",2459.42517133
"78564","Saint-Martin-de-Brethencourt",2166.75722475
"78565","Saint-Martin-des-Champs",2020.06240222
"78567","Saint-Martin-la-Garenne",7424.16186144
"78569","Sainte-Mesme",3349.95338447
"78571","Saint-Nom-la-Breteche",19331.16188503
"78575","Saint-Remy-les-Chevreuse",12905.50952318
"78576","Saint-Remy-l'Honore",10198.19142591
"78586","Sartrouville",86443.69357996
"78588","Saulx-Marchais",4443.37271766
"78590","Senlisse",6344.77232253
"78591","Septeuil",4510.76766963
"78597","Soindres",11646.75215532
"78601","Sonchamp",4398.28280769
"78605","Tacoignieres",2269.47073569
"78606","Le Tartre-Gaudran",541.00570157
"78608","Le Tertre-Saint-Denis",3732.18761445
"78609","Tessancourt-sur-Aubette",15538.53576517
"78615","Thiverval-Grignon",9696.2516711
"78616","Thoiry",4239.78792594
"78618","Tilly",1169.83702246
"78620","Toussus-le-Noble",27383.23484598
"78621","Trappes",42043.33798762
"78623","Le Tremblay-sur-Mauldre",12155.32178326
"78624","Triel-sur-Seine",32225.1276277
"78638","Vaux-sur-Seine",27146.01772869
"78640","Velizy-Villacoublay",74902.10090145
"78642","Verneuil-sur-Seine",20975.22613448
"78643","Vernouillet",23853.19730487
"78644","La Verriere",21916.21928735
"78646","Versailles",73128.03829554
"78647","Vert",11823.45391551
"78650","Le Vesinet",81670.3190865
"78653","Vicq",5929.2997404
"78655","Vieille-Eglise-en-Yvelines",5911.40680422
"78668","La Villeneuve-en-Chevrie",2618.96704956
"78672","Villennes-sur-Seine",25251.1084003
"78674","Villepreux",26397.02418
"78677","Villette",8932.35110281
"78681","Villiers-le-Mahieu",2896.06334098
"78683","Villiers-Saint-Frederic",15035.53135141
"78686","Viroflay",72541.99554576
"78688","Voisins-le-Bretonneux",34213.68533311
"91001","Abbeville-la-Riviere",2223.86351996
"91016","Angerville",1549.64398831
"91017","Angervilliers",7464.42626636
"91021","Arpajon",24774.7780695
"91022","Arrancourt",1991.36941492
"91027","Athis-Mons",89436.71565423
"91035","Authon-la-Plaine",2665.42338976
"91037","Auvernaux",15981.71703529
"91038","Auvers-Saint-Georges",6551.17108914
"91041","Avrainville",17476.62985593
"91044","Ballainvilliers",47973.49439492
"91045","Ballancourt-sur-Essonne",10404.68249915
"91047","Baulne",8139.3777189
"91064","Bievres",72096.87652616
"91067","Blandy",137.49631182
"91069","Boigneville",947.4350968
"91075","Bois-Herpin",1646.23039773
"91079","Boissy-la-Riviere",3396.47812398
"91080","Boissy-le-Cutte",6980.83357555
"91081","Boissy-le-Sec",3808.66000525
"91085","Boissy-sous-Saint-Yon",13977.19312981
"91086","Bondoufle",34564.24898729
"91093","Boullay-les-Troux",7358.70402135
"91095","Bouray-sur-Juine",9232.46165947
"91097","Boussy-Saint-Antoine",31481.63742236
"91098","Boutervilliers",3703.15294424
"91099","Boutigny-sur-Essonne",4332.70545513
"91100","Bouville",4850.61311542
"91103","Bretigny-sur-Orge",32893.08114198
"91105","Breuillet",11313.18960818
"91106","Breux-Jouy",9348.7930534
"91109","Brieres-les-Scelles",5318.60275211
"91111","Briis-sous-Forges",10800.63967857
"91112","Brouy",174.69990992
"91114","Brunoy",39197.97445205
"91115","Bruyeres-le-Chatel",12699.02434975
"91121","Buno-Bonnevaux",1412.15936055
"91122","Bures-sur-Yvette",21168.48680053
"91129","Cerny",5521.54666791
"91130","Chalo-Saint-Mars",1839.63348412
"91131","Chalou-Moulineux",1539.23907435
"91132","Chamarande",8180.67254498
"91135","Champcueil",4595.71430377
"91136","Champlan",59672.31326385
"91137","Champmotteux",816.06273528
"91145","Chatignonville",2157.3425458
"91148","Chauffour-les-Etrechy",7127.17922958
"91156","Cheptainville",12476.81645734
"91159","Chevannes",9950.23297829
"91161","Chilly-Mazarin",84379.1791408
"91174","Corbeil-Essonnes",41051.08324552
"91175","Corbreuse",3045.54967682
"91179","Le Coudray-Montceaux",27697.20450683
"91180","Courances",5172.56418321
"91182","Courcouronnes",57431.3793359
"91184","Courdimanche-sur-Essonne",3379.81602783
"91186","Courson-Monteloup",8659.94375399
"91191","Crosne",55708.7456032
"91195","Dannemois",5057.47926382
"91198","D'Huison-Longueville",5184.79196008
"91200","Dourdan",5142.19923656
"91201","Draveil",56894.70282612
"91204","Echarcon",17639.49898051
"91207","Egly",16837.72553159
"91215","Epinay-sous-Senart",35133.61254643
"91216","Epinay-sur-Orge",58844.22065785
"91222","Estouches",853.31609947
"91223","Etampes",5892.8146296
"91225","Etiolles",32464.72111675
"91226","Etrechy",8698.05567562
"91228","Evry",48975.58026273
"91232","La Ferte-Alais",7526.91289306
"91235","Fleury-Merogis",47786.11032982
"91240","Fontaine-la-Riviere",3158.75588022
"91243","Fontenay-les-Briis",13531.53746716
"91244","Fontenay-le-Vicomte",12871.83343364
"91247","La Foret-le-Roi",4177.45311754
"91248","La Foret-Sainte-Croix",2769.43723185
"91249","Forges-les-Bains",6178.8180564
"91272","Gif-sur-Yvette",15615.45345263
"91273","Gironville-sur-Essonne",1907.28312744
"91274","Gometz-la-Ville",16647.59260541
"91275","Gometz-le-Chatel",15795.56211787
"91284","Les Granges-le-Roi",4311.76227608
"91286","Grigny",51177.56006101
"91292","Guibeville",16839.46671562
"91293","Guigneville-sur-Essonne",6275.36660486
"91294","Guillerval",2561.23946024
"91312","Igny",60499.03505635
"91315","Itteville",8473.99988896
"91318","Janville-sur-Juine",7144.78426337
"91319","Janvry",11251.51392965
"91326","Juvisy-sur-Orge",69630.0786616
"91330","Lardy",7814.01031593
"91332","Leudeville",13315.59637363
"91333","Leuville-sur-Orge",30936.78075259
"91338","Limours",7931.88658987
"91339","Linas",18657.44709488
"91340","Lisses",33921.75757747
"91345","Longjumeau",64701.32108441
"91347","Longpont-sur-Orge",41640.9647578
"91359","Maisse",2767.84834298
"91363","Marcoussis",25678.12902442
"91374","Marolles-en-Beauce",2337.63514986
"91376","Marolles-en-Hurepoix",16078.96824253
"91377","Massy",89304.1694468
"91378","Mauchamps",9958.20821177
"91386","Mennecy",18943.15738959
"91390","Mereville",1527.50949175
"91393","Merobert",1417.81657163
"91399","Mespuits",1106.07376066
"91405","Milly-la-Foret",3376.14277108
"91408","Moigny-sur-Ecole",3224.78923964
"91411","Les Molieres",9424.95011791
"91412","Mondeville",4498.2266724
"91414","Monnerville",2635.86050208
"91421","Montgeron",55533.28875682
"91425","Montlhery",44968.81395787
"91432","Morangis",67026.72583555
"91433","Morigny-Champigny",5929.05088424
"91434","Morsang-sur-Orge",68668.04551346
"91435","Morsang-sur-Seine",13705.56259822
"91441","Nainville-les-Roches",7441.32100281
"91457","La Norville",20289.39240627
"91458","Nozay",27456.88046919
"91461","Ollainville",17904.55793514
"91463","Oncy-sur-Ecole",2368.07390062
"91468","Ormoy",20347.87925911
"91469","Ormoy-la-Riviere",4188.36569816
"91471","Orsay",32065.87118631
"91473","Orveau",4058.94939654
"91477","Palaiseau",37459.78648175
"91479","Paray-Vieille-Poste",87651.57667653
"91482","Pecqueuse",7020.04091289
"91494","Le Plessis-Pate",32793.76433094
"91495","Plessis-Saint-Benoist",2003.90649223
"91507","Prunay-sur-Essonne",1418.31414045
"91508","Puiselet-le-Marais",1971.40524923
"91511","Pussay",1648.17935876
"91514","Quincy-sous-Senart",33226.12763788
"91519","Richarville",1909.64843238
"91521","Ris-Orangis",53447.38068263
"91525","Roinville",5143.31276162
"91526","Roinvilliers",924.92959899
"91533","Saclas",2761.77486234
"91534","Saclay",41023.18239672
"91538","Saint-Aubin",23161.95788009
"91540","Saint-Cheron",7361.65608618
"91544","Saint-Cyr-la-Riviere",2830.6675061
"91546","Saint-Cyr-sous-Dourdan",6256.92583125
"91547","Saint-Escobille",1932.83754567
"91549","Sainte-Genevieve-des-Bois",55078.97338516
"91552","Saint-Germain-les-Arpajon",20787.95745386
"91553","Saint-Germain-les-Corbeil",41231.49235939
"91556","Saint-Hilaire",2911.88807003
"91560","Saint-Jean-de-Beauregard",16190.1137231
"91568","Saint-Maurice-Montcouronne",8019.31213337
"91570","Saint-Michel-sur-Orge",45801.72415383
"91573","Saint-Pierre-du-Perray",31469.74180271
"91577","Saintry-sur-Seine",25267.320851
"91578","Saint-Sulpice-de-Favieres",8022.25189675
"91579","Saint-Vrain",11015.65613707
"91581","Saint-Yon",12972.17380837
"91587","Saulx-les-Chartreux",53523.69497299
"91589","Savigny-sur-Orge",78701.99349482
"91593","Sermaise",3778.59223309
"91599","Soisy-sur-Ecole",5860.1391105
"91600","Soisy-sur-Seine",40630.57315875
"91602","Souzy-la-Briche",7163.68232877
"91613","Congerville-Thionville",1219.59308594
"91617","Tigery",40929.92933489
"91619","Torfou",8215.94478247
"91629","Valpuiseaux",1975.13567123
"91630","Le Val-Saint-Germain",6641.6689086
"91631","Varennes-Jarcy",21229.58364436
"91634","Vaugrigneuse",8200.11668013
"91635","Vauhallan",47748.95559998
"91639","Vayres-sur-Essonne",4370.75578213
"91645","Verrieres-le-Buisson",81957.95981718
"91648","Vert-le-Grand",16137.36251985
"91649","Vert-le-Petit",11426.88734213
"91654","Videlles",5106.80757076
"91657","Vigneux-sur-Seine",62980.10550861
"91659","Villabe",24707.92357355
"91661","Villebon-sur-Yvette",30669.72153036
"91662","Villeconin",6891.86176704
"91665","La Ville-du-Bois",45148.33123345
"91666","Villejust",35478.52284687
"91667","Villemoisson-sur-Orge",61174.72015996
"91671","Villeneuve-sur-Auvers",5671.80077167
"91679","Villiers-le-Bacle",27615.90287702
"91685","Villiers-sur-Orge",41934.51193506
"91687","Viry-Chatillon",51559.85189401
"91689","Wissous",79779.71921772
"91691","Yerres",46826.87036287
"91692","Les Ulis",21913.54214835
"92002","Antony",94744.13316444
"92004","Asnieres-sur-Seine",273291.59250285
"92007","Bagneux",200271.18710887
"92009","Bois-Colombes",176013.67646885
"92012","Boulogne-Billancourt",238030.47901933
"92014","Bourg-la-Reine",169658.77522477
"92019","Chatenay-Malabry",116601.34299464
"92020","Chatillon",212383.86465187
"92022","Chaville",100868.05279074
"92023","Clamart",171558.98847044
"92024","Clichy",306187.42105541
"92025","Colombes",196354.3882875
"92026","Courbevoie",254813.50803383
"92032","Fontenay-aux-Roses",173508.14741708
"92033","Garches",95333.70957113
"92035","La Garenne-Colombes",218256.48576349
"92036","Gennevilliers",251490.39338388
"92040","Issy-les-Moulineaux",242366.55204395
"92044","Levallois-Perret",280218.86312395
"92046","Malakoff",264033.18913693
"92047","Marnes-la-Coquette",100949.62088778
"92048","Meudon",164535.79166539
"92049","Montrouge",279514.17527158
"92050","Nanterre",156470.54463654
"92051","Neuilly-sur-Seine",273012.55373224
"92060","Le Plessis-Robinson",133527.49886975
"92062","Puteaux",207172.40343074
"92063","Rueil-Malmaison",108981.16116082
"92064","Saint-Cloud",151142.7566785
"92071","Sceaux",127994.94436432
"92072","Sevres",166382.54752318
"92073","Suresnes",200643.68199693
"92075","Vanves",265491.10348413
"92076","Vaucresson",96489.6417874
"92077","Ville-d'Avray",94111.69384646
"92078","Villeneuve-la-Garenne",253915.36583587
"93001","Aubervilliers",283958.76376217
"93005","Aulnay-sous-Bois",113401.46181609
"93006","Bagnolet",296322.45349457
"93007","Le Blanc-Mesnil",134634.00438313
"93008","Bobigny",238748.84124301
"93010","Bondy",197533.23383895
"93013","Le Bourget",195946.84743607
"93014","Clichy-sous-Bois",89376.52947107
"93015","Coubron",59792.99304327
"93027","La Courneuve",246824.20852128
"93029","Drancy",188608.76066543
"93030","Dugny",136238.43587544
"93031","Epinay-sur-Seine",180066.28929501
"93032","Gagny",115416.88676125
"93033","Gournay-sur-Marne",83323.19277592
"93039","L'Ile-Saint-Denis",258551.75011537
"93045","Les Lilas",316331.97208748
"93046","Livry-Gargan",122770.40039843
"93047","Montfermeil",83756.80789143
"93048","Montreuil",261090.2798093
"93049","Neuilly-Plaisance",151906.33824595
"93050","Neuilly-sur-Marne",115801.52702893
"93051","Noisy-le-Grand",115705.10515162
"93053","Noisy-le-Sec",220459.02344033
"93055","Pantin",327068.39433135
"93057","Les Pavillons-sous-Bois",167285.80425761
"93059","Pierrefitte-sur-Seine",130844.05144819
"93061","Le Pre-Saint-Gervais",319512.05462531
"93062","Le Raincy",151118.8645384
"93063","Romainville",273319.28486843
"93064","Rosny-sous-Bois",222453.09052995
"93066","Saint-Denis",236505.78230758
"93070","Saint-Ouen",320741.22264205
"93071","Sevran",76305.24526485
"93072","Stains",160967.43709158
"93073","Tremblay-en-France",33061.22734971
"93074","Vaujours",75111.3580847
"93077","Villemomble",189680.55613026
"93078","Villepinte",51447.30607802
"93079","Villetaneuse",135944.33768824
"94001","Ablon-sur-Seine",81713.81236282
"94002","Alfortville",157823.00483996
"94003","Arcueil",243657.86988057
"94004","Boissy-Saint-Leger",77818.30227927
"94011","Bonneuil-sur-Marne",98989.31563069
"94015","Bry-sur-Marne",133500.65510354
"94016","Cachan",226083.20837228
"94017","Champigny-sur-Marne",132587.87827089
"94018","Charenton-le-Pont",256673.05628964
"94019","Chennevieres-sur-Marne",71621.98930264
"94021","Chevilly-Larue",170972.75645009
"94022","Choisy-le-Roi",152944.56048537
"94028","Creteil",156929.83567885
"94033","Fontenay-sous-Bois",206071.52818718
"94034","Fresnes",144640.35976828
"94037","Gentilly",298858.96961833
"94038","L'Hay-les-Roses",169122.89482608
"94041","Ivry-sur-Seine",265731.64367914
"94042","Joinville-le-Pont",223579.59848691
"94043","Le Kremlin-Bicetre",302612.00206135
"94044","Limeil-Brevannes",75770.24840734
"94046","Maisons-Alfort",228284.38042666
"94047","Mandres-les-Roses",30126.39335544
"94048","Marolles-en-Brie",25554.01638901
"94052","Nogent-sur-Marne",205188.90547137
"94053","Noiseau",57145.96495513
"94054","Orly",94917.2731727
"94055","Ormesson-sur-Marne",59628.50460878
"94056","Perigny",24919.39445678
"94058","Le Perreux-sur-Marne",165101.81783453
"94059","Le Plessis-Trevise",64030.74942556
"94060","La Queue-en-Brie",54060.86802263
"94065","Rungis",121531.67785489
"94067","Saint-Mande",340862.91205842
"94068","Saint-Maur-des-Fosses",133178.60537065
"94069","Saint-Maurice",125411.70923787
"94070","Santeny",16808.05387513
"94071","Sucy-en-Brie",69010.75158319
"94073","Thiais",158298.85063138
"94074","Valenton",82598.68675622
"94075","Villecresnes",41087.33904094
"94076","Villejuif",231029.1844932
"94077","Villeneuve-le-Roi",94090.26592931
"94078","Villeneuve-Saint-Georges",87373.55149924
"94079","Villiers-sur-Marne",130980.21070378
"94080","Vincennes",278734.10614368
"94081","Vitry-sur-Seine",189845.47800673
"95002","Ableiges",16600.10311007
"95008","Aincourt",4878.76020827
"95011","Ambleville",1246.34893457
"95012","Amenucourt",858.66750328
"95014","Andilly",54452.45924917
"95018","Argenteuil",162747.82332789
"95019","Arnouville",75924.78492154
"95023","Arronville",1838.55049293
"95024","Arthies",3630.1416733
"95026","Asnieres-sur-Oise",6727.62270453
"95028","Attainville",28648.26787182
"95039","Auvers-sur-Oise",31898.03047944
"95040","Avernes",6712.39267906
"95042","Baillet-en-France",27656.70311534
"95046","Banthelu",2540.82230444
"95051","Beauchamp",58395.8387552
"95052","Beaumont-sur-Oise",11021.80611103
"95054","Le Bellay-en-Vexin",2668.44199379
"95055","Bellefontaine",6812.25841527
"95056","Belloy-en-France",13028.17212899
"95058","Bernes-sur-Oise",6957.9663222
"95059","Berville",448.12791024
"95060","Bessancourt",49307.50692159
"95061","Bethemont-la-Foret",24043.2015005
"95063","Bezons",148531.60233529
"95074","Boisemont",28135.99174371
"95078","Boissy-l'Aillerie",23988.44206171
"95088","Bonneuil-en-France",79283.79471377
"95091","Bouffemont",26112.97285102
"95094","Bouqueval",25000.39905726
"95101","Bray-et-Lu",1005.80546436
"95102","Breancon",4445.8602068
"95110","Brignancourt",2803.06113614
"95116","Bruyeres-sur-Oise",3906.46523765
"95119","Buhy",1018.44443368
"95120","Butry-sur-Oise",22009.63130218
"95127","Cergy",37406.86793776
"95134","Champagne-sur-Oise",10099.65817858
"95139","La Chapelle-en-Vexin",1712.08971609
"95141","Charmont",2873.70184962
"95142","Chars",2153.22432356
"95144","Chatenay-en-France",7397.9275919
"95149","Chaumontel",5486.81310627
"95150","Chaussy",1099.6631033
"95151","Chauvry",31255.34221387
"95154","Chennevieres-les-Louvres",22649.95220972
"95157","Cherence",1038.34301212
"95166","Clery-en-Vexin",4322.10739623
"95169","Commeny",5740.44170442
"95170","Condecourt",16237.02416643
"95176","Cormeilles-en-Parisis",85293.27501183
"95177","Cormeilles-en-Vexin",11981.30161607
"95181","Courcelles-sur-Viosne",23805.22140123
"95183","Courdimanche",29470.60364643
"95197","Deuil-la-Barre",101714.09313759
"95199","Domont",34116.98377506
"95203","Eaubonne",84581.52309121
"95205","Ecouen",40904.00248951
"95210","Enghien-les-Bains",140678.96276121
"95211","Ennery",26943.75493648
"95212","Epiais-les-Louvres",6900.27196275
"95213","Epiais-Rhus",8313.70569262
"95214","Epinay-Champlatreux",10587.61120145
"95218","Eragny",49490.49120208
"95219","Ermont",90750.64088391
"95229","Ezanville",42874.56085241
"95241","Fontenay-en-Parisis",18021.67687942
"95250","Fosses",6316.98700113
"95252","Franconville",91633.95984628
"95253","Fremainville",5636.38696663
"95254","Fremecourt",6601.29501642
"95256","Frepillon",51089.55159646
"95257","La Frette-sur-Seine",71950.74019886
"95258","Frouville",2806.72310764
"95259","Gadancourt",2552.35020819
"95268","Garges-les-Gonesse",88295.23638401
"95270","Genainville",1460.51926457
"95271","Genicourt",26380.53996831
"95277","Gonesse",65153.95150762
"95280","Goussainville",12872.53353225
"95282","Gouzangrez",6360.34581414
"95287","Grisy-les-Platres",8006.09627166
"95288","Groslay",75714.07564249
"95295","Guiry-en-Vexin",3599.927154
"95298","Haravilliers",1017.60179704
"95301","Haute-Isle",1888.22851909
"95303","Le Heaulme",1373.36603817
"95304","Hedouville",2550.06203865
"95306","Herblay",59686.47687832
"95308","Herouville",23007.53005352
"95309","Hodent",2472.24368566
"95313","L'Isle-Adam",13448.61969259
"95316","Jagny-sous-Bois",7832.17837108
"95323","Jouy-le-Moutier",33530.80347796
"95328","Labbeville",6380.77789813
"95331","Lassy",6977.11411474
"95341","Livilliers",21371.57220216
"95348","Longuesse",11600.26845014
"95351","Louvres",14024.56063543
"95352","Luzarches",8541.3357322
"95353","Maffliers",25546.52432705
"95355","Magny-en-Vexin",3063.00099102
"95365","Mareil-en-France",12027.90259038
"95369","Margency",73325.9632211
"95370","Marines",4021.05243178
"95371","Marly-la-Ville",6777.47660054
"95379","Maudetour-en-Vexin",1584.03009744
"95387","Menouville",6161.25450723
"95388","Menucourt",23894.6737487
"95392","Meriel",27543.89326032
"95394","Mery-sur-Oise",38578.39295202
"95395","Le Mesnil-Aubry",19999.7981984
"95409","Moisselles",37129.39724339
"95422","Montgeroult",20350.09808245
"95424","Montigny-les-Cormeilles",90372.96754795
"95426","Montlignon",60408.15571421
"95427","Montmagny",110491.6391176
"95428","Montmorency",73464.75297956
"95429","Montreuil-sur-Epte",594.67273517
"95430","Montsoult",27346.48330626
"95436","Mours",13340.89374533
"95438","Moussy",3363.26528733
"95445","Nerville-la-Foret",14157.8084443
"95446","Nesles-la-Vallee",13659.80418024
"95447","Neuilly-en-Vexin",1851.16532655
"95450","Neuville-sur-Oise",38671.85318407
"95452","Nointel",7724.96151924
"95456","Noisy-sur-Oise",5950.53189133
"95459","Nucourt",1979.46121361
"95462","Omerville",1370.48403392
"95476","Osny",26367.91905906
"95480","Parmain",13523.74093246
"95483","Le Perchay",6606.98586686
"95487","Persan",10669.78032171
"95488","Pierrelaye",40944.61744037
"95489","Piscop",50149.42850714
"95491","Le Plessis-Bouchard",73156.31442719
"95492","Le Plessis-Gassot",22624.98296169
"95493","Le Plessis-Luzarches",5826.33222951
"95500","Pontoise",44962.3518667
"95504","Presles",10307.43490911
"95509","Puiseux-en-France",8052.14446723
"95510","Puiseux-Pontoise",33377.33690857
"95523","La Roche-Guyon",1278.48877952
"95527","Roissy-en-France",26356.76220635
"95529","Ronquerolles",3302.00649569
"95535","Sagy",18956.71653991
"95539","Saint-Brice-sous-Foret",71671.55070118
"95541","Saint-Clair-sur-Epte",902.98637658
"95543","Saint-Cyr-en-Arthies",4426.85803545
"95554","Saint-Gervais",1783.08751681
"95555","Saint-Gratien",140678.6412817
"95563","Saint-Leu-la-Foret",58595.80210783
"95566","Saint-Martin-du-Tertre",5419.29292967
"95572","Saint-Ouen-l'Aumone",45531.19459953
"95574","Saint-Prix",38335.8903781
"95580","Saint-Witz",7808.98972718
"95582","Sannois",119877.86071092
"95584","Santeuil",4503.92539651
"95585","Sarcelles",76781.13325485
"95592","Seraincourt",10467.4856501
"95594","Seugy",6268.51639773
"95598","Soisy-sous-Montmorency",90274.74923009
"95604","Survilliers",6258.4685209
"95607","Taverny",47373.83198934
"95610","Themericourt",10062.32834781
"95611","Theuville",1301.78189834
"95612","Le Thillay",32616.7409753
"95625","Us",9576.89641361
"95627","Vallangoujard",12114.53754749
"95628","Valmondois",16098.04488115
"95633","Vaudherland",37510.39658853
"95637","Vaureal",31559.30377067
"95641","Vemars",6173.13794029
"95651","Vetheuil",4375.21593832
"95652","Viarmes",7528.99658497
"95656","Vienne-en-Arthies",2504.43734252
"95658","Vigny",15121.39424572
"95660","Villaines-sous-Bois",20984.64366168
"95675","Villeron",7411.63967492
"95676","Villers-en-Arthies",1874.47637188
"95678","Villiers-Adam",28858.60172699
"95680","Villiers-le-Bel",44986.48417823
"95682","Villiers-le-Sec",19529.76541143
"95690","Wy-dit-Joli-Village",2454.46561306
