"ID","NAMES","employe_AsTheCowRolls_ACC_0.005"
"77370","Poligny",17.8243402595502
"77371","Pommeuse",12.5021627842348
"77372","Pomponne",5.07798034993506
"77373","Pontault-Combault",3.89175312941718
"77374","Pontcarre",5.67616534938624
"77376","Precy-sur-Marne",10.3446476126292
"77377","Presles-en-Brie",10.362040391039
"77378","Pringy",9.47096436255563
"77379","Provins",21.1470485224218
"77380","Puisieux",14.2328954889489
"77381","Quiers",16.9267162703261
"77382","Quincy-Voisins",7.40742076552258
"77383","Rampillon",19.3207378257283
"77384","Reau",6.37403191179905
"77385","Rebais",16.5751267612491
"77386","Recloses",14.4670197130413
"77387","Remauville",18.9834398384697
"77388","Reuil-en-Brie",14.0328309159527
"77389","La Rochette",6.07145409870398
"77390","Roissy-en-Brie",5.30357585997231
"77391","Rouilly",23.9407237654149
"77392","Rouvres",10.8015724216459
"77393","Rozay-en-Brie",13.8132437226092
"77394","Rubelles",5.61407776004797
"77395","Rumont",20.3945462337146
"77396","Rupereux",25.7016833399227
"77397","Saacy-sur-Marne",18.0989397475966
"77398","Sablonnieres",20.6070884466282
"77399","Saint-Ange-le-Viel",18.9968933576627
"77400","Saint-Augustin",15.2656847243946
"77401","Sainte-Aulde",16.590350025734
"77402","Saint-Barthelemy",25.155470369603
"77403","Saint-Brice",23.2244799376122
"77404","Sainte-Colombe",21.2524712805791
"77405","Saint-Cyr-sur-Morin",17.1298819786066
"77406","Saint-Denis-les-Rebais",16.5474322310147
"77407","Saint-Fargeau-Ponthierry",7.57491808031251
"77408","Saint-Fiacre",10.511272543503
"77409","Saint-Germain-Laval",14.8819710723262
"77410","Saint-Germain-Laxis",7.66407149708177
"77411","Saint-Germain-sous-Doue",17.4066241651847
"77412","Saint-Germain-sur-Ecole",11.1788818783229
"77413","Saint-Germain-sur-Morin",7.05282112023514
"77414","Saint-Hilliers",22.7689418128324
"77415","Saint-Jean-les-Deux-Jumeaux",9.41733535423857
"77416","Saint-Just-en-Brie",21.5774477803343
"77417","Saint-Leger",20.4890325787405
"77418","Saint-Loup-de-Naud",21.3826915330002
"77419","Saint-Mammes",11.0656704300061
"77420","Saint-Mard",10.1669631136212
"77421","Saint-Mars-Vieux-Maisons",22.4756015526045
"77423","Saint-Martin-des-Champs",22.9023515931184
"77424","Saint-Martin-du-Boschet",26.8945656848729
"77425","Saint-Martin-en-Biere",11.6447885181133
"77426","Saint-Mery",13.3665242452124
"77427","Saint-Mesmes",10.2047570186701
"77428","Saint-Ouen-en-Brie",15.2728498925969
"77429","Saint-Ouen-sur-Morin",17.4474076012414
"77430","Saint-Pathus",12.9140145329314
"77431","Saint-Pierre-les-Nemours",13.7002970978214
"77432","Saint-Remy-la-Vanne",17.6549274848623
"77433","Saints",15.4720960817579
"77434","Saint-Sauveur-les-Bray",22.5413935907078
"77435","Saint-Sauveur-sur-Ecole",10.1989131109236
"77436","Saint-Simeon",16.5987125310924
"77437","Saint-Soupplets",10.1647744523725
"77438","Saint-Thibault-des-Vignes",3.95186001024001
"77439","Salins",16.0117491420435
"77440","Sammeron",10.6833310678189
"77441","Samois-sur-Seine",11.7656285937051
"77442","Samoreau",10.401185510882
"77443","Sancy",11.4098847907629
"77444","Sancy-les-Provins",24.6053016773746
"77445","Savigny-le-Temple",5.22778722407477
"77446","Savins",21.0340366554406
"77447","Seine-Port",7.1525305425808
"77448","Sept-Sorts",12.2188781614546
"77449","Serris",6.54822673668533
"77450","Servon",5.86904064522826
"77451","Signy-Signets",13.1184610598733
"77452","Sigy",20.531541878217
"77453","Sivry-Courtry",8.51932864430843
"77454","Sognolles-en-Montois",21.4292355724198
"77455","Soignolles-en-Brie",10.0685947964417
"77456","Soisy-Bouy",25.094914700836
"77457","Solers",10.338510053914
"77458","Souppes-sur-Loing",17.6898799964175
"77459","Sourdun",22.4756040613516
"77460","Tancrou",15.0424421057081
"77461","Thenisy",20.6393859112153
"77462","Thieux",9.86562360581064
"77463","Thomery",11.1818026682624
"77464","Thorigny-sur-Marne",5.732888300386
"77465","Thoury-Ferottes",18.1227653653006
"77466","Tigeaux",11.2631727262183
"77467","La Tombe",17.2649872912324
"77468","Torcy",2.06373794704537
"77469","Touquin",15.0114594948178
"77470","Tournan-en-Brie",9.3256225226735
"77471","Tousson",16.6366672979934
"77472","La Tretoire",19.7602145875535
"77473","Treuzy-Levelay",16.2232860814202
"77474","Trilbardou",7.93888796137179
"77475","Trilport",6.54285423254784
"77476","Trocy-en-Multien",12.3761891202289
"77477","Ury",11.9109280325734
"77478","Ussy-sur-Marne",11.3559725393877
"77479","Vaires-sur-Marne",5.0526324231042
"77480","Valence-en-Brie",13.5694320991841
"77481","Vanville",19.1411976689414
"77482","Varennes-sur-Seine",12.1722331006068
"77483","Varreddes",7.53830038610424
"77484","Vaucourtois",11.1897342873578
"77485","Le Vaudoue",16.0076768741906
"77486","Vaudoy-en-Brie",15.7798561984937
"77487","Vaux-le-Penil",5.43261638786521
"77489","Vaux-sur-Lunain",21.8969536331162
"77490","Vendrest",19.0584166127696
"77491","Veneux-les-Sablons",11.5396828379305
"77492","Verdelot",24.0054490431434
"77493","Verneuil-l'Etang",12.6551398375969
"77494","Vernou-la-Celle-sur-Seine",13.1292997835528
"77495","Vert-Saint-Denis",4.67056543889384
"77496","Vieux-Champagne",21.3206482620216
"77498","Vignely",8.43412168708163
"77500","Villebeon",21.9661577061509
"77501","Villecerf",12.8535257410115
"77504","Villemarechal",17.7340829483847
"77505","Villemareuil",10.4957543794965
"77506","Villemer",13.7274886098415
"77507","Villenauxe-la-Petite",23.8109164882051
"77508","Villeneuve-le-Comte",8.03304871153168
"77509","Villeneuve-les-Bordes",18.0506108845419
"77510","Villeneuve-Saint-Denis",7.51449515256644
"77511","Villeneuve-sous-Dammartin",10.5652275510435
"77512","Villeneuve-sur-Bellot",24.2296483213477
"77513","Villenoy",7.06659878028409
"77514","Villeparisis",5.18262293597398
"77515","Villeroy",9.50259444079258
"77516","Ville-Saint-Jacques",13.3519593098794
"77517","Villevaude",6.05029693795586
"77518","Villiers-en-Biere",8.44220889977925
"77519","Villiers-Saint-Georges",26.2759135336006
"77520","Villiers-sous-Grez",14.1992324253741
"77521","Villiers-sur-Morin",8.35711379918225
"77522","Villiers-sur-Seine",25.0835271665596
"77523","Villuis",25.6308161993811
"77524","Vimpelles",21.5790110778856
"77525","Vinantes",11.9567610281244
"77526","Vincy-Manoeuvre",17.5994994855388
"77527","Voinsles",16.0236091913876
"77528","Voisenon",6.33408840559116
"77529","Voulangis",10.4443165961399
"77530","Voulton",25.9942360492545
"77531","Voulx",19.4267715818645
"77532","Vulaines-les-Provins",20.3002695048614
"77533","Vulaines-sur-Seine",10.6746737818735
"77534","Yebles",11.1636422796547
"78003","Ablis",15.293125682069
"78005","Acheres",5.58356314388332
"78006","Adainville",20.1899654412377
"78007","Aigremont",6.17687163309634
"78009","Allainville",15.8437500085717
"78010","Les Alluets-le-Roi",10.2849537413397
"78013","Andelu",12.2735057162533
"78015","Andresy",5.33486125539263
"78020","Arnouville-les-Mantes",11.7946413567961
"78029","Aubergenville",6.32328162102845
"78030","Auffargis",9.97294489711693
"78031","Auffreville-Brasseuil",6.59174378090141
"78033","Aulnay-sur-Mauldre",8.93066617350862
"78034","Auteuil",12.0865578734026
"78036","Autouillet",13.5914889654172
"78043","Bailly",5.63610034769341
"78048","Bazainville",14.2159166355841
"78049","Bazemont",10.3897855772746
"78050","Bazoches-sur-Guyonne",9.94973004847029
"78053","Behoust",15.2072154174524
"78057","Bennecourt",11.7222030276059
"78062","Beynes",10.2400288802575
"78068","Blaru",16.0173251821678
"78070","Boinville-en-Mantois",10.6426091519155
"78071","Boinville-le-Gaillard",16.3692315705314
"78072","Boinvilliers",11.4957183120765
"78073","Bois-d'Arcy",5.10962648574967
"78076","Boissets",18.737874815591
"78077","La Boissiere-Ecole",21.9180290769351
"78082","Boissy-Mauvoisin",12.8415489728486
"78084","Boissy-sans-Avoir",11.7727387067244
"78087","Bonnelles",11.2443490571353
"78089","Bonnieres-sur-Seine",12.3229235583841
"78090","Bouafle",6.38004060681669
"78092","Bougival",5.01085565579289
"78096","Bourdonne",16.4467120926719
"78104","Breuil-Bois-Robert",7.85003956593294
"78107","Breval",15.6372850676352
"78108","Les Breviaires",12.5100207924379
"78113","Brueil-en-Vexin",8.9849231853003
"78117","Buc",5.78344675062398
"78118","Buchelay",6.32168424432744
"78120","Bullion",12.1380251331526
"78123","Carrieres-sous-Poissy",3.86037878769893
"78124","Carrieres-sur-Seine",2.32096266189364
"78125","La Celle-les-Bordes",13.2065307164663
"78126","La Celle-Saint-Cloud",5.07154203528962
"78128","Cernay-la-Ville",11.3492416318684
"78133","Chambourcy",6.10566991273792
"78138","Chanteloup-les-Vignes",5.18662727169856
"78140","Chapet",7.39744943461081
"78143","Chateaufort",6.65933921388737
"78146","Chatou",2.69797337795838
"78147","Chaufour-les-Bonnieres",12.5507923793871
"78152","Chavenay",7.22729704411551
"78158","Le Chesnay",3.14092811461665
"78160","Chevreuse",10.4954060423072
"78162","Choisel",11.1324502960721
"78163","Civry-la-Foret",16.3337859430011
"78164","Clairefontaine-en-Yvelines",11.9552056279648
"78165","Les Clayes-sous-Bois",5.69979139405639
"78168","Coignieres",6.6519306010348
"78171","Conde-sur-Vesgre",17.5352732915621
"78172","Conflans-Sainte-Honorine",4.37204320539951
"78185","Courgent",12.1120282958769
"78188","Cravent",15.6684597676341
"78189","Crespieres",10.0831497003164
"78190","Croissy-sur-Seine",5.07217794317027
"78192","Dammartin-en-Serve",14.4695361752763
"78193","Dampierre-en-Yvelines",10.3867193121566
"78194","Dannemarie",17.3505576018903
"78196","Davron",9.79700816582853
"78202","Drocourt",9.41651671393594
"78206","Ecquevilly",7.1850376183707
"78208","Elancourt",5.09951451672009
"78209","Emance",20.2183592037678
"78217","Epone",6.36937903551425
