"ID","NAMES","employe_AsTheCowRolls_POT_5"
"77149","Cucharmoy",110.68770786
"77150","Cuisy",470.67235972
"77151","Dagny",308.0743777
"77152","Dammarie-les-Lys",7788.06278718
"77153","Dammartin-en-Goele",2488.26617413
"77154","Dammartin-sur-Tigeaux",493.4455441
"77155","Dampmart",3285.84547593
"77156","Darvault",1982.27239486
"77157","Dhuisy",75.5785449
"77158","Diant",381.33922325
"77159","Donnemarie-Dontilly",515.86185544
"77161","Dormelles",287.70961773
"77162","Doue",243.98040996
"77163","Douy-la-Ramee",106.14973089
"77164","Echouboulains",83.69901739
"77165","Les Ecrennes",383.79873925
"77166","Ecuelles",1284.61541582
"77167","Egligny",198.55077806
"77168","Egreville",447.62993891
"77169","Emerainville",8886.03459331
"77170","Episy",698.90755733
"77171","Esbly",3209.81971545
"77172","Esmans",787.31758287
"77173","Etrepilly",333.77101657
"77174","Everly",443.80466495
"77175","Evry-Gregy-sur-Yerre",484.6431207
"77176","Faremoutiers",1201.61609775
"77177","Favieres",1168.22519693
"77178","Fay-les-Nemours",555.18129225
"77179","Fericy",475.85234394
"77180","Ferolles-Attilly",1692.71576198
"77181","Ferrieres-en-Brie",5853.3685698
"77182","La Ferte-Gaucher",969.4897309
"77183","La Ferte-sous-Jouarre",2237.9907864
"77184","Flagy",319.68101738
"77185","Fleury-en-Biere",481.05255494
"77186","Fontainebleau",3718.76461148
"77187","Fontaine-Fourches",142.27852167
"77188","Fontaine-le-Port",619.51541825
"77190","Fontains",266.4770619
"77191","Fontenailles",1319.6374243
"77192","Fontenay-Tresigny",930.94955375
"77193","Forfry",670.74986462
"77194","Forges",374.74925301
"77195","Fouju",339.22404567
"77196","Fresnes-sur-Marne",1028.99648463
"77197","Fretoy",171.54276153
"77198","Fromont",129.25856427
"77199","Fublaines",1535.5674833
"77200","Garentreville",87.57906843
"77201","Gastins",247.72972137
"77202","La Genevraye",523.06390158
"77203","Germigny-l'Eveque",628.49141823
"77204","Germigny-sous-Coulombs",60.52544643
"77205","Gesvres-le-Chapitre",546.59066727
"77206","Giremoutiers",1274.02532161
"77207","Gironville",97.30344048
"77208","Gouaix",406.45639553
"77209","Gouvernes",9154.64596899
"77210","La Grande-Paroisse",671.03784489
"77211","Grandpuits-Bailly-Carrois",648.14917852
"77212","Gravon",70.05092789
"77214","Gressy",1945.45507266
"77215","Gretz-Armainvilliers",2499.96949939
"77216","Grez-sur-Loing",1017.83991299
"77217","Grisy-Suisnes",1779.54727895
"77218","Grisy-sur-Seine",158.95870231
"77219","Guerard",773.07695519
"77220","Guercheville",101.23204738
"77221","Guermantes",8879.63553473
"77222","Guignes",1446.56398646
"77223","Gurcy-le-Chatel",273.21307056
"77224","Hautefeuille",175.75219131
"77225","La Haute-Maison",187.4237044
"77226","Hericy",835.89343173
"77227","Herme",377.16902973
"77228","Hondevilliers",190.5957345
"77229","La Houssaye-en-Brie",401.46294336
"77230","Ichy",84.81622748
"77231","Isles-les-Meldeuses",863.75281496
"77232","Isles-les-Villenoy",1465.75104432
"77233","Iverny",561.77449145
"77234","Jablines",528.35944647
"77235","Jaignes",274.32171245
"77236","Jaulnes",512.07668179
"77237","Jossigny",4870.77906495
"77238","Jouarre",1010.36247178
"77239","Jouy-le-Chatel",362.09371184
"77240","Jouy-sur-Morin",700.80008297
"77241","Juilly",990.0505218
"77242","Jutigny",690.02586079
"77243","Lagny-sur-Marne",9726.1750686
"77244","Larchant",337.9681772
"77245","Laval-en-Brie",567.2660174
"77246","Lechelle",98.11877772
"77247","Lescherolles",357.57228948
"77248","Lesches",1603.071109
"77249","Lesigny",3365.01165461
"77250","Leudon-en-Brie",146.62233629
"77251","Lieusaint",5873.77461871
"77252","Limoges-Fourches",831.00137758
"77253","Lissy",532.5226194
"77254","Liverdy-en-Brie",382.9420654
"77255","Livry-sur-Seine",4915.25988
"77256","Lizines",233.10419857
"77257","Lizy-sur-Ourcq",967.4018205
"77258","Lognes",12086.34684597
"77259","Longperrier",2147.38965803
"77260","Longueville",839.52241732
"77261","Lorrez-le-Bocage-Preaux",410.46365493
"77262","Louan-Villegruis-Fontaine",62.35475902
"77263","Luisetaines",150.49381142
"77264","Lumigny-Nesles-Ormeaux",388.44933716
"77265","Luzancy",975.67186344
"77266","Machault",421.74003061
"77267","La Madeleine-sur-Loing",386.63770497
"77268","Magny-le-Hongre",4744.14590713
"77269","Maincy",5853.34290168
"77270","Maisoncelles-en-Brie",194.07905534
"77271","Maisoncelles-en-Gatinais",151.46384497
"77272","Maison-Rouge",222.39681893
"77273","Marchemoret",1022.79069341
"77274","Marcilly",399.89774689
"77275","Les Marets",51.94531925
"77276","Mareuil-les-Meaux",2263.82874693
"77277","Marles-en-Brie",709.83576387
"77278","Marolles-en-Brie",240.2605695
"77279","Marolles-sur-Seine",561.8348024
"77280","Mary-sur-Marne",983.96552401
"77281","Mauperthuis",763.28794076
"77282","Mauregard",520.04321089
"77283","May-en-Multien",251.56935205
"77284","Meaux",10919.40580294
"77285","Le Mee-sur-Seine",11305.92720486
"77286","Meigneux",135.02656788
"77287","Meilleray",113.06442775
"77288","Melun",13767.58341746
"77289","Melz-sur-Seine",126.60281443
"77290","Mery-sur-Marne",863.99334161
"77291","Le Mesnil-Amelot",306.26224461
"77292","Messy",2014.90475919
"77293","Misy-sur-Yonne",206.69604137
"77294","Mitry-Mory",4055.4197598
"77295","Moisenay",515.87039304
"77296","Moissy-Cramayel",4423.21370499
"77297","Mondreville",87.61485392
"77298","Mons-en-Montois",398.57822675
"77299","Montarlot",458.27723097
"77300","Montceaux-les-Meaux",738.30886682
"77301","Montceaux-les-Provins",168.20024439
"77302","Montcourt-Fromonville",1585.09317895
"77303","Montdauphin",52.10786222
"77304","Montenils",41.03961656
"77305","Montereau-Fault-Yonne",3033.93243427
"77306","Montereau-sur-le-Jard",345.62616747
"77307","Montevrain",5654.77325168
"77308","Montge-en-Goele",553.56681977
"77309","Monthyon",892.51971645
"77310","Montigny-le-Guesdier",196.17929038
"77311","Montigny-Lencoup",360.74571935
"77312","Montigny-sur-Loing",519.23394885
"77313","Montmachoux",180.91420316
"77314","Montolivet",78.2405713
"77315","Montry",4094.87110577
"77316","Moret-sur-Loing",1839.81529811
"77317","Mormant",877.01458988
"77318","Mortcerf",624.40076343
"77319","Mortery",111.16863752
"77320","Mouroux",2640.75642076
"77321","Mousseaux-les-Bray",566.30727892
"77322","Moussy-le-Neuf",835.41883376
"77323","Moussy-le-Vieux",1080.51035219
"77325","Mouy-sur-Seine",624.39955952
"77326","Nandy",6747.39204729
"77327","Nangis",1482.38559179
"77328","Nanteau-sur-Essonne",114.00254981
"77329","Nanteau-sur-Lunain",260.52142857
"77330","Nanteuil-les-Meaux",2591.8280273
"77331","Nanteuil-sur-Marne",706.80706387
"77332","Nantouillet",773.81274218
"77333","Nemours",3057.38524676
"77335","Chauconin-Neufmontiers",2226.30749537
"77336","Neufmoutiers-en-Brie",255.78167736
"77337","Noisiel",18134.80179886
"77338","Noisy-Rudignon",274.49001812
"77339","Noisy-sur-Ecole",464.37308903
"77340","Nonville",375.66223016
"77341","Noyen-sur-Seine",173.53361159
"77342","Obsonville",99.60738089
"77343","Ocquerre",563.670161
"77344","Oissery",1336.35996833
"77345","Orly-sur-Morin",272.4900989
"77347","Les Ormes-sur-Voulzie",441.12814393
"77348","Ormesson",1590.96476781
"77349","Othis",1272.8114587
"77350","Ozoir-la-Ferriere",4883.07033937
"77352","Ozouer-le-Voulgis",799.83152573
"77353","Paley",284.96401925
"77354","Pamfou",329.60049811
"77355","Paroy",369.17370505
"77356","Passy-sur-Seine",102.19921862
"77357","Pecy",314.89603662
"77358","Penchard",2454.139883
"77359","Perthes",771.82354186
"77360","Pezarches",447.19245043
"77361","Pierre-Levee",183.92689118
"77363","Le Pin",4126.69403106
"77364","Le Plessis-aux-Bois",537.03365753
"77365","Le Plessis-Feu-Aussoux",292.51589144
"77366","Le Plessis-l'Eveque",475.26865022
"77367","Le Plessis-Placy",353.78206444
"77368","Poigny",1127.04007529
"77369","Poincy",5554.86967953
"77370","Poligny",447.1780935
"77371","Pommeuse",1568.06701655
"77372","Pomponne",7710.41175461
"77373","Pontault-Combault",8801.10139638
"77374","Pontcarre",4231.19438634
"77376","Precy-sur-Marne",291.08946062
"77377","Presles-en-Brie",1007.02247629
"77378","Pringy",996.33203135
"77379","Provins",2198.58613953
"77380","Puisieux",76.45501906
"77381","Quiers",289.66892792
"77382","Quincy-Voisins",1781.62744547
"77383","Rampillon",280.55685059
"77384","Reau",2688.74340344
"77385","Rebais",684.57933997
"77386","Recloses",182.93632077
"77387","Remauville",301.83323244
"77388","Reuil-en-Brie",1952.74184602
"77389","La Rochette",5655.36813051
"77390","Roissy-en-Brie",6812.83328356
"77391","Rouilly",785.43858248
"77392","Rouvres",598.64383222
"77393","Rozay-en-Brie",594.86778718
"77394","Rubelles",6486.97036756
"77395","Rumont",86.57243992
"77396","Rupereux",78.32045934
"77397","Saacy-sur-Marne",819.91645198
"77398","Sablonnieres",256.35946769
"77399","Saint-Ange-le-Viel",252.11016694
"77400","Saint-Augustin",591.45565437
"77401","Sainte-Aulde",321.56671783
"77402","Saint-Barthelemy",200.53087487
"77403","Saint-Brice",1539.36005978
"77404","Sainte-Colombe",1225.85670923
"77405","Saint-Cyr-sur-Morin",357.56015679
"77406","Saint-Denis-les-Rebais",671.43189216
"77407","Saint-Fargeau-Ponthierry",2201.46882198
"77408","Saint-Fiacre",492.47836124
"77409","Saint-Germain-Laval",1822.95408851
"77410","Saint-Germain-Laxis",1281.04594988
"77411","Saint-Germain-sous-Doue",304.56862758
"77412","Saint-Germain-sur-Ecole",478.88267264
"77413","Saint-Germain-sur-Morin",3149.92399853
"77414","Saint-Hilliers",89.13925479
"77415","Saint-Jean-les-Deux-Jumeaux",962.61456568
"77416","Saint-Just-en-Brie",90.63641837
"77417","Saint-Leger",347.68137751
"77418","Saint-Loup-de-Naud",588.77915031
"77419","Saint-Mammes",2715.890748
"77420","Saint-Mard",1600.02588989
"77421","Saint-Mars-Vieux-Maisons",253.2432589
"77423","Saint-Martin-des-Champs",671.60972467
"77424","Saint-Martin-du-Boschet",42.09483206
"77425","Saint-Martin-en-Biere",353.03888998
"77426","Saint-Mery",384.51927725
"77427","Saint-Mesmes",865.55920546
"77428","Saint-Ouen-en-Brie",571.66907409
"77429","Saint-Ouen-sur-Morin",379.07657087
"77430","Saint-Pathus",1457.14158556
"77431","Saint-Pierre-les-Nemours",2906.52893129
"77432","Saint-Remy-la-Vanne",514.23606529
"77433","Saints",530.35763738
"77434","Saint-Sauveur-les-Bray",232.9584084
"77435","Saint-Sauveur-sur-Ecole",485.2830554
"77436","Saint-Simeon",481.96492761
"77437","Saint-Soupplets",1199.97844503
"77438","Saint-Thibault-des-Vignes",10100.62386487
"77439","Salins",695.32354782
"77440","Sammeron",1448.68315603
"77441","Samois-sur-Seine",405.19326666
"77442","Samoreau",1603.56149559
"77443","Sancy",285.74647643
"77444","Sancy-les-Provins",151.69571972
"77445","Savigny-le-Temple",7266.31856321
"77446","Savins",440.95458647
"77447","Seine-Port",1711.71870246
"77448","Sept-Sorts",1625.35904881
"77449","Serris",3510.50293857
"77450","Servon",2983.06893777
"77451","Signy-Signets",447.0531642
"77452","Sigy",308.65532708
"77453","Sivry-Courtry",945.02933153
"77454","Sognolles-en-Montois",230.18852029
"77455","Soignolles-en-Brie",980.6153172
"77456","Soisy-Bouy",325.67186165
"77457","Solers",1098.41494166
"77458","Souppes-sur-Loing",999.98684893
"77459","Sourdun",1042.15423712
"77460","Tancrou",451.81161832
"77461","Thenisy",352.3322699
"77462","Thieux",803.75383591
"77463","Thomery",1818.35075865
"77464","Thorigny-sur-Marne",5194.3932823
"77465","Thoury-Ferottes",456.08540423
"77466","Tigeaux",369.53118316
"77467","La Tombe",360.44136557
"77468","Torcy",13995.65314376
"77469","Touquin",418.97802549
"77470","Tournan-en-Brie",2250.09960079
"77471","Tousson",228.88235129
"77472","La Tretoire",372.93939233
"77473","Treuzy-Levelay",310.70752804
"77474","Trilbardou",756.93007303
"77475","Trilport",5835.39740292
"77476","Trocy-en-Multien",463.20677553
"77477","Ury",564.78328963
"77478","Ussy-sur-Marne",876.98663403
"77479","Vaires-sur-Marne",7759.82768461
"77480","Valence-en-Brie",231.415404
"77481","Vanville",182.47879086
"77482","Varennes-sur-Seine",2262.43517553
"77483","Varreddes",3950.7797742
"77484","Vaucourtois",341.59828345
"77485","Le Vaudoue",364.15734527
"77486","Vaudoy-en-Brie",276.19057229
"77487","Vaux-le-Penil",7312.35835619
"77489","Vaux-sur-Lunain",234.00226951
"77490","Vendrest",197.39819388
"77491","Veneux-les-Sablons",1396.03502968
"77492","Verdelot",174.95540081
"77493","Verneuil-l'Etang",1360.00205664
"77494","Vernou-la-Celle-sur-Seine",1095.2147738
"77495","Vert-Saint-Denis",8701.5433136
"77496","Vieux-Champagne",123.11567127
"77498","Vignely",924.88716211
"77500","Villebeon",181.72956326
"77501","Villecerf",463.69454716
"77504","Villemarechal",314.64647667
"77505","Villemareuil",378.24938871
"77506","Villemer",340.20580448
"77507","Villenauxe-la-Petite",278.87180001
"77508","Villeneuve-le-Comte",890.00476568
"77509","Villeneuve-les-Bordes",207.3495624
"77510","Villeneuve-Saint-Denis",866.63416236
"77511","Villeneuve-sous-Dammartin",1294.42039614
"77512","Villeneuve-sur-Bellot",231.90077792
"77513","Villenoy",3042.19698848
"77514","Villeparisis",6407.06377259
"77515","Villeroy",620.59777786
"77516","Ville-Saint-Jacques",368.97699895
"77517","Villevaude",1373.23443458
"77518","Villiers-en-Biere",1251.43495131
"77519","Villiers-Saint-Georges",233.04628838
"77520","Villiers-sous-Grez",255.71255585
"77521","Villiers-sur-Morin",1760.96548472
"77522","Villiers-sur-Seine",127.64758341
"77523","Villuis",180.29225143
"77524","Vimpelles",124.98909269
"77525","Vinantes",416.15293779
"77526","Vincy-Manoeuvre",63.20826383
"77527","Voinsles",294.17947207
"77528","Voisenon",3562.26282491
"77529","Voulangis",764.6846402
"77530","Voulton",65.16513239
"77531","Voulx",490.13729244
"77532","Vulaines-les-Provins",566.14953906
"77533","Vulaines-sur-Seine",1339.69904117
"77534","Yebles",973.71288447
"78003","Ablis",573.08001473
"78005","Acheres",5084.60332448
"78006","Adainville",209.801952
"78007","Aigremont",3400.94676886
"78009","Allainville",175.45374994
"78010","Les Alluets-le-Roi",423.55703652
"78013","Andelu",500.35846918
"78015","Andresy",6482.87774661
"78020","Arnouville-les-Mantes",279.63605605
"78029","Aubergenville",4422.29011892
"78030","Auffargis",975.94263788
"78031","Auffreville-Brasseuil",4996.40966742
"78033","Aulnay-sur-Mauldre",1568.99810008
"78034","Auteuil",411.72411916
"78036","Autouillet",319.27077583
"78043","Bailly",3394.32000307
"78048","Bazainville",493.34077584
"78049","Bazemont",816.11578492
"78050","Bazoches-sur-Guyonne",670.90076829
"78053","Behoust",701.01918818
"78057","Bennecourt",782.23858474
"78062","Beynes",1640.41014138
"78068","Blaru",131.6715609
"78070","Boinville-en-Mantois",388.4124936
"78071","Boinville-le-Gaillard",310.50128669
"78072","Boinvilliers",247.24991507
"78073","Bois-d'Arcy",7381.4638205
"78076","Boissets",143.72757706
"78077","La Boissiere-Ecole",112.95350125
"78082","Boissy-Mauvoisin",330.80215517
"78084","Boissy-sans-Avoir",552.56886023
"78087","Bonnelles",898.66542393
"78089","Bonnieres-sur-Seine",839.70210614
"78090","Bouafle",4095.55008222
"78092","Bougival",8046.22499163
"78096","Bourdonne",592.80591469
"78104","Breuil-Bois-Robert",2430.62149393
"78107","Breval",620.60650787
"78108","Les Breviaires",262.56671722
"78113","Brueil-en-Vexin",756.38725178
"78117","Buc",3885.02508521
"78118","Buchelay",5470.25940072
"78120","Bullion",527.18314237
"78123","Carrieres-sous-Poissy",9842.01503262
"78124","Carrieres-sur-Seine",15668.95098584
"78125","La Celle-les-Bordes",296.24720649
"78126","La Celle-Saint-Cloud",7225.7498131
"78128","Cernay-la-Ville",411.6241187
"78133","Chambourcy",3264.08884415
"78138","Chanteloup-les-Vignes",7223.71849494
"78140","Chapet",1380.34304345
"78143","Chateaufort",1447.41244579
"78146","Chatou",12632.03035712
"78147","Chaufour-les-Bonnieres",181.56866462
"78152","Chavenay",1539.40327925
"78158","Le Chesnay",11281.77234201
"78160","Chevreuse",1288.87924979
"78162","Choisel",937.78494029
"78163","Civry-la-Foret",169.58028602
"78164","Clairefontaine-en-Yvelines",346.51861669
"78165","Les Clayes-sous-Bois",5628.14839168
"78168","Coignieres",4014.47964312
"78171","Conde-sur-Vesgre",414.31154639
"78172","Conflans-Sainte-Honorine",8669.70623642
"78185","Courgent",447.41745344
"78188","Cravent",157.38804226
"78189","Crespieres",387.02612444
"78190","Croissy-sur-Seine",7401.87354759
"78192","Dammartin-en-Serve",460.66888631
"78193","Dampierre-en-Yvelines",684.14922025
"78194","Dannemarie",352.3023956
"78196","Davron",210.16678079
"78202","Drocourt",547.63984028
"78206","Ecquevilly",2133.94936042
"78208","Elancourt",7894.13603537
"78209","Emance",116.83141087
"78217","Epone",4055.79907489
"78220","Les Essarts-le-Roi",1619.5717653
"78224","L'Etang-la-Ville",4392.53553224
"78227","Evecquemont",4122.99080522
"78230","La Falaise",2853.90025822
"78231","Favrieux",1420.04215529
"78233","Feucherolles",535.44044626
"78234","Flacourt",191.42575506
"78236","Flexanville",336.50182235
"78237","Flins-Neuve-Eglise",313.08791738
"78238","Flins-sur-Seine",5083.77648723
"78239","Follainville-Dennemont",878.89725936
"78242","Fontenay-le-Fleury",7868.68147671
"78245","Fontenay-Mauvoisin",1488.70274839
"78246","Fontenay-Saint-Pere",1147.65682871
"78251","Fourqueux",3880.51781499
"78255","Freneuse",918.17319078
"78261","Gaillon-sur-Montcient",4898.40632926
"78262","Galluis",697.03720353
"78263","Gambais",650.45320343
"78264","Gambaiseuil",260.54609373
"78265","Garancieres",661.51082122
"78267","Gargenville",3344.60634888
"78269","Gazeran",515.06906354
"78276","Gommecourt",262.08410169
"78278","Goupillieres",263.09156846
"78281","Goussonville",262.39349797
"78283","Grandchamp",48.90357538
"78285","Gressey",175.62420085
"78289","Grosrouvre",219.55712126
"78290","Guernes",134.42129101
"78291","Guerville",727.92999125
"78296","Guitrancourt",1541.02302657
"78297","Guyancourt",6708.91053716
"78299","Hardricourt",6916.10418398
"78300","Hargeville",263.77301169
"78302","La Hauteville",43.38719939
"78305","Herbeville",474.03971898
"78307","Hermeray",157.1442885
"78310","Houdan",694.98325925
"78311","Houilles",20207.07426655
"78314","Issou",4941.82209963
"78317","Jambville",287.5311781
"78320","Jeufosse",600.34767009
"78321","Jouars-Pontchartrain",1587.1262031
"78322","Jouy-en-Josas",3258.55925148
"78324","Jouy-Mauvoisin",2171.63550211
"78325","Jumeauville",180.8665053
"78327","Juziers",3100.10639459
"78329","Lainville-en-Vexin",264.9861902
"78334","Levis-Saint-Nom",477.29145549
"78335","Limay",10412.54162613
"78337","Limetz-Villez",482.69139328
"78343","Les Loges-en-Josas",1525.82359708
"78344","Lommoye",176.0992316
"78346","Longnes",592.6983629
"78349","Longvilliers",775.81121456
"78350","Louveciennes",5649.02007026
"78354","Magnanville",8236.94404142
"78356","Magny-les-Hameaux",1651.64259811
"78358","Maisons-Laffitte",8432.42814871
"78361","Mantes-la-Jolie",12433.9901886
"78362","Mantes-la-Ville",10548.71504353
"78364","Marcq",810.42841003
"78366","Mareil-le-Guyon",887.02820544
"78367","Mareil-Marly",4897.13699557
"78368","Mareil-sur-Mauldre",1399.05368445
"78372","Marly-le-Roi",6703.90930781
"78380","Maule",1213.98740923
"78381","Maulette",861.42734565
"78382","Maurecourt",6232.40261677
"78383","Maurepas",8931.09980395
"78384","Medan",2917.14323762
"78385","Menerville",418.70925522
"78389","Mere",578.9187876
"78391","Mericourt",814.74636783
"78396","Le Mesnil-le-Roi",6116.16736219
"78397","Le Mesnil-Saint-Denis",2671.20530672
"78398","Les Mesnuls",505.90453836
"78401","Meulan-en-Yvelines",7645.13007833
"78402","Mezieres-sur-Seine",3229.3065982
"78403","Mezy-sur-Seine",4716.49383191
"78404","Millemont",512.32375309
"78406","Milon-la-Chapelle",1360.48283462
"78407","Mittainville",114.2158134
"78410","Moisson",177.94970478
"78413","Mondreville",331.78479068
"78415","Montainville",783.40464513
"78416","Montalet-le-Bois",446.09436419
"78417","Montchauvet",309.20085171
"78418","Montesson",12328.47611393
"78420","Montfort-l'Amaury",643.69650983
"78423","Montigny-le-Bretonneux",9119.78815434
"78431","Morainvilliers",752.20910884
"78437","Mousseaux-sur-Seine",325.92119439
"78439","Mulcent",328.23228047
"78440","Les Mureaux",8462.66352657
"78442","Neauphle-le-Chateau",1959.61331693
"78443","Neauphle-le-Vieux",1242.60773083
"78444","Neauphlette",447.37052377
"78451","Nezel",3521.39886736
"78455","Noisy-le-Roi",2477.13142734
"78460","Oinville-sur-Montcient",1269.35664617
"78464","Orcemont",132.74871115
"78465","Orgerus",556.24379424
"78466","Orgeval",1100.14374541
"78470","Orphin",166.58298859
"78472","Orsonville",274.24296091
"78474","Orvilliers",376.2266853
"78475","Osmoy",309.89159074
"78478","Paray-Douaville",212.8682528
"78481","Le Pecq",9896.4499148
"78484","Perdreauville",1159.13318518
