"ID","NAMES","ouvrier_AsTheCowRolls_POT_0"
"91433","Morigny-Champigny",320
"91434","Morsang-sur-Orge",1820
"91435","Morsang-sur-Seine",41
"91441","Nainville-les-Roches",21
"91457","La Norville",264
"91458","Nozay",255
"91461","Ollainville",374
"91463","Oncy-sur-Ecole",109
"91468","Ormoy",134
"91469","Ormoy-la-Riviere",92
"91471","Orsay",602
"91473","Orveau",8
"91477","Palaiseau",1639
"91479","Paray-Vieille-Poste",625
"91482","Pecqueuse",32
"91494","Le Plessis-Pate",228
"91495","Plessis-Saint-Benoist",20
"91507","Prunay-sur-Essonne",36
"91508","Puiselet-le-Marais",19
"91511","Pussay",279
"91514","Quincy-sous-Senart",648
"91519","Richarville",48
"91521","Ris-Orangis",2867
"91525","Roinville",88
"91526","Roinvilliers",8
"91533","Saclas",137
"91534","Saclay",136
"91538","Saint-Aubin",12
"91540","Saint-Cheron",375
"91544","Saint-Cyr-la-Riviere",40
"91546","Saint-Cyr-sous-Dourdan",68
"91547","Saint-Escobille",55
"91549","Sainte-Genevieve-des-Bois",3388
"91552","Saint-Germain-les-Arpajon",1036
"91553","Saint-Germain-les-Corbeil",297
"91556","Saint-Hilaire",24
"91560","Saint-Jean-de-Beauregard",16
"91568","Saint-Maurice-Montcouronne",73
"91570","Saint-Michel-sur-Orge",1734
"91573","Saint-Pierre-du-Perray",512
"91577","Saintry-sur-Seine",352
"91578","Saint-Sulpice-de-Favieres",12
"91579","Saint-Vrain",205
"91581","Saint-Yon",74
"91587","Saulx-les-Chartreux",422
"91589","Savigny-sur-Orge",3131
"91593","Sermaise",125
"91599","Soisy-sur-Ecole",116
"91600","Soisy-sur-Seine",344
"91602","Souzy-la-Briche",20
"91613","Congerville-Thionville",20
"91617","Tigery",144
"91619","Torfou",8
"91629","Valpuiseaux",48
"91630","Le Val-Saint-Germain",77
"91631","Varennes-Jarcy",158
"91634","Vaugrigneuse",102
"91635","Vauhallan",49
"91639","Vayres-sur-Essonne",68
"91645","Verrieres-le-Buisson",366
"91648","Vert-le-Grand",138
"91649","Vert-le-Petit",220
"91654","Videlles",54
"91657","Vigneux-sur-Seine",3087
"91659","Villabe",531
"91661","Villebon-sur-Yvette",510
"91662","Villeconin",40
"91665","La Ville-du-Bois",632
"91666","Villejust",273
"91667","Villemoisson-sur-Orge",394
"91671","Villeneuve-sur-Auvers",80
"91679","Villiers-le-Bacle",56
"91685","Villiers-sur-Orge",248
"91687","Viry-Chatillon",2945
"91689","Wissous",430
"91691","Yerres",1662
"91692","Les Ulis",2351
"92002","Antony",2434
"92004","Asnieres-sur-Seine",5122
"92007","Bagneux",3268
"92009","Bois-Colombes",1494
"92012","Boulogne-Billancourt",3737
"92014","Bourg-la-Reine",593
"92019","Chatenay-Malabry",1926
"92020","Chatillon",1503
"92022","Chaville",726
"92023","Clamart",2955
"92024","Clichy",4980
"92025","Colombes",6305
"92026","Courbevoie",3007
"92032","Fontenay-aux-Roses",1106
"92033","Garches",564
"92035","La Garenne-Colombes",1304
"92036","Gennevilliers",4628
"92040","Issy-les-Moulineaux",2419
"92044","Levallois-Perret",2105
"92046","Malakoff",1984
"92047","Marnes-la-Coquette",52
"92048","Meudon",2079
"92049","Montrouge",2009
"92050","Nanterre",7377
"92051","Neuilly-sur-Seine",1065
"92060","Le Plessis-Robinson",1434
"92062","Puteaux",1927
"92063","Rueil-Malmaison",2896
"92064","Saint-Cloud",627
"92071","Sceaux",528
"92072","Sevres",860
"92073","Suresnes",2117
"92075","Vanves",1115
"92076","Vaucresson",156
"92077","Ville-d'Avray",251
"92078","Villeneuve-la-Garenne",2815
"93001","Aubervilliers",10434
"93005","Aulnay-sous-Bois",10243
"93006","Bagnolet",3480
"93007","Le Blanc-Mesnil",6756
"93008","Bobigny",6134
"93010","Bondy",6148
"93013","Le Bourget",1727
"93014","Clichy-sous-Bois",4168
"93015","Coubron",350
"93027","La Courneuve",5704
"93029","Drancy",8297
"93030","Dugny",1246
"93031","Epinay-sur-Seine",6014
"93032","Gagny",3263
"93033","Gournay-sur-Marne",353
"93039","L'Ile-Saint-Denis",780
"93045","Les Lilas",1231
"93046","Livry-Gargan",3837
"93047","Montfermeil",2865
"93048","Montreuil",10528
"93049","Neuilly-Plaisance",1648
"93050","Neuilly-sur-Marne",3367
"93051","Noisy-le-Grand",5537
"93053","Noisy-le-Sec",4515
"93055","Pantin",5642
"93057","Les Pavillons-sous-Bois",2127
"93059","Pierrefitte-sur-Seine",3606
"93061","Le Pre-Saint-Gervais",1595
"93062","Le Raincy",717
"93063","Romainville",2654
"93064","Rosny-sous-Bois",3479
"93066","Saint-Denis",14181
"93070","Saint-Ouen",5423
"93071","Sevran",6334
"93072","Stains",4271
"93073","Tremblay-en-France",3631
"93074","Vaujours",641
"93077","Villemomble",2324
"93078","Villepinte",4350
"93079","Villetaneuse",1638
"94001","Ablon-sur-Seine",433
"94002","Alfortville",4204
"94003","Arcueil",1528
"94004","Boissy-Saint-Leger",1706
"94011","Bonneuil-sur-Marne",1757
"94015","Bry-sur-Marne",813
"94016","Cachan",1534
"94017","Champigny-sur-Marne",7666
"94018","Charenton-le-Pont",1145
"94019","Chennevieres-sur-Marne",1696
"94021","Chevilly-Larue",1670
"94022","Choisy-le-Roi",4271
"94028","Creteil",6745
"94033","Fontenay-sous-Bois",3476
"94034","Fresnes",1909
"94037","Gentilly",1438
"94038","L'Hay-les-Roses",1810
"94041","Ivry-sur-Seine",5597
"94042","Joinville-le-Pont",884
"94043","Le Kremlin-Bicetre",1467
"94044","Limeil-Brevannes",1797
"94046","Maisons-Alfort",3322
"94047","Mandres-les-Roses",233
"94048","Marolles-en-Brie",259
"94052","Nogent-sur-Marne",1391
"94053","Noiseau",295
"94054","Orly",2392
"94055","Ormesson-sur-Marne",697
"94056","Perigny",116
"94058","Le Perreux-sur-Marne",1620
"94059","Le Plessis-Trevise",1363
"94060","La Queue-en-Brie",1074
"94065","Rungis",256
"94067","Saint-Mande",621
"94068","Saint-Maur-des-Fosses",3260
"94069","Saint-Maurice",680
"94070","Santeny",182
"94071","Sucy-en-Brie",1615
"94073","Thiais",2269
"94074","Valenton",1574
"94075","Villecresnes",601
"94076","Villejuif",4654
"94077","Villeneuve-le-Roi",2274
"94078","Villeneuve-Saint-Georges",4776
"94079","Villiers-sur-Marne",2188
"94080","Vincennes",1544
"94081","Vitry-sur-Seine",9139
"95002","Ableiges",63
"95008","Aincourt",120
"95011","Ambleville",52
"95012","Amenucourt",24
"95014","Andilly",148
"95018","Argenteuil",11897
"95019","Arnouville",1473
"95023","Arronville",36
"95024","Arthies",17
"95026","Asnieres-sur-Oise",176
"95028","Attainville",140
"95039","Auvers-sur-Oise",382
"95040","Avernes",70
"95042","Baillet-en-France",113
"95046","Banthelu",0
"95051","Beauchamp",630
"95052","Beaumont-sur-Oise",1083
"95054","Le Bellay-en-Vexin",20
"95055","Bellefontaine",44
"95056","Belloy-en-France",163
"95058","Bernes-sur-Oise",300
"95059","Berville",43
"95060","Bessancourt",503
"95061","Bethemont-la-Foret",20
"95063","Bezons",3318
"95074","Boisemont",36
"95078","Boissy-l'Aillerie",136
"95088","Bonneuil-en-France",48
"95091","Bouffemont",383
"95094","Bouqueval",50
"95101","Bray-et-Lu",89
"95102","Breancon",20
"95110","Brignancourt",16
"95116","Bruyeres-sur-Oise",520
"95119","Buhy",44
"95120","Butry-sur-Oise",148
"95127","Cergy",5254
"95134","Champagne-sur-Oise",384
"95139","La Chapelle-en-Vexin",24
"95141","Charmont",0
"95142","Chars",172
"95144","Chatenay-en-France",11
"95149","Chaumontel",255
"95150","Chaussy",40
"95151","Chauvry",8
"95154","Chennevieres-les-Louvres",46
"95157","Cherence",4
"95166","Clery-en-Vexin",47
"95169","Commeny",32
"95170","Condecourt",27
"95176","Cormeilles-en-Parisis",1560
"95177","Cormeilles-en-Vexin",61
"95181","Courcelles-sur-Viosne",12
"95183","Courdimanche",415
"95197","Deuil-la-Barre",1356
"95199","Domont",1192
"95203","Eaubonne",1586
"95205","Ecouen",561
"95210","Enghien-les-Bains",435
"95211","Ennery",119
"95212","Epiais-les-Louvres",15
"95213","Epiais-Rhus",36
"95214","Epinay-Champlatreux",12
"95218","Eragny",1427
"95219","Ermont",2036
"95229","Ezanville",832
"95241","Fontenay-en-Parisis",208
"95250","Fosses",1042
"95252","Franconville",2899
"95253","Fremainville",33
"95254","Fremecourt",60
"95256","Frepillon",182
"95257","La Frette-sur-Seine",236
"95258","Frouville",31
"95259","Gadancourt",0
"95268","Garges-les-Gonesse",5149
"95270","Genainville",36
"95271","Genicourt",24
"95277","Gonesse",3349
"95280","Goussainville",4733
"95282","Gouzangrez",16
"95287","Grisy-les-Platres",36
"95288","Groslay",615
"95295","Guiry-en-Vexin",15
"95298","Haravilliers",28
"95301","Haute-Isle",24
"95303","Le Heaulme",23
"95304","Hedouville",4
"95306","Herblay",1733
"95308","Herouville",36
"95309","Hodent",8
"95313","L'Isle-Adam",829
"95316","Jagny-sous-Bois",4
"95323","Jouy-le-Moutier",1419
"95328","Labbeville",68
"95331","Lassy",20
"95341","Livilliers",36
"95348","Longuesse",28
"95351","Louvres",993
"95352","Luzarches",334
"95353","Maffliers",91
"95355","Magny-en-Vexin",668
"95365","Mareil-en-France",41
"95369","Margency",152
"95370","Marines",323
"95371","Marly-la-Ville",407
"95379","Maudetour-en-Vexin",8
"95387","Menouville",8
"95388","Menucourt",400
"95392","Meriel",304
"95394","Mery-sur-Oise",825
"95395","Le Mesnil-Aubry",124
"95409","Moisselles",80
"95422","Montgeroult",13
"95424","Montigny-les-Cormeilles",2159
"95426","Montlignon",124
"95427","Montmagny",1379
"95428","Montmorency",1059
"95429","Montreuil-sur-Epte",36
"95430","Montsoult",215
"95436","Mours",89
"95438","Moussy",19
"95445","Nerville-la-Foret",23
"95446","Nesles-la-Vallee",137
"95447","Neuilly-en-Vexin",13
"95450","Neuville-sur-Oise",81
"95452","Nointel",69
"95456","Noisy-sur-Oise",84
"95459","Nucourt",68
"95462","Omerville",20
"95476","Osny",1283
"95480","Parmain",329
"95483","Le Perchay",35
"95487","Persan",1756
"95488","Pierrelaye",1061
"95489","Piscop",63
"95491","Le Plessis-Bouchard",472
"95492","Le Plessis-Gassot",12
"95493","Le Plessis-Luzarches",23
"95500","Pontoise",2835
"95504","Presles",259
"95509","Puiseux-en-France",306
"95510","Puiseux-Pontoise",21
"95523","La Roche-Guyon",44
"95527","Roissy-en-France",300
"95529","Ronquerolles",32
"95535","Sagy",68
"95539","Saint-Brice-sous-Foret",1078
"95541","Saint-Clair-sur-Epte",160
"95543","Saint-Cyr-en-Arthies",15
"95554","Saint-Gervais",64
"95555","Saint-Gratien",1548
"95563","Saint-Leu-la-Foret",842
"95566","Saint-Martin-du-Tertre",238
"95572","Saint-Ouen-l'Aumone",2967
"95574","Saint-Prix",400
"95580","Saint-Witz",53
"95582","Sannois",2299
"95584","Santeuil",58
"95585","Sarcelles",6977
"95592","Seraincourt",102
"95594","Seugy",68
"95598","Soisy-sous-Montmorency",1059
"95604","Survilliers",416
"95607","Taverny",1996
"95610","Themericourt",8
"95611","Theuville",4
"95612","Le Thillay",563
"95625","Us",137
"95627","Vallangoujard",52
"95628","Valmondois",112
"95633","Vaudherland",16
"95637","Vaureal",1319
"95641","Vemars",212
"95651","Vetheuil",53
"95652","Viarmes",412
"95656","Vienne-en-Arthies",33
"95658","Vigny",64
"95660","Villaines-sous-Bois",74
"95675","Villeron",79
"95676","Villers-en-Arthies",37
"95678","Villiers-Adam",44
"95680","Villiers-le-Bel",3543
"95682","Villiers-le-Sec",21
"95690","Wy-dit-Joli-Village",24
