"ID","NAMES","total_AsTheCowRolls_POT_5"
"77031","Bernay-Vilbert",1566.82269338
"77032","Beton-Bazoches",757.19236182
"77033","Bezalles",491.42323171
"77034","Blandy",1360.53300434
"77035","Blennes",513.73508996
"77036","Boisdon",726.55326341
"77037","Bois-le-Roi",4252.40149752
"77038","Boissettes",6992.88142966
"77039","Boissise-la-Bertrand",6933.95053803
"77040","Boissise-le-Roi",5272.0371187
"77041","Boissy-aux-Cailles",292.25038536
"77042","Boissy-le-Chatel",3734.10768097
"77043","Boitron",499.89293969
"77044","Bombon",1046.59665112
"77045","Bougligny",737.54001469
"77046","Boulancourt",461.49791707
"77047","Bouleurs",2785.39404563
"77048","Bourron-Marlotte",2019.92462637
"77049","Boutigny",2611.80744493
"77050","Bransles",877.40638344
"77051","Bray-sur-Seine",1787.53875178
"77052","Breau",1910.52955327
"77053","Brie-Comte-Robert",9792.95021313
"77054","La Brosse-Montceaux",1335.89039043
"77055","Brou-sur-Chantereine",25217.40534456
"77056","Burcy",321.3044132
"77057","Bussieres",585.13598849
"77058","Bussy-Saint-Georges",29638.9487864
"77059","Bussy-Saint-Martin",34144.62501942
"77060","Buthiers",649.13551769
"77061","Cannes-Ecluse",3741.76726535
"77062","Carnetin",9615.00593885
"77063","La Celle-sur-Morin",3758.02934046
"77065","Cely",2220.30321762
"77066","Cerneux",583.58524554
"77067","Cesson",19910.26165962
"77068","Cessoy-en-Montois",934.51029656
"77069","Chailly-en-Biere",3001.63483023
"77070","Chailly-en-Brie",6026.69625578
"77071","Chaintreaux",1512.67612313
"77072","Chalautre-la-Grande",317.0032444
"77073","Chalautre-la-Petite",1407.27680545
"77075","Chalifert",12168.28493165
"77076","Chalmaison",1176.12958293
"77077","Chambry",6800.45673592
"77078","Chamigny",3522.6961211
"77079","Champagne-sur-Seine",6747.1826492
"77080","Champcenest",270.58166776
"77081","Champdeuil",1108.19851544
"77082","Champeaux",1262.27940507
"77083","Champs-sur-Marne",63684.56454015
"77084","Changis-sur-Marne",1720.59698603
"77085","Chanteloup-en-Brie",20525.54592766
"77086","La Chapelle-Gauthier",1964.37990239
"77087","La Chapelle-Iger",838.52737438
"77088","La Chapelle-la-Reine",1858.41694012
"77089","La Chapelle-Rablais",1023.85505844
"77090","La Chapelle-Saint-Sulpice",738.19325247
"77091","Les Chapelles-Bourbon",1523.80981798
"77093","La Chapelle-Moutils",434.01367974
"77094","Charmentray",1614.42197975
"77095","Charny",1573.13398449
"77096","Chartrettes",3482.49968138
"77097","Chartronges",436.48647034
"77098","Chateaubleau",630.53596601
"77099","Chateau-Landon",1638.27913135
"77100","Le Chatelet-en-Brie",3068.41127526
"77101","Chatenay-sur-Seine",764.82872571
"77102","Chatenoy",1163.26271187
"77103","Chatillon-la-Borde",1253.25216454
"77104","Chatres",1403.23010574
"77106","Chauffry",976.43643494
"77107","Chaumes-en-Brie",3875.84674228
"77108","Chelles",46032.66255405
"77109","Chenoise",710.1199586
"77110","Chenou",1157.82795838
"77111","Chessy",16670.80108151
"77112","Chevrainvilliers",946.45532075
"77113","Chevru",1089.43094728
"77114","Chevry-Cossigny",5623.07213241
"77115","Chevry-en-Sereine",1002.51751056
"77116","Choisy-en-Brie",1170.03351052
"77117","Citry",1537.00660429
"77118","Claye-Souilly",9828.51042616
"77119","Clos-Fontaine",1027.02469868
"77120","Cocherel",602.9646002
"77121","Collegien",35041.0106506
"77122","Combs-la-Ville",20520.58454061
"77123","Compans",6241.7174529
"77124","Conches-sur-Gondoire",24689.20352794
"77125","Conde-Sainte-Libiaire",8502.24033183
"77126","Congis-sur-Therouanne",1732.85979416
"77127","Coubert",4354.76203668
"77128","Couilly-Pont-aux-Dames",11668.38165798
"77129","Coulombs-en-Valois",565.62120923
"77130","Coulommes",1985.40670452
"77131","Coulommiers",9677.58826255
"77132","Coupvray",12234.8081345
"77133","Courcelles-en-Bassee",984.74338708
"77134","Courchamp",282.42912706
"77135","Courpalay",1663.32850723
"77136","Courquetaine",1557.85011633
"77137","Courtacon",764.09976289
"77138","Courtomer",1226.00476621
"77139","Courtry",17951.68599948
"77140","Coutencon",393.28431909
"77141","Coutevroult",9527.65020544
"77142","Crecy-la-Chapelle",3990.8193083
"77143","Cregy-les-Meaux",17984.35254251
"77144","Crevecoeur-en-Brie",1237.36857171
"77145","Crisenoy",1020.23267783
"77146","Croissy-Beaubourg",20613.27869619
"77147","La Croix-en-Brie",531.49577357
"77148","Crouy-sur-Ourcq",980.18409274
"77149","Cucharmoy",357.37784644
"77150","Cuisy",1393.09706525
"77151","Dagny",867.3798512
"77152","Dammarie-les-Lys",23149.15973182
"77153","Dammartin-en-Goele",8011.379175
"77154","Dammartin-sur-Tigeaux",1627.0727313
"77155","Dampmart",11290.37257143
"77156","Darvault",5842.46188215
"77157","Dhuisy",303.70682626
"77158","Diant",1088.74610394
"77159","Donnemarie-Dontilly",1533.93106481
"77161","Dormelles",1146.41832168
"77162","Doue",825.87923065
"77163","Douy-la-Ramee",368.40130882
"77164","Echouboulains",347.65797238
"77165","Les Ecrennes",1234.94657841
"77166","Ecuelles",4370.62623083
"77167","Egligny",630.85241757
"77168","Egreville",1406.47842786
"77169","Emerainville",27638.41318775
"77170","Episy",2565.82357819
"77171","Esbly",10843.56134759
"77172","Esmans",2385.48959911
"77173","Etrepilly",1183.32455585
"77174","Everly",1196.59599946
"77175","Evry-Gregy-sur-Yerre",1785.57210054
"77176","Faremoutiers",4249.28574706
"77177","Favieres",3860.97463744
"77178","Fay-les-Nemours",1701.46323969
"77179","Fericy",1916.17543367
"77180","Ferolles-Attilly",6169.12426806
"77181","Ferrieres-en-Brie",20306.7181357
"77182","La Ferte-Gaucher",2787.21877159
"77183","La Ferte-sous-Jouarre",6074.37595473
"77184","Flagy",1204.01821972
"77185","Fleury-en-Biere",2235.04692737
"77186","Fontainebleau",13271.36613708
"77187","Fontaine-Fourches",453.21326818
"77188","Fontaine-le-Port",2492.26468843
"77190","Fontains",807.93283126
"77191","Fontenailles",4086.09389523
"77192","Fontenay-Tresigny",3131.14870622
"77193","Forfry",2048.07276607
"77194","Forges",1138.68835221
"77195","Fouju",1176.74936706
"77196","Fresnes-sur-Marne",3837.88978726
"77197","Fretoy",515.51823836
"77198","Fromont",495.78731136
"77199","Fublaines",4799.88859255
"77200","Garentreville",334.22311494
"77201","Gastins",782.96643013
"77202","La Genevraye",1927.31537069
"77203","Germigny-l'Eveque",2128.87860587
"77204","Germigny-sous-Coulombs",310.1054379
"77205","Gesvres-le-Chapitre",1590.60576934
"77206","Giremoutiers",3924.81124031
"77207","Gironville",324.30741212
"77208","Gouaix",1124.15318153
"77209","Gouvernes",31644.37698465
"77210","La Grande-Paroisse",2031.29808855
"77211","Grandpuits-Bailly-Carrois",2043.73404234
"77212","Gravon",272.86492032
"77214","Gressy",6395.12398086
"77215","Gretz-Armainvilliers",8279.82515975
"77216","Grez-sur-Loing",3172.86543726
"77217","Grisy-Suisnes",6155.91670722
"77218","Grisy-sur-Seine",554.96522495
"77219","Guerard",3074.58539093
"77220","Guercheville",408.81714647
"77221","Guermantes",31677.07499748
"77222","Guignes",4130.17152737
"77223","Gurcy-le-Chatel",869.92738482
"77224","Hautefeuille",656.94295997
"77225","La Haute-Maison",671.40324693
"77226","Hericy",3345.84567337
"77227","Herme",1050.92535159
"77228","Hondevilliers",586.74847303
"77229","La Houssaye-en-Brie",1614.43415002
"77230","Ichy",329.31813981
"77231","Isles-les-Meldeuses",2727.15784353
"77232","Isles-les-Villenoy",4995.93526728
"77233","Iverny",1748.19138355
"77234","Jablines",2033.72947997
"77235","Jaignes",955.33187243
"77236","Jaulnes",1631.13666481
"77237","Jossigny",16807.1817545
"77238","Jouarre",2833.65477233
"77239","Jouy-le-Chatel",1194.80193033
"77240","Jouy-sur-Morin",2064.68025603
"77241","Juilly",2975.00312697
"77242","Jutigny",1997.83131952
"77243","Lagny-sur-Marne",33614.15068928
"77244","Larchant",1125.76353788
"77245","Laval-en-Brie",1741.28591226
"77246","Lechelle",402.10840575
"77247","Lescherolles",1120.44092944
"77248","Lesches",5529.14103132
"77249","Lesigny",11660.20145431
"77250","Leudon-en-Brie",389.04101988
"77251","Lieusaint",17579.23300428
"77252","Limoges-Fourches",2556.25134257
"77253","Lissy",1779.22557178
"77254","Liverdy-en-Brie",1450.03613928
"77255","Livry-sur-Seine",15391.38103027
"77256","Lizines",707.03947661
"77257","Lizy-sur-Ourcq",2874.19025522
"77258","Lognes",36871.71608074
"77259","Longperrier",6873.4740863
"77260","Longueville",2391.80375725
"77261","Lorrez-le-Bocage-Preaux",1245.29728592
"77262","Louan-Villegruis-Fontaine",234.76818806
"77263","Luisetaines",585.25045103
"77264","Lumigny-Nesles-Ormeaux",1401.71565614
"77265","Luzancy",2638.42144095
"77266","Machault",1681.39487513
"77267","La Madeleine-sur-Loing",1127.33464884
"77268","Magny-le-Hongre",14620.29906617
"77269","Maincy",17583.8208789
"77270","Maisoncelles-en-Brie",827.8674476
"77271","Maisoncelles-en-Gatinais",539.27400641
"77272","Maison-Rouge",832.26597943
"77273","Marchemoret",3108.20993592
"77274","Marcilly",1275.22130605
"77275","Les Marets",178.87183965
"77276","Mareuil-les-Meaux",6721.92686594
"77277","Marles-en-Brie",2629.87909048
"77278","Marolles-en-Brie",864.80079844
"77279","Marolles-sur-Seine",1667.39710937
"77280","Mary-sur-Marne",2944.26259423
"77281","Mauperthuis",2704.96058228
"77282","Mauregard",1769.36527724
"77283","May-en-Multien",780.43798202
"77284","Meaux",30166.45187871
"77285","Le Mee-sur-Seine",32977.32757608
"77286","Meigneux",418.069827
"77287","Meilleray",377.81428334
"77288","Melun",40937.56072302
"77289","Melz-sur-Seine",402.80902523
"77290","Mery-sur-Marne",2340.41324251
"77291","Le Mesnil-Amelot",951.48246536
"77292","Messy",6965.19197304
"77293","Misy-sur-Yonne",683.85832759
"77294","Mitry-Mory",12492.20291688
"77295","Moisenay",1838.24713729
"77296","Moissy-Cramayel",12403.25500817
"77297","Mondreville",288.10655045
"77298","Mons-en-Montois",1230.15297173
"77299","Montarlot",1538.20305425
"77300","Montceaux-les-Meaux",2338.16776952
"77301","Montceaux-les-Provins",538.60803422
"77302","Montcourt-Fromonville",4678.84203783
"77303","Montdauphin",198.97624183
"77304","Montenils",131.35337622
"77305","Montereau-Fault-Yonne",8774.01744638
"77306","Montereau-sur-le-Jard",1258.00682493
"77307","Montevrain",18869.48142731
"77308","Montge-en-Goele",1672.2700837
"77309","Monthyon",2549.41137789
"77310","Montigny-le-Guesdier",600.69201752
"77311","Montigny-Lencoup",1140.22934084
"77312","Montigny-sur-Loing",2051.64320616
"77313","Montmachoux",531.93231227
"77314","Montolivet",273.38784648
"77315","Montry",13575.92259792
"77316","Moret-sur-Loing",6369.21955313
"77317","Mormant",2665.07249395
"77318","Mortcerf",2053.67779518
"77319","Mortery",334.23485944
"77320","Mouroux",7805.78818695
"77321","Mousseaux-les-Bray",1746.08305028
"77322","Moussy-le-Neuf",3099.99088867
"77323","Moussy-le-Vieux",3631.41926053
"77325","Mouy-sur-Seine",1903.14442502
"77326","Nandy",20537.7460183
"77327","Nangis",4186.26786055
"77328","Nanteau-sur-Essonne",482.86773271
"77329","Nanteau-sur-Lunain",918.78943635
"77330","Nanteuil-les-Meaux",7647.02829895
"77331","Nanteuil-sur-Marne",1922.42935112
"77332","Nantouillet",2367.92374458
"77333","Nemours",9020.46849662
"77335","Chauconin-Neufmontiers",6493.06380827
"77336","Neufmoutiers-en-Brie",890.55227285
"77337","Noisiel",55654.1663938
"77338","Noisy-Rudignon",967.93812833
"77339","Noisy-sur-Ecole",1959.23123713
"77340","Nonville",1301.54870507
"77341","Noyen-sur-Seine",581.75940341
"77342","Obsonville",406.353746
"77343","Ocquerre",1639.86127607
"77344","Oissery",4327.15767108
"77345","Orly-sur-Morin",986.00858557
"77347","Les Ormes-sur-Voulzie",1267.13631651
"77348","Ormesson",4820.09062306
"77349","Othis",4490.60739625
"77350","Ozoir-la-Ferriere",16911.90038189
"77352","Ozouer-le-Voulgis",2472.52080569
"77353","Paley",938.0354244
"77354","Pamfou",1273.59076769
"77355","Paroy",1194.19098386
"77356","Passy-sur-Seine",350.63673318
"77357","Pecy",1023.69814242
"77358","Penchard",7038.20289723
"77359","Perthes",3602.23192266
"77360","Pezarches",1669.53152811
"77361","Pierre-Levee",596.8556431
"77363","Le Pin",13635.38738782
"77364","Le Plessis-aux-Bois",1658.1766712
"77365","Le Plessis-Feu-Aussoux",1054.29026759
"77366","Le Plessis-l'Eveque",1464.32657764
"77367","Le Plessis-Placy",1072.16104202
"77368","Poigny",3277.67431777
"77369","Poincy",15367.25363433
"77370","Poligny",1302.01884121
"77371","Pommeuse",5199.67801663
"77372","Pomponne",26471.25730433
"77373","Pontault-Combault",27906.40789029
"77374","Pontcarre",13703.2907061
"77376","Precy-sur-Marne",1079.43608504
"77377","Presles-en-Brie",3308.70279791
"77378","Pringy",3750.79928001
"77379","Provins",6306.59523484
"77380","Puisieux",298.23227556
"77381","Quiers",1010.62500009
"77382","Quincy-Voisins",6226.04770522
"77383","Rampillon",845.65578435
"77384","Reau",7704.84320051
"77385","Rebais",1927.42674928
"77386","Recloses",742.05688341
"77387","Remauville",1042.90107715
"77388","Reuil-en-Brie",5225.19647575
"77389","La Rochette",17067.72972985
"77390","Roissy-en-Brie",21689.74628814
"77391","Rouilly",2266.72234089
"77392","Rouvres",2020.5844324
"77393","Rozay-en-Brie",1998.73491548
"77394","Rubelles",19316.86482554
"77395","Rumont",348.136992
"77396","Rupereux",229.60437481
"77397","Saacy-sur-Marne",2231.93916356
"77398","Sablonnieres",806.36888086
"77399","Saint-Ange-le-Viel",746.37806896
"77400","Saint-Augustin",2231.32731141
"77401","Sainte-Aulde",954.94477418
"77402","Saint-Barthelemy",607.43504795
"77403","Saint-Brice",4436.15754678
"77404","Sainte-Colombe",3524.22439009
"77405","Saint-Cyr-sur-Morin",1357.68231395
"77406","Saint-Denis-les-Rebais",1868.49239125
"77407","Saint-Fargeau-Ponthierry",8033.00012811
"77408","Saint-Fiacre",1681.1197451
"77409","Saint-Germain-Laval",5314.00762056
"77410","Saint-Germain-Laxis",4110.42594529
"77411","Saint-Germain-sous-Doue",1038.13713526
"77412","Saint-Germain-sur-Ecole",2043.48976941
"77413","Saint-Germain-sur-Morin",10781.78099216
"77414","Saint-Hilliers",325.59780682
"77415","Saint-Jean-les-Deux-Jumeaux",3018.93216102
"77416","Saint-Just-en-Brie",288.41525148
"77417","Saint-Leger",983.26602104
"77418","Saint-Loup-de-Naud",1643.60603074
"77419","Saint-Mammes",8661.90635083
"77420","Saint-Mard",4872.78813881
"77421","Saint-Mars-Vieux-Maisons",714.87192245
"77423","Saint-Martin-des-Champs",1949.986168
"77424","Saint-Martin-du-Boschet",166.66780094
"77425","Saint-Martin-en-Biere",1536.26976803
"77426","Saint-Mery",1286.19641897
"77427","Saint-Mesmes",2927.36057812
"77428","Saint-Ouen-en-Brie",1986.06659198
"77429","Saint-Ouen-sur-Morin",1432.40106608
"77430","Saint-Pathus",4712.62028683
"77431","Saint-Pierre-les-Nemours",8607.13736381
"77432","Saint-Remy-la-Vanne",1633.87060424
"77433","Saints",1953.70507563
"77434","Saint-Sauveur-les-Bray",667.600035
"77435","Saint-Sauveur-sur-Ecole",2210.44218223
"77436","Saint-Simeon",1566.2833306
"77437","Saint-Soupplets",3444.53968559
"77438","Saint-Thibault-des-Vignes",34411.46088953
"77439","Salins",2128.38458527
"77440","Sammeron",4165.79592742
"77441","Samois-sur-Seine",1861.21629903
"77442","Samoreau",5994.41838519
"77443","Sancy",1045.11761787
"77444","Sancy-les-Provins",558.27512555
"77445","Savigny-le-Temple",21720.1341136
"77446","Savins",1288.9589867
"77447","Seine-Port",6062.69751562
"77448","Sept-Sorts",4496.3223066
"77449","Serris",10309.80469784
"77450","Servon",10803.465189
"77451","Signy-Signets",1346.82191624
"77452","Sigy",1057.20532764
"77453","Sivry-Courtry",3207.94402082
"77454","Sognolles-en-Montois",728.11063886
"77455","Soignolles-en-Brie",3326.30943479
"77456","Soisy-Bouy",982.85824622
"77457","Solers",3651.54247106
"77458","Souppes-sur-Loing",2824.88395811
"77459","Sourdun",2921.62428754
"77460","Tancrou",1455.10816212
"77461","Thenisy",1188.03086205
"77462","Thieux",2530.33795636
"77463","Thomery",6139.44644498
"77464","Thorigny-sur-Marne",17909.66441756
"77465","Thoury-Ferottes",1339.635819
"77466","Tigeaux",1241.82305504
"77467","La Tombe",1175.99415633
"77468","Torcy",43925.2770586
"77469","Touquin",1550.2282923
"77470","Tournan-en-Brie",7254.92887418
"77471","Tousson",821.26999971
"77472","La Tretoire",1026.59466801
"77473","Treuzy-Levelay",1110.56860969
"77474","Trilbardou",2607.40030166
"77475","Trilport",16312.27738092
"77476","Trocy-en-Multien",1454.73031669
"77477","Ury",1902.754716
"77478","Ussy-sur-Marne",2569.3240508
"77479","Vaires-sur-Marne",24581.51977919
"77480","Valence-en-Brie",956.60441073
"77481","Vanville",692.41038162
"77482","Varennes-sur-Seine",6552.77310305
"77483","Varreddes",11121.20389191
"77484","Vaucourtois",1205.98996386
"77485","Le Vaudoue",1348.00105809
"77486","Vaudoy-en-Brie",1006.52179713
"77487","Vaux-le-Penil",22374.43923072
"77489","Vaux-sur-Lunain",723.48178874
"77490","Vendrest",592.75175146
"77491","Veneux-les-Sablons",5141.08553024
"77492","Verdelot",708.42386486
"77493","Verneuil-l'Etang",4104.33616103
"77494","Vernou-la-Celle-sur-Seine",3440.7102974
"77495","Vert-Saint-Denis",26821.94446702
"77496","Vieux-Champagne",514.97976664
"77498","Vignely",3222.57677213
"77500","Villebeon",559.30670217
"77501","Villecerf",1609.86087379
"77504","Villemarechal",986.61374122
"77505","Villemareuil",1301.48426247
"77506","Villemer",1160.21417983
"77507","Villenauxe-la-Petite",925.05334782
"77508","Villeneuve-le-Comte",3010.79747872
"77509","Villeneuve-les-Bordes",677.87960303
"77510","Villeneuve-Saint-Denis",2908.95943243
"77511","Villeneuve-sous-Dammartin",4173.98168541
"77512","Villeneuve-sur-Bellot",789.07201125
"77513","Villenoy",9069.86103028
"77514","Villeparisis",20277.26593104
"77515","Villeroy",1978.05207831
"77516","Ville-Saint-Jacques",1279.56009938
"77517","Villevaude",4834.44773453
"77518","Villiers-en-Biere",4492.70186859
"77519","Villiers-Saint-Georges",660.03422923
"77520","Villiers-sous-Grez",961.38476826
"77521","Villiers-sur-Morin",6391.58005682
"77522","Villiers-sur-Seine",430.47336074
"77523","Villuis",598.70059383
"77524","Vimpelles",406.21741926
"77525","Vinantes",1265.64664019
"77526","Vincy-Manoeuvre",198.11910481
"77527","Voinsles",981.78671043
"77528","Voisenon",11154.8220345
"77529","Voulangis",3001.77670128
"77530","Voulton",175.35995174
"77531","Voulx",1387.37588534
"77532","Vulaines-les-Provins",1673.10016346
"77533","Vulaines-sur-Seine",5021.22588991
"77534","Yebles",2802.13423199
"78003","Ablis",2076.26624622
"78005","Acheres",16401.28805694
"78006","Adainville",960.47707581
"78007","Aigremont",13548.98292016
"78009","Allainville",725.69024886
"78010","Les Alluets-le-Roi",2472.30007939
"78013","Andelu",2336.73314001
"78015","Andresy",23484.4196747
"78020","Arnouville-les-Mantes",1246.56620885
"78029","Aubergenville",14921.48611326
"78030","Auffargis",4025.00087887
"78031","Auffreville-Brasseuil",16001.77886507
"78033","Aulnay-sur-Mauldre",6493.77084125
"78034","Auteuil",1940.82991352
"78036","Autouillet",1565.70647128
"78043","Bailly",16231.07303079
"78048","Bazainville",2153.95003428
"78049","Bazemont",3718.84749726
"78050","Bazoches-sur-Guyonne",3722.86852548
"78053","Behoust",2846.99177581
"78057","Bennecourt",2362.50806553
"78062","Beynes",6305.09878437
"78068","Blaru",528.61092271
"78070","Boinville-en-Mantois",1496.09499818
"78071","Boinville-le-Gaillard",1294.70383962
"78072","Boinvilliers",1115.87535285
"78073","Bois-d'Arcy",26281.71684577
"78076","Boissets",535.96697077
"78077","La Boissiere-Ecole",661.94877229
"78082","Boissy-Mauvoisin",1239.23542753
"78084","Boissy-sans-Avoir",2441.14300811
"78087","Bonnelles",4133.3025057
"78089","Bonnieres-sur-Seine",2383.28003474
"78090","Bouafle",13215.39679875
"78092","Bougival",37367.02480116
"78096","Bourdonne",2407.57085216
"78104","Breuil-Bois-Robert",8078.03667778
"78107","Breval",2167.05892295
"78108","Les Breviaires",1161.67705425
"78113","Brueil-en-Vexin",3034.84038468
"78117","Buc",17039.13890068
"78118","Buchelay",17205.84688226
"78120","Bullion",2507.17550072
"78123","Carrieres-sous-Poissy",35271.70489396
"78124","Carrieres-sur-Seine",61654.85792755
"78125","La Celle-les-Bordes",1531.05094365
"78126","La Celle-Saint-Cloud",34025.29964766
"78128","Cernay-la-Ville",2331.07017841
"78133","Chambourcy",13913.85390531
"78138","Chanteloup-les-Vignes",26206.14719689
"78140","Chapet",4967.93852238
"78143","Chateaufort",8163.64140066
"78146","Chatou",57101.48447103
"78147","Chaufour-les-Bonnieres",719.38427307
"78152","Chavenay",6658.02489145
"78158","Le Chesnay",50120.95326524
"78160","Chevreuse",6951.74431707
"78162","Choisel",5022.12124204
"78163","Civry-la-Foret",708.56123921
"78164","Clairefontaine-en-Yvelines",1538.97214161
"78165","Les Clayes-sous-Bois",18585.71918916
"78168","Coignieres",13569.23119162
"78171","Conde-sur-Vesgre",1761.56280475
"78172","Conflans-Sainte-Honorine",30778.96798799
"78185","Courgent",1978.96012986
"78188","Cravent",615.67629453
"78189","Crespieres",2464.87021257
"78190","Croissy-sur-Seine",35788.63172056
"78192","Dammartin-en-Serve",1793.66246161
"78193","Dampierre-en-Yvelines",3737.11030559
"78194","Dannemarie",1242.14869208
"78196","Davron",1551.72018435
"78202","Drocourt",1995.88410591
"78206","Ecquevilly",7703.98331723
"78208","Elancourt",26810.41206575
"78209","Emance",540.85101694
"78217","Epone",14123.87935972
"78220","Les Essarts-le-Roi",6070.67245219
"78224","L'Etang-la-Ville",21803.10729959
"78227","Evecquemont",14211.06559942
"78230","La Falaise",10506.98530013
"78231","Favrieux",4637.61240869
"78233","Feucherolles",3326.17917237
"78234","Flacourt",769.89761293
"78236","Flexanville",1434.95962889
"78237","Flins-Neuve-Eglise",1121.75767786
"78238","Flins-sur-Seine",16533.01745903
"78239","Follainville-Dennemont",2946.59030375
"78242","Fontenay-le-Fleury",28010.3687285
"78245","Fontenay-Mauvoisin",4878.96623988
"78246","Fontenay-Saint-Pere",3842.26016073
"78251","Fourqueux",18872.99871137
"78255","Freneuse",2825.10067943
"78261","Gaillon-sur-Montcient",15396.66185771
"78262","Galluis",3191.57751192
"78263","Gambais",2643.98590148
"78264","Gambaiseuil",1079.77778244
"78265","Garancieres",2808.27764815
"78267","Gargenville",11209.81272198
"78269","Gazeran",1981.66018992
"78276","Gommecourt",909.84590627
"78278","Goupillieres",1243.81838808
"78281","Goussonville",1084.67126271
"78283","Grandchamp",287.79662013
"78285","Gressey",798.40068905
"78289","Grosrouvre",1154.38263171
"78290","Guernes",557.42806202
"78291","Guerville",2614.94426525
"78296","Guitrancourt",4867.54895517
"78297","Guyancourt",26856.39733233
"78299","Hardricourt",21879.96102478
"78300","Hargeville",1262.19243654
"78302","La Hauteville",269.23780927
"78305","Herbeville",2361.22464151
"78307","Hermeray",834.45844911
"78310","Houdan",2543.33607231
"78311","Houilles",71938.50311965
"78314","Issou",15891.86927379
"78317","Jambville",1399.18909565
"78320","Jeufosse",1861.5754905
"78321","Jouars-Pontchartrain",7505.86364814
"78322","Jouy-en-Josas",14598.624445
"78324","Jouy-Mauvoisin",7056.83244327
"78325","Jumeauville",766.16629211
"78327","Juziers",10203.12353933
"78329","Lainville-en-Vexin",1207.7136009
"78334","Levis-Saint-Nom",2973.10075787
"78335","Limay",31982.53757082
"78337","Limetz-Villez",1484.17335501
"78343","Les Loges-en-Josas",8148.27928919
"78344","Lommoye",686.12510939
"78346","Longnes",2132.06828033
"78349","Longvilliers",3476.8145919
"78350","Louveciennes",26203.65061212
"78354","Magnanville",25660.71905136
"78356","Magny-les-Hameaux",7211.94411971
"78358","Maisons-Laffitte",33468.83673665
"78361","Mantes-la-Jolie",38524.64836057
"78362","Mantes-la-Ville",32887.89331266
"78364","Marcq",3276.57718362
"78366","Mareil-le-Guyon",4551.97796319
"78367","Mareil-Marly",23643.19277721
"78368","Mareil-sur-Mauldre",6069.55354539
"78372","Marly-le-Roi",31641.91212912
"78380","Maule",5556.66407192
"78381","Maulette",3292.94111578
"78382","Maurecourt",22236.09630747
"78383","Maurepas",30095.13390722
"78384","Medan",12705.48761536
"78385","Menerville",1566.42872749
"78389","Mere",2829.41773368
"78391","Mericourt",2653.64270881
"78396","Le Mesnil-le-Roi",27690.05685987
"78397","Le Mesnil-Saint-Denis",10421.27949155
"78398","Les Mesnuls",2719.2494192
"78401","Meulan-en-Yvelines",24546.07988398
"78402","Mezieres-sur-Seine",11221.90250203
"78403","Mezy-sur-Seine",14638.3550532
"78404","Millemont",2165.92653838
"78406","Milon-la-Chapelle",6714.24665315
"78407","Mittainville",667.22174343
"78410","Moisson",781.76013085
"78413","Mondreville",1191.39642225
"78415","Montainville",2993.51631957
"78416","Montalet-le-Bois",2025.07589295
"78417","Montchauvet",1252.60469167
"78418","Montesson",55093.89857512
"78420","Montfort-l'Amaury",3206.34025878
"78423","Montigny-le-Bretonneux",35879.78462854
"78431","Morainvilliers",3942.74196821
"78437","Mousseaux-sur-Seine",1191.50336006
"78439","Mulcent",1460.50064499
"78440","Les Mureaux",27376.19088971
