"ID","NAMES","intermediaires_AsTheCowRolls_POT_5"
"78484","Perdreauville",1138.59647081
"78486","Le Perray-en-Yvelines",1894.55119489
"78490","Plaisir",5451.05237003
"78497","Poigny-la-Foret",146.18543251
"78498","Poissy",10003.40687603
"78499","Ponthevrard",673.60467164
"78501","Porcheville",2902.73936973
"78502","Le Port-Marly",11232.20456303
"78503","Port-Villez",101.40934656
"78505","Prunay-le-Temple",216.18865288
"78506","Prunay-en-Yvelines",312.60472397
"78513","La Queue-les-Yvelines",878.96477039
"78516","Raizeux",271.73270063
"78517","Rambouillet",4070.3970046
"78518","Rennemoulin",2570.68106359
"78520","Richebourg",825.88476819
"78522","Rochefort-en-Yvelines",913.80892713
"78524","Rocquencourt",3379.34420749
"78528","Rolleboise",1134.68799211
"78530","Rosay",828.61801708
"78531","Rosny-sur-Seine",2106.06982009
"78536","Sailly",658.92373263
"78537","Saint-Arnoult-en-Yvelines",1192.01093368
"78545","Saint-Cyr-l'Ecole",12939.32737087
"78548","Saint-Forget",931.59141598
"78550","Saint-Germain-de-la-Grange",3469.4177643
"78551","Saint-Germain-en-Laye",13005.7587524
"78557","Saint-Hilarion",239.09290695
"78558","Saint-Illiers-la-Ville",236.64721627
"78559","Saint-Illiers-le-Bois",239.21122057
"78561","Saint-Lambert",1303.62797809
"78562","Saint-Leger-en-Yvelines",286.00635264
"78564","Saint-Martin-de-Brethencourt",473.771518
"78565","Saint-Martin-des-Champs",271.99968285
"78567","Saint-Martin-la-Garenne",645.04796136
"78569","Sainte-Mesme",938.80609459
"78571","Saint-Nom-la-Breteche",1360.96148175
"78575","Saint-Remy-les-Chevreuse",2682.79508047
"78576","Saint-Remy-l'Honore",735.09444302
"78586","Sartrouville",16827.00656946
"78588","Saulx-Marchais",634.37006539
"78590","Senlisse",666.65753519
"78591","Septeuil",603.11467518
"78597","Soindres",2741.91595085
"78601","Sonchamp",662.14751605
"78605","Tacoignieres",616.31167738
"78606","Le Tartre-Gaudran",67.65330273
"78608","Le Tertre-Saint-Denis",271.31492714
"78609","Tessancourt-sur-Aubette",2905.79797806
"78615","Thiverval-Grignon",1170.94859502
"78616","Thoiry",734.2024073
"78618","Tilly",250.60888652
"78620","Toussus-le-Noble",1622.8192344
"78621","Trappes",10534.75264646
"78623","Le Tremblay-sur-Mauldre",1175.40754972
"78624","Triel-sur-Seine",8211.83669955
"78638","Vaux-sur-Seine",5186.40465552
"78640","Velizy-Villacoublay",7075.71654685
"78642","Verneuil-sur-Seine",6031.51394467
"78643","Vernouillet",5705.423647
"78644","La Verriere",6239.31282947
"78646","Versailles",15908.73194377
"78647","Vert",2807.18771979
"78650","Le Vesinet",14502.94123867
"78653","Vicq",567.61550881
"78655","Vieille-Eglise-en-Yvelines",1001.9303024
"78668","La Villeneuve-en-Chevrie",166.49552649
"78672","Villennes-sur-Seine",4055.29870912
"78674","Villepreux",4514.07783077
"78677","Villette",1030.99390459
"78681","Villiers-le-Mahieu",505.16069313
"78683","Villiers-Saint-Frederic",2942.91200769
"78686","Viroflay",12946.4880477
"78688","Voisins-le-Bretonneux",7644.23720688
"91001","Abbeville-la-Riviere",229.17360108
"91016","Angerville",715.91182032
"91017","Angervilliers",1223.76976974
"91021","Arpajon",5633.29246259
"91022","Arrancourt",231.40531002
"91027","Athis-Mons",13034.42451079
"91035","Authon-la-Plaine",303.28872724
"91037","Auvernaux",1567.40324974
"91038","Auvers-Saint-Georges",1196.94933827
"91041","Avrainville",2698.50276851
"91044","Ballainvilliers",7016.04372297
"91045","Ballancourt-sur-Essonne",2792.68883075
"91047","Baulne",2418.55198261
"91064","Bievres",3371.88744075
"91067","Blandy",18.50300571
"91069","Boigneville",266.8047446
"91075","Bois-Herpin",76.60451157
"91079","Boissy-la-Riviere",506.89054915
"91080","Boissy-le-Cutte",1233.83331653
"91081","Boissy-le-Sec",240.41007465
"91085","Boissy-sous-Saint-Yon",1897.83248668
"91086","Bondoufle",2976.87807137
"91093","Boullay-les-Troux",1277.64063913
"91095","Bouray-sur-Juine",1995.70533093
"91097","Boussy-Saint-Antoine",7735.30450529
"91098","Boutervilliers",335.73079107
"91099","Boutigny-sur-Essonne",970.18179189
"91100","Bouville",388.16545576
"91103","Bretigny-sur-Orge",7490.9115766
"91105","Breuillet",3228.94060681
"91106","Breux-Jouy",2619.35026085
"91109","Brieres-les-Scelles",989.20793546
"91111","Briis-sous-Forges",1712.71531983
"91112","Brouy",21.76018695
"91114","Brunoy",9634.29548666
"91115","Bruyeres-le-Chatel",2615.72783019
"91121","Buno-Bonnevaux",435.59961876
"91122","Bures-sur-Yvette",5952.39396252
"91129","Cerny",1236.76353843
"91130","Chalo-Saint-Mars",248.20691698
"91131","Chalou-Moulineux",189.75306325
"91132","Chamarande",1284.43855285
"91135","Champcueil",653.07008841
"91136","Champlan",9765.19957531
"91137","Champmotteux",133.56035697
"91145","Chatignonville",296.99209007
"91148","Chauffour-les-Etrechy",1247.26153539
"91156","Cheptainville",1611.33933017
"91159","Chevannes",1844.25492232
"91161","Chilly-Mazarin",13805.63818866
"91174","Corbeil-Essonnes",10790.50267573
"91175","Corbreuse",899.57106263
"91179","Le Coudray-Montceaux",4874.92264485
"91180","Courances",1028.20265083
"91182","Courcouronnes",11332.82729853
"91184","Courdimanche-sur-Essonne",901.25024166
"91186","Courson-Monteloup",1351.79774706
"91191","Crosne",13468.7980534
"91195","Dannemois",837.41477625
"91198","D'Huison-Longueville",1194.40325755
"91200","Dourdan",1950.22957629
"91201","Draveil",8710.35384239
"91204","Echarcon",2150.62446658
"91207","Egly",4049.72135931
"91215","Epinay-sous-Senart",7514.23268974
"91216","Epinay-sur-Orge",12163.93826572
"91222","Estouches",162.18864734
"91223","Etampes",3317.57358768
"91225","Etiolles",5121.21826553
"91226","Etrechy",1570.61476315
"91228","Evry",10746.82206234
"91232","La Ferte-Alais",2238.08068853
"91235","Fleury-Merogis",6183.00552512
"91240","Fontaine-la-Riviere",499.13173436
"91243","Fontenay-les-Briis",1456.37239651
"91244","Fontenay-le-Vicomte",2871.02487922
"91247","La Foret-le-Roi",514.19937082
"91248","La Foret-Sainte-Croix",127.24964896
"91249","Forges-les-Bains",1691.83385651
"91272","Gif-sur-Yvette",3690.70700384
"91273","Gironville-sur-Essonne",637.50585785
"91274","Gometz-la-Ville",2796.08418882
"91275","Gometz-le-Chatel",2405.48513237
"91284","Les Granges-le-Roi",1374.04774498
"91286","Grigny",8683.40786048
"91292","Guibeville",2917.62794409
"91293","Guigneville-sur-Essonne",1574.04495701
"91294","Guillerval",409.87421365
"91312","Igny",6648.53080799
"91315","Itteville",2603.43248664
"91318","Janville-sur-Juine",1631.09601358
"91319","Janvry",951.32156302
"91326","Juvisy-sur-Orge",15047.43276465
"91330","Lardy",1644.34284908
"91332","Leudeville",1565.14513469
"91333","Leuville-sur-Orge",4584.02550349
"91338","Limours",1858.3802551
"91339","Linas",1568.54723596
"91340","Lisses",5240.38235317
"91345","Longjumeau",7795.04901309
"91347","Longpont-sur-Orge",7987.58493105
"91359","Maisse",820.52671078
"91363","Marcoussis",3019.86316603
"91374","Marolles-en-Beauce",180.43658932
"91376","Marolles-en-Hurepoix",1754.62800694
"91377","Massy",15546.32541562
"91378","Mauchamps",998.24873659
"91386","Mennecy",3561.35317404
"91390","Mereville",553.48492363
"91393","Merobert",160.45289958
"91399","Mespuits",93.20181837
"91405","Milly-la-Foret",1074.67546922
"91408","Moigny-sur-Ecole",736.9952537
"91411","Les Molieres",1570.35623046
"91412","Mondeville",475.01539503
"91414","Monnerville",706.99288932
"91421","Montgeron",15296.96501883
"91425","Montlhery",7889.19912775
"91432","Morangis",11188.64699558
"91433","Morigny-Champigny",2411.19724974
"91434","Morsang-sur-Orge",17595.26744232
"91435","Morsang-sur-Seine",1042.67583212
"91441","Nainville-les-Roches",422.39923468
"91457","La Norville",4503.86716218
"91458","Nozay",3333.8973418
"91461","Ollainville",4415.11572286
"91463","Oncy-sur-Ecole",864.38099182
"91468","Ormoy",3535.82951958
"91469","Ormoy-la-Riviere",1506.02814531
"91471","Orsay",5978.8486184
"91473","Orveau",494.94881412
"91477","Palaiseau",6346.53114735
"91479","Paray-Vieille-Poste",10559.16600541
"91482","Pecqueuse",1343.50882601
"91494","Le Plessis-Pate",5352.22756595
"91495","Plessis-Saint-Benoist",209.30561837
"91507","Prunay-sur-Essonne",499.98571074
"91508","Puiselet-le-Marais",103.87588767
"91511","Pussay",677.1338739
"91514","Quincy-sous-Senart",7122.09497907
"91519","Richarville",171.09283793
"91521","Ris-Orangis",8888.17825088
"91525","Roinville",1527.92741539
"91526","Roinvilliers",55.96178549
"91533","Saclas",503.34971919
"91534","Saclay",2665.8260098
"91538","Saint-Aubin",2147.3422185
"91540","Saint-Cheron",1926.99471005
"91544","Saint-Cyr-la-Riviere",506.35505922
"91546","Saint-Cyr-sous-Dourdan",1420.89059524
"91547","Saint-Escobille",225.38407714
"91549","Sainte-Genevieve-des-Bois",12843.45018335
"91552","Saint-Germain-les-Arpajon",4811.45302461
"91553","Saint-Germain-les-Corbeil",9577.48504829
"91556","Saint-Hilaire",290.65374218
"91560","Saint-Jean-de-Beauregard",1688.79718535
"91568","Saint-Maurice-Montcouronne",1487.84955296
"91570","Saint-Michel-sur-Orge",10068.34173019
"91573","Saint-Pierre-du-Perray",8304.98889783
"91577","Saintry-sur-Seine",5721.11109346
"91578","Saint-Sulpice-de-Favieres",1083.06241614
"91579","Saint-Vrain",2443.58180819
"91581","Saint-Yon",2759.33550508
"91587","Saulx-les-Chartreux",5602.59636118
"91589","Savigny-sur-Orge",17639.70355908
"91593","Sermaise",542.26410851
"91599","Soisy-sur-Ecole",701.25205488
"91600","Soisy-sur-Seine",5784.65452637
"91602","Souzy-la-Briche",840.72475587
"91613","Congerville-Thionville",249.78174743
"91617","Tigery",6499.70754229
"91619","Torfou",1074.09355234
"91629","Valpuiseaux",169.83745343
"91630","Le Val-Saint-Germain",1169.44670996
"91631","Varennes-Jarcy",5233.41846693
"91634","Vaugrigneuse",1575.20102622
"91635","Vauhallan",3825.10420448
"91639","Vayres-sur-Essonne",920.19729027
"91645","Verrieres-le-Buisson",14429.75031654
"91648","Vert-le-Grand",1045.72124405
"91649","Vert-le-Petit",1606.69760922
"91654","Videlles",896.66247063
"91657","Vigneux-sur-Seine",11436.94441776
"91659","Villabe",3232.41705508
"91661","Villebon-sur-Yvette",5018.71921257
"91662","Villeconin",790.47995209
"91665","La Ville-du-Bois",5133.57540231
"91666","Villejust",3915.21709064
"91667","Villemoisson-sur-Orge",14116.00748022
"91671","Villeneuve-sur-Auvers",745.84556085
"91679","Villiers-le-Bacle",1812.07549462
"91685","Villiers-sur-Orge",5881.74019595
"91687","Viry-Chatillon",11262.82745761
"91689","Wissous",8722.57645164
"91691","Yerres",13294.84949832
"91692","Les Ulis",5424.87908349
"92002","Antony",18851.26518178
"92004","Asnieres-sur-Seine",73788.48459375
"92007","Bagneux",45017.86574963
"92009","Bois-Colombes",44088.31523408
"92012","Boulogne-Billancourt",46776.23827894
"92014","Bourg-la-Reine",30918.30839996
"92019","Chatenay-Malabry",22401.76917424
"92020","Chatillon",51316.91862817
"92022","Chaville",15811.19994657
"92023","Clamart",35658.3815994
"92024","Clichy",78763.04938586
"92025","Colombes",49299.77897559
"92026","Courbevoie",68058.27075769
"92032","Fontenay-aux-Roses",38204.56971468
"92033","Garches",12322.25605215
"92035","La Garenne-Colombes",58683.65607004
"92036","Gennevilliers",56868.36165005
"92040","Issy-les-Moulineaux",64216.69668533
"92044","Levallois-Perret",65710.53676538
"92046","Malakoff",70202.81509536
"92047","Marnes-la-Coquette",14133.3866001
"92048","Meudon",27913.96114663
"92049","Montrouge",69400.76222888
"92050","Nanterre",31070.76409504
"92051","Neuilly-sur-Seine",55975.46089804
"92060","Le Plessis-Robinson",21889.040661
"92062","Puteaux",43581.77868515
"92063","Rueil-Malmaison",18401.5659635
"92064","Saint-Cloud",24844.28884064
"92071","Sceaux",25354.38479995
"92072","Sevres",27782.50465938
"92073","Suresnes",34595.20507153
"92075","Vanves",75194.43080498
"92076","Vaucresson",12900.66144509
"92077","Ville-d'Avray",13736.81069548
"92078","Villeneuve-la-Garenne",37350.86209412
"93001","Aubervilliers",51673.4729056
"93005","Aulnay-sous-Bois",21744.61772615
"93006","Bagnolet",75527.40705386
"93007","Le Blanc-Mesnil",19115.73546794
"93008","Bobigny",37322.98897099
"93010","Bondy",30797.94252735
"93013","Le Bourget",23135.46557292
"93014","Clichy-sous-Bois",15533.08663829
"93015","Coubron",9355.27781855
"93027","La Courneuve",35170.1609354
"93029","Drancy",28431.18869583
"93030","Dugny",15639.89310921
"93031","Epinay-sur-Seine",23868.01826937
"93032","Gagny",19519.05401344
"93033","Gournay-sur-Marne",20758.1387278
"93039","L'Ile-Saint-Denis",39227.78994218
"93045","Les Lilas",89802.57895506
"93046","Livry-Gargan",28426.76110828
"93047","Montfermeil",17020.23400294
"93048","Montreuil",58458.77217371
"93049","Neuilly-Plaisance",29427.76010245
"93050","Neuilly-sur-Marne",23541.85766312
"93051","Noisy-le-Grand",24968.70530732
"93053","Noisy-le-Sec",31862.64176561
"93055","Pantin",84224.220273
"93057","Les Pavillons-sous-Bois",27446.25991816
"93059","Pierrefitte-sur-Seine",17187.90890198
"93061","Le Pre-Saint-Gervais",90409.2263366
"93062","Le Raincy",27885.30825104
"93063","Romainville",61513.58452613
"93064","Rosny-sous-Bois",40797.44426472
"93066","Saint-Denis",31030.07132834
"93070","Saint-Ouen",73428.31535512
"93071","Sevran",16951.17970483
"93072","Stains",21549.45412082
"93073","Tremblay-en-France",7340.9448611
"93074","Vaujours",15493.54422339
"93077","Villemomble",35574.15766348
"93078","Villepinte",10634.32702784
"93079","Villetaneuse",15832.64209435
"94001","Ablon-sur-Seine",11365.85605603
"94002","Alfortville",29832.48947377
"94003","Arcueil",49506.29835077
"94004","Boissy-Saint-Leger",12138.40694977
"94011","Bonneuil-sur-Marne",18549.02315141
"94015","Bry-sur-Marne",27402.98628594
"94016","Cachan",44446.14664418
"94017","Champigny-sur-Marne",25594.89738432
"94018","Charenton-le-Pont",40969.06937329
"94019","Chennevieres-sur-Marne",12789.05675881
"94021","Chevilly-Larue",26167.14968449
"94022","Choisy-le-Roi",31480.25025475
"94028","Creteil",27561.97021302
"94033","Fontenay-sous-Bois",35777.51472288
"94034","Fresnes",19505.84391299
"94037","Gentilly",67065.17381366
"94038","L'Hay-les-Roses",27404.29936378
"94041","Ivry-sur-Seine",45693.79348394
"94042","Joinville-le-Pont",31472.13873732
"94043","Le Kremlin-Bicetre",65122.09352402
"94044","Limeil-Brevannes",11136.01897427
"94046","Maisons-Alfort",43954.72197435
"94047","Mandres-les-Roses",5038.21437531
"94048","Marolles-en-Brie",2354.60610665
"94052","Nogent-sur-Marne",28150.55949536
"94053","Noiseau",8481.9920575
"94054","Orly",9333.00296591
"94055","Ormesson-sur-Marne",9675.10445221
"94056","Perigny",4839.11962125
"94058","Le Perreux-sur-Marne",29621.99370797
"94059","Le Plessis-Trevise",10438.03696512
"94060","La Queue-en-Brie",9096.74316231
"94065","Rungis",8549.54901221
"94067","Saint-Mande",87489.09304457
"94068","Saint-Maur-des-Fosses",23018.86500984
"94069","Saint-Maurice",16759.25015829
"94070","Santeny",1340.84479903
"94071","Sucy-en-Brie",11360.72307744
"94073","Thiais",27541.27124518
"94074","Valenton",11180.40895869
"94075","Villecresnes",5545.29587311
"94076","Villejuif",42720.29929353
"94077","Villeneuve-le-Roi",13214.87081375
"94078","Villeneuve-Saint-Georges",19076.30114312
"94079","Villiers-sur-Marne",25730.03491464
"94080","Vincennes",55507.55775726
"94081","Vitry-sur-Seine",35762.10533826
"95002","Ableiges",1375.49837092
"95008","Aincourt",402.37608525
"95011","Ambleville",251.38638522
"95012","Amenucourt",179.84784243
"95014","Andilly",8151.85654464
"95018","Argenteuil",30344.39349296
"95019","Arnouville",11545.52145703
"95023","Arronville",188.31906352
"95024","Arthies",476.29127651
"95026","Asnieres-sur-Oise",1642.51119837
"95028","Attainville",2827.5570943
"95039","Auvers-sur-Oise",5525.50429488
"95040","Avernes",433.01114477
"95042","Baillet-en-France",2033.6995677
"95046","Banthelu",458.69513362
"95051","Beauchamp",10488.13617144
"95052","Beaumont-sur-Oise",3604.40864993
"95054","Le Bellay-en-Vexin",358.46430688
"95055","Bellefontaine",1736.28518927
"95056","Belloy-en-France",1112.34063872
"95058","Bernes-sur-Oise",2293.05557608
"95059","Berville",125.27842681
"95060","Bessancourt",8336.34754616
"95061","Bethemont-la-Foret",2311.2038422
"95063","Bezons",28572.09385961
"95074","Boisemont",7307.25943137
"95078","Boissy-l'Aillerie",4562.05374965
"95088","Bonneuil-en-France",8861.84732085
"95091","Bouffemont",3465.75532689
"95094","Bouqueval",3124.61966133
"95101","Bray-et-Lu",281.54005747
"95102","Breancon",665.87560622
"95110","Brignancourt",669.19850987
"95116","Bruyeres-sur-Oise",883.15561732
"95119","Buhy",260.2688501
"95120","Butry-sur-Oise",4984.13704391
"95127","Cergy",13603.38905139
"95134","Champagne-sur-Oise",2344.46063821
"95139","La Chapelle-en-Vexin",681.60400996
"95141","Charmont",916.75733259
"95142","Chars",744.4808927
"95144","Chatenay-en-France",395.24513778
"95149","Chaumontel",1446.09734389
"95150","Chaussy",229.4030504
"95151","Chauvry",2843.10802285
"95154","Chennevieres-les-Louvres",695.7936488
"95157","Cherence",121.43501564
"95166","Clery-en-Vexin",613.87160738
"95169","Commeny",362.04448963
"95170","Condecourt",1479.30003941
"95176","Cormeilles-en-Parisis",11776.78083361
"95177","Cormeilles-en-Vexin",753.03947703
"95181","Courcelles-sur-Viosne",3954.20173354
"95183","Courdimanche",9475.79768792
"95197","Deuil-la-Barre",14152.65650762
"95199","Domont",5216.73976669
"95203","Eaubonne",13327.30345287
"95205","Ecouen",7946.89913145
"95210","Enghien-les-Bains",21427.45879895
"95211","Ennery",5031.68955742
"95212","Epiais-les-Louvres",251.11384459
"95213","Epiais-Rhus",369.39649796
"95214","Epinay-Champlatreux",804.25148561
"95218","Eragny",9752.56725696
"95219","Ermont",17553.19620749
"95229","Ezanville",7381.42275427
"95241","Fontenay-en-Parisis",2035.06025283
"95250","Fosses",2560.39045716
"95252","Franconville",16602.94296024
"95253","Fremainville",453.54361256
"95254","Fremecourt",679.3801197
"95256","Frepillon",7324.2141051
"95257","La Frette-sur-Seine",7630.47362955
"95258","Frouville",257.94890203
"95259","Gadancourt",245.68406772
"95268","Garges-les-Gonesse",12927.46600513
"95270","Genainville",268.23506563
"95271","Genicourt",4537.0814254
"95277","Gonesse",7027.03893786
"95280","Goussainville",3411.36737022
"95282","Gouzangrez",531.79621163
"95287","Grisy-les-Platres",469.03682262
"95288","Groslay",13017.56847163
"95295","Guiry-en-Vexin",293.20864038
"95298","Haravilliers",164.39672052
"95301","Haute-Isle",270.8470895
"95303","Le Heaulme",283.05411677
"95304","Hedouville",163.64675528
"95306","Herblay",8978.6970136
"95308","Herouville",2423.52152018
"95309","Hodent",941.16028602
"95313","L'Isle-Adam",3648.97953595
"95316","Jagny-sous-Bois",432.75384423
"95323","Jouy-le-Moutier",7181.95189057
"95328","Labbeville",608.7483503
"95331","Lassy",1325.16608757
"95341","Livilliers",1989.37928035
"95348","Longuesse",578.19483217
"95351","Louvres",2306.61329135
"95352","Luzarches",1796.87343725
"95353","Maffliers",2262.03083467
"95355","Magny-en-Vexin",1037.4619627
"95365","Mareil-en-France",537.50006056
"95369","Margency",14433.64871879
"95370","Marines",1123.80801215
"95371","Marly-la-Ville",2392.84341471
"95379","Maudetour-en-Vexin",131.63463676
"95387","Menouville",269.64485763
"95388","Menucourt",4770.35429132
"95392","Meriel",5014.7730081
"95394","Mery-sur-Oise",6302.69986232
"95395","Le Mesnil-Aubry",1042.04285399
"95409","Moisselles",5080.01731358
"95422","Montgeroult",2403.30270928
"95424","Montigny-les-Cormeilles",13786.89057376
"95426","Montlignon",10606.08015377
"95427","Montmagny",17493.76120625
"95428","Montmorency",11925.85134704
"95429","Montreuil-sur-Epte",161.31307098
"95430","Montsoult",2369.92733961
"95436","Mours",3054.65287305
"95438","Moussy",250.57811398
"95445","Nerville-la-Foret",857.00924982
"95446","Nesles-la-Vallee",1408.02739873
"95447","Neuilly-en-Vexin",634.19743496
"95450","Neuville-sur-Oise",6689.34198861
"95452","Nointel",2103.26191419
"95456","Noisy-sur-Oise",1229.76116188
"95459","Nucourt",254.166835
"95462","Omerville",294.36108556
"95476","Osny",6843.96606746
"95480","Parmain",3912.99942231
"95483","Le Perchay",580.8511391
"95487","Persan",3286.41026879
"95488","Pierrelaye",3482.35782458
"95489","Piscop",8257.69931605
"95491","Le Plessis-Bouchard",13348.26189709
"95492","Le Plessis-Gassot",2135.28731453
"95493","Le Plessis-Luzarches",900.72111864
"95500","Pontoise",11757.18718303
"95504","Presles",1752.51162287
"95509","Puiseux-en-France",2170.62493706
"95510","Puiseux-Pontoise",11471.29959504
"95523","La Roche-Guyon",217.07771065
"95527","Roissy-en-France",1415.22762749
"95529","Ronquerolles",163.70387627
"95535","Sagy",1434.00741519
"95539","Saint-Brice-sous-Foret",13606.76706227
"95541","Saint-Clair-sur-Epte",229.02245929
"95543","Saint-Cyr-en-Arthies",258.77928343
"95554","Saint-Gervais",857.55301557
"95555","Saint-Gratien",20480.67034897
"95563","Saint-Leu-la-Foret",9203.69797286
"95566","Saint-Martin-du-Tertre",713.19208238
"95572","Saint-Ouen-l'Aumone",11041.20546061
"95574","Saint-Prix",4564.44276654
"95580","Saint-Witz",1515.35706347
"95582","Sannois",24323.83820033
"95584","Santeuil",816.48740333
"95585","Sarcelles",15972.68994857
"95592","Seraincourt",2004.93112386
"95594","Seugy",1918.45445265
"95598","Soisy-sous-Montmorency",15179.24330122
"95604","Survilliers",1784.57326853
"95607","Taverny",8709.77585094
"95610","Themericourt",551.46942233
"95611","Theuville",46.36811275
"95612","Le Thillay",4260.47823205
"95625","Us",877.64722841
"95627","Vallangoujard",615.02490137
"95628","Valmondois",2968.02981831
"95633","Vaudherland",3307.74491061
"95637","Vaureal",11245.81196032
"95641","Vemars",1338.77696478
"95651","Vetheuil",445.31071176
"95652","Viarmes",1753.57666624
"95656","Vienne-en-Arthies",325.94993099
"95658","Vigny",913.05413282
"95660","Villaines-sous-Bois",1470.47308365
"95675","Villeron",1325.20670585
"95676","Villers-en-Arthies",282.60779149
"95678","Villiers-Adam",1940.68255905
"95680","Villiers-le-Bel",9018.69985178
"95682","Villiers-le-Sec",1090.42215609
"95690","Wy-dit-Joli-Village",231.70536706
