"ID","NAMES","intermediaires_AsTheCrowFlies_ACC_0.005"
"78358","Maisons-Laffitte",2384.48106327276
"78361","Mantes-la-Jolie",3407.71176680816
"78362","Mantes-la-Ville",3458.3334600517
"78364","Marcq",7617.17500489777
"78366","Mareil-le-Guyon",5844.87772576494
"78367","Mareil-Marly",3060.71918594246
"78368","Mareil-sur-Mauldre",6720.63515527506
"78372","Marly-le-Roi",2831.6471359116
"78380","Maule",6757.38676572283
"78381","Maulette",13900.7766818416
"78382","Maurecourt",2715.57706584415
"78383","Maurepas",3083.55885951787
"78384","Medan",3549.46540689455
"78385","Menerville",7993.41349627632
"78389","Mere",7047.30724926405
"78391","Mericourt",7317.35189088868
"78396","Le Mesnil-le-Roi",2611.21600234149
"78397","Le Mesnil-Saint-Denis",3936.88071517944
"78398","Les Mesnuls",6791.35372528319
"78401","Meulan-en-Yvelines",4035.87192181959
"78402","Mezieres-sur-Seine",5211.00748724474
"78403","Mezy-sur-Seine",4775.86058809278
"78404","Millemont",10143.9561708684
"78406","Milon-la-Chapelle",4167.98488079357
"78407","Mittainville",15658.2226709453
"78410","Moisson",8454.10645717025
"78413","Mondreville",11584.4212525323
"78415","Montainville",7136.024257183
"78416","Montalet-le-Bois",7283.73146875559
"78417","Montchauvet",9857.72875630197
"78418","Montesson",2246.2839024141
"78420","Montfort-l'Amaury",7661.72525926269
"78423","Montigny-le-Bretonneux",1361.57668209022
"78431","Morainvilliers",5028.97613439884
"78437","Mousseaux-sur-Seine",7500.93268543647
"78439","Mulcent",9845.47215133477
"78440","Les Mureaux",3751.6386153364
"78442","Neauphle-le-Chateau",3956.43112660632
"78443","Neauphle-le-Vieux",5706.4174504982
"78444","Neauphlette",11139.4548504427
"78451","Nezel",5569.39187162646
"78455","Noisy-le-Roi",3340.42964581121
"78460","Oinville-sur-Montcient",5945.46292224489
"78464","Orcemont",11308.4117366955
"78465","Orgerus",10335.0153472136
"78466","Orgeval",4911.76020586335
"78470","Orphin",13106.6932488682
"78472","Orsonville",16621.2038937281
"78474","Orvilliers",10954.2257112606
"78475","Osmoy",9157.98505872778
"78478","Paray-Douaville",16248.3472481129
"78481","Le Pecq",2707.12748578235
"78484","Perdreauville",6834.56567960926
"78486","Le Perray-en-Yvelines",7445.0514968585
"78490","Plaisir",2835.47481071098
"78497","Poigny-la-Foret",10248.0739450053
"78498","Poissy",2822.67276896163
"78499","Ponthevrard",11425.0280006756
"78501","Porcheville",4400.15248462284
"78502","Le Port-Marly",2536.88730755488
"78503","Port-Villez",13042.7569232673
"78505","Prunay-le-Temple",10217.5312053293
"78506","Prunay-en-Yvelines",15030.0525910711
"78513","La Queue-les-Yvelines",8776.3211503101
"78516","Raizeux",14269.0516903245
"78517","Rambouillet",8873.02277499552
"78518","Rennemoulin",3110.92818163333
"78520","Richebourg",12391.7809671487
"78522","Rochefort-en-Yvelines",9423.36870759709
"78524","Rocquencourt",2637.97739595056
"78528","Rolleboise",7404.10773017905
"78530","Rosay",7743.3550166657
"78531","Rosny-sur-Seine",6767.70466616205
"78536","Sailly",6902.95636630193
"78537","Saint-Arnoult-en-Yvelines",10360.4952066669
"78545","Saint-Cyr-l'Ecole",2714.83831410709
"78548","Saint-Forget",5470.81724186173
"78550","Saint-Germain-de-la-Grange",4800.02211989809
"78551","Saint-Germain-en-Laye",2713.51525257512
"78557","Saint-Hilarion",13118.4476500818
"78558","Saint-Illiers-la-Ville",10010.3280981185
"78559","Saint-Illiers-le-Bois",11932.666057297
"78561","Saint-Lambert",4084.93971041698
"78562","Saint-Leger-en-Yvelines",9451.26203934865
"78564","Saint-Martin-de-Brethencourt",12739.2943297666
"78565","Saint-Martin-des-Champs",8676.78830593224
"78567","Saint-Martin-la-Garenne",6077.2833450141
"78569","Sainte-Mesme",11389.8456500409
"78571","Saint-Nom-la-Breteche",4281.92311908641
"78575","Saint-Remy-les-Chevreuse",5150.51171634514
"78576","Saint-Remy-l'Honore",5476.49383967927
"78586","Sartrouville",369.117757824881
"78588","Saulx-Marchais",7024.75707908846
"78590","Senlisse",6965.94640815592
"78591","Septeuil",8762.58503834296
"78597","Soindres",5408.0871671471
"78601","Sonchamp",10454.8537973635
"78605","Tacoignieres",11112.1523733041
"78606","Le Tartre-Gaudran",16143.3311135904
"78608","Le Tertre-Saint-Denis",8048.60206980452
"78609","Tessancourt-sur-Aubette",4815.97888313987
"78615","Thiverval-Grignon",4636.87661201727
"78616","Thoiry",7895.00837284961
"78618","Tilly",12032.0947099576
"78620","Toussus-le-Noble",3856.54137094952
"78621","Trappes",2427.9124418379
"78623","Le Tremblay-sur-Mauldre",4840.33517327867
"78624","Triel-sur-Seine",3110.13368891071
"78638","Vaux-sur-Seine",3417.34361899352
"78640","Velizy-Villacoublay",2547.49711087368
"78642","Verneuil-sur-Seine",3408.78275462346
"78643","Vernouillet",3532.52022493854
"78644","La Verriere",3184.81762512075
"78646","Versailles",0
"78647","Vert",6008.53914639987
"78650","Le Vesinet",2015.79495576192
"78653","Vicq",6818.85462688364
"78655","Vieille-Eglise-en-Yvelines",7737.82616124648
"78668","La Villeneuve-en-Chevrie",10894.1401392639
"78672","Villennes-sur-Seine",3484.30082861235
"78674","Villepreux",3170.27830209524
"78677","Villette",6696.10360119078
"78681","Villiers-le-Mahieu",8407.33183143946
"78683","Villiers-Saint-Frederic",5050.8048101986
"78686","Viroflay",2522.28676728282
"78688","Voisins-le-Bretonneux",2567.20227230326
"91001","Abbeville-la-Riviere",14543.0756630361
"91016","Angerville",19910.9243098986
"91017","Angervilliers",7999.01834484487
"91021","Arpajon",3620.37316041532
"91022","Arrancourt",15947.9326192709
"91027","Athis-Mons",2047.6685398068
"91035","Authon-la-Plaine",13537.7830779672
"91037","Auvernaux",5453.18964638785
"91038","Auvers-Saint-Georges",7983.2496336735
"91041","Avrainville",4888.77269329587
"91044","Ballainvilliers",2657.77986208544
"91045","Ballancourt-sur-Essonne",5861.9150995841
"91047","Baulne",6959.00702581723
"91064","Bievres",2982.11900624344
"91067","Blandy",15714.412129476
"91069","Boigneville",15486.086400699
"91075","Bois-Herpin",12739.1982131423
"91079","Boissy-la-Riviere",12308.9653638254
"91080","Boissy-le-Cutte",8025.87260201529
"91081","Boissy-le-Sec",9343.34413114383
"91085","Boissy-sous-Saint-Yon",5548.57228112968
"91086","Bondoufle",3028.50896370265
"91093","Boullay-les-Troux",6343.97141662244
"91095","Bouray-sur-Juine",6227.77934824103
"91097","Boussy-Saint-Antoine",2723.09228723558
"91098","Boutervilliers",10855.454167934
"91099","Boutigny-sur-Essonne",9712.19153651908
"91100","Bouville",9645.39517212207
"91103","Bretigny-sur-Orge",2956.12382868252
"91105","Breuillet",5845.50684150674
"91106","Breux-Jouy",6408.50980281167
"91109","Brieres-les-Scelles",8992.25439910764
"91111","Briis-sous-Forges",5820.27170955729
"91112","Brouy",15571.9341054214
"91114","Brunoy",1640.29991947604
"91115","Bruyeres-le-Chatel",5090.00836091576
"91121","Buno-Bonnevaux",13770.0438980265
"91122","Bures-sur-Yvette",3336.66010507954
"91129","Cerny",7401.65483168514
"91130","Chalo-Saint-Mars",12189.2245886193
"91131","Chalou-Moulineux",14654.5006488222
"91132","Chamarande",6690.97327160391
"91135","Champcueil",6478.58312871653
"91136","Champlan",2328.89766355716
"91137","Champmotteux",14590.6814319894
"91145","Chatignonville",13786.3877187357
"91148","Chauffour-les-Etrechy",7731.30063488106
"91156","Cheptainville",5180.16861950038
"91159","Chevannes",5419.26224383547
"91161","Chilly-Mazarin",2022.24326454604
"91174","Corbeil-Essonnes",2301.88759045925
"91175","Corbreuse",12299.3941896352
"91179","Le Coudray-Montceaux",4156.1720256938
"91180","Courances",9511.32177691026
"91182","Courcouronnes",2132.02644346005
"91184","Courdimanche-sur-Essonne",10544.5137318195
"91186","Courson-Monteloup",5993.58248223942
"91191","Crosne",1992.64875345021
"91195","Dannemois",8498.24395629835
"91198","D'Huison-Longueville",8600.76933732842
"91200","Dourdan",10386.6849268327
"91201","Draveil",2548.715686491
"91204","Echarcon",4116.43019696263
"91207","Egly",4492.10519632634
"91215","Epinay-sous-Senart",2530.77596732933
"91216","Epinay-sur-Orge",1741.78156266276
"91222","Estouches",17673.8506413772
"91223","Etampes",10656.679468979
"91225","Etiolles",3151.96009423053
"91226","Etrechy",7942.97582169135
"91228","Evry",917.120060224518
"91232","La Ferte-Alais",7588.5425011057
"91235","Fleury-Merogis",2632.98193955987
"91240","Fontaine-la-Riviere",13558.7590692068
"91243","Fontenay-les-Briis",5454.05604574585
"91244","Fontenay-le-Vicomte",5218.91907634914
"91247","La Foret-le-Roi",10476.6618059837
"91248","La Foret-Sainte-Croix",12000.6837946539
"91249","Forges-les-Bains",7084.10665768838
"91272","Gif-sur-Yvette",4256.85002887701
"91273","Gironville-sur-Essonne",13306.4761992725
"91274","Gometz-la-Ville",5104.62196168578
"91275","Gometz-le-Chatel",4207.86694480198
"91284","Les Granges-le-Roi",10839.6264392508
"91286","Grigny",1590.94617852715
"91292","Guibeville",4251.96556738024
"91293","Guigneville-sur-Essonne",8231.58110604371
"91294","Guillerval",14199.8464576514
"91312","Igny",2747.93433992237
"91315","Itteville",6067.8803094215
"91318","Janville-sur-Juine",6982.21199666074
"91319","Janvry",5038.04970338987
"91326","Juvisy-sur-Orge",1345.42291469911
"91330","Lardy",5871.25097725598
"91332","Leudeville",4495.08872143942
"91333","Leuville-sur-Orge",3021.35622544388
"91338","Limours",6447.55061474048
"91339","Linas",3328.78719406011
"91340","Lisses",3071.97575075607
"91345","Longjumeau",2009.10481254939
"91347","Longpont-sur-Orge",2622.41202663552
"91359","Maisse",11742.3315494177
"91363","Marcoussis",4047.43406234615
"91374","Marolles-en-Beauce",12887.5590709638
"91376","Marolles-en-Hurepoix",4436.87666389734
"91377","Massy",998.221925147219
"91378","Mauchamps",6580.52550850859
"91386","Mennecy",4306.63348983845
"91390","Mereville",17774.7722870257
"91393","Merobert",13667.7177476271
"91399","Mespuits",13565.9264310222
"91405","Milly-la-Foret",11157.7488607595
"91408","Moigny-sur-Ecole",9680.03815864778
"91411","Les Molieres",5931.33484984477
"91412","Mondeville",7221.66969044159
"91414","Monnerville",16422.0749659245
"91421","Montgeron",2439.95035317535
"91425","Montlhery",2945.31101789296
"91432","Morangis",1699.37154078696
"91433","Morigny-Champigny",9251.26879756476
"91434","Morsang-sur-Orge",1099.11612756085
"91435","Morsang-sur-Seine",3606.54187291252
"91441","Nainville-les-Roches",6396.85936737878
"91457","La Norville",3651.77437641596
"91458","Nozay",3305.78533190694
"91461","Ollainville",4099.65710206717
"91463","Oncy-sur-Ecole",12418.8064431152
"91468","Ormoy",3470.4696986992
"91469","Ormoy-la-Riviere",11318.2270439298
"91471","Orsay",3034.16555629946
"91473","Orveau",8900.46422589982
"91477","Palaiseau",2599.4853157282
"91479","Paray-Vieille-Poste",2634.25043978932
"91482","Pecqueuse",7616.48346303972
"91494","Le Plessis-Pate",3147.45644391348
"91495","Plessis-Saint-Benoist",12460.735702411
"91507","Prunay-sur-Essonne",14142.082969851
"91508","Puiselet-le-Marais",11175.9833543968
"91511","Pussay",17367.2904249034
"91514","Quincy-sous-Senart",3134.3309186613
"91519","Richarville",11892.0774602144
"91521","Ris-Orangis",1954.84402008706
"91525","Roinville",9505.25238817507
"91526","Roinvilliers",14381.0444942061
"91533","Saclas",14228.658718054
"91534","Saclay",3871.40921591762
"91538","Saint-Aubin",4100.99971754616
"91540","Saint-Cheron",7513.60991741551
"91544","Saint-Cyr-la-Riviere",14514.8680674905
"91546","Saint-Cyr-sous-Dourdan",8759.49367996062
"91547","Saint-Escobille",14655.4496034219
"91549","Sainte-Genevieve-des-Bois",1161.89961240197
"91552","Saint-Germain-les-Arpajon",3127.55917068264
"91553","Saint-Germain-les-Corbeil",3015.31477500072
"91556","Saint-Hilaire",10556.7554487346
"91560","Saint-Jean-de-Beauregard",3905.15369033056
"91568","Saint-Maurice-Montcouronne",6849.11550949734
"91570","Saint-Michel-sur-Orge",1826.83714239374
"91573","Saint-Pierre-du-Perray",3234.16278733616
"91577","Saintry-sur-Seine",2949.282292897
"91578","Saint-Sulpice-de-Favieres",6565.98932245603
"91579","Saint-Vrain",5452.55107735836
"91581","Saint-Yon",5546.14619192274
"91587","Saulx-les-Chartreux",2864.25057763817
"91589","Savigny-sur-Orge",671.709786663213
"91593","Sermaise",8486.49743688918
"91599","Soisy-sur-Ecole",7764.01847526306
"91600","Soisy-sur-Seine",3011.44365515856
"91602","Souzy-la-Briche",7510.02479742129
"91613","Congerville-Thionville",15490.2047469689
"91617","Tigery",3412.81715492399
"91619","Torfou",5941.25405284068
"91629","Valpuiseaux",11728.4533115688
"91630","Le Val-Saint-Germain",7911.29577812072
"91631","Varennes-Jarcy",3325.20438768832
"91634","Vaugrigneuse",6814.86745740354
"91635","Vauhallan",3161.06511692166
"91639","Vayres-sur-Essonne",9933.83570024244
"91645","Verrieres-le-Buisson",2018.98463413871
"91648","Vert-le-Grand",4126.33690660201
"91649","Vert-le-Petit",5241.74754595795
"91654","Videlles",8104.01820892927
"91657","Vigneux-sur-Seine",2165.88031219706
"91659","Villabe",2962.26623426369
"91661","Villebon-sur-Yvette",2824.85526236978
"91662","Villeconin",8392.98761482795
"91665","La Ville-du-Bois",2963.97657173078
"91666","Villejust",3168.50207725084
"91667","Villemoisson-sur-Orge",1429.8772907675
"91671","Villeneuve-sur-Auvers",8204.41443718903
"91679","Villiers-le-Bacle",4333.41001957836
"91685","Villiers-sur-Orge",2488.70139823513
"91687","Viry-Chatillon",850.992506084795
"91689","Wissous",2543.25351933561
"91691","Yerres",1379.91330163573
"91692","Les Ulis",3179.64394784692
"92002","Antony",0
"92004","Asnieres-sur-Seine",0
"92007","Bagneux",232.62127277269
"92009","Bois-Colombes",237.502368918469
"92012","Boulogne-Billancourt",0
"92014","Bourg-la-Reine",650.827028613298
"92019","Chatenay-Malabry",818.798423562859
"92020","Chatillon",198.844639886408
"92022","Chaville",1472.53318247087
"92023","Clamart",101.566052116922
"92024","Clichy",0
"92025","Colombes",0
"92026","Courbevoie",0
"92032","Fontenay-aux-Roses",489.152100733221
"92033","Garches",1373.88157997322
"92035","La Garenne-Colombes",252.631933625291
"92036","Gennevilliers",487.583694969776
"92040","Issy-les-Moulineaux",0
"92044","Levallois-Perret",0
"92046","Malakoff",163.80827282138
"92047","Marnes-la-Coquette",2444.95920052747
"92048","Meudon",461.938114077097
"92049","Montrouge",18.2593982109033
"92050","Nanterre",0
"92051","Neuilly-sur-Seine",179.231760829398
"92060","Le Plessis-Robinson",584.005937548029
"92062","Puteaux",142.021715538067
"92063","Rueil-Malmaison",0
"92064","Saint-Cloud",792.558720743167
"92071","Sceaux",729.776665522591
"92072","Sevres",805.588726961818
"92073","Suresnes",279.761390067802
"92075","Vanves",193.013517961398
"92076","Vaucresson",2092.51707783834
"92077","Ville-d'Avray",2184.48075974856
"92078","Villeneuve-la-Garenne",756.797501088638
"93001","Aubervilliers",182.067812074679
"93005","Aulnay-sous-Bois",0
"93006","Bagnolet",180.834784222542
"93007","Le Blanc-Mesnil",632.126847154546
"93008","Bobigny",619.503117678096
"93010","Bondy",433.406808767068
"93013","Le Bourget",1217.08957061368
"93014","Clichy-sous-Bois",1135.32353929981
"93015","Coubron",2477.57433328451
"93027","La Courneuve",1148.564577542
"93029","Drancy",167.31265997503
"93030","Dugny",1989.7771951306
"93031","Epinay-sur-Seine",510.511673297284
"93032","Gagny",604.816694272352
"93033","Gournay-sur-Marne",1432.81536538324
"93039","L'Ile-Saint-Denis",995.382581638739
"93045","Les Lilas",233.440176124818
"93046","Livry-Gargan",460.118482455469
"93047","Montfermeil",1294.4163426544
"93048","Montreuil",0
"93049","Neuilly-Plaisance",713.923356319788
"93050","Neuilly-sur-Marne",731.472127975067
"93051","Noisy-le-Grand",0
"93053","Noisy-le-Sec",487.934834261957
"93055","Pantin",104.51965603668
"93057","Les Pavillons-sous-Bois",900.892102940169
"93059","Pierrefitte-sur-Seine",1254.12300396343
"93061","Le Pre-Saint-Gervais",220.991901989325
"93062","Le Raincy",868.998995413363
"93063","Romainville",450.862813993422
"93064","Rosny-sous-Bois",284.812275214775
"93066","Saint-Denis",0
"93070","Saint-Ouen",117.514578490727
"93071","Sevran",695.862422196065
"93072","Stains",1474.1246182917
"93073","Tremblay-en-France",2687.96866587243
"93074","Vaujours",2706.58906764616
"93077","Villemomble",640.042051582026
"93078","Villepinte",1314.10592904542
"93079","Villetaneuse",1100.41043908177
"94001","Ablon-sur-Seine",2197.28085292762
"94002","Alfortville",167.787810345652
"94003","Arcueil",326.068306606146
"94004","Boissy-Saint-Leger",2564.65926466569
"94011","Bonneuil-sur-Marne",1442.2469044275
"94015","Bry-sur-Marne",743.783397869333
"94016","Cachan",387.460401928166
"94017","Champigny-sur-Marne",0
"94018","Charenton-le-Pont",218.366324665078
"94019","Chennevieres-sur-Marne",1502.84737181797
"94021","Chevilly-Larue",927.777691848393
"94022","Choisy-le-Roi",490.134608076025
"94028","Creteil",0
"94033","Fontenay-sous-Bois",65.1164472784729
"94034","Fresnes",824.502244029331
"94037","Gentilly",290.940478477791
"94038","L'Hay-les-Roses",533.733541463414
"94041","Ivry-sur-Seine",38.2185706224149
"94042","Joinville-le-Pont",782.891305138706
"94043","Le Kremlin-Bicetre",249.839718778294
"94044","Limeil-Brevannes",2388.16822047403
"94046","Maisons-Alfort",0
"94047","Mandres-les-Roses",3051.25070074492
"94048","Marolles-en-Brie",3060.12333018555
"94052","Nogent-sur-Marne",473.60516271946
"94053","Noiseau",2571.53387154384
"94054","Orly",1641.0597857368
"94055","Ormesson-sur-Marne",2155.18269523938
"94056","Perigny",3340.37168565978
"94058","Le Perreux-sur-Marne",438.890410944111
"94059","Le Plessis-Trevise",2336.07606346991
"94060","La Queue-en-Brie",2675.79773005269
"94065","Rungis",1827.98319625594
"94067","Saint-Mande",233.584033270265
"94068","Saint-Maur-des-Fosses",0
"94069","Saint-Maurice",444.548597542098
"94070","Santeny",3518.92485705866
"94071","Sucy-en-Brie",2527.6420831609
"94073","Thiais",811.704961319311
"94074","Valenton",1958.48458746635
"94075","Villecresnes",2769.00602717595
"94076","Villejuif",98.2963859469448
"94077","Villeneuve-le-Roi",2069.16161419438
"94078","Villeneuve-Saint-Georges",2170.43659956475
"94079","Villiers-sur-Marne",620.660776552962
"94080","Vincennes",41.454128341294
"94081","Vitry-sur-Seine",0
"95002","Ableiges",5843.66559836182
"95008","Aincourt",8439.11711032764
"95011","Ambleville",13579.6479449108
"95012","Amenucourt",11511.2784058157
"95014","Andilly",2371.58742961535
"95018","Argenteuil",0
"95019","Arnouville",2246.61295352665
"95023","Arronville",9675.49756144577
"95024","Arthies",9549.52783792262
"95026","Asnieres-sur-Oise",7547.96018095579
"95028","Attainville",4626.03650368042
"95039","Auvers-sur-Oise",4146.91612240625
"95040","Avernes",8424.567679134
"95042","Baillet-en-France",4180.02919919386
"95046","Banthelu",10877.339421774
"95051","Beauchamp",2542.39929760926
"95052","Beaumont-sur-Oise",6143.90806420289
"95054","Le Bellay-en-Vexin",11150.6495235638
"95055","Bellefontaine",5981.21890283933
"95056","Belloy-en-France",5764.87643676767
"95058","Bernes-sur-Oise",7712.68092683574
"95059","Berville",11141.6586644897
"95060","Bessancourt",2760.3777969956
"95061","Bethemont-la-Foret",3726.02540271611
"95063","Bezons",674.367311640322
"95074","Boisemont",2869.43547428775
"95078","Boissy-l'Aillerie",4179.25347119583
"95088","Bonneuil-en-France",2604.91210311589
"95091","Bouffemont",3285.06302398722
"95094","Bouqueval",3389.49570910514
"95101","Bray-et-Lu",13444.8349803027
"95102","Breancon",8748.36129033508
"95110","Brignancourt",9489.95538858613
"95116","Bruyeres-sur-Oise",7720.8935253274
"95119","Buhy",16244.9926856891
"95120","Butry-sur-Oise",4475.19562194717
"95127","Cergy",0
"95134","Champagne-sur-Oise",6286.82225297682
"95139","La Chapelle-en-Vexin",15388.1770159797
"95141","Charmont",11789.0679587806
"95142","Chars",10731.2347134386
"95144","Chatenay-en-France",5211.34483225287
"95149","Chaumontel",7648.78115197775
"95150","Chaussy",11001.5671111751
"95151","Chauvry",3757.3286931937
"95154","Chennevieres-les-Louvres",5470.87388848836
"95157","Cherence",9807.78420161304
"95166","Clery-en-Vexin",10769.1476709357
"95169","Commeny",10017.0920205139
"95170","Condecourt",5026.15661137049
"95176","Cormeilles-en-Parisis",1634.12072854572
"95177","Cormeilles-en-Vexin",6417.4530440866
"95181","Courcelles-sur-Viosne",4531.96921485363
"95183","Courdimanche",3121.63408838045
"95197","Deuil-la-Barre",745.100831821855
"95199","Domont",2963.40929232471
"95203","Eaubonne",992.987802228525
"95205","Ecouen",3085.79318010016
"95210","Enghien-les-Bains",966.918567606691
"95211","Ennery",3713.56639854283
"95212","Epiais-les-Louvres",5251.98664859726
"95213","Epiais-Rhus",6635.47141701755
"95214","Epinay-Champlatreux",5881.83012355677
"95218","Eragny",2545.05618692237
"95219","Ermont",833.572316872707
"95229","Ezanville",3393.78640753203
"95241","Fontenay-en-Parisis",4758.58124159517
"95250","Fosses",6550.24074139818
"95252","Franconville",806.508332771163
"95253","Fremainville",7651.76860387185
"95254","Fremecourt",7663.80457453669
"95256","Frepillon",3167.71762526311
"95257","La Frette-sur-Seine",2533.82972942419
"95258","Frouville",8243.0795242485
"95259","Gadancourt",9025.1373135801
"95268","Garges-les-Gonesse",1805.65148129332
"95270","Genainville",10877.8081187334
"95271","Genicourt",4860.16837245291
"95277","Gonesse",2941.18235661492
"95280","Goussainville",3785.71284594567
"95282","Gouzangrez",8751.73389681233
"95287","Grisy-les-Platres",7593.80200094756
"95288","Groslay",1361.23122303242
"95295","Guiry-en-Vexin",10056.722721243
"95298","Haravilliers",10427.281417918
"95301","Haute-Isle",9445.65433323138
"95303","Le Heaulme",10339.7675570549
"95304","Hedouville",7979.64434062881
"95306","Herblay",2683.74591337939
"95308","Herouville",5435.64854716543
"95309","Hodent",12497.7898986104
"95313","L'Isle-Adam",5202.59940779616
"95316","Jagny-sous-Bois",5660.97710548471
"95323","Jouy-le-Moutier",2587.07952350007
"95328","Labbeville",7017.22251353515
"95331","Lassy",6052.90324780328
"95341","Livilliers",5199.34018533027
"95348","Longuesse",6050.8493262788
"95351","Louvres",5024.18564426366
"95352","Luzarches",6941.87370477697
"95353","Maffliers",5253.68623669227
"95355","Magny-en-Vexin",12849.5026178386
"95365","Mareil-en-France",5397.82671171698
"95369","Margency",1763.96759004992
"95370","Marines",9253.98184508635
"95371","Marly-la-Ville",5798.0904398834
"95379","Maudetour-en-Vexin",10402.3946279077
"95387","Menouville",8311.29090467502
"95388","Menucourt",3568.70110659766
"95392","Meriel",4311.68877651108
"95394","Mery-sur-Oise",3317.52786476968
"95395","Le Mesnil-Aubry",4613.41663455379
"95409","Moisselles",3522.98516776392
"95422","Montgeroult",5350.14982211455
"95424","Montigny-les-Cormeilles",1948.10661277818
"95426","Montlignon",2588.09799424965
"95427","Montmagny",1142.53746398889
"95428","Montmorency",1255.29046358719
"95429","Montreuil-sur-Epte",15155.885131905
"95430","Montsoult",5002.42971698207
"95436","Mours",5495.05109329214
"95438","Moussy",10042.7213848373
"95445","Nerville-la-Foret",5186.1964145817
"95446","Nesles-la-Vallee",6169.58104086587
"95447","Neuilly-en-Vexin",10968.9976234733
"95450","Neuville-sur-Oise",2233.3677107763
"95452","Nointel",5676.95192537802
"95456","Noisy-sur-Oise",6281.82004957733
"95459","Nucourt",12257.9887553267
"95462","Omerville",12808.2465243971
"95476","Osny",2877.55891853281
"95480","Parmain",5715.10469253145
"95483","Le Perchay",8486.4982052519
"95487","Persan",6449.43324402865
"95488","Pierrelaye",2787.24434074535
"95489","Piscop",2719.38310226003
"95491","Le Plessis-Bouchard",1428.73340622589
"95492","Le Plessis-Gassot",3810.88970964741
"95493","Le Plessis-Luzarches",6082.78629642554
"95500","Pontoise",2295.7405410135
"95504","Presles",5378.28843149531
"95509","Puiseux-en-France",5251.74176007433
"95510","Puiseux-Pontoise",3529.59818866289
"95523","La Roche-Guyon",10304.5661100645
"95527","Roissy-en-France",3895.84214376806
"95529","Ronquerolles",8075.54452410624
"95535","Sagy",4597.84794974237
"95539","Saint-Brice-sous-Foret",2225.29418951014
"95541","Saint-Clair-sur-Epte",17747.9508390395
"95543","Saint-Cyr-en-Arthies",7594.18882515313
"95554","Saint-Gervais",13834.4768535051
"95555","Saint-Gratien",931.902024381915
"95563","Saint-Leu-la-Foret",2264.00111186084
"95566","Saint-Martin-du-Tertre",5704.4057005193
"95572","Saint-Ouen-l'Aumone",2760.44524020708
"95574","Saint-Prix",2679.66300511227
"95580","Saint-Witz",6641.17490195534
"95582","Sannois",668.411668554739
"95584","Santeuil",8549.67336194877
"95585","Sarcelles",1166.20171539254
"95592","Seraincourt",6225.00748755559
"95594","Seugy",6939.3855203148
"95598","Soisy-sous-Montmorency",1076.7225603831
"95604","Survilliers",7589.33963113694
"95607","Taverny",2174.37211504633
"95610","Themericourt",7892.57846753585
"95611","Theuville",8792.93416929836
"95612","Le Thillay",3227.98535574376
"95625","Us",7363.19341972336
"95627","Vallangoujard",7265.85823723853
"95628","Valmondois",5076.55705420105
"95633","Vaudherland",3394.027266736
"95637","Vaureal",1599.71736724961
"95641","Vemars",6150.15883676343
"95651","Vetheuil",7715.5128356235
"95652","Viarmes",6708.94457392846
"95656","Vienne-en-Arthies",7991.88157696372
"95658","Vigny",6767.62980685398
"95660","Villaines-sous-Bois",5248.98868539283
"95675","Villeron",5601.64115617599
"95676","Villers-en-Arthies",9161.11456506298
"95678","Villiers-Adam",4257.72098942857
"95680","Villiers-le-Bel",2658.73386072446
"95682","Villiers-le-Sec",5402.11883768769
"95690","Wy-dit-Joli-Village",9370.48807436623
