"ID","NAMES","employe_AsTheCrowFlies_POT_7500"
"78406","Milon-la-Chapelle",24409.78830929
"78407","Mittainville",520.30908685
"78410","Moisson",6321.35496816
"78413","Mondreville",1736.78267629
"78415","Montainville",7109.14061383
"78416","Montalet-le-Bois",8236.75195941
"78417","Montchauvet",2946.96059218
"78418","Montesson",101111.49939115
"78420","Montfort-l'Amaury",5888.89800899
"78423","Montigny-le-Bretonneux",42783.38292184
"78431","Morainvilliers",20420.945873
"78437","Mousseaux-sur-Seine",8818.34477569
"78439","Mulcent",2868.81785042
"78440","Les Mureaux",21617.17348905
"78442","Neauphle-le-Chateau",21941.06293375
"78443","Neauphle-le-Vieux",12844.73277919
"78444","Neauphlette",2287.6608782
"78451","Nezel",13643.90293264
"78455","Noisy-le-Roi",44474.88321096
"78460","Oinville-sur-Montcient",13123.68758906
"78464","Orcemont",3502.48232563
"78465","Orgerus",2807.45091988
"78466","Orgeval",19972.98300919
"78470","Orphin",1983.95155868
"78472","Orsonville",748.71495007
"78474","Orvilliers",2409.40290829
"78475","Osmoy",3242.9931683
"78478","Paray-Douaville",744.87838804
"78481","Le Pecq",68990.93187826
"78484","Perdreauville",10357.8024173
"78486","Le Perray-en-Yvelines",6880.19995833
"78490","Plaisir",30337.11715262
"78497","Poigny-la-Foret",3876.35023845
"78498","Poissy",31993.72716913
"78499","Ponthevrard",3074.9901011
"78501","Porcheville",18325.0783169
"78502","Le Port-Marly",71402.06308462
"78503","Port-Villez",2318.68636782
"78505","Prunay-le-Temple",2686.09771765
"78506","Prunay-en-Yvelines",1098.67081056
"78513","La Queue-les-Yvelines",3555.60096404
"78516","Raizeux",1216.02470768
"78517","Rambouillet",5472.17142256
"78518","Rennemoulin",43900.22269622
"78520","Richebourg",2307.23769131
"78522","Rochefort-en-Yvelines",3605.7701251
"78524","Rocquencourt",62902.42904212
"78528","Rolleboise",9004.29583762
"78530","Rosay",7024.34893345
"78531","Rosny-sur-Seine",10661.89053078
"78536","Sailly",9863.30966118
"78537","Saint-Arnoult-en-Yvelines",3347.77848091
"78545","Saint-Cyr-l'Ecole",49267.10308954
"78548","Saint-Forget",16990.24500957
"78550","Saint-Germain-de-la-Grange",17983.68986736
"78551","Saint-Germain-en-Laye",64456.75352114
"78557","Saint-Hilarion",2287.69436847
"78558","Saint-Illiers-la-Ville",4033.14464751
"78559","Saint-Illiers-le-Bois",2222.04954455
"78561","Saint-Lambert",26122.75270502
"78562","Saint-Leger-en-Yvelines",2971.37071683
"78564","Saint-Martin-de-Brethencourt",2789.52591827
"78565","Saint-Martin-des-Champs",3854.75468989
"78567","Saint-Martin-la-Garenne",12688.50237606
"78569","Sainte-Mesme",3396.09059152
"78571","Saint-Nom-la-Breteche",31477.06827981
"78575","Saint-Remy-les-Chevreuse",16439.29157167
"78576","Saint-Remy-l'Honore",14050.99226942
"78586","Sartrouville",130313.9390386
"78588","Saulx-Marchais",7267.16513958
"78590","Senlisse",7890.97703662
"78591","Septeuil",4025.03247734
"78597","Soindres",13774.72816286
"78601","Sonchamp",3503.80288171
"78605","Tacoignieres",2597.04378049
"78606","Le Tartre-Gaudran",513.28449798
"78608","Le Tertre-Saint-Denis",6944.62129943
"78609","Tessancourt-sur-Aubette",19764.24930852
"78615","Thiverval-Grignon",20784.6137437
"78616","Thoiry",5136.5655898
"78618","Tilly",1629.40379473
"78620","Toussus-le-Noble",35580.05763165
"78621","Trappes",38507.71975802
"78623","Le Tremblay-sur-Mauldre",17776.71923509
"78624","Triel-sur-Seine",41168.76103406
"78638","Vaux-sur-Seine",34557.95635528
"78640","Velizy-Villacoublay",100547.15927798
"78642","Verneuil-sur-Seine",31490.05124043
"78643","Vernouillet",31453.94827088
"78644","La Verriere",27922.87540906
"78646","Versailles",59796.45727419
"78647","Vert",12410.65871923
"78650","Le Vesinet",92104.63404001
"78653","Vicq",7899.96586105
"78655","Vieille-Eglise-en-Yvelines",6321.29361332
"78668","La Villeneuve-en-Chevrie",3659.33713666
"78672","Villennes-sur-Seine",28188.94070794
"78674","Villepreux",38674.79355453
"78677","Villette",10247.38920664
"78681","Villiers-le-Mahieu",4110.62053172
"78683","Villiers-Saint-Frederic",16588.17830993
"78686","Viroflay",95053.99122145
"78688","Voisins-le-Bretonneux",37121.8939998
"91001","Abbeville-la-Riviere",1892.52899187
"91016","Angerville",1499.06459492
"91017","Angervilliers",5063.53389144
"91021","Arpajon",23816.37606707
"91022","Arrancourt",1678.42046647
"91027","Athis-Mons",108744.06443377
"91035","Authon-la-Plaine",1394.6790878
"91037","Auvernaux",16342.41428301
"91038","Auvers-Saint-Georges",5766.34279352
"91041","Avrainville",16040.635639
"91044","Ballainvilliers",64972.18755765
"91045","Ballancourt-sur-Essonne",11697.29381587
"91047","Baulne",7793.98854032
"91064","Bievres",78353.84182113
"91067","Blandy",535.44846085
"91069","Boigneville",882.31609517
"91075","Bois-Herpin",2027.32862606
"91079","Boissy-la-Riviere",4543.61420366
"91080","Boissy-le-Cutte",5476.00728061
"91081","Boissy-le-Sec",4566.87517007
"91085","Boissy-sous-Saint-Yon",12290.540797
"91086","Bondoufle",58233.92422104
"91093","Boullay-les-Troux",8555.69238242
"91095","Bouray-sur-Juine",9342.94550092
"91097","Boussy-Saint-Antoine",49895.1427849
"91098","Boutervilliers",3678.3554403
"91099","Boutigny-sur-Essonne",3986.34609174
"91100","Bouville",3662.94218735
"91103","Bretigny-sur-Orge",39057.19554422
"91105","Breuillet",10690.32400144
"91106","Breux-Jouy",8765.64050641
"91109","Brieres-les-Scelles",5884.32808433
"91111","Briis-sous-Forges",12136.88196303
"91112","Brouy",570.78683166
"91114","Brunoy",64997.52491158
"91115","Bruyeres-le-Chatel",16947.38006718
"91121","Buno-Bonnevaux",1703.25742574
"91122","Bures-sur-Yvette",23827.19463405
"91129","Cerny",6750.49635768
"91130","Chalo-Saint-Mars",3803.12212382
"91131","Chalou-Moulineux",2471.66958737
"91132","Chamarande",8209.75414218
"91135","Champcueil",9732.70961696
"91136","Champlan",76376.77312717
"91137","Champmotteux",891.87874235
"91145","Chatignonville",1603.38360272
"91148","Chauffour-les-Etrechy",6161.20410815
"91156","Cheptainville",15406.86780943
"91159","Chevannes",16193.84940001
"91161","Chilly-Mazarin",90900.90238732
"91174","Corbeil-Essonnes",44982.45590603
"91175","Corbreuse",2696.94053277
"91179","Le Coudray-Montceaux",26832.60694244
"91180","Courances",3248.77799049
"91182","Courcouronnes",60889.36253287
"91184","Courdimanche-sur-Essonne",3160.35756559
"91186","Courson-Monteloup",10650.87783192
"91191","Crosne",98965.49255115
"91195","Dannemois",4496.85636038
"91198","D'Huison-Longueville",4908.53923714
"91200","Dourdan",3686.58560824
"91201","Draveil",85785.36478995
"91204","Echarcon",34597.84875888
"91207","Egly",17762.71595409
"91215","Epinay-sous-Senart",56863.2968032
"91216","Epinay-sur-Orge",74491.53857894
"91222","Estouches",1237.56881659
"91223","Etampes",5624.61368795
"91225","Etiolles",60959.64658722
"91226","Etrechy",5984.14249318
"91228","Evry",61315.8884506
"91232","La Ferte-Alais",6673.81940666
"91235","Fleury-Merogis",67605.97540244
"91240","Fontaine-la-Riviere",3391.40142255
"91243","Fontenay-les-Briis",15081.72950993
"91244","Fontenay-le-Vicomte",19922.65102594
"91247","La Foret-le-Roi",3453.92236401
"91248","La Foret-Sainte-Croix",2978.89356963
"91249","Forges-les-Bains",6753.16506029
"91272","Gif-sur-Yvette",19891.70646396
"91273","Gironville-sur-Essonne",1489.91693592
"91274","Gometz-la-Ville",13597.39934654
"91275","Gometz-le-Chatel",18285.72995802
"91284","Les Granges-le-Roi",3085.05149602
"91286","Grigny",78786.4900877
"91292","Guibeville",20633.05110829
"91293","Guigneville-sur-Essonne",5554.36812858
"91294","Guillerval",3675.2631908
"91312","Igny",69336.95075093
"91315","Itteville",9942.43096534
"91318","Janville-sur-Juine",7401.12819069
"91319","Janvry",17696.94503045
"91326","Juvisy-sur-Orge",94685.53145294
"91330","Lardy",11255.14084136
"91332","Leudeville",27374.363781
"91333","Leuville-sur-Orge",36465.18853115
"91338","Limours",8274.38051782
"91339","Linas",36657.70306275
"91340","Lisses",45999.19222109
"91345","Longjumeau",76854.95686118
"91347","Longpont-sur-Orge",52662.48219734
"91359","Maisse",2421.66630366
"91363","Marcoussis",29412.31292917
"91374","Marolles-en-Beauce",3019.05341914
"91376","Marolles-en-Hurepoix",22290.12571573
"91377","Massy",91220.12025818
"91378","Mauchamps",8494.82902003
"91386","Mennecy",26076.52350414
"91390","Mereville",1877.42372368
"91393","Merobert",1608.88969361
"91399","Mespuits",1121.7527293
"91405","Milly-la-Foret",2501.10151745
"91408","Moigny-sur-Ecole",3664.44681027
"91411","Les Molieres",9844.39359673
"91412","Mondeville",7483.36873428
"91414","Monnerville",2264.64375903
"91421","Montgeron",82615.4135582
"91425","Montlhery",47757.3112945
"91432","Morangis",95645.84334207
"91433","Morigny-Champigny",5496.35096733
"91434","Morsang-sur-Orge",75087.37255163
"91435","Morsang-sur-Seine",33270.71432435
"91441","Nainville-les-Roches",10351.86343333
"91457","La Norville",24223.59338264
"91458","Nozay",42995.91808028
"91461","Ollainville",23616.53057498
"91463","Oncy-sur-Ecole",2203.6872671
"91468","Ormoy",32665.80371685
"91469","Ormoy-la-Riviere",5254.82751759
"91471","Orsay",33246.79101209
"91473","Orveau",4367.57625154
"91477","Palaiseau",55780.91041353
"91479","Paray-Vieille-Poste",123847.31726544
"91482","Pecqueuse",5307.16901637
"91494","Le Plessis-Pate",49925.68915144
"91495","Plessis-Saint-Benoist",2006.29773506
"91507","Prunay-sur-Essonne",1305.3783624
"91508","Puiselet-le-Marais",2654.44505849
"91511","Pussay",1655.73647345
"91514","Quincy-sous-Senart",48784.48613615
"91519","Richarville",2303.92759855
"91521","Ris-Orangis",73163.89926179
"91525","Roinville",3880.24331649
"91526","Roinvilliers",1120.69453074
"91533","Saclas",3644.41281758
"91534","Saclay",41668.31494269
"91538","Saint-Aubin",26140.03545709
"91540","Saint-Cheron",6445.53333586
"91544","Saint-Cyr-la-Riviere",3085.06647313
"91546","Saint-Cyr-sous-Dourdan",4574.00050544
"91547","Saint-Escobille",920.67352352
"91549","Sainte-Genevieve-des-Bois",64813.18405982
"91552","Saint-Germain-les-Arpajon",29677.72479917
"91553","Saint-Germain-les-Corbeil",50815.28515714
"91556","Saint-Hilaire",5024.48033151
"91560","Saint-Jean-de-Beauregard",22747.12576144
"91568","Saint-Maurice-Montcouronne",7555.68585503
"91570","Saint-Michel-sur-Orge",56013.32540607
"91573","Saint-Pierre-du-Perray",40628.99450327
"91577","Saintry-sur-Seine",38977.67881891
"91578","Saint-Sulpice-de-Favieres",8450.02132825
"91579","Saint-Vrain",14483.19789076
"91581","Saint-Yon",12041.19344642
"91587","Saulx-les-Chartreux",60656.22522744
"91589","Savigny-sur-Orge",86779.80743188
"91593","Sermaise",4724.93324634
"91599","Soisy-sur-Ecole",6018.19493731
"91600","Soisy-sur-Seine",70043.98951482
"91602","Souzy-la-Briche",6528.75725227
"91613","Congerville-Thionville",1481.29147467
"91617","Tigery",48733.00730963
"91619","Torfou",10853.66273876
"91629","Valpuiseaux",1952.48434961
"91630","Le Val-Saint-Germain",5483.90512391
"91631","Varennes-Jarcy",37883.88675036
"91634","Vaugrigneuse",7557.33291652
"91635","Vauhallan",51931.35928207
"91639","Vayres-sur-Essonne",3684.4231294
"91645","Verrieres-le-Buisson",104363.46290569
"91648","Vert-le-Grand",38717.82384104
"91649","Vert-le-Petit",20954.62887512
"91654","Videlles",5569.56118514
"91657","Vigneux-sur-Seine",98747.64118463
"91659","Villabe",38497.10896086
"91661","Villebon-sur-Yvette",50339.56264975
"91662","Villeconin",5171.47301854
"91665","La Ville-du-Bois",53084.20875687
"91666","Villejust",40713.66737104
"91667","Villemoisson-sur-Orge",73204.03721815
"91671","Villeneuve-sur-Auvers",5282.87799562
"91679","Villiers-le-Bacle",28573.76833566
"91685","Villiers-sur-Orge",63716.10857884
"91687","Viry-Chatillon",83291.67239897
"91689","Wissous",122173.37588157
"91691","Yerres",80839.38448584
"91692","Les Ulis",28149.57804321
"92002","Antony",140490.44837259
"92004","Asnieres-sur-Seine",308227.36761697
"92007","Bagneux",258344.47232932
"92009","Bois-Colombes",280787.68067153
"92012","Boulogne-Billancourt",230137.30993479
"92014","Bourg-la-Reine",218091.20066549
"92019","Chatenay-Malabry",143267.46351899
"92020","Chatillon",245264.42318092
"92022","Chaville",122405.78094202
"92023","Clamart",186687.15703666
"92024","Clichy",348536.3086891
"92025","Colombes",240652.14878813
"92026","Courbevoie",282343.63702311
"92032","Fontenay-aux-Roses",213413.98405943
"92033","Garches",150874.21851043
"92035","La Garenne-Colombes",255804.39014712
"92036","Gennevilliers",274808.5172424
"92040","Issy-les-Moulineaux",252682.17634761
"92044","Levallois-Perret",336477.59438879
"92046","Malakoff",288528.13046205
"92047","Marnes-la-Coquette",112881.51351264
"92048","Meudon",161565.56611415
"92049","Montrouge",308188.99550707
"92050","Nanterre",197835.96782936
"92051","Neuilly-sur-Seine",310671.24188676
"92060","Le Plessis-Robinson",163854.99645785
"92062","Puteaux",258493.66729379
"92063","Rueil-Malmaison",148929.48935077
"92064","Saint-Cloud",184220.05986966
"92071","Sceaux",192723.53385469
"92072","Sevres",163108.4122714
"92073","Suresnes",222008.17533892
"92075","Vanves",285134.17015648
"92076","Vaucresson",112518.8225081
"92077","Ville-d'Avray",119023.19907789
"92078","Villeneuve-la-Garenne",289583.0510852
"93001","Aubervilliers",347840.70966938
"93005","Aulnay-sous-Bois",158250.34295708
"93006","Bagnolet",361076.95551953
"93007","Le Blanc-Mesnil",207507.1135951
"93008","Bobigny",303340.01026535
"93010","Bondy",242698.14374816
"93013","Le Bourget",252689.48893394
"93014","Clichy-sous-Bois",148101.65555038
"93015","Coubron",108584.68568253
"93027","La Courneuve",288364.3679179
"93029","Drancy",263955.31641355
"93030","Dugny",218433.27051024
"93031","Epinay-sur-Seine",233531.87602089
"93032","Gagny",164655.47027368
"93033","Gournay-sur-Marne",129166.30881608
"93039","L'Ile-Saint-Denis",280496.11164465
"93045","Les Lilas",359363.66861337
"93046","Livry-Gargan",149435.58317891
"93047","Montfermeil",130405.91115639
"93048","Montreuil",324588.07366694
"93049","Neuilly-Plaisance",218953.3503356
"93050","Neuilly-sur-Marne",173103.7932131
"93051","Noisy-le-Grand",133667.81985982
"93053","Noisy-le-Sec",295052.49496977
"93055","Pantin",353762.35612181
"93057","Les Pavillons-sous-Bois",205352.27903782
"93059","Pierrefitte-sur-Seine",217642.31510308
"93061","Le Pre-Saint-Gervais",372902.901135
"93062","Le Raincy",192398.70010339
"93063","Romainville",333105.06761887
"93064","Rosny-sous-Bois",259591.42027636
"93066","Saint-Denis",313243.0073376
"93070","Saint-Ouen",356915.18804386
"93071","Sevran",130344.70628573
"93072","Stains",223239.12823908
"93073","Tremblay-en-France",67032.49281973
"93074","Vaujours",92798.03443784
"93077","Villemomble",217331.37308665
"93078","Villepinte",100365.17723022
"93079","Villetaneuse",231576.34827672
"94001","Ablon-sur-Seine",119052.56385881
"94002","Alfortville",256932.13133265
"94003","Arcueil",298366.75549617
"94004","Boissy-Saint-Leger",89456.72828837
"94011","Bonneuil-sur-Marne",149137.76756195
"94015","Bry-sur-Marne",186699.55073951
"94016","Cachan",258651.36670764
"94017","Champigny-sur-Marne",175497.30664045
"94018","Charenton-le-Pont",333115.96317142
"94019","Chennevieres-sur-Marne",127467.34800282
"94021","Chevilly-Larue",203579.77223268
"94022","Choisy-le-Roi",185235.26931768
"94028","Creteil",197875.33121547
"94033","Fontenay-sous-Bois",276873.69302967
"94034","Fresnes",171048.32459349
"94037","Gentilly",324267.39481366
"94038","L'Hay-les-Roses",222041.77841215
"94041","Ivry-sur-Seine",323183.62555822
"94042","Joinville-le-Pont",246198.07845962
"94043","Le Kremlin-Bicetre",317792.67644996
"94044","Limeil-Brevannes",110698.67610438
"94046","Maisons-Alfort",264481.00254691
"94047","Mandres-les-Roses",49256.28381666
"94048","Marolles-en-Brie",65333.40526514
"94052","Nogent-sur-Marne",251441.40413567
"94053","Noiseau",93935.93844074
"94054","Orly",152692.82236343
"94055","Ormesson-sur-Marne",117555.27079931
"94056","Perigny",41211.5085197
"94058","Le Perreux-sur-Marne",219377.76627451
"94059","Le Plessis-Trevise",104011.4492656
"94060","La Queue-en-Brie",76759.95687221
"94065","Rungis",165000.02094581
"94067","Saint-Mande",352855.53476547
"94068","Saint-Maur-des-Fosses",181656.62643477
"94069","Saint-Maurice",291206.89730706
"94070","Santeny",51892.26150602
"94071","Sucy-en-Brie",102508.33349772
"94073","Thiais",189467.29244186
"94074","Valenton",138976.96631906
"94075","Villecresnes",64531.34476149
"94076","Villejuif",272905.07857555
"94077","Villeneuve-le-Roi",132369.91533783
"94078","Villeneuve-Saint-Georges",129808.51304221
"94079","Villiers-sur-Marne",148537.68768394
"94080","Vincennes",332502.23633074
"94081","Vitry-sur-Seine",254377.92512877
"95002","Ableiges",15115.07403645
"95008","Aincourt",4807.49607672
"95011","Ambleville",1204.86305999
"95012","Amenucourt",1777.12792573
"95014","Andilly",102083.32993858
"95018","Argenteuil",188353.31653341
"95019","Arnouville",130994.78867213
"95023","Arronville",2043.56995282
"95024","Arthies",2644.20454172
"95026","Asnieres-sur-Oise",7217.55975832
"95028","Attainville",32125.23647118
"95039","Auvers-sur-Oise",28300.4952502
"95040","Avernes",3732.12094986
"95042","Baillet-en-France",35150.40401354
"95046","Banthelu",2081.84813625
"95051","Beauchamp",71144.48737206
"95052","Beaumont-sur-Oise",10071.4016478
"95054","Le Bellay-en-Vexin",2043.82805779
"95055","Bellefontaine",12345.40194918
"95056","Belloy-en-France",15186.73717831
"95058","Bernes-sur-Oise",7784.33961617
"95059","Berville",924.72874148
"95060","Bessancourt",52336.05459725
"95061","Bethemont-la-Foret",39337.12238891
"95063","Bezons",186423.50650763
"95074","Boisemont",40757.19606162
"95078","Boissy-l'Aillerie",25175.45831336
"95088","Bonneuil-en-France",171074.2472093
"95091","Bouffemont",52214.74699096
"95094","Bouqueval",63533.26379562
"95101","Bray-et-Lu",1014.3202127
"95102","Breancon",3387.83545868
"95110","Brignancourt",2634.75541068
"95116","Bruyeres-sur-Oise",7599.34502311
"95119","Buhy",882.02507621
"95120","Butry-sur-Oise",24069.99286982
"95127","Cergy",43773.15370196
"95134","Champagne-sur-Oise",9484.24700255
"95139","La Chapelle-en-Vexin",1212.99252014
"95141","Charmont",1930.24526159
"95142","Chars",1948.34742133
"95144","Chatenay-en-France",22493.52049361
"95149","Chaumontel",6572.97768907
"95150","Chaussy",1883.73607545
"95151","Chauvry",40403.98879679
"95154","Chennevieres-les-Louvres",22077.12998856
"95157","Cherence",3285.86914462
"95166","Clery-en-Vexin",2130.45585861
"95169","Commeny",2419.46305956
"95170","Condecourt",21212.71942545
"95176","Cormeilles-en-Parisis",125978.7799726
"95177","Cormeilles-en-Vexin",11530.94219661
"95181","Courcelles-sur-Viosne",23492.73798028
"95183","Courdimanche",34913.18165377
"95197","Deuil-la-Barre",190142.52677767
"95199","Domont",67730.75862398
"95203","Eaubonne",131154.2083263
"95205","Ecouen",67336.09141246
"95210","Enghien-les-Bains",189126.32053654
"95211","Ennery",31489.08864114
"95212","Epiais-les-Louvres",27723.9761171
"95213","Epiais-Rhus",10555.47646875
"95214","Epinay-Champlatreux",15267.2460049
"95218","Eragny",56193.76279721
"95219","Ermont",128203.29610853
"95229","Ezanville",53826.25817379
"95241","Fontenay-en-Parisis",33476.16149761
"95250","Fosses",9545.08272938
"95252","Franconville",112713.35714121
"95253","Fremainville",6486.24647015
"95254","Fremecourt",6620.96867635
"95256","Frepillon",42730.95009356
"95257","La Frette-sur-Seine",104637.23606049
"95258","Frouville",4556.41354158
"95259","Gadancourt",2874.67328397
"95268","Garges-les-Gonesse",175072.98317933
"95270","Genainville",2024.20879588
"95271","Genicourt",22463.68225369
"95277","Gonesse",111809.1309055
"95280","Goussainville",52100.86261918
"95282","Gouzangrez",3211.85776268
"95287","Grisy-les-Platres",6992.30500152
"95288","Groslay",152100.38467212
"95295","Guiry-en-Vexin",2360.73309909
"95298","Haravilliers",1559.13226699
"95301","Haute-Isle",4129.2852961
"95303","Le Heaulme",1856.2653615
"95304","Hedouville",5820.21944171
"95306","Herblay",72996.68320066
"95308","Herouville",18081.56471751
"95309","Hodent",1819.24793834
"95313","L'Isle-Adam",15080.10261003
"95316","Jagny-sous-Bois",17124.109955
"95323","Jouy-le-Moutier",47935.38478012
"95328","Labbeville",8217.72999616
"95331","Lassy",12914.25569434
"95341","Livilliers",20732.2371114
"95348","Longuesse",13470.03255541
"95351","Louvres",28660.84014244
"95352","Luzarches",8403.50370479
"95353","Maffliers",20013.83408697
"95355","Magny-en-Vexin",1744.83603952
"95365","Mareil-en-France",23912.99362477
"95369","Margency",113132.11942995
"95370","Marines",2794.40298696
"95371","Marly-la-Ville",12774.48982371
"95379","Maudetour-en-Vexin",2206.90446098
"95387","Menouville",3994.37800711
"95388","Menucourt",32295.76448204
"95392","Meriel",26198.13876428
"95394","Mery-sur-Oise",40930.36763076
"95395","Le Mesnil-Aubry",36749.09026886
"95409","Moisselles",46634.48525494
"95422","Montgeroult",18651.10693217
"95424","Montigny-les-Cormeilles",92806.39351699
"95426","Montlignon",90384.67633464
"95427","Montmagny",193710.68123306
"95428","Montmorency",137385.77641999
"95429","Montreuil-sur-Epte",951.16166974
"95430","Montsoult",26161.06550243
"95436","Mours",11340.54014659
"95438","Moussy",2404.12335939
"95445","Nerville-la-Foret",18960.34723744
"95446","Nesles-la-Vallee",10587.2337321
"95447","Neuilly-en-Vexin",1561.01612323
"95450","Neuville-sur-Oise",51965.12347941
"95452","Nointel",11289.17267316
"95456","Noisy-sur-Oise",9867.04513618
"95459","Nucourt",1849.49588522
"95462","Omerville",1551.29909797
"95476","Osny",34931.00223306
"95480","Parmain",11656.1115618
"95483","Le Perchay",3705.21809274
"95487","Persan",9390.27907589
"95488","Pierrelaye",63403.76957592
"95489","Piscop",87241.5487957
"95491","Le Plessis-Bouchard",94572.14635355
"95492","Le Plessis-Gassot",50770.37435604
"95493","Le Plessis-Luzarches",12142.10281473
"95500","Pontoise",44008.72946121
"95504","Presles",13673.43464255
"95509","Puiseux-en-France",18799.2758541
"95510","Puiseux-Pontoise",30411.93561468
"95523","La Roche-Guyon",3228.55902297
"95527","Roissy-en-France",56756.71632813
"95529","Ronquerolles",6503.48663067
"95535","Sagy",24591.08460315
"95539","Saint-Brice-sous-Foret",113558.64660405
"95541","Saint-Clair-sur-Epte",604.127457
"95543","Saint-Cyr-en-Arthies",8089.64739618
"95554","Saint-Gervais",1599.27609946
"95555","Saint-Gratien",184175.98065625
"95563","Saint-Leu-la-Foret",74366.57913983
"95566","Saint-Martin-du-Tertre",13481.61137246
"95572","Saint-Ouen-l'Aumone",48309.05122561
"95574","Saint-Prix",77345.41345118
"95580","Saint-Witz",9609.39669209
"95582","Sannois",158698.54355291
"95584","Santeuil",3749.69335235
"95585","Sarcelles",132446.23453483
"95592","Seraincourt",11647.47748439
"95594","Seugy",8327.40572868
"95598","Soisy-sous-Montmorency",142931.59292624
"95604","Survilliers",7187.95039395
"95607","Taverny",63261.23035543
"95610","Themericourt",5210.61084643
"95611","Theuville",3034.42576793
"95612","Le Thillay",76960.81308987
"95625","Us",7519.40834187
"95627","Vallangoujard",7791.87746484
"95628","Valmondois",18944.95068612
"95633","Vaudherland",75288.15226398
"95637","Vaureal",42736.3281114
"95641","Vemars",13010.54836356
"95651","Vetheuil",7993.67331072
"95652","Viarmes",8942.59330289
"95656","Vienne-en-Arthies",6990.71477114
"95658","Vigny",9489.89683142
"95660","Villaines-sous-Bois",22512.81293181
"95675","Villeron",16355.00141806
"95676","Villers-en-Arthies",3783.00220896
"95678","Villiers-Adam",28872.27355479
"95680","Villiers-le-Bel",90351.88357896
"95682","Villiers-le-Sec",22613.78362072
"95690","Wy-dit-Joli-Village",2664.21784194
