"ID","NAMES","ouvrier_AsTheCrowFlies_POT_5000"
"78460","Oinville-sur-Montcient",3503.96246011
"78464","Orcemont",633.07277385
"78465","Orgerus",655.88208995
"78466","Orgeval",3997.11506083
"78470","Orphin",234.45708454
"78472","Orsonville",265.28656099
"78474","Orvilliers",589.75576004
"78475","Osmoy",633.42432207
"78478","Paray-Douaville",199.55741424
"78481","Le Pecq",9300.30071442
"78484","Perdreauville",2939.18376934
"78486","Le Perray-en-Yvelines",1838.28872675
"78490","Plaisir",8768.23532956
"78497","Poigny-la-Foret",728.58927308
"78498","Poissy",7166.63241039
"78499","Ponthevrard",1010.27454672
"78501","Porcheville",8458.9315027
"78502","Le Port-Marly",9042.95156491
"78503","Port-Villez",804.27216445
"78505","Prunay-le-Temple",618.60997026
"78506","Prunay-en-Yvelines",398.71922073
"78513","La Queue-les-Yvelines",628.01409899
"78516","Raizeux",203.27978162
"78517","Rambouillet",2205.38849739
"78518","Rennemoulin",6593.34340883
"78520","Richebourg",783.32985711
"78522","Rochefort-en-Yvelines",901.28950573
"78524","Rocquencourt",8406.28800704
"78528","Rolleboise",2868.5354764
"78530","Rosay",1128.63821093
"78531","Rosny-sur-Seine",3408.63000916
"78536","Sailly",1854.37000055
"78537","Saint-Arnoult-en-Yvelines",1029.88358793
"78545","Saint-Cyr-l'Ecole",9480.85145257
"78548","Saint-Forget",2391.79912874
"78550","Saint-Germain-de-la-Grange",3399.15295988
"78551","Saint-Germain-en-Laye",11154.61627462
"78557","Saint-Hilarion",340.02458847
"78558","Saint-Illiers-la-Ville",1123.49566624
"78559","Saint-Illiers-le-Bois",541.91865794
"78561","Saint-Lambert",5973.88148806
"78562","Saint-Leger-en-Yvelines",315.354916
"78564","Saint-Martin-de-Brethencourt",870.84116891
"78565","Saint-Martin-des-Champs",626.27172641
"78567","Saint-Martin-la-Garenne",5186.20467107
"78569","Sainte-Mesme",1433.37537665
"78571","Saint-Nom-la-Breteche",3434.09366497
"78575","Saint-Remy-les-Chevreuse",2149.25734275
"78576","Saint-Remy-l'Honore",2664.33404462
"78586","Sartrouville",29670.75556864
"78588","Saulx-Marchais",1103.21017374
"78590","Senlisse",662.10913082
"78591","Septeuil",618.11383482
"78597","Soindres",6057.26023205
"78601","Sonchamp",559.99603585
"78605","Tacoignieres",703.83072434
"78606","Le Tartre-Gaudran",104.19025016
"78608","Le Tertre-Saint-Denis",1266.00344775
"78609","Tessancourt-sur-Aubette",5941.89133005
"78615","Thiverval-Grignon",3769.58707747
"78616","Thoiry",897.85854126
"78618","Tilly",347.2923813
"78620","Toussus-le-Noble",3919.23906569
"78621","Trappes",12400.04331399
"78623","Le Tremblay-sur-Mauldre",3543.28022695
"78624","Triel-sur-Seine",10079.53246086
"78638","Vaux-sur-Seine",9305.29147361
"78640","Velizy-Villacoublay",12451.6145458
"78642","Verneuil-sur-Seine",9121.5996163
"78643","Vernouillet",8424.5740318
"78644","La Verriere",8764.78440821
"78646","Versailles",8386.34137515
"78647","Vert",4289.20849486
"78650","Le Vesinet",14588.550084
"78653","Vicq",1096.83728152
"78655","Vieille-Eglise-en-Yvelines",1965.12779164
"78668","La Villeneuve-en-Chevrie",1322.30142434
"78672","Villennes-sur-Seine",7181.39655314
"78674","Villepreux",7112.76186116
"78677","Villette",2484.1345912
"78681","Villiers-le-Mahieu",715.00732889
"78683","Villiers-Saint-Frederic",3008.74361893
"78686","Viroflay",11522.98425985
"78688","Voisins-le-Bretonneux",8495.01022242
"91001","Abbeville-la-Riviere",271.360332
"91016","Angerville",904.5994338
"91017","Angervilliers",1090.47496293
"91021","Arpajon",7260.53455586
"91022","Arrancourt",342.824303
"91027","Athis-Mons",27598.18467177
"91035","Authon-la-Plaine",350.74429274
"91037","Auvernaux",3064.31124017
"91038","Auvers-Saint-Georges",1288.23776437
"91041","Avrainville",4692.88224267
"91044","Ballainvilliers",17194.6478311
"91045","Ballancourt-sur-Essonne",2713.23897849
"91047","Baulne",2350.24129311
"91064","Bievres",9983.05993389
"91067","Blandy",119.48789295
"91069","Boigneville",247.84432082
"91075","Bois-Herpin",247.72549034
"91079","Boissy-la-Riviere",1944.58263204
"91080","Boissy-le-Cutte",1287.84340927
"91081","Boissy-le-Sec",779.85550184
"91085","Boissy-sous-Saint-Yon",3436.46383257
"91086","Bondoufle",17628.31311955
"91093","Boullay-les-Troux",1308.41770869
"91095","Bouray-sur-Juine",2319.44970877
"91097","Boussy-Saint-Antoine",10692.05588218
"91098","Boutervilliers",659.63436535
"91099","Boutigny-sur-Essonne",1053.1883227
"91100","Bouville",641.69400109
"91103","Bretigny-sur-Orge",10631.57968642
"91105","Breuillet",2928.32335938
"91106","Breux-Jouy",2378.90238094
"91109","Brieres-les-Scelles",2421.93905204
"91111","Briis-sous-Forges",2067.11556527
"91112","Brouy",158.47520664
"91114","Brunoy",14236.72259873
"91115","Bruyeres-le-Chatel",4150.78232432
"91121","Buno-Bonnevaux",490.47197965
"91122","Bures-sur-Yvette",5228.34920213
"91129","Cerny",1946.67011625
"91130","Chalo-Saint-Mars",995.21180579
"91131","Chalou-Moulineux",600.03352815
"91132","Chamarande",1806.5430092
"91135","Champcueil",1868.53729343
"91136","Champlan",16201.16011747
"91137","Champmotteux",272.80428234
"91145","Chatignonville",374.23370754
"91148","Chauffour-les-Etrechy",1298.72989858
"91156","Cheptainville",3781.23497817
"91159","Chevannes",3182.50954317
"91161","Chilly-Mazarin",20256.80909821
"91174","Corbeil-Essonnes",15819.86997438
"91175","Corbreuse",926.94080973
"91179","Le Coudray-Montceaux",7166.58531899
"91180","Courances",732.41402668
"91182","Courcouronnes",21205.49203371
"91184","Courdimanche-sur-Essonne",874.87535834
"91186","Courson-Monteloup",2248.30069528
"91191","Crosne",25190.74225506
"91195","Dannemois",839.9826849
"91198","D'Huison-Longueville",1277.89789433
"91200","Dourdan",1599.80020946
"91201","Draveil",25481.11406999
"91204","Echarcon",7246.32075413
"91207","Egly",5476.74251708
"91215","Epinay-sous-Senart",11814.83171718
"91216","Epinay-sur-Orge",22506.23891171
"91222","Estouches",319.08423663
"91223","Etampes",3412.81759951
"91225","Etiolles",15546.82957403
"91226","Etrechy",1205.37553736
"91228","Evry",21047.2605778
"91232","La Ferte-Alais",2079.31439591
"91235","Fleury-Merogis",22890.8259419
"91240","Fontaine-la-Riviere",798.4052027
"91243","Fontenay-les-Briis",2927.90388287
"91244","Fontenay-le-Vicomte",3437.05382624
"91247","La Foret-le-Roi",563.94508118
"91248","La Foret-Sainte-Croix",465.12938538
"91249","Forges-les-Bains",1423.17205989
"91272","Gif-sur-Yvette",3566.15087281
"91273","Gironville-sur-Essonne",493.35062183
"91274","Gometz-la-Ville",2798.50774157
"91275","Gometz-le-Chatel",4298.04100543
"91284","Les Granges-le-Roi",1138.5707514
"91286","Grigny",27310.18303116
"91292","Guibeville",5929.54223695
"91293","Guigneville-sur-Essonne",1581.5221904
"91294","Guillerval",894.80715348
"91312","Igny",10953.14089214
"91315","Itteville",2728.15970443
"91318","Janville-sur-Juine",1685.02228932
"91319","Janvry",3595.99774712
"91326","Juvisy-sur-Orge",27609.61108537
"91330","Lardy",2454.20403995
"91332","Leudeville",5011.02666441
"91333","Leuville-sur-Orge",10637.89496104
"91338","Limours",1555.04963509
"91339","Linas",9657.90123906
"91340","Lisses",15452.55408598
"91345","Longjumeau",19387.36256079
"91347","Longpont-sur-Orge",14590.88214596
"91359","Maisse",734.264397
"91363","Marcoussis",5958.70272835
"91374","Marolles-en-Beauce",554.31295772
"91376","Marolles-en-Hurepoix",5292.79886033
"91377","Massy",16958.74526095
"91378","Mauchamps",2035.79130406
"91386","Mennecy",6297.38820268
"91390","Mereville",796.82160374
"91393","Merobert",348.06596897
"91399","Mespuits",233.49550685
"91405","Milly-la-Foret",703.23804028
"91408","Moigny-sur-Ecole",918.60787892
"91411","Les Molieres",1688.31239307
"91412","Mondeville",1794.34041626
"91414","Monnerville",989.63811247
"91421","Montgeron",20245.50319073
"91425","Montlhery",12150.92029431
"91432","Morangis",23638.55673089
"91433","Morigny-Champigny",1908.45301457
"91434","Morsang-sur-Orge",25804.84283494
"91435","Morsang-sur-Seine",10343.30040397
"91441","Nainville-les-Roches",1873.22038177
"91457","La Norville",7322.74583426
"91458","Nozay",9131.18631677
"91461","Ollainville",6286.53128815
"91463","Oncy-sur-Ecole",640.13495589
"91468","Ormoy",10286.37528788
"91469","Ormoy-la-Riviere",3004.33979103
"91471","Orsay",6994.84692147
"91473","Orveau",931.59958195
"91477","Palaiseau",10770.23759998
"91479","Paray-Vieille-Poste",26996.11065924
"91482","Pecqueuse",1059.56400539
"91494","Le Plessis-Pate",12594.41922237
"91495","Plessis-Saint-Benoist",387.24064815
"91507","Prunay-sur-Essonne",417.93924818
"91508","Puiselet-le-Marais",341.33943003
"91511","Pussay",828.79318678
"91514","Quincy-sous-Senart",9994.87922729
"91519","Richarville",529.3996529
"91521","Ris-Orangis",25195.70509587
"91525","Roinville",1144.16970268
"91526","Roinvilliers",175.61461066
"91533","Saclas",904.1727429
"91534","Saclay",4483.6075116
"91538","Saint-Aubin",3764.32085267
"91540","Saint-Cheron",1631.46902406
"91544","Saint-Cyr-la-Riviere",655.16049256
"91546","Saint-Cyr-sous-Dourdan",1273.65937018
"91547","Saint-Escobille",260.11054586
"91549","Sainte-Genevieve-des-Bois",20714.16611842
"91552","Saint-Germain-les-Arpajon",8937.69224278
"91553","Saint-Germain-les-Corbeil",15229.15374388
"91556","Saint-Hilaire",2176.3100139
"91560","Saint-Jean-de-Beauregard",5176.8319507
"91568","Saint-Maurice-Montcouronne",1881.89557128
"91570","Saint-Michel-sur-Orge",16535.51751627
"91573","Saint-Pierre-du-Perray",12422.97063921
"91577","Saintry-sur-Seine",12968.82004226
"91578","Saint-Sulpice-de-Favieres",2192.5003296
"91579","Saint-Vrain",2965.07054405
"91581","Saint-Yon",3506.78429123
"91587","Saulx-les-Chartreux",14070.68967283
"91589","Savigny-sur-Orge",26235.43012089
"91593","Sermaise",1070.66729168
"91599","Soisy-sur-Ecole",970.80497655
"91600","Soisy-sur-Seine",18673.42026153
"91602","Souzy-la-Briche",1634.60782282
"91613","Congerville-Thionville",490.36698307
"91617","Tigery",11039.7988486
"91619","Torfou",2536.6241398
"91629","Valpuiseaux",419.3486355
"91630","Le Val-Saint-Germain",1279.20495034
"91631","Varennes-Jarcy",8786.75296265
"91634","Vaugrigneuse",1629.40073725
"91635","Vauhallan",7496.01619496
"91639","Vayres-sur-Essonne",954.43749363
"91645","Verrieres-le-Buisson",17208.05845762
"91648","Vert-le-Grand",6699.01748817
"91649","Vert-le-Petit",3122.37762966
"91654","Videlles",1318.84622757
"91657","Vigneux-sur-Seine",25969.29297671
"91659","Villabe",13272.76699166
"91661","Villebon-sur-Yvette",11061.54054486
"91662","Villeconin",1025.08356915
"91665","La Ville-du-Bois",12542.71246555
"91666","Villejust",8935.12230861
"91667","Villemoisson-sur-Orge",23998.55033515
"91671","Villeneuve-sur-Auvers",1138.20506185
"91679","Villiers-le-Bacle",3098.51001932
"91685","Villiers-sur-Orge",18415.77679752
"91687","Viry-Chatillon",28084.34396643
"91689","Wissous",23994.78345922
"91691","Yerres",19433.21094234
"91692","Les Ulis",6391.54545844
"92002","Antony",24743.98102882
"92004","Asnieres-sur-Seine",74876.64958103
"92007","Bagneux",50496.52748657
"92009","Bois-Colombes",66373.94116851
"92012","Boulogne-Billancourt",33604.47192916
"92014","Bourg-la-Reine",42895.68044943
"92019","Chatenay-Malabry",24067.92868767
"92020","Chatillon",45351.95477497
"92022","Chaville",15611.38469813
"92023","Clamart",31411.14675404
"92024","Clichy",83443.02938332
"92025","Colombes",59020.47158043
"92026","Courbevoie",59024.71588872
"92032","Fontenay-aux-Roses",39752.19869183
"92033","Garches",20182.57257972
"92035","La Garenne-Colombes",56983.92115071
"92036","Gennevilliers",71875.31799305
"92040","Issy-les-Moulineaux",41084.63249918
"92044","Levallois-Perret",71870.83015344
"92046","Malakoff",51887.33476681
"92047","Marnes-la-Coquette",14136.23896166
"92048","Meudon",23959.74895352
"92049","Montrouge",58194.56650027
"92050","Nanterre",39825.59791742
"92051","Neuilly-sur-Seine",59386.59274019
"92060","Le Plessis-Robinson",27719.41189112
"92062","Puteaux",47279.93010601
"92063","Rueil-Malmaison",22839.27952297
"92064","Saint-Cloud",25341.82248488
"92071","Sceaux",35810.94724641
"92072","Sevres",22262.20449363
"92073","Suresnes",35501.41197235
"92075","Vanves",49272.25364583
"92076","Vaucresson",14300.77499529
"92077","Ville-d'Avray",14932.66238786
"92078","Villeneuve-la-Garenne",79720.96267895
"93001","Aubervilliers",106418.15409356
"93005","Aulnay-sous-Bois",51531.671215
"93006","Bagnolet",96009.85960584
"93007","Le Blanc-Mesnil",63225.41727735
"93008","Bobigny",91451.94402948
"93010","Bondy",71137.25821198
"93013","Le Bourget",76490.55046985
"93014","Clichy-sous-Bois",44102.14741059
"93015","Coubron",32068.27479327
"93027","La Courneuve",88133.46223208
"93029","Drancy",79321.84616864
"93030","Dugny",66340.660761
"93031","Epinay-sur-Seine",61954.69649183
"93032","Gagny",43265.83165292
"93033","Gournay-sur-Marne",33797.2727134
"93039","L'Ile-Saint-Denis",77150.68347125
"93045","Les Lilas",103399.17727003
"93046","Livry-Gargan",48561.1755664
"93047","Montfermeil",35770.08475394
"93048","Montreuil",80010.40057568
"93049","Neuilly-Plaisance",52704.795538
"93050","Neuilly-sur-Marne",43333.63870194
"93051","Noisy-le-Grand",33539.62178387
"93053","Noisy-le-Sec",83369.16016472
"93055","Pantin",108348.11172653
"93057","Les Pavillons-sous-Bois",63042.42648875
"93059","Pierrefitte-sur-Seine",63415.82011556
"93061","Le Pre-Saint-Gervais",108889.51293628
"93062","Le Raincy",54717.74903978
"93063","Romainville",95277.19809948
"93064","Rosny-sous-Bois",64846.56160191
"93066","Saint-Denis",92220.65683155
"93070","Saint-Ouen",96838.76493411
"93071","Sevran",44782.81718727
"93072","Stains",66987.08692842
"93073","Tremblay-en-France",19892.48111861
"93074","Vaujours",28801.14623082
"93077","Villemomble",57347.9892767
"93078","Villepinte",33707.88911847
"93079","Villetaneuse",65109.67739692
"94001","Ablon-sur-Seine",29756.53692623
"94002","Alfortville",56845.62645084
"94003","Arcueil",59993.99687544
"94004","Boissy-Saint-Leger",17851.02260885
"94011","Bonneuil-sur-Marne",33963.75556699
"94015","Bry-sur-Marne",42480.47692204
"94016","Cachan",53117.15035133
"94017","Champigny-sur-Marne",37963.68867646
"94018","Charenton-le-Pont",73018.20606125
"94019","Chennevieres-sur-Marne",29439.83144863
"94021","Chevilly-Larue",42714.70844214
"94022","Choisy-le-Roi",45912.49111092
"94028","Creteil",45228.78696842
"94033","Fontenay-sous-Bois",62121.49605111
"94034","Fresnes",32132.35145031
"94037","Gentilly",65519.16028323
"94038","L'Hay-les-Roses",45591.88139092
"94041","Ivry-sur-Seine",69707.79241495
"94042","Joinville-le-Pont",51704.33873209
"94043","Le Kremlin-Bicetre",66181.22811489
"94044","Limeil-Brevannes",25894.27682697
"94046","Maisons-Alfort",56735.61452899
"94047","Mandres-les-Roses",10423.92361902
"94048","Marolles-en-Brie",11459.40907344
"94052","Nogent-sur-Marne",54012.70265168
"94053","Noiseau",19664.72733776
"94054","Orly",35601.60925536
"94055","Ormesson-sur-Marne",26256.49622123
"94056","Perigny",8980.44573311
"94058","Le Perreux-sur-Marne",48757.81900121
"94059","Le Plessis-Trevise",26241.84773516
"94060","La Queue-en-Brie",16373.24865708
"94065","Rungis",33375.28395126
"94067","Saint-Mande",81281.03935786
"94068","Saint-Maur-des-Fosses",38787.82665053
"94069","Saint-Maurice",62436.40775386
"94070","Santeny",8565.18373862
"94071","Sucy-en-Brie",20920.74758379
"94073","Thiais",43771.12538599
"94074","Valenton",34532.99536114
"94075","Villecresnes",13508.81920903
"94076","Villejuif",58762.57209751
"94077","Villeneuve-le-Roi",32097.97854573
"94078","Villeneuve-Saint-Georges",32941.48678584
"94079","Villiers-sur-Marne",35087.01693997
"94080","Vincennes",76416.4584922
"94081","Vitry-sur-Seine",57441.08884146
"95002","Ableiges",1895.67251551
"95008","Aincourt",652.66656431
"95011","Ambleville",365.01787233
"95012","Amenucourt",363.8284117
"95014","Andilly",21516.58649931
"95018","Argenteuil",49185.48980108
"95019","Arnouville",38601.44846471
"95023","Arronville",258.21720131
"95024","Arthies",523.23352106
"95026","Asnieres-sur-Oise",2115.80160922
"95028","Attainville",4755.60304706
"95039","Auvers-sur-Oise",6229.72508821
"95040","Avernes",533.67699523
"95042","Baillet-en-France",4641.35070744
"95046","Banthelu",791.16533424
"95051","Beauchamp",16780.33703066
"95052","Beaumont-sur-Oise",4697.27348311
"95054","Le Bellay-en-Vexin",740.54336069
"95055","Bellefontaine",3264.78157902
"95056","Belloy-en-France",2297.47798856
"95058","Bernes-sur-Oise",3827.87086851
"95059","Berville",162.85995655
"95060","Bessancourt",11905.14294396
"95061","Bethemont-la-Foret",6460.37364911
"95063","Bezons",46465.93041096
"95074","Boisemont",11188.73193273
"95078","Boissy-l'Aillerie",6215.98144368
"95088","Bonneuil-en-France",51424.44083895
"95091","Bouffemont",7875.54775029
"95094","Bouqueval",18854.09887929
"95101","Bray-et-Lu",283.72064663
"95102","Breancon",670.61211856
"95110","Brignancourt",848.641178
"95116","Bruyeres-sur-Oise",3410.65085911
"95119","Buhy",360.82742634
"95120","Butry-sur-Oise",4488.61422461
"95127","Cergy",15460.28015869
"95134","Champagne-sur-Oise",3819.57011632
"95139","La Chapelle-en-Vexin",479.79091913
"95141","Charmont",831.2603296
"95142","Chars",681.16430509
"95144","Chatenay-en-France",6123.53266102
"95149","Chaumontel",1660.21011161
"95150","Chaussy",377.09461116
"95151","Chauvry",6149.76309402
"95154","Chennevieres-les-Louvres",4266.43734986
"95157","Cherence",513.05809915
"95166","Clery-en-Vexin",789.81201523
"95169","Commeny",659.72951806
"95170","Condecourt",4610.57515324
"95176","Cormeilles-en-Parisis",32174.38401743
"95177","Cormeilles-en-Vexin",1428.56638599
"95181","Courcelles-sur-Viosne",4977.9452608
"95183","Courdimanche",9398.37210875
"95197","Deuil-la-Barre",50362.07406198
"95199","Domont",12280.05338313
"95203","Eaubonne",31042.67250915
"95205","Ecouen",17912.12578654
"95210","Enghien-les-Bains",48196.38989191
"95211","Ennery",8721.96171874
"95212","Epiais-les-Louvres",5276.394295
"95213","Epiais-Rhus",1076.04893514
"95214","Epinay-Champlatreux",2300.81831114
"95218","Eragny",17882.58092777
"95219","Ermont",31760.25782791
"95229","Ezanville",11158.42167996
"95241","Fontenay-en-Parisis",8906.10200795
"95250","Fosses",2903.53633656
"95252","Franconville",28764.04355055
"95253","Fremainville",884.64979629
"95254","Fremecourt",983.43984836
"95256","Frepillon",8935.1852779
"95257","La Frette-sur-Seine",24463.24504503
"95258","Frouville",643.06317388
"95259","Gadancourt",508.47173912
"95268","Garges-les-Gonesse",52421.55543396
"95270","Genainville",497.17892315
"95271","Genicourt",4778.86444529
"95277","Gonesse",31779.71820562
"95280","Goussainville",13652.66899158
"95282","Gouzangrez",661.94637355
"95287","Grisy-les-Platres",768.26718397
"95288","Groslay",42435.31872821
"95295","Guiry-en-Vexin",613.07411835
"95298","Haravilliers",378.82541074
"95301","Haute-Isle",700.49678547
"95303","Le Heaulme",604.74705075
"95304","Hedouville",1235.4861024
"95306","Herblay",16231.87090102
"95308","Herouville",2907.35152695
"95309","Hodent",729.83826658
"95313","L'Isle-Adam",3720.52365762
"95316","Jagny-sous-Bois",3640.81412651
"95323","Jouy-le-Moutier",14441.93933663
"95328","Labbeville",965.00046833
"95331","Lassy",2604.64679564
"95341","Livilliers",3890.26582633
"95348","Longuesse",1657.70558936
"95351","Louvres",7538.3227196
"95352","Luzarches",2052.90277171
"95353","Maffliers",2987.0539846
"95355","Magny-en-Vexin",870.22801634
"95365","Mareil-en-France",4252.74155765
"95369","Margency",24928.37483094
"95370","Marines",811.25046745
"95371","Marly-la-Ville",3867.95841271
"95379","Maudetour-en-Vexin",543.36001416
"95387","Menouville",420.88071022
"95388","Menucourt",7966.08675139
"95392","Meriel",4643.44798381
"95394","Mery-sur-Oise",9715.85015768
"95395","Le Mesnil-Aubry",7210.40174096
"95409","Moisselles",7527.37606458
"95422","Montgeroult",3215.7513662
"95424","Montigny-les-Cormeilles",22203.74569806
"95426","Montlignon",18077.50616125
"95427","Montmagny",54262.72550917
"95428","Montmorency",33908.28755473
"95429","Montreuil-sur-Epte",362.62785582
"95430","Montsoult",3450.4209198
"95436","Mours",4874.9532283
"95438","Moussy",723.04338562
"95445","Nerville-la-Foret",3330.27384119
"95446","Nesles-la-Vallee",1980.76366617
"95447","Neuilly-en-Vexin",570.64419269
"95450","Neuville-sur-Oise",17476.30480518
"95452","Nointel",4774.80663719
"95456","Noisy-sur-Oise",4047.17608251
"95459","Nucourt",816.33111287
"95462","Omerville",464.20741467
"95476","Osny",11629.79410387
"95480","Parmain",2984.93960506
"95483","Le Perchay",766.20841378
"95487","Persan",4585.36024109
"95488","Pierrelaye",15670.56107768
"95489","Piscop",20267.80025529
"95491","Le Plessis-Bouchard",22961.65561178
"95492","Le Plessis-Gassot",14061.55591759
"95493","Le Plessis-Luzarches",2882.73031795
"95500","Pontoise",15416.44797831
"95504","Presles",4260.81949148
"95509","Puiseux-en-France",5669.54996318
"95510","Puiseux-Pontoise",8651.74065751
"95523","La Roche-Guyon",718.84317527
"95527","Roissy-en-France",13996.85335204
"95529","Ronquerolles",2091.03251253
"95535","Sagy",4581.31420669
"95539","Saint-Brice-sous-Foret",30136.83447551
"95541","Saint-Clair-sur-Epte",264.97090926
"95543","Saint-Cyr-en-Arthies",1469.09698311
"95554","Saint-Gervais",749.50326972
"95555","Saint-Gratien",46751.77682955
"95563","Saint-Leu-la-Foret",16057.47950121
"95566","Saint-Martin-du-Tertre",2966.05149462
"95572","Saint-Ouen-l'Aumone",14547.10988935
"95574","Saint-Prix",15358.48105032
"95580","Saint-Witz",2596.19092093
"95582","Sannois",40904.69291656
"95584","Santeuil",911.64698367
"95585","Sarcelles",38521.36584823
"95592","Seraincourt",2675.81174152
"95594","Seugy",1919.78274162
"95598","Soisy-sous-Montmorency",34066.95496173
"95604","Survilliers",2120.78422964
"95607","Taverny",14001.42718777
"95610","Themericourt",621.61896757
"95611","Theuville",408.24660421
"95612","Le Thillay",20064.23833235
"95625","Us",907.81978122
"95627","Vallangoujard",700.49562096
"95628","Valmondois",3447.59417433
"95633","Vaudherland",19461.51783298
"95637","Vaureal",13212.33654028
"95641","Vemars",2491.2478692
"95651","Vetheuil",1547.30662159
"95652","Viarmes",2230.26368287
"95656","Vienne-en-Arthies",1130.33671583
"95658","Vigny",898.20895226
"95660","Villaines-sous-Bois",3164.89601704
"95675","Villeron",4079.49147769
"95676","Villers-en-Arthies",521.26260699
"95678","Villiers-Adam",4674.03706514
"95680","Villiers-le-Bel",26852.37285315
"95682","Villiers-le-Sec",3199.83821467
"95690","Wy-dit-Joli-Village",530.74891724
