"ID","NAMES","ouvrier_AsTheCowRolls_POT_15"
"77187","Fontaine-Fourches",1277.24050773
"77188","Fontaine-le-Port",10792.85367152
"77190","Fontains",2995.08024356
"77191","Fontenailles",5141.04582084
"77192","Fontenay-Tresigny",8969.35795897
"77193","Forfry",6846.95225327
"77194","Forges",6261.21399252
"77195","Fouju",12681.48165734
"77196","Fresnes-sur-Marne",44360.33076668
"77197","Fretoy",2518.04316246
"77198","Fromont",1757.72149267
"77199","Fublaines",12282.176052
"77200","Garentreville",2526.96456779
"77201","Gastins",3735.67191306
"77202","La Genevraye",7012.07493913
"77203","Germigny-l'Eveque",10453.64547048
"77204","Germigny-sous-Coulombs",1420.24515803
"77205","Gesvres-le-Chapitre",8483.77680299
"77206","Giremoutiers",7447.76767812
"77207","Gironville",1993.64778766
"77208","Gouaix",2734.57823803
"77209","Gouvernes",70994.32293089
"77210","La Grande-Paroisse",6200.71320267
"77211","Grandpuits-Bailly-Carrois",4630.73489713
"77212","Gravon",3315.37154999
"77214","Gressy",58326.31367532
"77215","Gretz-Armainvilliers",34058.88865406
"77216","Grez-sur-Loing",7344.96728672
"77217","Grisy-Suisnes",31126.92724332
"77218","Grisy-sur-Seine",2150.0343304
"77219","Guerard",8491.94385063
"77220","Guercheville",2702.59517475
"77221","Guermantes",63388.35124417
"77222","Guignes",14060.59665688
"77223","Gurcy-le-Chatel",3171.70107528
"77224","Hautefeuille",4777.24887444
"77225","La Haute-Maison",8110.29455346
"77226","Hericy",9642.80292424
"77227","Herme",3334.72198238
"77228","Hondevilliers",2550.76500365
"77229","La Houssaye-en-Brie",9681.89548275
"77230","Ichy",2156.40899153
"77231","Isles-les-Meldeuses",9051.81514056
"77232","Isles-les-Villenoy",20234.48687709
"77233","Iverny",17408.4989476
"77234","Jablines",21400.39953728
"77235","Jaignes",6065.43198011
"77236","Jaulnes",2690.65293478
"77237","Jossigny",54732.13961133
"77238","Jouarre",6752.19358102
"77239","Jouy-le-Chatel",4067.66761364
"77240","Jouy-sur-Morin",3624.08497845
"77241","Juilly",17827.49670263
"77242","Jutigny",4152.56033725
"77243","Lagny-sur-Marne",66075.42701471
"77244","Larchant",4748.69208146
"77245","Laval-en-Brie",5509.13515976
"77246","Lechelle",2449.47956473
"77247","Lescherolles",2360.05372514
"77248","Lesches",23464.55218376
"77249","Lesigny",68735.07888093
"77250","Leudon-en-Brie",2593.15116998
"77251","Lieusaint",55610.79129057
"77252","Limoges-Fourches",34317.87280545
"77253","Lissy",27480.56856775
"77254","Liverdy-en-Brie",11574.48629469
"77255","Livry-sur-Seine",19550.37886305
"77256","Lizines",3395.6980621
"77257","Lizy-sur-Ourcq",7914.77875974
"77258","Lognes",120255.24945276
"77259","Longperrier",20050.93252253
"77260","Longueville",4119.46452049
"77261","Lorrez-le-Bocage-Preaux",3134.35766295
"77262","Louan-Villegruis-Fontaine",548.06634992
"77263","Luisetaines",3152.87581949
"77264","Lumigny-Nesles-Ormeaux",6664.17496601
"77265","Luzancy",3756.73442346
"77266","Machault",7247.37112251
"77267","La Madeleine-sur-Loing",4332.53820782
"77268","Magny-le-Hongre",26759.8865371
"77269","Maincy",24349.07167883
"77270","Maisoncelles-en-Brie",8618.59448543
"77271","Maisoncelles-en-Gatinais",2866.83249617
"77272","Maison-Rouge",4293.89928405
"77273","Marchemoret",13191.72487391
"77274","Marcilly",10852.18625808
"77275","Les Marets",1865.93502731
"77276","Mareuil-les-Meaux",17951.34650725
"77277","Marles-en-Brie",8328.94381969
"77278","Marolles-en-Brie",5105.04913842
"77279","Marolles-sur-Seine",5598.94331666
"77280","Mary-sur-Marne",7488.55752747
"77281","Mauperthuis",6104.80762783
"77282","Mauregard",40083.62379366
"77283","May-en-Multien",5600.20119424
"77284","Meaux",20995.56176131
"77285","Le Mee-sur-Seine",28520.51821885
"77286","Meigneux",2682.79421121
"77287","Meilleray",1183.28577077
"77288","Melun",30257.03892832
"77289","Melz-sur-Seine",2281.94249807
"77290","Mery-sur-Marne",3305.18234464
"77291","Le Mesnil-Amelot",49552.66590477
"77292","Messy",52098.85764987
"77293","Misy-sur-Yonne",3953.17771418
"77294","Mitry-Mory",85259.91783887
"77295","Moisenay",17532.75476246
"77296","Moissy-Cramayel",43605.49124588
"77297","Mondreville",1608.65290927
"77298","Mons-en-Montois",2616.99874319
"77299","Montarlot",7336.25352776
"77300","Montceaux-les-Meaux",14613.93020172
"77301","Montceaux-les-Provins",1215.33642438
"77302","Montcourt-Fromonville",6724.34992139
"77303","Montdauphin",972.3745745
"77304","Montenils",662.19478932
"77305","Montereau-Fault-Yonne",7396.64891336
"77306","Montereau-sur-le-Jard",31984.20876983
"77307","Montevrain",46121.84106952
"77308","Montge-en-Goele",11874.84133078
"77309","Monthyon",13920.83461919
"77310","Montigny-le-Guesdier",1869.89966872
"77311","Montigny-Lencoup",4813.96389368
"77312","Montigny-sur-Loing",6690.60884042
"77313","Montmachoux",3834.7219544
"77314","Montolivet",1142.18531962
"77315","Montry",25587.96694714
"77316","Moret-sur-Loing",8086.37534101
"77317","Mormant",6325.49298306
"77318","Mortcerf",8892.7875335
"77319","Mortery",3045.06626028
"77320","Mouroux",7102.55994092
"77321","Mousseaux-les-Bray",3046.25317758
"77322","Moussy-le-Neuf",17669.04332997
"77323","Moussy-le-Vieux",12728.21752818
"77325","Mouy-sur-Seine",3310.65480112
"77326","Nandy",41301.29113542
"77327","Nangis",4317.77694704
"77328","Nanteau-sur-Essonne",1564.60303567
"77329","Nanteau-sur-Lunain",4312.20365466
"77330","Nanteuil-les-Meaux",17094.27260288
"77331","Nanteuil-sur-Marne",2573.64590792
"77332","Nantouillet",20020.00646013
"77333","Nemours",7092.47060303
"77335","Chauconin-Neufmontiers",19396.93470914
"77336","Neufmoutiers-en-Brie",11247.91161448
"77337","Noisiel",119399.89041719
"77338","Noisy-Rudignon",5733.68640085
"77339","Noisy-sur-Ecole",3333.63871516
"77340","Nonville",5719.60277245
"77341","Noyen-sur-Seine",2646.22567322
"77342","Obsonville",2485.91500926
"77343","Ocquerre",4877.01979981
"77344","Oissery",6610.26556054
"77345","Orly-sur-Morin",2434.6306204
"77347","Les Ormes-sur-Voulzie",3894.29254349
"77348","Ormesson",5185.03131776
"77349","Othis",9085.32886655
"77350","Ozoir-la-Ferriere",47244.82837307
"77352","Ozouer-le-Voulgis",11275.2860854
"77353","Paley",3421.81560054
"77354","Pamfou",7902.75923743
"77355","Paroy",3881.04104828
"77356","Passy-sur-Seine",1594.89279121
"77357","Pecy",3357.5769192
"77358","Penchard",17314.91812586
"77359","Perthes",27233.78331162
"77360","Pezarches",6349.23835653
"77361","Pierre-Levee",11509.89701502
"77363","Le Pin",91484.80199175
"77364","Le Plessis-aux-Bois",13201.16699365
"77365","Le Plessis-Feu-Aussoux",4086.58375856
"77366","Le Plessis-l'Eveque",15632.80416313
"77367","Le Plessis-Placy",6919.04515414
"77368","Poigny",3781.8351084
"77369","Poincy",13948.96139503
"77370","Poligny",4664.59311484
"77371","Pommeuse",7298.85497273
"77372","Pomponne",67179.58398652
"77373","Pontault-Combault",89026.06600214
"77374","Pontcarre",67754.22352869
"77376","Precy-sur-Marne",24099.33893418
"77377","Presles-en-Brie",18726.93334529
"77378","Pringy",23572.04178078
"77379","Provins",4081.94045025
"77380","Puisieux",6465.04487417
"77381","Quiers",4201.93192305
"77382","Quincy-Voisins",22528.5355657
"77383","Rampillon",3373.49267631
"77384","Reau",41494.46744459
"77385","Rebais",5240.32310335
"77386","Recloses",5442.94561267
"77387","Remauville",3899.64306569
"77388","Reuil-en-Brie",6095.64588665
"77389","La Rochette",21429.87938491
"77390","Roissy-en-Brie",59892.39127889
"77391","Rouilly",3084.1684213
"77392","Rouvres",18262.59917202
"77393","Rozay-en-Brie",7134.4169611
"77394","Rubelles",27078.22867656
"77395","Rumont",1517.66646511
"77396","Rupereux",1915.11071541
"77397","Saacy-sur-Marne",3050.39070299
"77398","Sablonnieres",2730.3389567
"77399","Saint-Ange-le-Viel",2825.06252665
"77400","Saint-Augustin",5452.14046986
"77401","Sainte-Aulde",3541.2905272
"77402","Saint-Barthelemy",2173.55298332
"77403","Saint-Brice",3510.48117309
"77404","Sainte-Colombe",4161.51227127
"77405","Saint-Cyr-sur-Morin",3776.48970745
"77406","Saint-Denis-les-Rebais",5219.19937507
"77407","Saint-Fargeau-Ponthierry",35264.04498362
"77408","Saint-Fiacre",12342.22188176
"77409","Saint-Germain-Laval",6452.03270891
"77410","Saint-Germain-Laxis",24805.70449263
"77411","Saint-Germain-sous-Doue",4258.11982235
"77412","Saint-Germain-sur-Ecole",14750.87328915
"77413","Saint-Germain-sur-Morin",25090.59739908
"77414","Saint-Hilliers",2481.09348139
"77415","Saint-Jean-les-Deux-Jumeaux",12847.99624327
"77416","Saint-Just-en-Brie",1933.2267568
"77417","Saint-Leger",3090.57722563
"77418","Saint-Loup-de-Naud",3885.08049598
"77419","Saint-Mammes",8592.00530898
"77420","Saint-Mard",29577.89878166
"77421","Saint-Mars-Vieux-Maisons",2506.28857691
"77423","Saint-Martin-des-Champs",2662.32970928
"77424","Saint-Martin-du-Boschet",1225.04081862
"77425","Saint-Martin-en-Biere",12242.30632102
"77426","Saint-Mery",7560.15205603
"77427","Saint-Mesmes",28825.66541007
"77428","Saint-Ouen-en-Brie",5446.32132962
"77429","Saint-Ouen-sur-Morin",3606.21526858
"77430","Saint-Pathus",7761.28309108
"77431","Saint-Pierre-les-Nemours",6577.06326874
"77432","Saint-Remy-la-Vanne",4917.32692771
"77433","Saints",5382.67307267
"77434","Saint-Sauveur-les-Bray",2755.65390576
"77435","Saint-Sauveur-sur-Ecole",18165.60172557
"77436","Saint-Simeon",5410.34628332
"77437","Saint-Soupplets",12967.45116869
"77438","Saint-Thibault-des-Vignes",80105.41644358
"77439","Salins",5622.34293882
"77440","Sammeron",11905.98868929
"77441","Samois-sur-Seine",8886.83025066
"77442","Samoreau",11685.18685797
"77443","Sancy",11122.43336302
"77444","Sancy-les-Provins",1450.78065232
"77445","Savigny-le-Temple",42966.19958991
"77446","Savins",3760.96280272
"77447","Seine-Port",29914.05974561
"77448","Sept-Sorts",8451.10503
"77449","Serris",36463.34275778
"77450","Servon",73969.33458563
"77451","Signy-Signets",7310.68719653
"77452","Sigy",3551.33108956
"77453","Sivry-Courtry",16923.81308792
"77454","Sognolles-en-Montois",3055.98738708
"77455","Soignolles-en-Brie",23289.26956848
"77456","Soisy-Bouy",3135.7271687
"77457","Solers",19469.88195572
"77458","Souppes-sur-Loing",4688.74691975
"77459","Sourdun",3825.6809647
"77460","Tancrou",5668.11704903
"77461","Thenisy",3456.85374961
"77462","Thieux",33969.58379597
"77463","Thomery",7837.37423935
"77464","Thorigny-sur-Marne",47813.48834489
"77465","Thoury-Ferottes",3933.21139416
"77466","Tigeaux",11963.54591098
"77467","La Tombe",5037.01531858
"77468","Torcy",102536.27495117
"77469","Touquin",5801.43232486
"77470","Tournan-en-Brie",24377.17763655
"77471","Tousson",2647.83601908
"77472","La Tretoire",3435.7380472
"77473","Treuzy-Levelay",4851.94884625
"77474","Trilbardou",28096.67811923
"77475","Trilport",14816.92531706
"77476","Trocy-en-Multien",8609.20355769
"77477","Ury",8706.00725152
"77478","Ussy-sur-Marne",10467.19721359
"77479","Vaires-sur-Marne",82445.25331379
"77480","Valence-en-Brie",7412.10396946
"77481","Vanville",3836.91277889
"77482","Varennes-sur-Seine",7921.02734171
"77483","Varreddes",13442.062112
"77484","Vaucourtois",11660.87440883
"77485","Le Vaudoue",3442.91401876
"77486","Vaudoy-en-Brie",4847.27540929
"77487","Vaux-le-Penil",20962.76312019
"77489","Vaux-sur-Lunain",1753.97140109
"77490","Vendrest",2657.84227423
"77491","Veneux-les-Sablons",7731.55830576
"77492","Verdelot",1568.63610081
"77493","Verneuil-l'Etang",8353.45694936
"77494","Vernou-la-Celle-sur-Seine",6848.27280272
"77495","Vert-Saint-Denis",39134.78552731
"77496","Vieux-Champagne",2821.42479086
"77498","Vignely",23466.57035198
"77500","Villebeon",1946.22519597
"77501","Villecerf",7875.16528725
"77504","Villemarechal",3530.0859155
"77505","Villemareuil",12763.59072213
"77506","Villemer",7013.42125699
"77507","Villenauxe-la-Petite",2065.86662627
"77508","Villeneuve-le-Comte",32347.64758106
"77509","Villeneuve-les-Bordes",3962.72732984
"77510","Villeneuve-Saint-Denis",35212.63704867
"77511","Villeneuve-sous-Dammartin",20865.46650626
"77512","Villeneuve-sur-Bellot",1436.36712904
"77513","Villenoy",23485.43339514
"77514","Villeparisis",115629.496887
"77515","Villeroy",19757.29791434
"77516","Ville-Saint-Jacques",7372.57091235
"77517","Villevaude",75237.1397067
"77518","Villiers-en-Biere",20187.21678156
"77519","Villiers-Saint-Georges",1557.97018007
"77520","Villiers-sous-Grez",5977.70780073
"77521","Villiers-sur-Morin",23425.91666363
"77522","Villiers-sur-Seine",2271.00362978
"77523","Villuis",1615.60754893
"77524","Vimpelles",2686.13664532
"77525","Vinantes",10476.19868621
"77526","Vincy-Manoeuvre",3314.56401004
"77527","Voinsles",4198.59395709
"77528","Voisenon",31555.56178627
"77529","Voulangis",15244.4032467
"77530","Voulton",2224.69553406
"77531","Voulx",3208.9138693
"77532","Vulaines-les-Provins",4159.81739916
"77533","Vulaines-sur-Seine",10807.19248665
"77534","Yebles",13218.36918078
"78003","Ablis",4401.03596885
"78005","Acheres",52765.77734698
"78006","Adainville",1192.01558642
"78007","Aigremont",57853.82606416
"78009","Allainville",4388.90709948
"78010","Les Alluets-le-Roi",20078.67092538
"78013","Andelu",8810.63057
"78015","Andresy",46642.35600182
"78020","Arnouville-les-Mantes",11297.17315007
"78029","Aubergenville",30999.95948655
"78030","Auffargis",12028.28590444
"78031","Auffreville-Brasseuil",20359.13349048
"78033","Aulnay-sur-Mauldre",20049.57532034
"78034","Auteuil",7339.92422568
"78036","Autouillet",5327.4752526
"78043","Bailly",63452.68904573
"78048","Bazainville",4635.2849747
"78049","Bazemont",16178.42036574
"78050","Bazoches-sur-Guyonne",15761.34611366
"78053","Behoust",3675.87518889
"78057","Bennecourt",11012.81958875
"78062","Beynes",14119.3899827
"78068","Blaru",4990.0955498
"78070","Boinville-en-Mantois",14279.61856315
"78071","Boinville-le-Gaillard",3761.45648291
"78072","Boinvilliers",11520.34036358
"78073","Bois-d'Arcy",57162.95319916
"78076","Boissets",2200.15498964
"78077","La Boissiere-Ecole",993.46410421
"78082","Boissy-Mauvoisin",9159.3006498
"78084","Boissy-sans-Avoir",7964.17818843
"78087","Bonnelles",10041.06486071
"78089","Bonnieres-sur-Seine",10099.21032538
"78090","Bouafle",34196.74474839
"78092","Bougival",102589.41840276
"78096","Bourdonne",2292.33815696
"78104","Breuil-Bois-Robert",18109.76358432
"78107","Breval",5346.29936705
"78108","Les Breviaires",6572.19534538
"78113","Brueil-en-Vexin",20116.98380963
"78117","Buc",48674.42587731
"78118","Buchelay",21270.40295711
"78120","Bullion",7841.64287377
"78123","Carrieres-sous-Poissy",55577.3665835
"78124","Carrieres-sur-Seine",134844.47848537
"78125","La Celle-les-Bordes",5911.31465878
"78126","La Celle-Saint-Cloud",105129.95735876
"78128","Cernay-la-Ville",9032.18108615
"78133","Chambourcy",58689.08948257
"78138","Chanteloup-les-Vignes",45058.74821526
"78140","Chapet",31525.87063002
"78143","Chateaufort",37601.98299606
"78146","Chatou",122419.2689002
"78147","Chaufour-les-Bonnieres",9996.11373057
"78152","Chavenay",27795.08418321
"78158","Le Chesnay",88369.71784903
"78160","Chevreuse",13455.7970588
"78162","Choisel",10220.5598731
"78163","Civry-la-Foret",3856.66425926
"78164","Clairefontaine-en-Yvelines",7548.38767914
"78165","Les Clayes-sous-Bois",29400.95161146
"78168","Coignieres",20334.49183379
"78171","Conde-sur-Vesgre",1837.8662617
"78172","Conflans-Sainte-Honorine",74493.2124326
"78185","Courgent",10292.97510404
"78188","Cravent",5402.90593992
"78189","Crespieres",20455.96425231
"78190","Croissy-sur-Seine",91197.64862506
"78192","Dammartin-en-Serve",6594.50848221
"78193","Dampierre-en-Yvelines",13063.9146234
"78194","Dannemarie",1722.01139532
"78196","Davron",21697.18240305
"78202","Drocourt",16749.43813584
"78206","Ecquevilly",31858.62882525
"78208","Elancourt",25802.14950622
"78209","Emance",1561.09967933
"78217","Epone",28519.60911187
"78220","Les Essarts-le-Roi",16118.71449451
"78224","L'Etang-la-Ville",53234.13398553
"78227","Evecquemont",32652.41997367
"78230","La Falaise",24560.16026723
"78231","Favrieux",16401.92905382
"78233","Feucherolles",33296.202023
"78234","Flacourt",10599.47268311
"78236","Flexanville",3748.68691151
"78237","Flins-Neuve-Eglise",4722.28188698
"78238","Flins-sur-Seine",35004.0066662
"78239","Follainville-Dennemont",14673.84619361
"78242","Fontenay-le-Fleury",45421.97437508
"78245","Fontenay-Mauvoisin",16401.67397237
"78246","Fontenay-Saint-Pere",16868.58400334
"78251","Fourqueux",53075.27150445
"78255","Freneuse",9816.31563774
"78261","Gaillon-sur-Montcient",25332.32646883
"78262","Galluis",12410.7960058
"78263","Gambais",3297.20495484
"78264","Gambaiseuil",2812.72240293
"78265","Garancieres",5317.08520881
"78267","Gargenville",26880.67046368
"78269","Gazeran",4006.95268738
"78276","Gommecourt",3688.81718303
"78278","Goupillieres",5728.09419618
"78281","Goussonville",12165.44071063
"78283","Grandchamp",744.2884477
"78285","Gressey",2086.30592803
"78289","Grosrouvre",4009.67055829
"78290","Guernes",8871.15574105
"78291","Guerville",15155.22156637
"78296","Guitrancourt",19465.04589194
"78297","Guyancourt",41466.61516195
"78299","Hardricourt",30993.51769306
"78300","Hargeville",8141.48454831
"78302","La Hauteville",696.97661701
"78305","Herbeville",12288.84737128
"78307","Hermeray",1370.32932534
"78310","Houdan",2924.55818178
"78311","Houilles",147345.41673449
"78314","Issou",26492.71386519
"78317","Jambville",13898.25112621
"78320","Jeufosse",12954.15049314
"78321","Jouars-Pontchartrain",24972.73897411
"78322","Jouy-en-Josas",78400.64396802
"78324","Jouy-Mauvoisin",18500.12975098
"78325","Jumeauville",10278.45121638
"78327","Juziers",25971.68264115
"78329","Lainville-en-Vexin",13597.09222235
"78334","Levis-Saint-Nom",11814.29652638
"78335","Limay",21633.75914832
"78337","Limetz-Villez",5833.96963635
"78343","Les Loges-en-Josas",54326.6161603
"78344","Lommoye",3893.40773106
"78346","Longnes",9743.75374996
"78349","Longvilliers",12250.50105987
"78350","Louveciennes",94256.71789693
"78354","Magnanville",22791.13117476
"78356","Magny-les-Hameaux",20179.31359723
"78358","Maisons-Laffitte",91251.35066033
"78361","Mantes-la-Jolie",24394.34927511
"78362","Mantes-la-Ville",24151.00891655
"78364","Marcq",7161.10221238
"78366","Mareil-le-Guyon",14515.41343861
"78367","Mareil-Marly",57231.42217115
"78368","Mareil-sur-Mauldre",17689.09006947
"78372","Marly-le-Roi",79194.48276218
"78380","Maule",18334.97559025
"78381","Maulette",3903.68755643
"78382","Maurecourt",52770.35190959
"78383","Maurepas",27419.00977321
"78384","Medan",39196.32138849
"78385","Menerville",12145.08375862
"78389","Mere",10772.64153365
"78391","Mericourt",9949.08540115
"78396","Le Mesnil-le-Roi",76573.29770113
"78397","Le Mesnil-Saint-Denis",19597.32068222
"78398","Les Mesnuls",11687.51387223
"78401","Meulan-en-Yvelines",33331.33457969
"78402","Mezieres-sur-Seine",27616.06447846
"78403","Mezy-sur-Seine",25468.22085066
"78404","Millemont",6176.91400954
"78406","Milon-la-Chapelle",16721.86918629
"78407","Mittainville",1042.33199812
"78410","Moisson",3927.75761576
"78413","Mondreville",6317.3779366
"78415","Montainville",9479.17805921
"78416","Montalet-le-Bois",15278.13512548
