"ID","NAMES","artisans_AsTheCowRolls_POT_15"
"77261","Lorrez-le-Bocage-Preaux",793.13926849
"77262","Louan-Villegruis-Fontaine",140.09732444
"77263","Luisetaines",558.73088786
"77264","Lumigny-Nesles-Ormeaux",1986.37679694
"77265","Luzancy",805.85192924
"77266","Machault",1793.76704559
"77267","La Madeleine-sur-Loing",904.80853001
"77268","Magny-le-Hongre",7512.68624137
"77269","Maincy",4882.39982774
"77270","Maisoncelles-en-Brie",2392.51613067
"77271","Maisoncelles-en-Gatinais",609.08420732
"77272","Maison-Rouge",766.92524378
"77273","Marchemoret",2403.0761829
"77274","Marcilly",1982.91923002
"77275","Les Marets",385.88990221
"77276","Mareuil-les-Meaux",4387.09440963
"77277","Marles-en-Brie",2424.3194019
"77278","Marolles-en-Brie",1189.1606592
"77279","Marolles-sur-Seine",945.1999592
"77280","Mary-sur-Marne",1277.54886047
"77281","Mauperthuis",1632.06174371
"77282","Mauregard",7906.84511727
"77283","May-en-Multien",867.09607709
"77284","Meaux",4797.66381582
"77285","Le Mee-sur-Seine",5863.42706594
"77286","Meigneux",496.55846254
"77287","Meilleray",245.96332517
"77288","Melun",6408.94307576
"77289","Melz-sur-Seine",434.99931583
"77290","Mery-sur-Marne",723.88124126
"77291","Le Mesnil-Amelot",10043.84155813
"77292","Messy",11444.53092883
"77293","Misy-sur-Yonne",643.94762715
"77294","Mitry-Mory",18314.47370719
"77295","Moisenay",3373.3953578
"77296","Moissy-Cramayel",8960.92814994
"77297","Mondreville",354.8282595
"77298","Mons-en-Montois",482.18096527
"77299","Montarlot",1728.90059297
"77300","Montceaux-les-Meaux",3345.65979119
"77301","Montceaux-les-Provins",305.09215707
"77302","Montcourt-Fromonville",1765.66610459
"77303","Montdauphin",195.61888949
"77304","Montenils",124.75021324
"77305","Montereau-Fault-Yonne",1463.60347756
"77306","Montereau-sur-le-Jard",6341.75087504
"77307","Montevrain",12346.74860942
"77308","Montge-en-Goele",2265.63235441
"77309","Monthyon",2798.27501429
"77310","Montigny-le-Guesdier",363.07399414
"77311","Montigny-Lencoup",791.85522597
"77312","Montigny-sur-Loing",1870.06422447
"77313","Montmachoux",724.57755292
"77314","Montolivet",228.41845838
"77315","Montry",6888.56408043
"77316","Moret-sur-Loing",2031.42074985
"77317","Mormant",1397.16526992
"77318","Mortcerf",2682.59779352
"77319","Mortery",542.51467175
"77320","Mouroux",1954.06530676
"77321","Mousseaux-les-Bray",561.84512021
"77322","Moussy-le-Neuf",3328.8867652
"77323","Moussy-le-Vieux",2411.57764888
"77325","Mouy-sur-Seine",607.89212007
"77326","Nandy",7946.4294383
"77327","Nangis",813.90442367
"77328","Nanteau-sur-Essonne",636.87327068
"77329","Nanteau-sur-Lunain",1026.88374457
"77330","Nanteuil-les-Meaux",4111.09640698
"77331","Nanteuil-sur-Marne",581.12037928
"77332","Nantouillet",4263.52513855
"77333","Nemours",1879.32059366
"77335","Chauconin-Neufmontiers",4333.29896777
"77336","Neufmoutiers-en-Brie",3312.73967169
"77337","Noisiel",34543.24511904
"77338","Noisy-Rudignon",1173.11374844
"77339","Noisy-sur-Ecole",1396.57825508
"77340","Nonville",1383.18871841
"77341","Noyen-sur-Seine",519.03467633
"77342","Obsonville",624.16007121
"77343","Ocquerre",795.18754057
"77344","Oissery",1165.49915425
"77345","Orly-sur-Morin",591.10276614
"77347","Les Ormes-sur-Voulzie",692.50455465
"77348","Ormesson",1281.53520398
"77349","Othis",1710.11458414
"77350","Ozoir-la-Ferriere",13584.83779795
"77352","Ozouer-le-Voulgis",2903.32327927
"77353","Paley",852.40032671
"77354","Pamfou",1634.52720372
"77355","Paroy",678.92869794
"77356","Passy-sur-Seine",338.86754285
"77357","Pecy",768.7641795
"77358","Penchard",3727.9112289
"77359","Perthes",6209.0648211
"77360","Pezarches",1785.37190067
"77361","Pierre-Levee",2821.0219112
"77363","Le Pin",21521.00739808
"77364","Le Plessis-aux-Bois",2714.01840424
"77365","Le Plessis-Feu-Aussoux",1133.18085543
"77366","Le Plessis-l'Eveque",3281.07021697
"77367","Le Plessis-Placy",1100.94829436
"77368","Poigny",651.85533666
"77369","Poincy",2851.36200089
"77370","Poligny",1003.0493555
"77371","Pommeuse",2121.19256961
"77372","Pomponne",17323.56737086
"77373","Pontault-Combault",26126.31669034
"77374","Pontcarre",19177.73151533
"77376","Precy-sur-Marne",5355.80089135
"77377","Presles-en-Brie",5343.05098191
"77378","Pringy",5042.32909667
"77379","Provins",728.79328912
"77380","Puisieux",1079.61919423
"77381","Quiers",850.67816391
"77382","Quincy-Voisins",5851.11243259
"77383","Rampillon",620.05381273
"77384","Reau",8855.42572071
"77385","Rebais",1186.98560521
"77386","Recloses",1709.21523039
"77387","Remauville",896.16030369
"77388","Reuil-en-Brie",1267.48880679
"77389","La Rochette",4634.46582473
"77390","Roissy-en-Brie",17337.88276928
"77391","Rouilly",531.38391731
"77392","Rouvres",3437.26901732
"77393","Rozay-en-Brie",1882.22480588
"77394","Rubelles",5494.37922601
"77395","Rumont",541.09172741
"77396","Rupereux",370.90294873
"77397","Saacy-sur-Marne",684.03308649
"77398","Sablonnieres",662.90777774
"77399","Saint-Ange-le-Viel",732.4698369
"77400","Saint-Augustin",1513.6965642
"77401","Sainte-Aulde",728.08394101
"77402","Saint-Barthelemy",463.71852685
"77403","Saint-Brice",618.63682603
"77404","Sainte-Colombe",720.46152815
"77405","Saint-Cyr-sur-Morin",863.15769753
"77406","Saint-Denis-les-Rebais",1182.13304168
"77407","Saint-Fargeau-Ponthierry",7309.22472379
"77408","Saint-Fiacre",3014.62586995
"77409","Saint-Germain-Laval",1161.00710129
"77410","Saint-Germain-Laxis",4935.42747618
"77411","Saint-Germain-sous-Doue",941.47446669
"77412","Saint-Germain-sur-Ecole",3763.82218995
"77413","Saint-Germain-sur-Morin",6794.45662261
"77414","Saint-Hilliers",468.81320062
"77415","Saint-Jean-les-Deux-Jumeaux",2696.72595333
"77416","Saint-Just-en-Brie",391.00344498
"77417","Saint-Leger",727.00091217
"77418","Saint-Loup-de-Naud",666.48860113
"77419","Saint-Mammes",2177.73882046
"77420","Saint-Mard",5770.99092279
"77421","Saint-Mars-Vieux-Maisons",571.16351721
"77423","Saint-Martin-des-Champs",594.51713962
"77424","Saint-Martin-du-Boschet",290.43709291
"77425","Saint-Martin-en-Biere",3263.07716743
"77426","Saint-Mery",1491.09571744
"77427","Saint-Mesmes",6302.95485251
"77428","Saint-Ouen-en-Brie",1031.14367913
"77429","Saint-Ouen-sur-Morin",835.16141792
"77430","Saint-Pathus",1382.3070918
"77431","Saint-Pierre-les-Nemours",1722.42802688
"77432","Saint-Remy-la-Vanne",1123.00437387
"77433","Saints",1416.76945286
"77434","Saint-Sauveur-les-Bray",505.77775593
"77435","Saint-Sauveur-sur-Ecole",4241.35814173
"77436","Saint-Simeon",1252.31402939
"77437","Saint-Soupplets",2436.64157468
"77438","Saint-Thibault-des-Vignes",21376.61497461
"77439","Salins",935.18088167
"77440","Sammeron",2588.95099615
"77441","Samois-sur-Seine",2360.92124085
"77442","Samoreau",2963.18557543
"77443","Sancy",2910.33637345
"77444","Sancy-les-Provins",358.28061684
"77445","Savigny-le-Temple",8264.74278515
"77446","Savins",654.50961498
"77447","Seine-Port",6020.60888057
"77448","Sept-Sorts",1783.71630386
"77449","Serris",10197.38293916
"77450","Servon",19172.28384904
"77451","Signy-Signets",1611.50261404
"77452","Sigy",622.42555026
"77453","Sivry-Courtry",3409.89804756
"77454","Sognolles-en-Montois",548.70240916
"77455","Soignolles-en-Brie",5461.78958551
"77456","Soisy-Bouy",546.5612726
"77457","Solers",4812.75987621
"77458","Souppes-sur-Loing",1010.09786301
"77459","Sourdun",693.20642551
"77460","Tancrou",1037.88216686
"77461","Thenisy",610.58529886
"77462","Thieux",6921.31004183
"77463","Thomery",2200.40010643
"77464","Thorigny-sur-Marne",12582.40114946
"77465","Thoury-Ferottes",835.29659404
"77466","Tigeaux",3499.28946617
"77467","La Tombe",827.04376083
"77468","Torcy",28687.83847584
"77469","Touquin",1615.74324638
"77470","Tournan-en-Brie",7019.36567631
"77471","Tousson",1149.03061694
"77472","La Tretoire",806.45204994
"77473","Treuzy-Levelay",1152.58117741
"77474","Trilbardou",6508.1188147
"77475","Trilport",3080.59268751
"77476","Trocy-en-Multien",1419.20812023
"77477","Ury",2615.0192683
"77478","Ussy-sur-Marne",2279.6465639
"77479","Vaires-sur-Marne",21624.21919486
"77480","Valence-en-Brie",1500.0495221
"77481","Vanville",688.07283841
"77482","Varennes-sur-Seine",1642.6485867
"77483","Varreddes",2608.79236218
"77484","Vaucourtois",3045.88263488
"77485","Le Vaudoue",1358.96682353
"77486","Vaudoy-en-Brie",1248.62929188
"77487","Vaux-le-Penil",4269.21084213
"77489","Vaux-sur-Lunain",505.33748104
"77490","Vendrest",412.35245553
"77491","Veneux-les-Sablons",2054.37309284
"77492","Verdelot",374.24534944
"77493","Verneuil-l'Etang",1984.5850578
"77494","Vernou-la-Celle-sur-Seine",1601.38641881
"77495","Vert-Saint-Denis",7894.91159773
"77496","Vieux-Champagne",521.64416597
"77498","Vignely",5689.48238915
"77500","Villebeon",528.03623012
"77501","Villecerf",1812.57469089
"77504","Villemarechal",906.8444254
"77505","Villemareuil",3026.41338324
"77506","Villemer",1628.39282818
"77507","Villenauxe-la-Petite",422.70456384
"77508","Villeneuve-le-Comte",9170.49591007
"77509","Villeneuve-les-Bordes",665.93219887
"77510","Villeneuve-Saint-Denis",9839.63634351
"77511","Villeneuve-sous-Dammartin",3976.34961608
"77512","Villeneuve-sur-Bellot",347.5601807
"77513","Villenoy",5559.93123578
"77514","Villeparisis",26851.83254716
"77515","Villeroy",4276.26759649
"77516","Ville-Saint-Jacques",1563.29118032
"77517","Villevaude",18144.89779193
"77518","Villiers-en-Biere",4636.07346316
"77519","Villiers-Saint-Georges",342.34008669
"77520","Villiers-sous-Grez",1715.83447229
"77521","Villiers-sur-Morin",6552.22478129
"77522","Villiers-sur-Seine",459.06545326
"77523","Villuis",345.13081321
"77524","Vimpelles",489.81354564
"77525","Vinantes",2077.12506748
"77526","Vincy-Manoeuvre",518.0196148
"77527","Voinsles",1121.74977165
"77528","Voisenon",6354.63427571
"77529","Voulangis",4413.13614756
"77530","Voulton",402.17221572
"77531","Voulx",707.41329577
"77532","Vulaines-les-Provins",728.86831502
"77533","Vulaines-sur-Seine",2765.87188847
"77534","Yebles",3037.5869609
"78003","Ablis",1296.79907615
"78005","Acheres",15725.96171323
"78006","Adainville",756.13180515
"78007","Aigremont",22778.32244846
"78009","Allainville",1015.40126606
"78010","Les Alluets-le-Roi",6728.30554477
"78013","Andelu",2783.90737018
"78015","Andresy",13360.71159998
"78020","Arnouville-les-Mantes",2359.40404549
"78029","Aubergenville",8051.21233384
"78030","Auffargis",3675.74443227
"78031","Auffreville-Brasseuil",3863.06468076
"78033","Aulnay-sur-Mauldre",4778.00169058
"78034","Auteuil",2889.17214203
"78036","Autouillet",2145.89772598
"78043","Bailly",32001.30144956
"78048","Bazainville",2062.03593803
"78049","Bazemont",3904.83157175
"78050","Bazoches-sur-Guyonne",5548.24406265
"78053","Behoust",1719.29957635
"78057","Bennecourt",1816.42807151
"78062","Beynes",4600.43162877
"78068","Blaru",797.01814749
"78070","Boinville-en-Mantois",2713.22625371
"78071","Boinville-le-Gaillard",952.86350479
"78072","Boinvilliers",2173.76448039
"78073","Bois-d'Arcy",26525.84615053
"78076","Boissets",738.47116891
"78077","La Boissiere-Ecole",530.59272576
"78082","Boissy-Mauvoisin",1506.83240925
"78084","Boissy-sans-Avoir",3149.06680868
"78087","Bonnelles",3563.66019563
"78089","Bonnieres-sur-Seine",1626.46726721
"78090","Bouafle",9571.37209044
"78092","Bougival",45542.83240619
"78096","Bourdonne",1275.88196043
"78104","Breuil-Bois-Robert",3371.65986925
"78107","Breval",1011.37246725
"78108","Les Breviaires",2236.2138201
"78113","Brueil-en-Vexin",3997.357704
"78117","Buc",20627.03890409
"78118","Buchelay",3973.09992318
"78120","Bullion",2910.73575266
"78123","Carrieres-sous-Poissy",19185.21578965
"78124","Carrieres-sur-Seine",52044.22363873
"78125","La Celle-les-Bordes",2313.62542665
"78126","La Celle-Saint-Cloud",49820.27014069
"78128","Cernay-la-Ville",3377.94094952
"78133","Chambourcy",23640.29150292
"78138","Chanteloup-les-Vignes",12898.37608918
"78140","Chapet",9461.91754819
"78143","Chateaufort",14035.19059933
"78146","Chatou",52465.09718507
"78147","Chaufour-les-Bonnieres",1622.94254998
"78152","Chavenay",12259.19986687
"78158","Le Chesnay",44170.508016
"78160","Chevreuse",4884.89757005
"78162","Choisel",3820.478021
"78163","Civry-la-Foret",1158.53294277
"78164","Clairefontaine-en-Yvelines",2528.63521457
"78165","Les Clayes-sous-Bois",12743.30532287
"78168","Coignieres",6840.74126797
"78171","Conde-sur-Vesgre",1058.44545636
"78172","Conflans-Sainte-Honorine",20396.07439932
"78185","Courgent",2148.36045734
"78188","Cravent",905.17823821
"78189","Crespieres",7777.13325754
"78190","Croissy-sur-Seine",39987.96703549
"78192","Dammartin-en-Serve",1415.32211637
"78193","Dampierre-en-Yvelines",4433.97992848
"78194","Dannemarie",946.2778228
"78196","Davron",8665.02989017
"78202","Drocourt",2933.4489656
"78206","Ecquevilly",9651.18564816
"78208","Elancourt",9485.96287444
"78209","Emance",548.84225373
"78217","Epone",6794.17872487
"78220","Les Essarts-le-Roi",5068.47879135
"78224","L'Etang-la-Ville",24078.51137347
"78227","Evecquemont",7639.31148985
"78230","La Falaise",5777.45698941
"78231","Favrieux",2894.08913799
"78233","Feucherolles",13382.98060953
"78234","Flacourt",1938.41557461
"78236","Flexanville",1578.16533831
"78237","Flins-Neuve-Eglise",1008.2944573
"78238","Flins-sur-Seine",9518.9643189
"78239","Follainville-Dennemont",2495.05222577
"78242","Fontenay-le-Fleury",20526.66324372
"78245","Fontenay-Mauvoisin",2850.70714673
"78246","Fontenay-Saint-Pere",2924.13336649
"78251","Fourqueux",21888.37437992
"78255","Freneuse",1568.90441631
"78261","Gaillon-sur-Montcient",6057.28565709
"78262","Galluis",4751.08313852
"78263","Gambais",1657.6781172
"78264","Gambaiseuil",1463.09034456
"78265","Garancieres",2257.29922045
"78267","Gargenville",5899.13312682
"78269","Gazeran",1319.93483598
"78276","Gommecourt",741.40076775
"78278","Goupillieres",1921.53749658
"78281","Goussonville",2528.34940242
"78283","Grandchamp",509.77532238
"78285","Gressey",906.56229306
"78289","Grosrouvre",1839.90257556
"78290","Guernes",1369.90058195
"78291","Guerville",2741.11023359
"78296","Guitrancourt",3588.91804934
"78297","Guyancourt",17235.2415051
"78299","Hardricourt",7625.31109789
"78300","Hargeville",2093.10887425
"78302","La Hauteville",482.06204284
"78305","Herbeville",4067.5578994
"78307","Hermeray",573.57253122
"78310","Houdan",1426.4437556
"78311","Houilles",55211.51880501
"78314","Issou",5647.24349932
"78317","Jambville",2868.28416674
"78320","Jeufosse",2154.53394306
"78321","Jouars-Pontchartrain",9710.50450626
"78322","Jouy-en-Josas",32476.67271237
"78324","Jouy-Mauvoisin",3291.29619018
"78325","Jumeauville",2393.351455
"78327","Juziers",5386.16376619
"78329","Lainville-en-Vexin",2645.59000935
"78334","Levis-Saint-Nom",3515.66915882
"78335","Limay",4079.90709821
"78337","Limetz-Villez",988.16369031
"78343","Les Loges-en-Josas",22407.40235096
"78344","Lommoye",695.17802997
"78346","Longnes",1749.9919037
"78349","Longvilliers",3798.07959019
"78350","Louveciennes",44259.75703953
"78354","Magnanville",4410.14711825
"78356","Magny-les-Hameaux",7208.32676305
"78358","Maisons-Laffitte",31755.06509649
"78361","Mantes-la-Jolie",4856.27015803
"78362","Mantes-la-Ville",4819.63213093
"78364","Marcq",2786.61217763
"78366","Mareil-le-Guyon",5166.16300957
"78367","Mareil-Marly",23802.79926625
"78368","Mareil-sur-Mauldre",5628.420901
"78372","Marly-le-Roi",36631.7572212
"78380","Maule",5002.92216507
"78381","Maulette",1757.51645649
"78382","Maurecourt",14001.57541525
"78383","Maurepas",10354.22648779
"78384","Medan",12909.2847571
"78385","Menerville",2017.10633152
"78389","Mere",4048.25397036
"78391","Mericourt",1540.29071963
"78396","Le Mesnil-le-Roi",28141.31980346
"78397","Le Mesnil-Saint-Denis",6518.15473163
"78398","Les Mesnuls",4033.69107469
"78401","Meulan-en-Yvelines",8485.58093349
"78402","Mezieres-sur-Seine",6377.65289484
"78403","Mezy-sur-Seine",5852.50558103
"78404","Millemont",2542.55723433
"78406","Milon-la-Chapelle",5879.03477373
"78407","Mittainville",538.6635316
"78410","Moisson",605.92482271
"78413","Mondreville",1162.3792342
"78415","Montainville",3202.37167837
"78416","Montalet-le-Bois",3137.74042828
"78417","Montchauvet",1522.44494917
"78418","Montesson",46105.78612473
"78420","Montfort-l'Amaury",4092.23490294
"78423","Montigny-le-Bretonneux",18585.19814659
"78431","Morainvilliers",10571.89759457
"78437","Mousseaux-sur-Seine",968.26349476
"78439","Mulcent",1828.19427577
"78440","Les Mureaux",9542.47017865
"78442","Neauphle-le-Chateau",8038.02283072
"78443","Neauphle-le-Vieux",5580.51758978
