"ID","NAMES","total_AsTheCowRolls_ACC_0.01"
"77390","Roissy-en-Brie",7.51398753551514
"77391","Rouilly",31.8304273437618
"77392","Rouvres",13.3861297280306
"77393","Rozay-en-Brie",16.7506571348679
"77394","Rubelles",9.60987222774494
"77395","Rumont",24.0288112307532
"77396","Rupereux",32.1643114976741
"77397","Saacy-sur-Marne",23.3253945170591
"77398","Sablonnieres",27.1825995189092
"77399","Saint-Ange-le-Viel",26.6305485370618
"77400","Saint-Augustin",20.2476574519269
"77401","Sainte-Aulde",21.1645260948149
"77402","Saint-Barthelemy",31.672285114869
"77403","Saint-Brice",31.5161404529004
"77404","Sainte-Colombe",30.5339037270539
"77405","Saint-Cyr-sur-Morin",22.8799158586073
"77406","Saint-Denis-les-Rebais",24.3563035262287
"77407","Saint-Fargeau-Ponthierry",10.4804785608083
"77408","Saint-Fiacre",14.4979124082313
"77409","Saint-Germain-Laval",21.3717459351321
"77410","Saint-Germain-Laxis",11.0186247688448
"77411","Saint-Germain-sous-Doue",24.2465017917739
"77412","Saint-Germain-sur-Ecole",13.6447641935018
"77413","Saint-Germain-sur-Morin",10.4924577997273
"77414","Saint-Hilliers",29.3231406567639
"77415","Saint-Jean-les-Deux-Jumeaux",14.8698994650527
"77416","Saint-Just-en-Brie",26.7173237198544
"77417","Saint-Leger",27.9295225033651
"77418","Saint-Loup-de-Naud",30.5595770218286
"77419","Saint-Mammes",17.0452070893845
"77420","Saint-Mard",11.7279019847116
"77421","Saint-Mars-Vieux-Maisons",29.5652790649743
"77423","Saint-Martin-des-Champs",30.1686950094791
"77424","Saint-Martin-du-Boschet",33.2124133907935
"77425","Saint-Martin-en-Biere",14.4712187529526
"77426","Saint-Mery",17.0201205978603
"77427","Saint-Mesmes",11.6530023209017
"77428","Saint-Ouen-en-Brie",19.0920396648765
"77429","Saint-Ouen-sur-Morin",23.2437546875276
"77430","Saint-Pathus",16.4994398569483
"77431","Saint-Pierre-les-Nemours",20.0385729970425
"77432","Saint-Remy-la-Vanne",25.2613562259188
"77433","Saints",20.5697030121222
"77434","Saint-Sauveur-les-Bray",31.8155858246866
"77435","Saint-Sauveur-sur-Ecole",12.5471338444243
"77436","Saint-Simeon",24.459465834542
"77437","Saint-Soupplets",14.9900738458379
"77438","Saint-Thibault-des-Vignes",6.09783541991626
"77439","Salins",22.4643160387445
"77440","Sammeron",15.1786657775939
"77441","Samois-sur-Seine",15.9925467628375
"77442","Samoreau",14.5383167482498
"77443","Sancy",15.0753668534309
"77444","Sancy-les-Provins",30.005621768569
"77445","Savigny-le-Temple",8.00678483534553
"77446","Savins",30.4277783077813
"77447","Seine-Port",10.2797545706299
"77448","Sept-Sorts",16.8532553508734
"77449","Serris",9.8410986406386
"77450","Servon",7.52288346222532
"77451","Signy-Signets",17.4379460537524
"77452","Sigy",29.6349265813289
"77453","Sivry-Courtry",12.4558050267043
"77454","Sognolles-en-Montois",30.0413544935329
"77455","Soignolles-en-Brie",11.7899712554398
"77456","Soisy-Bouy",33.964221912042
"77457","Solers",12.3614611265676
"77458","Souppes-sur-Loing",23.8504694013938
"77459","Sourdun",31.1566462442175
"77460","Tancrou",20.3341530927852
"77461","Thenisy",29.674122374505
"77462","Thieux",11.3129092443794
"77463","Thomery",16.9883078081522
"77464","Thorigny-sur-Marne",8.10845780644693
"77465","Thoury-Ferottes",26.16568880017
"77466","Tigeaux",14.15910426894
"77467","La Tombe",24.394388665587
"77468","Torcy",5.47398984269279
"77469","Touquin",18.1864372018866
"77470","Tournan-en-Brie",11.3129916179542
"77471","Tousson",20.1445733905298
"77472","La Tretoire",27.109017820146
"77473","Treuzy-Levelay",22.7876918810231
"77474","Trilbardou",10.9037245227889
"77475","Trilport",13.4004885341528
"77476","Trocy-en-Multien",18.6489920137045
"77477","Ury",15.8201323338625
"77478","Ussy-sur-Marne",15.6066912774302
"77479","Vaires-sur-Marne",6.33921016565268
"77480","Valence-en-Brie",18.3265733195748
"77481","Vanville",25.3950030075848
"77482","Varennes-sur-Seine",20.2868784592271
"77483","Varreddes",14.705673844571
"77484","Vaucourtois",14.7602734111558
"77485","Le Vaudoue",19.5133251307436
"77486","Vaudoy-en-Brie",19.9994057448829
"77487","Vaux-le-Penil",10.4678162979735
"77489","Vaux-sur-Lunain",29.4699647712293
"77490","Vendrest",24.6216192294462
"77491","Veneux-les-Sablons",17.7066893885485
"77492","Verdelot",30.4843126355828
"77493","Verneuil-l'Etang",16.1557324056824
"77494","Vernou-la-Celle-sur-Seine",19.639487395851
"77495","Vert-Saint-Denis",7.8275961837064
"77496","Vieux-Champagne",27.7867587178271
"77498","Vignely",11.3201052098369
"77500","Villebeon",29.0829147812011
"77501","Villecerf",20.0466450915325
"77504","Villemarechal",25.3221749255696
"77505","Villemareuil",14.4199896488626
"77506","Villemer",20.5669438436163
"77507","Villenauxe-la-Petite",32.0095460281763
"77508","Villeneuve-le-Comte",10.5525338277272
"77509","Villeneuve-les-Bordes",24.4109171944049
"77510","Villeneuve-Saint-Denis",10.2711014347528
"77511","Villeneuve-sous-Dammartin",12.8009473984914
"77512","Villeneuve-sur-Bellot",30.5169928934884
"77513","Villenoy",10.8578588789534
"77514","Villeparisis",6.33581740356574
"77515","Villeroy",12.3959340698821
"77516","Ville-Saint-Jacques",20.9363063665716
"77517","Villevaude",7.63677948091399
"77518","Villiers-en-Biere",11.6934246075828
"77519","Villiers-Saint-Georges",32.631033416019
"77520","Villiers-sous-Grez",18.9794035750275
"77521","Villiers-sur-Morin",11.0847144719213
"77522","Villiers-sur-Seine",33.7777752583392
"77523","Villuis",33.9926200298881
"77524","Vimpelles",30.4627540319154
"77525","Vinantes",15.4450950193012
"77526","Vincy-Manoeuvre",22.8645116073516
"77527","Voinsles",19.8912105034769
"77528","Voisenon",9.54959786054924
"77529","Voulangis",12.789196341056
"77530","Voulton",33.3607997217003
"77531","Voulx",27.3780738736964
"77532","Vulaines-les-Provins",28.0373273253243
"77533","Vulaines-sur-Seine",15.0961621298074
"77534","Yebles",14.4634948836444
"78003","Ablis",17.9646234039094
"78005","Acheres",7.16285902071137
"78006","Adainville",22.0094033193953
"78007","Aigremont",7.78831487430066
"78009","Allainville",19.329247767575
"78010","Les Alluets-le-Roi",11.3409747030155
"78013","Andelu",15.2332132461009
"78015","Andresy",6.96032518097366
"78020","Arnouville-les-Mantes",15.6220590864632
"78029","Aubergenville",9.51491582713942
"78030","Auffargis",12.3084979151239
"78031","Auffreville-Brasseuil",11.2867486278008
"78033","Aulnay-sur-Mauldre",11.6734751378788
"78034","Auteuil",14.9199083624446
"78036","Autouillet",15.7805891566293
"78043","Bailly",6.30154442429187
"78048","Bazainville",16.0763727369494
"78049","Bazemont",12.8104198110722
"78050","Bazoches-sur-Guyonne",11.3258823432071
"78053","Behoust",16.7349178215078
"78057","Bennecourt",16.6720513036284
"78062","Beynes",12.0434100207725
"78068","Blaru",20.6303469062553
"78070","Boinville-en-Mantois",14.506455771346
"78071","Boinville-le-Gaillard",20.2410795824787
"78072","Boinvilliers",15.9180943242078
"78073","Bois-d'Arcy",6.10963440410709
"78076","Boissets",22.4508709663326
"78077","La Boissiere-Ecole",25.4348402818185
"78082","Boissy-Mauvoisin",17.7585476663241
"78084","Boissy-sans-Avoir",14.2433661281166
"78087","Bonnelles",13.4614005928533
"78089","Bonnieres-sur-Seine",17.2524936063109
"78090","Bouafle",9.32224758673945
"78092","Bougival",5.39747496191168
"78096","Bourdonne",19.0573930993807
"78104","Breuil-Bois-Robert",12.4208796177158
"78107","Breval",20.4704720006825
"78108","Les Breviaires",15.6060228756883
"78113","Brueil-en-Vexin",12.0780603687046
"78117","Buc",6.81572487109294
"78118","Buchelay",10.9947076199452
"78120","Bullion",14.9209395065284
"78123","Carrieres-sous-Poissy",6.23612017241066
"78124","Carrieres-sur-Seine",4.81181978443667
"78125","La Celle-les-Bordes",15.6682751203804
"78126","La Celle-Saint-Cloud",5.42651796495266
"78128","Cernay-la-Ville",13.3661928799557
"78133","Chambourcy",7.43556553475955
"78138","Chanteloup-les-Vignes",6.78594507394353
"78140","Chapet",10.0902969484324
"78143","Chateaufort",7.97892592894208
"78146","Chatou",5.03968771541214
"78147","Chaufour-les-Bonnieres",17.1922809746302
"78152","Chavenay",9.45901414770797
"78158","Le Chesnay",5.21274543525247
"78160","Chevreuse",11.5266036350622
"78162","Choisel",12.6428319972365
"78163","Civry-la-Foret",20.3036258844018
"78164","Clairefontaine-en-Yvelines",15.2414454712384
"78165","Les Clayes-sous-Bois",7.87193831178172
"78168","Coignieres",10.0020624954284
"78171","Conde-sur-Vesgre",20.3765502206958
"78172","Conflans-Sainte-Honorine",6.2334183838972
"78185","Courgent",16.2957458976333
"78188","Cravent",20.4217141801171
"78189","Crespieres",10.9831980617834
"78190","Croissy-sur-Seine",5.5230056840233
"78192","Dammartin-en-Serve",19.0215592000725
"78193","Dampierre-en-Yvelines",11.6712355841677
"78194","Dannemarie",20.1908057099207
"78196","Davron",10.7716936428935
"78202","Drocourt",13.5584259024911
"78206","Ecquevilly",10.0447760436555
"78208","Elancourt",8.00773511046576
"78209","Emance",23.0322825185383
"78217","Epone",9.49625234217526
"78220","Les Essarts-le-Roi",10.791088822794
"78224","L'Etang-la-Ville",6.72239773244301
"78227","Evecquemont",8.53569984611288
"78230","La Falaise",10.5753866030397
"78231","Favrieux",13.4882604556988
"78233","Feucherolles",9.57153882794674
"78234","Flacourt",16.4911287403421
"78236","Flexanville",17.8142522575813
"78237","Flins-Neuve-Eglise",20.5459110680007
"78238","Flins-sur-Seine",8.77852766026209
"78239","Follainville-Dennemont",14.753298245464
"78242","Fontenay-le-Fleury",6.33445328848127
"78245","Fontenay-Mauvoisin",13.5381541429223
"78246","Fontenay-Saint-Pere",13.4004287946298
"78251","Fourqueux",6.89932528228468
"78255","Freneuse",17.5814457939986
"78261","Gaillon-sur-Montcient",10.4700688557264
"78262","Galluis",12.1606807373567
"78263","Gambais",17.1111505941098
"78264","Gambaiseuil",18.1006548477325
"78265","Garancieres",15.6057315922079
"78267","Gargenville",9.86168981445942
"78269","Gazeran",18.4197592722566
"78276","Gommecourt",21.6404396679539
"78278","Goupillieres",16.7281771531265
"78281","Goussonville",15.158431256005
"78283","Grandchamp",24.8980963487937
"78285","Gressey",20.7842631957294
"78289","Grosrouvre",16.3221653014271
"78290","Guernes",18.5579952698833
"78291","Guerville",14.1736735444964
"78296","Guitrancourt",12.0130828686399
"78297","Guyancourt",6.54626291407821
"78299","Hardricourt",9.28923121256345
"78300","Hargeville",16.3972595209189
"78302","La Hauteville",25.3025115669503
"78305","Herbeville",13.1233934020915
"78307","Hermeray",24.3283366365061
"78310","Houdan",17.6612818262932
"78311","Houilles",3.88599660778701
"78314","Issou",9.50749290195578
"78317","Jambville",14.1083280305544
"78320","Jeufosse",15.6037198996559
"78321","Jouars-Pontchartrain",9.45760787433559
"78322","Jouy-en-Josas",6.19808749838165
"78324","Jouy-Mauvoisin",12.3894765174004
"78325","Jumeauville",15.4852563309335
"78327","Juziers",10.2582773118394
"78329","Lainville-en-Vexin",14.5649274701952
"78334","Levis-Saint-Nom",12.3690499700805
"78335","Limay",10.339812744619
"78337","Limetz-Villez",20.3480689391859
"78343","Les Loges-en-Josas",7.11545513766833
"78344","Lommoye",21.6738142259365
"78346","Longnes",17.0194460190836
"78349","Longvilliers",13.1141727573309
"78350","Louveciennes",5.63832866660171
"78354","Magnanville",10.3018362333396
"78356","Magny-les-Hameaux",10.1638958298421
