"ID","NAMES","cadres_AsTheCowRolls_ACC_0.05"
"77055","Brou-sur-Chantereine",13.7769277767649
"77056","Burcy",36.131012220887
"77057","Bussieres",33.0452972731765
"77058","Bussy-Saint-Georges",13.557675768238
"77059","Bussy-Saint-Martin",14.473533839115
"77060","Buthiers",34.2804428122395
"77061","Cannes-Ecluse",39.8723006763192
"77062","Carnetin",17.3586501463139
"77063","La Celle-sur-Morin",26.8030170072081
"77065","Cely",21.0642093398822
"77066","Cerneux",39.5224348896255
"77067","Cesson",20.7154687799436
"77068","Cessoy-en-Montois",45.7628982919864
"77069","Chailly-en-Biere",22.3441790082649
"77070","Chailly-en-Brie",31.4475703521285
"77071","Chaintreaux",36.7382853100419
"77072","Chalautre-la-Grande",53.3057642811861
"77073","Chalautre-la-Petite",45.4829585015568
"77075","Chalifert",17.9414835576297
"77076","Chalmaison",49.3241470444755
"77077","Chambry",24.6534517162675
"77078","Chamigny",31.054414534628
"77079","Champagne-sur-Seine",33.1114773086192
"77080","Champcenest",40.1040097600858
"77081","Champdeuil",22.7536071268172
"77082","Champeaux",27.5034577957366
"77083","Champs-sur-Marne",10.8626129382945
"77084","Changis-sur-Marne",26.171422449277
"77085","Chanteloup-en-Brie",15.950461985383
"77086","La Chapelle-Gauthier",29.8220390981572
"77087","La Chapelle-Iger",30.450918210218
"77088","La Chapelle-la-Reine",27.5423130825554
"77089","La Chapelle-Rablais",36.3134395570298
"77090","La Chapelle-Saint-Sulpice",41.8294480433492
"77091","Les Chapelles-Bourbon",22.9085454085394
"77093","La Chapelle-Moutils",45.2919084167733
"77094","Charmentray",21.0527119375656
"77095","Charny",21.1938023067396
"77096","Chartrettes",27.2225414825112
"77097","Chartronges",40.7588667149412
"77098","Chateaubleau",38.6016342727485
"77099","Chateau-Landon",39.7238714263745
"77100","Le Chatelet-en-Brie",27.6968982231958
"77101","Chatenay-sur-Seine",43.2190984686696
"77102","Chatenoy",35.6730936113728
"77103","Chatillon-la-Borde",27.5856502195599
"77104","Chatres",21.6985832466711
"77106","Chauffry",36.4306023012289
"77107","Chaumes-en-Brie",25.1696423090235
"77108","Chelles",11.6889814234227
"77109","Chenoise",36.5593009482163
"77110","Chenou",41.2069234392111
"77111","Chessy",17.0623920428268
"77112","Chevrainvilliers",35.6639759211876
"77113","Chevru",35.9551209933012
"77114","Chevry-Cossigny",17.551636674101
"77115","Chevry-en-Sereine",42.6813388443024
"77116","Choisy-en-Brie",37.2844166539557
"77117","Citry",35.8716237322088
"77118","Claye-Souilly",15.6847898450839
"77119","Clos-Fontaine",35.0497450846375
"77120","Cocherel",30.925869371365
"77121","Collegien",12.1304779223695
"77122","Combs-la-Ville",17.2257467753559
"77123","Compans",16.7611292470702
"77124","Conches-sur-Gondoire",15.7199640786212
"77125","Conde-Sainte-Libiaire",21.1840940420954
"77126","Congis-sur-Therouanne",30.7338885918847
"77127","Coubert",19.5887628760745
"77128","Couilly-Pont-aux-Dames",18.3041856859519
"77129","Coulombs-en-Valois",35.014826261925
"77130","Coulommes",22.1777297669082
"77131","Coulommiers",29.2442783743242
"77132","Coupvray",19.1659657572177
"77133","Courcelles-en-Bassee",41.2912941245526
"77134","Courchamp",42.1366872567476
"77135","Courpalay",29.4096499778652
"77136","Courquetaine",23.0031054052487
"77137","Courtacon",36.877214134388
"77138","Courtomer",30.1115689934297
"77139","Courtry",13.9376777704385
"77140","Coutencon",40.1286243359196
"77141","Coutevroult",20.118303528022
"77142","Crecy-la-Chapelle",21.504817459689
"77143","Cregy-les-Meaux",22.4213425805284
"77144","Crevecoeur-en-Brie",23.8895028891937
"77145","Crisenoy",22.8637015739256
"77146","Croissy-Beaubourg",11.748293274889
"77147","La Croix-en-Brie",37.667198721876
"77148","Crouy-sur-Ourcq",37.1458852053604
"77149","Cucharmoy",40.0440496250389
"77150","Cuisy",25.1897100056407
"77151","Dagny",33.7155366032384
"77152","Dammarie-les-Lys",22.7466553955259
"77153","Dammartin-en-Goele",20.372817246765
"77154","Dammartin-sur-Tigeaux",23.752111283746
"77155","Dampmart",17.2712532459534
"77156","Darvault",31.0041023845823
"77157","Dhuisy",30.7398420322661
"77158","Diant",45.373839903821
"77159","Donnemarie-Dontilly",43.462655185957
"77161","Dormelles",40.7448598042008
"77162","Doue",35.2403142524884
"77163","Douy-la-Ramee",30.514566069061
"77164","Echouboulains",36.9988927026596
"77165","Les Ecrennes",31.2238929047159
"77166","Ecuelles",35.6358779708908
"77167","Egligny",45.5228256424739
"77168","Egreville",36.8004967318531
"77169","Emerainville",11.4649769281586
"77170","Episy",33.0474653103034
"77171","Esbly",20.448522780853
"77172","Esmans",39.7453436290692
"77173","Etrepilly",28.5882745617986
"77174","Everly",49.9212490516593
"77175","Evry-Gregy-sur-Yerre",18.1265112492029
"77176","Faremoutiers",27.3463744333305
"77177","Favieres",20.0931268845443
"77178","Fay-les-Nemours",35.3348731713033
"77179","Fericy",32.4100225341713
"77180","Ferolles-Attilly",15.7952397368965
"77181","Ferrieres-en-Brie",12.6077513988747
"77182","La Ferte-Gaucher",40.2972758460645
"77183","La Ferte-sous-Jouarre",28.3541811518832
"77184","Flagy",41.4805102631368
"77185","Fleury-en-Biere",21.4208135856674
"77186","Fontainebleau",27.4877658309718
"77187","Fontaine-Fourches",51.6409006006134
"77188","Fontaine-le-Port",30.102774000765
"77190","Fontains",37.6400503025696
"77191","Fontenailles",32.0857948477824
"77192","Fontenay-Tresigny",23.7375627024536
"77193","Forfry",28.0232211625969
"77194","Forges",34.6227996625047
"77195","Fouju",25.6916380187122
"77196","Fresnes-sur-Marne",17.7137194431593
"77197","Fretoy",35.2181273190925
"77198","Fromont",33.6565098238813
"77199","Fublaines",25.5979665236833
"77200","Garentreville",37.3636471870328
"77201","Gastins",33.1717861508836
"77202","La Genevraye",35.3343428244435
"77203","Germigny-l'Eveque",28.2927608801084
"77204","Germigny-sous-Coulombs",34.7402054756202
"77205","Gesvres-le-Chapitre",27.1761379242109
"77206","Giremoutiers",27.6735287414139
"77207","Gironville",40.8474185083223
"77208","Gouaix",50.2841193933319
"77209","Gouvernes",14.6134102879484
"77210","La Grande-Paroisse",37.9791539931914
"77211","Grandpuits-Bailly-Carrois",32.7601803178608
"77212","Gravon",42.8288812005393
"77214","Gressy",16.7414081410799
"77215","Gretz-Armainvilliers",17.520051348068
"77216","Grez-sur-Loing",32.7901713296186
"77217","Grisy-Suisnes",18.7377047862401
"77218","Grisy-sur-Seine",49.2741869778594
"77219","Guerard",24.710753876466
"77220","Guercheville",33.6053876242727
"77221","Guermantes",15.0881103619406
"77222","Guignes",23.9859100959798
"77223","Gurcy-le-Chatel",42.3337615269244
"77224","Hautefeuille",27.3521833003211
"77225","La Haute-Maison",25.7784823776505
"77226","Hericy",31.0177002131121
"77227","Herme",47.6337808011439
"77228","Hondevilliers",37.0781141318966
"77229","La Houssaye-en-Brie",23.1199703996075
"77230","Ichy",40.6058666083744
"77231","Isles-les-Meldeuses",30.0485998748036
"77232","Isles-les-Villenoy",21.8699921664099
"77233","Iverny",22.4362129035684
"77234","Jablines",20.5821342714678
"77235","Jaignes",30.02540581173
"77236","Jaulnes",47.0186564275622
"77237","Jossigny",15.3756704937172
"77238","Jouarre",30.4412492377812
"77239","Jouy-le-Chatel",31.8711905052835
"77240","Jouy-sur-Morin",39.6818344035029
"77241","Juilly",21.1504294718714
"77242","Jutigny",46.6358375838681
"77243","Lagny-sur-Marne",15.1404198599445
"77244","Larchant",31.1962317949972
"77245","Laval-en-Brie",36.533904295199
"77246","Lechelle",49.1819307626645
"77247","Lescherolles",42.842391813742
"77248","Lesches",20.3289689823699
"77249","Lesigny",14.4715581348014
"77250","Leudon-en-Brie",39.3848684074982
"77251","Lieusaint",17.042531815071
"77252","Limoges-Fourches",19.6707268372994
"77253","Lissy",20.9434159185564
"77254","Liverdy-en-Brie",22.1539203007472
"77255","Livry-sur-Seine",25.0317635206781
"77256","Lizines",44.36337090481
"77257","Lizy-sur-Ourcq",31.4906053846961
"77258","Lognes",11.1637530440041
"77259","Longperrier",20.4742141157355
"77260","Longueville",46.05464660363
"77261","Lorrez-le-Bocage-Preaux",40.3290395817437
"77262","Louan-Villegruis-Fontaine",50.5317154794636
"77263","Luisetaines",47.4779287246682
"77264","Lumigny-Nesles-Ormeaux",25.4881008452581
"77265","Luzancy",31.8096431034238
"77266","Machault",33.1662469305039
"77267","La Madeleine-sur-Loing",36.0664427073383
"77268","Magny-le-Hongre",18.2879460349229
"77269","Maincy",22.7236557103177
"77270","Maisoncelles-en-Brie",25.8486880030197
"77271","Maisoncelles-en-Gatinais",39.9553000601615
"77272","Maison-Rouge",40.8582201556729
"77273","Marchemoret",22.7673358413035
"77274","Marcilly",26.9826492935542
"77275","Les Marets",41.0869268566917
"77276","Mareuil-les-Meaux",21.7826462176632
"77277","Marles-en-Brie",24.5092443002783
"77278","Marolles-en-Brie",34.9627366423522
"77279","Marolles-sur-Seine",38.1016320941329
"77280","Mary-sur-Marne",31.4684043360452
"77281","Mauperthuis",30.1902120984419
"77282","Mauregard",17.3475310489212
"77283","May-en-Multien",32.5934604827853
"77284","Meaux",21.8187681577232
"77285","Le Mee-sur-Seine",21.8455150121642
"77286","Meigneux",42.8144647997989
"77287","Meilleray",47.8604303355334
"77288","Melun",21.4254394071579
"77289","Melz-sur-Seine",49.9998979456975
"77290","Mery-sur-Marne",32.7370792291773
"77291","Le Mesnil-Amelot",16.6665663759417
"77292","Messy",17.131245131986
"77293","Misy-sur-Yonne",41.2489066567423
"77294","Mitry-Mory",15.4579706076579
"77295","Moisenay",25.1860834164468
"77296","Moissy-Cramayel",18.3686167163093
"77297","Mondreville",43.539583485848
"77298","Mons-en-Montois",46.1169488328385
"77299","Montarlot",36.237266807978
"77300","Montceaux-les-Meaux",23.0260781382251
"77301","Montceaux-les-Provins",42.1666002959869
"77302","Montcourt-Fromonville",32.9983735971406
"77303","Montdauphin",47.8401892489004
"77304","Montenils",50.8370749714223
"77305","Montereau-Fault-Yonne",37.2613179479688
"77306","Montereau-sur-le-Jard",20.6009395123592
"77307","Montevrain",16.3604024186413
"77308","Montge-en-Goele",22.8735586084181
"77309","Monthyon",25.1697377534635
"77310","Montigny-le-Guesdier",48.2390722264667
"77311","Montigny-Lencoup",38.9942815885323
"77312","Montigny-sur-Loing",32.9611231202875
"77313","Montmachoux",42.848979929626
"77314","Montolivet",48.4420703723731
"77315","Montry",20.193348417896
"77316","Moret-sur-Loing",34.2873759834891
"77317","Mormant",29.0611629209632
"77318","Mortcerf",23.301536730899
"77319","Mortery",40.56896732886
"77320","Mouroux",27.7754023647173
"77321","Mousseaux-les-Bray",46.4694780036437
"77322","Moussy-le-Neuf",19.9513602760271
"77323","Moussy-le-Vieux",21.0445579169604
"77325","Mouy-sur-Seine",46.5565043948209
"77326","Nandy",19.8327712351569
"77327","Nangis",34.6644849027295
"77328","Nanteau-sur-Essonne",33.397236408258
"77329","Nanteau-sur-Lunain",36.6141135319979
"77330","Nanteuil-les-Meaux",22.1177413065726
"77331","Nanteuil-sur-Marne",34.6384862465109
"77332","Nantouillet",21.005334486843
"77333","Nemours",30.7586776159955
"77335","Chauconin-Neufmontiers",22.0748789715375
"77336","Neufmoutiers-en-Brie",21.3000211645007
"77337","Noisiel",11.1565002300255
"77338","Noisy-Rudignon",40.059605974826
"77339","Noisy-sur-Ecole",27.6871720763307
"77340","Nonville",34.2564083250604
"77341","Noyen-sur-Seine",49.4760112864987
"77342","Obsonville",39.6196475224476
"77343","Ocquerre",33.5560044416373
"77344","Oissery",26.700563933885
"77345","Orly-sur-Morin",36.8673630739923
"77347","Les Ormes-sur-Voulzie",48.1648941436675
"77348","Ormesson",33.6180165185592
"77349","Othis",22.5311761496559
"77350","Ozoir-la-Ferriere",15.93135839749
"77352","Ozouer-le-Voulgis",23.5211745376998
"77353","Paley",38.1415314125668
"77354","Pamfou",32.90890808074
"77355","Paroy",46.7650325451984
"77356","Passy-sur-Seine",51.48536693111
"77357","Pecy",32.4637159076479
"77358","Penchard",23.1875794895242
"77359","Perthes",20.5416910123848
"77360","Pezarches",26.7233807770373
"77361","Pierre-Levee",24.3098697805719
"77363","Le Pin",14.9429588112598
"77364","Le Plessis-aux-Bois",24.1041066698571
"77365","Le Plessis-Feu-Aussoux",29.7115676751309
"77366","Le Plessis-l'Eveque",22.9762352760158
"77367","Le Plessis-Placy",31.5101099447995
"77368","Poigny",44.5857748917773
"77369","Poincy",25.4933795886748
"77370","Poligny",35.758058221691
"77371","Pommeuse",26.8438033760701
"77372","Pomponne",15.3607859907153
"77373","Pontault-Combault",12.4881791842234
"77374","Pontcarre",14.3076716676649
"77376","Precy-sur-Marne",20.5231870164762
"77377","Presles-en-Brie",20.2582387902455
"77378","Pringy",21.1900398463491
"77379","Provins",43.0297687159391
"77380","Puisieux",30.2480122829759
"77381","Quiers",32.460849532358
"77382","Quincy-Voisins",20.4536228301728
"77383","Rampillon",38.176606349627
"77384","Reau",18.571876890154
"77385","Rebais",37.4122428913589
"77386","Recloses",29.2700407902917
"77387","Remauville",37.3302323043843
"77388","Reuil-en-Brie",29.4163921112126
"77389","La Rochette",24.4267856105954
"77390","Roissy-en-Brie",14.9899981484761
"77391","Rouilly",45.4083092545544
"77392","Rouvres",20.7262609894315
"77393","Rozay-en-Brie",26.0425867697524
"77394","Rubelles",21.9999858074295
"77395","Rumont",34.2709884951641
"77396","Rupereux",44.7177025526652
"77397","Saacy-sur-Marne",33.5829670968485
"77398","Sablonnieres",39.1688293533173
"77399","Saint-Ange-le-Viel",41.7167524565237
"77400","Saint-Augustin",30.4646314924118
"77401","Sainte-Aulde",30.9265730589542
"77402","Saint-Barthelemy",44.2090811971302
"77403","Saint-Brice",45.2517758354712
"77404","Sainte-Colombe",44.9523676859311
"77405","Saint-Cyr-sur-Morin",33.898403591811
"77406","Saint-Denis-les-Rebais",36.1164734102791
"77407","Saint-Fargeau-Ponthierry",18.7662078194385
"77408","Saint-Fiacre",24.0926444928858
"77409","Saint-Germain-Laval",37.2268930091779
"77410","Saint-Germain-Laxis",22.2411709611374
"77411","Saint-Germain-sous-Doue",35.7258382394091
"77412","Saint-Germain-sur-Ecole",22.5324907691138
"77413","Saint-Germain-sur-Morin",19.5924411013297
"77414","Saint-Hilliers",41.0262106107492
"77415","Saint-Jean-les-Deux-Jumeaux",25.2849122936067
"77416","Saint-Just-en-Brie",38.6523600954011
"77417","Saint-Leger",40.7010675136409
"77418","Saint-Loup-de-Naud",45.718732980649
"77419","Saint-Mammes",33.825755709572
"77420","Saint-Mard",19.0132664082193
"77421","Saint-Mars-Vieux-Maisons",42.3136954299758
"77423","Saint-Martin-des-Champs",42.073641876087
"77424","Saint-Martin-du-Boschet",46.0615880518562
"77425","Saint-Martin-en-Biere",23.5066250301972
"77426","Saint-Mery",29.2016009784864
"77427","Saint-Mesmes",19.8786700894848
"77428","Saint-Ouen-en-Brie",31.3480603695211
"77429","Saint-Ouen-sur-Morin",34.2345435602878
"77430","Saint-Pathus",25.5673106257318
"77431","Saint-Pierre-les-Nemours",31.5468320117039
"77432","Saint-Remy-la-Vanne",36.6723827300825
"77433","Saints",30.9239301756823
"77434","Saint-Sauveur-les-Bray",49.3756856680398
"77435","Saint-Sauveur-sur-Ecole",22.7552444650033
"77436","Saint-Simeon",36.0396247359644
"77437","Saint-Soupplets",24.6087273670841
"77438","Saint-Thibault-des-Vignes",13.9363477651241
"77439","Salins",38.2137591935961
"77440","Sammeron",25.1749688125492
"77441","Samois-sur-Seine",31.1834271343582
"77442","Samoreau",30.1844765156934
"77443","Sancy",24.4973360608016
"77444","Sancy-les-Provins",40.9219179217771
"77445","Savigny-le-Temple",19.4376472448379
"77446","Savins",46.6493472090509
"77447","Seine-Port",20.9844700390242
"77448","Sept-Sorts",27.0135982007269
"77449","Serris",16.6950678927273
"77450","Servon",14.7205476993608
"77451","Signy-Signets",27.4824603844025
"77452","Sigy",46.2911338631456
"77453","Sivry-Courtry",25.675873306784
"77454","Sognolles-en-Montois",45.7508934931436
"77455","Soignolles-en-Brie",20.7446195415597
"77456","Soisy-Bouy",48.1047811382996
"77457","Solers",21.0985486467946
"77458","Souppes-sur-Loing",35.2891405577879
"77459","Sourdun",45.1463402132278
"77460","Tancrou",30.7602660757775
"77461","Thenisy",46.342096529262
"77462","Thieux",18.5788863995097
"77463","Thomery",31.9891564413477
"77464","Thorigny-sur-Marne",16.3326848519113
"77465","Thoury-Ferottes",43.0163739928402
"77466","Tigeaux",22.014624832584
"77467","La Tombe",40.2353808609335
"77468","Torcy",12.0195133560401
"77469","Touquin",27.4910721409376
"77470","Tournan-en-Brie",19.1187740899102
"77471","Tousson",29.0592574892685
"77472","La Tretoire",39.9687422881051
"77473","Treuzy-Levelay",36.0328229919815
"77474","Trilbardou",20.4933500776103
"77475","Trilport",25.2606614408873
"77476","Trocy-en-Multien",30.4594260524182
"77477","Ury",26.3245337427808
"77478","Ussy-sur-Marne",25.4057733154043
"77479","Vaires-sur-Marne",13.9600592348978
"77480","Valence-en-Brie",34.6103628390351
"77481","Vanville",39.1136449978799
"77482","Varennes-sur-Seine",36.7494425266438
"77483","Varreddes",25.8670987565521
"77484","Vaucourtois",23.9552196889084
"77485","Le Vaudoue",29.2546373955075
"77486","Vaudoy-en-Brie",29.8437367150107
"77487","Vaux-le-Penil",24.2223430316783
"77489","Vaux-sur-Lunain",42.5518008981745
"77490","Vendrest",35.1411666186421
"77491","Veneux-les-Sablons",32.5643575108292
"77492","Verdelot",41.91654938459
"77493","Verneuil-l'Etang",26.2551984735916
"77494","Vernou-la-Celle-sur-Seine",36.2056961957455
"77495","Vert-Saint-Denis",20.0586746522838
"77496","Vieux-Champagne",41.1969698164494
"77498","Vignely",21.0268670730135
"77500","Villebeon",41.7056514377958
"77501","Villecerf",36.832466675588
"77504","Villemarechal",40.0077145703343
"77505","Villemareuil",23.7405025754646
"77506","Villemer",35.3716782630594
"77507","Villenauxe-la-Petite",48.4886725490788
"77508","Villeneuve-le-Comte",17.0725271814566
"77509","Villeneuve-les-Bordes",40.0882686734435
"77510","Villeneuve-Saint-Denis",16.8122918663521
"77511","Villeneuve-sous-Dammartin",19.8996607232468
"77512","Villeneuve-sur-Bellot",41.8653319437476
"77513","Villenoy",21.0315231457064
"77514","Villeparisis",13.4150133043215
"77515","Villeroy",21.7614657461075
"77516","Ville-Saint-Jacques",38.4817657499802
"77517","Villevaude",15.3936842410921
"77518","Villiers-en-Biere",22.763164980669
"77519","Villiers-Saint-Georges",45.1360471422271
"77520","Villiers-sous-Grez",30.4862283933549
"77521","Villiers-sur-Morin",19.201294577644
"77522","Villiers-sur-Seine",50.2096746505931
"77523","Villuis",50.4595089414486
"77524","Vimpelles",47.4219385266404
"77525","Vinantes",23.9858869616365
"77526","Vincy-Manoeuvre",34.1501969729797
"77527","Voinsles",28.7870582933564
"77528","Voisenon",20.8940000564417
"77529","Voulangis",21.0609312826911
"77530","Voulton",46.1795077046916
"77531","Voulx",43.6976332655808
"77532","Vulaines-les-Provins",41.9366977258204
"77533","Vulaines-sur-Seine",30.6100964432257
"77534","Yebles",23.8429016607562
"78003","Ablis",25.5745742630322
"78005","Acheres",13.5424651779514
"78006","Adainville",28.604166153152
"78007","Aigremont",11.8451515234644
"78009","Allainville",26.5393515370661
"78010","Les Alluets-le-Roi",16.6292255778739
"78013","Andelu",22.1100012279361
"78015","Andresy",14.7115308861183
"78020","Arnouville-les-Mantes",25.6328173150616
"78029","Aubergenville",16.4652281290904
"78030","Auffargis",19.5496522909645
"78031","Auffreville-Brasseuil",21.7344148688912
"78033","Aulnay-sur-Mauldre",20.0899784297341
"78034","Auteuil",20.3773988040568
"78036","Autouillet",21.7360319340563
"78043","Bailly",10.2003301701741
"78048","Bazainville",21.8449364517104
"78049","Bazemont",20.8545399076231
"78050","Bazoches-sur-Guyonne",16.8616850962727
"78053","Behoust",22.7565687996863
"78057","Bennecourt",26.5495598516366
"78062","Beynes",18.8554037781289
"78068","Blaru",30.002437843341
"78070","Boinville-en-Mantois",23.7163116964104
"78071","Boinville-le-Gaillard",27.8387278196231
"78072","Boinvilliers",26.0205472763089
"78073","Bois-d'Arcy",10.6015862161962
"78076","Boissets",31.4123575925503
"78077","La Boissiere-Ecole",32.8520179288293
"78082","Boissy-Mauvoisin",27.3616002368345
"78084","Boissy-sans-Avoir",19.9152467994456
"78087","Bonnelles",20.2474295214828
"78089","Bonnieres-sur-Seine",26.9142863810837
"78090","Bouafle",15.7571268454871
"78092","Bougival",8.08475834099083
"78096","Bourdonne",25.2700965648571
"78104","Breuil-Bois-Robert",22.615638711444
"78107","Breval",30.2604531304761
"78108","Les Breviaires",22.843273912053
"78113","Brueil-en-Vexin",21.6660958910176
"78117","Buc",11.0891400429081
"78118","Buchelay",21.3915260052447
"78120","Bullion",21.2537539491891
"78123","Carrieres-sous-Poissy",12.2083693895151
"78124","Carrieres-sur-Seine",8.05676591187733
"78125","La Celle-les-Bordes",22.874122018905
"78126","La Celle-Saint-Cloud",7.75044334785185
"78128","Cernay-la-Ville",20.4546973781726
"78133","Chambourcy",11.6131601076062
"78138","Chanteloup-les-Vignes",14.8633266077014
"78140","Chapet",15.6435300527091
"78143","Chateaufort",12.4630689737551
"78146","Chatou",7.62373146741674
"78147","Chaufour-les-Bonnieres",26.7727206058734
"78152","Chavenay",13.8621575014922
"78158","Le Chesnay",8.2181339139212
"78160","Chevreuse",17.0571828962286
"78162","Choisel",18.8106063338899
"78163","Civry-la-Foret",28.8502466683749
"78164","Clairefontaine-en-Yvelines",21.8084586252548
"78165","Les Clayes-sous-Bois",13.2342112357622
"78168","Coignieres",15.895301711752
"78171","Conde-sur-Vesgre",26.4020561559812
"78172","Conflans-Sainte-Honorine",12.9125445571984
"78185","Courgent",26.4965996704903
"78188","Cravent",29.8013135786146
"78189","Crespieres",15.9875426936034
"78190","Croissy-sur-Seine",8.93370047441968
"78192","Dammartin-en-Serve",28.9931805123838
"78193","Dampierre-en-Yvelines",17.9080835691455
"78194","Dannemarie",25.8692600212443
"78196","Davron",15.5515290761999
"78202","Drocourt",25.4744498471726
"78206","Ecquevilly",15.6173524324686
"78208","Elancourt",14.9354175130791
"78209","Emance",30.6324661118334
"78217","Epone",17.4854542874835
"78220","Les Essarts-le-Roi",17.2802477368694
"78224","L'Etang-la-Ville",11.0542266375453
"78227","Evecquemont",17.4355036497618
"78230","La Falaise",18.5332770126722
"78231","Favrieux",23.6258018214979
"78233","Feucherolles",13.7207940408078
"78234","Flacourt",26.4569311840066
"78236","Flexanville",25.4103875934196
"78237","Flins-Neuve-Eglise",30.2890849106913
"78238","Flins-sur-Seine",15.8581813242917
"78239","Follainville-Dennemont",25.5108598396789
"78242","Fontenay-le-Fleury",11.1889648101601
"78245","Fontenay-Mauvoisin",23.6331490958712
"78246","Fontenay-Saint-Pere",25.1137908553318
"78251","Fourqueux",11.426612751405
"78255","Freneuse",27.290525036506
"78261","Gaillon-sur-Montcient",17.9500991259625
"78262","Galluis",17.6071493321774
"78263","Gambais",23.1336743439944
"78264","Gambaiseuil",24.6239975811083
"78265","Garancieres",21.0995528638756
"78267","Gargenville",18.5464505019221
"78269","Gazeran",25.8578102652701
"78276","Gommecourt",31.2872680083272
"78278","Goupillieres",25.1217760027914
"78281","Goussonville",23.2783838402865
"78283","Grandchamp",30.9598620018159
"78285","Gressey",27.7697146953587
"78289","Grosrouvre",21.9870892513215
"78290","Guernes",28.0191549290691
"78291","Guerville",24.2056428259796
"78296","Guitrancourt",22.2498256695559
"78297","Guyancourt",11.541036040658
"78299","Hardricourt",16.8245937763223
"78300","Hargeville",25.7832396606346
"78302","La Hauteville",31.5917555110101
"78305","Herbeville",19.330921384915
"78307","Hermeray",31.5242433343576
"78310","Houdan",23.8455074758151
"78311","Houilles",7.95051406420791
"78314","Issou",19.1131727432502
"78317","Jambville",22.2812262734554
"78320","Jeufosse",25.7127433692219
"78321","Jouars-Pontchartrain",15.0523024494496
"78322","Jouy-en-Josas",10.1102975578905
"78324","Jouy-Mauvoisin",22.4528786951013
"78325","Jumeauville",23.5264554591812
"78327","Juziers",20.1433276968395
"78329","Lainville-en-Vexin",23.353465329506
"78334","Levis-Saint-Nom",18.8251801510511
"78335","Limay",21.6377879383464
"78337","Limetz-Villez",29.9134446441871
"78343","Les Loges-en-Josas",11.0315276469758
"78344","Lommoye",31.0594196838617
"78346","Longnes",26.8117242988487
"78349","Longvilliers",19.6298099674356
"78350","Louveciennes",8.38342122700582
"78354","Magnanville",20.9596301721357
