"ID","NAMES","cadres_AsTheCowRolls_POT_20"
"78407","Mittainville",5809.32839932
"78410","Moisson",5405.20151763
"78413","Mondreville",10231.44933708
"78415","Montainville",66703.36883986
"78416","Montalet-le-Bois",42948.92633305
"78417","Montchauvet",12566.85449137
"78418","Montesson",622416.47817127
"78420","Montfort-l'Amaury",103088.46604702
"78423","Montigny-le-Bretonneux",398465.84180451
"78431","Morainvilliers",240528.24173073
"78437","Mousseaux-sur-Seine",7730.95768154
"78439","Mulcent",15249.83422747
"78440","Les Mureaux",189231.94854267
"78442","Neauphle-le-Chateau",201779.65028733
"78443","Neauphle-le-Vieux",136867.44326348
"78444","Neauphlette",6106.25932885
"78451","Nezel",112630.09420308
"78455","Noisy-le-Roi",488846.73562964
"78460","Oinville-sur-Montcient",68987.02254308
"78464","Orcemont",17389.86521042
"78465","Orgerus",19909.68220683
"78466","Orgeval",299926.69620957
"78470","Orphin",15856.85155084
"78472","Orsonville",12423.89237092
"78474","Orvilliers",16111.19005228
"78475","Osmoy",16466.58867858
"78478","Paray-Douaville",14091.32594943
"78481","Le Pecq",523805.47452737
"78484","Perdreauville",26856.47042707
"78486","Le Perray-en-Yvelines",100942.74678191
"78490","Plaisir",260549.38101812
"78497","Poigny-la-Foret",19730.60333086
"78498","Poissy",394070.11711814
"78499","Ponthevrard",24147.85882667
"78501","Porcheville",84742.19092985
"78502","Le Port-Marly",591280.54373904
"78503","Port-Villez",10477.48028152
"78505","Prunay-le-Temple",13347.44982084
"78506","Prunay-en-Yvelines",12769.86985783
"78513","La Queue-les-Yvelines",84802.51460964
"78516","Raizeux",6252.98936356
"78517","Rambouillet",50601.66639492
"78518","Rennemoulin",412187.25661679
"78520","Richebourg",22423.43455288
"78522","Rochefort-en-Yvelines",66755.7470438
"78524","Rocquencourt",525589.14119028
"78528","Rolleboise",19163.22031737
"78530","Rosay",25167.84028705
"78531","Rosny-sur-Seine",28851.55493472
"78536","Sailly",39474.86667402
"78537","Saint-Arnoult-en-Yvelines",44725.5174321
"78545","Saint-Cyr-l'Ecole",510525.97336044
"78548","Saint-Forget",112340.08287445
"78550","Saint-Germain-de-la-Grange",150841.59143004
"78551","Saint-Germain-en-Laye",516944.23580226
"78557","Saint-Hilarion",13047.55621878
"78558","Saint-Illiers-la-Ville",6375.04827239
"78559","Saint-Illiers-le-Bois",4741.14848335
"78561","Saint-Lambert",203129.44209258
"78562","Saint-Leger-en-Yvelines",29288.64980152
"78564","Saint-Martin-de-Brethencourt",14314.02442187
"78565","Saint-Martin-des-Champs",17890.04888822
"78567","Saint-Martin-la-Garenne",19424.06112686
"78569","Sainte-Mesme",24611.64407269
"78571","Saint-Nom-la-Breteche",319155.07823539
"78575","Saint-Remy-les-Chevreuse",199542.96479064
"78576","Saint-Remy-l'Honore",100525.14741907
"78586","Sartrouville",596919.94088693
"78588","Saulx-Marchais",60819.84097611
"78590","Senlisse",80671.07011803
"78591","Septeuil",19999.26542859
"78597","Soindres",38632.29915451
"78601","Sonchamp",29737.6837602
"78605","Tacoignieres",15462.07922775
"78606","Le Tartre-Gaudran",4585.25890747
"78608","Le Tertre-Saint-Denis",14773.71705274
"78609","Tessancourt-sur-Aubette",107657.16968394
"78615","Thiverval-Grignon",128805.52446911
"78616","Thoiry",46873.03522625
"78618","Tilly",7687.7562963
"78620","Toussus-le-Noble",367821.48684257
"78621","Trappes",416819.77505606
"78623","Le Tremblay-sur-Mauldre",156957.61404922
"78624","Triel-sur-Seine",214456.39514051
"78638","Vaux-sur-Seine",138637.92260164
"78640","Velizy-Villacoublay",685118.64686422
"78642","Verneuil-sur-Seine",140233.56307891
"78643","Vernouillet",181782.79638358
"78644","La Verriere",233348.51112554
"78646","Versailles",652553.07180443
"78647","Vert",38339.28454627
"78650","Le Vesinet",640452.17007414
"78653","Vicq",92444.68131415
"78655","Vieille-Eglise-en-Yvelines",43405.62206535
"78668","La Villeneuve-en-Chevrie",12184.8556052
"78672","Villennes-sur-Seine",365569.83265968
"78674","Villepreux",314202.53298597
"78677","Villette",28659.49851614
"78681","Villiers-le-Mahieu",29362.58730999
"78683","Villiers-Saint-Frederic",192618.46965515
"78686","Viroflay",688044.25414526
"78688","Voisins-le-Bretonneux",353371.06642625
"91001","Abbeville-la-Riviere",6931.24744001
"91016","Angerville",4609.15070754
"91017","Angervilliers",63679.09469614
"91021","Arpajon",181676.90089577
"91022","Arrancourt",6272.46138949
"91027","Athis-Mons",580816.07314604
"91035","Authon-la-Plaine",12926.98251153
"91037","Auvernaux",114721.77577159
"91038","Auvers-Saint-Georges",31710.08069153
"91041","Avrainville",111617.65778429
"91044","Ballainvilliers",411350.54308882
"91045","Ballancourt-sur-Essonne",56025.6945423
"91047","Baulne",36153.57259711
"91064","Bievres",662568.01712706
"91067","Blandy",2393.13148873
"91069","Boigneville",5034.40902425
"91075","Bois-Herpin",7352.39393415
"91079","Boissy-la-Riviere",9751.02855931
"91080","Boissy-le-Cutte",25262.7481433
"91081","Boissy-le-Sec",17438.6448153
"91085","Boissy-sous-Saint-Yon",111035.624489
"91086","Bondoufle",211536.55058186
"91093","Boullay-les-Troux",116557.61841724
"91095","Bouray-sur-Juine",46193.54638105
"91097","Boussy-Saint-Antoine",168132.85220723
"91098","Boutervilliers",13513.63132426
"91099","Boutigny-sur-Essonne",21089.93332491
"91100","Bouville",15453.23031691
"91103","Bretigny-sur-Orge",192022.91763396
"91105","Breuillet",87743.39823573
"91106","Breux-Jouy",65099.16276726
"91109","Brieres-les-Scelles",21834.90383803
"91111","Briis-sous-Forges",160535.91756638
"91112","Brouy",2883.73503731
"91114","Brunoy",221033.45391621
"91115","Bruyeres-le-Chatel",110239.46055331
"91121","Buno-Bonnevaux",7828.86010749
"91122","Bures-sur-Yvette",327865.23532709
"91129","Cerny",23218.94707436
"91130","Chalo-Saint-Mars",7144.07494183
"91131","Chalou-Moulineux",5293.00357296
"91132","Chamarande",55471.40476646
"91135","Champcueil",35745.47301165
"91136","Champlan",530581.2925187
"91137","Champmotteux",5267.37370886
"91145","Chatignonville",12824.56907288
"91148","Chauffour-les-Etrechy",40602.36706533
"91156","Cheptainville",83978.55950897
"91159","Chevannes",58552.35404968
"91161","Chilly-Mazarin",593249.45240266
"91174","Corbeil-Essonnes",188777.5939412
"91175","Corbreuse",20163.90705288
"91179","Le Coudray-Montceaux",165308.99822316
"91180","Courances",53979.09590702
"91182","Courcouronnes",308596.21106274
"91184","Courdimanche-sur-Essonne",15460.36795019
"91186","Courson-Monteloup",88529.60916447
"91191","Crosne",382825.48055837
"91195","Dannemois",45334.01194436
"91198","D'Huison-Longueville",20763.92422208
"91200","Dourdan",43195.6213921
"91201","Draveil",294637.41559795
"91204","Echarcon",134032.32667439
"91207","Egly",125354.31562757
"91215","Epinay-sous-Senart",192207.01843343
"91216","Epinay-sur-Orge",451186.36887568
"91222","Estouches",2607.50352503
"91223","Etampes",22206.4536502
"91225","Etiolles",150822.18196694
"91226","Etrechy",53592.31623483
"91228","Evry",261002.06354685
"91232","La Ferte-Alais",30893.50840132
"91235","Fleury-Merogis",289316.31298182
"91240","Fontaine-la-Riviere",8578.87873184
"91243","Fontenay-les-Briis",154825.11813628
"91244","Fontenay-le-Vicomte",76712.30145715
"91247","La Foret-le-Roi",17732.00476635
"91248","La Foret-Sainte-Croix",9844.31919477
"91249","Forges-les-Bains",91626.31383754
"91272","Gif-sur-Yvette",281546.8289353
"91273","Gironville-sur-Essonne",9850.26046442
"91274","Gometz-la-Ville",238513.35916133
"91275","Gometz-le-Chatel",241685.21849108
"91284","Les Granges-le-Roi",25749.70729458
"91286","Grigny",336159.16024657
"91292","Guibeville",106360.00494351
"91293","Guigneville-sur-Essonne",26191.67537439
"91294","Guillerval",6030.37848162
"91312","Igny",602322.76223201
"91315","Itteville",38284.10355736
"91318","Janville-sur-Juine",33712.12045697
"91319","Janvry",159995.0703433
"91326","Juvisy-sur-Orge",483625.10023025
"91330","Lardy",48842.14743719
"91332","Leudeville",81377.2673615
"91333","Leuville-sur-Orge",244401.49149915
"91338","Limours",110355.6729078
"91339","Linas",202031.83973781
"91340","Lisses",200116.36093417
"91345","Longjumeau",528002.6312388
"91347","Longpont-sur-Orge",301892.75792611
"91359","Maisse",14491.32104158
"91363","Marcoussis",277284.55706397
"91374","Marolles-en-Beauce",8032.60767429
"91376","Marolles-en-Hurepoix",92676.23538771
"91377","Massy",651771.07467288
"91378","Mauchamps",73210.38105916
"91386","Mennecy",108265.39981743
"91390","Mereville",3511.80494521
"91393","Merobert",6753.67823028
"91399","Mespuits",6396.57518736
"91405","Milly-la-Foret",29932.67032248
"91408","Moigny-sur-Ecole",26351.31221694
"91411","Les Molieres",138993.47861123
"91412","Mondeville",27312.32826858
"91414","Monnerville",6360.32924501
"91421","Montgeron",349196.08601862
"91425","Montlhery",361041.12333104
"91432","Morangis",514072.77862165
"91433","Morigny-Champigny",25789.3203754
"91434","Morsang-sur-Orge",465879.78742709
"91435","Morsang-sur-Seine",71267.38401749
"91441","Nainville-les-Roches",67250.00473936
"91457","La Norville",150455.49074158
"91458","Nozay",318355.1766208
"91461","Ollainville",139024.899818
"91463","Oncy-sur-Ecole",19789.38352885
"91468","Ormoy",121838.32633023
"91469","Ormoy-la-Riviere",12191.60204292
"91471","Orsay",425397.09236036
"91473","Orveau",16178.60496219
"91477","Palaiseau",465461.0030972
"91479","Paray-Vieille-Poste",615568.18631405
"91482","Pecqueuse",102623.18579354
"91494","Le Plessis-Pate",184126.63603189
"91495","Plessis-Saint-Benoist",9935.93126615
"91507","Prunay-sur-Essonne",7506.21411192
"91508","Puiselet-le-Marais",9641.35054062
"91511","Pussay",5540.10970689
"91514","Quincy-sous-Senart",152341.85958788
"91519","Richarville",10826.00722864
"91521","Ris-Orangis",285330.20115908
"91525","Roinville",29784.87708201
"91526","Roinvilliers",5572.51927115
"91533","Saclas",6447.46804092
"91534","Saclay",517386.11214098
"91538","Saint-Aubin",405324.43093518
"91540","Saint-Cheron",49715.37178337
"91544","Saint-Cyr-la-Riviere",7651.86886767
"91546","Saint-Cyr-sous-Dourdan",58902.7011513
"91547","Saint-Escobille",10113.76445991
"91549","Sainte-Genevieve-des-Bois",363221.25564052
"91552","Saint-Germain-les-Arpajon",140796.4815568
"91553","Saint-Germain-les-Corbeil",186872.00010493
"91556","Saint-Hilaire",10293.93892262
"91560","Saint-Jean-de-Beauregard",267123.90153784
"91568","Saint-Maurice-Montcouronne",67096.11222459
"91570","Saint-Michel-sur-Orge",254625.25245218
"91573","Saint-Pierre-du-Perray",139937.54120162
"91577","Saintry-sur-Seine",114557.86793444
"91578","Saint-Sulpice-de-Favieres",54595.47019279
"91579","Saint-Vrain",58917.05791112
"91581","Saint-Yon",96088.61354093
"91587","Saulx-les-Chartreux",492641.43180278
"91589","Savigny-sur-Orge",524338.5812354
"91593","Sermaise",22552.53927329
"91599","Soisy-sur-Ecole",49764.98947086
"91600","Soisy-sur-Seine",196461.12456723
"91602","Souzy-la-Briche",45561.42181157
"91613","Congerville-Thionville",5277.90312661
"91617","Tigery",180141.61812896
"91619","Torfou",60376.52044917
"91629","Valpuiseaux",9611.32806444
"91630","Le Val-Saint-Germain",48864.46065567
"91631","Varennes-Jarcy",135599.12593012
"91634","Vaugrigneuse",102082.97384761
"91635","Vauhallan",548665.49225449
"91639","Vayres-sur-Essonne",17423.6144149
"91645","Verrieres-le-Buisson",647092.32745491
"91648","Vert-le-Grand",110389.38137347
"91649","Vert-le-Petit",73436.41225131
"91654","Videlles",34614.83166057
"91657","Vigneux-sur-Seine",378219.78658561
"91659","Villabe",166033.11964255
"91661","Villebon-sur-Yvette",383135.02295531
"91662","Villeconin",36790.70095952
"91665","La Ville-du-Bois",450100.26100075
"91666","Villejust",378503.42426076
"91667","Villemoisson-sur-Orge",451892.99886253
"91671","Villeneuve-sur-Auvers",27075.62083818
"91679","Villiers-le-Bacle",409310.76372582
"91685","Villiers-sur-Orge",357738.4845575
"91687","Viry-Chatillon",348613.95316254
"91689","Wissous",598802.06593269
"91691","Yerres",308363.55141761
"91692","Les Ulis",325552.54889507
"92002","Antony",683324.12390678
"92004","Asnieres-sur-Seine",960156.39517309
"92007","Bagneux",918249.96841888
"92009","Bois-Colombes",835654.17771065
"92012","Boulogne-Billancourt",1009177.5847848
"92014","Bourg-la-Reine",847310.18669652
"92019","Chatenay-Malabry",756023.25544203
"92020","Chatillon",942913.98171914
"92022","Chaville",781990.81866893
"92023","Clamart",891381.19623969
"92024","Clichy",995783.63387559
"92025","Colombes",849437.62364432
"92026","Courbevoie",964277.62650252
"92032","Fontenay-aux-Roses",878020.49735002
"92033","Garches",751206.50902339
"92035","La Garenne-Colombes",904295.72190181
"92036","Gennevilliers",922159.2338802
"92040","Issy-les-Moulineaux",996703.79423789
"92044","Levallois-Perret",985979.1209204
"92046","Malakoff",1009247.9674762
"92047","Marnes-la-Coquette",774657.31305874
"92048","Meudon",903218.67139429
"92049","Montrouge",1014572.80143134
"92050","Nanterre",842099.27203329
"92051","Neuilly-sur-Seine",994519.13738865
"92060","Le Plessis-Robinson",812821.82748409
"92062","Puteaux",925823.03820818
"92063","Rueil-Malmaison",754551.82413192
"92064","Saint-Cloud",874617.38306836
"92071","Sceaux",773290.72074569
"92072","Sevres",913499.80649804
"92073","Suresnes",936193.43407779
"92075","Vanves",1016101.29907093
"92076","Vaucresson",763353.74154986
"92077","Ville-d'Avray",751986.98630263
"92078","Villeneuve-la-Garenne",907113.8561536
"93001","Aubervilliers",940686.9476622
"93005","Aulnay-sous-Bois",607259.15522701
"93006","Bagnolet",932349.16671322
"93007","Le Blanc-Mesnil",694939.32021649
"93008","Bobigny",854773.89839389
"93010","Bondy",777562.46027958
"93013","Le Bourget",813788.7938812
"93014","Clichy-sous-Bois",512599.45668493
"93015","Coubron",375013.8659902
"93027","La Courneuve",889468.37629766
"93029","Drancy",788317.88042734
"93030","Dugny",708099.11517142
"93031","Epinay-sur-Seine",791732.94191654
"93032","Gagny",572034.74458742
"93033","Gournay-sur-Marne",459611.49405554
"93039","L'Ile-Saint-Denis",911033.65129603
"93045","Les Lilas",950249.22750774
"93046","Livry-Gargan",608396.71797464
"93047","Montfermeil",461317.85841278
"93048","Montreuil",878768.84465934
"93049","Neuilly-Plaisance",664562.11838252
"93050","Neuilly-sur-Marne",570985.77636914
"93051","Noisy-le-Grand",590865.95083777
"93053","Noisy-le-Sec",817962.39729153
"93055","Pantin",971861.33052566
"93057","Les Pavillons-sous-Bois",719534.41447748
"93059","Pierrefitte-sur-Seine",715150.60010737
"93061","Le Pre-Saint-Gervais",960897.20976897
"93062","Le Raincy",662116.65872156
"93063","Romainville",886572.95450489
"93064","Rosny-sous-Bois",798651.72408522
"93066","Saint-Denis",889275.45963041
"93070","Saint-Ouen",991866.095512
"93071","Sevran",486063.33927653
"93072","Stains",764325.2989042
"93073","Tremblay-en-France",327728.4208279
"93074","Vaujours",452023.09860001
"93077","Villemomble",735664.9743744
"93078","Villepinte",396848.62524453
"93079","Villetaneuse",725352.85591358
"94001","Ablon-sur-Seine",516691.11233518
"94002","Alfortville",796817.82800461
"94003","Arcueil",962788.43009811
"94004","Boissy-Saint-Leger",499810.819038
"94011","Bonneuil-sur-Marne",608192.45233318
"94015","Bry-sur-Marne",656261.71680522
"94016","Cachan",931146.58164053
"94017","Champigny-sur-Marne",687547.27388491
"94018","Charenton-le-Pont",922635.84609904
"94019","Chennevieres-sur-Marne",483980.49915557
"94021","Chevilly-Larue",822876.58181726
"94022","Choisy-le-Roi",757454.12818314
"94028","Creteil",782276.61510873
"94033","Fontenay-sous-Bois",786773.69600994
"94034","Fresnes",794722.86308803
"94037","Gentilly",1013839.94269676
"94038","L'Hay-les-Roses",835210.62692549
"94041","Ivry-sur-Seine",947812.55474448
"94042","Joinville-le-Pont",856975.48852899
"94043","Le Kremlin-Bicetre",1003474.47592926
"94044","Limeil-Brevannes",513042.63162403
"94046","Maisons-Alfort",890853.85066792
"94047","Mandres-les-Roses",220952.08413856
"94048","Marolles-en-Brie",249343.36533513
"94052","Nogent-sur-Marne",801520.17212714
"94053","Noiseau",356265.7441466
"94054","Orly",639999.37137057
"94055","Ormesson-sur-Marne",412967.05305423
"94056","Perigny",170832.76017538
"94058","Le Perreux-sur-Marne",721804.31999381
"94059","Le Plessis-Trevise",431884.60057355
"94060","La Queue-en-Brie",361351.35916506
"94065","Rungis",759836.81707877
"94067","Saint-Mande",984158.83278688
"94068","Saint-Maur-des-Fosses",709755.65986562
"94069","Saint-Maurice",734076.98805655
"94070","Santeny",178449.64383788
"94071","Sucy-en-Brie",441003.9966071
"94073","Thiais",787006.63659652
"94074","Valenton",543095.54036553
"94075","Villecresnes",323127.72512235
"94076","Villejuif",922948.04655488
"94077","Villeneuve-le-Roi",580118.89028324
"94078","Villeneuve-Saint-Georges",512446.16888055
"94079","Villiers-sur-Marne",653797.26674478
"94080","Vincennes",915991.53324809
"94081","Vitry-sur-Seine",849211.80818204
"95002","Ableiges",104198.65927692
"95008","Aincourt",21930.55042532
"95011","Ambleville",9216.58566591
"95012","Amenucourt",5553.2850918
"95014","Andilly",420897.03954174
"95018","Argenteuil",760563.0368414
"95019","Arnouville",542285.29714268
"95023","Arronville",37340.11557058
"95024","Arthies",24292.06743703
"95026","Asnieres-sur-Oise",56940.61235602
"95028","Attainville",274427.82252619
"95039","Auvers-sur-Oise",252058.16613437
"95040","Avernes",56921.77167753
"95042","Baillet-en-France",238407.70736142
"95046","Banthelu",29323.36866687
"95051","Beauchamp",432610.44270545
"95052","Beaumont-sur-Oise",91278.29887404
"95054","Le Bellay-en-Vexin",30899.26434366
"95055","Bellefontaine",69246.12981846
"95056","Belloy-en-France",153351.6805917
"95058","Bernes-sur-Oise",56269.87136117
"95059","Berville",15916.66440516
"95060","Bessancourt",386377.26939832
"95061","Bethemont-la-Foret",215705.80340765
"95063","Bezons",774914.27810024
"95074","Boisemont",129806.63798546
"95078","Boissy-l'Aillerie",147982.14246948
"95088","Bonneuil-en-France",565124.23540481
"95091","Bouffemont",244255.88664703
"95094","Bouqueval",275417.19518619
"95101","Bray-et-Lu",6247.76828666
"95102","Breancon",50681.48361799
"95110","Brignancourt",29638.16172476
"95116","Bruyeres-sur-Oise",29636.94623469
"95119","Buhy",9627.73760496
"95120","Butry-sur-Oise",189768.96764896
"95127","Cergy",229341.16809342
"95134","Champagne-sur-Oise",83923.94454521
"95139","La Chapelle-en-Vexin",18307.87770151
"95141","Charmont",29241.30924879
"95142","Chars",25090.02584284
"95144","Chatenay-en-France",81530.19362198
"95149","Chaumontel",72925.87704549
"95150","Chaussy",8273.77291262
"95151","Chauvry",271294.32749741
"95154","Chennevieres-les-Louvres",385746.10594752
"95157","Cherence",7888.68237288
"95166","Clery-en-Vexin",41849.83596098
"95169","Commeny",50010.19245292
"95170","Condecourt",102452.54538252
"95176","Cormeilles-en-Parisis",529386.88407083
"95177","Cormeilles-en-Vexin",96440.61469082
"95181","Courcelles-sur-Viosne",153404.93517561
"95183","Courdimanche",145643.02849834
"95197","Deuil-la-Barre",624820.47992651
"95199","Domont",289630.62281527
"95203","Eaubonne",555729.65608274
"95205","Ecouen",385365.78065314
"95210","Enghien-les-Bains",703490.27265694
"95211","Ennery",173992.47050197
"95212","Epiais-les-Louvres",162323.25961819
"95213","Epiais-Rhus",75374.49650585
"95214","Epinay-Champlatreux",139669.85990773
"95218","Eragny",326880.3813877
"95219","Ermont",566339.89029795
"95229","Ezanville",385630.11722698
"95241","Fontenay-en-Parisis",184882.57130096
"95250","Fosses",94145.50739957
"95252","Franconville",582989.20675402
"95253","Fremainville",52737.41259502
"95254","Fremecourt",64927.41269351
"95256","Frepillon",364432.38786768
"95257","La Frette-sur-Seine",483931.99062137
"95258","Frouville",36552.31934783
"95259","Gadancourt",34744.04467592
"95268","Garges-les-Gonesse",592977.51677579
"95270","Genainville",13222.28962927
"95271","Genicourt",182168.84921105
"95277","Gonesse",500969.07458482
"95280","Goussainville",205391.61345227
"95282","Gouzangrez",52262.69092104
"95287","Grisy-les-Platres",74085.4975913
"95288","Groslay",538527.69094812
"95295","Guiry-en-Vexin",38808.10686728
"95298","Haravilliers",24755.18735759
"95301","Haute-Isle",10042.32252333
"95303","Le Heaulme",16929.7718269
"95304","Hedouville",34845.3684735
"95306","Herblay",435283.35994782
"95308","Herouville",142960.44583251
"95309","Hodent",25903.10810037
"95313","L'Isle-Adam",114944.94090777
"95316","Jagny-sous-Bois",90056.36163432
"95323","Jouy-le-Moutier",172646.78402877
"95328","Labbeville",57216.4049772
"95331","Lassy",72636.59218095
"95341","Livilliers",146127.2558934
"95348","Longuesse",79636.75232031
"95351","Louvres",230983.1564377
"95352","Luzarches",99933.12488694
"95353","Maffliers",238828.29103741
"95355","Magny-en-Vexin",31393.99852853
"95365","Mareil-en-France",134943.16401892
"95369","Margency",482042.7032398
"95370","Marines",44719.70640326
"95371","Marly-la-Ville",86450.4543602
"95379","Maudetour-en-Vexin",15462.08788131
"95387","Menouville",63641.5377242
"95388","Menucourt",116593.91597947
"95392","Meriel",229746.20413259
"95394","Mery-sur-Oise",299387.16670255
"95395","Le Mesnil-Aubry",238680.81017124
"95409","Moisselles",323586.94217366
"95422","Montgeroult",132628.83155146
"95424","Montigny-les-Cormeilles",570411.97923072
"95426","Montlignon",440631.56015106
"95427","Montmagny",646797.44819092
"95428","Montmorency",519253.05246444
"95429","Montreuil-sur-Epte",4520.45652588
"95430","Montsoult",249732.24090784
"95436","Mours",119982.3127951
"95438","Moussy",35615.58489374
"95445","Nerville-la-Foret",150607.66053894
"95446","Nesles-la-Vallee",90140.09768641
"95447","Neuilly-en-Vexin",24238.67495994
"95450","Neuville-sur-Oise",220408.92068755
"95452","Nointel",71804.9069681
"95456","Noisy-sur-Oise",40824.13350478
"95459","Nucourt",23852.05762422
"95462","Omerville",11631.6546099
"95476","Osny",175911.17162438
"95480","Parmain",110182.6758511
"95483","Le Perchay",54043.71666498
"95487","Persan",95196.52431245
"95488","Pierrelaye",325831.44836061
"95489","Piscop",426116.2819862
"95491","Le Plessis-Bouchard",526256.4304879
"95492","Le Plessis-Gassot",256665.52464659
"95493","Le Plessis-Luzarches",61135.64831224
"95500","Pontoise",287777.4685891
"95504","Presles",113097.67365112
"95509","Puiseux-en-France",155108.05724006
"95510","Puiseux-Pontoise",199607.76243168
"95523","La Roche-Guyon",7473.3766262
"95527","Roissy-en-France",370232.58345377
"95529","Ronquerolles",43219.80446335
"95535","Sagy",108408.81811134
"95539","Saint-Brice-sous-Foret",513436.50597389
"95541","Saint-Clair-sur-Epte",8272.27299245
"95543","Saint-Cyr-en-Arthies",16884.78327693
"95554","Saint-Gervais",19037.74400939
"95555","Saint-Gratien",709106.5438058
"95563","Saint-Leu-la-Foret",459016.98275554
"95566","Saint-Martin-du-Tertre",83964.27007026
"95572","Saint-Ouen-l'Aumone",300187.43860969
"95574","Saint-Prix",340797.35064866
"95580","Saint-Witz",204666.57349819
"95582","Sannois",647211.63870201
"95584","Santeuil",41437.35003034
"95585","Sarcelles",541348.95814218
"95592","Seraincourt",79795.74104541
"95594","Seugy",64005.01869661
"95598","Soisy-sous-Montmorency",560584.08399794
"95604","Survilliers",156005.71918867
"95607","Taverny",383126.35693627
"95610","Themericourt",72150.57671169
"95611","Theuville",29245.18809319
"95612","Le Thillay",375894.36031085
"95625","Us",73630.71970658
"95627","Vallangoujard",91741.33623739
"95628","Valmondois",141908.53365634
"95633","Vaudherland",416254.85300085
"95637","Vaureal",153146.26296169
"95641","Vemars",154111.77287915
"95651","Vetheuil",14914.5850475
"95652","Viarmes",85737.64801508
"95656","Vienne-en-Arthies",13262.30820004
"95658","Vigny",95879.41605455
"95660","Villaines-sous-Bois",216348.76354401
"95675","Villeron",130989.28888041
"95676","Villers-en-Arthies",11938.77819647
"95678","Villiers-Adam",244222.88665936
"95680","Villiers-le-Bel",410677.73777887
"95682","Villiers-le-Sec",189844.89803392
"95690","Wy-dit-Joli-Village",30875.74035165
