"ID","NAMES","agriculteurs_AsTheCrowFlies_POT_7500"
"77050","Bransles",43.85122198
"77051","Bray-sur-Seine",69.89428186
"77052","Breau",41.82444035
"77053","Brie-Comte-Robert",121.11461672
"77054","La Brosse-Montceaux",62.69416512
"77055","Brou-sur-Chantereine",82.53217962
"77056","Burcy",100.55170352
"77057","Bussieres",87.8285705
"77058","Bussy-Saint-Georges",68.44783184
"77059","Bussy-Saint-Martin",75.82071397
"77060","Buthiers",77.15381322
"77061","Cannes-Ecluse",78.55304407
"77062","Carnetin",72.25190111
"77063","La Celle-sur-Morin",119.14559713
"77065","Cely",92.84164688
"77066","Cerneux",109.47657087
"77067","Cesson",78.37171218
"77068","Cessoy-en-Montois",126.18930582
"77069","Chailly-en-Biere",86.0878888
"77070","Chailly-en-Brie",95.33664754
"77071","Chaintreaux",78.14774312
"77072","Chalautre-la-Grande",69.83415331
"77073","Chalautre-la-Petite",119.95101467
"77075","Chalifert",79.49123076
"77076","Chalmaison",113.70750038
"77077","Chambry",74.86632854
"77078","Chamigny",102.00769015
"77079","Champagne-sur-Seine",42.1173234
"77080","Champcenest",131.99302894
"77081","Champdeuil",90.86324359
"77082","Champeaux",55.20377084
"77083","Champs-sur-Marne",129.28064483
"77084","Changis-sur-Marne",95.74719874
"77085","Chanteloup-en-Brie",73.48461854
"77086","La Chapelle-Gauthier",37.69535429
"77087","La Chapelle-Iger",109.01279268
"77088","La Chapelle-la-Reine",98.98030521
"77089","La Chapelle-Rablais",60.92397164
"77090","La Chapelle-Saint-Sulpice",116.7108083
"77091","Les Chapelles-Bourbon",97.77968159
"77093","La Chapelle-Moutils",95.61604952
"77094","Charmentray",91.0118962
"77095","Charny",90.56347464
"77096","Chartrettes",65.46964657
"77097","Chartronges",133.33217485
"77098","Chateaubleau",99.51403455
"77099","Chateau-Landon",63.39074119
"77100","Le Chatelet-en-Brie",42.27839604
"77101","Chatenay-sur-Seine",78.94695441
"77102","Chatenoy",124.55144871
"77103","Chatillon-la-Borde",40.5815061
"77104","Chatres",104.86654049
"77106","Chauffry",92.69361269
"77107","Chaumes-en-Brie",102.87115985
"77108","Chelles",110.6179072
"77109","Chenoise",109.92974664
"77110","Chenou",95.23477059
"77111","Chessy",77.72081841
"77112","Chevrainvilliers",122.39091306
"77113","Chevru",120.09594835
"77114","Chevry-Cossigny",96.6285875
"77115","Chevry-en-Sereine",80.80378196
"77116","Choisy-en-Brie",109.36000108
"77117","Citry",62.12834327
"77118","Claye-Souilly",70.82889533
"77119","Clos-Fontaine",87.98651438
"77120","Cocherel",109.09641931
"77121","Collegien",72.40076893
"77122","Combs-la-Ville",109.79721553
"77123","Compans",69.20533853
"77124","Conches-sur-Gondoire",72.65705827
"77125","Conde-Sainte-Libiaire",94.38677538
"77126","Congis-sur-Therouanne",80.60203517
"77127","Coubert",105.54968659
"77128","Couilly-Pont-aux-Dames",99.47725087
"77129","Coulombs-en-Valois",72.85953006
"77130","Coulommes",112.90489288
"77131","Coulommiers",104.36710086
"77132","Coupvray",82.95566536
"77133","Courcelles-en-Bassee",70.1454486
"77134","Courchamp",118.54122903
"77135","Courpalay",103.25538388
"77136","Courquetaine",101.03568657
"77137","Courtacon",138.93935232
"77138","Courtomer",107.85383012
"77139","Courtry",83.09448491
"77140","Coutencon",72.00223616
"77141","Coutevroult",89.52394643
"77142","Crecy-la-Chapelle",112.18518049
"77143","Cregy-les-Meaux",82.61480151
"77144","Crevecoeur-en-Brie",119.30743061
"77145","Crisenoy",78.72684009
"77146","Croissy-Beaubourg",77.75626452
"77147","La Croix-en-Brie",95.36114517
"77148","Crouy-sur-Ourcq",65.92159587
"77149","Cucharmoy",105.67099197
"77150","Cuisy",76.6861327
"77151","Dagny",117.28400865
"77152","Dammarie-les-Lys",88.95945504
"77153","Dammartin-en-Goele",62.00417622
"77154","Dammartin-sur-Tigeaux",98.92839536
"77155","Dampmart",74.81401752
"77156","Darvault",76.6688657
"77157","Dhuisy",87.30090179
"77158","Diant",64.25634238
"77159","Donnemarie-Dontilly",115.79013446
"77161","Dormelles",108.44899263
"77162","Doue",106.77595458
"77163","Douy-la-Ramee",38.07229196
"77164","Echouboulains",52.3086033
"77165","Les Ecrennes",39.43728928
"77166","Ecuelles",72.91796037
"77167","Egligny",98.48445391
"77168","Egreville",72.61574626
"77169","Emerainville",113.26924388
"77170","Episy",69.52919535
"77171","Esbly",89.00465077
"77172","Esmans",89.57780641
"77173","Etrepilly",56.02720499
"77174","Everly",94.70623149
"77175","Evry-Gregy-sur-Yerre",105.91527977
"77176","Faremoutiers",124.44034261
"77177","Favieres",71.21509183
"77178","Fay-les-Nemours",111.76638925
"77179","Fericy",40.61680589
"77180","Ferolles-Attilly",102.07710891
"77181","Ferrieres-en-Brie",66.32764209
"77182","La Ferte-Gaucher",120.00434766
"77183","La Ferte-sous-Jouarre",110.66997435
"77184","Flagy",110.58102719
"77185","Fleury-en-Biere",87.53129955
"77186","Fontainebleau",44.30366544
"77187","Fontaine-Fourches",32.40455206
"77188","Fontaine-le-Port",46.79645778
"77190","Fontains",78.9482901
"77191","Fontenailles",50.1570776
"77192","Fontenay-Tresigny",118.31732183
"77193","Forfry",43.93228413
"77194","Forges",66.63731563
"77195","Fouju",65.99719198
"77196","Fresnes-sur-Marne",83.53164023
"77197","Fretoy",132.49061576
"77198","Fromont",96.08807345
"77199","Fublaines",94.90814933
"77200","Garentreville",116.33483388
"77201","Gastins",94.60858851
"77202","La Genevraye",63.49898844
"77203","Germigny-l'Eveque",83.1692258
"77204","Germigny-sous-Coulombs",74.68105198
"77205","Gesvres-le-Chapitre",58.45230398
"77206","Giremoutiers",119.01651925
"77207","Gironville",84.0555922
"77208","Gouaix",96.21452017
"77209","Gouvernes",74.31930015
"77210","La Grande-Paroisse",78.32672589
"77211","Grandpuits-Bailly-Carrois",73.86731433
"77212","Gravon",60.32493791
"77214","Gressy",69.17845661
"77215","Gretz-Armainvilliers",74.46150908
"77216","Grez-sur-Loing",68.63958643
"77217","Grisy-Suisnes",109.76926553
"77218","Grisy-sur-Seine",66.59345287
"77219","Guerard",112.20917987
"77220","Guercheville",116.3927761
"77221","Guermantes",72.19675497
"77222","Guignes",81.38533438
"77223","Gurcy-le-Chatel",107.79264964
"77224","Hautefeuille",128.67160796
"77225","La Haute-Maison",117.27547501
"77226","Hericy",39.37850997
"77227","Herme",93.71971685
"77228","Hondevilliers",76.59044776
"77229","La Houssaye-en-Brie",101.41827744
"77230","Ichy",107.98923653
"77231","Isles-les-Meldeuses",91.8317693
"77232","Isles-les-Villenoy",93.91727158
"77233","Iverny",86.52703776
"77234","Jablines",79.34061271
"77235","Jaignes",103.32655778
"77236","Jaulnes",61.61317402
"77237","Jossigny",72.40084122
"77238","Jouarre",118.64377297
"77239","Jouy-le-Chatel",102.37409165
"77240","Jouy-sur-Morin",114.21188691
"77241","Juilly",78.74105626
"77242","Jutigny",119.78888604
"77243","Lagny-sur-Marne",73.24072256
"77244","Larchant",109.54730509
"77245","Laval-en-Brie",64.5932908
"77246","Lechelle",97.31761461
"77247","Lescherolles",110.92374427
"77248","Lesches",86.68598374
"77249","Lesigny",103.75047843
"77250","Leudon-en-Brie",142.05153272
"77251","Lieusaint",89.48803907
"77252","Limoges-Fourches",97.6656647
"77253","Lissy",93.70313677
"77254","Liverdy-en-Brie",100.84644903
"77255","Livry-sur-Seine",76.07303595
"77256","Lizines",125.94059056
"77257","Lizy-sur-Ourcq",84.47224304
"77258","Lognes",94.23898936
"77259","Longperrier",62.31534806
"77260","Longueville",124.42802664
"77261","Lorrez-le-Bocage-Preaux",104.55745571
"77262","Louan-Villegruis-Fontaine",41.96510681
"77263","Luisetaines",112.89890114
"77264","Lumigny-Nesles-Ormeaux",143.57279063
"77265","Luzancy",87.64329029
"77266","Machault",43.41300523
"77267","La Madeleine-sur-Loing",96.59874932
"77268","Magny-le-Hongre",85.25893994
"77269","Maincy",70.70611779
"77270","Maisoncelles-en-Brie",118.38186173
"77271","Maisoncelles-en-Gatinais",119.00242154
"77272","Maison-Rouge",113.90157951
"77273","Marchemoret",56.73739994
"77274","Marcilly",55.51245115
"77275","Les Marets",120.85474068
"77276","Mareuil-les-Meaux",97.88954497
"77277","Marles-en-Brie",126.52034989
"77278","Marolles-en-Brie",95.59802898
"77279","Marolles-sur-Seine",65.22501748
"77280","Mary-sur-Marne",93.89665455
"77281","Mauperthuis",119.02466576
"77282","Mauregard",71.52028288
"77283","May-en-Multien",68.00889616
"77284","Meaux",86.15784576
"77285","Le Mee-sur-Seine",82.83524566
"77286","Meigneux",119.76225051
"77287","Meilleray",75.76775301
"77288","Melun",77.96481737
"77289","Melz-sur-Seine",83.46981606
"77290","Mery-sur-Marne",76.29006923
"77291","Le Mesnil-Amelot",65.86810725
"77292","Messy",79.99774844
"77293","Misy-sur-Yonne",46.38664678
"77294","Mitry-Mory",59.10302722
"77295","Moisenay",66.16893555
"77296","Moissy-Cramayel",92.26912351
"77297","Mondreville",94.24938749
"77298","Mons-en-Montois",122.82706717
"77299","Montarlot",86.3042524
"77300","Montceaux-les-Meaux",95.50964071
"77301","Montceaux-les-Provins",45.4594671
"77302","Montcourt-Fromonville",66.81337081
"77303","Montdauphin",70.21274745
"77304","Montenils",34.96440623
"77305","Montereau-Fault-Yonne",79.59005937
"77306","Montereau-sur-le-Jard",83.5667688
"77307","Montevrain",74.74928384
"77308","Montge-en-Goele",74.47464235
"77309","Monthyon",76.68226016
"77310","Montigny-le-Guesdier",43.95624819
"77311","Montigny-Lencoup",87.61574861
"77312","Montigny-sur-Loing",49.9701667
"77313","Montmachoux",77.58854534
"77314","Montolivet",66.81307297
"77315","Montry",89.89792013
"77316","Moret-sur-Loing",61.13997319
"77317","Mormant",57.80893767
"77318","Mortcerf",104.98610656
"77319","Mortery",108.38151036
"77320","Mouroux",114.15808587
"77321","Mousseaux-les-Bray",57.4784474
"77322","Moussy-le-Neuf",56.51256027
"77323","Moussy-le-Vieux",62.94749482
"77325","Mouy-sur-Seine",83.20981508
"77326","Nandy",79.61928759
"77327","Nangis",82.9373791
"77328","Nanteau-sur-Essonne",88.3577735
"77329","Nanteau-sur-Lunain",100.47934502
"77330","Nanteuil-les-Meaux",98.27861475
"77331","Nanteuil-sur-Marne",64.22397461
"77332","Nantouillet",82.22794419
"77333","Nemours",82.62229527
"77335","Chauconin-Neufmontiers",89.28396683
"77336","Neufmoutiers-en-Brie",82.00705654
"77337","Noisiel",105.43816097
"77338","Noisy-Rudignon",101.30460004
"77339","Noisy-sur-Ecole",84.60492678
"77340","Nonville",81.61168891
"77341","Noyen-sur-Seine",70.2242005
"77342","Obsonville",120.9124184
"77343","Ocquerre",99.32925215
"77344","Oissery",32.37294017
"77345","Orly-sur-Morin",101.26596726
"77347","Les Ormes-sur-Voulzie",106.24222252
"77348","Ormesson",110.91218846
"77349","Othis",45.03861573
"77350","Ozoir-la-Ferriere",72.19691509
"77352","Ozouer-le-Voulgis",97.25834072
"77353","Paley",108.65642212
"77354","Pamfou",41.99032875
"77355","Paroy",117.95127992
"77356","Passy-sur-Seine",53.7436375
"77357","Pecy",95.44267912
"77358","Penchard",81.37995952
"77359","Perthes",94.19703226
"77360","Pezarches",136.49800788
"77361","Pierre-Levee",116.58492092
"77363","Le Pin",76.5157936
"77364","Le Plessis-aux-Bois",85.16223367
"77365","Le Plessis-Feu-Aussoux",128.61126928
"77366","Le Plessis-l'Eveque",81.7446664
"77367","Le Plessis-Placy",64.47368738
"77368","Poigny",116.3917602
"77369","Poincy",81.41645539
"77370","Poligny",86.40771346
"77371","Pommeuse",117.80134741
"77372","Pomponne",75.67914473
"77373","Pontault-Combault",100.51634136
"77374","Pontcarre",63.60329174
"77376","Precy-sur-Marne",85.93000215
"77377","Presles-en-Brie",92.25176881
"77378","Pringy",88.10481901
"77379","Provins",109.24976665
"77380","Puisieux",39.19692494
"77381","Quiers",83.29678681
"77382","Quincy-Voisins",103.18001217
"77383","Rampillon",109.09666619
"77384","Reau",85.80630695
"77385","Rebais",100.99065789
"77386","Recloses",62.18173054
"77387","Remauville",97.40833474
"77388","Reuil-en-Brie",103.53629476
"77389","La Rochette",83.9594495
"77390","Roissy-en-Brie",71.49274412
"77391","Rouilly",105.84938066
"77392","Rouvres",53.77465153
"77393","Rozay-en-Brie",132.24111023
"77394","Rubelles",74.17629182
"77395","Rumont",94.1301942
"77396","Rupereux",107.78431952
"77397","Saacy-sur-Marne",81.89499714
"77398","Sablonnieres",95.3218634
"77399","Saint-Ange-le-Viel",113.30381767
"77400","Saint-Augustin",118.29741546
"77401","Sainte-Aulde",86.31327091
"77402","Saint-Barthelemy",107.66969217
"77403","Saint-Brice",109.11761776
"77404","Sainte-Colombe",121.17937534
"77405","Saint-Cyr-sur-Morin",113.01215587
"77406","Saint-Denis-les-Rebais",97.19922014
"77407","Saint-Fargeau-Ponthierry",84.7199668
"77408","Saint-Fiacre",102.29842689
"77409","Saint-Germain-Laval",70.24708261
"77410","Saint-Germain-Laxis",78.1993567
"77411","Saint-Germain-sous-Doue",104.90436559
"77412","Saint-Germain-sur-Ecole",95.63808093
"77413","Saint-Germain-sur-Morin",92.25024638
"77414","Saint-Hilliers",117.02484935
"77415","Saint-Jean-les-Deux-Jumeaux",100.28837703
"77416","Saint-Just-en-Brie",96.27939371
"77417","Saint-Leger",106.509431
"77418","Saint-Loup-de-Naud",125.21974313
"77419","Saint-Mammes",52.99651647
"77420","Saint-Mard",71.12477454
"77421","Saint-Mars-Vieux-Maisons",126.74692779
"77423","Saint-Martin-des-Champs",116.17122543
"77424","Saint-Martin-du-Boschet",52.74121727
"77425","Saint-Martin-en-Biere",81.42363964
"77426","Saint-Mery",44.42494146
"77427","Saint-Mesmes",85.11176496
"77428","Saint-Ouen-en-Brie",51.53466672
"77429","Saint-Ouen-sur-Morin",107.35302262
"77430","Saint-Pathus",33.42046269
"77431","Saint-Pierre-les-Nemours",93.80436727
"77432","Saint-Remy-la-Vanne",101.76716256
"77433","Saints",113.733334
"77434","Saint-Sauveur-les-Bray",99.1627097
"77435","Saint-Sauveur-sur-Ecole",92.93918308
"77436","Saint-Simeon",92.76625634
"77437","Saint-Soupplets",61.81558826
"77438","Saint-Thibault-des-Vignes",77.72131406
"77439","Salins",73.05004105
"77440","Sammeron",108.34675288
"77441","Samois-sur-Seine",44.50330006
"77442","Samoreau",36.16787489
"77443","Sancy",116.83061728
"77444","Sancy-les-Provins",75.41142563
"77445","Savigny-le-Temple",78.84770276
"77446","Savins",126.30970493
"77447","Seine-Port",81.03734639
"77448","Sept-Sorts",113.08492689
"77449","Serris",77.83478556
"77450","Servon",125.5437475
"77451","Signy-Signets",113.50049229
"77452","Sigy",117.30949543
"77453","Sivry-Courtry",57.06138103
"77454","Sognolles-en-Montois",126.68906876
"77455","Soignolles-en-Brie",102.78634276
"77456","Soisy-Bouy",117.05787185
"77457","Solers",102.7260342
"77458","Souppes-sur-Loing",76.40939336
"77459","Sourdun",111.8010887
"77460","Tancrou",105.78329972
"77461","Thenisy",122.5054186
"77462","Thieux",73.15103337
"77463","Thomery",37.19112596
"77464","Thorigny-sur-Marne",72.51455274
"77465","Thoury-Ferottes",106.09716191
"77466","Tigeaux",98.02478025
"77467","La Tombe",58.16851915
"77468","Torcy",85.55717119
"77469","Touquin",130.95417068
"77470","Tournan-en-Brie",86.23669628
"77471","Tousson",93.20655076
"77472","La Tretoire",99.77913103
"77473","Treuzy-Levelay",92.71750587
"77474","Trilbardou",92.35170408
"77475","Trilport",89.22455173
"77476","Trocy-en-Multien",63.09887993
"77477","Ury",74.27998118
"77478","Ussy-sur-Marne",104.5943311
"77479","Vaires-sur-Marne",90.74789085
"77480","Valence-en-Brie",50.65423413
"77481","Vanville",111.07272759
"77482","Varennes-sur-Seine",92.08665708
"77483","Varreddes",73.07399334
"77484","Vaucourtois",113.10008182
"77485","Le Vaudoue",92.45866141
"77486","Vaudoy-en-Brie",110.11081421
"77487","Vaux-le-Penil",72.36407214
"77489","Vaux-sur-Lunain",67.47794131
"77490","Vendrest",103.19746299
"77491","Veneux-les-Sablons",47.14656295
"77492","Verdelot",80.08329306
"77493","Verneuil-l'Etang",81.75157044
"77494","Vernou-la-Celle-sur-Seine",56.93138172
"77495","Vert-Saint-Denis",77.3574602
"77496","Vieux-Champagne",99.88921502
"77498","Vignely",92.41024907
"77500","Villebeon",74.10311983
"77501","Villecerf",91.89940817
"77504","Villemarechal",113.29735845
"77505","Villemareuil",104.29838404
"77506","Villemer",93.9369507
"77507","Villenauxe-la-Petite",45.12670586
"77508","Villeneuve-le-Comte",81.46561426
"77509","Villeneuve-les-Bordes",86.90225355
"77510","Villeneuve-Saint-Denis",74.33764967
"77511","Villeneuve-sous-Dammartin",67.64080246
"77512","Villeneuve-sur-Bellot",92.2209508
"77513","Villenoy",92.9730507
"77514","Villeparisis",67.15312082
"77515","Villeroy",90.42494316
"77516","Ville-Saint-Jacques",98.70926864
"77517","Villevaude",72.72243304
"77518","Villiers-en-Biere",91.3885555
"77519","Villiers-Saint-Georges",69.53976077
"77520","Villiers-sous-Grez",77.27346805
"77521","Villiers-sur-Morin",93.67425799
"77522","Villiers-sur-Seine",63.55774154
"77523","Villuis",37.31241065
"77524","Vimpelles",105.71110871
"77525","Vinantes",85.81962436
"77526","Vincy-Manoeuvre",41.57328021
"77527","Voinsles",122.67852624
"77528","Voisenon",75.68437891
"77529","Voulangis",97.67801701
"77530","Voulton",100.02646425
"77531","Voulx",87.27395327
"77532","Vulaines-les-Provins",116.19891429
"77533","Vulaines-sur-Seine",37.8206269
"77534","Yebles",87.74968817
"78003","Ablis",59.76096064
"78005","Acheres",154.51852346
"78006","Adainville",45.33759748
"78007","Aigremont",186.18758056
"78009","Allainville",61.75347791
"78010","Les Alluets-le-Roi",149.41855922
"78013","Andelu",123.64705317
"78015","Andresy",126.22080759
"78020","Arnouville-les-Mantes",118.90856465
"78029","Aubergenville",122.5716243
"78030","Auffargis",55.47437032
"78031","Auffreville-Brasseuil",107.78383542
"78033","Aulnay-sur-Mauldre",134.39524654
"78034","Auteuil",96.3726042
"78036","Autouillet",99.76857991
"78043","Bailly",268.48688263
"78048","Bazainville",74.62707125
"78049","Bazemont",139.62319692
"78050","Bazoches-sur-Guyonne",77.9936201
"78053","Behoust",96.6922071
"78057","Bennecourt",57.82539694
"78062","Beynes",111.29297868
"78068","Blaru",39.99115763
"78070","Boinville-en-Mantois",121.39501767
"78071","Boinville-le-Gaillard",64.5304673
"78072","Boinvilliers",123.27596827
"78073","Bois-d'Arcy",146.08281997
"78076","Boissets",75.1231602
"78077","La Boissiere-Ecole",45.71956464
"78082","Boissy-Mauvoisin",108.72751758
"78084","Boissy-sans-Avoir",88.29576398
"78087","Bonnelles",66.39625915
"78089","Bonnieres-sur-Seine",81.54939625
"78090","Bouafle",128.378926
"78092","Bougival",478.03815856
"78096","Bourdonne",46.83648015
"78104","Breuil-Bois-Robert",113.52311763
"78107","Breval",91.76563502
"78108","Les Breviaires",74.77704796
"78113","Brueil-en-Vexin",81.55337486
"78117","Buc",177.01527233
"78118","Buchelay",93.26248158
"78120","Bullion",44.5656826
"78123","Carrieres-sous-Poissy",144.52622267
"78124","Carrieres-sur-Seine",601.64833108
"78125","La Celle-les-Bordes",40.44013641
"78126","La Celle-Saint-Cloud",443.27110295
"78128","Cernay-la-Ville",51.9313127
"78133","Chambourcy",206.21194145
"78138","Chanteloup-les-Vignes",122.79665759
"78140","Chapet",122.2235403
"78143","Chateaufort",117.51810365
"78146","Chatou",526.73244327
"78147","Chaufour-les-Bonnieres",49.71895605
"78152","Chavenay",156.29766219
"78158","Le Chesnay",368.53251709
"78160","Chevreuse",88.38529617
"78162","Choisel",75.14203014
"78163","Civry-la-Foret",92.96241706
"78164","Clairefontaine-en-Yvelines",39.52503089
"78165","Les Clayes-sous-Bois",131.72091184
"78168","Coignieres",75.16029584
"78171","Conde-sur-Vesgre",50.34392793
"78172","Conflans-Sainte-Honorine",137.79164682
"78185","Courgent",118.3045112
"78188","Cravent",54.84328235
"78189","Crespieres",145.79642117
"78190","Croissy-sur-Seine",462.86060722
"78192","Dammartin-en-Serve",119.15204982
"78193","Dampierre-en-Yvelines",66.71993487
"78194","Dannemarie",34.26544116
"78196","Davron",145.62013986
"78202","Drocourt",57.10648944
"78206","Ecquevilly",135.53852302
"78208","Elancourt",86.43726666
"78209","Emance",34.95019044
"78217","Epone",124.14621853
"78220","Les Essarts-le-Roi",68.70961633
"78224","L'Etang-la-Ville",254.80061205
"78227","Evecquemont",120.60618195
"78230","La Falaise",130.04433435
"78231","Favrieux",118.59651895
"78233","Feucherolles",167.81289141
"78234","Flacourt",122.56168772
"78236","Flexanville",105.37632126
"78237","Flins-Neuve-Eglise",91.48167606
"78238","Flins-sur-Seine",123.32045552
"78239","Follainville-Dennemont",61.40547453
"78242","Fontenay-le-Fleury",194.08081868
"78245","Fontenay-Mauvoisin",110.80577579
"78246","Fontenay-Saint-Pere",60.74586938
"78251","Fourqueux",241.38609597
"78255","Freneuse",54.45442487
"78261","Gaillon-sur-Montcient",114.55188256
"78262","Galluis",82.48423859
"78263","Gambais",62.46707086
"78264","Gambaiseuil",69.21469229
"78265","Garancieres",92.02697589
"78267","Gargenville",95.99315622
"78269","Gazeran",52.2329317
"78276","Gommecourt",40.5884427
"78278","Goupillieres",116.71012301
"78281","Goussonville",124.81520249
"78283","Grandchamp",28.29092564
"78285","Gressey",66.41948599
"78289","Grosrouvre",78.94776125
"78290","Guernes",80.31134789
"78291","Guerville",109.63867548
"78296","Guitrancourt",77.2670232
"78297","Guyancourt",141.87638582
"78299","Hardricourt",110.64763471
"78300","Hargeville",118.42932027
"78302","La Hauteville",33.19982552
"78305","Herbeville",144.27769687
"78307","Hermeray",43.30809176
"78310","Houdan",44.1806052
"78311","Houilles",551.12628642
"78314","Issou",93.56234979
"78317","Jambville",96.82440967
"78320","Jeufosse",62.13610865
"78321","Jouars-Pontchartrain",79.22457927
"78322","Jouy-en-Josas",210.01195911
"78324","Jouy-Mauvoisin",104.37645304
"78325","Jumeauville",126.71811359
"78327","Juziers",101.0837455
"78329","Lainville-en-Vexin",79.54348927
"78334","Levis-Saint-Nom",69.78856327
"78335","Limay",77.91683286
"78337","Limetz-Villez",48.4106344
"78343","Les Loges-en-Josas",172.49854309
"78344","Lommoye",72.29551862
"78346","Longnes",105.51024041
"78349","Longvilliers",50.08790063
"78350","Louveciennes",373.01178477
"78354","Magnanville",100.96405973
"78356","Magny-les-Hameaux",100.64703336
"78358","Maisons-Laffitte",281.34608385
"78361","Mantes-la-Jolie",79.79992552
"78362","Mantes-la-Ville",93.05486214
"78364","Marcq",111.61574237
"78366","Mareil-le-Guyon",77.34578365
"78367","Mareil-Marly",277.8208643
"78368","Mareil-sur-Mauldre",134.92883333
"78372","Marly-le-Roi",312.3020664
"78380","Maule",133.74457655
"78381","Maulette",44.71669667
"78382","Maurecourt",121.5839129
"78383","Maurepas",77.4708538
"78384","Medan",124.93873614
"78385","Menerville",112.41120808
"78389","Mere",80.57569166
"78391","Mericourt",64.0841033
"78396","Le Mesnil-le-Roi",292.67961818
"78397","Le Mesnil-Saint-Denis",74.7629293
"78398","Les Mesnuls",80.77554422
"78401","Meulan-en-Yvelines",115.9427266
"78402","Mezieres-sur-Seine",115.53401027
"78403","Mezy-sur-Seine",107.50114731
"78404","Millemont",85.03113432
"78406","Milon-la-Chapelle",94.08498785
"78407","Mittainville",34.11579476
"78410","Moisson",38.37899523
"78413","Mondreville",85.63754001
"78415","Montainville",124.69295012
"78416","Montalet-le-Bois",86.85965792
"78417","Montchauvet",113.53186251
"78418","Montesson",379.59641827
"78420","Montfort-l'Amaury",81.737793
"78423","Montigny-le-Bretonneux",121.38719238
"78431","Morainvilliers",140.55455291
"78437","Mousseaux-sur-Seine",49.17092703
"78439","Mulcent",110.25890242
"78440","Les Mureaux",117.89980483
"78442","Neauphle-le-Chateau",89.89673567
"78443","Neauphle-le-Vieux",83.44338
"78444","Neauphlette",87.53489718
"78451","Nezel",130.51478389
"78455","Noisy-le-Roi",238.50940938
"78460","Oinville-sur-Montcient",95.7716036
"78464","Orcemont",44.43237208
"78465","Orgerus",97.55175934
"78466","Orgeval",153.83529279
"78470","Orphin",38.8333898
"78472","Orsonville",51.316191
"78474","Orvilliers",95.86959959
"78475","Osmoy",106.65006433
"78478","Paray-Douaville",55.66131862
"78481","Le Pecq",325.66915514
"78484","Perdreauville",110.4145857
"78486","Le Perray-en-Yvelines",68.32367229
"78490","Plaisir",104.59757149
"78497","Poigny-la-Foret",63.33031981
"78498","Poissy",170.89185791
"78499","Ponthevrard",50.38855714
"78501","Porcheville",96.11681059
"78502","Le Port-Marly",354.51874914
"78503","Port-Villez",43.7264809
"78505","Prunay-le-Temple",103.2454676
"78506","Prunay-en-Yvelines",48.91384896
"78513","La Queue-les-Yvelines",83.9421116
"78516","Raizeux",39.6010324
