"ID","NAMES","agriculteurs_AsTheCowRolls_ACC_0.005"
"78337","Limetz-Villez",12.8507121169869
"78343","Les Loges-en-Josas",6.71030279527491
"78344","Lommoye",10.7569542132771
"78346","Longnes",6.22437263989042
"78349","Longvilliers",8.14905308299121
"78350","Louveciennes",3.28501312286107
"78354","Magnanville",5.82211134634004
"78356","Magny-les-Hameaux",8.86218587893841
"78358","Maisons-Laffitte",5.34914345066267
"78361","Mantes-la-Jolie",6.13027827505031
"78362","Mantes-la-Ville",6.14079345289435
"78364","Marcq",7.618744581269
"78366","Mareil-le-Guyon",7.17385502306113
"78367","Mareil-Marly",5.19841330088121
"78368","Mareil-sur-Mauldre",4.97425069646104
"78372","Marly-le-Roi",3.20076840505419
"78380","Maule",3.4252674535092
"78381","Maulette",9.14973465674478
"78382","Maurecourt",6.85310406298475
"78383","Maurepas",8.93800871445279
"78384","Medan",7.14817579772409
"78385","Menerville",5.59497978288843
"78389","Mere",7.66746456982691
"78391","Mericourt",10.8899445222325
"78396","Le Mesnil-le-Roi",5.34539660206888
"78397","Le Mesnil-Saint-Denis",10.0736341698169
"78398","Les Mesnuls",6.91368392904055
"78401","Meulan-en-Yvelines",6.07609407199136
"78402","Mezieres-sur-Seine",5.89206718849363
"78403","Mezy-sur-Seine",7.39269456746069
"78404","Millemont",8.8495014332018
"78406","Milon-la-Chapelle",7.64597295257719
"78407","Mittainville",12.3734154475073
"78410","Moisson",15.3557607873765
"78413","Mondreville",7.605485569373
"78415","Montainville",7.09285768828616
"78416","Montalet-le-Bois",8.78228221638919
"78417","Montchauvet",7.43500708803602
"78418","Montesson",2.71702051739422
"78420","Montfort-l'Amaury",7.1950564322478
"78423","Montigny-le-Bretonneux",6.60861499147797
"78431","Morainvilliers",6.60660869353135
"78437","Mousseaux-sur-Seine",12.903886894604
"78439","Mulcent",6.93464347043833
"78440","Les Mureaux",5.989763051092
"78442","Neauphle-le-Chateau",7.85774700075581
"78443","Neauphle-le-Vieux",7.4530266569958
"78444","Neauphlette",8.46753988912115
"78451","Nezel",3.84093474782532
"78455","Noisy-le-Roi",5.28408115681698
"78460","Oinville-sur-Montcient",7.5492576862374
"78464","Orcemont",10.5071790609341
"78465","Orgerus",8.20768056729844
"78466","Orgeval",6.41003375017539
"78470","Orphin",10.5863404697816
"78472","Orsonville",5.19862010786771
"78474","Orvilliers",6.83268754228499
"78475","Osmoy",7.70581652381355
"78478","Paray-Douaville",5.23306672409754
"78481","Le Pecq",4.20658418220952
"78484","Perdreauville",4.96287477901599
"78486","Le Perray-en-Yvelines",8.11749022551728
"78490","Plaisir",7.4545194238461
"78497","Poigny-la-Foret",10.1267875929838
"78498","Poissy",5.607866209904
"78499","Ponthevrard",9.68479457231499
"78501","Porcheville",6.96685834900975
"78502","Le Port-Marly",3.4393427410185
"78503","Port-Villez",11.5843133548939
"78505","Prunay-le-Temple",8.39349361087313
"78506","Prunay-en-Yvelines",10.3747842975292
"78513","La Queue-les-Yvelines",8.04469747568253
"78516","Raizeux",11.5983128015422
"78517","Rambouillet",8.52140650545509
"78518","Rennemoulin",5.92474727377932
"78520","Richebourg",8.07701314603732
"78522","Rochefort-en-Yvelines",8.71428737110305
"78524","Rocquencourt",5.49911866584969
"78528","Rolleboise",9.14411047615557
"78530","Rosay",6.46028697136588
"78531","Rosny-sur-Seine",7.92564604192782
"78536","Sailly",8.77396380615312
"78537","Saint-Arnoult-en-Yvelines",9.38743842853926
"78545","Saint-Cyr-l'Ecole",5.29462555783731
"78548","Saint-Forget",9.19798599635257
"78550","Saint-Germain-de-la-Grange",7.67339540457916
"78551","Saint-Germain-en-Laye",3.54347820065903
"78557","Saint-Hilarion",12.0083282723933
"78558","Saint-Illiers-la-Ville",8.81218584722432
"78559","Saint-Illiers-le-Bois",10.3731595175252
"78561","Saint-Lambert",7.97172234603162
"78562","Saint-Leger-en-Yvelines",8.37309571153082
"78564","Saint-Martin-de-Brethencourt",7.40130353436145
"78565","Saint-Martin-des-Champs",7.53899903876423
"78567","Saint-Martin-la-Garenne",11.4450851735599
"78569","Sainte-Mesme",7.90110356622703
"78571","Saint-Nom-la-Breteche",3.39982382103091
"78575","Saint-Remy-les-Chevreuse",6.53156946051748
"78576","Saint-Remy-l'Honore",8.26733599970046
"78586","Sartrouville",4.73510350734187
"78588","Saulx-Marchais",9.12536844513947
"78590","Senlisse",8.55641381481103
"78591","Septeuil",6.60490186463395
"78597","Soindres",6.29359632510109
"78601","Sonchamp",9.35301880555866
"78605","Tacoignieres",8.25951788237585
"78606","Le Tartre-Gaudran",13.6899341688405
"78608","Le Tertre-Saint-Denis",6.87159650912914
"78609","Tessancourt-sur-Aubette",6.52576459362332
"78615","Thiverval-Grignon",7.92928609583547
"78616","Thoiry",6.78440043999283
"78618","Tilly",8.44481491173622
"78620","Toussus-le-Noble",7.16004418068129
"78621","Trappes",6.37861460716928
"78623","Le Tremblay-sur-Mauldre",7.60930616979328
"78624","Triel-sur-Seine",6.44792957873958
"78638","Vaux-sur-Seine",6.6885589798063
"78640","Velizy-Villacoublay",5.67078503515083
"78642","Verneuil-sur-Seine",7.29937561183414
"78643","Vernouillet",7.02025664595832
"78644","La Verriere",9.2848172872632
"78646","Versailles",0
"78647","Vert",6.67155020422378
"78650","Le Vesinet",3.22861676693546
"78653","Vicq",8.49871742776935
"78655","Vieille-Eglise-en-Yvelines",9.28528152490594
"78668","La Villeneuve-en-Chevrie",9.63450122300212
"78672","Villennes-sur-Seine",6.3501109195236
"78674","Villepreux",5.6884314766605
"78677","Villette",7.10383367949211
"78681","Villiers-le-Mahieu",7.82176014726164
"78683","Villiers-Saint-Frederic",7.5467884900521
"78686","Viroflay",5.04808854394423
"78688","Voisins-le-Bretonneux",6.72301099169042
"91001","Abbeville-la-Riviere",5.60728246822649
"91016","Angerville",6.43523170223838
"91017","Angervilliers",6.87830806412378
"91021","Arpajon",6.57370564920017
"91022","Arrancourt",5.62290754607799
"91027","Athis-Mons",6.01572104116963
"91035","Authon-la-Plaine",6.20327303892327
"91037","Auvernaux",6.89012845344238
"91038","Auvers-Saint-Georges",6.36061814220725
"91041","Avrainville",6.68778099950906
"91044","Ballainvilliers",6.50437623114438
"91045","Ballancourt-sur-Essonne",6.70993237212321
"91047","Baulne",6.23426802866999
"91064","Bievres",5.79724921825807
"91067","Blandy",10.3313197925014
"91069","Boigneville",6.67040477048019
"91075","Bois-Herpin",6.87221637938527
"91079","Boissy-la-Riviere",6.04198834457658
"91080","Boissy-le-Cutte",5.79571025241795
"91081","Boissy-le-Sec",6.49862387582501
"91085","Boissy-sous-Saint-Yon",7.53344017194473
"91086","Bondoufle",7.65478115238874
"91093","Boullay-les-Troux",7.28617433002077
"91095","Bouray-sur-Juine",6.77936214309476
"91097","Boussy-Saint-Antoine",5.80201007192536
"91098","Boutervilliers",6.58932606779831
"91099","Boutigny-sur-Essonne",5.65713414285669
"91100","Bouville",5.85340282937783
"91103","Bretigny-sur-Orge",7.43451376633873
"91105","Breuillet",6.78326291405153
"91106","Breux-Jouy",6.89879085951195
"91109","Brieres-les-Scelles",6.1741975208252
"91111","Briis-sous-Forges",5.20861810978917
"91112","Brouy",9.73056249575768
"91114","Brunoy",6.15395447308434
"91115","Bruyeres-le-Chatel",7.3393476071997
"91121","Buno-Bonnevaux",5.87724371591301
"91122","Bures-sur-Yvette",6.44562025928163
"91129","Cerny",6.99365592763784
"91130","Chalo-Saint-Mars",9.86345566058987
"91131","Chalou-Moulineux",7.77843330974357
"91132","Chamarande",6.86251260282338
"91135","Champcueil",8.6621293711482
"91136","Champlan",5.75654464603133
"91137","Champmotteux",5.79710787003369
"91145","Chatignonville",6.76706390805485
"91148","Chauffour-les-Etrechy",6.04465118795454
"91156","Cheptainville",7.73767668208304
"91159","Chevannes",6.77548965459703
"91161","Chilly-Mazarin",6.06210226974293
"91174","Corbeil-Essonnes",6.19173800144787
"91175","Corbreuse",7.57277069577895
"91179","Le Coudray-Montceaux",6.65087344609445
"91180","Courances",6.00708905297553
"91182","Courcouronnes",6.33093396377849
"91184","Courdimanche-sur-Essonne",5.6546315540809
"91186","Courson-Monteloup",6.87191133046885
"91191","Crosne",6.15978593935092
"91195","Dannemois",5.7144098199792
"91198","D'Huison-Longueville",6.18929328948366
"91200","Dourdan",6.91649142691146
"91201","Draveil",6.66116278556837
"91204","Echarcon",7.8543561675815
"91207","Egly",7.26726828957746
"91215","Epinay-sous-Senart",6.92719136250728
"91216","Epinay-sur-Orge",6.24112578582331
"91222","Estouches",7.66401475914864
"91223","Etampes",1.70705229845229
"91225","Etiolles",7.81728778099961
"91226","Etrechy",5.91958879328863
"91228","Evry",6.87846040914227
"91232","La Ferte-Alais",6.04904033414659
"91235","Fleury-Merogis",6.95945185143521
"91240","Fontaine-la-Riviere",5.30846303100178
"91243","Fontenay-les-Briis",5.86992632037035
"91244","Fontenay-le-Vicomte",6.81658043385326
"91247","La Foret-le-Roi",7.01198487236511
"91248","La Foret-Sainte-Croix",6.39527531593166
"91249","Forges-les-Bains",6.23408690512776
"91272","Gif-sur-Yvette",6.80035861249812
"91273","Gironville-sur-Essonne",4.33527630732975
"91274","Gometz-la-Ville",5.18977748858416
"91275","Gometz-le-Chatel",5.933788648117
"91284","Les Granges-le-Roi",6.96034995862908
"91286","Grigny",7.1967587008638
"91292","Guibeville",7.03864619794685
"91293","Guigneville-sur-Essonne",6.49506288108213
"91294","Guillerval",6.69812931884478
"91312","Igny",5.73191186244484
"91315","Itteville",6.78432448451024
"91318","Janville-sur-Juine",7.09907941760819
"91319","Janvry",5.8118134396236
"91326","Juvisy-sur-Orge",5.93150028678535
"91330","Lardy",7.68591270950833
"91332","Leudeville",7.9098551289115
"91333","Leuville-sur-Orge",7.10625264034927
"91338","Limours",6.10359975687984
"91339","Linas",8.56083706593068
"91340","Lisses",7.11992737387044
"91345","Longjumeau",6.05946750363387
"91347","Longpont-sur-Orge",6.59077134598189
"91359","Maisse",5.21060363808012
"91363","Marcoussis",6.59829868232566
"91374","Marolles-en-Beauce",6.35120542834983
"91376","Marolles-en-Hurepoix",7.6972615219343
"91377","Massy",5.32042562850747
"91378","Mauchamps",7.03308034993253
"91386","Mennecy",6.59152403280699
"91390","Mereville",0
"91393","Merobert",8.60690118688738
"91399","Mespuits",6.31525490850149
"91405","Milly-la-Foret",6.18691772396554
"91408","Moigny-sur-Ecole",6.2952150365328
"91411","Les Molieres",6.2274354271092
"91412","Mondeville",6.34011804955961
"91414","Monnerville",5.28053931670181
"91421","Montgeron",5.80979218570748
"91425","Montlhery",6.11237029914795
"91432","Morangis",6.36429488840205
"91433","Morigny-Champigny",5.34033513225041
"91434","Morsang-sur-Orge",5.79750945699268
"91435","Morsang-sur-Seine",10.4635009438335
"91441","Nainville-les-Roches",7.89304885288604
"91457","La Norville",7.17507005435946
"91458","Nozay",6.76472405172782
"91461","Ollainville",7.03249187049373
"91463","Oncy-sur-Ecole",6.53537031449932
"91468","Ormoy",7.25218034545707
"91469","Ormoy-la-Riviere",5.72181700984283
"91471","Orsay",6.10933537601372
"91473","Orveau",6.40761639285803
"91477","Palaiseau",6.33357194454812
"91479","Paray-Vieille-Poste",5.89774993840209
"91482","Pecqueuse",6.84258256385428
"91494","Le Plessis-Pate",7.84740086494641
"91495","Plessis-Saint-Benoist",7.27433714561281
"91507","Prunay-sur-Essonne",5.44747159265887
"91508","Puiselet-le-Marais",7.19848299306055
"91511","Pussay",6.69305466109849
"91514","Quincy-sous-Senart",6.83486037475585
"91519","Richarville",8.99883411219719
"91521","Ris-Orangis",6.8920041945757
"91525","Roinville",6.61980001703619
"91526","Roinvilliers",6.94864522157636
"91533","Saclas",6.34452655476577
"91534","Saclay",6.34175220321325
"91538","Saint-Aubin",7.05388652178814
"91540","Saint-Cheron",7.01282748526559
"91544","Saint-Cyr-la-Riviere",5.42470383620872
"91546","Saint-Cyr-sous-Dourdan",7.40254043325413
"91547","Saint-Escobille",6.76807360706347
"91549","Sainte-Genevieve-des-Bois",6.23537044629113
"91552","Saint-Germain-les-Arpajon",8.03445780696872
"91553","Saint-Germain-les-Corbeil",6.22850322602105
"91556","Saint-Hilaire",7.78634223828251
"91560","Saint-Jean-de-Beauregard",7.22972838600394
"91568","Saint-Maurice-Montcouronne",6.99920868676205
"91570","Saint-Michel-sur-Orge",6.62492066633826
"91573","Saint-Pierre-du-Perray",6.84586052982277
"91577","Saintry-sur-Seine",8.0385385478059
"91578","Saint-Sulpice-de-Favieres",7.09633824435118
"91579","Saint-Vrain",7.2441743421905
"91581","Saint-Yon",7.03436765059649
"91587","Saulx-les-Chartreux",6.01568220195423
"91589","Savigny-sur-Orge",5.72151422397327
"91593","Sermaise",7.86203132478965
"91599","Soisy-sur-Ecole",6.14705084909515
"91600","Soisy-sur-Seine",7.48851036447923
"91602","Souzy-la-Briche",6.55649611921773
"91613","Congerville-Thionville",8.21175535323887
"91617","Tigery",6.65124255779609
"91619","Torfou",7.53641699661842
"91629","Valpuiseaux",7.22154205380483
"91630","Le Val-Saint-Germain",7.08788746258558
"91631","Varennes-Jarcy",6.86509794853462
"91634","Vaugrigneuse",5.69902913633954
"91635","Vauhallan",6.26555421217547
"91639","Vayres-sur-Essonne",5.97634168297937
"91645","Verrieres-le-Buisson",5.31905687420817
"91648","Vert-le-Grand",7.7816135895933
"91649","Vert-le-Petit",7.67640365109072
"91654","Videlles",5.65200911853173
"91657","Vigneux-sur-Seine",6.42448340296209
"91659","Villabe",8.09102554524683
"91661","Villebon-sur-Yvette",6.37660248675408
"91662","Villeconin",5.9028885215741
"91665","La Ville-du-Bois",6.63369474786404
"91666","Villejust",6.18219992731462
"91667","Villemoisson-sur-Orge",6.18278612055136
"91671","Villeneuve-sur-Auvers",6.32891221619626
"91679","Villiers-le-Bacle",6.86710386954672
"91685","Villiers-sur-Orge",7.01847975104242
"91687","Viry-Chatillon",6.7741564525016
"91689","Wissous",6.56345123512485
"91691","Yerres",5.91408359121127
"91692","Les Ulis",6.92132458333733
"92002","Antony",5.57181320877853
"92004","Asnieres-sur-Seine",0
"92007","Bagneux",3.46272016368445
"92009","Bois-Colombes",1.18360184317224
"92012","Boulogne-Billancourt",0
"92014","Bourg-la-Reine",5.29691755932375
"92019","Chatenay-Malabry",5.28473221344851
"92020","Chatillon",2.32413386521618
"92022","Chaville",4.27324039491181
"92023","Clamart",2.03352560874519
"92024","Clichy",0.519410042656955
"92025","Colombes",0.574699132217325
"92026","Courbevoie",0.0670510545759631
"92032","Fontenay-aux-Roses",4.26313059098382
"92033","Garches",1.85506289599826
"92035","La Garenne-Colombes",0.579052037425836
"92036","Gennevilliers",1.01850331132711
"92040","Issy-les-Moulineaux",0.914080047734628
"92044","Levallois-Perret",0.141689637416983
"92046","Malakoff",1.19364524215428
"92047","Marnes-la-Coquette",2.35212936228704
"92048","Meudon",1.33557451392833
"92049","Montrouge",0.969773184043636
"92050","Nanterre",2.03502088817584
"92051","Neuilly-sur-Seine",0
"92060","Le Plessis-Robinson",5.17933898361093
"92062","Puteaux",0.580351668361375
"92063","Rueil-Malmaison",0.394241235256496
"92064","Saint-Cloud",0.283904893030825
"92071","Sceaux",5.39606803916887
"92072","Sevres",1.44288526346609
"92073","Suresnes",0.971075053850014
"92075","Vanves",0.442107557680336
"92076","Vaucresson",2.02960461183199
"92077","Ville-d'Avray",2.79539799287104
"92078","Villeneuve-la-Garenne",2.41676295311643
"93001","Aubervilliers",1.44556352632964
"93005","Aulnay-sous-Bois",6.05261545754202
"93006","Bagnolet",1.76751098979011
"93007","Le Blanc-Mesnil",5.59728650864591
"93008","Bobigny",3.87347319933241
"93010","Bondy",5.11313793849757
"93013","Le Bourget",5.04352795171315
"93014","Clichy-sous-Bois",6.30766845115994
"93015","Coubron",7.69003186307528
"93027","La Courneuve",2.72872713972157
"93029","Drancy",5.07838417967847
"93030","Dugny",5.11520953464135
"93031","Epinay-sur-Seine",5.01859950574419
"93032","Gagny",5.66366729394737
"93033","Gournay-sur-Marne",5.6982910855651
"93039","L'Ile-Saint-Denis",2.62793724468128
"93045","Les Lilas",1.42630905662288
"93046","Livry-Gargan",5.65750965938183
"93047","Montfermeil",6.05435337577576
"93048","Montreuil",1.96783494546834
"93049","Neuilly-Plaisance",4.25957370634226
"93050","Neuilly-sur-Marne",5.25450046306082
"93051","Noisy-le-Grand",5.05620472804225
"93053","Noisy-le-Sec",5.04153499627429
"93055","Pantin",1.32802834287637
"93057","Les Pavillons-sous-Bois",5.30185219063971
"93059","Pierrefitte-sur-Seine",5.22447854307736
"93061","Le Pre-Saint-Gervais",1.24779661245858
"93062","Le Raincy",5.36637717587467
"93063","Romainville",2.5169775995201
"93064","Rosny-sous-Bois",3.75796693586223
"93066","Saint-Denis",3.44932701603481
"93070","Saint-Ouen",0.866099050966182
"93071","Sevran",7.16378564269652
"93072","Stains",4.30352874798474
"93073","Tremblay-en-France",9.99416121543688
"93074","Vaujours",6.90101779331729
"93077","Villemomble",5.07228198489889
"93078","Villepinte",8.43416635927649
"93079","Villetaneuse",5.28598485430148
"94001","Ablon-sur-Seine",6.67697236768864
"94002","Alfortville",5.48722775695149
"94003","Arcueil",2.99088253477085
"94004","Boissy-Saint-Leger",5.6427938544121
"94011","Bonneuil-sur-Marne",5.50281125688629
"94015","Bry-sur-Marne",3.09409767070365
"94016","Cachan",4.35300467773122
"94017","Champigny-sur-Marne",3.04741003497129
"94018","Charenton-le-Pont",2.93030912841396
"94019","Chennevieres-sur-Marne",6.24148088282147
"94021","Chevilly-Larue",5.44913727581124
"94022","Choisy-le-Roi",5.67761280321843
"94028","Creteil",5.43038138914885
"94033","Fontenay-sous-Bois",2.65815635076378
"94034","Fresnes",5.67020914885514
"94037","Gentilly",1.76500058870712
"94038","L'Hay-les-Roses",5.41871298523718
"94041","Ivry-sur-Seine",2.6028800678961
"94042","Joinville-le-Pont",2.63935089975396
"94043","Le Kremlin-Bicetre",1.96678688275645
"94044","Limeil-Brevannes",6.04468740945827
"94046","Maisons-Alfort",4.57705340290091
"94047","Mandres-les-Roses",5.3654352673072
"94048","Marolles-en-Brie",6.92688654455837
"94052","Nogent-sur-Marne",2.08557782165228
"94053","Noiseau",6.68075683688707
"94054","Orly",6.77459945394821
"94055","Ormesson-sur-Marne",6.75860724235275
"94056","Perigny",5.93840034387062
"94058","Le Perreux-sur-Marne",1.70338977220997
"94059","Le Plessis-Trevise",6.76576594672551
"94060","La Queue-en-Brie",7.05015520377751
"94065","Rungis",6.03277572849581
"94067","Saint-Mande",1.23536970903423
"94068","Saint-Maur-des-Fosses",4.15625161314653
"94069","Saint-Maurice",5.68885484749213
"94070","Santeny",6.89624657639307
"94071","Sucy-en-Brie",6.11878008998418
"94073","Thiais",5.63105884622749
"94074","Valenton",6.17047045835751
"94075","Villecresnes",5.64259778202978
"94076","Villejuif",4.48756890254431
"94077","Villeneuve-le-Roi",6.55747826546395
"94078","Villeneuve-Saint-Georges",5.73793124597753
"94079","Villiers-sur-Marne",3.96734374241583
"94080","Vincennes",1.73314215706912
"94081","Vitry-sur-Seine",5.24556368939276
"95002","Ableiges",5.03298024385735
"95008","Aincourt",9.69292015774681
"95011","Ambleville",11.807941077308
"95012","Amenucourt",14.8977928174476
"95014","Andilly",6.45584512037386
"95018","Argenteuil",0
"95019","Arnouville",5.45783013807703
"95023","Arronville",10.6434345897521
"95024","Arthies",7.37967151319931
"95026","Asnieres-sur-Oise",7.46041384845684
"95028","Attainville",5.94373900717725
"95039","Auvers-sur-Oise",4.27017592905016
"95040","Avernes",6.03557977271219
"95042","Baillet-en-France",6.00930044858441
"95046","Banthelu",7.43919091661182
"95051","Beauchamp",5.94338329504475
"95052","Beaumont-sur-Oise",4.94327954784339
"95054","Le Bellay-en-Vexin",7.73203838600747
"95055","Bellefontaine",7.56955311889596
"95056","Belloy-en-France",6.46194875530265
"95058","Bernes-sur-Oise",6.00347678003691
"95059","Berville",11.8675935482423
"95060","Bessancourt",5.75927946948875
"95061","Bethemont-la-Foret",6.90073339583262
"95063","Bezons",2.34100869278015
"95074","Boisemont",6.64593196407323
"95078","Boissy-l'Aillerie",5.97487736286862
"95088","Bonneuil-en-France",5.65570408507624
"95091","Bouffemont",6.40070701708617
"95094","Bouqueval",6.75748352157961
"95101","Bray-et-Lu",13.4954317858619
"95102","Breancon",6.33395235803246
"95110","Brignancourt",7.27793763351403
"95116","Bruyeres-sur-Oise",9.44115501650984
"95119","Buhy",11.5248349704125
"95120","Butry-sur-Oise",3.65858197276833
"95127","Cergy",5.65629530580303
"95134","Champagne-sur-Oise",5.56308543782635
"95139","La Chapelle-en-Vexin",8.5714957748083
"95141","Charmont",6.77579188793315
"95142","Chars",7.99446841968009
"95144","Chatenay-en-France",7.66579969645232
"95149","Chaumontel",8.11148938461479
"95150","Chaussy",13.0230879144367
"95151","Chauvry",6.33402191158717
"95154","Chennevieres-les-Louvres",7.64986739157967
"95157","Cherence",14.431091010055
"95166","Clery-en-Vexin",6.53512952189491
"95169","Commeny",6.28915162482798
"95170","Condecourt",5.71832014055437
"95176","Cormeilles-en-Parisis",5.42068589186363
"95177","Cormeilles-en-Vexin",5.04084922804318
"95181","Courcelles-sur-Viosne",5.86126826725136
"95183","Courdimanche",6.11602177971545
"95197","Deuil-la-Barre",5.53222040602433
"95199","Domont",6.02891140476657
"95203","Eaubonne",5.67257583809527
"95205","Ecouen",6.06387531421268
"95210","Enghien-les-Bains",5.07197414938268
"95211","Ennery",5.96848392952903
"95212","Epiais-les-Louvres",9.1372904903521
"95213","Epiais-Rhus",6.94229051198569
"95214","Epinay-Champlatreux",7.09018833660669
"95218","Eragny",5.88930697853457
"95219","Ermont",5.30464052750936
"95229","Ezanville",5.8824762408034
"95241","Fontenay-en-Parisis",6.20524783146375
"95250","Fosses",8.49215058663467
"95252","Franconville",5.30415163280855
"95253","Fremainville",6.90274381764317
"95254","Fremecourt",5.52059819778018
"95256","Frepillon",5.13985546363625
"95257","La Frette-sur-Seine",5.79692892530121
"95258","Frouville",10.5385238981025
"95259","Gadancourt",7.03467795908415
"95268","Garges-les-Gonesse",5.30706534069786
"95270","Genainville",10.6909874842527
"95271","Genicourt",5.33110452697517
"95277","Gonesse",5.89171212442744
"95280","Goussainville",7.92231220456102
"95282","Gouzangrez",5.97805649280002
"95287","Grisy-les-Platres",6.11627347870193
"95288","Groslay",5.66964660986032
"95295","Guiry-en-Vexin",6.55318416552711
"95298","Haravilliers",10.2911040124255
"95301","Haute-Isle",13.5868621780114
"95303","Le Heaulme",10.1146867593469
"95304","Hedouville",10.9144026192599
"95306","Herblay",5.95376687057951
"95308","Herouville",6.09402049754338
"95309","Hodent",7.11925951001908
"95313","L'Isle-Adam",5.47552738326219
"95316","Jagny-sous-Bois",7.37343637102561
"95323","Jouy-le-Moutier",6.63729006272837
"95328","Labbeville",8.23184558911001
"95331","Lassy",7.28300487837138
"95341","Livilliers",6.19543348379949
"95348","Longuesse",5.16894992323398
"95351","Louvres",6.71023330474947
"95352","Luzarches",6.66001443820535
"95353","Maffliers",6.11744819644406
"95355","Magny-en-Vexin",6.34200486036179
"95365","Mareil-en-France",6.62467775878066
"95369","Margency",5.75351074066251
"95370","Marines",6.03867502621849
"95371","Marly-la-Ville",8.07114421222329
"95379","Maudetour-en-Vexin",9.81663654512875
"95387","Menouville",8.57381730138958
"95388","Menucourt",6.66797067907717
"95392","Meriel",3.45252522713813
"95394","Mery-sur-Oise",3.77588909324988
"95395","Le Mesnil-Aubry",6.53774749838456
"95409","Moisselles",5.61928103183024
"95422","Montgeroult",5.64746937520758
"95424","Montigny-les-Cormeilles",5.53491529506775
"95426","Montlignon",6.0269937413485
"95427","Montmagny",5.34963311096218
"95428","Montmorency",5.76742382391979
"95429","Montreuil-sur-Epte",15.0834784755909
"95430","Montsoult",5.98403824136803
"95436","Mours",5.90551566907174
"95438","Moussy",7.2937427372741
"95445","Nerville-la-Foret",7.22759873227275
"95446","Nesles-la-Vallee",6.47641693808912
"95447","Neuilly-en-Vexin",8.78690055917702
"95450","Neuville-sur-Oise",6.26373564292899
"95452","Nointel",7.23651563138552
"95456","Noisy-sur-Oise",7.96743261190977
"95459","Nucourt",8.7636802254721
"95462","Omerville",11.1420835522142
"95476","Osny",6.39604515881493
"95480","Parmain",5.01566859677433
"95483","Le Perchay",6.15883180073792
"95487","Persan",3.88271637450429
"95488","Pierrelaye",6.58499797416945
"95489","Piscop",5.76045155468405
"95491","Le Plessis-Bouchard",5.46934039365803
"95492","Le Plessis-Gassot",6.84089947840525
"95493","Le Plessis-Luzarches",8.07846635422041
"95500","Pontoise",5.39179872842366
"95504","Presles",7.26327115612097
"95509","Puiseux-en-France",7.60716195011423
"95510","Puiseux-Pontoise",5.70884564549538
"95523","La Roche-Guyon",13.7031760679643
"95527","Roissy-en-France",7.92584776724023
"95529","Ronquerolles",10.2666933222385
"95535","Sagy",5.43589002747845
"95539","Saint-Brice-sous-Foret",5.34699866555606
"95541","Saint-Clair-sur-Epte",12.1484647686771
"95543","Saint-Cyr-en-Arthies",11.3150797862869
"95554","Saint-Gervais",7.98870253420742
"95555","Saint-Gratien",5.00956462228711
"95563","Saint-Leu-la-Foret",5.97611141582007
"95566","Saint-Martin-du-Tertre",9.22996789376112
"95572","Saint-Ouen-l'Aumone",5.5524788997829
"95574","Saint-Prix",6.96306067980684
"95580","Saint-Witz",8.79561255352459
"95582","Sannois",3.96717778823343
"95584","Santeuil",6.48381006053761
"95585","Sarcelles",5.36877831395913
"95592","Seraincourt",6.85289078484469
"95594","Seugy",7.45369052952651
"95598","Soisy-sous-Montmorency",5.52514857696071
"95604","Survilliers",9.57324392590743
"95607","Taverny",6.31617801811797
"95610","Themericourt",5.45056147125453
"95611","Theuville",10.6904245784465
"95612","Le Thillay",6.59658025873021
"95625","Us",5.21976831292465
"95627","Vallangoujard",6.99855824849766
"95628","Valmondois",5.36148929455288
"95633","Vaudherland",6.39264115305744
"95637","Vaureal",6.16230658416541
"95641","Vemars",9.0986867465486
"95651","Vetheuil",11.9017625043234
"95652","Viarmes",7.22752987963908
"95656","Vienne-en-Arthies",12.1481225017881
"95658","Vigny",4.38563128658978
"95660","Villaines-sous-Bois",6.08379803795273
"95675","Villeron",8.25557596913841
"95676","Villers-en-Arthies",11.9236278438093
"95678","Villiers-Adam",5.94843583998779
"95680","Villiers-le-Bel",6.07453668891819
"95682","Villiers-le-Sec",5.83554123418845
"95690","Wy-dit-Joli-Village",7.24881478378513
