"ID","NAMES","employe_AsTheCrowFlies_ACC_0.01"
"78344","Lommoye",16403.6975685239
"78346","Longnes",13932.3229879759
"78349","Longvilliers",13144.0760240109
"78350","Louveciennes",3815.31352806447
"78354","Magnanville",7692.04353562511
"78356","Magny-les-Hameaux",5581.54854997255
"78358","Maisons-Laffitte",3197.89235637973
"78361","Mantes-la-Jolie",7207.27648110643
"78362","Mantes-la-Ville",6856.67692996187
"78364","Marcq",10157.3724333608
"78366","Mareil-le-Guyon",8412.10558580304
"78367","Mareil-Marly",5078.92312734454
"78368","Mareil-sur-Mauldre",8848.1553802914
"78372","Marly-le-Roi",4565.47712485297
"78380","Maule",9145.55728848417
"78381","Maulette",17760.7951151729
"78382","Maurecourt",3730.10714909639
"78383","Maurepas",5302.53245861872
"78384","Medan",5339.86136499301
"78385","Menerville",11847.7932733348
"78389","Mere",9912.61104711035
"78391","Mericourt",11269.4415010174
"78396","Le Mesnil-le-Roi",3606.10981804844
"78397","Le Mesnil-Saint-Denis",5771.01131960974
"78398","Les Mesnuls",9536.01169689702
"78401","Meulan-en-Yvelines",6401.55704073632
"78402","Mezieres-sur-Seine",7626.20565431667
"78403","Mezy-sur-Seine",7328.37381890739
"78404","Millemont",13344.0680734312
"78406","Milon-la-Chapelle",6233.13475136711
"78407","Mittainville",20489.3010521436
"78410","Moisson",11946.5129984592
"78413","Mondreville",15708.114039961
"78415","Montainville",9384.31485442448
"78416","Montalet-le-Bois",9324.16941787124
"78417","Montchauvet",13417.9797043007
"78418","Montesson",3224.75656321501
"78420","Montfort-l'Amaury",10421.3966245523
"78423","Montigny-le-Bretonneux",3694.53405895719
"78431","Morainvilliers",6743.17660289524
"78437","Mousseaux-sur-Seine",11134.4702271954
"78439","Mulcent",13262.7317421931
"78440","Les Mureaux",6194.26218456224
"78442","Neauphle-le-Chateau",6251.73088358604
"78443","Neauphle-le-Vieux",8305.29641946442
"78444","Neauphlette",15440.4367104781
"78451","Nezel",8090.16138804536
"78455","Noisy-le-Roi",5092.85227988284
"78460","Oinville-sur-Montcient",8181.89826198891
"78464","Orcemont",16672.9021440704
"78465","Orgerus",13581.5027383928
"78466","Orgeval",6792.85966969977
"78470","Orphin",18483.0336022394
"78472","Orsonville",21390.7627692262
"78474","Orvilliers",14613.4872463442
"78475","Osmoy",12322.2619582549
"78478","Paray-Douaville",21013.1262041337
"78481","Le Pecq",4060.41775674348
"78484","Perdreauville",10516.0561528217
"78486","Le Perray-en-Yvelines",11015.888047635
"78490","Plaisir",4709.46955219966
"78497","Poigny-la-Foret",14897.7779488679
"78498","Poissy",5355.77951127859
"78499","Ponthevrard",16030.4294941251
"78501","Porcheville",6863.35050260686
"78502","Le Port-Marly",3941.05174844914
"78503","Port-Villez",18051.4001969505
"78505","Prunay-le-Temple",13547.6265075392
"78506","Prunay-en-Yvelines",20097.078620264
"78513","La Queue-les-Yvelines",11962.3286199925
"78516","Raizeux",19324.9123667644
"78517","Rambouillet",13514.7452621329
"78518","Rennemoulin",4792.91208677535
"78520","Richebourg",15892.9280171366
"78522","Rochefort-en-Yvelines",12934.6931724189
"78524","Rocquencourt",3813.82526363585
"78528","Rolleboise",11561.0407426464
"78530","Rosay",10760.4669635677
"78531","Rosny-sur-Seine",10599.8584813967
"78536","Sailly",9157.06094122666
"78537","Saint-Arnoult-en-Yvelines",14580.3018195959
"78545","Saint-Cyr-l'Ecole",3798.84281236938
"78548","Saint-Forget",7378.5307195189
"78550","Saint-Germain-de-la-Grange",7113.71653945504
"78551","Saint-Germain-en-Laye",4038.28047502429
"78557","Saint-Hilarion",18313.6490587865
"78558","Saint-Illiers-la-Ville",14583.9457899178
"78559","Saint-Illiers-le-Bois",16681.9556852219
"78561","Saint-Lambert",5893.50613956132
"78562","Saint-Leger-en-Yvelines",13098.4051784198
"78564","Saint-Martin-de-Brethencourt",17296.8388644936
"78565","Saint-Martin-des-Champs",11704.3960163151
"78567","Saint-Martin-la-Garenne",9352.98145186324
"78569","Sainte-Mesme",15776.786726525
"78571","Saint-Nom-la-Breteche",5845.51308023104
"78575","Saint-Remy-les-Chevreuse",7486.7257974355
"78576","Saint-Remy-l'Honore",8019.79131285023
"78586","Sartrouville",2578.02086068848
"78588","Saulx-Marchais",9753.38956370416
"78590","Senlisse",9103.51549737502
"78591","Septeuil",11963.2864933688
"78597","Soindres",8756.18123135724
"78601","Sonchamp",15415.4726047049
"78605","Tacoignieres",14692.9442472276
"78606","Le Tartre-Gaudran",20677.9067294559
"78608","Le Tertre-Saint-Denis",11743.4289649427
"78609","Tessancourt-sur-Aubette",6749.71035076491
"78615","Thiverval-Grignon",6610.91806636789
"78616","Thoiry",10530.6496635468
"78618","Tilly",16027.3484317924
"78620","Toussus-le-Noble",5564.11274573437
"78621","Trappes",3680.84922869218
"78623","Le Tremblay-sur-Mauldre",7163.84004024949
"78624","Triel-sur-Seine",4705.31077132051
"78638","Vaux-sur-Seine",5043.29189478504
"78640","Velizy-Villacoublay",3394.29086376265
"78642","Verneuil-sur-Seine",5306.26589757584
"78643","Vernouillet",5367.93971776798
"78644","La Verriere",5155.50395827588
"78646","Versailles",3360.60746829821
"78647","Vert",9158.63520621542
"78650","Le Vesinet",3324.55783063889
"78653","Vicq",9739.25342421142
"78655","Vieille-Eglise-en-Yvelines",11396.1822126543
"78668","La Villeneuve-en-Chevrie",15810.3699025765
"78672","Villennes-sur-Seine",5579.62272823784
"78674","Villepreux",4960.58358598178
"78677","Villette",9717.14002073229
"78681","Villiers-le-Mahieu",11276.3561536488
"78683","Villiers-Saint-Frederic",7447.00236968529
"78686","Viroflay",3404.75592745403
"78688","Voisins-le-Bretonneux",4571.93203962425
"91001","Abbeville-la-Riviere",19368.3437019911
"91016","Angerville",25202.5573760501
"91017","Angervilliers",11257.125137705
"91021","Arpajon",5990.3511426251
"91022","Arrancourt",21024.1034650808
"91027","Athis-Mons",2952.43935400019
"91035","Authon-la-Plaine",18374.2217149259
"91037","Auvernaux",7504.72024196706
"91038","Auvers-Saint-Georges",11300.7134814854
"91041","Avrainville",7557.92340776317
"91044","Ballainvilliers",3675.19838553278
"91045","Ballancourt-sur-Essonne",8213.89785329899
"91047","Baulne",9789.82912645392
"91064","Bievres",4078.62414300853
"91067","Blandy",20050.1487926379
"91069","Boigneville",18878.0769185085
"91075","Bois-Herpin",17070.8295862291
"91079","Boissy-la-Riviere",17219.9157230292
"91080","Boissy-le-Cutte",11268.1196139635
"91081","Boissy-le-Sec",13348.9442344569
"91085","Boissy-sous-Saint-Yon",8410.42202819538
"91086","Bondoufle",3758.90231561552
"91093","Boullay-les-Troux",8841.23204673665
"91095","Bouray-sur-Juine",9139.14140727676
"91097","Boussy-Saint-Antoine",4249.16530028747
"91098","Boutervilliers",15556.0757178361
"91099","Boutigny-sur-Essonne",12879.6277105707
"91100","Bouville",13242.8492602746
"91103","Bretigny-sur-Orge",4646.0995096212
"91105","Breuillet",8790.59583991956
"91106","Breux-Jouy",9598.03101995407
"91109","Brieres-les-Scelles",13143.6708831579
"91111","Briis-sous-Forges",8267.74436052709
"91112","Brouy",19568.0533646458
"91114","Brunoy",3498.39040857581
"91115","Bruyeres-le-Chatel",7362.35640179816
"91121","Buno-Bonnevaux",17108.0476501485
"91122","Bures-sur-Yvette",6060.4341457079
"91129","Cerny",10468.6563290943
"91130","Chalo-Saint-Mars",17549.2539735873
"91131","Chalou-Moulineux",20264.7681174861
"91132","Chamarande",9840.06920207019
"91135","Champcueil",8701.95543461145
"91136","Champlan",3427.16346536911
"91137","Champmotteux",18302.7460786519
"91145","Chatignonville",18471.2507146041
"91148","Chauffour-les-Etrechy",10896.2718604215
"91156","Cheptainville",7657.51550978537
"91159","Chevannes",7523.42273029843
"91161","Chilly-Mazarin",3214.86166788755
"91174","Corbeil-Essonnes",3744.65173449171
"91175","Corbreuse",16686.9609104782
"91179","Le Coudray-Montceaux",5875.01333347322
"91180","Courances",12113.2448560741
"91182","Courcouronnes",3102.45219639291
"91184","Courdimanche-sur-Essonne",13888.2022816565
"91186","Courson-Monteloup",8682.13660137836
"91191","Crosne",2958.52123757478
"91195","Dannemois",11075.034951645
"91198","D'Huison-Longueville",11971.1411095198
"91200","Dourdan",14470.7920141839
"91201","Draveil",3127.97810487157
"91204","Echarcon",5498.30921716577
"91207","Egly",7128.53064104027
"91215","Epinay-sous-Senart",3949.53986855406
"91216","Epinay-sur-Orge",3160.06843447145
"91222","Estouches",22735.9875550259
"91223","Etampes",15411.2617839275
"91225","Etiolles",4042.04248246112
"91226","Etrechy",11268.3055594265
"91228","Evry",2963.17155322258
"91232","La Ferte-Alais",10510.5986967308
"91235","Fleury-Merogis",3196.57358304085
"91240","Fontaine-la-Riviere",18611.5881244915
"91243","Fontenay-les-Briis",7705.87572519209
"91244","Fontenay-le-Vicomte",6859.95606014989
"91247","La Foret-le-Roi",14971.9708919371
"91248","La Foret-Sainte-Croix",16342.7833754007
"91249","Forges-les-Bains",10055.0925814377
"91272","Gif-sur-Yvette",6776.53587471273
"91273","Gironville-sur-Essonne",16892.9291443479
"91274","Gometz-la-Ville",7886.9648768541
"91275","Gometz-le-Chatel",6998.65651466472
"91284","Les Granges-le-Roi",15203.7931147247
"91286","Grigny",2643.27822741216
"91292","Guibeville",6558.88527828958
"91293","Guigneville-sur-Essonne",11361.2475052463
"91294","Guillerval",19851.8145763313
"91312","Igny",4005.41932119188
"91315","Itteville",8736.00352677449
"91318","Janville-sur-Juine",10107.7288263749
"91319","Janvry",7198.85782705602
"91326","Juvisy-sur-Orge",2767.19944117955
"91330","Lardy",8578.51567968214
"91332","Leudeville",6015.50143307612
"91333","Leuville-sur-Orge",4748.18682388419
"91338","Limours",9281.98704840369
"91339","Linas",5039.23442485222
"91340","Lisses",4083.86138055025
"91345","Longjumeau",3324.15421719314
"91347","Longpont-sur-Orge",3867.91891025841
"91359","Maisse",15212.608276564
"91363","Marcoussis",5764.51301285408
"91374","Marolles-en-Beauce",17635.2762270317
"91376","Marolles-en-Hurepoix",6412.63409252136
"91377","Massy",3171.310767229
"91378","Mauchamps",9774.77533497372
"91386","Mennecy",6027.57322501556
"91390","Mereville",23059.4162945345
"91393","Merobert",18990.7396841815
"91399","Mespuits",17724.1394558402
"91405","Milly-la-Foret",14132.1909426326
"91408","Moigny-sur-Ecole",12632.8064130044
"91411","Les Molieres",8597.88359605887
"91412","Mondeville",9814.90246008282
"91414","Monnerville",22001.5254481224
"91421","Montgeron",3285.55004483216
"91425","Montlhery",4365.35402148334
"91432","Morangis",3039.86175763646
"91433","Morigny-Champigny",13299.501713605
"91434","Morsang-sur-Orge",2672.15168270449
"91435","Morsang-sur-Seine",5126.61397261468
"91441","Nainville-les-Roches",8503.86285196039
"91457","La Norville",5938.59028838156
"91458","Nozay",5019.99236003195
"91461","Ollainville",6170.69905624279
"91463","Oncy-sur-Ecole",15385.3920381049
"91468","Ormoy",5203.67589331285
"91469","Ormoy-la-Riviere",16119.6503366716
"91471","Orsay",5270.9833603847
"91473","Orveau",12447.7280582079
"91477","Palaiseau",4160.52352776285
"91479","Paray-Vieille-Poste",3120.48607967886
"91482","Pecqueuse",10197.736594812
"91494","Le Plessis-Pate",4265.75272858231
"91495","Plessis-Saint-Benoist",17468.1122087924
"91507","Prunay-sur-Essonne",17685.8027900429
"91508","Puiselet-le-Marais",15281.4139801401
"91511","Pussay",22841.0289715079
"91514","Quincy-sous-Senart",4571.45057195448
"91519","Richarville",16510.3033974009
"91521","Ris-Orangis",2825.26601578304
"91525","Roinville",13352.5327222088
"91526","Roinvilliers",18770.5810770563
"91533","Saclas",19695.5825259242
"91534","Saclay",5461.0391934192
"91538","Saint-Aubin",6122.86690046726
"91540","Saint-Cheron",10593.8905281277
"91544","Saint-Cyr-la-Riviere",19820.7063072776
"91546","Saint-Cyr-sous-Dourdan",12619.0138022061
"91547","Saint-Escobille",19897.7651267478
"91549","Sainte-Genevieve-des-Bois",3034.32843250162
"91552","Saint-Germain-les-Arpajon",5299.60977677118
"91553","Saint-Germain-les-Corbeil",4075.51791955582
"91556","Saint-Hilaire",15348.9667834878
"91560","Saint-Jean-de-Beauregard",6237.66109791923
"91568","Saint-Maurice-Montcouronne",10003.656033344
"91570","Saint-Michel-sur-Orge",3418.17279939469
"91573","Saint-Pierre-du-Perray",4535.67001695096
"91577","Saintry-sur-Seine",4447.20642235567
"91578","Saint-Sulpice-de-Favieres",9812.54638222659
"91579","Saint-Vrain",7766.50839668443
"91581","Saint-Yon",8457.34760478729
"91587","Saulx-les-Chartreux",3987.8921314757
"91589","Savigny-sur-Orge",2770.63771235645
"91593","Sermaise",12069.852535016
"91599","Soisy-sur-Ecole",10065.3015143179
"91600","Soisy-sur-Seine",3741.28250163546
"91602","Souzy-la-Briche",10590.1277995229
"91613","Congerville-Thionville",20984.6017559131
"91617","Tigery",4622.88388882501
"91619","Torfou",8807.68491934958
"91629","Valpuiseaux",15517.2562248235
"91630","Le Val-Saint-Germain",11262.7799866575
"91631","Varennes-Jarcy",5006.61424161067
"91634","Vaugrigneuse",9815.05047895083
"91635","Vauhallan",4961.04032578017
"91639","Vayres-sur-Essonne",13202.6442983301
"91645","Verrieres-le-Buisson",3159.10789432291
"91648","Vert-le-Grand",5413.04935916182
"91649","Vert-le-Petit",6747.93155594493
"91654","Videlles",10899.3845183873
"91657","Vigneux-sur-Seine",2985.6629592413
"91659","Villabe",4433.68350350233
"91661","Villebon-sur-Yvette",4305.31880628888
"91662","Villeconin",11940.9972101882
"91665","La Ville-du-Bois",4290.55409574483
"91666","Villejust",4946.78455179186
"91667","Villemoisson-sur-Orge",2920.61206608697
"91671","Villeneuve-sur-Auvers",11576.0777202818
"91679","Villiers-le-Bacle",6044.6157090282
"91685","Villiers-sur-Orge",3505.9714533342
"91687","Viry-Chatillon",2550.10907936244
"91689","Wissous",3134.349819774
"91691","Yerres",3206.44119398629
"91692","Les Ulis",5596.24957745989
"92002","Antony",2695.1341140899
"92004","Asnieres-sur-Seine",418.753961527654
"92007","Bagneux",891.804494236918
"92009","Bois-Colombes",816.412779069412
"92012","Boulogne-Billancourt",759.36579215389
"92014","Bourg-la-Reine",1694.10092379252
"92019","Chatenay-Malabry",2673.64660580098
"92020","Chatillon",1056.11310728743
"92022","Chaville",2983.2364786405
"92023","Clamart",1675.92120453239
"92024","Clichy",346.453889376559
"92025","Colombes",463.999948627351
"92026","Courbevoie",519.153921675843
"92032","Fontenay-aux-Roses",1489.88810773893
"92033","Garches",2817.96375526689
"92035","La Garenne-Colombes",912.202444897807
"92036","Gennevilliers",1153.1696282502
"92040","Issy-les-Moulineaux",806.735291116727
"92044","Levallois-Perret",538.091385693333
"92046","Malakoff",687.235789542861
"92047","Marnes-la-Coquette",3181.07577336767
"92048","Meudon",2539.90491611024
"92049","Montrouge",603.254652301153
"92050","Nanterre",212.056233204386
"92051","Neuilly-sur-Seine",857.091230863846
"92060","Le Plessis-Robinson",2250.54906079647
"92062","Puteaux",1029.66572127648
"92063","Rueil-Malmaison",2637.94661486955
"92064","Saint-Cloud",2544.92481785694
"92071","Sceaux",2019.67742182758
"92072","Sevres",2568.88607122369
"92073","Suresnes",1700.85328597108
"92075","Vanves",775.31428166437
"92076","Vaucresson",3124.51456800795
"92077","Ville-d'Avray",3124.65720013234
"92078","Villeneuve-la-Garenne",1124.61325062141
"93001","Aubervilliers",235.834806465567
"93005","Aulnay-sous-Bois",1007.78969276993
"93006","Bagnolet",493.51998216659
"93007","Le Blanc-Mesnil",1127.49621085214
"93008","Bobigny",773.786436668084
"93010","Bondy",1182.67423110632
"93013","Le Bourget",1523.41398927174
"93014","Clichy-sous-Bois",2062.90143789156
"93015","Coubron",2929.26963876404
"93027","La Courneuve",1138.06513352488
"93029","Drancy",677.267799135556
"93030","Dugny",2285.38740957764
"93031","Epinay-sur-Seine",1144.57905849579
"93032","Gagny",2103.2353694403
"93033","Gournay-sur-Marne",2602.44253930882
"93039","L'Ile-Saint-Denis",1316.956620688
"93045","Les Lilas",606.829367635223
"93046","Livry-Gargan",1823.48917473912
"93047","Montfermeil",2514.43423696731
"93048","Montreuil",94.5356222222601
"93049","Neuilly-Plaisance",1857.99656357406
"93050","Neuilly-sur-Marne",2417.04234706302
"93051","Noisy-le-Grand",1813.15293140226
"93053","Noisy-le-Sec",922.811185135864
"93055","Pantin",451.433910264747
"93057","Les Pavillons-sous-Bois",1862.85228867989
"93059","Pierrefitte-sur-Seine",1585.42386719543
"93061","Le Pre-Saint-Gervais",515.264680024418
"93062","Le Raincy",1777.58595340425
"93063","Romainville",828.628650795205
"93064","Rosny-sous-Bois",1190.64064554186
"93066","Saint-Denis",0
"93070","Saint-Ouen",486.250659537166
"93071","Sevran",1526.87317128519
"93072","Stains",1551.45110973234
"93073","Tremblay-en-France",3481.3256660272
"93074","Vaujours",3222.5113462637
"93077","Villemomble",1617.84198486484
"93078","Villepinte",2543.61346546786
"93079","Villetaneuse",1460.72790834642
"94001","Ablon-sur-Seine",2801.19291128447
"94002","Alfortville",842.989312121495
"94003","Arcueil",806.560974763029
"94004","Boissy-Saint-Leger",3335.12389921419
"94011","Bonneuil-sur-Marne",2584.87296638068
"94015","Bry-sur-Marne",1794.39757444829
"94016","Cachan",1108.09378858118
"94017","Champigny-sur-Marne",884.09854527538
"94018","Charenton-le-Pont",918.686331004893
"94019","Chennevieres-sur-Marne",2715.89887888198
"94021","Chevilly-Larue",2152.3713935666
"94022","Choisy-le-Roi",1918.24789391949
"94028","Creteil",186.50500924446
"94033","Fontenay-sous-Bois",1038.60463750409
"94034","Fresnes",2550.6712124717
"94037","Gentilly",691.617390328723
"94038","L'Hay-les-Roses",1610.02833558386
"94041","Ivry-sur-Seine",516.908797299306
"94042","Joinville-le-Pont",2315.00233262828
"94043","Le Kremlin-Bicetre",677.014905175988
"94044","Limeil-Brevannes",2911.92863824357
"94046","Maisons-Alfort",1025.70938060522
"94047","Mandres-les-Roses",4432.19382848285
"94048","Marolles-en-Brie",4243.99504847934
"94052","Nogent-sur-Marne",1917.03904301447
"94053","Noiseau",3320.21811962613
"94054","Orly",2670.14162561719
"94055","Ormesson-sur-Marne",2964.24281472895
"94056","Perigny",4888.80614862381
"94058","Le Perreux-sur-Marne",1883.45983499719
"94059","Le Plessis-Trevise",2989.21267048486
"94060","La Queue-en-Brie",3588.88778004783
"94065","Rungis",2750.73714868667
"94067","Saint-Mande",798.705661262084
"94068","Saint-Maur-des-Fosses",1801.84461999471
"94069","Saint-Maurice",1311.7691816283
"94070","Santeny",5014.28508739825
"94071","Sucy-en-Brie",3184.82912934006
"94073","Thiais",2226.26142056477
"94074","Valenton",2597.16847980179
"94075","Villecresnes",3859.43664802601
"94076","Villejuif",688.836194676394
"94077","Villeneuve-le-Roi",2755.70839249342
"94078","Villeneuve-Saint-Georges",2701.2718104818
"94079","Villiers-sur-Marne",1617.13219077222
"94080","Vincennes",730.862173994359
"94081","Vitry-sur-Seine",281.825870794007
"95002","Ableiges",7707.82200001186
"95008","Aincourt",10909.4427704591
"95011","Ambleville",17138.4439675404
"95012","Amenucourt",15365.0715545317
"95014","Andilly",3205.28061940163
"95018","Argenteuil",0
"95019","Arnouville",2546.86531954196
"95023","Arronville",11850.3207402063
"95024","Arthies",11996.8562497148
"95026","Asnieres-sur-Oise",10168.1300804708
"95028","Attainville",5818.1007420342
"95039","Auvers-sur-Oise",5870.07523557248
"95040","Avernes",10626.8319609382
"95042","Baillet-en-France",5694.02532297278
"95046","Banthelu",13508.1826610016
"95051","Beauchamp",3496.38529962225
"95052","Beaumont-sur-Oise",9626.64735935645
"95054","Le Bellay-en-Vexin",13776.4442679483
"95055","Bellefontaine",8101.59537563326
"95056","Belloy-en-France",7617.28201735875
"95058","Bernes-sur-Oise",11083.1361473156
"95059","Berville",13495.8080261381
"95060","Bessancourt",4286.11082297578
"95061","Bethemont-la-Foret",5366.87493131105
"95063","Bezons",1560.85280803605
"95074","Boisemont",4247.15352771214
"95078","Boissy-l'Aillerie",5884.57322588664
"95088","Bonneuil-en-France",2704.45325871453
"95091","Bouffemont",5051.99671935585
"95094","Bouqueval",3842.23200734983
"95101","Bray-et-Lu",17239.2297379008
"95102","Breancon",10997.6349208907
"95110","Brignancourt",11836.2360145826
"95116","Bruyeres-sur-Oise",10922.9172770976
"95119","Buhy",19767.7370921053
"95120","Butry-sur-Oise",6328.35889570139
"95127","Cergy",2954.37069135867
"95134","Champagne-sur-Oise",9562.98760954864
"95139","La Chapelle-en-Vexin",18617.3465100587
"95141","Charmont",14616.3038356462
"95142","Chars",13257.4309308888
"95144","Chatenay-en-France",6428.4715879894
"95149","Chaumontel",10060.4635031003
"95150","Chaussy",14357.4164273597
"95151","Chauvry",5377.5247615622
"95154","Chennevieres-les-Louvres",6591.23718591599
"95157","Cherence",13203.7164734351
"95166","Clery-en-Vexin",13333.8049776396
"95169","Commeny",12314.4149995039
"95170","Condecourt",6627.33773187278
"95176","Cormeilles-en-Parisis",2846.27953267262
"95177","Cormeilles-en-Vexin",8409.6232647826
"95181","Courcelles-sur-Viosne",6219.83828108283
"95183","Courdimanche",4683.89168705585
"95197","Deuil-la-Barre",1824.25018134431
"95199","Domont",4133.36617391265
"95203","Eaubonne",2635.0542336688
"95205","Ecouen",3725.84354654362
"95210","Enghien-les-Bains",1981.13631415578
"95211","Ennery",5274.94214155191
"95212","Epiais-les-Louvres",6076.85353966653
"95213","Epiais-Rhus",8528.52712211814
"95214","Epinay-Champlatreux",7617.04066604322
"95218","Eragny",3430.78895234993
"95219","Ermont",2516.17881468426
"95229","Ezanville",4632.92226608703
"95241","Fontenay-en-Parisis",5531.03048366037
"95250","Fosses",8919.91119345052
"95252","Franconville",2662.19491870097
"95253","Fremainville",9594.58008916659
"95254","Fremecourt",9712.21685414621
"95256","Frepillon",5071.58027152056
"95257","La Frette-sur-Seine",3159.76962975135
"95258","Frouville",10545.171975302
"95259","Gadancourt",11295.1980135019
"95268","Garges-les-Gonesse",1960.29110388807
"95270","Genainville",13807.3867943525
"95271","Genicourt",6407.55866551637
"95277","Gonesse",3179.43394251554
"95280","Goussainville",4641.16706394028
"95282","Gouzangrez",11054.3553523189
"95287","Grisy-les-Platres",9487.42962595388
"95288","Groslay",2336.94334710361
"95295","Guiry-en-Vexin",12350.8346369996
"95298","Haravilliers",12736.9083103867
"95301","Haute-Isle",13018.5431563505
"95303","Le Heaulme",12691.7331633419
"95304","Hedouville",10531.6889246932
"95306","Herblay",3663.95631984523
"95308","Herouville",7178.0047114452
"95309","Hodent",15372.7269261065
"95313","L'Isle-Adam",7668.29343564633
"95316","Jagny-sous-Bois",7343.46164079178
"95323","Jouy-le-Moutier",3658.97686759048
"95328","Labbeville",8988.18128424306
"95331","Lassy",7960.40365029605
"95341","Livilliers",6727.43863878623
"95348","Longuesse",7959.03041017777
"95351","Louvres",5844.01108352654
"95352","Luzarches",9126.804340508
"95353","Maffliers",6872.51147123757
"95355","Magny-en-Vexin",15606.8316043684
"95365","Mareil-en-France",6441.39463809485
"95369","Margency",2954.21113251741
"95370","Marines",11569.0431267439
"95371","Marly-la-Ville",8015.9099487219
"95379","Maudetour-en-Vexin",13080.5025176977
"95387","Menouville",10448.2653845943
"95388","Menucourt",5260.63011857437
"95392","Meriel",6132.95389067322
"95394","Mery-sur-Oise",5036.22039187865
"95395","Le Mesnil-Aubry",5516.52398031505
"95409","Moisselles",5193.73009928059
"95422","Montgeroult",7050.22742713136
"95424","Montigny-les-Cormeilles",3062.20851085052
"95426","Montlignon",3424.24745344091
"95427","Montmagny",1872.55826163566
"95428","Montmorency",2750.52950726016
"95429","Montreuil-sur-Epte",18644.3202345638
"95430","Montsoult",6243.6551889782
"95436","Mours",8734.085970352
"95438","Moussy",12383.9258240639
"95445","Nerville-la-Foret",7004.79773207116
"95446","Nesles-la-Vallee",8468.61256851944
"95447","Neuilly-en-Vexin",13439.9709440268
"95450","Neuville-sur-Oise",3301.612321681
"95452","Nointel",8748.7985198407
"95456","Noisy-sur-Oise",9366.36829401591
"95459","Nucourt",14920.7306845291
"95462","Omerville",16024.5185863198
"95476","Osny",4229.76721388771
"95480","Parmain",8296.58649270973
"95483","Le Perchay",10762.9847985625
"95487","Persan",10161.3903321394
"95488","Pierrelaye",3792.95334482634
"95489","Piscop",3412.28160597962
"95491","Le Plessis-Bouchard",2846.27715993323
"95492","Le Plessis-Gassot",4516.79208715137
"95493","Le Plessis-Luzarches",8124.3879006956
"95500","Pontoise",3520.30470885643
"95504","Presles",7913.50706213656
"95509","Puiseux-en-France",6943.31056594485
"95510","Puiseux-Pontoise",4978.1444751268
"95523","La Roche-Guyon",14201.5951552599
"95527","Roissy-en-France",4611.03171308517
"95529","Ronquerolles",11054.310072389
"95535","Sagy",6201.7145722602
"95539","Saint-Brice-sous-Foret",2870.69338497514
"95541","Saint-Clair-sur-Epte",21113.9667488388
"95543","Saint-Cyr-en-Arthies",10216.3876347697
"95554","Saint-Gervais",16946.5904359804
"95555","Saint-Gratien",2181.63680002222
"95563","Saint-Leu-la-Foret",3502.19384442276
"95566","Saint-Martin-du-Tertre",7858.48846535421
"95572","Saint-Ouen-l'Aumone",3857.30183169295
"95574","Saint-Prix",3665.46934708895
"95580","Saint-Witz",8875.06811396313
"95582","Sannois",1753.5473024878
"95584","Santeuil",10853.6871627351
"95585","Sarcelles",1671.78010383575
"95592","Seraincourt",8361.61558794521
"95594","Seugy",9152.46440393659
"95598","Soisy-sous-Montmorency",2633.4662958401
"95604","Survilliers",10137.0250511555
"95607","Taverny",3741.04029471655
"95610","Themericourt",9961.76794676407
"95611","Theuville",10965.0922936229
"95612","Le Thillay",3680.70209545679
"95625","Us",9290.17473195811
"95627","Vallangoujard",9094.4645191752
"95628","Valmondois",7007.92821426931
"95633","Vaudherland",3871.7335436333
"95637","Vaureal",3401.44143280101
"95641","Vemars",7955.74766908659
"95651","Vetheuil",10693.5902613766
"95652","Viarmes",9004.69522964818
"95656","Vienne-en-Arthies",10833.8476031925
"95658","Vigny",8695.24123409849
"95660","Villaines-sous-Bois",6582.49088237495
"95675","Villeron",7502.43968388521
"95676","Villers-en-Arthies",12098.4873253862
"95678","Villiers-Adam",5947.53442780223
"95680","Villiers-le-Bel",2944.85119608997
"95682","Villiers-le-Sec",6598.97876127515
"95690","Wy-dit-Joli-Village",11686.1971760474
