"ID","NAMES","employe_AsTheCowRolls_POT_15"
"78406","Milon-la-Chapelle",38046.15860107
"78407","Mittainville",1973.55870599
"78410","Moisson",4904.87895659
"78413","Mondreville",8280.37888386
"78415","Montainville",17095.68814441
"78416","Montalet-le-Bois",21530.47585942
"78417","Montchauvet",9283.54409457
"78418","Montesson",242654.9271262
"78420","Montfort-l'Amaury",23782.80900847
"78423","Montigny-le-Bretonneux",105606.1008179
"78431","Morainvilliers",59773.97204555
"78437","Mousseaux-sur-Seine",7944.18964759
"78439","Mulcent",10542.60861863
"78440","Les Mureaux",60865.44551791
"78442","Neauphle-le-Chateau",49406.43645944
"78443","Neauphle-le-Vieux",34037.26099587
"78444","Neauphlette",4493.44064621
"78451","Nezel",39910.42977253
"78455","Noisy-le-Roi",131692.13323971
"78460","Oinville-sur-Montcient",31091.16665004
"78464","Orcemont",6582.65400403
"78465","Orgerus",5032.55386717
"78466","Orgeval",77883.86781525
"78470","Orphin",6236.10688316
"78472","Orsonville",5502.40701076
"78474","Orvilliers",9086.35374983
"78475","Osmoy",6892.75887984
"78478","Paray-Douaville",6137.61885142
"78481","Le Pecq",181501.59597786
"78484","Perdreauville",20052.47794768
"78486","Le Perray-en-Yvelines",27820.2777885
"78490","Plaisir",65364.4086428
"78497","Poigny-la-Foret",7028.6602606
"78498","Poissy",129494.72102649
"78499","Ponthevrard",7612.95351587
"78501","Porcheville",34351.09635991
"78502","Le Port-Marly",207560.33082825
"78503","Port-Villez",9686.87680751
"78505","Prunay-le-Temple",6432.88073262
"78506","Prunay-en-Yvelines",4310.9607714
"78513","La Queue-les-Yvelines",18092.26775573
"78516","Raizeux",2243.45408385
"78517","Rambouillet",16562.22384554
"78518","Rennemoulin",101259.41588108
"78520","Richebourg",6450.24730526
"78522","Rochefort-en-Yvelines",16861.41919122
"78524","Rocquencourt",146233.25445054
"78528","Rolleboise",17644.45473485
"78530","Rosay",18820.36152822
"78531","Rosny-sur-Seine",22185.10014169
"78536","Sailly",25863.60353642
"78537","Saint-Arnoult-en-Yvelines",11675.64928302
"78545","Saint-Cyr-l'Ecole",152572.16377101
"78548","Saint-Forget",28462.42304917
"78550","Saint-Germain-de-la-Grange",38041.95418617
"78551","Saint-Germain-en-Laye",183180.21904738
"78557","Saint-Hilarion",4974.44811693
"78558","Saint-Illiers-la-Ville",5955.13402637
"78559","Saint-Illiers-le-Bois",3450.77410118
"78561","Saint-Lambert",48662.71471435
"78562","Saint-Leger-en-Yvelines",8327.3931379
"78564","Saint-Martin-de-Brethencourt",5342.25433005
"78565","Saint-Martin-des-Champs",8175.37434396
"78567","Saint-Martin-la-Garenne",17320.64796035
"78569","Sainte-Mesme",7880.39630315
"78571","Saint-Nom-la-Breteche",77404.50142443
"78575","Saint-Remy-les-Chevreuse",45017.76865512
"78576","Saint-Remy-l'Honore",29385.93646905
"78586","Sartrouville",262070.94542641
"78588","Saulx-Marchais",14821.07128071
"78590","Senlisse",22089.06165254
"78591","Septeuil",14366.15125339
"78597","Soindres",24683.45523693
"78601","Sonchamp",10160.19310844
"78605","Tacoignieres",5300.12433294
"78606","Le Tartre-Gaudran",1306.41170782
"78608","Le Tertre-Saint-Denis",12689.51558165
"78609","Tessancourt-sur-Aubette",45468.642523
"78615","Thiverval-Grignon",32263.10598297
"78616","Thoiry",13693.3553782
"78618","Tilly",5074.56980563
"78620","Toussus-le-Noble",100030.14791179
"78621","Trappes",112520.04089462
"78623","Le Tremblay-sur-Mauldre",39672.87321801
"78624","Triel-sur-Seine",79736.78928301
"78638","Vaux-sur-Seine",62816.56066404
"78640","Velizy-Villacoublay",236291.68872205
"78642","Verneuil-sur-Seine",53309.6126393
"78643","Vernouillet",62196.57366046
"78644","La Verriere",56915.16300319
"78646","Versailles",218980.91882018
"78647","Vert",24597.62582467
"78650","Le Vesinet",243231.27746086
"78653","Vicq",21410.80721077
"78655","Vieille-Eglise-en-Yvelines",13878.02892658
"78668","La Villeneuve-en-Chevrie",11441.96140009
"78672","Villennes-sur-Seine",106349.34260307
"78674","Villepreux",79242.46242189
"78677","Villette",20609.27541567
"78681","Villiers-le-Mahieu",8781.8250768
"78683","Villiers-Saint-Frederic",47266.24985365
"78686","Viroflay",226516.92537852
"78688","Voisins-le-Bretonneux",93670.16744436
"91001","Abbeville-la-Riviere",6052.81228975
"91016","Angerville",4496.28122508
"91017","Angervilliers",18617.53552358
"91021","Arpajon",73368.52214728
"91022","Arrancourt",5658.09115843
"91027","Athis-Mons",277345.40503969
"91035","Authon-la-Plaine",7964.78039187
"91037","Auvernaux",62598.70122145
"91038","Auvers-Saint-Georges",17402.2664103
"91041","Avrainville",53451.85755831
"91044","Ballainvilliers",158364.14123989
"91045","Ballancourt-sur-Essonne",32920.84607176
"91047","Baulne",22007.74686938
"91064","Bievres",236259.09070574
"91067","Blandy",1543.58573356
"91069","Boigneville",2616.76255017
"91075","Bois-Herpin",5988.43301882
"91079","Boissy-la-Riviere",7839.75531022
"91080","Boissy-le-Cutte",16613.13366017
"91081","Boissy-le-Sec",11057.01619345
"91085","Boissy-sous-Saint-Yon",45389.08932873
"91086","Bondoufle",103041.02863357
"91093","Boullay-les-Troux",26040.38671504
"91095","Bouray-sur-Juine",25464.24322899
"91097","Boussy-Saint-Antoine",101557.77826766
"91098","Boutervilliers",9561.47353874
"91099","Boutigny-sur-Essonne",12068.51389099
"91100","Bouville",11554.04620797
"91103","Bretigny-sur-Orge",90148.47648062
"91105","Breuillet",35304.36573791
"91106","Breux-Jouy",27812.78208787
"91109","Brieres-les-Scelles",13428.48852975
"91111","Briis-sous-Forges",43843.52646273
"91112","Brouy",1770.05922001
"91114","Brunoy",124942.51435399
"91115","Bruyeres-le-Chatel",41861.6646774
"91121","Buno-Bonnevaux",3777.47199522
"91122","Bures-sur-Yvette",88728.24164749
"91129","Cerny",14596.11228775
"91130","Chalo-Saint-Mars",5878.86836774
"91131","Chalou-Moulineux",4911.78922952
"91132","Chamarande",25680.98978981
"91135","Champcueil",18203.3637793
"91136","Champlan",207130.30402547
"91137","Champmotteux",3346.36435096
"91145","Chatignonville",6665.16207589
"91148","Chauffour-les-Etrechy",20798.81119084
"91156","Cheptainville",41448.03427619
"91159","Chevannes",34118.37624945
"91161","Chilly-Mazarin",259782.38087166
"91174","Corbeil-Essonnes",112922.14847238
"91175","Corbreuse",7227.31941941
"91179","Le Coudray-Montceaux",89341.68614173
"91180","Courances",28214.86924509
"91182","Courcouronnes",152738.90779139
"91184","Courdimanche-sur-Essonne",9152.36841126
"91186","Courson-Monteloup",28963.91397753
"91191","Crosne",189446.26755079
"91195","Dannemois",23648.31846692
"91198","D'Huison-Longueville",13347.74058322
"91200","Dourdan",13209.00478912
"91201","Draveil",164874.56191274
"91204","Echarcon",67536.41102822
"91207","Egly",50782.04402002
"91215","Epinay-sous-Senart",112918.02555582
"91216","Epinay-sur-Orge",187563.96797306
"91222","Estouches",2727.74222207
"91223","Etampes",14074.2877028
"91225","Etiolles",98681.39122216
"91226","Etrechy",26059.02124225
"91228","Evry",137680.9931533
"91232","La Ferte-Alais",19218.94681147
"91235","Fleury-Merogis",133305.57097271
"91240","Fontaine-la-Riviere",7309.44908735
"91243","Fontenay-les-Briis",47340.73100021
"91244","Fontenay-le-Vicomte",43320.36167957
"91247","La Foret-le-Roi",10214.69946201
"91248","La Foret-Sainte-Croix",7835.20667516
"91249","Forges-les-Bains",22994.50028516
"91272","Gif-sur-Yvette",65632.72198919
"91273","Gironville-sur-Essonne",5230.32734979
"91274","Gometz-la-Ville",62376.41021387
"91275","Gometz-le-Chatel",62267.35241017
"91284","Les Granges-le-Roi",10975.57701392
"91286","Grigny",155191.56005389
"91292","Guibeville",52731.55677892
"91293","Guigneville-sur-Essonne",15894.69767171
"91294","Guillerval",6136.23634875
"91312","Igny",218182.64666308
"91315","Itteville",23476.97532576
"91318","Janville-sur-Juine",19212.21229616
"91319","Janvry",43015.55913133
"91326","Juvisy-sur-Orge",223417.59308656
"91330","Lardy",25115.35532198
"91332","Leudeville",47036.95335645
"91333","Leuville-sur-Orge",97290.46706635
"91338","Limours",26091.37682201
"91339","Linas",73768.0096914
"91340","Lisses",102843.81205602
"91345","Longjumeau",214439.90997893
"91347","Longpont-sur-Orge",123574.49865244
"91359","Maisse",7806.13955527
"91363","Marcoussis",92664.66667106
"91374","Marolles-en-Beauce",6733.09717968
"91376","Marolles-en-Hurepoix",52664.07392068
"91377","Massy",276220.40578111
"91378","Mauchamps",32057.70863676
"91386","Mennecy",61854.90711098
"91390","Mereville",3850.98546783
"91393","Merobert",5387.5851076
"91399","Mespuits",5046.85828955
"91405","Milly-la-Foret",13844.2225859
"91408","Moigny-sur-Ecole",12392.35115425
"91411","Les Molieres",32632.83378985
"91412","Mondeville",14600.44580547
"91414","Monnerville",6216.58209445
"91421","Montgeron",180763.17393921
"91425","Montlhery",141706.9053182
"91432","Morangis",224371.10865328
"91433","Morigny-Champigny",15122.42878314
"91434","Morsang-sur-Orge",204972.39336625
"91435","Morsang-sur-Seine",49474.46824884
"91441","Nainville-les-Roches",36037.88233299
"91457","La Norville",61441.71391827
"91458","Nozay",102091.02948529
"91461","Ollainville",55163.01037934
"91463","Oncy-sur-Ecole",8110.93182785
"91468","Ormoy",67554.80615896
"91469","Ormoy-la-Riviere",9085.84067148
"91471","Orsay",129722.21485145
"91473","Orveau",11274.49688155
"91477","Palaiseau",151600.61414562
"91479","Paray-Vieille-Poste",284019.04918731
"91482","Pecqueuse",23965.85083348
"91494","Le Plessis-Pate",91268.73632413
"91495","Plessis-Saint-Benoist",6938.97202509
"91507","Prunay-sur-Essonne",3819.03869746
"91508","Puiselet-le-Marais",7401.94047105
"91511","Pussay",5010.6704553
"91514","Quincy-sous-Senart",102043.31222192
"91519","Richarville",6591.80903846
"91521","Ris-Orangis",149544.96095658
"91525","Roinville",12208.4753775
"91526","Roinvilliers",4568.84871093
"91533","Saclas",6402.30726175
"91534","Saclay",165648.8980747
"91538","Saint-Aubin",109299.60303943
"91540","Saint-Cheron",20213.69606651
"91544","Saint-Cyr-la-Riviere",6795.49065181
"91546","Saint-Cyr-sous-Dourdan",16532.08212989
"91547","Saint-Escobille",6429.65504918
"91549","Sainte-Genevieve-des-Bois",156243.59841061
"91552","Saint-Germain-les-Arpajon",62258.5368349
"91553","Saint-Germain-les-Corbeil",117798.35382327
"91556","Saint-Hilaire",7944.56344331
"91560","Saint-Jean-de-Beauregard",72335.55609074
"91568","Saint-Maurice-Montcouronne",24280.97365373
"91570","Saint-Michel-sur-Orge",118104.50740049
"91573","Saint-Pierre-du-Perray",93031.37433248
"91577","Saintry-sur-Seine",77023.13311181
"91578","Saint-Sulpice-de-Favieres",24821.01909773
"91579","Saint-Vrain",36138.01072068
"91581","Saint-Yon",40868.85558409
"91587","Saulx-les-Chartreux",189293.40526123
"91589","Savigny-sur-Orge",238120.81400346
"91593","Sermaise",10628.52286242
"91599","Soisy-sur-Ecole",26462.71287516
"91600","Soisy-sur-Seine",119495.04214293
"91602","Souzy-la-Briche",21675.18965754
"91613","Congerville-Thionville",4137.80982123
"91617","Tigery",119380.41679514
"91619","Torfou",26929.13240354
"91629","Valpuiseaux",7137.96764125
"91630","Le Val-Saint-Germain",16133.504015
"91631","Varennes-Jarcy",77066.20113213
"91634","Vaugrigneuse",28101.77873349
"91635","Vauhallan",184263.26839838
"91639","Vayres-sur-Essonne",11209.1896845
"91645","Verrieres-le-Buisson",250079.35405129
"91648","Vert-le-Grand",60413.92021857
"91649","Vert-le-Petit",42837.33245433
"91654","Videlles",18092.59977016
"91657","Vigneux-sur-Seine",198546.9255133
"91659","Villabe",83777.17230396
"91661","Villebon-sur-Yvette",116694.20884108
"91662","Villeconin",19218.03323774
"91665","La Ville-du-Bois",167228.35680678
"91666","Villejust",125507.9186977
"91667","Villemoisson-sur-Orge",190703.95409339
"91671","Villeneuve-sur-Auvers",15660.10866513
"91679","Villiers-le-Bacle",113766.9775099
"91685","Villiers-sur-Orge",138194.20044151
"91687","Viry-Chatillon",160504.79530536
"91689","Wissous",255451.81209565
"91691","Yerres",155208.28664605
"91692","Les Ulis",92579.4252441
"92002","Antony",277313.83018007
"92004","Asnieres-sur-Seine",563981.10056815
"92007","Bagneux",428040.25559994
"92009","Bois-Colombes",426668.83743801
"92012","Boulogne-Billancourt",493534.96224439
"92014","Bourg-la-Reine",395090.83810372
"92019","Chatenay-Malabry",314803.83630043
"92020","Chatillon",441606.76620255
"92022","Chaville",286751.57210854
"92023","Clamart",382229.58681023
"92024","Clichy",595403.34327431
"92025","Colombes",460420.59032624
"92026","Courbevoie",521051.13181887
"92032","Fontenay-aux-Roses",388702.16932481
"92033","Garches",273450.1749588
"92035","La Garenne-Colombes",468138.59425874
"92036","Gennevilliers",546364.14304805
"92040","Issy-les-Moulineaux",482968.77807515
"92044","Levallois-Perret",559538.43336247
"92046","Malakoff",510222.61033214
"92047","Marnes-la-Coquette",284230.20251229
"92048","Meudon",382381.95446784
"92049","Montrouge",533510.02388335
"92050","Nanterre",385135.01626616
"92051","Neuilly-sur-Seine",540973.69536311
"92060","Le Plessis-Robinson",330256.54786982
"92062","Puteaux",457603.7123995
"92063","Rueil-Malmaison",297011.26131518
"92064","Saint-Cloud",369293.03220353
"92071","Sceaux",323526.29207998
"92072","Sevres",393569.41299222
"92073","Suresnes",444457.12655307
"92075","Vanves",512924.27296571
"92076","Vaucresson",280757.16191138
"92077","Ville-d'Avray",267080.17024487
"92078","Villeneuve-la-Garenne",573001.27739217
"93001","Aubervilliers",614604.72015661
"93005","Aulnay-sous-Bois",385753.5162537
"93006","Bagnolet",602848.40197305
"93007","Le Blanc-Mesnil",449074.33771392
"93008","Bobigny",572727.38434463
"93010","Bondy",519933.33158198
"93013","Le Bourget",536530.71218766
"93014","Clichy-sous-Bois",310686.75583218
"93015","Coubron",223426.97491916
"93027","La Courneuve",587583.25982426
"93029","Drancy",519237.14959832
"93030","Dugny",447814.24180031
"93031","Epinay-sur-Seine",477244.84516365
"93032","Gagny",352115.15528556
"93033","Gournay-sur-Marne",265218.92369942
"93039","L'Ile-Saint-Denis",575966.26632997
"93045","Les Lilas",627342.56931124
"93046","Livry-Gargan",387713.91239086
"93047","Montfermeil",280682.44890273
"93048","Montreuil",561938.89433532
"93049","Neuilly-Plaisance",422527.30715637
"93050","Neuilly-sur-Marne",350262.60831256
"93051","Noisy-le-Grand",343397.67028062
"93053","Noisy-le-Sec",536046.01464855
"93055","Pantin",647701.15653973
"93057","Les Pavillons-sous-Bois",471614.20551694
"93059","Pierrefitte-sur-Seine",422708.40533658
"93061","Le Pre-Saint-Gervais",628427.31711211
"93062","Le Raincy",431489.62017508
"93063","Romainville",582787.40219061
"93064","Rosny-sous-Bois",539348.24251183
"93066","Saint-Denis",565188.49491704
"93070","Saint-Ouen",628356.81883133
"93071","Sevran",297459.78081041
"93072","Stains",476862.52674793
"93073","Tremblay-en-France",183330.51867655
"93074","Vaujours",276989.32622016
"93077","Villemomble",488377.21856133
"93078","Villepinte",235150.6130974
"93079","Villetaneuse",420205.52302344
"94001","Ablon-sur-Seine",256609.60019586
"94002","Alfortville",426365.31975889
"94003","Arcueil",497806.56342161
"94004","Boissy-Saint-Leger",249659.52676521
"94011","Bonneuil-sur-Marne",306676.43172565
"94015","Bry-sur-Marne",383807.67815315
"94016","Cachan",474337.58421142
"94017","Champigny-sur-Marne",395347.53590201
"94018","Charenton-le-Pont",546552.80351211
"94019","Chennevieres-sur-Marne",247514.70348752
"94021","Chevilly-Larue",423278.00677983
"94022","Choisy-le-Roi",402451.46039707
"94028","Creteil",434721.32202765
"94033","Fontenay-sous-Bois",501363.27076212
"94034","Fresnes",382462.02266343
"94037","Gentilly",569978.25251841
"94038","L'Hay-les-Roses",401030.22227823
"94041","Ivry-sur-Seine",548876.67581734
"94042","Joinville-le-Pont",516642.70163755
"94043","Le Kremlin-Bicetre",579852.17033718
"94044","Limeil-Brevannes",252024.93650745
"94046","Maisons-Alfort",522574.9098485
"94047","Mandres-les-Roses",112549.80455938
"94048","Marolles-en-Brie",113818.20501733
"94052","Nogent-sur-Marne",492013.2173974
"94053","Noiseau",190450.34463613
"94054","Orly",301616.49292775
"94055","Ormesson-sur-Marne",208719.3578717
"94056","Perigny",90678.41531651
"94058","Le Perreux-sur-Marne",449857.52960153
"94059","Le Plessis-Trevise",216597.14140433
"94060","La Queue-en-Brie",183733.34612116
"94065","Rungis",356500.07859854
"94067","Saint-Mande",639907.48015699
"94068","Saint-Maur-des-Fosses",383530.93988898
"94069","Saint-Maurice",385492.15785122
"94070","Santeny",88067.18502128
"94071","Sucy-en-Brie",224540.87879085
"94073","Thiais",412887.7448967
"94074","Valenton",271676.11141486
"94075","Villecresnes",151641.55816456
"94076","Villejuif",493223.30398946
"94077","Villeneuve-le-Roi",288545.48786123
"94078","Villeneuve-Saint-Georges",265805.23840591
"94079","Villiers-sur-Marne",379045.7141188
"94080","Vincennes",573891.72844153
"94081","Vitry-sur-Seine",454296.4947074
"95002","Ableiges",50678.43626571
"95008","Aincourt",17579.75097608
"95011","Ambleville",3432.03758507
"95012","Amenucourt",3290.37876209
"95014","Andilly",209123.34301738
"95018","Argenteuil",416234.39886748
"95019","Arnouville",329829.42628617
"95023","Arronville",16021.46924636
"95024","Arthies",16536.72352308
"95026","Asnieres-sur-Oise",26104.78241323
"95028","Attainville",141431.74577655
"95039","Auvers-sur-Oise",113123.79724268
"95040","Avernes",29762.34380643
"95042","Baillet-en-France",128030.99272573
"95046","Banthelu",15121.16944443
"95051","Beauchamp",203000.02622103
"95052","Beaumont-sur-Oise",42275.90373307
"95054","Le Bellay-en-Vexin",14414.04390788
"95055","Bellefontaine",31831.60197288
"95056","Belloy-en-France",76853.728494
"95058","Bernes-sur-Oise",24397.35373388
"95059","Berville",5005.68023339
"95060","Bessancourt",178391.22224104
"95061","Bethemont-la-Foret",101026.06845487
"95063","Bezons",384297.52437581
"95074","Boisemont",65847.91504066
"95078","Boissy-l'Aillerie",67241.27023789
"95088","Bonneuil-en-France",345277.91263109
"95091","Bouffemont",122504.63760679
"95094","Bouqueval",144285.34403084
"95101","Bray-et-Lu",2526.16098805
"95102","Breancon",22009.82346744
"95110","Brignancourt",14388.05974413
"95116","Bruyeres-sur-Oise",12662.38840585
"95119","Buhy",3341.80916526
"95120","Butry-sur-Oise",85199.68482952
"95127","Cergy",104817.42696748
"95134","Champagne-sur-Oise",38545.47459196
"95139","La Chapelle-en-Vexin",7758.41934109
"95141","Charmont",15707.00364533
"95142","Chars",10464.87456167
"95144","Chatenay-en-France",42197.1797938
"95149","Chaumontel",34393.0842283
"95150","Chaussy",3628.56982469
"95151","Chauvry",128605.10852178
"95154","Chennevieres-les-Louvres",195769.10867799
"95157","Cherence",6310.84548556
"95166","Clery-en-Vexin",20726.57722611
"95169","Commeny",25031.1797778
"95170","Condecourt",48017.97721847
"95176","Cormeilles-en-Parisis",252580.45599473
"95177","Cormeilles-en-Vexin",42665.87989942
"95181","Courcelles-sur-Viosne",69656.41882288
"95183","Courdimanche",71819.48082969
"95197","Deuil-la-Barre",349782.50029077
"95199","Domont",148691.35059068
"95203","Eaubonne",285636.71916439
"95205","Ecouen",203908.97222777
"95210","Enghien-les-Bains",402505.56275298
"95211","Ennery",77630.83779996
"95212","Epiais-les-Louvres",68794.80193021
"95213","Epiais-Rhus",33307.37606212
"95214","Epinay-Champlatreux",67967.70894195
"95218","Eragny",149891.5454101
"95219","Ermont",290953.99092503
"95229","Ezanville",201323.92356935
"95241","Fontenay-en-Parisis",99952.77891157
"95250","Fosses",31121.6896387
"95252","Franconville",297286.850977
"95253","Fremainville",25473.41887495
"95254","Fremecourt",29117.59818901
"95256","Frepillon",175467.84522336
"95257","La Frette-sur-Seine",223248.05570436
"95258","Frouville",16273.85697684
"95259","Gadancourt",17378.67883922
"95268","Garges-les-Gonesse",354850.64949702
"95270","Genainville",5496.4532372
"95271","Genicourt",79353.1522348
"95277","Gonesse",308883.67382019
"95280","Goussainville",102499.99714421
"95282","Gouzangrez",25975.54790438
"95287","Grisy-les-Platres",32462.46566209
"95288","Groslay",299890.2688634
"95295","Guiry-en-Vexin",20358.99949129
"95298","Haravilliers",9162.95489895
"95301","Haute-Isle",9661.80400532
"95303","Le Heaulme",5885.25838654
"95304","Hedouville",15667.12019179
"95306","Herblay",206478.02689283
"95308","Herouville",66980.34900639
"95309","Hodent",12306.42390095
"95313","L'Isle-Adam",53286.12103098
"95316","Jagny-sous-Bois",46282.51424824
"95323","Jouy-le-Moutier",81902.64023885
"95328","Labbeville",27487.37234197
"95331","Lassy",35751.43228408
"95341","Livilliers",64790.40741721
"95348","Longuesse",39541.77323342
"95351","Louvres",110051.26487729
"95352","Luzarches",48757.67353219
"95353","Maffliers",122740.61568937
"95355","Magny-en-Vexin",15858.77114157
"95365","Mareil-en-France",70648.04598029
"95369","Margency",250537.2083987
"95370","Marines",20098.34131392
"95371","Marly-la-Ville",33043.52124423
"95379","Maudetour-en-Vexin",8702.99924202
"95387","Menouville",29192.18864422
"95388","Menucourt",59348.20521613
"95392","Meriel",108582.0108623
"95394","Mery-sur-Oise",137586.17016856
"95395","Le Mesnil-Aubry",118928.29372092
"95409","Moisselles",169903.7326617
"95422","Montgeroult",61068.12146123
"95424","Montigny-les-Cormeilles",290796.42881083
"95426","Montlignon",217755.30930706
"95427","Montmagny",370246.62024025
"95428","Montmorency",273513.7845531
"95429","Montreuil-sur-Epte",1583.01242982
"95430","Montsoult",130173.1691885
"95436","Mours",57428.05621906
"95438","Moussy",17084.92290894
"95445","Nerville-la-Foret",74083.75640923
"95446","Nesles-la-Vallee",44510.02592615
"95447","Neuilly-en-Vexin",9608.63139176
"95450","Neuville-sur-Oise",100644.67780811
"95452","Nointel",31752.19003506
"95456","Noisy-sur-Oise",18526.64081064
"95459","Nucourt",10630.67769712
"95462","Omerville",4402.60534019
"95476","Osny",77153.42277692
"95480","Parmain",49696.66521272
"95483","Le Perchay",26709.20427861
"95487","Persan",43938.16137082
"95488","Pierrelaye",145104.55463945
"95489","Piscop",224632.63581395
"95491","Le Plessis-Bouchard",256542.65301465
"95492","Le Plessis-Gassot",131613.61264784
"95493","Le Plessis-Luzarches",29814.61458143
"95500","Pontoise",132767.88465268
"95504","Presles",53371.40322853
"95509","Puiseux-en-France",66044.30945179
"95510","Puiseux-Pontoise",92117.05427548
"95523","La Roche-Guyon",6799.32843637
"95527","Roissy-en-France",191940.29875394
"95529","Ronquerolles",16784.44449245
"95535","Sagy",53454.33526645
"95539","Saint-Brice-sous-Foret",286071.04083146
"95541","Saint-Clair-sur-Epte",2789.23769651
"95543","Saint-Cyr-en-Arthies",15115.65340897
"95554","Saint-Gervais",8225.1954472
"95555","Saint-Gratien",397482.35848403
"95563","Saint-Leu-la-Foret",219125.23283942
"95566","Saint-Martin-du-Tertre",36013.43245727
"95572","Saint-Ouen-l'Aumone",138418.92044774
"95574","Saint-Prix",153697.17396738
"95580","Saint-Witz",79954.01566692
"95582","Sannois",349459.68607604
"95584","Santeuil",20259.75167511
"95585","Sarcelles",311337.36440364
"95592","Seraincourt",32733.44587228
"95594","Seugy",32061.14795807
"95598","Soisy-sous-Montmorency",301770.89309102
"95604","Survilliers",54777.05363695
"95607","Taverny",176643.49629265
"95610","Themericourt",36444.83338313
"95611","Theuville",11384.59952573
"95612","Le Thillay",209686.07940104
"95625","Us",35657.62509009
"95627","Vallangoujard",42749.61903971
"95628","Valmondois",62349.11553675
"95633","Vaudherland",232570.43088874
"95637","Vaureal",75734.29332105
"95641","Vemars",54976.03938886
"95651","Vetheuil",14219.45226292
"95652","Viarmes",39139.19644369
"95656","Vienne-en-Arthies",11459.89711493
"95658","Vigny",47247.28000413
"95660","Villaines-sous-Bois",110718.1022511
"95675","Villeron",54372.57322612
"95676","Villers-en-Arthies",9403.55053574
"95678","Villiers-Adam",115721.70826393
"95680","Villiers-le-Bel",230533.34644079
"95682","Villiers-le-Sec",102860.33828365
"95690","Wy-dit-Joli-Village",16775.91612237
