"ID","NAMES","population_AsTheCowRolls_ACC_0.05"
"78343","Les Loges-en-Josas",11.9628374693242
"78344","Lommoye",31.1358479034222
"78346","Longnes",26.8024844440596
"78349","Longvilliers",19.828634299916
"78350","Louveciennes",10.023629536271
"78354","Magnanville",20.835813334095
"78356","Magny-les-Hameaux",16.3432925398509
"78358","Maisons-Laffitte",10.9905088879961
"78361","Mantes-la-Jolie",20.4475485032194
"78362","Mantes-la-Ville",20.4063948664218
"78364","Marcq",21.7491906550035
"78366","Mareil-le-Guyon",18.528206110332
"78367","Mareil-Marly",11.9749806985906
"78368","Mareil-sur-Mauldre",18.2602754567236
"78372","Marly-le-Roi",10.5112962700158
"78380","Maule",19.5506625565068
"78381","Maulette",23.6757723997178
"78382","Maurecourt",13.984907804936
"78383","Maurepas",15.3794868349769
"78384","Medan",14.9890173926775
"78385","Menerville",25.7870965071758
"78389","Mere",19.743727123286
"78391","Mericourt",27.6560017436186
"78396","Le Mesnil-le-Roi",11.2419818256795
"78397","Le Mesnil-Saint-Denis",16.8777187378342
"78398","Les Mesnuls",20.3660698767904
"78401","Meulan-en-Yvelines",16.2807099873147
"78402","Mezieres-sur-Seine",17.7785382723678
"78403","Mezy-sur-Seine",18.0815906480193
"78404","Millemont",21.4238653040637
"78406","Milon-la-Chapelle",17.2785022808902
"78407","Mittainville",33.9337316648511
"78410","Moisson",31.6922263451447
"78413","Mondreville",28.960357057937
"78415","Montainville",20.902950833319
"78416","Montalet-le-Bois",21.8609899056463
"78417","Montchauvet",28.3663143446428
"78418","Montesson",9.45249429638341
"78420","Montfort-l'Amaury",19.816503872002
"78423","Montigny-le-Bretonneux",12.5739932865441
"78431","Morainvilliers",15.5689702642469
"78437","Mousseaux-sur-Seine",30.2765285565903
"78439","Mulcent",27.2894173976675
"78440","Les Mureaux",15.8448543688193
"78442","Neauphle-le-Chateau",16.3183905350848
"78443","Neauphle-le-Vieux",18.0073867226665
"78444","Neauphlette",31.7366221247485
"78451","Nezel",17.9388282042083
"78455","Noisy-le-Roi",11.7308666625013
"78460","Oinville-sur-Montcient",20.2210252259804
"78464","Orcemont",26.9109391511001
"78465","Orgerus",25.8924546010498
"78466","Orgeval",14.6367624082032
"78470","Orphin",27.4298345496951
"78472","Orsonville",27.9223275847586
"78474","Orvilliers",26.8560855257461
"78475","Osmoy",26.9390517831653
"78478","Paray-Douaville",26.9350665296742
"78481","Le Pecq",10.7283442703881
"78484","Perdreauville",24.0357431679628
"78486","Le Perray-en-Yvelines",19.9522948142747
"78490","Plaisir",15.3221990666436
"78497","Poigny-la-Foret",26.9446933537426
"78498","Poissy",12.0412035558516
"78499","Ponthevrard",25.1016858368486
"78501","Porcheville",19.4674787276205
"78502","Le Port-Marly",10.2054706347291
"78503","Port-Villez",28.1971552409733
"78505","Prunay-le-Temple",27.6142167871244
"78506","Prunay-en-Yvelines",27.4541202758607
"78513","La Queue-les-Yvelines",20.5320078513541
"78516","Raizeux",33.1830226361215
"78517","Rambouillet",22.421498314389
"78518","Rennemoulin",12.8209258501566
"78520","Richebourg",25.4446686421187
"78522","Rochefort-en-Yvelines",20.6901214125218
"78524","Rocquencourt",11.3932963023822
"78528","Rolleboise",25.6290528090837
"78530","Rosay",24.9047366858805
"78531","Rosny-sur-Seine",23.6246542323048
"78536","Sailly",22.1817294991495
"78537","Saint-Arnoult-en-Yvelines",22.0413152717341
"78545","Saint-Cyr-l'Ecole",10.9881070537785
"78548","Saint-Forget",19.2046308102821
"78550","Saint-Germain-de-la-Grange",17.4433916778567
"78551","Saint-Germain-en-Laye",10.6621852365879
"78557","Saint-Hilarion",29.023579992048
"78558","Saint-Illiers-la-Ville",31.7400871777769
"78559","Saint-Illiers-le-Bois",33.326953953367
"78561","Saint-Lambert",16.2685982384824
"78562","Saint-Leger-en-Yvelines",25.2515443825718
"78564","Saint-Martin-de-Brethencourt",26.7542099099998
"78565","Saint-Martin-des-Champs",26.7747442028242
"78567","Saint-Martin-la-Garenne",25.6144610672372
"78569","Sainte-Mesme",24.7042019918133
"78571","Saint-Nom-la-Breteche",14.280869033378
"78575","Saint-Remy-les-Chevreuse",16.3332070075066
"78576","Saint-Remy-l'Honore",19.884471335929
"78586","Sartrouville",9.29403435299569
"78588","Saulx-Marchais",21.4696072202205
"78590","Senlisse",20.6549629441307
"78591","Septeuil",26.0528628093752
"78597","Soindres",22.2754808068794
"78601","Sonchamp",24.3530876267931
"78605","Tacoignieres",26.8296977618877
"78606","Le Tartre-Gaudran",32.4983691491376
"78608","Le Tertre-Saint-Denis",26.7152680785973
"78609","Tessancourt-sur-Aubette",17.653707276959
"78615","Thiverval-Grignon",18.1703265183262
"78616","Thoiry",22.2733520171837
"78618","Tilly",30.9147860162435
"78620","Toussus-le-Noble",13.0812321353698
"78621","Trappes",12.240042457058
"78623","Le Tremblay-sur-Mauldre",17.3813282860848
"78624","Triel-sur-Seine",14.9168289552429
"78638","Vaux-sur-Seine",16.2253667180691
"78640","Velizy-Villacoublay",10.0507965377064
"78642","Verneuil-sur-Seine",16.6593795191676
"78643","Vernouillet",15.8317413810249
"78644","La Verriere",15.7925416636835
"78646","Versailles",10.0561736258827
"78647","Vert",22.3511620144137
"78650","Le Vesinet",9.4657994576703
"78653","Vicq",20.2132707562151
"78655","Vieille-Eglise-en-Yvelines",23.4362136783227
"78668","La Villeneuve-en-Chevrie",27.4967374402487
"78672","Villennes-sur-Seine",13.0314316830873
"78674","Villepreux",14.1695122007515
"78677","Villette",23.8740743547729
"78681","Villiers-le-Mahieu",24.6665490085562
"78683","Villiers-Saint-Frederic",16.4791303287119
"78686","Viroflay",10.0586662255179
"78688","Voisins-le-Bretonneux",13.2080524278148
"91001","Abbeville-la-Riviere",30.9533643535552
"91016","Angerville",33.314974187407
"91017","Angervilliers",20.9135890761566
"91021","Arpajon",15.4313752294797
"91022","Arrancourt",31.3979003251195
"91027","Athis-Mons",9.40918137672258
"91035","Authon-la-Plaine",27.7124613604636
"91037","Auvernaux",16.3872107149385
"91038","Auvers-Saint-Georges",23.069629756722
"91041","Avrainville",16.9693696236118
"91044","Ballainvilliers",11.5790737508625
"91045","Ballancourt-sur-Essonne",20.0666308493436
"91047","Baulne",21.9811412657795
"91064","Bievres",10.1825536631935
"91067","Blandy",36.7023632209842
"91069","Boigneville",31.4835430837329
"91075","Bois-Herpin",30.9574966817808
"91079","Boissy-la-Riviere",29.26624018924
"91080","Boissy-le-Cutte",24.7537736795719
"91081","Boissy-le-Sec",26.4651658079785
"91085","Boissy-sous-Saint-Yon",17.4047642143325
"91086","Bondoufle",13.8055380588327
"91093","Boullay-les-Troux",18.5903833399476
"91095","Bouray-sur-Juine",21.1694180276919
"91097","Boussy-Saint-Antoine",14.2526940426274
"91098","Boutervilliers",28.2300166138266
"91099","Boutigny-sur-Essonne",25.1196643061725
"91100","Bouville",27.2344517244196
"91103","Bretigny-sur-Orge",14.5724949322617
"91105","Breuillet",18.6560599821984
"91106","Breux-Jouy",20.2063354346934
"91109","Brieres-les-Scelles",25.3415769323858
"91111","Briis-sous-Forges",16.680377820391
"91112","Brouy",35.9692245642132
"91114","Brunoy",12.9296478987704
"91115","Bruyeres-le-Chatel",17.605958255641
"91121","Buno-Bonnevaux",29.3751719161134
"91122","Bures-sur-Yvette",13.9372812829654
"91129","Cerny",25.2128568259402
"91130","Chalo-Saint-Mars",31.162446258687
"91131","Chalou-Moulineux",32.8275830386194
"91132","Chamarande",20.6715593691741
"91135","Champcueil",21.8366198651582
"91136","Champlan",10.7386859636471
"91137","Champmotteux",31.9423767235845
"91145","Chatignonville",27.44689155072
"91148","Chauffour-les-Etrechy",21.8937994507606
"91156","Cheptainville",18.3744114768291
"91159","Chevannes",19.7703167107733
"91161","Chilly-Mazarin",9.82473447401632
"91174","Corbeil-Essonnes",13.2943324746459
"91175","Corbreuse",25.4563641196088
"91179","Le Coudray-Montceaux",14.9144905678495
"91180","Courances",20.1643201552402
"91182","Courcouronnes",11.4057381279532
"91184","Courdimanche-sur-Essonne",26.5887805804627
"91186","Courson-Monteloup",19.2000648976993
"91191","Crosne",11.0491535029635
"91195","Dannemois",20.809361950633
"91198","D'Huison-Longueville",25.6001557484217
"91200","Dourdan",22.0928621628905
"91201","Draveil",11.2623062609766
"91204","Echarcon",16.0068692899392
"91207","Egly",16.8784699225876
"91215","Epinay-sous-Senart",13.5662889589752
"91216","Epinay-sur-Orge",10.9375704149999
"91222","Estouches",36.2722076950036
"91223","Etampes",25.197076031524
"91225","Etiolles",14.3679854100298
"91226","Etrechy",20.7720815241986
"91228","Evry",12.054735649086
"91232","La Ferte-Alais",23.0032218736094
"91235","Fleury-Merogis",12.157953463222
"91240","Fontaine-la-Riviere",30.0985622684794
"91243","Fontenay-les-Briis",16.6193735083472
"91244","Fontenay-le-Vicomte",18.2709578682215
"91247","La Foret-le-Roi",26.2922672240714
"91248","La Foret-Sainte-Croix",29.6177568520321
"91249","Forges-les-Bains",19.4671629910503
"91272","Gif-sur-Yvette",15.1982572145494
"91273","Gironville-sur-Essonne",28.4300531612226
"91274","Gometz-la-Ville",15.4713508995423
"91275","Gometz-le-Chatel",15.4714490215908
"91284","Les Granges-le-Roi",24.6385133084295
"91286","Grigny",11.5564322886456
"91292","Guibeville",17.109904678779
"91293","Guigneville-sur-Essonne",24.1122367309181
"91294","Guillerval",31.4467235830341
"91312","Igny",10.5723828114568
"91315","Itteville",21.8861964427268
"91318","Janville-sur-Juine",22.7006199177975
"91319","Janvry",16.7367743343028
"91326","Juvisy-sur-Orge",10.3742530830005
"91330","Lardy",20.9867135439241
"91332","Leudeville",18.0957139747349
"91333","Leuville-sur-Orge",13.9521686237724
"91338","Limours",18.6186417603418
"91339","Linas",15.3650813344556
"91340","Lisses",13.8747649459761
"91345","Longjumeau",10.5954944566911
"91347","Longpont-sur-Orge",12.5686959304972
"91359","Maisse",26.5469778678628
"91363","Marcoussis",14.083998678308
"91374","Marolles-en-Beauce",30.5295880923456
"91376","Marolles-en-Hurepoix",17.4287132938251
"91377","Massy",9.46397807680547
"91378","Mauchamps",19.5742511319594
"91386","Mennecy",16.5135311861123
"91390","Mereville",34.904009502185
"91393","Merobert",31.4122597334031
"91399","Mespuits",31.6849555116443
"91405","Milly-la-Foret",22.6904847482835
"91408","Moigny-sur-Ecole",23.321317129465
"91411","Les Molieres",17.5539835888985
"91412","Mondeville",23.3430847500541
"91414","Monnerville",31.2937359811445
"91421","Montgeron",11.1618266115785
"91425","Montlhery",11.9638473995467
"91432","Morangis",10.4791287407042
"91433","Morigny-Champigny",24.2581034195905
"91434","Morsang-sur-Orge",10.5064599916248
"91435","Morsang-sur-Seine",18.1225022655913
"91441","Nainville-les-Roches",19.037080725649
"91457","La Norville",16.1081599152352
"91458","Nozay",13.4817250394698
"91461","Ollainville",16.4848731360201
"91463","Oncy-sur-Ecole",25.0014814956016
"91468","Ormoy",16.0971645283533
"91469","Ormoy-la-Riviere",27.8991523308599
"91471","Orsay",12.2305302071598
"91473","Orveau",27.1084650944193
"91477","Palaiseau",11.7684060108158
"91479","Paray-Vieille-Poste",9.54099319442647
"91482","Pecqueuse",19.0406412786741
"91494","Le Plessis-Pate",14.6132971943982
"91495","Plessis-Saint-Benoist",29.7188770127066
"91507","Prunay-sur-Essonne",29.8408614330184
"91508","Puiselet-le-Marais",30.4051438308085
"91511","Pussay",32.5348050479297
"91514","Quincy-sous-Senart",14.2395509104215
"91519","Richarville",28.4873598595783
"91521","Ris-Orangis",11.6091177098023
"91525","Roinville",23.9527237696003
"91526","Roinvilliers",32.3391692254759
"91533","Saclas",31.2857447035203
"91534","Saclay",11.3796383405793
"91538","Saint-Aubin",12.8487720929977
"91540","Saint-Cheron",21.3067160731831
"91544","Saint-Cyr-la-Riviere",30.5672878867311
"91546","Saint-Cyr-sous-Dourdan",21.0632576825346
"91547","Saint-Escobille",28.8759547308092
"91549","Sainte-Genevieve-des-Bois",11.4266048345522
"91552","Saint-Germain-les-Arpajon",16.167289380287
"91553","Saint-Germain-les-Corbeil",13.1098779145122
"91556","Saint-Hilaire",29.6811887183996
"91560","Saint-Jean-de-Beauregard",15.1286710675563
"91568","Saint-Maurice-Montcouronne",20.3717546366355
"91570","Saint-Michel-sur-Orge",12.7089170767958
"91573","Saint-Pierre-du-Perray",14.8248419217778
"91577","Saintry-sur-Seine",15.7546228299808
"91578","Saint-Sulpice-de-Favieres",20.7449572760971
"91579","Saint-Vrain",19.9668989905068
"91581","Saint-Yon",18.0237958902507
"91587","Saulx-les-Chartreux",11.0366407469966
"91589","Savigny-sur-Orge",10.1011964937032
"91593","Sermaise",25.3891391043991
"91599","Soisy-sur-Ecole",20.4648747746905
"91600","Soisy-sur-Seine",13.0222118826346
"91602","Souzy-la-Briche",21.4409612278166
"91613","Congerville-Thionville",32.2275893829758
"91617","Tigery",13.0928756246887
"91619","Torfou",20.4034304636305
"91629","Valpuiseaux",30.3563029054339
"91630","Le Val-Saint-Germain",21.7088913918207
"91631","Varennes-Jarcy",15.6011454642699
"91634","Vaugrigneuse",18.7123225096901
"91635","Vauhallan",11.0621926698289
"91639","Vayres-sur-Essonne",26.3666973375347
"91645","Verrieres-le-Buisson",9.87944676568929
"91648","Vert-le-Grand",16.6256346246688
"91649","Vert-le-Petit",18.6001793602014
"91654","Videlles",22.0019033560205
"91657","Vigneux-sur-Seine",10.7281644819977
"91659","Villabe",15.1882625725138
"91661","Villebon-sur-Yvette",12.7032797631285
"91662","Villeconin",22.3933778864155
"91665","La Ville-du-Bois",11.5008073174788
"91666","Villejust",12.4370753435747
"91667","Villemoisson-sur-Orge",10.8464532696713
"91671","Villeneuve-sur-Auvers",24.0221672541727
"91679","Villiers-le-Bacle",12.6113124774103
"91685","Villiers-sur-Orge",12.1472372302739
"91687","Viry-Chatillon",11.4838870184841
"91689","Wissous",10.0459014189425
"91691","Yerres",11.8196041604847
"91692","Les Ulis",13.8154890366678
"92002","Antony",9.0471096545445
"92004","Asnieres-sur-Seine",5.04637265585667
"92007","Bagneux",6.10602122583635
"92009","Bois-Colombes",6.17508435705326
"92012","Boulogne-Billancourt",5.72109069711042
"92014","Bourg-la-Reine",6.72461196160299
"92019","Chatenay-Malabry",8.02235856969169
"92020","Chatillon",5.88080964348426
"92022","Chaville",8.43703706406862
"92023","Clamart",6.57936442877118
"92024","Clichy",4.69709394567716
"92025","Colombes",5.87200598530071
"92026","Courbevoie",5.16215627201167
"92032","Fontenay-aux-Roses",6.50904240764544
"92033","Garches",8.64162309089644
"92035","La Garenne-Colombes",5.51502873360821
"92036","Gennevilliers",5.45200787093415
"92040","Issy-les-Moulineaux",5.3745095270864
"92044","Levallois-Perret",5.16721616592574
"92046","Malakoff",5.23351146696938
"92047","Marnes-la-Coquette",8.39908042576866
"92048","Meudon",6.74097919232035
"92049","Montrouge",5.21810271545602
"92050","Nanterre",6.68921428509699
"92051","Neuilly-sur-Seine",5.33415671155034
"92060","Le Plessis-Robinson",7.53862849717194
"92062","Puteaux",5.89676872444789
"92063","Rueil-Malmaison",8.04513914054829
"92064","Saint-Cloud",6.90566324754274
"92071","Sceaux",7.61234168633868
"92072","Sevres",6.67155570808554
"92073","Suresnes",6.13448793011115
"92075","Vanves",5.10190761884615
"92076","Vaucresson",8.54272864162504
"92077","Ville-d'Avray",8.6919480097087
"92078","Villeneuve-la-Garenne",5.75831976676988
"93001","Aubervilliers",5.35146087168543
"93005","Aulnay-sous-Bois",7.56257421669724
"93006","Bagnolet",5.10061155865313
"93007","Le Blanc-Mesnil",7.04428062897459
"93008","Bobigny",5.78079419307057
"93010","Bondy",6.2223757696634
"93013","Le Bourget",6.23447694371242
"93014","Clichy-sous-Bois",8.85010141677122
"93015","Coubron",10.5754401562598
"93027","La Courneuve",5.68402060962689
"93029","Drancy",6.2075991868234
"93030","Dugny",7.02609947201395
"93031","Epinay-sur-Seine",6.49754319686379
"93032","Gagny",8.0028760414516
"93033","Gournay-sur-Marne",9.88614845835471
"93039","L'Ile-Saint-Denis",5.69185043954373
"93045","Les Lilas",4.30447908767526
"93046","Livry-Gargan",7.2612315706316
"93047","Montfermeil",9.31861943610497
"93048","Montreuil",5.49880387304248
"93049","Neuilly-Plaisance",7.03089308099783
"93050","Neuilly-sur-Marne",8.03888188359571
"93051","Noisy-le-Grand",8.1409266936471
"93053","Noisy-le-Sec",6.08832409694185
"93055","Pantin",4.26409460455136
"93057","Les Pavillons-sous-Bois",6.59651841459585
"93059","Pierrefitte-sur-Seine",7.15873520328998
"93061","Le Pre-Saint-Gervais",4.25591888795862
"93062","Le Raincy",6.86427184057829
"93063","Romainville",5.31448092170275
"93064","Rosny-sous-Bois",5.97344394647644
"93066","Saint-Denis",5.85043695448736
"93070","Saint-Ouen",4.96756855035827
"93071","Sevran",9.39587884073225
"93072","Stains",6.52945468809572
"93073","Tremblay-en-France",11.7621053578827
"93074","Vaujours",9.76754117468123
"93077","Villemomble",6.32573461508163
"93078","Villepinte",10.6954681675122
"93079","Villetaneuse",7.19280339663152
"94001","Ablon-sur-Seine",9.85672653961009
"94002","Alfortville",6.96811006723853
"94003","Arcueil",5.74522744040046
"94004","Boissy-Saint-Leger",10.0970014185778
"94011","Bonneuil-sur-Marne",8.84002282430844
"94015","Bry-sur-Marne",7.52958390943898
"94016","Cachan",5.94426392548016
"94017","Champigny-sur-Marne",7.53905678135529
"94018","Charenton-le-Pont",5.92548940745524
"94019","Chennevieres-sur-Marne",10.2997096518047
"94021","Chevilly-Larue",6.83119598885429
"94022","Choisy-le-Roi",6.97164831999256
"94028","Creteil",7.03585019945707
"94033","Fontenay-sous-Bois",6.2709633688664
"94034","Fresnes",7.40512232151773
"94037","Gentilly",5.23689803637212
"94038","L'Hay-les-Roses",6.81614528277853
"94041","Ivry-sur-Seine",5.75856800254315
"94042","Joinville-le-Pont",6.28230212225148
"94043","Le Kremlin-Bicetre",5.26598075643883
"94044","Limeil-Brevannes",10.1436993935359
"94046","Maisons-Alfort",5.98489717367817
"94047","Mandres-les-Roses",13.6304360164185
"94048","Marolles-en-Brie",13.6060527171429
"94052","Nogent-sur-Marne",6.47922388467664
"94053","Noiseau",11.0320755480686
"94054","Orly",9.08273122045887
"94055","Ormesson-sur-Marne",10.8005721239427
"94056","Perigny",15.0114265127212
"94058","Le Perreux-sur-Marne",6.84751475422758
"94059","Le Plessis-Trevise",10.6434092322792
"94060","La Queue-en-Brie",11.2031263666696
"94065","Rungis",8.15293530312617
"94067","Saint-Mande",4.76813923636006
"94068","Saint-Maur-des-Fosses",7.60168721714978
"94069","Saint-Maurice",7.93637725300714
"94070","Santeny",15.1033694000529
"94071","Sucy-en-Brie",10.4223212406372
"94073","Thiais",6.97504484729314
"94074","Valenton",9.83319376130102
"94075","Villecresnes",12.0701904421274
"94076","Villejuif",5.94072527124562
"94077","Villeneuve-le-Roi",9.09065459705005
"94078","Villeneuve-Saint-Georges",9.48493325113639
"94079","Villiers-sur-Marne",7.63375146649252
"94080","Vincennes",5.56585920108382
"94081","Vitry-sur-Seine",6.39285198216802
"95002","Ableiges",17.2759272562247
"95008","Aincourt",25.3898427154834
"95011","Ambleville",27.9346023026872
"95012","Amenucourt",31.2703013764816
"95014","Andilly",10.8617496862503
"95018","Argenteuil",6.68039282201355
"95019","Arnouville",9.01406345546119
"95023","Arronville",21.8569423142671
"95024","Arthies",24.5309523816304
"95026","Asnieres-sur-Oise",19.6426951502999
"95028","Attainville",12.662223113104
"95039","Auvers-sur-Oise",13.4192602890598
"95040","Avernes",20.3445339338949
"95042","Baillet-en-France",13.1066852209774
"95046","Banthelu",22.9690575898259
"95051","Beauchamp",10.8860165276664
"95052","Beaumont-sur-Oise",17.5231593640205
"95054","Le Bellay-en-Vexin",22.760479903987
"95055","Bellefontaine",18.3169675189745
"95056","Belloy-en-France",15.5109890648724
"95058","Bernes-sur-Oise",20.0397295308201
"95059","Berville",25.5362383692595
"95060","Bessancourt",11.3968286610971
"95061","Bethemont-la-Foret",14.1651758793307
"95063","Bezons",6.93154657939207
"95074","Boisemont",16.1569528491149
"95078","Boissy-l'Aillerie",15.9513344404727
"95088","Bonneuil-en-France",8.84014955510231
"95091","Bouffemont",13.2829473667903
"95094","Bouqueval",12.655489741512
"95101","Bray-et-Lu",30.0919713633952
"95102","Breancon",20.8591381173077
"95110","Brignancourt",23.0895633591424
"95116","Bruyeres-sur-Oise",22.1495479855789
"95119","Buhy",27.6297891965884
"95120","Butry-sur-Oise",15.1003800766451
"95127","Cergy",13.7092320033808
"95134","Champagne-sur-Oise",17.9079994280956
"95139","La Chapelle-en-Vexin",25.332969280142
"95141","Charmont",22.9959083674487
"95142","Chars",23.7747797297664
"95144","Chatenay-en-France",17.4725012910867
"95149","Chaumontel",18.1928281719961
"95150","Chaussy",29.0917595670954
"95151","Chauvry",12.9043357476369
"95154","Chennevieres-les-Louvres",11.8353592867278
"95157","Cherence",30.4522914497524
"95166","Clery-en-Vexin",21.4263473723016
"95169","Commeny",20.7830386112921
"95170","Condecourt",17.5252403769948
"95176","Cormeilles-en-Parisis",9.57847431526296
"95177","Cormeilles-en-Vexin",17.8464902870363
"95181","Courcelles-sur-Viosne",15.8166284739718
"95183","Courdimanche",15.7401151775771
"95197","Deuil-la-Barre",8.25006180524835
"95199","Domont",12.3235796243012
"95203","Eaubonne",9.4520937551073
"95205","Ecouen",11.1697254317364
"95210","Enghien-les-Bains",7.17503648348055
"95211","Ennery",15.4083906925545
"95212","Epiais-les-Louvres",15.7517711263898
"95213","Epiais-Rhus",19.2366248943928
"95214","Epinay-Champlatreux",15.8829332464802
"95218","Eragny",11.7906150716445
"95219","Ermont",9.21158952636666
"95229","Ezanville",11.184362274227
"95241","Fontenay-en-Parisis",14.6457912928872
"95250","Fosses",17.6747961490926
"95252","Franconville",9.17948328394987
"95253","Fremainville",20.8114910509856
"95254","Fremecourt",20.0515350354707
"95256","Frepillon",11.4146510746046
"95257","La Frette-sur-Seine",10.2731768654089
"95258","Frouville",22.007206633759
"95259","Gadancourt",22.2306314562959
"95268","Garges-les-Gonesse",8.33700186745632
"95270","Genainville",26.6173411844494
"95271","Genicourt",15.3266181509684
"95277","Gonesse",9.81417732713226
"95280","Goussainville",14.5766769523907
"95282","Gouzangrez",20.6682352427448
"95287","Grisy-les-Platres",19.3298808478155
"95288","Groslay",9.37388984528576
"95295","Guiry-en-Vexin",21.6791852153093
"95298","Haravilliers",23.6962005290671
"95301","Haute-Isle",29.3615336668312
"95303","Le Heaulme",25.5403414936647
"95304","Hedouville",22.1961261238497
"95306","Herblay",10.8191074756848
"95308","Herouville",15.9629494912438
"95309","Hodent",23.603068386142
"95313","L'Isle-Adam",16.6592425195897
"95316","Jagny-sous-Bois",17.1128982126695
"95323","Jouy-le-Moutier",15.1699531146097
"95328","Labbeville",20.3408242075018
"95331","Lassy",18.1303847446816
"95341","Livilliers",16.053726934891
"95348","Longuesse",18.7541105514141
"95351","Louvres",14.146412337394
"95352","Luzarches",16.945221002788
"95353","Maffliers",13.3195945586291
"95355","Magny-en-Vexin",22.6301062705454
"95365","Mareil-en-France",15.7873715298847
"95369","Margency",10.1122663587918
"95370","Marines",21.2821000132703
"95371","Marly-la-Ville",17.7731858769263
"95379","Maudetour-en-Vexin",26.3874756338565
"95387","Menouville",20.0782571428176
"95388","Menucourt",16.6613628919571
"95392","Meriel",13.7486749015314
"95394","Mery-sur-Oise",12.4459943321729
"95395","Le Mesnil-Aubry",13.5888511992877
"95409","Moisselles",11.8273295057125
"95422","Montgeroult",16.3400457990352
"95424","Montigny-les-Cormeilles",9.31009350270076
"95426","Montlignon",10.6727787278085
"95427","Montmagny",7.79768722400106
"95428","Montmorency",9.9477563402456
"95429","Montreuil-sur-Epte",30.6685989753308
"95430","Montsoult",13.0309457409475
"95436","Mours",16.4064145318779
"95438","Moussy",22.1249514838744
"95445","Nerville-la-Foret",15.5897454438213
"95446","Nesles-la-Vallee",17.8533828349444
"95447","Neuilly-en-Vexin",23.9410540559258
"95450","Neuville-sur-Oise",13.7655396080606
"95452","Nointel",18.656050281027
"95456","Noisy-sur-Oise",20.8504911061865
"95459","Nucourt",24.0750589650405
"95462","Omerville",26.9719622938633
"95476","Osny",15.4316424325236
"95480","Parmain",16.9557006456782
"95483","Le Perchay",20.5900658346861
"95487","Persan",17.3561402969326
"95488","Pierrelaye",12.1585126237879
"95489","Piscop",10.7612673905207
"95491","Le Plessis-Bouchard",10.2059034284773
"95492","Le Plessis-Gassot",13.0877611774836
"95493","Le Plessis-Luzarches",18.898342429601
"95500","Pontoise",12.3776449554871
"95504","Presles",16.6327854860566
"95509","Puiseux-en-France",15.8663067626514
"95510","Puiseux-Pontoise",14.6217210809735
"95523","La Roche-Guyon",30.9044871911939
"95527","Roissy-en-France",11.7952937805128
"95529","Ronquerolles",20.8670731898284
"95535","Sagy",17.064296489006
"95539","Saint-Brice-sous-Foret",9.72806180869308
"95541","Saint-Clair-sur-Epte",28.2544013932865
"95543","Saint-Cyr-en-Arthies",26.5012179273783
"95554","Saint-Gervais",25.2154215507689
"95555","Saint-Gratien",7.24305183787772
"95563","Saint-Leu-la-Foret",10.7598567094081
"95566","Saint-Martin-du-Tertre",17.8666486840686
"95572","Saint-Ouen-l'Aumone",12.2079781278719
"95574","Saint-Prix",12.0553147407643
"95580","Saint-Witz",15.3530843611009
"95582","Sannois",7.77397105754824
"95584","Santeuil",21.5770778671984
"95585","Sarcelles",9.11825458668575
"95592","Seraincourt",19.6131840980732
"95594","Seugy",18.6984933438164
"95598","Soisy-sous-Montmorency",8.9474395823241
"95604","Survilliers",16.1807289205081
"95607","Taverny",11.4645348993454
"95610","Themericourt",19.1788035853531
"95611","Theuville",23.0646367131731
"95612","Le Thillay",11.3793152960444
"95625","Us",19.2077033546997
"95627","Vallangoujard",17.9604000557303
"95628","Valmondois",16.1054513281505
"95633","Vaudherland",11.0743081022534
"95637","Vaureal",15.5304484943861
"95641","Vemars",16.1859007383115
"95651","Vetheuil",26.9198168323657
"95652","Viarmes",17.6901498963454
"95656","Vienne-en-Arthies",27.8189343805043
"95658","Vigny",17.6543250866537
"95660","Villaines-sous-Bois",13.9047212273667
"95675","Villeron",16.3571681168817
"95676","Villers-en-Arthies",28.4551010379777
"95678","Villiers-Adam",13.4104926016872
"95680","Villiers-le-Bel",10.8256280135923
"95682","Villiers-le-Sec",14.3664367325934
"95690","Wy-dit-Joli-Village",22.7251476015667
