"ID","NAMES","employe_AsTheCowRolls_ACC_0.01"
"77029","Beauvoir",16.796383867073
"77030","Bellot",28.3092928513293
"77031","Bernay-Vilbert",18.1908622194447
"77032","Beton-Bazoches",23.5447667395772
"77033","Bezalles",25.3795603749212
"77034","Blandy",13.7083027595094
"77035","Blennes",30.8170734194232
"77036","Boisdon",23.8124508422882
"77037","Bois-le-Roi",11.5948755208509
"77038","Boissettes",10.5562149473978
"77039","Boissise-la-Bertrand",10.524613148288
"77040","Boissise-le-Roi",10.6947385850602
"77041","Boissy-aux-Cailles",21.7978022727748
"77042","Boissy-le-Chatel",20.9192127485905
"77043","Boitron",25.435075808009
"77044","Bombon",18.4468766418013
"77045","Bougligny",25.7431214367685
"77046","Boulancourt",26.1779684029279
"77047","Bouleurs",11.8746501455381
"77048","Bourron-Marlotte",18.6076831088941
"77049","Boutigny",12.7133167391056
"77050","Bransles",26.0207020790041
"77051","Bray-sur-Seine",29.0859372017578
"77052","Breau",16.7267914307771
"77053","Brie-Comte-Robert",8.96822084752585
"77054","La Brosse-Montceaux",23.392155672626
"77055","Brou-sur-Chantereine",5.96808657873217
"77056","Burcy",25.3111539310633
"77057","Bussieres",21.6198697921692
"77058","Bussy-Saint-Georges",6.29411949154966
"77059","Bussy-Saint-Martin",6.03270446204331
"77060","Buthiers",23.3806338054075
"77061","Cannes-Ecluse",21.6156313415345
"77062","Carnetin",9.33118690514187
"77063","La Celle-sur-Morin",16.7800535147517
"77065","Cely",12.0811642511792
"77066","Cerneux",27.1732787723323
"77067","Cesson",7.59245270769556
"77068","Cessoy-en-Montois",27.9380700775048
"77069","Chailly-en-Biere",11.124628894707
"77070","Chailly-en-Brie",19.8616995428873
"77071","Chaintreaux",24.7536973683431
"77072","Chalautre-la-Grande",37.9633600855362
"77073","Chalautre-la-Petite",30.7617288419981
"77075","Chalifert",9.02913294123449
"77076","Chalmaison",31.453564854085
"77077","Chambry",11.9036658553424
"77078","Chamigny",20.1139780290286
"77079","Champagne-sur-Seine",16.5169456340415
"77080","Champcenest",27.2454136804265
"77081","Champdeuil",12.1611298175623
"77082","Champeaux",15.292381005965
"77083","Champs-sur-Marne",3.76649631718227
"77084","Changis-sur-Marne",14.9418270007107
"77085","Chanteloup-en-Brie",7.58801072464328
"77086","La Chapelle-Gauthier",16.5649081922042
"77087","La Chapelle-Iger",20.4632631994179
"77088","La Chapelle-la-Reine",16.8911869078565
"77089","La Chapelle-Rablais",21.5296027875501
"77090","La Chapelle-Saint-Sulpice",26.3182223907159
"77091","Les Chapelles-Bourbon",14.9713813921391
"77093","La Chapelle-Moutils",31.810034213408
"77094","Charmentray",11.3556135838168
"77095","Charny",11.7242973607474
"77096","Chartrettes",12.8202511967334
"77097","Chartronges",26.7117221910941
"77098","Chateaubleau",25.3584333416703
"77099","Chateau-Landon",27.5202303799692
"77100","Le Chatelet-en-Brie",13.6901356214683
"77101","Chatenay-sur-Seine",25.7345278432664
"77102","Chatenoy",23.1772700468192
"77103","Chatillon-la-Borde",15.3871928507577
"77104","Chatres",13.439424942026
"77106","Chauffry",24.5356985213417
"77107","Chaumes-en-Brie",15.4574102666284
"77108","Chelles",5.13794742933392
"77109","Chenoise",24.6202052752678
"77110","Chenou",29.0935781553298
"77111","Chessy",8.0887515912608
"77112","Chevrainvilliers",23.0964594615616
"77113","Chevru",23.6127247428928
"77114","Chevry-Cossigny",10.2365597588671
"77115","Chevry-en-Sereine",27.546503402024
"77116","Choisy-en-Brie",24.097330232067
"77117","Citry",25.0449172339783
"77118","Claye-Souilly",7.45226748981902
"77119","Clos-Fontaine",22.2814017975761
"77120","Cocherel",20.2616513577544
"77121","Collegien",5.56500056090074
"77122","Combs-la-Ville",7.3959192748162
"77123","Compans",10.1167992797151
"77124","Conches-sur-Gondoire",7.06674222206515
"77125","Conde-Sainte-Libiaire",10.8323739695572
"77126","Congis-sur-Therouanne",17.6556470632279
"77127","Coubert",11.0053657120927
"77128","Couilly-Pont-aux-Dames",9.51733218263394
"77129","Coulombs-en-Valois",24.411340224614
"77130","Coulommes",12.5627983678788
"77131","Coulommiers",17.5780798573731
"77132","Coupvray",9.64858649997265
"77133","Courcelles-en-Bassee",24.893402522923
"77134","Courchamp",29.1425090584311
"77135","Courpalay",19.2329008047209
"77136","Courquetaine",14.5951720860675
"77137","Courtacon",25.1541616749209
"77138","Courtomer",19.7833381956525
"77139","Courtry",6.1585701104813
"77140","Coutencon",23.5033372170694
"77141","Coutevroult",10.3268939128467
"77142","Crecy-la-Chapelle",12.5731670405192
"77143","Cregy-les-Meaux",10.3908746615469
"77144","Crevecoeur-en-Brie",15.5761325940679
"77145","Crisenoy",11.668721203532
"77146","Croissy-Beaubourg",5.95235893035152
"77147","La Croix-en-Brie",24.4715154933306
"77148","Crouy-sur-Ourcq",25.1432997198419
"77149","Cucharmoy",26.4285974328924
"77150","Cuisy",14.8961427100843
"77151","Dagny",21.7426229859587
"77152","Dammarie-les-Lys",8.89979111526166
"77153","Dammartin-en-Goele",12.0232229885701
"77154","Dammartin-sur-Tigeaux",15.2153008128932
"77155","Dampmart",9.19886154660569
"77156","Darvault",18.7767974919908
"77157","Dhuisy",20.4725655271113
"77158","Diant",27.7200727038803
"77159","Donnemarie-Dontilly",25.7248737220309
"77161","Dormelles",22.9887514413872
"77162","Doue",22.1898084025045
"77163","Douy-la-Ramee",19.1554496931858
"77164","Echouboulains",21.2886489294543
"77165","Les Ecrennes",16.6769560472549
"77166","Ecuelles",17.7065654262331
"77167","Egligny",27.482572539079
"77168","Egreville",25.0031036525354
"77169","Emerainville",5.70502240075321
"77170","Episy",16.9738529811429
"77171","Esbly",9.88335525143433
"77172","Esmans",21.5850936691764
"77173","Etrepilly",15.6844877493028
"77174","Everly",31.1894834750274
"77175","Evry-Gregy-sur-Yerre",10.2525497640835
"77176","Faremoutiers",16.8452423515801
"77177","Favieres",11.6566644323691
"77178","Fay-les-Nemours",22.7709097231856
"77179","Fericy",16.606443021523
"77180","Ferolles-Attilly",8.83867567409129
"77181","Ferrieres-en-Brie",6.34491869736513
"77182","La Ferte-Gaucher",26.4675510192266
"77183","La Ferte-sous-Jouarre",16.869704217069
"77184","Flagy",24.12105077583
"77185","Fleury-en-Biere",12.4082403020476
"77186","Fontainebleau",13.3848935839358
"77187","Fontaine-Fourches",34.0899167738607
"77188","Fontaine-le-Port",14.7636988293798
"77190","Fontains",22.8302746746539
"77191","Fontenailles",18.8856315665299
"77192","Fontenay-Tresigny",15.3718111853156
"77193","Forfry",17.079530658523
"77194","Forges",19.4817523003038
"77195","Fouju",14.0560376323051
"77196","Fresnes-sur-Marne",10.3864215233495
"77197","Fretoy",23.5383733559501
"77198","Fromont",22.985518489067
"77199","Fublaines",13.4152650337669
"77200","Garentreville",25.9300069710952
"77201","Gastins",21.6236560335007
"77202","La Genevraye",18.8152431565117
"77203","Germigny-l'Eveque",15.3420893285652
"77204","Germigny-sous-Coulombs",24.6953320830102
"77205","Gesvres-le-Chapitre",16.0773243466156
"77206","Giremoutiers",16.661034000149
"77207","Gironville",28.4770937206969
"77208","Gouaix",33.3326567964055
"77209","Gouvernes",6.16172724059987
"77210","La Grande-Paroisse",20.8874641612184
"77211","Grandpuits-Bailly-Carrois",20.3050305281552
"77212","Gravon",26.1045794698067
"77214","Gressy",9.48796907930931
"77215","Gretz-Armainvilliers",10.1897168272213
"77216","Grez-sur-Loing",17.8262836582145
"77217","Grisy-Suisnes",10.662569353413
"77218","Grisy-sur-Seine",31.1415908584582
"77219","Guerard",15.3702752436732
"77220","Guercheville",22.593172165504
"77221","Guermantes",6.40795548787444
"77222","Guignes",13.4640838131595
"77223","Gurcy-le-Chatel",25.2657921839604
"77224","Hautefeuille",18.0946316432698
"77225","La Haute-Maison",15.6581044102487
"77226","Hericy",15.299105577446
"77227","Herme",31.4643014459527
"77228","Hondevilliers",25.216578055865
"77229","La Houssaye-en-Brie",15.0521964111527
"77230","Ichy",28.07509301891
"77231","Isles-les-Meldeuses",16.5426326697807
"77232","Isles-les-Villenoy",10.6183811138852
"77233","Iverny",12.2286606404878
"77234","Jablines",11.4112680610604
"77235","Jaignes",18.3394457025718
"77236","Jaulnes",29.2948821170563
"77237","Jossigny",7.47143628318068
"77238","Jouarre",17.9341859402994
"77239","Jouy-le-Chatel",20.6843681143273
"77240","Jouy-sur-Morin",26.2894200506346
"77241","Juilly",12.5681629663324
"77242","Jutigny",29.5226047192097
"77243","Lagny-sur-Marne",6.1909413507572
"77244","Larchant",20.3105896440727
"77245","Laval-en-Brie",20.9081894894098
"77246","Lechelle",34.4818074352228
"77247","Lescherolles",30.0459213927883
"77248","Lesches",10.7451865217555
"77249","Lesigny",7.23397665770863
"77250","Leudon-en-Brie",26.3929478450367
"77251","Lieusaint",6.94670001269674
"77252","Limoges-Fourches",10.3574761489682
"77253","Lissy",10.6769722865855
"77254","Liverdy-en-Brie",14.319219654066
"77255","Livry-sur-Seine",10.1901671188221
"77256","Lizines",27.6052830510206
"77257","Lizy-sur-Ourcq",17.8963080872275
"77258","Lognes",5.36569424040125
"77259","Longperrier",12.2715859125276
"77260","Longueville",29.675781416429
"77261","Lorrez-le-Bocage-Preaux",25.5651988335664
"77262","Louan-Villegruis-Fontaine",36.9265352322135
"77263","Luisetaines",29.3680755865681
"77264","Lumigny-Nesles-Ormeaux",16.2178106067146
"77265","Luzancy",20.7580692843321
"77266","Machault",16.9199059826192
"77267","La Madeleine-sur-Loing",24.1591815599443
"77268","Magny-le-Hongre",10.1005584346581
"77269","Maincy",9.10343804269045
"77270","Maisoncelles-en-Brie",15.5728296608574
"77271","Maisoncelles-en-Gatinais",27.4189800696412
"77272","Maison-Rouge",25.3562436607793
"77273","Marchemoret",13.7992448653729
"77274","Marcilly",15.0423139868496
"77275","Les Marets",28.6446935074161
"77276","Mareuil-les-Meaux",10.7909398312189
"77277","Marles-en-Brie",15.5236761013948
"77278","Marolles-en-Brie",22.4753490001729
"77279","Marolles-sur-Seine",21.7475181426885
"77280","Mary-sur-Marne",18.2441912964741
"77281","Mauperthuis",19.0375707695394
"77282","Mauregard",10.8090167204214
"77283","May-en-Multien",20.2843569578046
"77284","Meaux",9.6569067425907
"77285","Le Mee-sur-Seine",7.14017801129879
"77286","Meigneux",26.2149428942909
"77287","Meilleray",35.0982543450251
"77288","Melun",6.22942023618682
"77289","Melz-sur-Seine",34.1962268995514
"77290","Mery-sur-Marne",21.5305878753717
"77291","Le Mesnil-Amelot",10.5549008370288
"77292","Messy",10.0305097613254
"77293","Misy-sur-Yonne",24.9815200666024
"77294","Mitry-Mory",7.37231132045138
"77295","Moisenay",11.9106566111794
"77296","Moissy-Cramayel",8.49110781586491
"77297","Mondreville",31.307352247675
"77298","Mons-en-Montois",28.0079931682582
"77299","Montarlot",18.8933656011801
"77300","Montceaux-les-Meaux",12.4368717265244
"77301","Montceaux-les-Provins",30.2737869968728
"77302","Montcourt-Fromonville",18.9423509996557
"77303","Montdauphin",34.8238371955489
"77304","Montenils",36.9123073627648
"77305","Montereau-Fault-Yonne",19.580804113641
"77306","Montereau-sur-le-Jard",10.1280846215529
"77307","Montevrain",7.55725778996201
"77308","Montge-en-Goele",14.4718823869959
"77309","Monthyon",12.8212840931418
"77310","Montigny-le-Guesdier",30.8383516352265
"77311","Montigny-Lencoup",22.1095897973241
"77312","Montigny-sur-Loing",17.9243299242958
"77313","Montmachoux",25.4856012916254
"77314","Montolivet",35.130858431421
"77315","Montry",9.94238141551104
"77316","Moret-sur-Loing",17.4019736160128
"77317","Mormant",17.2871506964365
"77318","Mortcerf",15.199131372684
"77319","Mortery",27.3201748944167
"77320","Mouroux",17.0559270540715
"77321","Mousseaux-les-Bray",28.4667284396482
"77322","Moussy-le-Neuf",12.729819474719
"77323","Moussy-le-Vieux",14.1363417898666
"77325","Mouy-sur-Seine",28.2848314923532
"77326","Nandy",7.44200134325151
"77327","Nangis",20.59398582677
"77328","Nanteau-sur-Essonne",22.8846893409213
"77329","Nanteau-sur-Lunain",22.859230160598
"77330","Nanteuil-les-Meaux",11.0616732154246
"77331","Nanteuil-sur-Marne",23.2719761662247
"77332","Nantouillet",12.1837107739702
"77333","Nemours",18.2625608733353
"77335","Chauconin-Neufmontiers",10.9497978082907
"77336","Neufmoutiers-en-Brie",13.8815303816957
"77337","Noisiel",4.43597028091232
"77338","Noisy-Rudignon",21.752696933444
"77339","Noisy-sur-Ecole",18.2750300058975
"77340","Nonville",20.5673021293047
"77341","Noyen-sur-Seine",31.4397485490363
"77342","Obsonville",27.0133276445938
"77343","Ocquerre",20.8253187578136
"77344","Oissery",16.6771437396682
"77345","Orly-sur-Morin",25.1971045730098
"77347","Les Ormes-sur-Voulzie",29.8686360312853
"77348","Ormesson",21.2226917981834
"77349","Othis",15.2716683560676
"77350","Ozoir-la-Ferriere",8.0701166137255
"77352","Ozouer-le-Voulgis",14.5710378810016
"77353","Paley",25.0077490117329
"77354","Pamfou",16.838117837043
"77355","Paroy",28.3257448433463
"77356","Passy-sur-Seine",33.6698849558548
"77357","Pecy",21.3705738153353
"77358","Penchard",11.1897424380559
"77359","Perthes",10.9494471714332
"77360","Pezarches",16.9576942956401
"77361","Pierre-Levee",14.2270858084614
"77363","Le Pin",6.44554876153344
"77364","Le Plessis-aux-Bois",13.6763684093342
"77365","Le Plessis-Feu-Aussoux",19.8312974508259
"77366","Le Plessis-l'Eveque",12.767134379622
"77367","Le Plessis-Placy",18.8794377801584
"77368","Poigny",29.8834850529453
"77369","Poincy",12.0609762515647
"77370","Poligny",23.4731755340392
"77371","Pommeuse",16.5162373152546
"77372","Pomponne",6.41200642969446
"77373","Pontault-Combault",5.99565078300258
"77374","Pontcarre",7.07518356479894
"77376","Precy-sur-Marne",11.6279021027732
"77377","Presles-en-Brie",11.9847719034157
"77378","Pringy",11.347498398457
"77379","Provins",28.4427537082155
"77380","Puisieux",18.0399399633352
"77381","Quiers",20.8995136851996
"77382","Quincy-Voisins",10.2618766098104
"77383","Rampillon",23.7516188856547
"77384","Reau",8.41973225377483
"77385","Rebais",23.1879904087467
"77386","Recloses",17.6656382452907
"77387","Remauville",25.0369052598292
"77388","Reuil-en-Brie",17.8550829311165
"77389","La Rochette",9.53442226348164
"77390","Roissy-en-Brie",7.10991581674269
"77391","Rouilly",30.8313000064637
"77392","Rouvres",12.6345993556326
"77393","Rozay-en-Brie",16.4053652155497
"77394","Rubelles",8.56845466969876
"77395","Rumont",23.5789458250038
"77396","Rupereux",31.2803645240512
"77397","Saacy-sur-Marne",22.2194321451014
"77398","Sablonnieres",26.0883305780096
"77399","Saint-Ange-le-Viel",25.6248856183633
"77400","Saint-Augustin",19.6649926745606
"77401","Sainte-Aulde",20.4982670903479
"77402","Saint-Barthelemy",30.823308676772
"77403","Saint-Brice",30.5545486790031
"77404","Sainte-Colombe",29.2054172717869
"77405","Saint-Cyr-sur-Morin",21.7164662944156
"77406","Saint-Denis-les-Rebais",22.8712749859382
"77407","Saint-Fargeau-Ponthierry",10.3071378679607
"77408","Saint-Fiacre",13.4630025502212
"77409","Saint-Germain-Laval",20.5726176930709
"77410","Saint-Germain-Laxis",10.4399333710942
"77411","Saint-Germain-sous-Doue",22.9124764474154
"77412","Saint-Germain-sur-Ecole",13.3498330112871
"77413","Saint-Germain-sur-Morin",10.1598789207183
"77414","Saint-Hilliers",28.1263787600664
"77415","Saint-Jean-les-Deux-Jumeaux",13.2626463171168
"77416","Saint-Just-en-Brie",26.0275152584126
"77417","Saint-Leger",26.6248599513068
"77418","Saint-Loup-de-Naud",29.1910542176082
"77419","Saint-Mammes",16.4616175695792
"77420","Saint-Mard",11.2789438648487
"77421","Saint-Mars-Vieux-Maisons",28.2266903059347
"77423","Saint-Martin-des-Champs",28.9327622004538
"77424","Saint-Martin-du-Boschet",32.1778349736464
"77425","Saint-Martin-en-Biere",14.1552414907234
"77426","Saint-Mery",16.4136972569219
"77427","Saint-Mesmes",11.2901021635723
"77428","Saint-Ouen-en-Brie",18.2522215995432
"77429","Saint-Ouen-sur-Morin",22.0279197509342
"77430","Saint-Pathus",15.8748532817178
"77431","Saint-Pierre-les-Nemours",19.2635142862477
"77432","Saint-Remy-la-Vanne",24.1496337437199
"77433","Saints",20.1608122972426
"77434","Saint-Sauveur-les-Bray",30.4530493074266
"77435","Saint-Sauveur-sur-Ecole",12.2106899000088
"77436","Saint-Simeon",23.0836690748893
"77437","Saint-Soupplets",13.6076644343953
"77438","Saint-Thibault-des-Vignes",5.87998845101074
"77439","Salins",21.4897574734806
"77440","Sammeron",14.0066657549477
"77441","Samois-sur-Seine",15.6688761473114
"77442","Samoreau",14.0865727327206
"77443","Sancy",14.3062390223036
"77444","Sancy-les-Provins",28.9133146730417
"77445","Savigny-le-Temple",7.24924465044933
"77446","Savins",28.8360673823301
"77447","Seine-Port",9.87389033481608
"77448","Sept-Sorts",15.9510201570141
"77449","Serris",9.25813690729906
"77450","Servon",7.23604329522404
"77451","Signy-Signets",16.5341054111247
"77452","Sigy",27.8738149355297
"77453","Sivry-Courtry",11.7396029239686
"77454","Sognolles-en-Montois",28.3405033117637
"77455","Soignolles-en-Brie",11.4355064931238
"77456","Soisy-Bouy",32.4499614242675
"77457","Solers",11.9694238749398
"77458","Souppes-sur-Loing",23.0580557782509
"77459","Sourdun",30.2152237815126
"77460","Tancrou",19.1522278012263
"77461","Thenisy",27.9168303157448
"77462","Thieux",10.9419096850194
"77463","Thomery",16.5630843301821
"77464","Thorigny-sur-Marne",7.73698746280618
"77465","Thoury-Ferottes",25.1250693660206
"77466","Tigeaux",13.6439473669707
"77467","La Tombe",23.1189683052524
"77468","Torcy",5.23734861362416
"77469","Touquin",17.6267644823596
"77470","Tournan-en-Brie",11.1123679065144
"77471","Tousson",19.9902675196268
"77472","La Tretoire",25.9356305088089
"77473","Treuzy-Levelay",21.849261131617
"77474","Trilbardou",10.4593339113035
"77475","Trilport",11.5343409576551
"77476","Trocy-en-Multien",17.0039638618005
"77477","Ury",15.6064065873643
"77478","Ussy-sur-Marne",14.9220573767783
"77479","Vaires-sur-Marne",6.05667438794265
"77480","Valence-en-Brie",17.5640161257279
"77481","Vanville",24.372242749623
"77482","Varennes-sur-Seine",19.2165857959702
"77483","Varreddes",12.5449629041076
"77484","Vaucourtois",13.938273744049
"77485","Le Vaudoue",19.1421750524325
"77486","Vaudoy-en-Brie",19.2163982577471
"77487","Vaux-le-Penil",9.4733972108787
"77489","Vaux-sur-Lunain",28.2473084628736
"77490","Vendrest",23.2106170021326
"77491","Veneux-les-Sablons",17.1142709989807
"77492","Verdelot",29.4684462506517
"77493","Verneuil-l'Etang",15.7646685335717
"77494","Vernou-la-Celle-sur-Seine",18.7927743315059
"77495","Vert-Saint-Denis",7.04513163688037
"77496","Vieux-Champagne",26.7431208464123
"77498","Vignely",10.8642776848508
"77500","Villebeon",27.9888404717123
"77501","Villecerf",18.817364668471
"77504","Villemarechal",24.2270417448936
"77505","Villemareuil",13.3594717829829
"77506","Villemer",19.6572272108888
"77507","Villenauxe-la-Petite",30.7849145804914
"77508","Villeneuve-le-Comte",10.3699972578175
"77509","Villeneuve-les-Bordes",23.1674674674806
"77510","Villeneuve-Saint-Denis",10.096536729257
"77511","Villeneuve-sous-Dammartin",12.1677491988459
"77512","Villeneuve-sur-Bellot",29.5593335405805
"77513","Villenoy",10.1890004559986
"77514","Villeparisis",6.0218394339406
"77515","Villeroy",11.6805056412076
"77516","Ville-Saint-Jacques",19.8578600005089
"77517","Villevaude",7.31220351665994
"77518","Villiers-en-Biere",11.2872133774041
"77519","Villiers-Saint-Georges",31.7005630264617
"77520","Villiers-sous-Grez",18.4280829534718
"77521","Villiers-sur-Morin",10.80396714229
"77522","Villiers-sur-Seine",32.2273389715542
"77523","Villuis",32.4711165620734
"77524","Vimpelles",28.89166496594
"77525","Vinantes",15.0637906112297
"77526","Vincy-Manoeuvre",21.7063938105373
"77527","Voinsles",19.2387746901066
"77528","Voisenon",8.6953079197312
"77529","Voulangis",12.3689011425217
"77530","Voulton",32.1782357003988
"77531","Voulx",26.1809219587809
"77532","Vulaines-les-Provins",26.8005655662437
"77533","Vulaines-sur-Seine",14.6607258880147
"77534","Yebles",13.7421067001802
"78003","Ablis",18.2098064923225
"78005","Acheres",7.12289549376527
"78006","Adainville",22.4475781461943
"78007","Aigremont",8.18965502698449
"78009","Allainville",19.4231717585501
"78010","Les Alluets-le-Roi",11.5933336489253
"78013","Andelu",15.3806539374835
"78015","Andresy",6.94204105831379
"78020","Arnouville-les-Mantes",15.3869805172925
"78029","Aubergenville",9.20011323640775
"78030","Auffargis",12.5615348898799
"78031","Auffreville-Brasseuil",10.5726833846865
"78033","Aulnay-sur-Mauldre",11.612068739841
"78034","Auteuil",15.1350034825892
"78036","Autouillet",16.0067702979831
"78043","Bailly",6.72250829739984
"78048","Bazainville",16.3343984607857
"78049","Bazemont",12.8016393563369
"78050","Bazoches-sur-Guyonne",11.5078038678627
"78053","Behoust",17.0541636991687
"78057","Bennecourt",16.0258006115848
"78062","Beynes",12.2781131659416
"78068","Blaru",20.244162119683
"78070","Boinville-en-Mantois",14.0327140709175
"78071","Boinville-le-Gaillard",20.3196738157746
"78072","Boinvilliers",15.5087077336074
"78073","Bois-d'Arcy",6.22118793825115
"78076","Boissets",22.3952869623388
"78077","La Boissiere-Ecole",25.7620211490402
"78082","Boissy-Mauvoisin",17.1432637354997
"78084","Boissy-sans-Avoir",14.6791492132094
"78087","Bonnelles",14.282982905034
"78089","Bonnieres-sur-Seine",16.5821706144611
"78090","Bouafle",9.14079444070308
"78092","Bougival",5.63304280531772
"78096","Bourdonne",19.5928470040346
"78104","Breuil-Bois-Robert",11.7309816095545
"78107","Breval",20.1286663028191
"78108","Les Breviaires",15.8629297931856
"78113","Brueil-en-Vexin",11.771576029836
"78117","Buc",7.27406212714669
"78118","Buchelay",10.2519353708149
"78120","Bullion",15.3082718711074
"78123","Carrieres-sous-Poissy",6.34052309691218
"78124","Carrieres-sur-Seine",5.04297996039786
"78125","La Celle-les-Bordes",16.1549399433061
"78126","La Celle-Saint-Cloud",5.67969284702256
"78128","Cernay-la-Ville",14.3225244877073
"78133","Chambourcy",7.94413028001949
"78138","Chanteloup-les-Vignes",6.76973446844564
"78140","Chapet",10.0982339922734
"78143","Chateaufort",8.67493143258851
"78146","Chatou",5.23577432741413
"78147","Chaufour-les-Bonnieres",16.5591908376866
"78152","Chavenay",9.97021245993576
"78158","Le Chesnay",5.52416611689393
"78160","Chevreuse",12.2244346899114
"78162","Choisel",13.5220196244628
"78163","Civry-la-Foret",20.246904595091
"78164","Clairefontaine-en-Yvelines",15.4532261050906
"78165","Les Clayes-sous-Bois",7.93749631471236
"78168","Coignieres",9.89242094163326
"78171","Conde-sur-Vesgre",20.6293911398349
"78172","Conflans-Sainte-Honorine",6.10697492493164
"78185","Courgent",15.9929011694079
"78188","Cravent",20.0255485400638
"78189","Crespieres",11.2491912439553
"78190","Croissy-sur-Seine",5.82300256215102
"78192","Dammartin-en-Serve",18.6343514110407
"78193","Dampierre-en-Yvelines",12.2444796234461
"78194","Dannemarie",20.3811173569889
"78196","Davron",11.0012780185553
"78202","Drocourt",12.9212980049512
"78206","Ecquevilly",10.0477349288632
"78208","Elancourt",7.86229611127626
"78209","Emance",23.5142674669722
"78217","Epone",9.08245880986619
"78220","Les Essarts-le-Roi",10.8853617833754
"78224","L'Etang-la-Ville",7.40207350972265
"78227","Evecquemont",8.26540056250429
"78230","La Falaise",10.3974927114181
"78231","Favrieux",12.7029066290921
"78233","Feucherolles",10.0308567563084
"78234","Flacourt",16.0433166438245
"78236","Flexanville",18.0841973378109
"78237","Flins-Neuve-Eglise",20.2972069825223
"78238","Flins-sur-Seine",8.51084712161567
"78239","Follainville-Dennemont",13.8078849972601
"78242","Fontenay-le-Fleury",6.45300438952627
"78245","Fontenay-Mauvoisin",12.7419072806626
"78246","Fontenay-Saint-Pere",12.6135413899812
"78251","Fourqueux",7.49648985914541
"78255","Freneuse",16.8775605540135
"78261","Gaillon-sur-Montcient",10.3625016119419
"78262","Galluis",12.4665980293373
"78263","Gambais",17.4833794385846
"78264","Gambaiseuil",18.597858739163
"78265","Garancieres",15.8349427989793
"78267","Gargenville",9.32699181182933
"78269","Gazeran",18.9504434761678
"78276","Gommecourt",21.2608224084613
"78278","Goupillieres",16.8834115683457
"78281","Goussonville",14.990023260107
"78283","Grandchamp",25.2048817847252
"78285","Gressey",20.8967820140516
"78289","Grosrouvre",16.6461292756899
"78290","Guernes",17.8280661790725
"78291","Guerville",13.4812425373446
"78296","Guitrancourt",11.370506219733
"78297","Guyancourt",6.84282520210413
"78299","Hardricourt",9.00947054396264
"78300","Hargeville",16.3678953417274
"78302","La Hauteville",25.5839568004184
"78305","Herbeville",13.4866961809761
"78307","Hermeray",25.0189485265902
"78310","Houdan",18.011106549592
"78311","Houilles",3.80661808350628
"78314","Issou",8.89837827915729
"78317","Jambville",13.8184204793054
"78320","Jeufosse",14.963911498083
"78321","Jouars-Pontchartrain",9.53049861481806
"78322","Jouy-en-Josas",6.48643541430616
"78324","Jouy-Mauvoisin",11.6401225798915
"78325","Jumeauville",15.4454170264351
"78327","Juziers",9.85931381767008
"78329","Lainville-en-Vexin",14.2023385395589
"78334","Levis-Saint-Nom",12.7212462040911
"78335","Limay",9.13061148971998
"78337","Limetz-Villez",19.9066723097211
"78343","Les Loges-en-Josas",7.59487333491541
"78344","Lommoye",21.2444181776211
"78346","Longnes",16.5423707322125
"78349","Longvilliers",13.4674423331374
"78350","Louveciennes",5.90505074125028
"78354","Magnanville",9.37484900649406
"78356","Magny-les-Hameaux",10.5038102000143
