"ID","NAMES","artisans_AsTheCrowFlies_ACC_0.01"
"78358","Maisons-Laffitte",3188.73575041393
"78361","Mantes-la-Jolie",9309.24320450462
"78362","Mantes-la-Ville",8765.40679064306
"78364","Marcq",9502.73198894302
"78366","Mareil-le-Guyon",8604.6620571579
"78367","Mareil-Marly",4088.63073118133
"78368","Mareil-sur-Mauldre",8411.36634443899
"78372","Marly-le-Roi",3682.07091124046
"78380","Maule",8750.87001966493
"78381","Maulette",16344.7338567101
"78382","Maurecourt",4464.85354603951
"78383","Maurepas",6640.68545254229
"78384","Medan",5373.5865264198
"78385","Menerville",12745.2816188227
"78389","Mere",9630.3268466367
"78391","Mericourt",12707.4572099805
"78396","Le Mesnil-le-Roi",3359.46256490738
"78397","Le Mesnil-Saint-Denis",6927.31258737834
"78398","Les Mesnuls",9601.1184634667
"78401","Meulan-en-Yvelines",6871.5098311491
"78402","Mezieres-sur-Seine",8250.45507176493
"78403","Mezy-sur-Seine",7691.04024994917
"78404","Millemont",12216.9714833432
"78406","Milon-la-Chapelle",6728.17567964664
"78407","Mittainville",19216.902317741
"78410","Moisson",12962.6524832446
"78413","Mondreville",15474.4044153708
"78415","Montainville",8860.2313906936
"78416","Montalet-le-Bois",9728.31766871485
"78417","Montchauvet",13029.7213311713
"78418","Montesson",3018.27335468854
"78420","Montfort-l'Amaury",10144.286273655
"78423","Montigny-le-Bretonneux",5068.16733251309
"78431","Morainvilliers",6458.07816291443
"78437","Mousseaux-sur-Seine",12444.2633101554
"78439","Mulcent",12648.1912377632
"78440","Les Mureaux",6560.27464121421
"78442","Neauphle-le-Chateau",7059.49043658865
"78443","Neauphle-le-Vieux",8402.84986290146
"78444","Neauphlette",15662.5086921897
"78451","Nezel",8083.43028482997
"78455","Noisy-le-Roi",4656.48930203199
"78460","Oinville-sur-Montcient",8571.86236839066
"78464","Orcemont",15865.6969585426
"78465","Orgerus",12548.3831877915
"78466","Orgeval",6280.38811899666
"78470","Orphin",17714.1412606803
"78472","Orsonville",20792.621536182
"78474","Orvilliers",13587.8225685763
"78475","Osmoy",11378.9662325268
"78478","Paray-Douaville",20510.1047542148
"78481","Le Pecq",3419.29132851892
"78484","Perdreauville",11829.1587035482
"78486","Le Perray-en-Yvelines",10982.1093506202
"78490","Plaisir",5914.73072848941
"78497","Poigny-la-Foret",13954.1836364878
"78498","Poissy",5196.32289513659
"78499","Ponthevrard",15323.3744912771
"78501","Porcheville",8022.72293087635
"78502","Le Port-Marly",3230.73525430963
"78503","Port-Villez",18800.5504700356
"78505","Prunay-le-Temple",12664.2985108548
"78506","Prunay-en-Yvelines",19262.0901187007
"78513","La Queue-les-Yvelines",11028.7322535434
"78516","Raizeux",18206.1523629368
"78517","Rambouillet",13041.0485169676
"78518","Rennemoulin",4856.05953802373
"78520","Richebourg",14723.0141327698
"78522","Rochefort-en-Yvelines",12097.2895724111
"78524","Rocquencourt",3456.20715761456
"78528","Rolleboise",13000.7570246489
"78530","Rosay",10801.3426575412
"78531","Rosny-sur-Seine",12170.2929481995
"78536","Sailly",9735.73933216989
"78537","Saint-Arnoult-en-Yvelines",13687.6230384932
"78545","Saint-Cyr-l'Ecole",4223.4234985736
"78548","Saint-Forget",7855.45128245655
"78550","Saint-Germain-de-la-Grange",7517.39983528244
"78551","Saint-Germain-en-Laye",3910.70654755186
"78557","Saint-Hilarion",17405.5997978526
"78558","Saint-Illiers-la-Ville",15379.9800047284
"78559","Saint-Illiers-le-Bois",17147.9754379134
"78561","Saint-Lambert",6788.25533215651
"78562","Saint-Leger-en-Yvelines",12309.3704871411
"78564","Saint-Martin-de-Brethencourt",16508.6243620067
"78565","Saint-Martin-des-Champs",11011.254962962
"78567","Saint-Martin-la-Garenne",10873.9499284188
"78569","Sainte-Mesme",15103.5201038557
"78571","Saint-Nom-la-Breteche",5507.47868470756
"78575","Saint-Remy-les-Chevreuse",7361.13342995588
"78576","Saint-Remy-l'Honore",8507.34303271478
"78586","Sartrouville",2655.94304259106
"78588","Saulx-Marchais",9219.97764276802
"78590","Senlisse",9198.83235983882
"78591","Septeuil",11462.9993953938
"78597","Soindres",10014.5587191177
"78601","Sonchamp",14689.3135123449
"78605","Tacoignieres",13457.8724546858
"78606","Le Tartre-Gaudran",19356.7294999152
"78608","Le Tertre-Saint-Denis",12427.6866610959
"78609","Tessancourt-sur-Aubette",7315.59660913841
"78615","Thiverval-Grignon",6909.94898131749
"78616","Thoiry",9957.3353670489
"78618","Tilly",15405.1752071032
"78620","Toussus-le-Noble",5610.14877386635
"78621","Trappes",5295.35853252006
"78623","Le Tremblay-sur-Mauldre",7808.98043663517
"78624","Triel-sur-Seine",5079.61981907514
"78638","Vaux-sur-Seine",5595.43568018159
"78640","Velizy-Villacoublay",3301.48390763018
"78642","Verneuil-sur-Seine",5607.17118280377
"78643","Vernouillet",5463.76406986047
"78644","La Verriere",6534.59242236666
"78646","Versailles",3320.85556187355
"78647","Vert",10024.8239211726
"78650","Le Vesinet",2894.58477642159
"78653","Vicq",9351.19395356471
"78655","Vieille-Eglise-en-Yvelines",11271.9894859691
"78668","La Villeneuve-en-Chevrie",16707.0730572751
"78672","Villennes-sur-Seine",5470.00399255246
"78674","Villepreux",5291.23272663615
"78677","Villette",10163.583747963
"78681","Villiers-le-Mahieu",10502.9267620055
"78683","Villiers-Saint-Frederic",7797.35039942324
"78686","Viroflay",3167.43915982347
"78688","Voisins-le-Bretonneux",5578.77081439823
"91001","Abbeville-la-Riviere",19051.4140698613
"91016","Angerville",25041.3124491774
"91017","Angervilliers",10438.9468161648
"91021","Arpajon",6142.17786876714
"91022","Arrancourt",20788.2677571334
"91027","Athis-Mons",3251.15230919294
"91035","Authon-la-Plaine",17966.8514570401
"91037","Auvernaux",7611.57054358939
"91038","Auvers-Saint-Georges",11312.8143008302
"91041","Avrainville",7622.73975578872
"91044","Ballainvilliers",3814.70556596555
"91045","Ballancourt-sur-Essonne",8461.0367003651
"91047","Baulne",9717.23586460747
"91064","Bievres",4056.8231127403
"91067","Blandy",19393.7328389643
"91069","Boigneville",17965.4449685607
"91075","Bois-Herpin",16676.5385427888
"91079","Boissy-la-Riviere",17063.1636156465
"91080","Boissy-le-Cutte",11197.5897345299
"91081","Boissy-le-Sec",13133.9756199498
"91085","Boissy-sous-Saint-Yon",8292.57402654141
"91086","Bondoufle",4703.55621803336
"91093","Boullay-les-Troux",8508.83466521698
"91095","Bouray-sur-Juine",9272.17109463629
"91097","Boussy-Saint-Antoine",4796.24852227335
"91098","Boutervilliers",15334.6521628949
"91099","Boutigny-sur-Essonne",12209.5306077665
"91100","Bouville",13070.2934073527
"91103","Bretigny-sur-Orge",5196.56724553957
"91105","Breuillet",8395.58086132911
"91106","Breux-Jouy",9121.98958955107
"91109","Brieres-les-Scelles",13102.688275917
"91111","Briis-sous-Forges",7843.6227868676
"91112","Brouy",18832.1561166813
"91114","Brunoy",4041.6251594376
"91115","Bruyeres-le-Chatel",7083.73483699481
"91121","Buno-Bonnevaux",15987.9533460514
"91122","Bures-sur-Yvette",6015.37676193897
"91129","Cerny",10434.7662703342
"91130","Chalo-Saint-Mars",17366.9821507463
"91131","Chalou-Moulineux",20124.8602002937
"91132","Chamarande",9727.59742083458
"91135","Champcueil",8665.33242324242
"91136","Champlan",3808.61776306958
"91137","Champmotteux",17655.7105457053
"91145","Chatignonville",17985.078393632
"91148","Chauffour-les-Etrechy",10749.1426744122
"91156","Cheptainville",7844.7747753057
"91159","Chevannes",7757.63158335934
"91161","Chilly-Mazarin",3448.5929532162
"91174","Corbeil-Essonnes",5073.93460177025
"91175","Corbreuse",16058.0067521521
"91179","Le Coudray-Montceaux",6391.00731443495
"91180","Courances",11229.0059732606
"91182","Courcouronnes",4338.34248597146
"91184","Courdimanche-sur-Essonne",13246.1120346746
"91186","Courson-Monteloup",8214.10734896007
"91191","Crosne",3324.27148339453
"91195","Dannemois",10501.7914907454
"91198","D'Huison-Longueville",11661.5448916547
"91200","Dourdan",13619.4478077643
"91201","Draveil",3585.4200288767
"91204","Echarcon",6171.74994093042
"91207","Egly",7064.96821576384
"91215","Epinay-sous-Senart",4562.88099379601
"91216","Epinay-sur-Orge",3351.88281262693
"91222","Estouches",22503.5107515517
"91223","Etampes",15358.0627282522
"91225","Etiolles",4866.65002197029
"91226","Etrechy",11208.5460654929
"91228","Evry",4320.41277535751
"91232","La Ferte-Alais",10369.6027639165
"91235","Fleury-Merogis",3844.65681642035
"91240","Fontaine-la-Riviere",18441.4524015327
"91243","Fontenay-les-Briis",7400.56782252727
"91244","Fontenay-le-Vicomte",7524.59051791345
"91247","La Foret-le-Roi",14559.2432446699
"91248","La Foret-Sainte-Croix",16097.1614794902
"91249","Forges-les-Bains",9182.04057837486
"91272","Gif-sur-Yvette",6568.01488741055
"91273","Gironville-sur-Essonne",16058.4431841532
"91274","Gometz-la-Ville",7571.73632488213
"91275","Gometz-le-Chatel",6661.33681211269
"91284","Les Granges-le-Roi",14610.5398837578
"91286","Grigny",3262.05218302527
"91292","Guibeville",6899.89920417327
"91293","Guigneville-sur-Essonne",11020.3503545654
"91294","Guillerval",19701.6719424364
"91312","Igny",4179.85296936863
"91315","Itteville",8957.6212193201
"91318","Janville-sur-Juine",10104.5934879255
"91319","Janvry",6865.57385151702
"91326","Juvisy-sur-Orge",3082.93143521511
"91330","Lardy",8696.45167849294
"91332","Leudeville",6573.80161896969
"91333","Leuville-sur-Orge",5025.61148673774
"91338","Limours",8606.44910384643
"91339","Linas",5078.59363280896
"91340","Lisses",5179.21603102154
"91345","Longjumeau",3539.16234401474
"91347","Longpont-sur-Orge",4055.63305278707
"91359","Maisse",14343.4781369794
"91363","Marcoussis",5751.86252380058
"91374","Marolles-en-Beauce",17399.4932393146
"91376","Marolles-en-Hurepoix",6896.81653893377
"91377","Massy",3567.56460868976
"91378","Mauchamps",9549.78265729056
"91386","Mennecy",6677.29506568834
"91390","Mereville",22896.776774953
"91393","Merobert",18726.5013149271
"91399","Mespuits",17178.1895205051
"91405","Milly-la-Foret",13092.3187772782
"91408","Moigny-sur-Ecole",11717.9149767147
"91411","Les Molieres",8196.93170083936
"91412","Mondeville",9558.06662483093
"91414","Monnerville",21827.9364510172
"91421","Montgeron",3711.17281463387
"91425","Montlhery",4418.22602954398
"91432","Morangis",3200.21640364482
"91433","Morigny-Champigny",13295.8138110586
"91434","Morsang-sur-Orge",3076.84472525218
"91435","Morsang-sur-Seine",5807.92589301079
"91441","Nainville-les-Roches",8421.90715509512
"91457","La Norville",6258.22916912151
"91458","Nozay",5042.28167660884
"91461","Ollainville",6142.23581594024
"91463","Oncy-sur-Ecole",14187.8804009913
"91468","Ormoy",5902.15754491182
"91469","Ormoy-la-Riviere",16044.6255622786
"91471","Orsay",5381.18876586573
"91473","Orveau",12199.9691043568
"91477","Palaiseau",4532.68737092155
"91479","Paray-Vieille-Poste",3311.27163084635
"91482","Pecqueuse",9558.88498981953
"91494","Le Plessis-Pate",5067.33255819214
"91495","Plessis-Saint-Benoist",17062.4262169704
"91507","Prunay-sur-Essonne",16711.1383348105
"91508","Puiselet-le-Marais",15028.9728312289
"91511","Pussay",22685.1748877838
"91514","Quincy-sous-Senart",5195.17658455162
"91519","Richarville",16067.5130520749
"91521","Ris-Orangis",3671.76713132082
"91525","Roinville",12828.9767287037
"91526","Roinvilliers",18356.697240424
"91533","Saclas",19536.6058548468
"91534","Saclay",5383.00655950193
"91538","Saint-Aubin",6022.64595562085
"91540","Saint-Cheron",10139.423208724
"91544","Saint-Cyr-la-Riviere",19611.0858735829
"91546","Saint-Cyr-sous-Dourdan",11601.9767240705
"91547","Saint-Escobille",19488.9460983167
"91549","Sainte-Genevieve-des-Bois",3495.52803875804
"91552","Saint-Germain-les-Arpajon",5581.41574158149
"91553","Saint-Germain-les-Corbeil",5121.52603488726
"91556","Saint-Hilaire",15234.2499299226
"91560","Saint-Jean-de-Beauregard",6148.558382711
"91568","Saint-Maurice-Montcouronne",9257.94040184543
"91570","Saint-Michel-sur-Orge",3897.72310029047
"91573","Saint-Pierre-du-Perray",5522.69654045055
"91577","Saintry-sur-Seine",5429.4713657413
"91578","Saint-Sulpice-de-Favieres",9472.26906264012
"91579","Saint-Vrain",8067.43012085827
"91581","Saint-Yon",8220.94296090748
"91587","Saulx-les-Chartreux",4188.84341891501
"91589","Savigny-sur-Orge",2996.7737194603
"91593","Sermaise",11467.001293425
"91599","Soisy-sur-Ecole",9583.94147431951
"91600","Soisy-sur-Seine",4385.98701064853
"91602","Souzy-la-Briche",10316.8874903947
"91613","Congerville-Thionville",20790.5512063486
"91617","Tigery",5397.80436342775
"91619","Torfou",8778.23237792319
"91629","Valpuiseaux",15084.6578463588
"91630","Le Val-Saint-Germain",10526.5765017437
"91631","Varennes-Jarcy",5403.78014789943
"91634","Vaugrigneuse",9029.31192367889
"91635","Vauhallan",5027.69952926827
"91639","Vayres-sur-Essonne",12764.7428548953
"91645","Verrieres-le-Buisson",3298.62691345619
"91648","Vert-le-Grand",6005.91806736083
"91649","Vert-le-Petit",7424.4098486518
"91654","Videlles",10489.7739828064
"91657","Vigneux-sur-Seine",3388.79922493777
"91659","Villabe",5435.25420188994
"91661","Villebon-sur-Yvette",4669.76660513236
"91662","Villeconin",11706.2477294679
"91665","La Ville-du-Bois",4335.25016412705
"91666","Villejust",5104.22624643496
"91667","Villemoisson-sur-Orge",3166.09971300985
"91671","Villeneuve-sur-Auvers",11555.7588322806
"91679","Villiers-le-Bacle",5991.3297866881
"91685","Villiers-sur-Orge",3671.23225407785
"91687","Viry-Chatillon",3003.79714824335
"91689","Wissous",3317.31417846852
"91691","Yerres",3529.64964609844
"91692","Les Ulis",5651.99500968957
"92002","Antony",2899.93228732534
"92004","Asnieres-sur-Seine",347.840958836478
"92007","Bagneux",1223.17641765488
"92009","Bois-Colombes",685.420400235969
"92012","Boulogne-Billancourt",0
"92014","Bourg-la-Reine",2119.65856462673
"92019","Chatenay-Malabry",2754.81933258378
"92020","Chatillon",1181.17614103465
"92022","Chaville",2767.83983246056
"92023","Clamart",1724.48810618939
"92024","Clichy",346.797023269201
"92025","Colombes",519.325547683362
"92026","Courbevoie",261.10487199354
"92032","Fontenay-aux-Roses",1751.66961400495
"92033","Garches",2482.29897338363
"92035","La Garenne-Colombes",762.972839417964
"92036","Gennevilliers",1693.56015386858
"92040","Issy-les-Moulineaux",651.842025727278
"92044","Levallois-Perret",211.461378213565
"92046","Malakoff",728.44227624063
"92047","Marnes-la-Coquette",2801.54689625179
"92048","Meudon",2260.18510169948
"92049","Montrouge",635.015623501573
"92050","Nanterre",1558.0948628802
"92051","Neuilly-sur-Seine",23.8505004051418
"92060","Le Plessis-Robinson",2506.62494010125
"92062","Puteaux",632.651579223598
"92063","Rueil-Malmaison",2330.52473166846
"92064","Saint-Cloud",1444.58947653868
"92071","Sceaux",2359.22917498453
"92072","Sevres",1755.76440646228
"92073","Suresnes",1091.01832493577
"92075","Vanves",685.567883021267
"92076","Vaucresson",2741.63071515404
"92077","Ville-d'Avray",2785.06321390448
"92078","Villeneuve-la-Garenne",1791.92465763078
"93001","Aubervilliers",414.748316637335
"93005","Aulnay-sous-Bois",2222.59467436852
"93006","Bagnolet",515.03170449036
"93007","Le Blanc-Mesnil",1743.59478641692
"93008","Bobigny",1302.44627433392
"93010","Bondy",1705.8774784689
"93013","Le Bourget",2092.71556644304
"93014","Clichy-sous-Bois",1993.77701939523
"93015","Coubron",2978.84239371823
"93027","La Courneuve",1798.31568736672
"93029","Drancy",1313.03656818167
"93030","Dugny",2675.389778628
"93031","Epinay-sur-Seine",2034.22957052155
"93032","Gagny",2333.10742724792
"93033","Gournay-sur-Marne",2776.61301384368
"93039","L'Ile-Saint-Denis",1944.95559155266
"93045","Les Lilas",652.948005876441
"93046","Livry-Gargan",1953.83326482217
"93047","Montfermeil",2541.48843618724
"93048","Montreuil",329.571429155499
"93049","Neuilly-Plaisance",2027.04288725896
"93050","Neuilly-sur-Marne",2582.39446779308
"93051","Noisy-le-Grand",2544.84346411887
"93053","Noisy-le-Sec",1441.84649821679
"93055","Pantin",603.567631527718
"93057","Les Pavillons-sous-Bois",1895.79921905205
"93059","Pierrefitte-sur-Seine",2500.91864535472
"93061","Le Pre-Saint-Gervais",547.905491205263
"93062","Le Raincy",1680.63478225463
"93063","Romainville",982.086658652506
"93064","Rosny-sous-Bois",1648.38834588635
"93066","Saint-Denis",662.617726278376
"93070","Saint-Ouen",509.764679423125
"93071","Sevran",2337.33661267335
"93072","Stains",2552.83774170131
"93073","Tremblay-en-France",4227.27335252163
"93074","Vaujours",3376.63316744459
"93077","Villemomble",1724.9174171033
"93078","Villepinte",2998.42495183125
"93079","Villetaneuse",2107.97759938736
"94001","Ablon-sur-Seine",3154.9928029495
"94002","Alfortville",1021.52833430298
"94003","Arcueil",1010.4057834172
"94004","Boissy-Saint-Leger",3374.14093727448
"94011","Bonneuil-sur-Marne",2655.81049011454
"94015","Bry-sur-Marne",1713.65157704051
"94016","Cachan",1533.50031248126
"94017","Champigny-sur-Marne",1084.86915807139
"94018","Charenton-le-Pont",832.624152261257
"94019","Chennevieres-sur-Marne",2601.44792769264
"94021","Chevilly-Larue",2612.31924846791
"94022","Choisy-le-Roi",2580.74007158959
"94028","Creteil",1062.40216985651
"94033","Fontenay-sous-Bois",1059.46017953889
"94034","Fresnes",2724.86866605714
"94037","Gentilly",821.778971314854
"94038","L'Hay-les-Roses",2295.59379063237
"94041","Ivry-sur-Seine",756.429245870717
"94042","Joinville-le-Pont",1916.12795718309
"94043","Le Kremlin-Bicetre",914.602552870587
"94044","Limeil-Brevannes",3154.77035659196
"94046","Maisons-Alfort",1110.93119706728
"94047","Mandres-les-Roses",4637.64341079243
"94048","Marolles-en-Brie",4060.36686505358
"94052","Nogent-sur-Marne",1560.76095427733
"94053","Noiseau",3132.6719345851
"94054","Orly",2925.6241937799
"94055","Ormesson-sur-Marne",2789.13817263486
"94056","Perigny",5119.55351141099
"94058","Le Perreux-sur-Marne",1540.24988503721
"94059","Le Plessis-Trevise",2987.38245973482
"94060","La Queue-en-Brie",3491.06625083121
"94065","Rungis",2965.33347936142
"94067","Saint-Mande",602.78510110073
"94068","Saint-Maur-des-Fosses",851.111602078545
"94069","Saint-Maurice",1181.8631232619
"94070","Santeny",4676.10274174439
"94071","Sucy-en-Brie",3089.26946156908
"94073","Thiais",2642.35619632612
"94074","Valenton",2880.02713882416
"94075","Villecresnes",3995.68652603766
"94076","Villejuif",1248.62966079701
"94077","Villeneuve-le-Roi",3066.67098265772
"94078","Villeneuve-Saint-Georges",3022.8865269033
"94079","Villiers-sur-Marne",1875.95280834362
"94080","Vincennes",531.669444167316
"94081","Vitry-sur-Seine",664.756281832621
"95002","Ableiges",8509.29488334006
"95008","Aincourt",11349.9396522232
"95011","Ambleville",17553.0539295927
"95012","Amenucourt",15981.4993494632
"95014","Andilly",3118.58224405615
"95018","Argenteuil",1105.20446808696
"95019","Arnouville",2979.95373452787
"95023","Arronville",11940.2233433034
"95024","Arthies",12323.3053201854
"95026","Asnieres-sur-Oise",10294.5477097711
"95028","Attainville",5968.21457007863
"95039","Auvers-sur-Oise",6028.51228339305
"95040","Avernes",10946.8229874781
"95042","Baillet-en-France",5649.91688353867
"95046","Banthelu",13760.4834408838
"95051","Beauchamp",3628.76619406925
"95052","Beaumont-sur-Oise",9302.56743775936
"95054","Le Bellay-en-Vexin",14126.9591811729
"95055","Bellefontaine",8730.51204930872
"95056","Belloy-en-France",7725.85456489398
"95058","Bernes-sur-Oise",10907.7691263938
"95059","Berville",13684.0731268089
"95060","Bessancourt",4377.73570410704
"95061","Bethemont-la-Foret",5266.09902497482
"95063","Bezons",1980.40581344278
"95074","Boisemont",5243.88371506971
"95078","Boissy-l'Aillerie",7204.04529315451
"95088","Bonneuil-en-France",2994.96595650368
"95091","Bouffemont",4953.66939948869
"95094","Bouqueval",4651.5041389714
"95101","Bray-et-Lu",17697.7122581719
"95102","Breancon",11479.5441227572
"95110","Brignancourt",12437.7364396206
"95116","Bruyeres-sur-Oise",10851.9728537881
"95119","Buhy",20113.1938930765
"95120","Butry-sur-Oise",6151.64403536421
"95127","Cergy",4703.65560080168
"95134","Champagne-sur-Oise",9158.57620849872
"95139","La Chapelle-en-Vexin",18926.0042677123
"95141","Charmont",14911.6723766888
"95142","Chars",13668.5219249573
"95144","Chatenay-en-France",7402.00754960564
"95149","Chaumontel",10381.311892478
"95150","Chaussy",14876.3698492
"95151","Chauvry",5287.63033204493
"95154","Chennevieres-les-Louvres",7561.99125865498
"95157","Cherence",13912.7689253273
"95166","Clery-en-Vexin",13609.2518698784
"95169","Commeny",12701.1733513099
"95170","Condecourt",7283.18958654097
"95176","Cormeilles-en-Parisis",2923.97685814585
"95177","Cormeilles-en-Vexin",9228.28104509201
"95181","Courcelles-sur-Viosne",7415.23858867602
"95183","Courdimanche",5858.39169255606
"95197","Deuil-la-Barre",2054.40254112554
"95199","Domont",4132.58542914913
"95203","Eaubonne",2659.77272851049
"95205","Ecouen",4243.11915694986
"95210","Enghien-les-Bains",2142.30186203568
"95211","Ennery",6000.43162994642
"95212","Epiais-les-Louvres",6892.52258898537
"95213","Epiais-Rhus",9034.35212021538
"95214","Epinay-Champlatreux",7881.5177026385
"95218","Eragny",4111.97313580762
"95219","Ermont",2677.9344028208
"95229","Ezanville",5022.02372105018
"95241","Fontenay-en-Parisis",6210.88711853746
"95250","Fosses",9882.74069031317
"95252","Franconville",2858.21707562871
"95253","Fremainville",10003.6917470772
"95254","Fremecourt",10397.7249133573
"95256","Frepillon",5052.36032535154
"95257","La Frette-sur-Seine",3196.43519033437
"95258","Frouville",10492.0099287334
"95259","Gadancourt",11623.5594840364
"95268","Garges-les-Gonesse",2713.97822094757
"95270","Genainville",14143.376896709
"95271","Genicourt",7505.47732228659
"95277","Gonesse",3639.09589908446
"95280","Goussainville",5407.50329728748
"95282","Gouzangrez",11517.8584070281
"95287","Grisy-les-Platres",10093.4262582725
"95288","Groslay",2529.17892327025
"95295","Guiry-en-Vexin",12659.4419359449
"95298","Haravilliers",13023.3880552272
"95301","Haute-Isle",13862.43709829
"95303","Le Heaulme",13067.1752337856
"95304","Hedouville",10386.062746702
"95306","Herblay",3817.87914955894
"95308","Herouville",7470.02411945193
"95309","Hodent",15630.1670974732
"95313","L'Isle-Adam",7344.91884069018
"95316","Jagny-sous-Bois",7853.47653260208
"95323","Jouy-le-Moutier",4628.06737055416
"95328","Labbeville",9017.85749924664
"95331","Lassy",8398.98152351853
"95341","Livilliers",7446.74742971042
"95348","Longuesse",8482.40091595472
"95351","Louvres",6750.73085331356
"95352","Luzarches",9711.26986839018
"95353","Maffliers",6742.83876680284
"95355","Magny-en-Vexin",15843.6332695514
"95365","Mareil-en-France",6986.30520769626
"95369","Margency",2890.33632452085
"95370","Marines",12153.5457703862
"95371","Marly-la-Ville",8781.50549200267
"95379","Maudetour-en-Vexin",13360.9475197913
"95387","Menouville",10556.818231363
"95388","Menucourt",5995.50529175312
"95392","Meriel",5915.48697845204
"95394","Mery-sur-Oise",5139.75952136434
"95395","Le Mesnil-Aubry",5884.01296676346
"95409","Moisselles",5262.37954096378
"95422","Montgeroult",8095.6299113238
"95424","Montigny-les-Cormeilles",3185.10287056097
"95426","Montlignon",3343.74145727259
"95427","Montmagny",2344.9401973513
"95428","Montmorency",2655.55886904278
"95429","Montreuil-sur-Epte",19013.7444841996
"95430","Montsoult",6157.34794179246
"95436","Mours",8416.16065663451
"95438","Moussy",12793.3387505742
"95445","Nerville-la-Foret",6708.62634372863
"95446","Nesles-la-Vallee",8312.07370200561
"95447","Neuilly-en-Vexin",13842.9075194632
"95450","Neuville-sur-Oise",4240.6041674678
"95452","Nointel",8510.10221027174
"95456","Noisy-sur-Oise",9241.18780808319
"95459","Nucourt",15195.3745233998
"95462","Omerville",16369.4006165238
"95476","Osny",5732.19085504452
"95480","Parmain",8049.13526171362
"95483","Le Perchay",11269.0780895204
"95487","Persan",9855.53456850829
"95488","Pierrelaye",3991.27737844956
"95489","Piscop",3502.01181984432
"95491","Le Plessis-Bouchard",3023.07537681837
"95492","Le Plessis-Gassot",5197.82773664878
"95493","Le Plessis-Luzarches",8674.64025251874
"95500","Pontoise",4721.1863369645
"95504","Presles",7726.32681452238
"95509","Puiseux-en-France",7809.74417100465
"95510","Puiseux-Pontoise",6406.8386751413
"95523","La Roche-Guyon",15067.2262638306
"95527","Roissy-en-France",5290.26438607135
"95529","Ronquerolles",10833.3977213107
"95535","Sagy",7072.1039595416
"95539","Saint-Brice-sous-Foret",2958.59091706739
"95541","Saint-Clair-sur-Epte",21438.8610338336
"95543","Saint-Cyr-en-Arthies",10948.7116672581
"95554","Saint-Gervais",17258.0886237427
"95555","Saint-Gratien",2473.33382578792
"95563","Saint-Leu-la-Foret",3522.98615716519
"95566","Saint-Martin-du-Tertre",7829.81137099053
"95572","Saint-Ouen-l'Aumone",4571.28114550132
"95574","Saint-Prix",3601.80750322943
"95580","Saint-Witz",10013.7326108323
"95582","Sannois",2290.17539328416
"95584","Santeuil",11421.8726389653
"95585","Sarcelles",2649.8038843362
"95592","Seraincourt",8712.57934765818
"95594","Seugy",9443.34616811742
"95598","Soisy-sous-Montmorency",2544.21964008059
"95604","Survilliers",10794.4944931612
"95607","Taverny",3820.09462858572
"95610","Themericourt",10383.7265091683
"95611","Theuville",11251.0025140298
"95612","Le Thillay",4600.33623872737
"95625","Us",10049.5962102623
"95627","Vallangoujard",9335.7919864502
"95628","Valmondois",6807.24855615072
"95633","Vaudherland",4709.31168718814
"95637","Vaureal",5047.99568295071
"95641","Vemars",8761.70327584438
"95651","Vetheuil",11625.1588385347
"95652","Viarmes",9189.89715311963
"95656","Vienne-en-Arthies",11615.970155779
"95658","Vigny",9285.69064535307
"95660","Villaines-sous-Bois",6730.86209121959
"95675","Villeron",8144.45402512897
"95676","Villers-en-Arthies",12666.0857206619
"95678","Villiers-Adam",5748.05380320452
"95680","Villiers-le-Bel",3484.5178738283
"95682","Villiers-le-Sec",6936.58781522894
"95690","Wy-dit-Joli-Village",11989.399486811
