"ID","NAMES","population_AsTheCowRolls_ACC_0.01"
"77175","Evry-Gregy-sur-Yerre",10.4767734521367
"77176","Faremoutiers",17.4840802902731
"77177","Favieres",11.9921109958601
"77178","Fay-les-Nemours",22.89557751779
"77179","Fericy",16.692100617616
"77180","Ferolles-Attilly",9.23382746350328
"77181","Ferrieres-en-Brie",6.66375302958509
"77182","La Ferte-Gaucher",27.3130438596128
"77183","La Ferte-sous-Jouarre",17.9322084684168
"77184","Flagy",24.3026184535614
"77185","Fleury-en-Biere",12.5113714366558
"77186","Fontainebleau",13.2248573140984
"77187","Fontaine-Fourches",34.8001118536032
"77188","Fontaine-le-Port",15.0267269004694
"77190","Fontains",23.3992941498786
"77191","Fontenailles",19.68912685365
"77192","Fontenay-Tresigny",15.6071438787234
"77193","Forfry",18.1913869249838
"77194","Forges",19.783530164516
"77195","Fouju",14.8541256859025
"77196","Fresnes-sur-Marne",10.5944297025508
"77197","Fretoy",24.3147896999205
"77198","Fromont",23.054602137164
"77199","Fublaines",15.0420558603842
"77200","Garentreville",26.0192177976472
"77201","Gastins",22.1694855063751
"77202","La Genevraye",18.8198249223318
"77203","Germigny-l'Eveque",16.5457491723417
"77204","Germigny-sous-Coulombs",25.3632026619916
"77205","Gesvres-le-Chapitre",17.0334935875872
"77206","Giremoutiers",17.3952612093709
"77207","Gironville",28.6542401551079
"77208","Gouaix",34.2012395700594
"77209","Gouvernes",6.541885360426
"77210","La Grande-Paroisse",21.0172441488499
"77211","Grandpuits-Bailly-Carrois",20.7496705381232
"77212","Gravon",26.457345712685
"77214","Gressy",10.053970223116
"77215","Gretz-Armainvilliers",10.3656964031379
"77216","Grez-sur-Loing",17.7882738359831
"77217","Grisy-Suisnes",10.8714378161075
"77218","Grisy-sur-Seine",31.6644153547015
"77219","Guerard",15.7569153056121
"77220","Guercheville",22.6658621350665
"77221","Guermantes",6.85225497871583
"77222","Guignes",14.213787555057
"77223","Gurcy-le-Chatel",25.7097289706116
"77224","Hautefeuille",18.7830852088326
"77225","La Haute-Maison",16.1896540785675
"77226","Hericy",15.2892182381498
"77227","Herme",32.1653681469652
"77228","Hondevilliers",25.9338262185269
"77229","La Houssaye-en-Brie",15.304071592628
"77230","Ichy",28.2422556550055
"77231","Isles-les-Meldeuses",18.0404281924338
"77232","Isles-les-Villenoy",11.3625865471642
"77233","Iverny",13.0381320546306
"77234","Jablines",11.8523919015343
"77235","Jaignes",19.7382210080929
"77236","Jaulnes",29.9940000388372
"77237","Jossigny",8.09381690125173
"77238","Jouarre",19.2501073720593
"77239","Jouy-le-Chatel",21.1304986608984
"77240","Jouy-sur-Morin",27.0936876354855
"77241","Juilly",13.2528834926223
"77242","Jutigny",30.2762947321927
"77243","Lagny-sur-Marne",6.62238380775608
"77244","Larchant",20.3223506306335
"77245","Laval-en-Brie",21.1526659118272
"77246","Lechelle",35.2387999810616
"77247","Lescherolles",30.5956963223
"77248","Lesches",11.1896723555683
"77249","Lesigny",7.50162980424965
"77250","Leudon-en-Brie",27.0186988741469
"77251","Lieusaint",7.45749431704591
"77252","Limoges-Fourches",10.6741972563241
"77253","Lissy",11.101449163741
"77254","Liverdy-en-Brie",14.9240115159216
"77255","Livry-sur-Seine",10.8153748092713
"77256","Lizines",28.5289558695898
"77257","Lizy-sur-Ourcq",19.7284572487616
"77258","Lognes",5.64103031537578
"77259","Longperrier",12.8732411174648
"77260","Longueville",30.3889927715196
"77261","Lorrez-le-Bocage-Preaux",25.7462404898365
"77262","Louan-Villegruis-Fontaine",37.5447193094055
"77263","Luisetaines",30.1546074283223
"77264","Lumigny-Nesles-Ormeaux",16.6245341156518
"77265","Luzancy",21.5536136546223
"77266","Machault",17.0029948570166
"77267","La Madeleine-sur-Loing",24.3285318614404
"77268","Magny-le-Hongre",10.5530589278923
"77269","Maincy",10.0449800946207
"77270","Maisoncelles-en-Brie",16.0998959616237
"77271","Maisoncelles-en-Gatinais",27.5787532639927
"77272","Maison-Rouge",25.974454040536
"77273","Marchemoret",15.0032400969251
"77274","Marcilly",15.9185059160644
"77275","Les Marets",29.514432754896
"77276","Mareuil-les-Meaux",11.7634163726758
"77277","Marles-en-Brie",15.7899472905015
"77278","Marolles-en-Brie",23.434819360584
"77279","Marolles-sur-Seine",22.0287682566371
"77280","Mary-sur-Marne",20.0260416073075
"77281","Mauperthuis",20.0097696984364
"77282","Mauregard",11.0933661136926
"77283","May-en-Multien",21.2288604198385
"77284","Meaux",10.8724159373327
"77285","Le Mee-sur-Seine",8.24005539643052
"77286","Meigneux",26.8452650020497
"77287","Meilleray",35.6141520030207
"77288","Melun",7.43067379739708
"77289","Melz-sur-Seine",35.0810831369807
"77290","Mery-sur-Marne",22.4617891722676
"77291","Le Mesnil-Amelot",10.7795116517376
"77292","Messy",10.2147061212134
"77293","Misy-sur-Yonne",25.2307520448611
"77294","Mitry-Mory",7.92052113233544
"77295","Moisenay",12.5965530244845
"77296","Moissy-Cramayel",9.38338187210902
"77297","Mondreville",31.4566146750756
"77298","Mons-en-Montois",28.7773848110666
"77299","Montarlot",18.8686857365634
"77300","Montceaux-les-Meaux",13.5581624141929
"77301","Montceaux-les-Provins",30.6816790990542
"77302","Montcourt-Fromonville",18.9378506624405
"77303","Montdauphin",35.514785366156
"77304","Montenils",37.7550041645675
"77305","Montereau-Fault-Yonne",19.7467556670312
"77306","Montereau-sur-le-Jard",10.5321305501769
"77307","Montevrain",8.24476080799216
"77308","Montge-en-Goele",15.1812691002488
"77309","Monthyon",14.2485593457712
"77310","Montigny-le-Guesdier",31.2912534723844
"77311","Montigny-Lencoup",22.5546892732483
"77312","Montigny-sur-Loing",17.8615782905664
"77313","Montmachoux",25.6554074113841
"77314","Montolivet",35.7251791342066
"77315","Montry",10.4798884998989
"77316","Moret-sur-Loing",17.2963577651373
"77317","Mormant",17.9383545070462
"77318","Mortcerf",15.4952306188766
"77319","Mortery",28.0977693651123
"77320","Mouroux",17.8310831604283
"77321","Mousseaux-les-Bray",29.1348074313139
"77322","Moussy-le-Neuf",13.3939859440821
"77323","Moussy-le-Vieux",15.026171985284
"77325","Mouy-sur-Seine",28.9757324952482
"77326","Nandy",8.08576787961359
"77327","Nangis",21.0698243968222
"77328","Nanteau-sur-Essonne",22.9707979508454
"77329","Nanteau-sur-Lunain",23.0642503864021
"77330","Nanteuil-les-Meaux",12.1142038004954
"77331","Nanteuil-sur-Marne",24.512136404705
"77332","Nantouillet",12.7217998215697
"77333","Nemours",18.3155993858936
"77335","Chauconin-Neufmontiers",11.861824085263
"77336","Neufmoutiers-en-Brie",14.5858613451013
"77337","Noisiel",5.1576628626983
"77338","Noisy-Rudignon",21.8774954002932
"77339","Noisy-sur-Ecole",18.3373522213835
"77340","Nonville",20.6577941287865
"77341","Noyen-sur-Seine",32.0463685821836
"77342","Obsonville",27.1412291743834
"77343","Ocquerre",21.9345066591751
"77344","Oissery",17.5367215587544
"77345","Orly-sur-Morin",25.8962285612672
"77347","Les Ormes-sur-Voulzie",30.4845494898793
"77348","Ormesson",21.2854830305965
"77349","Othis",15.5369792754476
"77350","Ozoir-la-Ferriere",8.49924196021992
"77352","Ozouer-le-Voulgis",15.1134880308588
"77353","Paley",25.1289184864855
"77354","Pamfou",17.1084913532627
"77355","Paroy",29.1864376567162
"77356","Passy-sur-Seine",34.3979155380023
"77357","Pecy",21.8702808073242
"77358","Penchard",12.3599845820479
"77359","Perthes",11.0504335365758
"77360","Pezarches",17.5044267164306
"77361","Pierre-Levee",15.1093220015667
"77363","Le Pin",6.69491578555548
"77364","Le Plessis-aux-Bois",14.7264421898848
"77365","Le Plessis-Feu-Aussoux",20.2470535814317
"77366","Le Plessis-l'Eveque",13.6571923521586
"77367","Le Plessis-Placy",20.3105228995916
"77368","Poigny",30.4608748789339
"77369","Poincy",13.9879709460406
"77370","Poligny",23.6457297385072
"77371","Pommeuse",17.1304296544739
"77372","Pomponne",6.77727618270476
"77373","Pontault-Combault",6.3133994448923
"77374","Pontcarre",7.49802342674139
"77376","Precy-sur-Marne",12.0467363795575
"77377","Presles-en-Brie",12.3004932965958
"77378","Pringy",11.5255708679008
"77379","Provins",29.477572185125
"77380","Puisieux",19.4487878378662
"77381","Quiers",21.3619604437608
"77382","Quincy-Voisins",10.8899795056632
"77383","Rampillon",24.6408043854762
"77384","Reau",9.19001165098717
"77385","Rebais",24.6543505416461
"77386","Recloses",17.6287429062915
"77387","Remauville",25.1503321529223
"77388","Reuil-en-Brie",19.084110775058
"77389","La Rochette",10.213654441463
"77390","Roissy-en-Brie",7.58983275934934
"77391","Rouilly",31.4607763807059
"77392","Rouvres",13.3170437357096
"77393","Rozay-en-Brie",16.7923932528153
"77394","Rubelles",9.49217609142055
"77395","Rumont",23.6523188417779
"77396","Rupereux",31.8857612347234
"77397","Saacy-sur-Marne",23.2755397056054
"77398","Sablonnieres",27.0290563787073
"77399","Saint-Ange-le-Viel",25.7971069738515
"77400","Saint-Augustin",20.2735173521552
"77401","Sainte-Aulde",21.160750142147
"77402","Saint-Barthelemy",31.5078121703688
"77403","Saint-Brice",31.1496471684545
"77404","Sainte-Colombe",30.1312836619293
"77405","Saint-Cyr-sur-Morin",22.7661737833943
"77406","Saint-Denis-les-Rebais",24.1495035971685
"77407","Saint-Fargeau-Ponthierry",10.4151004145994
"77408","Saint-Fiacre",14.6025728576536
"77409","Saint-Germain-Laval",20.7640203440878
"77410","Saint-Germain-Laxis",10.975364882734
"77411","Saint-Germain-sous-Doue",24.120431561873
"77412","Saint-Germain-sur-Ecole",13.4954222783128
"77413","Saint-Germain-sur-Morin",10.661883722294
"77414","Saint-Hilliers",28.9827300677328
"77415","Saint-Jean-les-Deux-Jumeaux",14.8049245519281
"77416","Saint-Just-en-Brie",26.5604550798874
"77417","Saint-Leger",27.7247088943853
"77418","Saint-Loup-de-Naud",30.1682303193665
"77419","Saint-Mammes",16.3926430900003
"77420","Saint-Mard",11.67786166985
"77421","Saint-Mars-Vieux-Maisons",29.2374984072057
"77423","Saint-Martin-des-Champs",30.0446259744366
"77424","Saint-Martin-du-Boschet",32.9429849704518
"77425","Saint-Martin-en-Biere",14.2277270227782
"77426","Saint-Mery",16.9697155483336
"77427","Saint-Mesmes",11.6232361105967
"77428","Saint-Ouen-en-Brie",18.9742532916794
"77429","Saint-Ouen-sur-Morin",23.1258759412712
"77430","Saint-Pathus",16.4921631396286
"77431","Saint-Pierre-les-Nemours",19.2965746931302
"77432","Saint-Remy-la-Vanne",25.1681688658147
"77433","Saints",20.5798684352654
"77434","Saint-Sauveur-les-Bray",31.0283641966546
"77435","Saint-Sauveur-sur-Ecole",12.4094821178655
"77436","Saint-Simeon",24.2598704028087
"77437","Saint-Soupplets",15.019927982497
"77438","Saint-Thibault-des-Vignes",6.21222910524133
"77439","Salins",21.8096121290834
"77440","Sammeron",15.1613454467077
"77441","Samois-sur-Seine",15.6485071355375
"77442","Samoreau",14.0362289819854
"77443","Sancy",15.1300218855498
"77444","Sancy-les-Provins",29.7449931916183
"77445","Savigny-le-Temple",7.95029228208704
"77446","Savins",29.8742504876198
"77447","Seine-Port",10.2158211609055
"77448","Sept-Sorts",16.8210899897883
"77449","Serris",10.0978193502729
"77450","Servon",7.50878005662433
"77451","Signy-Signets",17.4230870575745
"77452","Sigy",28.6689858617057
"77453","Sivry-Courtry",12.3275987980892
"77454","Sognolles-en-Montois",29.2874681137014
"77455","Soignolles-en-Brie",11.8194574679728
"77456","Soisy-Bouy",33.2731486610058
"77457","Solers",12.4075958309818
"77458","Souppes-sur-Loing",23.2280122269987
"77459","Sourdun",30.7646309313831
"77460","Tancrou",20.3091506712126
"77461","Thenisy",28.7207134775303
"77462","Thieux",11.2716121544995
"77463","Thomery",16.4387301186248
"77464","Thorigny-sur-Marne",8.30738618272152
"77465","Thoury-Ferottes",25.3159452842652
"77466","Tigeaux",14.3813761366573
"77467","La Tombe",23.5163927493912
"77468","Torcy",5.54040836765107
"77469","Touquin",18.2768378107309
"77470","Tournan-en-Brie",11.348820770401
"77471","Tousson",20.0464403143885
"77472","La Tretoire",26.9229034563183
"77473","Treuzy-Levelay",22.0154361730024
"77474","Trilbardou",10.9353771377448
"77475","Trilport",13.3152998032868
"77476","Trocy-en-Multien",18.606197282036
"77477","Ury",15.5586318893779
"77478","Ussy-sur-Marne",15.6034453236024
"77479","Vaires-sur-Marne",6.34128990273043
"77480","Valence-en-Brie",17.8357964839078
"77481","Vanville",25.1960321632419
"77482","Varennes-sur-Seine",19.2633209770411
"77483","Varreddes",14.6619291820993
"77484","Vaucourtois",14.8962185614663
"77485","Le Vaudoue",19.1764865830045
"77486","Vaudoy-en-Brie",19.9761197413463
"77487","Vaux-le-Penil",10.3341633957057
"77489","Vaux-sur-Lunain",28.522733481074
"77490","Vendrest",24.5889913461086
"77491","Veneux-les-Sablons",16.9920422893659
"77492","Verdelot",30.38486009522
"77493","Verneuil-l'Etang",16.1870890361326
"77494","Vernou-la-Celle-sur-Seine",18.7823591711376
"77495","Vert-Saint-Denis",7.74551088400648
"77496","Vieux-Champagne",27.4758249756755
"77498","Vignely",11.4068323522792
"77500","Villebeon",28.2498776583723
"77501","Villecerf",18.8926212356251
"77504","Villemarechal",24.4262276403049
"77505","Villemareuil",14.4857233188775
"77506","Villemer",19.7766939161801
"77507","Villenauxe-la-Petite",31.2581856947729
"77508","Villeneuve-le-Comte",10.6721167029843
"77509","Villeneuve-les-Bordes",23.80344904075
"77510","Villeneuve-Saint-Denis",10.3848117688384
"77511","Villeneuve-sous-Dammartin",12.7541101104031
"77512","Villeneuve-sur-Bellot",30.4217815169238
"77513","Villenoy",10.8938853335875
"77514","Villeparisis",6.28511860546736
"77515","Villeroy",12.387242359386
"77516","Ville-Saint-Jacques",19.9603117057776
"77517","Villevaude",7.6598625456908
"77518","Villiers-en-Biere",11.5408637802397
"77519","Villiers-Saint-Georges",32.3351836045226
"77520","Villiers-sous-Grez",18.412553002421
"77521","Villiers-sur-Morin",11.2343130281351
"77522","Villiers-sur-Seine",32.895452544158
"77523","Villuis",33.0774166164979
"77524","Vimpelles",29.6810353716568
"77525","Vinantes",15.448880309714
"77526","Vincy-Manoeuvre",22.8457697368538
"77527","Voinsles",19.9378224292676
"77528","Voisenon",9.4750698322892
"77529","Voulangis",12.981336247576
"77530","Voulton",32.9462874403439
"77531","Voulx",26.4354557696014
"77532","Vulaines-les-Provins",27.621886924145
"77533","Vulaines-sur-Seine",14.59993382381
"77534","Yebles",14.5281945392375
"78003","Ablis",17.8645246725619
"78005","Acheres",7.16093566438775
"78006","Adainville",21.9347102531885
"78007","Aigremont",7.67398003845022
"78009","Allainville",19.175291473907
"78010","Les Alluets-le-Roi",11.2480754260425
"78013","Andelu",15.1358441895203
"78015","Andresy",6.93916608821709
"78020","Arnouville-les-Mantes",15.3412356174922
"78029","Aubergenville",9.25187860456597
"78030","Auffargis",12.2482617285911
"78031","Auffreville-Brasseuil",10.7831015686128
"78033","Aulnay-sur-Mauldre",11.4968101767919
"78034","Auteuil",14.8408835273738
"78036","Autouillet",15.7363989806664
"78043","Bailly",6.22034139609895
"78048","Bazainville",16.0313094514591
"78049","Bazemont",12.5949938391801
"78050","Bazoches-sur-Guyonne",11.3018976968381
"78053","Behoust",16.671658969282
"78057","Bennecourt",16.2337815356325
"78062","Beynes",11.9788302779408
"78068","Blaru",20.3544944707764
"78070","Boinville-en-Mantois",14.080442276002
"78071","Boinville-le-Gaillard",20.1768222117171
"78072","Boinvilliers",15.5654949143925
"78073","Bois-d'Arcy",6.11136947448375
"78076","Boissets",22.205169257272
"78077","La Boissiere-Ecole",25.3673651679639
"78082","Boissy-Mauvoisin",17.300463556341
"78084","Boissy-sans-Avoir",14.1829107481979
"78087","Bonnelles",13.3474458126511
"78089","Bonnieres-sur-Seine",16.7965941853334
"78090","Bouafle",9.10437212586468
"78092","Bougival",5.35422869588677
"78096","Bourdonne",18.9530165642181
"78104","Breuil-Bois-Robert",11.9016056196448
"78107","Breval",20.1917808856297
"78108","Les Breviaires",15.5525094648585
"78113","Brueil-en-Vexin",11.876635512789
"78117","Buc",6.75397932857913
"78118","Buchelay",10.5005782198789
"78120","Bullion",14.7641525341384
"78123","Carrieres-sous-Poissy",6.20941899454255
"78124","Carrieres-sur-Seine",4.8727268782246
"78125","La Celle-les-Bordes",15.5937467368171
"78126","La Celle-Saint-Cloud",5.38105492798406
"78128","Cernay-la-Ville",13.2522439531786
"78133","Chambourcy",7.31958773850094
"78138","Chanteloup-les-Vignes",6.76996374732916
"78140","Chapet",10.0223673581542
"78143","Chateaufort",7.96610506700077
"78146","Chatou",5.02094160211195
"78147","Chaufour-les-Bonnieres",16.7588034054202
"78152","Chavenay",9.27217617231248
"78158","Le Chesnay",5.11952264565328
"78160","Chevreuse",11.4536309856021
"78162","Choisel",12.5458868237562
"78163","Civry-la-Foret",20.1371451811008
"78164","Clairefontaine-en-Yvelines",15.1896350634361
"78165","Les Clayes-sous-Bois",7.82813422798012
"78168","Coignieres",10.0064861875418
"78171","Conde-sur-Vesgre",20.3304477110501
"78172","Conflans-Sainte-Honorine",6.22270612246267
"78185","Courgent",15.9622265333203
"78188","Cravent",20.1588276128066
"78189","Crespieres",10.9038881879682
"78190","Croissy-sur-Seine",5.4692333956371
"78192","Dammartin-en-Serve",18.5904892437053
"78193","Dampierre-en-Yvelines",11.6284891163654
"78194","Dannemarie",20.1525240469881
"78196","Davron",10.7053156996722
"78202","Drocourt",13.1230109123178
"78206","Ecquevilly",9.92397915624406
"78208","Elancourt",8.05725902152517
"78209","Emance",22.9273223092234
"78217","Epone",9.19518842823562
"78220","Les Essarts-le-Roi",10.7573610091484
"78224","L'Etang-la-Ville",6.58005460639357
"78227","Evecquemont",8.50456340733102
"78230","La Falaise",10.4048117018681
"78231","Favrieux",12.9388193809575
"78233","Feucherolles",9.37830257880502
"78234","Flacourt",16.1023440608102
"78236","Flexanville",17.6614053251303
"78237","Flins-Neuve-Eglise",20.2856352716326
"78238","Flins-sur-Seine",8.55512285459135
"78239","Follainville-Dennemont",14.0977878042501
"78242","Fontenay-le-Fleury",6.31010394708775
"78245","Fontenay-Mauvoisin",12.9784287403122
"78246","Fontenay-Saint-Pere",12.8644435603741
"78251","Fourqueux",6.77251171846575
"78255","Freneuse",17.0885573251174
"78261","Gaillon-sur-Montcient",10.3934384129149
"78262","Galluis",12.1227952710503
"78263","Gambais",17.0494749113172
"78264","Gambaiseuil",18.011427807171
"78265","Garancieres",15.5744406552746
"78267","Gargenville",9.54229444080692
"78269","Gazeran",18.2952405892868
"78276","Gommecourt",21.3490911831092
"78278","Goupillieres",16.57902299617
"78281","Goussonville",14.9464505278972
"78283","Grandchamp",24.768907970719
"78285","Gressey",20.6853054603173
"78289","Grosrouvre",16.2823009039939
"78290","Guernes",17.9973302913139
"78291","Guerville",13.6348398369525
"78296","Guitrancourt",11.5964278216379
"78297","Guyancourt",6.59730554609606
"78299","Hardricourt",9.11805400235061
"78300","Hargeville",16.178123256217
"78302","La Hauteville",25.2526617730146
"78305","Herbeville",12.9606282013168
"78307","Hermeray",24.1864809882304
"78310","Houdan",17.5818855494382
"78311","Houilles",3.96683242342886
"78314","Issou",9.1412886283508
"78317","Jambville",13.9564744071529
"78320","Jeufosse",15.2080863788528
"78321","Jouars-Pontchartrain",9.46386273210015
"78322","Jouy-en-Josas",6.15446276083723
"78324","Jouy-Mauvoisin",11.8677760830148
"78325","Jumeauville",15.3230088482645
"78327","Juziers",10.0671099349954
"78329","Lainville-en-Vexin",14.3494217245452
"78334","Levis-Saint-Nom",12.3238732573104
"78335","Limay",9.65581125450484
"78337","Limetz-Villez",20.0695481744204
"78343","Les Loges-en-Josas",7.03877664342092
"78344","Lommoye",21.353573496215
"78346","Longnes",16.6162196454176
"78349","Longvilliers",13.0399617259427
"78350","Louveciennes",5.59010733746672
"78354","Magnanville",9.74964633653966
"78356","Magny-les-Hameaux",10.196896703354
"78358","Maisons-Laffitte",5.75948972851053
