"ID","NAMES","cadres_AsTheCowRolls_ACC_0.005"
"77295","Moisenay",12.0590412536517
"77296","Moissy-Cramayel",8.77591930736808
"77297","Mondreville",30.7266434414543
"77298","Mons-en-Montois",30.3447589560124
"77299","Montarlot",17.302981109539
"77300","Montceaux-les-Meaux",13.0660184523333
"77301","Montceaux-les-Provins",30.7443015561621
"77302","Montcourt-Fromonville",17.2401117565528
"77303","Montdauphin",35.5480430519522
"77304","Montenils",37.6503393313417
"77305","Montereau-Fault-Yonne",19.4683333254044
"77306","Montereau-sur-le-Jard",10.298025230573
"77307","Montevrain",6.41597936495956
"77308","Montge-en-Goele",15.2635370858476
"77309","Monthyon",14.2529399618239
"77310","Montigny-le-Guesdier",32.3243958051295
"77311","Montigny-Lencoup",23.3750513064187
"77312","Montigny-sur-Loing",15.8138028382254
"77313","Montmachoux",25.6489541788648
"77314","Montolivet",35.75975481073
"77315","Montry",8.17020894272147
"77316","Moret-sur-Loing",15.236163195729
"77317","Mormant",17.5886918626245
"77318","Mortcerf",14.5781597409763
"77319","Mortery",28.7714577202345
"77320","Mouroux",17.0975587325291
"77321","Mousseaux-les-Bray",30.5200849505326
"77322","Moussy-le-Neuf",13.5050598910235
"77323","Moussy-le-Vieux",15.0780061422141
"77325","Mouy-sur-Seine",30.5081308714967
"77326","Nandy",7.61893747037676
"77327","Nangis",21.2403803260836
"77328","Nanteau-sur-Essonne",21.7132006692523
"77329","Nanteau-sur-Lunain",22.5934017633791
"77330","Nanteuil-les-Meaux",11.5894532590626
"77331","Nanteuil-sur-Marne",24.1047155484396
"77332","Nantouillet",12.7225395236078
"77333","Nemours",17.146125599307
"77335","Chauconin-Neufmontiers",11.7445183973891
"77336","Neufmoutiers-en-Brie",12.8443478758997
"77337","Noisiel",3.70482350261395
"77338","Noisy-Rudignon",21.451318163442
"77339","Noisy-sur-Ecole",17.0049329491733
"77340","Nonville",20.1616238083939
"77341","Noyen-sur-Seine",33.762985319681
"77342","Obsonville",26.2288528129788
"77343","Ocquerre",22.0901527167925
"77344","Oissery",17.6793231580402
"77345","Orly-sur-Morin",25.860659453559
"77347","Les Ormes-sur-Voulzie",32.1323268185664
"77348","Ormesson",20.4554195278377
"77349","Othis",15.5205649586679
"77350","Ozoir-la-Ferriere",7.17449230723714
"77352","Ozouer-le-Voulgis",14.3300786707567
"77353","Paley",24.7360698807389
"77354","Pamfou",16.5387497489878
"77355","Paroy",30.8242504631388
"77356","Passy-sur-Seine",35.651213953524
"77357","Pecy",21.7316841478948
"77358","Penchard",12.3078192549629
"77359","Perthes",10.4554739835303
"77360","Pezarches",16.7253097665143
"77361","Pierre-Levee",14.5973254037092
"77363","Le Pin",6.41524409256967
"77364","Le Plessis-aux-Bois",14.667396158372
"77365","Le Plessis-Feu-Aussoux",19.7448106454843
"77366","Le Plessis-l'Eveque",13.6003518786513
"77367","Le Plessis-Placy",20.47278564094
"77368","Poigny",31.3879687123155
"77369","Poincy",14.2510080549162
"77370","Poligny",22.706715940215
"77371","Pommeuse",16.3214845451249
"77372","Pomponne",5.73821258471919
"77373","Pontault-Combault",5.68867750509234
"77374","Pontcarre",6.49741670064296
"77376","Precy-sur-Marne",11.8100078313206
"77377","Presles-en-Brie",11.3790308274527
"77378","Pringy",10.9181136950611
"77379","Provins",30.5702251195289
"77380","Puisieux",19.4906370417796
"77381","Quiers",21.2198761331996
"77382","Quincy-Voisins",10.0869167324222
"77383","Rampillon",25.2080265635055
"77384","Reau",8.69606524318938
"77385","Rebais",25.2963834124669
"77386","Recloses",16.0046930866661
"77387","Remauville",24.6291804757791
"77388","Reuil-en-Brie",18.9865671528087
"77389","La Rochette",9.2620823966096
"77390","Roissy-en-Brie",6.53237389218493
"77391","Rouilly",32.3868153704939
"77392","Rouvres",13.7423640496042
"77393","Rozay-en-Brie",16.2321350845322
"77394","Rubelles",8.94619941145903
"77395","Rumont",22.2611535265143
"77396","Rupereux",32.2867827690815
"77397","Saacy-sur-Marne",22.9404000946063
"77398","Sablonnieres",27.2163587594594
"77399","Saint-Ange-le-Viel",25.6197056381842
"77400","Saint-Augustin",19.7725171152049
"77401","Sainte-Aulde",20.8024487746538
"77402","Saint-Barthelemy",31.6268438239816
"77403","Saint-Brice",32.0889235247621
"77404","Sainte-Colombe",31.2152490603611
"77405","Saint-Cyr-sur-Morin",22.8348046407715
"77406","Saint-Denis-les-Rebais",24.582868635013
"77407","Saint-Fargeau-Ponthierry",10.0327158280148
"77408","Saint-Fiacre",13.6376088361626
"77409","Saint-Germain-Laval",20.8824760618339
"77410","Saint-Germain-Laxis",10.6579438488658
"77411","Saint-Germain-sous-Doue",24.182762073979
"77412","Saint-Germain-sur-Ecole",12.4604277392512
"77413","Saint-Germain-sur-Morin",8.89042938562627
"77414","Saint-Hilliers",29.6926028215944
"77415","Saint-Jean-les-Deux-Jumeaux",14.8663890251232
"77416","Saint-Just-en-Brie",26.7762066744967
"77417","Saint-Leger",28.1528620481607
"77418","Saint-Loup-de-Naud",31.3252778882063
"77419","Saint-Mammes",14.2862337039947
"77420","Saint-Mard",11.8449605284859
"77421","Saint-Mars-Vieux-Maisons",30.0582034704436
"77423","Saint-Martin-des-Champs",30.2569481748074
"77424","Saint-Martin-du-Boschet",33.3484190151553
"77425","Saint-Martin-en-Biere",12.8279838719177
"77426","Saint-Mery",16.5916506471231
"77427","Saint-Mesmes",11.5069002507415
"77428","Saint-Ouen-en-Brie",18.7903276915182
"77429","Saint-Ouen-sur-Morin",23.1922093488393
"77430","Saint-Pathus",16.5764463822775
"77431","Saint-Pierre-les-Nemours",17.8897582096295
"77432","Saint-Remy-la-Vanne",25.2995576377106
"77433","Saints",20.2838730283389
"77434","Saint-Sauveur-les-Bray",32.6404292618889
"77435","Saint-Sauveur-sur-Ecole",11.5585727610694
"77436","Saint-Simeon",24.6371058273529
"77437","Saint-Soupplets",15.122271365771
"77438","Saint-Thibault-des-Vignes",5.20137692610456
"77439","Salins",22.2723860675879
"77440","Sammeron",15.0868982199359
"77441","Samois-sur-Seine",13.0660763029645
"77442","Samoreau",11.5108850742939
"77443","Sancy",14.2086169111521
"77444","Sancy-les-Provins",30.0022678040044
"77445","Savigny-le-Temple",7.55637966567642
"77446","Savins",31.2566479917321
"77447","Seine-Port",9.58825508654593
"77448","Sept-Sorts",16.6411060539301
"77449","Serris",7.70803958404385
"77450","Servon",6.62156093006115
"77451","Signy-Signets",17.1032981124971
"77452","Sigy",30.4241774044045
"77453","Sivry-Courtry",11.3935459135044
"77454","Sognolles-en-Montois",30.7048545993801
"77455","Soignolles-en-Brie",11.2845063555859
"77456","Soisy-Bouy",35.0153737299827
"77457","Solers",11.7360246137184
"77458","Souppes-sur-Loing",22.3712284516888
"77459","Sourdun",31.8066197265493
"77460","Tancrou",20.2830537079952
"77461","Thenisy",30.4502736701216
"77462","Thieux",11.3744362331121
"77463","Thomery",13.611767712069
"77464","Thorigny-sur-Marne",6.6875172335654
"77465","Thoury-Ferottes",25.4627278520878
"77466","Tigeaux",12.8072044036228
"77467","La Tombe",24.3108805625291
"77468","Torcy",4.85079137880474
"77469","Touquin",17.4341478329435
"77470","Tournan-en-Brie",10.6627770046083
"77471","Tousson",18.5143813869745
"77472","La Tretoire",27.312560692439
"77473","Treuzy-Levelay",21.5482246157724
"77474","Trilbardou",10.5811696583511
"77475","Trilport",13.6589712144226
"77476","Trocy-en-Multien",19.0145881046598
"77477","Ury",13.9546006919786
"77478","Ussy-sur-Marne",15.3972623471164
"77479","Vaires-sur-Marne",5.79428413061177
"77480","Valence-en-Brie",17.3802358749018
"77481","Vanville",25.7024365834822
"77482","Varennes-sur-Seine",18.4940588922392
"77483","Varreddes",15.0276957164214
"77484","Vaucourtois",13.7569377302578
"77485","Le Vaudoue",17.6211047129507
"77486","Vaudoy-en-Brie",19.6034250273355
"77487","Vaux-le-Penil",9.41042118242615
"77489","Vaux-sur-Lunain",28.3607353037435
"77490","Vendrest",24.356789625108
"77491","Veneux-les-Sablons",14.7409000816604
"77492","Verdelot",30.4370182255949
"77493","Verneuil-l'Etang",15.8431012276526
"77494","Vernou-la-Celle-sur-Seine",17.0891491066058
"77495","Vert-Saint-Denis",7.28524688381169
"77496","Vieux-Champagne",28.3017453207699
"77498","Vignely",10.6989230764399
"77500","Villebeon",27.9560240621977
"77501","Villecerf",17.9875428265369
"77504","Villemarechal",23.8681198418449
"77505","Villemareuil",13.7499741485778
"77506","Villemer",19.0346607521681
"77507","Villenauxe-la-Petite",32.4414694309655
"77508","Villeneuve-le-Comte",9.53900253730298
"77509","Villeneuve-les-Bordes",24.9488440512099
"77510","Villeneuve-Saint-Denis",8.7859216166261
"77511","Villeneuve-sous-Dammartin",12.9819616131536
"77512","Villeneuve-sur-Bellot",30.4439780516701
"77513","Villenoy",10.6052036336939
"77514","Villeparisis",6.33669309747804
"77515","Villeroy",12.3152846803112
"77516","Ville-Saint-Jacques",19.4591306587335
"77517","Villevaude",7.03630775863654
"77518","Villiers-en-Biere",10.7454942900699
"77519","Villiers-Saint-Georges",32.7271299380174
"77520","Villiers-sous-Grez",16.7851111103614
"77521","Villiers-sur-Morin",10.14879105097
"77522","Villiers-sur-Seine",34.7583403742134
"77523","Villuis",34.5958256105486
"77524","Vimpelles",31.0538722969715
"77525","Vinantes",15.4765639724829
"77526","Vincy-Manoeuvre",22.8983619318411
"77527","Voinsles",19.0955755195561
"77528","Voisenon",9.00271897004894
"77529","Voulangis",11.5580175794945
"77530","Voulton",33.8064992091382
"77531","Voulx",26.6845979787151
"77532","Vulaines-les-Provins",28.9235146879846
"77533","Vulaines-sur-Seine",11.99510969866
"77534","Yebles",13.8996072275055
"78003","Ablis",15.4691710537695
"78005","Acheres",5.84905907705864
"78006","Adainville",19.5892735559872
"78007","Aigremont",5.72764975872225
"78009","Allainville",16.7851579334224
"78010","Les Alluets-le-Roi",9.73313564269785
"78013","Andelu",12.3665289741734
"78015","Andresy",5.5093977804945
"78020","Arnouville-les-Mantes",14.4674938286719
"78029","Aubergenville",8.058911985084
"78030","Auffargis",9.98272344113049
"78031","Auffreville-Brasseuil",10.9487837395509
"78033","Aulnay-sur-Mauldre",10.4241854091029
"78034","Auteuil",11.5194548642056
"78036","Autouillet",12.986967264541
"78043","Bailly",5.10970154348754
"78048","Bazainville",13.5421564445288
"78049","Bazemont",11.0732694487306
"78050","Bazoches-sur-Guyonne",9.50303396817263
"78053","Behoust",14.8936017912315
"78057","Bennecourt",16.1220503982695
"78062","Beynes",9.95086514152294
"78068","Blaru",20.1132294218562
"78070","Boinville-en-Mantois",13.404780021757
"78071","Boinville-le-Gaillard",17.1854106298597
"78072","Boinvilliers",15.2022199573278
"78073","Bois-d'Arcy",5.06208359334738
"78076","Boissets",20.6442068270603
"78077","La Boissiere-Ecole",21.3424049247841
"78082","Boissy-Mauvoisin",16.8300600437293
"78084","Boissy-sans-Avoir",11.2249404335188
"78087","Bonnelles",10.4567609589441
"78089","Bonnieres-sur-Seine",16.586946516708
"78090","Bouafle",7.64236581073011
"78092","Bougival",2.41035200008279
"78096","Bourdonne",15.9582127622507
"78104","Breuil-Bois-Robert",11.8583030585481
"78107","Breval",19.576691868433
"78108","Les Breviaires",12.1829648190127
"78113","Brueil-en-Vexin",11.2389497702617
"78117","Buc",5.15118800259173
"78118","Buchelay",10.7905070448406
"78120","Bullion",11.1771335953705
"78123","Carrieres-sous-Poissy",4.41154940820557
"78124","Carrieres-sur-Seine",1.60067689873398
"78125","La Celle-les-Bordes",11.9082509297624
"78126","La Celle-Saint-Cloud",2.14562850110345
"78128","Cernay-la-Ville",10.2094664840155
"78133","Chambourcy",5.49268811551572
"78138","Chanteloup-les-Vignes",5.35542303050027
"78140","Chapet",7.95328910323854
"78143","Chateaufort",5.7190047410323
"78146","Chatou",0.613723410175158
"78147","Chaufour-les-Bonnieres",16.4934603540538
"78152","Chavenay",6.4794492054974
"78158","Le Chesnay",0.711191244699936
"78160","Chevreuse",7.77320652518521
"78162","Choisel",9.57385414965658
"78163","Civry-la-Foret",18.0885926159719
"78164","Clairefontaine-en-Yvelines",11.6071783708111
"78165","Les Clayes-sous-Bois",5.74330780232723
"78168","Coignieres",7.03911606912884
"78171","Conde-sur-Vesgre",16.9004932885297
"78172","Conflans-Sainte-Honorine",5.20870073651645
"78185","Courgent",15.230689590197
"78188","Cravent",19.9138612739473
"78189","Crespieres",8.83686795113725
"78190","Croissy-sur-Seine",2.28416825186373
"78192","Dammartin-en-Serve",17.3424044102407
"78193","Dampierre-en-Yvelines",8.50436632742008
"78194","Dannemarie",16.8530755570038
"78196","Davron",8.48707833607924
"78202","Drocourt",13.1153047297791
"78206","Ecquevilly",7.83332396352124
"78208","Elancourt",5.58960103669979
"78209","Emance",20.0593896104506
"78217","Epone",8.46912587872882
"78220","Les Essarts-le-Roi",8.16665670361076
"78224","L'Etang-la-Ville",4.41281480994539
"78227","Evecquemont",7.03240886021961
"78230","La Falaise",9.60610808641281
"78231","Favrieux",12.9329616147763
"78233","Feucherolles",6.70315240422753
"78234","Flacourt",15.6502943665913
"78236","Flexanville",15.4833914528025
"78237","Flins-Neuve-Eglise",19.2807318920302
"78238","Flins-sur-Seine",7.47658270627706
"78239","Follainville-Dennemont",14.4458884394404
"78242","Fontenay-le-Fleury",4.82492163721262
"78245","Fontenay-Mauvoisin",13.0262832299859
"78246","Fontenay-Saint-Pere",13.0889753651293
"78251","Fourqueux",5.04253447781737
"78255","Freneuse",16.8812218358638
"78261","Gaillon-sur-Montcient",8.95080227095999
"78262","Galluis",10.2887390066302
"78263","Gambais",15.1159706518345
"78264","Gambaiseuil",15.4118757451761
"78265","Garancieres",12.6169309075285
"78267","Gargenville",9.28066039226773
"78269","Gazeran",15.0523575410786
"78276","Gommecourt",20.832610877071
"78278","Goupillieres",14.8828517690318
"78281","Goussonville",13.7578868413492
"78283","Grandchamp",21.203724693491
"78285","Gressey",18.4270518996309
"78289","Grosrouvre",13.8703344925643
"78290","Guernes",17.7070302253604
"78291","Guerville",13.4239940629867
"78296","Guitrancourt",11.5721472237431
"78297","Guyancourt",3.90055363910106
"78299","Hardricourt",7.51504431550003
"78300","Hargeville",14.9001612961933
"78302","La Hauteville",21.5844308306433
"78305","Herbeville",10.8264488294711
"78307","Hermeray",20.412532531068
"78310","Houdan",15.4543756359792
"78311","Houilles",1.06581968752521
"78314","Issou",9.18247024714862
"78317","Jambville",12.6782498505119
"78320","Jeufosse",15.3248158848424
"78321","Jouars-Pontchartrain",6.74754794443945
"78322","Jouy-en-Josas",5.16119965477493
"78324","Jouy-Mauvoisin",11.9624486422523
"78325","Jumeauville",13.8115749661703
"78327","Juziers",9.60649495553216
"78329","Lainville-en-Vexin",13.3232709831949
"78334","Levis-Saint-Nom",10.0756501804456
"78335","Limay",10.3966781573799
"78337","Limetz-Villez",19.8724747952038
"78343","Les Loges-en-Josas",5.48459449604435
"78344","Lommoye",20.781118839459
"78346","Longnes",16.050850825682
"78349","Longvilliers",10.9112944145317
"78350","Louveciennes",3.66931455285191
"78354","Magnanville",10.2608223784102
"78356","Magny-les-Hameaux",6.65481366444379
"78358","Maisons-Laffitte",2.47572634753324
"78361","Mantes-la-Jolie",9.2804806995752
