"ID","NAMES","cadres_AsTheCrowFlies_POT_10000"
"78431","Morainvilliers",41426.86911588
"78437","Mousseaux-sur-Seine",6069.18861052
"78439","Mulcent",5349.05183658
"78440","Les Mureaux",29995.81933848
"78442","Neauphle-le-Chateau",35915.96589076
"78443","Neauphle-le-Vieux",23747.26348233
"78444","Neauphlette",3028.21990761
"78451","Nezel",18009.53996001
"78455","Noisy-le-Roi",138415.48918365
"78460","Oinville-sur-Montcient",15238.91569716
"78464","Orcemont",5674.12927268
"78465","Orgerus",5897.75803997
"78466","Orgeval",52614.32907572
"78470","Orphin",4033.15848634
"78472","Orsonville",1220.01140726
"78474","Orvilliers",4399.87476177
"78475","Osmoy",7360.13670597
"78478","Paray-Douaville",1235.51801576
"78481","Le Pecq",215679.90902586
"78484","Perdreauville",6883.33412622
"78486","Le Perray-en-Yvelines",13236.07327458
"78490","Plaisir",51756.7577004
"78497","Poigny-la-Foret",6884.50430954
"78498","Poissy",87797.63252674
"78499","Ponthevrard",4696.95434039
"78501","Porcheville",12930.04292981
"78502","Le Port-Marly",234964.67017945
"78503","Port-Villez",1868.6272811
"78505","Prunay-le-Temple",5432.6248546
"78506","Prunay-en-Yvelines",2234.03942742
"78513","La Queue-les-Yvelines",10017.68581915
"78516","Raizeux",3179.0389135
"78517","Rambouillet",8558.93251051
"78518","Rennemoulin",120540.46667031
"78520","Richebourg",3774.8916419
"78522","Rochefort-en-Yvelines",8257.70551458
"78524","Rocquencourt",219386.00024334
"78528","Rolleboise",5909.78566
"78530","Rosay",8028.68199292
"78531","Rosny-sur-Seine",6651.14926269
"78536","Sailly",10055.81794799
"78537","Saint-Arnoult-en-Yvelines",6107.62707849
"78545","Saint-Cyr-l'Ecole",134907.39039884
"78548","Saint-Forget",41862.35942736
"78550","Saint-Germain-de-la-Grange",34275.98097852
"78551","Saint-Germain-en-Laye",152185.95295833
"78557","Saint-Hilarion",4279.90623648
"78558","Saint-Illiers-la-Ville",3802.85996144
"78559","Saint-Illiers-le-Bois",2448.75846252
"78561","Saint-Lambert",54479.57022385
"78562","Saint-Leger-en-Yvelines",8405.00407107
"78564","Saint-Martin-de-Brethencourt",3402.46770608
"78565","Saint-Martin-des-Champs",7931.90193618
"78567","Saint-Martin-la-Garenne",7648.67185069
"78569","Sainte-Mesme",4452.91279953
"78571","Saint-Nom-la-Breteche",97802.69042807
"78575","Saint-Remy-les-Chevreuse",57836.10506711
"78576","Saint-Remy-l'Honore",24824.43489921
"78586","Sartrouville",286216.37856009
"78588","Saulx-Marchais",17854.30167075
"78590","Senlisse",25832.30514259
"78591","Septeuil",6966.02355997
"78597","Soindres",8969.32762153
"78601","Sonchamp",6336.27679214
"78605","Tacoignieres",4742.52974892
"78606","Le Tartre-Gaudran",1541.49611111
"78608","Le Tertre-Saint-Denis",6070.83977434
"78609","Tessancourt-sur-Aubette",26531.94257411
"78615","Thiverval-Grignon",45056.07244933
"78616","Thoiry",12419.83845706
"78618","Tilly",2876.80536286
"78620","Toussus-le-Noble",125609.92362622
"78621","Trappes",66310.84155834
"78623","Le Tremblay-sur-Mauldre",28266.70014769
"78624","Triel-sur-Seine",61949.91693312
"78638","Vaux-sur-Seine",42997.42853394
"78640","Velizy-Villacoublay",353729.86953339
"78642","Verneuil-sur-Seine",43603.86729431
"78643","Vernouillet",50551.68529061
"78644","La Verriere",44832.05229772
"78646","Versailles",213404.09189551
"78647","Vert",9120.99861928
"78650","Le Vesinet",277324.96253705
"78653","Vicq",17647.34924487
"78655","Vieille-Eglise-en-Yvelines",12325.88760737
"78668","La Villeneuve-en-Chevrie",3089.73232784
"78672","Villennes-sur-Seine",63664.76463944
"78674","Villepreux",92642.6681616
"78677","Villette",9072.76480875
"78681","Villiers-le-Mahieu",10417.92299788
"78683","Villiers-Saint-Frederic",29214.02211707
"78686","Viroflay",346193.01304037
"78688","Voisins-le-Bretonneux",86093.74159278
"91001","Abbeville-la-Riviere",1772.58428062
"91016","Angerville",756.38607447
"91017","Angervilliers",12312.53255344
"91021","Arpajon",33207.39560392
"91022","Arrancourt",1472.40014799
"91027","Athis-Mons",161632.85422683
"91035","Authon-la-Plaine",2118.75220561
"91037","Auvernaux",19051.19659159
"91038","Auvers-Saint-Georges",7812.42487043
"91041","Avrainville",21779.79085264
"91044","Ballainvilliers",96540.65063125
"91045","Ballancourt-sur-Essonne",16911.37988345
"91047","Baulne",11241.11301206
"91064","Bievres",268419.52253038
"91067","Blandy",944.92822512
"91069","Boigneville",1183.0566332
"91075","Bois-Herpin",2357.52138633
"91079","Boissy-la-Riviere",2875.95494223
"91080","Boissy-le-Cutte",7646.47769109
"91081","Boissy-le-Sec",5549.62590446
"91085","Boissy-sous-Saint-Yon",17562.52329951
"91086","Bondoufle",52408.84792545
"91093","Boullay-les-Troux",33689.09944834
"91095","Bouray-sur-Juine",13556.11953469
"91097","Boussy-Saint-Antoine",59661.54355791
"91098","Boutervilliers",3726.77014779
"91099","Boutigny-sur-Essonne",5140.17968041
"91100","Bouville",4929.35164974
"91103","Bretigny-sur-Orge",44554.80188951
"91105","Breuillet",18445.08351073
"91106","Breux-Jouy",14568.46076182
"91109","Brieres-les-Scelles",5516.35850814
"91111","Briis-sous-Forges",30018.07619745
"91112","Brouy",926.08770895
"91114","Brunoy",76896.27095354
"91115","Bruyeres-le-Chatel",29743.54742579
"91121","Buno-Bonnevaux",2077.22888114
"91122","Bures-sur-Yvette",77871.16528426
"91129","Cerny",9481.36720604
"91130","Chalo-Saint-Mars",2832.44482934
"91131","Chalou-Moulineux",1905.45888046
"91132","Chamarande",12073.83810083
"91135","Champcueil",14021.19450372
"91136","Champlan",164327.04252904
"91137","Champmotteux",1313.62480041
"91145","Chatignonville",2224.21223878
"91148","Chauffour-les-Etrechy",9192.38907456
"91156","Cheptainville",20765.54772514
"91159","Chevannes",19953.05866131
"91161","Chilly-Mazarin",170589.25574227
"91174","Corbeil-Essonnes",40688.69936015
"91175","Corbreuse",3327.41416237
"91179","Le Coudray-Montceaux",25905.68823031
"91180","Courances",5779.27741167
"91182","Courcouronnes",53920.49715141
"91184","Courdimanche-sur-Essonne",4066.98816178
"91186","Courson-Monteloup",22560.98398399
"91191","Crosne",136772.95279699
"91195","Dannemois",7454.21956022
"91198","D'Huison-Longueville",6434.65673007
"91200","Dourdan",5367.27261729
"91201","Draveil",90120.26755492
"91204","Echarcon",34583.9280232
"91207","Egly",25854.58746593
"91215","Epinay-sous-Senart",64868.67233854
"91216","Epinay-sur-Orge",100169.87716513
"91222","Estouches",1063.50893381
"91223","Etampes",3764.87653041
"91225","Etiolles",55608.93970481
"91226","Etrechy",8171.82479016
"91228","Evry",54424.50475643
"91232","La Ferte-Alais",9129.55229571
"91235","Fleury-Merogis",63154.2934099
"91240","Fontaine-la-Riviere",2306.01789071
"91243","Fontenay-les-Briis",30205.10763902
"91244","Fontenay-le-Vicomte",24213.05395447
"91247","La Foret-le-Roi",4253.52857017
"91248","La Foret-Sainte-Croix",2839.49916517
"91249","Forges-les-Bains",20289.61930737
"91272","Gif-sur-Yvette",70853.87861284
"91273","Gironville-sur-Essonne",2007.50550577
"91274","Gometz-la-Ville",44824.98450814
"91275","Gometz-le-Chatel",55700.47051895
"91284","Les Granges-le-Roi",4261.49075723
"91286","Grigny",77675.33593985
"91292","Guibeville",26928.88583676
"91293","Guigneville-sur-Essonne",7227.15676008
"91294","Guillerval",2249.30641426
"91312","Igny",216471.2687623
"91315","Itteville",14760.23816487
"91318","Janville-sur-Juine",10910.52710819
"91319","Janvry",42975.65637159
"91326","Juvisy-sur-Orge",125309.69584488
"91330","Lardy",15837.70356715
"91332","Leudeville",32175.19088084
"91333","Leuville-sur-Orge",47494.51268067
"91338","Limours",27670.93207081
"91339","Linas",52050.3763025
"91340","Lisses",42118.10420232
"91345","Longjumeau",127302.54455922
"91347","Longpont-sur-Orge",66518.88991057
"91359","Maisse",3099.5696231
"91363","Marcoussis",56272.18029541
"91374","Marolles-en-Beauce",2448.42532351
"91376","Marolles-en-Hurepoix",28239.25719274
"91377","Massy",226870.39426557
"91378","Mauchamps",12630.46632186
"91386","Mennecy",27296.59028394
"91390","Mereville",1218.72624488
"91393","Merobert",1955.08407326
"91399","Mespuits",1762.09065074
"91405","Milly-la-Foret",3673.76315566
"91408","Moigny-sur-Ecole",5345.05528634
"91411","Les Molieres",36350.02372312
"91412","Mondeville",10981.11544963
"91414","Monnerville",1518.28158248
"91421","Montgeron",94835.51652069
"91425","Montlhery",65785.09783615
"91432","Morangis",157009.08676209
"91433","Morigny-Champigny",5121.21860372
"91434","Morsang-sur-Orge",80981.13876071
"91435","Morsang-sur-Seine",29942.00781991
"91441","Nainville-les-Roches",14421.43182745
"91457","La Norville",31643.41561663
"91458","Nozay",75254.94213272
"91461","Ollainville",36964.31868579
"91463","Oncy-sur-Ecole",2942.90399236
"91468","Ormoy",31238.10752248
"91469","Ormoy-la-Riviere",3337.59947104
"91471","Orsay",101914.32541627
"91473","Orveau",5954.26044107
"91477","Palaiseau",155487.38625883
"91479","Paray-Vieille-Poste",223658.07264772
"91482","Pecqueuse",21762.22896152
"91494","Le Plessis-Pate",49097.16813942
"91495","Plessis-Saint-Benoist",2624.9797999
"91507","Prunay-sur-Essonne",1686.13171691
"91508","Puiselet-le-Marais",3328.41490123
"91511","Pussay",1149.23913527
"91514","Quincy-sous-Senart",52066.68438436
"91519","Richarville",3133.69100432
"91521","Ris-Orangis",66737.70138444
"91525","Roinville",6032.54830384
"91526","Roinvilliers",1555.68887776
"91533","Saclas",2240.34020604
"91534","Saclay",152928.17324272
"91538","Saint-Aubin",95594.0543242
"91540","Saint-Cheron",11421.55220576
"91544","Saint-Cyr-la-Riviere",2076.90911111
"91546","Saint-Cyr-sous-Dourdan",8393.22878087
"91547","Saint-Escobille",1492.66148165
"91549","Sainte-Genevieve-des-Bois",69263.19919946
"91552","Saint-Germain-les-Arpajon",38864.7129776
"91553","Saint-Germain-les-Corbeil",45346.39855307
"91556","Saint-Hilaire",3878.76090854
"91560","Saint-Jean-de-Beauregard",58733.43262706
"91568","Saint-Maurice-Montcouronne",15605.24655741
"91570","Saint-Michel-sur-Orge",62273.95545867
"91573","Saint-Pierre-du-Perray",36058.35608141
"91577","Saintry-sur-Seine",34873.9261029
"91578","Saint-Sulpice-de-Favieres",12967.2173907
"91579","Saint-Vrain",20307.06338776
"91581","Saint-Yon",18386.31598972
"91587","Saulx-les-Chartreux",111603.98936056
"91589","Savigny-sur-Orge",116118.57231235
"91593","Sermaise",7970.89788747
"91599","Soisy-sur-Ecole",10004.4998338
"91600","Soisy-sur-Seine",65025.87649457
"91602","Souzy-la-Briche",10458.08368366
"91613","Congerville-Thionville",1443.52690186
"91617","Tigery",45853.96471232
"91619","Torfou",15283.77694322
"91629","Valpuiseaux",2913.06371717
"91630","Le Val-Saint-Germain",10870.96923958
"91631","Varennes-Jarcy",46146.04063924
"91634","Vaugrigneuse",18753.44278287
"91635","Vauhallan",174157.37861187
"91639","Vayres-sur-Essonne",4791.72192156
"91645","Verrieres-le-Buisson",304920.58321268
"91648","Vert-le-Grand",38691.48503274
"91649","Vert-le-Petit",26113.57009542
"91654","Videlles",7980.96545301
"91657","Vigneux-sur-Seine",126729.73769366
"91659","Villabe",35895.06356267
"91661","Villebon-sur-Yvette",118372.29536055
"91662","Villeconin",7413.72996539
"91665","La Ville-du-Bois",81421.44755402
"91666","Villejust",87875.50891919
"91667","Villemoisson-sur-Orge",86772.95055222
"91671","Villeneuve-sur-Auvers",7218.4872609
"91679","Villiers-le-Bacle",103549.28841317
"91685","Villiers-sur-Orge",83092.79898878
"91687","Viry-Chatillon",92039.10862238
"91689","Wissous",251349.39538187
"91691","Yerres",106394.36267621
"91692","Les Ulis",75991.47472184
"92002","Antony",348243.27248156
"92004","Asnieres-sur-Seine",625114.95662475
"92007","Bagneux",644709.83701676
"92009","Bois-Colombes",595209.38587091
"92012","Boulogne-Billancourt",655751.97752536
"92014","Bourg-la-Reine",538426.18741333
"92019","Chatenay-Malabry",410765.62423406
"92020","Chatillon",647354.78192414
"92022","Chaville",423430.9938774
"92023","Clamart",548828.62889632
"92024","Clichy",699224.16909451
"92025","Colombes",519139.53338236
"92026","Courbevoie",645746.734133
"92032","Fontenay-aux-Roses",570994.07264983
"92033","Garches",485419.91227487
"92035","La Garenne-Colombes",586309.45181478
"92036","Gennevilliers",520224.87303455
"92040","Issy-les-Moulineaux",688785.39181243
"92044","Levallois-Perret",716279.83655837
"92046","Malakoff",722490.78607469
"92047","Marnes-la-Coquette",393245.65680721
"92048","Meudon",512349.27732521
"92049","Montrouge",732681.72924998
"92050","Nanterre",513038.98907964
"92051","Neuilly-sur-Seine",712693.36801123
"92060","Le Plessis-Robinson",475300.41833286
"92062","Puteaux",645133.31967293
"92063","Rueil-Malmaison",455206.66209508
"92064","Saint-Cloud",563561.36075832
"92071","Sceaux",502945.40523979
"92072","Sevres",524416.22253638
"92073","Suresnes",608202.52156228
"92075","Vanves",726716.54767408
"92076","Vaucresson",386655.0959387
"92077","Ville-d'Avray",413762.8900052
"92078","Villeneuve-la-Garenne",517139.88768835
"93001","Aubervilliers",594783.18468214
"93005","Aulnay-sous-Bois",177326.23680854
"93006","Bagnolet",635428.51682022
"93007","Le Blanc-Mesnil",268857.94587057
"93008","Bobigny",473084.09182623
"93010","Bondy",349423.45746443
"93013","Le Bourget",364017.7420707
"93014","Clichy-sous-Bois",172518.37094897
"93015","Coubron",109157.68167777
"93027","La Courneuve",451327.74530529
"93029","Drancy",384309.8415233
"93030","Dugny",298973.42236176
"93031","Epinay-sur-Seine",397014.48740181
"93032","Gagny",216526.30236032
"93033","Gournay-sur-Marne",167679.92395467
"93039","L'Ile-Saint-Denis",494870.88816801
"93045","Les Lilas",620100.74413246
"93046","Livry-Gargan",169596.16826143
"93047","Montfermeil",149065.65309881
"93048","Montreuil",555522.74263208
"93049","Neuilly-Plaisance",334464.33200297
"93050","Neuilly-sur-Marne",247395.52382848
"93051","Noisy-le-Grand",190383.49168696
"93053","Noisy-le-Sec",464029.22261478
"93055","Pantin",599242.44015028
"93057","Les Pavillons-sous-Bois",274582.44956545
"93059","Pierrefitte-sur-Seine",333138.63214757
"93061","Le Pre-Saint-Gervais",654239.0350187
"93062","Le Raincy",256951.44294993
"93063","Romainville",553800.06722503
"93064","Rosny-sous-Bois",405243.0215814
"93066","Saint-Denis",536770.04107825
"93070","Saint-Ouen",671688.81441279
"93071","Sevran",133219.34923368
"93072","Stains",330596.95457382
"93073","Tremblay-en-France",49797.49452473
"93074","Vaujours",85016.38092979
"93077","Villemomble",312647.77539181
"93078","Villepinte",86965.17622549
"93079","Villetaneuse",372055.80845675
"94001","Ablon-sur-Seine",183088.3262294
"94002","Alfortville",510361.66320464
"94003","Arcueil",692775.72136947
"94004","Boissy-Saint-Leger",131906.74475235
"94011","Bonneuil-sur-Marne",253872.8574311
"94015","Bry-sur-Marne",294977.12259859
"94016","Cachan",614580.19598655
"94017","Champigny-sur-Marne",289246.92981617
"94018","Charenton-le-Pont",648213.25212493
"94019","Chennevieres-sur-Marne",199796.69588861
"94021","Chevilly-Larue",454552.17390913
"94022","Choisy-le-Roi",360872.18497263
"94028","Creteil",369002.97080581
"94033","Fontenay-sous-Bois",465979.68431819
"94034","Fresnes",398474.42417757
"94037","Gentilly",723262.07801873
"94038","L'Hay-les-Roses",519574.90722314
"94041","Ivry-sur-Seine",662775.65477017
"94042","Joinville-le-Pont",438494.54414596
"94043","Le Kremlin-Bicetre",696189.26534626
"94044","Limeil-Brevannes",169808.65419213
"94046","Maisons-Alfort",504264.01448508
"94047","Mandres-les-Roses",64734.14529242
"94048","Marolles-en-Brie",93787.86631592
"94052","Nogent-sur-Marne",429237.98223191
"94053","Noiseau",141066.26543794
"94054","Orly",284645.73619487
"94055","Ormesson-sur-Marne",183724.15823573
"94056","Perigny",53450.13911397
"94058","Le Perreux-sur-Marne",357283.43507864
"94059","Le Plessis-Trevise",149241.22591669
"94060","La Queue-en-Brie",111112.00953496
"94065","Rungis",349977.28621884
"94067","Saint-Mande",651572.99350815
"94068","Saint-Maur-des-Fosses",315161.89270335
"94069","Saint-Maurice",545782.07608284
"94070","Santeny",74862.24819773
"94071","Sucy-en-Brie",156966.86176039
"94073","Thiais",389825.50164141
"94074","Valenton",234328.97732866
"94075","Villecresnes",87770.94242413
"94076","Villejuif",608613.58081327
"94077","Villeneuve-le-Roi",221983.31712754
"94078","Villeneuve-Saint-Georges",211880.39281123
"94079","Villiers-sur-Marne",227136.96320341
"94080","Vincennes",593530.33698329
"94081","Vitry-sur-Seine",533524.20479663
"95002","Ableiges",21315.80035921
"95008","Aincourt",6552.47556932
"95011","Ambleville",1469.01931245
"95012","Amenucourt",2468.44370624
"95014","Andilly",136704.06986852
"95018","Argenteuil",362323.34914684
"95019","Arnouville",148183.55796047
"95023","Arronville",5693.50769903
"95024","Arthies",4929.47430543
"95026","Asnieres-sur-Oise",7978.80443382
"95028","Attainville",38881.87920323
"95039","Auvers-sur-Oise",38734.50352246
"95040","Avernes",8538.78766279
"95042","Baillet-en-France",48586.82262573
"95046","Banthelu",3177.37127027
"95051","Beauchamp",108203.95236154
"95052","Beaumont-sur-Oise",10808.454636
"95054","Le Bellay-en-Vexin",3071.32015013
"95055","Bellefontaine",10866.74563722
"95056","Belloy-en-France",19804.04407155
"95058","Bernes-sur-Oise",6914.668109
"95059","Berville",2953.49720586
"95060","Bessancourt",76596.73949798
"95061","Bethemont-la-Foret",57884.40018024
"95063","Bezons",420623.78482806
"95074","Boisemont",48149.83199973
"95078","Boissy-l'Aillerie",28909.47570554
"95088","Bonneuil-en-France",207417.08208096
"95091","Bouffemont",67814.33167886
"95094","Bouqueval",54260.25491293
"95101","Bray-et-Lu",1461.11527258
"95102","Breancon",8064.26181427
"95110","Brignancourt",6102.78751957
"95116","Bruyeres-sur-Oise",6913.27370373
"95119","Buhy",833.56273496
"95120","Butry-sur-Oise",36622.20051874
"95127","Cergy",49533.18815611
"95134","Champagne-sur-Oise",11648.70255917
"95139","La Chapelle-en-Vexin",1070.83098107
"95141","Charmont",2437.30284982
"95142","Chars",3686.86262897
"95144","Chatenay-en-France",18065.04098576
"95149","Chaumontel",7368.67371578
"95150","Chaussy",2895.63178966
"95151","Chauvry",57896.67879201
"95154","Chennevieres-les-Louvres",16492.01906564
"95157","Cherence",3990.67717148
"95166","Clery-en-Vexin",3412.87779793
"95169","Commeny",5045.57272646
"95170","Condecourt",27895.95823877
"95176","Cormeilles-en-Parisis",232316.79607376
"95177","Cormeilles-en-Vexin",17301.89088096
"95181","Courcelles-sur-Viosne",28196.11604965
"95183","Courdimanche",39724.4248493
"95197","Deuil-la-Barre",296533.34096539
"95199","Domont",81384.01184994
"95203","Eaubonne",199539.16550222
"95205","Ecouen",67133.56638077
"95210","Enghien-les-Bains",305603.77304485
"95211","Ennery",37629.42111681
"95212","Epiais-les-Louvres",20027.93343618
"95213","Epiais-Rhus",17056.84335279
"95214","Epinay-Champlatreux",16759.13027849
"95218","Eragny",73685.28949499
"95219","Ermont",204257.16009947
"95229","Ezanville",57010.43923663
"95241","Fontenay-en-Parisis",26696.15498051
"95250","Fosses",8206.04829891
"95252","Franconville",186486.69891954
"95253","Fremainville",11892.61699959
"95254","Fremecourt",12438.93416516
"95256","Frepillon",62863.22113874
"95257","La Frette-sur-Seine",188997.219874
"95258","Frouville",8947.24361896
"95259","Gadancourt",6563.63968498
"95268","Garges-les-Gonesse",229255.56083694
"95270","Genainville",3072.5046654
"95271","Genicourt",26894.89602597
"95277","Gonesse",105481.90701184
"95280","Goussainville",39322.70336678
"95282","Gouzangrez",7777.55317651
"95287","Grisy-les-Platres",13106.96946631
"95288","Groslay",212078.69036051
"95295","Guiry-en-Vexin",4740.27828268
"95298","Haravilliers",4254.6113927
"95301","Haute-Isle",4270.36704498
"95303","Le Heaulme",4475.37570255
"95304","Hedouville",8792.64237429
"95306","Herblay",114334.15918758
"95308","Herouville",25698.19055726
"95309","Hodent",2089.96289021
"95313","L'Isle-Adam",23118.49630464
"95316","Jagny-sous-Bois",15342.49277582
"95323","Jouy-le-Moutier",59235.5000473
"95328","Labbeville",14950.23115935
"95331","Lassy",12711.13265576
"95341","Livilliers",26644.98894519
"95348","Longuesse",20570.1175341
"95351","Louvres",21061.78999103
"95352","Luzarches",8975.27396881
"95353","Maffliers",30182.45260422
"95355","Magny-en-Vexin",1938.95479022
"95365","Mareil-en-France",22278.28221858
"95369","Margency",160630.16602037
"95370","Marines",6667.18836065
"95371","Marly-la-Ville",10365.63212938
"95379","Maudetour-en-Vexin",3660.54349001
"95387","Menouville",9544.86401411
"95388","Menucourt",38555.56770132
"95392","Meriel",40582.48473384
"95394","Mery-sur-Oise",57358.77331066
"95395","Le Mesnil-Aubry",35540.61351827
"95409","Moisselles",54898.5730238
"95422","Montgeroult",23595.53684927
"95424","Montigny-les-Cormeilles",152412.54882774
"95426","Montlignon",121935.88366556
"95427","Montmagny",294537.97777681
"95428","Montmorency",193826.07263961
"95429","Montreuil-sur-Epte",1035.27802873
"95430","Montsoult",38479.86832869
"95436","Mours",14037.06572564
"95438","Moussy",5070.65140071
"95445","Nerville-la-Foret",29498.78347228
"95446","Nesles-la-Vallee",17260.44389946
"95447","Neuilly-en-Vexin",3315.62301016
"95450","Neuville-sur-Oise",65081.78868984
"95452","Nointel",13539.12015893
"95456","Noisy-sur-Oise",10959.36697834
"95459","Nucourt",2312.94596667
"95462","Omerville",1850.43949471
"95476","Osny",38485.49258068
"95480","Parmain",17825.36751244
"95483","Le Perchay",8786.1235694
"95487","Persan",9660.31136473
"95488","Pierrelaye",92460.56646718
"95489","Piscop",103191.55295502
"95491","Le Plessis-Bouchard",146269.88364847
"95492","Le Plessis-Gassot",44015.90671797
"95493","Le Plessis-Luzarches",11295.76245275
"95500","Pontoise",51091.26694608
"95504","Presles",19160.87041013
"95509","Puiseux-en-France",14836.77670476
"95510","Puiseux-Pontoise",34119.69461991
"95523","La Roche-Guyon",3442.64944274
"95527","Roissy-en-France",39740.46342462
"95529","Ronquerolles",7268.718426
"95535","Sagy",30249.31759294
"95539","Saint-Brice-sous-Foret",142779.42407994
"95541","Saint-Clair-sur-Epte",593.80300265
"95543","Saint-Cyr-en-Arthies",7353.31918361
"95554","Saint-Gervais",1495.00638214
"95555","Saint-Gratien",307602.86589648
"95563","Saint-Leu-la-Foret",107788.10250692
"95566","Saint-Martin-du-Tertre",19073.64178336
"95572","Saint-Ouen-l'Aumone",61208.89602689
"95574","Saint-Prix",106980.29236912
"95580","Saint-Witz",7883.56386818
"95582","Sannois",273579.956905
"95584","Santeuil",8591.29843427
"95585","Sarcelles",165594.30046535
"95592","Seraincourt",16838.85138508
"95594","Seugy",10083.16663178
"95598","Soisy-sous-Montmorency",212371.07021827
"95604","Survilliers",6141.70028472
"95607","Taverny",93575.46656747
"95610","Themericourt",11526.99272692
"95611","Theuville",8005.13884006
"95612","Le Thillay",61227.52803626
"95625","Us",14034.92709244
"95627","Vallangoujard",14634.05610045
"95628","Valmondois",29117.72827458
"95633","Vaudherland",57368.32335324
"95637","Vaureal",49009.33703164
"95641","Vemars",10476.98312338
"95651","Vetheuil",6548.35443823
"95652","Viarmes",10952.66488993
"95656","Vienne-en-Arthies",6443.76509885
"95658","Vigny",16725.16573935
"95660","Villaines-sous-Bois",29045.80895037
"95675","Villeron",12747.64335187
"95676","Villers-en-Arthies",4937.50592862
"95678","Villiers-Adam",44619.99545999
"95680","Villiers-le-Bel",92160.26248574
"95682","Villiers-le-Sec",25042.90093736
"95690","Wy-dit-Joli-Village",5475.27843495
