"ID","NAMES","population_AsTheCrowFlies_ACC_0.01"
"78337","Limetz-Villez",16464.4952769592
"78343","Les Loges-en-Josas",4615.3604960934
"78344","Lommoye",16614.5388693786
"78346","Longnes",13960.6422370165
"78349","Longvilliers",12701.6658741281
"78350","Louveciennes",3279.24920050888
"78354","Magnanville",7972.23687097472
"78356","Magny-les-Hameaux",5353.64103289549
"78358","Maisons-Laffitte",3118.77780304462
"78361","Mantes-la-Jolie",7607.62903904263
"78362","Mantes-la-Ville",7240.78298080231
"78364","Marcq",9915.45708296953
"78366","Mareil-le-Guyon",8299.82200974384
"78367","Mareil-Marly",4246.44484432508
"78368","Mareil-sur-Mauldre",8583.32237416563
"78372","Marly-le-Roi",3779.99462106709
"78380","Maule",8933.524932741
"78381","Maulette",17390.3928583051
"78382","Maurecourt",3871.37545679173
"78383","Maurepas",5464.82576030161
"78384","Medan",5189.12942035893
"78385","Menerville",12033.8380805087
"78389","Mere",9676.78254295462
"78391","Mericourt",11564.860925461
"78396","Le Mesnil-le-Roi",3332.04603263525
"78397","Le Mesnil-Saint-Denis",5793.96967661929
"78398","Les Mesnuls",9332.41063804986
"78401","Meulan-en-Yvelines",6468.94746275527
"78402","Mezieres-sur-Seine",7757.88517716141
"78403","Mezy-sur-Seine",7432.47336023745
"78404","Millemont",13012.3315988511
"78406","Milon-la-Chapelle",5895.39039117484
"78407","Mittainville",19973.2968086642
"78410","Moisson",12144.0161490564
"78413","Mondreville",15658.4275930824
"78415","Montainville",9097.99822934911
"78416","Montalet-le-Bois",9410.23421549932
"78417","Montchauvet",13296.5976657609
"78418","Montesson",3022.00160457674
"78420","Montfort-l'Amaury",10192.3964497657
"78423","Montigny-le-Bretonneux",3708.67054559035
"78431","Morainvilliers",6440.16245964659
"78437","Mousseaux-sur-Seine",11386.4535039569
"78439","Mulcent",13079.9465447005
"78440","Les Mureaux",6201.17044552385
"78442","Neauphle-le-Chateau",6326.51493308101
"78443","Neauphle-le-Vieux",8189.75308334005
"78444","Neauphlette",15510.8773043778
"78451","Nezel",8034.69328059779
"78455","Noisy-le-Roi",4536.80056507319
"78460","Oinville-sur-Montcient",8278.51600375991
"78464","Orcemont",16022.5089123836
"78465","Orgerus",13281.2290206493
"78466","Orgeval",6336.59242189093
"78470","Orphin",17906.5328680007
"78472","Orsonville",20952.7361956252
"78474","Orvilliers",14330.9022110374
"78475","Osmoy",12023.2510153264
"78478","Paray-Douaville",20668.7380933574
"78481","Le Pecq",3503.78759685036
"78484","Perdreauville",10782.7667654917
"78486","Le Perray-en-Yvelines",10675.0192653816
"78490","Plaisir",4962.32272226435
"78497","Poigny-la-Foret",14283.9450517612
"78498","Poissy",5094.65225766212
"78499","Ponthevrard",15527.0187390648
"78501","Porcheville",7108.12976853958
"78502","Le Port-Marly",3331.04569460073
"78503","Port-Villez",18253.365679686
"78505","Prunay-le-Temple",13295.39679296
"78506","Prunay-en-Yvelines",19476.285211435
"78513","La Queue-les-Yvelines",11598.4033123729
"78516","Raizeux",18669.6531046063
"78517","Rambouillet",13026.3593386604
"78518","Rennemoulin",4412.62432445344
"78520","Richebourg",15590.0496999686
"78522","Rochefort-en-Yvelines",12464.8245605801
"78524","Rocquencourt",3336.60311070672
"78528","Rolleboise",11877.4932843364
"78530","Rosay",10702.5926402339
"78531","Rosny-sur-Seine",10934.5332578016
"78536","Sailly",9266.90147208189
"78537","Saint-Arnoult-en-Yvelines",13936.6161856618
"78545","Saint-Cyr-l'Ecole",3624.20507036625
"78548","Saint-Forget",7090.00331101702
"78550","Saint-Germain-de-la-Grange",7079.31896611462
"78551","Saint-Germain-en-Laye",3742.61598672757
"78557","Saint-Hilarion",17745.4899477577
"78558","Saint-Illiers-la-Ville",14798.5420817299
"78559","Saint-Illiers-le-Bois",16826.4959540768
"78561","Saint-Lambert",5763.28415821915
"78562","Saint-Leger-en-Yvelines",12690.3901218673
"78564","Saint-Martin-de-Brethencourt",16767.4120601418
"78565","Saint-Martin-des-Champs",11470.8816059913
"78567","Saint-Martin-la-Garenne",9627.09239671649
"78569","Sainte-Mesme",15348.5562175307
"78571","Saint-Nom-la-Breteche",5481.92665067115
"78575","Saint-Remy-les-Chevreuse",6659.21996458817
"78576","Saint-Remy-l'Honore",7925.58629453961
"78586","Sartrouville",2580.87410077014
"78588","Saulx-Marchais",9452.18372088476
"78590","Senlisse",8739.22637595177
"78591","Septeuil",11788.7491438989
"78597","Soindres",8939.72540335204
"78601","Sonchamp",14862.5002826003
"78605","Tacoignieres",14340.1355196695
"78606","Le Tartre-Gaudran",20200.1663821917
"78608","Le Tertre-Saint-Denis",11866.7221682484
"78609","Tessancourt-sur-Aubette",6866.54908098574
"78615","Thiverval-Grignon",6522.90293521846
"78616","Thoiry",10313.3670762081
"78618","Tilly",15873.2248108644
"78620","Toussus-le-Noble",5209.39844249595
"78621","Trappes",3871.38771811225
"78623","Le Tremblay-sur-Mauldre",7171.82759038448
"78624","Triel-sur-Seine",4690.88718325296
"78638","Vaux-sur-Seine",5144.47631811473
"78640","Velizy-Villacoublay",3153.31444456305
"78642","Verneuil-sur-Seine",5285.52228569361
"78643","Vernouillet",5254.07752419084
"78644","La Verriere",5292.64744238633
"78646","Versailles",2823.66194197112
"78647","Vert",9263.40160423898
"78650","Le Vesinet",2961.29439820336
"78653","Vicq",9478.82973372593
"78655","Vieille-Eglise-en-Yvelines",10982.7670922213
"78668","La Villeneuve-en-Chevrie",16048.1530981739
"78672","Villennes-sur-Seine",5338.02036273213
"78674","Villepreux",4824.72831595048
"78677","Villette",9740.45637454967
"78681","Villiers-le-Mahieu",10996.3601817032
"78683","Villiers-Saint-Frederic",7429.33346323257
"78686","Viroflay",3051.77624838559
"78688","Voisins-le-Bretonneux",4433.09729196735
"91001","Abbeville-la-Riviere",19530.6370122609
"91016","Angerville",25234.4104263922
"91017","Angervilliers",10763.2360078203
"91021","Arpajon",6097.10443866311
"91022","Arrancourt",21163.8356987594
"91027","Athis-Mons",3109.04608632111
"91035","Authon-la-Plaine",18157.4276400062
"91037","Auvernaux",7606.80200042665
"91038","Auvers-Saint-Georges",11338.4660683435
"91041","Avrainville",7600.99229838916
"91044","Ballainvilliers",3674.24830841965
"91045","Ballancourt-sur-Essonne",8339.08408321941
"91047","Baulne",9909.77370522119
"91064","Bievres",3760.65905491788
"91067","Blandy",20144.0005577903
"91069","Boigneville",18916.7988395087
"91075","Bois-Herpin",17208.5357723479
"91079","Boissy-la-Riviere",17368.3821087078
"91080","Boissy-le-Cutte",11324.7617453156
"91081","Boissy-le-Sec",13239.2798016402
"91085","Boissy-sous-Saint-Yon",8381.37058137455
"91086","Bondoufle",4005.93922748071
"91093","Boullay-les-Troux",8234.74727125444
"91095","Bouray-sur-Juine",9223.21039007196
"91097","Boussy-Saint-Antoine",4433.2126457572
"91098","Boutervilliers",15468.9843836774
"91099","Boutigny-sur-Essonne",12898.2216021541
"91100","Bouville",13314.5872518343
"91103","Bretigny-sur-Orge",4896.35683754356
"91105","Breuillet",8645.85775070645
"91106","Breux-Jouy",9422.04404536359
"91109","Brieres-les-Scelles",13136.7793631968
"91111","Briis-sous-Forges",7885.44069682921
"91112","Brouy",19680.2362690369
"91114","Brunoy",3642.02582097714
"91115","Bruyeres-le-Chatel",7282.52714232702
"91121","Buno-Bonnevaux",17102.2230677967
"91122","Bures-sur-Yvette",5395.68602196495
"91129","Cerny",10518.5460211419
"91130","Chalo-Saint-Mars",17544.554843682
"91131","Chalou-Moulineux",20278.3239367846
"91132","Chamarande",9812.37638677256
"91135","Champcueil",8814.40815082586
"91136","Champlan",3357.25325986951
"91137","Champmotteux",18372.6350657249
"91145","Chatignonville",18181.2479529366
"91148","Chauffour-les-Etrechy",10834.1412172832
"91156","Cheptainville",7733.74666873145
"91159","Chevannes",7636.85668664059
"91161","Chilly-Mazarin",3222.85844400604
"91174","Corbeil-Essonnes",4068.67173702013
"91175","Corbreuse",16317.1803344191
"91179","Le Coudray-Montceaux",6055.24835637368
"91180","Courances",12123.1556314099
"91182","Courcouronnes",3423.57046846459
"91184","Courdimanche-sur-Essonne",13920.9142665371
"91186","Courson-Monteloup",8425.66575887649
"91191","Crosne",3141.35212212602
"91195","Dannemois",11120.8240286791
"91198","D'Huison-Longueville",12029.4510852156
"91200","Dourdan",13991.0453514154
"91201","Draveil",3256.84947139808
"91204","Echarcon",5679.24481421042
"91207","Egly",7169.75278851837
"91215","Epinay-sous-Senart",4113.81357866186
"91216","Epinay-sur-Orge",3174.0366124597
"91222","Estouches",22848.8400164674
"91223","Etampes",15465.8034775379
"91225","Etiolles",4198.20462438792
"91226","Etrechy",11245.607024977
"91228","Evry",3319.5451100978
"91232","La Ferte-Alais",10571.1348267406
"91235","Fleury-Merogis",3378.54320685465
"91240","Fontaine-la-Riviere",18750.7650081681
"91243","Fontenay-les-Briis",7559.57189794466
"91244","Fontenay-le-Vicomte",7075.03167139908
"91247","La Foret-le-Roi",14777.5116940301
"91248","La Foret-Sainte-Croix",16469.1146879007
"91249","Forges-les-Bains",9380.95718689683
"91272","Gif-sur-Yvette",5948.22895255054
"91273","Gironville-sur-Essonne",16942.0681534893
"91274","Gometz-la-Ville",7181.3949626866
"91275","Gometz-le-Chatel",6130.42668829055
"91284","Les Granges-le-Roi",14951.9945088351
"91286","Grigny",2853.47327098806
"91292","Guibeville",6698.63949345749
"91293","Guigneville-sur-Essonne",11419.8932217333
"91294","Guillerval",19951.1735593127
"91312","Igny",3650.51931461765
"91315","Itteville",8857.71953691116
"91318","Janville-sur-Juine",10127.8644564302
"91319","Janvry",6707.5053455796
"91326","Juvisy-sur-Orge",2894.94475925253
"91330","Lardy",8636.48332884309
"91332","Leudeville",6181.71025048474
"91333","Leuville-sur-Orge",4915.98572928403
"91338","Limours",8555.03346622214
"91339","Linas",5102.17564246236
"91340","Lisses",4368.55875478804
"91345","Longjumeau",3331.99278441104
"91347","Longpont-sur-Orge",3957.16402238526
"91359","Maisse",15228.692837341
"91363","Marcoussis",5677.59937607037
"91374","Marolles-en-Beauce",17743.6283458914
"91376","Marolles-en-Hurepoix",6574.26565793318
"91377","Massy",3030.63243756688
"91378","Mauchamps",9702.43810410114
"91386","Mennecy",6217.28558276932
"91390","Mereville",23148.9386383778
"91393","Merobert",18905.8443708483
"91399","Mespuits",17806.1449485817
"91405","Milly-la-Foret",14107.9269773329
"91408","Moigny-sur-Ecole",12643.3792946041
"91411","Les Molieres",7965.17259914179
"91412","Mondeville",9923.16437475934
"91414","Monnerville",22065.2894777545
"91421","Montgeron",3398.94831987095
"91425","Montlhery",4420.26663348997
"91432","Morangis",3087.88741077484
"91433","Morigny-Champigny",13370.8834525084
"91434","Morsang-sur-Orge",2795.99178841413
"91435","Morsang-sur-Seine",5339.51534416654
"91441","Nainville-les-Roches",8612.5953030103
"91457","La Norville",6081.49923483597
"91458","Nozay",4958.30685357301
"91461","Ollainville",6199.90274811055
"91463","Oncy-sur-Ecole",15354.1537568497
"91468","Ormoy",5384.38268265301
"91469","Ormoy-la-Riviere",16226.4614617669
"91471","Orsay",4754.5846326817
"91473","Orveau",12511.9219965895
"91477","Palaiseau",3796.54542727399
"91479","Paray-Vieille-Poste",3209.18795397199
"91482","Pecqueuse",9527.11256383374
"91494","Le Plessis-Pate",4514.14917792408
"91495","Plessis-Saint-Benoist",17296.6605024267
"91507","Prunay-sur-Essonne",17711.1958941835
"91508","Puiselet-le-Marais",15362.2507439924
"91511","Pussay",22846.6745541888
"91514","Quincy-sous-Senart",4790.47049964056
"91519","Richarville",16284.8836615202
"91521","Ris-Orangis",3069.45691297145
"91525","Roinville",13095.833129388
"91526","Roinvilliers",18903.7966717252
"91533","Saclas",19834.7990334859
"91534","Saclay",5125.93178936099
"91538","Saint-Aubin",5524.51836425881
"91540","Saint-Cheron",10405.3255771984
"91544","Saint-Cyr-la-Riviere",19980.7989172041
"91546","Saint-Cyr-sous-Dourdan",12099.4375290731
"91547","Saint-Escobille",19712.1452167009
"91549","Sainte-Genevieve-des-Bois",3177.11554879436
"91552","Saint-Germain-les-Arpajon",5439.07196067152
"91553","Saint-Germain-les-Corbeil",4333.05345097084
"91556","Saint-Hilaire",15332.8601503502
"91560","Saint-Jean-de-Beauregard",5765.74424646189
"91568","Saint-Maurice-Montcouronne",9633.38070122651
"91570","Saint-Michel-sur-Orge",3588.50824006393
"91573","Saint-Pierre-du-Perray",4900.98059710734
"91577","Saintry-sur-Seine",4782.31315558293
"91578","Saint-Sulpice-de-Favieres",9696.2280448651
"91579","Saint-Vrain",7875.25229561281
"91581","Saint-Yon",8389.31372581534
"91587","Saulx-les-Chartreux",3916.4294452715
"91589","Savigny-sur-Orge",2834.60081518268
"91593","Sermaise",11787.6290147907
"91599","Soisy-sur-Ecole",10119.2362208832
"91600","Soisy-sur-Seine",3862.70463358067
"91602","Souzy-la-Briche",10482.1551419421
"91613","Congerville-Thionville",20951.8868570786
"91617","Tigery",4915.05863452164
"91619","Torfou",8807.35555877921
"91629","Valpuiseaux",15580.4091824821
"91630","Le Val-Saint-Germain",10885.5796804985
"91631","Varennes-Jarcy",5182.50853164057
"91634","Vaugrigneuse",9309.59212328207
"91635","Vauhallan",4375.19659972038
"91639","Vayres-sur-Essonne",13238.9101562899
"91645","Verrieres-le-Buisson",2965.22058569512
"91648","Vert-le-Grand",5578.15600017633
"91649","Vert-le-Petit",6948.01266472486
"91654","Videlles",10956.2195270373
"91657","Vigneux-sur-Seine",3153.76977028137
"91659","Villabe",4726.98513696543
"91661","Villebon-sur-Yvette",4065.81943752226
"91662","Villeconin",11828.1006821766
"91665","La Ville-du-Bois",4276.87628861302
"91666","Villejust",4694.77729666514
"91667","Villemoisson-sur-Orge",2971.59121481119
"91671","Villeneuve-sur-Auvers",11637.0744221108
"91679","Villiers-le-Bacle",5547.16878346385
"91685","Villiers-sur-Orge",3538.65945515426
"91687","Viry-Chatillon",2706.74701366323
"91689","Wissous",3119.90384114881
"91691","Yerres",3334.26326144711
"91692","Les Ulis",5182.13433046312
"92002","Antony",2534.98944474109
"92004","Asnieres-sur-Seine",368.211473748806
"92007","Bagneux",959.242429952782
"92009","Bois-Colombes",742.36654722335
"92012","Boulogne-Billancourt",44.0987624319644
"92014","Bourg-la-Reine",1574.21872237045
"92019","Chatenay-Malabry",2547.75984639389
"92020","Chatillon",993.73156082901
"92022","Chaville",2710.65868637281
"92023","Clamart",1431.13982191473
"92024","Clichy",406.321254361971
"92025","Colombes",546.627724288195
"92026","Courbevoie",291.150600711915
"92032","Fontenay-aux-Roses",1392.64593292339
"92033","Garches",2564.81735406069
"92035","La Garenne-Colombes",815.970425318831
"92036","Gennevilliers",1438.29417934706
"92040","Issy-les-Moulineaux",555.00422277011
"92044","Levallois-Perret",351.681721066936
"92046","Malakoff",618.746063162711
"92047","Marnes-la-Coquette",2848.99414494997
"92048","Meudon",2094.50264846794
"92049","Montrouge",515.569286583914
"92050","Nanterre",883.133465609622
"92051","Neuilly-sur-Seine",454.461578474231
"92060","Le Plessis-Robinson",1989.81756989614
"92062","Puteaux",773.157771801711
"92063","Rueil-Malmaison",2126.56224089979
"92064","Saint-Cloud",1798.0643685955
"92071","Sceaux",1735.09149973982
"92072","Sevres",1930.37400757408
"92073","Suresnes",1297.89869941639
"92075","Vanves",622.317990921286
"92076","Vaucresson",2798.759360276
"92077","Ville-d'Avray",2804.29353568722
"92078","Villeneuve-la-Garenne",1508.17269850072
"93001","Aubervilliers",497.468179481831
"93005","Aulnay-sous-Bois",1693.22622379185
"93006","Bagnolet",528.631032151286
"93007","Le Blanc-Mesnil",1631.19915592359
"93008","Bobigny",1182.24124442683
"93010","Bondy",1718.9926081537
"93013","Le Bourget",1976.83885063051
"93014","Clichy-sous-Bois",2298.52413527506
"93015","Coubron",3045.83955413283
"93027","La Courneuve",1675.73727412009
"93029","Drancy",1203.98412189608
"93030","Dugny",2597.49434862881
"93031","Epinay-sur-Seine",1704.77020303652
"93032","Gagny",2494.58885718587
"93033","Gournay-sur-Marne",2744.26654525528
"93039","L'Ile-Saint-Denis",1668.77618480937
"93045","Les Lilas",654.981444578748
"93046","Livry-Gargan",2182.59380729708
"93047","Montfermeil",2605.50949733238
"93048","Montreuil",207.423316967563
"93049","Neuilly-Plaisance",2058.44772054604
"93050","Neuilly-sur-Marne",2575.51542546192
"93051","Noisy-le-Grand",2521.16901364057
"93053","Noisy-le-Sec",1301.21317740895
"93055","Pantin",601.257781602754
"93057","Les Pavillons-sous-Bois",2186.78771097079
"93059","Pierrefitte-sur-Seine",2138.89952312188
"93061","Le Pre-Saint-Gervais",559.37558728286
"93062","Le Raincy",1969.41757754464
"93063","Romainville",996.964249371483
"93064","Rosny-sous-Bois",1520.53183386041
"93066","Saint-Denis",278.892815155354
"93070","Saint-Ouen",593.606558663348
"93071","Sevran",2057.83136533477
"93072","Stains",2177.48128444104
"93073","Tremblay-en-France",3906.38878086804
"93074","Vaujours",3380.74964728764
"93077","Villemomble",1899.62962224816
"93078","Villepinte",2798.73864281059
"93079","Villetaneuse",1877.19626714206
"94001","Ablon-sur-Seine",3010.80740528912
"94002","Alfortville",1074.42722868926
"94003","Arcueil",828.122638411988
"94004","Boissy-Saint-Leger",3484.10038153235
"94011","Bonneuil-sur-Marne",2677.59279606936
"94015","Bry-sur-Marne",1865.18148314917
"94016","Cachan",1158.83246075965
"94017","Champigny-sur-Marne",1210.6759039259
"94018","Charenton-le-Pont",830.583260813495
"94019","Chennevieres-sur-Marne",2763.31873796754
"94021","Chevilly-Larue",2422.33407705422
"94022","Choisy-le-Roi",2517.10177380604
"94028","Creteil",1006.60130120298
"94033","Fontenay-sous-Bois",1048.56412823428
"94034","Fresnes",2452.91872322982
"94037","Gentilly",684.695574405278
"94038","L'Hay-les-Roses",1676.82151973256
"94041","Ivry-sur-Seine",665.284998016269
"94042","Joinville-le-Pont",2141.40635223553
"94043","Le Kremlin-Bicetre",742.84870148399
"94044","Limeil-Brevannes",3118.56969952722
"94046","Maisons-Alfort",1157.49686741081
"94047","Mandres-les-Roses",4576.82945854021
"94048","Marolles-en-Brie",4361.5031750483
"94052","Nogent-sur-Marne",1727.63447524135
"94053","Noiseau",3368.22350174563
"94054","Orly",2817.38759016401
"94055","Ormesson-sur-Marne",2983.4159790195
"94056","Perigny",5045.53231188347
"94058","Le Perreux-sur-Marne",1773.89106699854
"94059","Le Plessis-Trevise",3104.10851707921
"94060","La Queue-en-Brie",3740.20881149201
"94065","Rungis",2821.93220227477
"94067","Saint-Mande",665.348103820946
"94068","Saint-Maur-des-Fosses",1552.67499955939
"94069","Saint-Maurice",1214.81249150964
"94070","Santeny",5062.13030697871
"94071","Sucy-en-Brie",3253.47879701434
"94073","Thiais",2558.91326634866
"94074","Valenton",2816.54314256582
"94075","Villecresnes",4003.10299179185
"94076","Villejuif",963.298705662799
"94077","Villeneuve-le-Roi",2947.66114738078
"94078","Villeneuve-Saint-Georges",2927.19466299324
"94079","Villiers-sur-Marne",1890.86485315006
"94080","Vincennes",577.816227862781
"94081","Vitry-sur-Seine",726.357203741506
"95002","Ableiges",7946.58327723957
"95008","Aincourt",10980.5103942656
"95011","Ambleville",17228.1435819733
"95012","Amenucourt",15491.3368558306
"95014","Andilly",3218.6925981989
"95018","Argenteuil",763.645913121414
"95019","Arnouville",2794.24418294039
"95023","Arronville",12012.3828321022
"95024","Arthies",12055.7480993469
"95026","Asnieres-sur-Oise",10355.6639478892
"95028","Attainville",5985.73818328363
"95039","Auvers-sur-Oise",5969.53801889163
"95040","Avernes",10708.8179886261
"95042","Baillet-en-France",5738.70482964132
"95046","Banthelu",13567.023921224
"95051","Beauchamp",3599.17062035602
"95052","Beaumont-sur-Oise",9829.76734645378
"95054","Le Bellay-en-Vexin",13886.9088333391
"95055","Bellefontaine",8442.00667313296
"95056","Belloy-en-France",7758.09725432813
"95058","Bernes-sur-Oise",11263.2739969553
"95059","Berville",13650.2603448208
"95060","Bessancourt",4375.74633879381
"95061","Bethemont-la-Foret",5350.2246736296
"95063","Bezons",1826.95444419889
"95074","Boisemont",4510.73059778353
"95078","Boissy-l'Aillerie",6253.10468032676
"95088","Bonneuil-en-France",2877.83907328865
"95091","Bouffemont",5053.29297230657
"95094","Bouqueval",4281.34656240849
"95101","Bray-et-Lu",17345.7273697092
"95102","Breancon",11191.0777647731
"95110","Brignancourt",12030.6361698431
"95116","Bruyeres-sur-Oise",11120.496768126
"95119","Buhy",19862.8056566785
"95120","Butry-sur-Oise",6348.33782052917
"95127","Cergy",3445.36266158355
"95134","Champagne-sur-Oise",9692.96036794827
"95139","La Chapelle-en-Vexin",18693.0519166173
"95141","Charmont",14683.0957274673
"95142","Chars",13400.0485786662
"95144","Chatenay-en-France",6921.27217338797
"95149","Chaumontel",10290.7472201128
"95150","Chaussy",14450.9372084689
"95151","Chauvry",5368.01083378162
"95154","Chennevieres-les-Louvres",7107.1114460068
"95157","Cherence",13335.6870505984
"95166","Clery-en-Vexin",13410.1580536562
"95169","Commeny",12460.7973774602
"95170","Condecourt",6780.5824882729
"95176","Cormeilles-en-Parisis",2900.95325447151
"95177","Cormeilles-en-Vexin",8671.70294142988
"95181","Courcelles-sur-Viosne",6552.39836927334
"95183","Courdimanche",5074.80897594329
"95197","Deuil-la-Barre",2096.98335528946
"95199","Domont",4244.12476998853
"95203","Eaubonne",2653.99746178629
"95205","Ecouen",4086.05895251997
"95210","Enghien-les-Bains",2174.73290570079
"95211","Ennery",5509.87991089418
"95212","Epiais-les-Louvres",6500.22398267743
"95213","Epiais-Rhus",8730.25907577149
"95214","Epinay-Champlatreux",7813.25121844044
"95218","Eragny",3600.78926608371
"95219","Ermont",2587.05668199989
"95229","Ezanville",5005.06814578639
"95241","Fontenay-en-Parisis",5888.87609394892
"95250","Fosses",9409.69710926676
"95252","Franconville",2771.88471013625
"95253","Fremainville",9696.06702335047
"95254","Fremecourt",9994.69338166473
"95256","Frepillon",5093.29670491843
"95257","La Frette-sur-Seine",3183.85387871888
"95258","Frouville",10648.2111826188
"95259","Gadancourt",11377.9171016271
"95268","Garges-les-Gonesse",2560.55578126251
"95270","Genainville",13865.9222504775
"95271","Genicourt",6724.28476573899
"95277","Gonesse",3443.251261577
"95280","Goussainville",5145.75566574023
"95282","Gouzangrez",11188.570151779
"95287","Grisy-les-Platres",9734.88278923785
"95288","Groslay",2569.31457014447
"95295","Guiry-en-Vexin",12454.9808578688
"95298","Haravilliers",12886.6339716044
"95301","Haute-Isle",13182.5100300551
"95303","Le Heaulme",12848.7979681737
"95304","Hedouville",10628.4624628671
"95306","Herblay",3730.67884784823
"95308","Herouville",7341.0249405439
"95309","Hodent",15426.6274961868
"95313","L'Isle-Adam",7691.538000449
"95316","Jagny-sous-Bois",7664.67963232503
"95323","Jouy-le-Moutier",3891.8975970285
"95328","Labbeville",9103.53515971259
"95331","Lassy",8231.97452889974
"95341","Livilliers",6972.144750817
"95348","Longuesse",8096.44233206103
"95351","Louvres",6293.08172540283
"95352","Luzarches",9513.37988948066
"95353","Maffliers",6968.7480980858
"95355","Magny-en-Vexin",15671.9833962689
"95365","Mareil-en-France",6778.07251192215
"95369","Margency",2952.66685317865
"95370","Marines",11776.8681811615
"95371","Marly-la-Ville",8391.40394945893
"95379","Maudetour-en-Vexin",13129.3203817152
"95387","Menouville",10570.7587548886
"95388","Menucourt",5448.26812894756
"95392","Meriel",6126.7037247562
"95394","Mery-sur-Oise",5110.37099370968
"95395","Le Mesnil-Aubry",5767.44516152704
"95409","Moisselles",5296.87001511508
"95422","Montgeroult",7407.48384953128
"95424","Montigny-les-Cormeilles",3163.84246313107
"95426","Montlignon",3422.17012922782
"95427","Montmagny",2274.01402425677
"95428","Montmorency",2775.02655353756
"95429","Montreuil-sur-Epte",18727.9444162022
"95430","Montsoult",6304.52321407016
"95436","Mours",8854.1652338667
"95438","Moussy",12540.5524269136
"95445","Nerville-la-Foret",7037.88952940516
"95446","Nesles-la-Vallee",8536.29177357594
"95447","Neuilly-en-Vexin",13603.7986448783
"95450","Neuville-sur-Oise",3527.87020129559
"95452","Nointel",8902.65068322698
"95456","Noisy-sur-Oise",9601.86931220481
"95459","Nucourt",15026.9856328403
"95462","Omerville",16093.1798655687
"95476","Osny",4646.82891081285
"95480","Parmain",8350.54793608252
"95483","Le Perchay",10914.3712194235
"95487","Persan",10247.1363656436
"95488","Pierrelaye",3903.51073726792
"95489","Piscop",3561.58563264734
"95491","Le Plessis-Bouchard",2930.10805909426
"95492","Le Plessis-Gassot",5004.4979789808
"95493","Le Plessis-Luzarches",8441.3170455354
"95500","Pontoise",3847.17407315742
"95504","Presles",7994.64318037524
"95509","Puiseux-en-France",7538.92801817643
"95510","Puiseux-Pontoise",5398.36680045832
"95523","La Roche-Guyon",14380.8143340901
"95527","Roissy-en-France",5064.16441509082
"95529","Ronquerolles",11182.0380324194
"95535","Sagy",6433.28036848719
"95539","Saint-Brice-sous-Foret",3013.53547644679
"95541","Saint-Clair-sur-Epte",21200.0152635956
"95543","Saint-Cyr-en-Arthies",10338.7882417658
"95554","Saint-Gervais",17022.5723409135
"95555","Saint-Gratien",2419.58783309101
"95563","Saint-Leu-la-Foret",3515.41270703969
"95566","Saint-Martin-du-Tertre",7974.21173981378
"95572","Saint-Ouen-l'Aumone",4106.61095415829
"95574","Saint-Prix",3650.2769038033
"95580","Saint-Witz",9420.97499182631
"95582","Sannois",2041.26968533837
"95584","Santeuil",11036.301032639
"95585","Sarcelles",2547.77925663616
"95592","Seraincourt",8442.92160520973
"95594","Seugy",9455.71661098301
"95598","Soisy-sous-Montmorency",2630.69310110244
"95604","Survilliers",10460.9855719457
"95607","Taverny",3795.29073107885
"95610","Themericourt",10088.9995901422
"95611","Theuville",11127.4704664522
"95612","Le Thillay",4159.34078227649
"95625","Us",9518.75052101639
"95627","Vallangoujard",9252.06951950677
"95628","Valmondois",7053.3617906624
"95633","Vaudherland",4309.00699623115
"95637","Vaureal",3869.31989603424
"95641","Vemars",8353.2122852451
"95651","Vetheuil",10854.3937180351
"95652","Viarmes",9271.72815561324
"95656","Vienne-en-Arthies",10964.2742908859
"95658","Vigny",8855.84049287224
"95660","Villaines-sous-Bois",6792.1068183052
"95675","Villeron",7815.66397052409
"95676","Villers-en-Arthies",12194.606989581
"95678","Villiers-Adam",5930.14485728445
"95680","Villiers-le-Bel",3278.23339168829
"95682","Villiers-le-Sec",6876.59633474137
"95690","Wy-dit-Joli-Village",11751.04574284
