"ID","NAMES","intermediaires_AsTheCrowFlies_POT_2500"
"77174","Everly",172.56407874
"77175","Evry-Gregy-sur-Yerre",479.45219751
"77176","Faremoutiers",677.06358489
"77177","Favieres",221.4781963
"77178","Fay-les-Nemours",168.93757791
"77179","Fericy",337.86286346
"77180","Ferolles-Attilly",969.12211264
"77181","Ferrieres-en-Brie",4558.99992011
"77182","La Ferte-Gaucher",488.72473425
"77183","La Ferte-sous-Jouarre",1180.29312739
"77184","Flagy",247.08646982
"77185","Fleury-en-Biere",249.46916635
"77186","Fontainebleau",1836.39483576
"77187","Fontaine-Fourches",41.32055456
"77188","Fontaine-le-Port",410.62000905
"77190","Fontains",166.53819036
"77191","Fontenailles",198.16561852
"77192","Fontenay-Tresigny",767.28578782
"77193","Forfry",231.07026448
"77194","Forges",234.57808204
"77195","Fouju",220.63306467
"77196","Fresnes-sur-Marne",452.93575691
"77197","Fretoy",82.76939836
"77198","Fromont",48.22085213
"77199","Fublaines",1513.29253701
"77200","Garentreville",69.55436447
"77201","Gastins",138.26122022
"77202","La Genevraye",293.48145181
"77203","Germigny-l'Eveque",582.94786902
"77204","Germigny-sous-Coulombs",75.72789921
"77205","Gesvres-le-Chapitre",318.05494715
"77206","Giremoutiers",243.56697656
"77207","Gironville",21.16914592
"77208","Gouaix",201.50710909
"77209","Gouvernes",5420.70193556
"77210","La Grande-Paroisse",496.12339187
"77211","Grandpuits-Bailly-Carrois",235.40416007
"77212","Gravon",100.54881662
"77214","Gressy",1411.98484883
"77215","Gretz-Armainvilliers",1438.44602715
"77216","Grez-sur-Loing",379.77701937
"77217","Grisy-Suisnes",618.38097419
"77218","Grisy-sur-Seine",44.13350444
"77219","Guerard",578.12641067
"77220","Guercheville",82.8669989
"77221","Guermantes",5798.77139958
"77222","Guignes",812.33108154
"77223","Gurcy-le-Chatel",193.65230478
"77224","Hautefeuille",212.35815738
"77225","La Haute-Maison",141.71348069
"77226","Hericy",960.14570977
"77227","Herme",71.08498111
"77228","Hondevilliers",66.95695948
"77229","La Houssaye-en-Brie",341.43133687
"77230","Ichy",61.46675516
"77231","Isles-les-Meldeuses",434.16879531
"77232","Isles-les-Villenoy",1463.80344621
"77233","Iverny",338.19570939
"77234","Jablines",818.95138359
"77235","Jaignes",194.52814041
"77236","Jaulnes",174.97334966
"77237","Jossigny",2426.12057434
"77238","Jouarre",546.29491721
"77239","Jouy-le-Chatel",179.80469191
"77240","Jouy-sur-Morin",425.17071553
"77241","Juilly",795.44652901
"77242","Jutigny",257.84574486
"77243","Lagny-sur-Marne",5849.27096233
"77244","Larchant",122.42877962
"77245","Laval-en-Brie",85.80065936
"77246","Lechelle",107.91738013
"77247","Lescherolles",95.63405396
"77248","Lesches",1266.05501363
"77249","Lesigny",1591.80004733
"77250","Leudon-en-Brie",57.97669802
"77251","Lieusaint",2927.23581494
"77252","Limoges-Fourches",219.04723
"77253","Lissy",312.42190713
"77254","Liverdy-en-Brie",347.82061747
"77255","Livry-sur-Seine",2165.35963757
"77256","Lizines",144.29493934
"77257","Lizy-sur-Ourcq",474.10813866
"77258","Lognes",7289.53316428
"77259","Longperrier",2055.71227847
"77260","Longueville",383.24328916
"77261","Lorrez-le-Bocage-Preaux",137.8231162
"77262","Louan-Villegruis-Fontaine",53.0942796
"77263","Luisetaines",133.06709649
"77264","Lumigny-Nesles-Ormeaux",278.37521161
"77265","Luzancy",377.81297315
"77266","Machault",264.72612473
"77267","La Madeleine-sur-Loing",174.34389284
"77268","Magny-le-Hongre",3197.93419096
"77269","Maincy",1382.13584839
"77270","Maisoncelles-en-Brie",171.56936509
"77271","Maisoncelles-en-Gatinais",58.72628056
"77272","Maison-Rouge",173.64720907
"77273","Marchemoret",394.24707465
"77274","Marcilly",150.27502169
"77275","Les Marets",28.42984156
"77276","Mareuil-les-Meaux",1829.02471254
"77277","Marles-en-Brie",409.85708595
"77278","Marolles-en-Brie",161.22410236
"77279","Marolles-sur-Seine",291.95622566
"77280","Mary-sur-Marne",451.08896742
"77281","Mauperthuis",559.1304159
"77282","Mauregard",235.21471543
"77283","May-en-Multien",150.07879245
"77284","Meaux",6500.14031173
"77285","Le Mee-sur-Seine",6675.12899112
"77286","Meigneux",77.73094332
"77287","Meilleray",59.1617168
"77288","Melun",6977.82791942
"77289","Melz-sur-Seine",37.71797464
"77290","Mery-sur-Marne",324.83332016
"77291","Le Mesnil-Amelot",270.2213349
"77292","Messy",741.09616663
"77293","Misy-sur-Yonne",178.62266312
"77294","Mitry-Mory",3069.43025148
"77295","Moisenay",349.57555041
"77296","Moissy-Cramayel",3321.08467348
"77297","Mondreville",45.56657991
"77298","Mons-en-Montois",250.76597546
"77299","Montarlot",409.11434627
"77300","Montceaux-les-Meaux",597.99169838
"77301","Montceaux-les-Provins",26.16750473
"77302","Montcourt-Fromonville",483.46798012
"77303","Montdauphin",23.32471108
"77304","Montenils",2.88594844
"77305","Montereau-Fault-Yonne",1528.66050932
"77306","Montereau-sur-le-Jard",320.72735247
"77307","Montevrain",4365.10654615
"77308","Montge-en-Goele",362.4263626
"77309","Monthyon",446.99508088
"77310","Montigny-le-Guesdier",105.99153522
"77311","Montigny-Lencoup",211.94243058
"77312","Montigny-sur-Loing",428.11467108
"77313","Montmachoux",104.16269507
"77314","Montolivet",32.52929308
"77315","Montry",3087.79054459
"77316","Moret-sur-Loing",1631.640015
"77317","Mormant",652.23751842
"77318","Mortcerf",284.69224379
"77319","Mortery",65.14919894
"77320","Mouroux",1099.78306569
"77321","Mousseaux-les-Bray",249.67808832
"77322","Moussy-le-Neuf",922.0689124
"77323","Moussy-le-Vieux",852.91185656
"77325","Mouy-sur-Seine",225.00344437
"77326","Nandy",4264.70628335
"77327","Nangis",844.9762081
"77328","Nanteau-sur-Essonne",91.41496999
"77329","Nanteau-sur-Lunain",136.94294751
"77330","Nanteuil-les-Meaux",2749.81959749
"77331","Nanteuil-sur-Marne",228.49173496
"77332","Nantouillet",383.42648068
"77333","Nemours",1321.27188159
"77335","Chauconin-Neufmontiers",739.78603208
"77336","Neufmoutiers-en-Brie",231.98334621
"77337","Noisiel",9930.36797402
"77338","Noisy-Rudignon",224.11493193
"77339","Noisy-sur-Ecole",331.71833299
"77340","Nonville",191.59951721
"77341","Noyen-sur-Seine",73.81123392
"77342","Obsonville",92.41234754
"77343","Ocquerre",248.11575826
"77344","Oissery",1082.0803638
"77345","Orly-sur-Morin",241.40712096
"77347","Les Ormes-sur-Voulzie",200.11570633
"77348","Ormesson",423.54312758
"77349","Othis",1515.91402799
"77350","Ozoir-la-Ferriere",3718.77069913
"77352","Ozouer-le-Voulgis",455.7524187
"77353","Paley",135.16176872
"77354","Pamfou",278.99149689
"77355","Paroy",151.09170434
"77356","Passy-sur-Seine",40.57399958
"77357","Pecy",90.78212832
"77358","Penchard",1020.54878389
"77359","Perthes",526.25183016
"77360","Pezarches",160.58902113
"77361","Pierre-Levee",123.37241841
"77363","Le Pin",2858.69001626
"77364","Le Plessis-aux-Bois",278.32235521
"77365","Le Plessis-Feu-Aussoux",151.37531903
"77366","Le Plessis-l'Eveque",409.63342008
"77367","Le Plessis-Placy",160.79611369
"77368","Poigny",952.12836555
"77369","Poincy",3359.90469512
"77370","Poligny",125.3958003
"77371","Pommeuse",635.27023414
"77372","Pomponne",3350.75571294
"77373","Pontault-Combault",7330.86673388
"77374","Pontcarre",1418.09686846
"77376","Precy-sur-Marne",452.36509993
"77377","Presles-en-Brie",524.66889185
"77378","Pringy",1577.79419346
"77379","Provins",1219.411468
"77380","Puisieux",125.01103615
"77381","Quiers",203.65211445
"77382","Quincy-Voisins",1488.82838201
"77383","Rampillon",121.1375653
"77384","Reau",1026.36423865
"77385","Rebais",261.77592096
"77386","Recloses",175.80112429
"77387","Remauville",120.26290424
"77388","Reuil-en-Brie",688.78132579
"77389","La Rochette",2546.76843249
"77390","Roissy-en-Brie",4841.98306166
"77391","Rouilly",353.5745372
"77392","Rouvres",685.21329353
"77393","Rozay-en-Brie",443.98417139
"77394","Rubelles",2569.41284732
"77395","Rumont",59.06802853
"77396","Rupereux",27.02528758
"77397","Saacy-sur-Marne",278.61852209
"77398","Sablonnieres",156.76663217
"77399","Saint-Ange-le-Viel",115.55928819
"77400","Saint-Augustin",653.2503441
"77401","Sainte-Aulde",204.20925048
"77402","Saint-Barthelemy",52.27718706
"77403","Saint-Brice",236.73087915
"77404","Sainte-Colombe",445.56619418
"77405","Saint-Cyr-sur-Morin",406.14018619
"77406","Saint-Denis-les-Rebais",234.37312311
"77407","Saint-Fargeau-Ponthierry",2431.3709446
"77408","Saint-Fiacre",454.55947771
"77409","Saint-Germain-Laval",710.50751893
"77410","Saint-Germain-Laxis",330.3482969
"77411","Saint-Germain-sous-Doue",268.5370128
"77412","Saint-Germain-sur-Ecole",498.95395965
"77413","Saint-Germain-sur-Morin",2479.28400307
"77414","Saint-Hilliers",81.56706971
"77415","Saint-Jean-les-Deux-Jumeaux",278.92726333
"77416","Saint-Just-en-Brie",58.09858089
"77417","Saint-Leger",75.37323827
"77418","Saint-Loup-de-Naud",216.63321873
"77419","Saint-Mammes",1871.57482215
"77420","Saint-Mard",1791.70057015
"77421","Saint-Mars-Vieux-Maisons",29.76519236
"77423","Saint-Martin-des-Champs",300.81964236
"77424","Saint-Martin-du-Boschet",26.98945978
"77425","Saint-Martin-en-Biere",262.27496381
"77426","Saint-Mery",213.4628217
"77427","Saint-Mesmes",342.36921172
"77428","Saint-Ouen-en-Brie",237.08565971
"77429","Saint-Ouen-sur-Morin",394.59628366
"77430","Saint-Pathus",1352.88048383
"77431","Saint-Pierre-les-Nemours",913.23202929
"77432","Saint-Remy-la-Vanne",205.53513531
"77433","Saints",358.64035803
"77434","Saint-Sauveur-les-Bray",140.81525129
"77435","Saint-Sauveur-sur-Ecole",805.81428534
"77436","Saint-Simeon",222.77562616
"77437","Saint-Soupplets",569.78228447
"77438","Saint-Thibault-des-Vignes",5926.52949489
"77439","Salins",299.71183883
"77440","Sammeron",349.18609388
"77441","Samois-sur-Seine",622.22499468
"77442","Samoreau",2129.44041676
"77443","Sancy",331.49107643
"77444","Sancy-les-Provins",54.21419432
"77445","Savigny-le-Temple",5478.27830879
"77446","Savins",221.14048263
"77447","Seine-Port",1871.91955402
"77448","Sept-Sorts",851.10862635
"77449","Serris",2815.01583938
"77450","Servon",1816.73311864
"77451","Signy-Signets",203.90609688
"77452","Sigy",126.79027181
"77453","Sivry-Courtry",227.47715735
"77454","Sognolles-en-Montois",139.21724819
"77455","Soignolles-en-Brie",568.31260502
"77456","Soisy-Bouy",196.62438962
"77457","Solers",637.39488559
"77458","Souppes-sur-Loing",547.77972511
"77459","Sourdun",165.85885459
"77460","Tancrou",186.72771373
"77461","Thenisy",111.53502872
"77462","Thieux",287.54376612
"77463","Thomery",1945.55847754
"77464","Thorigny-sur-Marne",4220.37868802
"77465","Thoury-Ferottes",248.05605244
"77466","Tigeaux",462.14016839
"77467","La Tombe",150.29717693
"77468","Torcy",7842.32168811
"77469","Touquin",193.86014552
"77470","Tournan-en-Brie",1283.0258857
"77471","Tousson",69.25670053
"77472","La Tretoire",233.62411137
"77473","Treuzy-Levelay",182.16109832
"77474","Trilbardou",484.82487404
"77475","Trilport",1033.50788295
"77476","Trocy-en-Multien",190.74079036
"77477","Ury",240.22095065
"77478","Ussy-sur-Marne",359.57638009
"77479","Vaires-sur-Marne",7648.67443704
"77480","Valence-en-Brie",247.52364314
"77481","Vanville",116.30839237
"77482","Varennes-sur-Seine",712.54706974
"77483","Varreddes",421.62334599
"77484","Vaucourtois",249.3649942
"77485","Le Vaudoue",156.62383225
"77486","Vaudoy-en-Brie",119.20200227
"77487","Vaux-le-Penil",2803.0074142
"77489","Vaux-sur-Lunain",53.26971487
"77490","Vendrest",134.59765613
"77491","Veneux-les-Sablons",1856.92606796
"77492","Verdelot",146.29127109
"77493","Verneuil-l'Etang",790.50290043
"77494","Vernou-la-Celle-sur-Seine",686.32341935
"77495","Vert-Saint-Denis",2982.02746952
"77496","Vieux-Champagne",94.11115188
"77498","Vignely",821.71399301
"77500","Villebeon",70.67943233
"77501","Villecerf",226.0968675
"77504","Villemarechal",165.2149419
"77505","Villemareuil",220.02737109
"77506","Villemer",175.51701276
"77507","Villenauxe-la-Petite",97.7048038
"77508","Villeneuve-le-Comte",395.33815724
"77509","Villeneuve-les-Bordes",130.21667672
"77510","Villeneuve-Saint-Denis",462.92779677
"77511","Villeneuve-sous-Dammartin",507.31183003
"77512","Villeneuve-sur-Bellot",209.21295945
"77513","Villenoy",1496.71954405
"77514","Villeparisis",4943.74654815
"77515","Villeroy",387.81318053
"77516","Ville-Saint-Jacques",220.73609066
"77517","Villevaude",1217.97668021
"77518","Villiers-en-Biere",1120.90880428
"77519","Villiers-Saint-Georges",104.00831359
"77520","Villiers-sous-Grez",200.88774419
"77521","Villiers-sur-Morin",909.05664968
"77522","Villiers-sur-Seine",48.85028556
"77523","Villuis",48.3912832
"77524","Vimpelles",85.37728293
"77525","Vinantes",262.98240874
"77526","Vincy-Manoeuvre",46.58499084
"77527","Voinsles",128.25706035
"77528","Voisenon",2662.65294483
"77529","Voulangis",672.90558842
"77530","Voulton",36.29617593
"77531","Voulx",265.71266151
"77532","Vulaines-les-Provins",52.69732917
"77533","Vulaines-sur-Seine",1598.34301067
"77534","Yebles",499.67981482
"78003","Ablis",548.37381419
"78005","Acheres",5490.54789679
"78006","Adainville",292.65129538
"78007","Aigremont",3195.76543916
"78009","Allainville",73.22904893
"78010","Les Alluets-le-Roi",426.16795455
"78013","Andelu",537.99576242
"78015","Andresy",5275.2961788
"78020","Arnouville-les-Mantes",339.69943949
"78029","Aubergenville",2528.00861559
"78030","Auffargis",499.75958287
"78031","Auffreville-Brasseuil",2702.73699368
"78033","Aulnay-sur-Mauldre",1420.96933029
"78034","Auteuil",552.71003294
"78036","Autouillet",518.9850877
"78043","Bailly",3294.4158678
"78048","Bazainville",435.97057033
"78049","Bazemont",727.48068125
"78050","Bazoches-sur-Guyonne",468.41580276
"78053","Behoust",478.80482399
"78057","Bennecourt",826.21828596
"78062","Beynes",1583.03640786
"78068","Blaru",198.65516731
"78070","Boinville-en-Mantois",468.8574129
"78071","Boinville-le-Gaillard",175.40426477
"78072","Boinvilliers",298.94297449
"78073","Bois-d'Arcy",7038.95859046
"78076","Boissets",161.94535486
"78077","La Boissiere-Ecole",166.69774766
"78082","Boissy-Mauvoisin",343.44404689
"78084","Boissy-sans-Avoir",567.0892854
"78087","Bonnelles",493.59599286
"78089","Bonnieres-sur-Seine",773.2687945
"78090","Bouafle",1771.26543954
"78092","Bougival",9612.89331604
"78096","Bourdonne",205.49596183
"78104","Breuil-Bois-Robert",1188.18878847
"78107","Breval",505.05002695
"78108","Les Breviaires",427.28000321
"78113","Brueil-en-Vexin",536.13962599
"78117","Buc",3448.80180778
"78118","Buchelay",4807.0750768
"78120","Bullion",372.22928642
"78123","Carrieres-sous-Poissy",5616.43103656
"78124","Carrieres-sur-Seine",16258.65726621
"78125","La Celle-les-Bordes",216.01424834
"78126","La Celle-Saint-Cloud",8176.00178778
"78128","Cernay-la-Ville",290.25697932
"78133","Chambourcy",2689.00653195
"78138","Chanteloup-les-Vignes",5016.49516082
"78140","Chapet",2946.49849843
"78143","Chateaufort",1278.74548772
"78146","Chatou",11094.75556824
"78147","Chaufour-les-Bonnieres",195.60679892
"78152","Chavenay",1411.87483202
"78158","Le Chesnay",9569.87880789
"78160","Chevreuse",1154.65241409
"78162","Choisel",185.08934924
"78163","Civry-la-Foret",208.61951122
"78164","Clairefontaine-en-Yvelines",136.67688579
"78165","Les Clayes-sous-Bois",5809.2912145
"78168","Coignieres",2912.13192551
"78171","Conde-sur-Vesgre",286.74134783
"78172","Conflans-Sainte-Honorine",7937.82075098
"78185","Courgent",384.01303924
"78188","Cravent",140.42309913
"78189","Crespieres",324.89450728
"78190","Croissy-sur-Seine",10155.46699404
"78192","Dammartin-en-Serve",292.93167173
"78193","Dampierre-en-Yvelines",283.40271662
"78194","Dannemarie",137.8677333
"78196","Davron",341.95808393
"78202","Drocourt",356.46949356
"78206","Ecquevilly",1098.57128194
"78208","Elancourt",7540.02881191
"78209","Emance",186.05458692
"78217","Epone",1986.48669373
"78220","Les Essarts-le-Roi",1092.83657311
"78224","L'Etang-la-Ville",3369.97009063
"78227","Evecquemont",2391.94056294
"78230","La Falaise",1780.74625127
"78231","Favrieux",264.60342789
"78233","Feucherolles",454.51816611
"78234","Flacourt",218.5462493
"78236","Flexanville",288.10034564
"78237","Flins-Neuve-Eglise",206.94305875
"78238","Flins-sur-Seine",2286.8279213
"78239","Follainville-Dennemont",1872.3195779
"78242","Fontenay-le-Fleury",5751.15998609
"78245","Fontenay-Mauvoisin",660.45861255
"78246","Fontenay-Saint-Pere",452.11808362
"78251","Fourqueux",2385.7221231
"78255","Freneuse",727.33334013
"78261","Gaillon-sur-Montcient",1258.87483907
"78262","Galluis",764.53685665
"78263","Gambais",389.66757502
"78264","Gambaiseuil",47.12903335
"78265","Garancieres",672.40603335
"78267","Gargenville",2019.19182156
"78269","Gazeran",306.38045857
"78276","Gommecourt",452.61757076
"78278","Goupillieres",292.45875609
"78281","Goussonville",379.91846918
"78283","Grandchamp",67.69202454
"78285","Gressey",299.13548858
"78289","Grosrouvre",339.22993462
"78290","Guernes",638.57238385
"78291","Guerville",1410.13209068
"78296","Guitrancourt",1412.67305773
"78297","Guyancourt",7137.03928076
"78299","Hardricourt",2612.88212665
"78300","Hargeville",243.10474182
"78302","La Hauteville",103.52969699
"78305","Herbeville",430.70848782
"78307","Hermeray",219.70125693
"78310","Houdan",487.0146681
"78311","Houilles",16741.78319507
"78314","Issou",2092.84326392
"78317","Jambville",519.88314479
"78320","Jeufosse",485.11537019
"78321","Jouars-Pontchartrain",3140.06925448
"78322","Jouy-en-Josas",2207.46389715
"78324","Jouy-Mauvoisin",895.42884402
"78325","Jumeauville",276.36804725
"78327","Juziers",1591.75170452
"78329","Lainville-en-Vexin",332.37153605
"78334","Levis-Saint-Nom",1183.48296857
"78335","Limay",3782.63031572
"78337","Limetz-Villez",524.01497159
"78343","Les Loges-en-Josas",1722.75155648
"78344","Lommoye",219.05760736
"78346","Longnes",377.85078374
"78349","Longvilliers",227.27601028
"78350","Louveciennes",7010.19580321
"78354","Magnanville",3971.50412662
"78356","Magny-les-Hameaux",3168.87414059
"78358","Maisons-Laffitte",8057.4979121
"78361","Mantes-la-Jolie",6080.85733519
"78362","Mantes-la-Ville",5624.32920384
"78364","Marcq",692.74250947
"78366","Mareil-le-Guyon",490.29008957
"78367","Mareil-Marly",4539.58530396
"78368","Mareil-sur-Mauldre",555.69692704
"78372","Marly-le-Roi",5412.27078534
"78380","Maule",968.92036506
"78381","Maulette",391.10897669
"78382","Maurecourt",5986.469809
"78383","Maurepas",5618.76799849
"78384","Medan",2852.81172066
"78385","Menerville",258.97118339
"78389","Mere",593.69000345
"78391","Mericourt",643.78046106
"78396","Le Mesnil-le-Roi",6656.27982665
"78397","Le Mesnil-Saint-Denis",1852.06833688
"78398","Les Mesnuls",403.85967303
"78401","Meulan-en-Yvelines",4230.30833599
"78402","Mezieres-sur-Seine",1490.93868412
"78403","Mezy-sur-Seine",1749.29055872
"78404","Millemont",297.38599849
"78406","Milon-la-Chapelle",2141.27889621
"78407","Mittainville",75.78934668
"78410","Moisson",346.48133946
"78413","Mondreville",224.91485875
"78415","Montainville",798.51537534
"78416","Montalet-le-Bois",470.70495522
"78417","Montchauvet",226.52924362
"78418","Montesson",8443.16059463
"78420","Montfort-l'Amaury",605.59886565
"78423","Montigny-le-Bretonneux",9469.77946667
"78431","Morainvilliers",1106.03807918
"78437","Mousseaux-sur-Seine",487.36357262
"78439","Mulcent",314.34437995
"78440","Les Mureaux",4666.41274436
"78442","Neauphle-le-Chateau",2624.36914687
"78443","Neauphle-le-Vieux",659.43940532
"78444","Neauphlette",429.71423569
"78451","Nezel",2225.44727381
"78455","Noisy-le-Roi",2696.71878755
"78460","Oinville-sur-Montcient",799.47638095
"78464","Orcemont",174.45870163
"78465","Orgerus",482.75065801
"78466","Orgeval",1042.94615577
"78470","Orphin",197.5681828
"78472","Orsonville",46.19211504
"78474","Orvilliers",306.70302613
"78475","Osmoy",254.97722324
"78478","Paray-Douaville",63.37664985
"78481","Le Pecq",5987.87762155
"78484","Perdreauville",514.82997073
"78486","Le Perray-en-Yvelines",1232.45854807
"78490","Plaisir",6286.79653147
