"ID","NAMES","population_AsTheCowRolls_POT_10"
"78404","Millemont",22233.58380284
"78406","Milon-la-Chapelle",88804.47897771
"78407","Mittainville",4668.71095092
"78410","Moisson",7688.88544133
"78413","Mondreville",13221.39189997
"78415","Montainville",30376.95548032
"78416","Montalet-le-Bois",41451.32534489
"78417","Montchauvet",15968.74620619
"78418","Montesson",651877.28427302
"78420","Montfort-l'Amaury",36144.36666406
"78423","Montigny-le-Bretonneux",274838.31940187
"78431","Morainvilliers",104963.01371808
"78437","Mousseaux-sur-Seine",14475.80484331
"78439","Mulcent",20385.27057049
"78440","Les Mureaux",158612.40796065
"78442","Neauphle-le-Chateau",107320.89457816
"78443","Neauphle-le-Vieux",68693.49970484
"78444","Neauphlette",7336.50914109
"78451","Nezel",118712.78793588
"78455","Noisy-le-Roi",298742.6667816
"78460","Oinville-sur-Montcient",74261.88541003
"78464","Orcemont",16646.96553971
"78465","Orgerus",15403.2302387
"78466","Orgeval",131365.16640501
"78470","Orphin",17045.36961122
"78472","Orsonville",10249.71899134
"78474","Orvilliers",19084.28079319
"78475","Osmoy",14789.45796222
"78478","Paray-Douaville",10412.53789283
"78481","Le Pecq",442319.8973801
"78484","Perdreauville",68437.91773912
"78486","Le Perray-en-Yvelines",76025.50946818
"78490","Plaisir",158823.55736043
"78497","Poigny-la-Foret",20065.17703023
"78498","Poissy",290841.54080443
"78499","Ponthevrard",21231.11966782
"78501","Porcheville",122191.48276758
"78502","Le Port-Marly",544470.72348082
"78503","Port-Villez",14875.37086146
"78505","Prunay-le-Temple",12442.54559361
"78506","Prunay-en-Yvelines",7812.19459613
"78513","La Queue-les-Yvelines",29261.59668471
"78516","Raizeux",5603.58610243
"78517","Rambouillet",50677.61462793
"78518","Rennemoulin",216142.6646736
"78520","Richebourg",17102.32462483
"78522","Rochefort-en-Yvelines",36465.25501966
"78524","Rocquencourt",330206.83968938
"78528","Rolleboise",59447.44117061
"78530","Rosay",58042.33340318
"78531","Rosny-sur-Seine",85726.33948705
"78536","Sailly",67390.82830187
"78537","Saint-Arnoult-en-Yvelines",28876.6665671
"78545","Saint-Cyr-l'Ecole",419900.12306785
"78548","Saint-Forget",58858.69272027
"78550","Saint-Germain-de-la-Grange",84028.0944958
"78551","Saint-Germain-en-Laye",457256.01283288
"78557","Saint-Hilarion",15943.50782076
"78558","Saint-Illiers-la-Ville",9464.69426167
"78559","Saint-Illiers-le-Bois",5872.36056524
"78561","Saint-Lambert",119662.60555601
"78562","Saint-Leger-en-Yvelines",17670.83500032
"78564","Saint-Martin-de-Brethencourt",15158.41756508
"78565","Saint-Martin-des-Champs",13594.03392337
"78567","Saint-Martin-la-Garenne",61071.92810349
"78569","Sainte-Mesme",23389.30409884
"78571","Saint-Nom-la-Breteche",152974.25825876
"78575","Saint-Remy-les-Chevreuse",97508.26643198
"78576","Saint-Remy-l'Honore",70072.1784806
"78586","Sartrouville",669320.74695582
"78588","Saulx-Marchais",28996.41622936
"78590","Senlisse",46125.13922611
"78591","Septeuil",33116.992335
"78597","Soindres",92886.61060181
"78601","Sonchamp",30859.93782778
"78605","Tacoignieres",15882.43264135
"78606","Le Tartre-Gaudran",3994.93234167
"78608","Le Tertre-Saint-Denis",28746.84894945
"78609","Tessancourt-sur-Aubette",110871.67272578
"78615","Thiverval-Grignon",66161.20233569
"78616","Thoiry",28269.27877236
"78618","Tilly",7565.56717533
"78620","Toussus-le-Noble",206436.32542368
"78621","Trappes",302027.17497868
"78623","Le Tremblay-sur-Mauldre",82760.27319172
"78624","Triel-sur-Seine",231350.86544786
"78638","Vaux-sur-Seine",191754.53970568
"78640","Velizy-Villacoublay",578384.6956701
"78642","Verneuil-sur-Seine",154349.4292487
"78643","Vernouillet",174316.78534979
"78644","La Verriere",152103.83256619
"78646","Versailles",578264.22777996
"78647","Vert",93131.2334225
"78650","Le Vesinet",649567.36955981
"78653","Vicq",39738.29005444
"78655","Vieille-Eglise-en-Yvelines",41483.28900389
"78668","La Villeneuve-en-Chevrie",20377.96071457
"78672","Villennes-sur-Seine",192358.84409638
"78674","Villepreux",196748.37873441
"78677","Villette",70072.6835641
"78681","Villiers-le-Mahieu",19237.49973505
"78683","Villiers-Saint-Frederic",102840.24426803
"78686","Viroflay",576641.94240278
"78688","Voisins-le-Bretonneux",246786.41462152
"91001","Abbeville-la-Riviere",17241.00062658
"91016","Angerville",11650.21295355
"91017","Angervilliers",50568.6641667
"91021","Arpajon",164344.75354882
"91022","Arrancourt",15301.29500493
"91027","Athis-Mons",659576.53823089
"91035","Authon-la-Plaine",19092.56541451
"91037","Auvernaux",111674.26862641
"91038","Auvers-Saint-Georges",44573.67690395
"91041","Avrainville",114689.04579636
"91044","Ballainvilliers",330707.23173744
"91045","Ballancourt-sur-Essonne",66460.60034127
"91047","Baulne",51338.72892709
"91064","Bievres",541755.79589821
"91067","Blandy",1085.37442431
"91069","Boigneville",6497.85837104
"91075","Bois-Herpin",13108.75434204
"91079","Boissy-la-Riviere",26557.23922295
"91080","Boissy-le-Cutte",46115.09647331
"91081","Boissy-le-Sec",28623.43806313
"91085","Boissy-sous-Saint-Yon",91577.45343783
"91086","Bondoufle",246765.63900102
"91093","Boullay-les-Troux",55853.18756952
"91095","Bouray-sur-Juine",56836.24597773
"91097","Boussy-Saint-Antoine",219897.63531105
"91098","Boutervilliers",28538.87391074
"91099","Boutigny-sur-Essonne",29347.69143616
"91100","Bouville",36016.59862876
"91103","Bretigny-sur-Orge",227128.73393249
"91105","Breuillet",73905.78964634
"91106","Breux-Jouy",61115.24474093
"91109","Brieres-les-Scelles",39952.77832795
"91111","Briis-sous-Forges",74882.54626735
"91112","Brouy",1395.26401416
"91114","Brunoy",280814.17967152
"91115","Bruyeres-le-Chatel",83719.22525209
"91121","Buno-Bonnevaux",9866.5453406
"91122","Bures-sur-Yvette",159845.09929739
"91129","Cerny",34927.3972729
"91130","Chalo-Saint-Mars",14479.93897581
"91131","Chalou-Moulineux",11246.36829568
"91132","Chamarande",54841.16230691
"91135","Champcueil",29846.88868011
"91136","Champlan",425227.67156739
"91137","Champmotteux",5767.70145083
"91145","Chatignonville",15216.6455161
"91148","Chauffour-les-Etrechy",49337.61498818
"91156","Cheptainville",80363.64744689
"91159","Chevannes",65520.20531464
"91161","Chilly-Mazarin",610835.34986741
"91174","Corbeil-Essonnes",293967.12418927
"91175","Corbreuse",21289.93543494
"91179","Le Coudray-Montceaux",198095.08749502
"91180","Courances",36649.40582238
"91182","Courcouronnes",413315.38255722
"91184","Courdimanche-sur-Essonne",23387.64050365
"91186","Courson-Monteloup",57064.09521799
"91191","Crosne",410737.19652019
"91195","Dannemois",34543.81354842
"91198","D'Huison-Longueville",33594.25099954
"91200","Dourdan",35303.75101895
"91201","Draveil",424483.31175854
"91204","Echarcon",123907.54423602
"91207","Egly",110656.23134863
"91215","Epinay-sous-Senart",251467.08592675
"91216","Epinay-sur-Orge",415788.17512352
"91222","Estouches",5832.64755878
"91223","Etampes",44816.06685434
"91225","Etiolles",237924.50144165
"91226","Etrechy",60051.03182524
"91228","Evry",359286.01800733
"91232","La Ferte-Alais",47642.16914777
"91235","Fleury-Merogis",342099.8461413
"91240","Fontaine-la-Riviere",24470.26623826
"91243","Fontenay-les-Briis",92038.59995535
"91244","Fontenay-le-Vicomte",85006.30511981
"91247","La Foret-le-Roi",31696.1857903
"91248","La Foret-Sainte-Croix",21768.66863113
"91249","Forges-les-Bains",41633.80263887
"91272","Gif-sur-Yvette",121442.606432
"91273","Gironville-sur-Essonne",13447.38850937
"91274","Gometz-la-Ville",124830.46721832
"91275","Gometz-le-Chatel",118997.67651601
"91284","Les Granges-le-Roi",30878.64537314
"91286","Grigny",375425.59469299
"91292","Guibeville",110256.67548068
"91293","Guigneville-sur-Essonne",39883.11190807
"91294","Guillerval",19852.68442333
"91312","Igny",446098.96985276
"91315","Itteville",52300.01944698
"91318","Janville-sur-Juine",44351.57289781
"91319","Janvry",79804.67118215
"91326","Juvisy-sur-Orge",512774.6257595
"91330","Lardy",48550.360187
"91332","Leudeville",86516.32758001
"91333","Leuville-sur-Orge",211841.51353627
"91338","Limours",57496.12287261
"91339","Linas",127406.8902147
"91340","Lisses",243892.29665865
"91345","Longjumeau",456862.91329262
"91347","Longpont-sur-Orge",287544.60484044
"91359","Maisse",19537.73901436
"91363","Marcoussis",176885.07807008
"91374","Marolles-en-Beauce",18265.14973103
"91376","Marolles-en-Hurepoix",105803.16740224
"91377","Massy",650516.76465911
"91378","Mauchamps",66053.28268355
"91386","Mennecy",131424.39561905
"91390","Mereville",10922.24007565
"91393","Merobert",10473.61192919
"91399","Mespuits",8556.20780634
"91405","Milly-la-Foret",24431.04865222
"91408","Moigny-sur-Ecole",22614.65055727
"91411","Les Molieres",71402.00617701
"91412","Mondeville",29270.46132661
"91414","Monnerville",20152.26910198
"91421","Montgeron",407821.22152157
"91425","Montlhery",310605.44428
"91432","Morangis",482833.00643582
"91433","Morigny-Champigny",44369.56593053
"91434","Morsang-sur-Orge",493362.84959395
"91435","Morsang-sur-Seine",97462.55485943
"91441","Nainville-les-Roches",50152.12204547
"91457","La Norville",133684.64201818
"91458","Nozay",190605.32850853
"91461","Ollainville",118088.55537533
"91463","Oncy-sur-Ecole",17359.61029139
"91468","Ormoy",143350.4315404
"91469","Ormoy-la-Riviere",33076.97383506
"91471","Orsay",236280.38929299
"91473","Orveau",27479.33519963
"91477","Palaiseau",271835.69719401
"91479","Paray-Vieille-Poste",645122.58994506
"91482","Pecqueuse",51102.1471307
"91494","Le Plessis-Pate",229822.60412593
"91495","Plessis-Saint-Benoist",14976.81152901
"91507","Prunay-sur-Essonne",9918.43483326
"91508","Puiselet-le-Marais",14440.99084925
"91511","Pussay",12312.43865385
"91514","Quincy-sous-Senart",234199.24104708
"91519","Richarville",13821.34899069
"91521","Ris-Orangis",394612.63072299
"91525","Roinville",35380.72799425
"91526","Roinvilliers",7168.65858231
"91533","Saclas",21510.08604986
"91534","Saclay",306478.59982215
"91538","Saint-Aubin",176428.07568063
"91540","Saint-Cheron",48450.98142414
"91544","Saint-Cyr-la-Riviere",21763.97899586
"91546","Saint-Cyr-sous-Dourdan",42260.96980057
"91547","Saint-Escobille",13647.33078268
"91549","Sainte-Genevieve-des-Bois",387861.15625209
"91552","Saint-Germain-les-Arpajon",138868.1408828
"91553","Saint-Germain-les-Corbeil",295515.35971403
"91556","Saint-Hilaire",22735.37286584
"91560","Saint-Jean-de-Beauregard",118794.44321921
"91568","Saint-Maurice-Montcouronne",52494.71279897
"91570","Saint-Michel-sur-Orge",321878.77203958
"91573","Saint-Pierre-du-Perray",223078.16611211
"91577","Saintry-sur-Seine",179649.67915596
"91578","Saint-Sulpice-de-Favieres",52997.47785328
"91579","Saint-Vrain",68986.56476709
"91581","Saint-Yon",84905.28834808
"91587","Saulx-les-Chartreux",377054.74504279
"91589","Savigny-sur-Orge",569328.09012031
"91593","Sermaise",25816.50924809
"91599","Soisy-sur-Ecole",39319.31184187
"91600","Soisy-sur-Seine",302641.12734236
"91602","Souzy-la-Briche",48133.19501103
"91613","Congerville-Thionville",8785.39989376
"91617","Tigery",293276.33319458
"91619","Torfou",53455.64916656
"91629","Valpuiseaux",14547.48390767
"91630","Le Val-Saint-Germain",44238.0500201
"91631","Varennes-Jarcy",144905.03497671
"91634","Vaugrigneuse",54657.58020057
"91635","Vauhallan",354265.07610313
"91639","Vayres-sur-Essonne",29589.68490754
"91645","Verrieres-le-Buisson",604574.01811262
"91648","Vert-le-Grand",109352.21630015
"91649","Vert-le-Petit",73413.15801146
"91654","Videlles",33452.44302714
"91657","Vigneux-sur-Seine",466923.9468397
"91659","Villabe",177912.05972182
"91661","Villebon-sur-Yvette",222431.45133595
"91662","Villeconin",47759.83084623
"91665","La Ville-du-Bois",312841.85882043
"91666","Villejust",250190.6627904
"91667","Villemoisson-sur-Orge",432679.04843781
"91671","Villeneuve-sur-Auvers",38028.54061788
"91679","Villiers-le-Bacle",208546.54509582
"91685","Villiers-sur-Orge",287707.41800305
"91687","Viry-Chatillon",375315.58758337
"91689","Wissous",580434.96227069
"91691","Yerres",341869.73695555
"91692","Les Ulis",161981.18807401
"92002","Antony",698105.68702941
"92004","Asnieres-sur-Seine",2229422.66834865
"92007","Bagneux",1536165.74680776
"92009","Bois-Colombes",1427599.02993578
"92012","Boulogne-Billancourt",1909590.29129454
"92014","Bourg-la-Reine",1278608.87860728
"92019","Chatenay-Malabry",869215.05068119
"92020","Chatillon",1639756.16743245
"92022","Chaville",805128.4889394
"92023","Clamart",1329710.40187255
"92024","Clichy",2489323.01831882
"92025","Colombes",1585928.17092123
"92026","Courbevoie",2068655.97920355
"92032","Fontenay-aux-Roses",1325952.53196251
"92033","Garches",773928.78150067
"92035","La Garenne-Colombes",1762551.61836038
"92036","Gennevilliers",2050804.43391945
"92040","Issy-les-Moulineaux",1922379.64075889
"92044","Levallois-Perret",2277838.91339374
"92046","Malakoff",2053781.96788363
"92047","Marnes-la-Coquette",813396.94462598
"92048","Meudon",1308643.84551905
"92049","Montrouge",2156854.62930215
"92050","Nanterre",1268913.68060584
"92051","Neuilly-sur-Seine",2214734.63589626
"92060","Le Plessis-Robinson",1014162.86591924
"92062","Puteaux",1687439.68398244
"92063","Rueil-Malmaison",881159.59749948
"92064","Saint-Cloud",1221129.33748033
"92071","Sceaux",960822.59742286
"92072","Sevres",1335046.45375835
"92073","Suresnes",1634260.9958776
"92075","Vanves",2076577.96976701
"92076","Vaucresson",789091.61281353
"92077","Ville-d'Avray",759309.23569355
"92078","Villeneuve-la-Garenne",2097459.50526355
"93001","Aubervilliers",2333068.43292319
"93005","Aulnay-sous-Bois",962739.2040029
"93006","Bagnolet",2297073.36789643
"93007","Le Blanc-Mesnil",1177367.91003769
"93008","Bobigny",1952784.52192755
"93010","Bondy",1607408.37192922
"93013","Le Bourget",1675260.93592537
"93014","Clichy-sous-Bois",729723.45374918
"93015","Coubron",479854.42403171
"93027","La Courneuve",2062932.67253588
"93029","Drancy",1590045.98973471
"93030","Dugny",1213886.21263849
"93031","Epinay-sur-Seine",1488947.44361477
"93032","Gagny",890491.37620966
"93033","Gournay-sur-Marne",603087.35146163
"93039","L'Ile-Saint-Denis",2132755.51795489
"93045","Les Lilas",2483572.81429702
"93046","Livry-Gargan",1011835.4012462
"93047","Montfermeil",664174.82045602
"93048","Montreuil",2002787.05229485
"93049","Neuilly-Plaisance",1154221.81433504
"93050","Neuilly-sur-Marne",868380.7444111
"93051","Noisy-le-Grand",839945.37170123
"93053","Noisy-le-Sec",1753198.53133031
"93055","Pantin",2641324.58434151
"93057","Les Pavillons-sous-Bois",1364068.2883784
"93059","Pierrefitte-sur-Seine",1137406.46327564
"93061","Le Pre-Saint-Gervais",2536177.37884638
"93062","Le Raincy",1215467.24789803
"93063","Romainville",2148531.46806421
"93064","Rosny-sous-Bois",1741909.98405126
"93066","Saint-Denis",1975291.0378418
"93070","Saint-Ouen",2621673.82821012
"93071","Sevran",652847.66642187
"93072","Stains",1390899.34141593
"93073","Tremblay-en-France",277362.75138445
"93074","Vaujours",615418.3496653
"93077","Villemomble",1489579.31245048
"93078","Villepinte",442341.71199665
"93079","Villetaneuse",1160967.49111835
"94001","Ablon-sur-Seine",607379.32087047
"94002","Alfortville",1173693.85216666
"94003","Arcueil",1859778.21046829
"94004","Boissy-Saint-Leger",570225.03915811
"94011","Bonneuil-sur-Marne",729306.39992621
"94015","Bry-sur-Marne",978789.63810794
"94016","Cachan",1715293.1546929
"94017","Champigny-sur-Marne",979383.34211595
"94018","Charenton-le-Pont",1920982.27507156
"94019","Chennevieres-sur-Marne",521725.55805646
"94021","Chevilly-Larue",1277607.25068734
"94022","Choisy-le-Roi",1141596.84380361
"94028","Creteil",1162602.20200415
"94033","Fontenay-sous-Bois",1563565.98239398
"94034","Fresnes",1075751.01298194
"94037","Gentilly",2275839.8213528
"94038","L'Hay-les-Roses",1268414.13439472
"94041","Ivry-sur-Seine",1999043.05574989
"94042","Joinville-le-Pont",1661133.34499877
"94043","Le Kremlin-Bicetre",2295137.68438516
"94044","Limeil-Brevannes",558350.18358872
"94046","Maisons-Alfort",1703943.22070008
"94047","Mandres-les-Roses",209261.23821023
"94048","Marolles-en-Brie",180238.99943226
"94052","Nogent-sur-Marne",1522725.79738673
"94053","Noiseau",415619.4142039
"94054","Orly",709489.77771554
"94055","Ormesson-sur-Marne",435369.75560742
"94056","Perigny",170610.89458015
"94058","Le Perreux-sur-Marne",1238600.01737533
"94059","Le Plessis-Trevise",461422.37343864
"94060","La Queue-en-Brie",388666.10130348
"94065","Rungis",904653.77366887
"94067","Saint-Mande",2607555.60519307
"94068","Saint-Maur-des-Fosses",979135.33140869
"94069","Saint-Maurice",925455.93904715
"94070","Santeny",115295.41246202
"94071","Sucy-en-Brie",505935.65202369
"94073","Thiais",1182858.41917369
"94074","Valenton",610097.92352746
"94075","Villecresnes",293362.34310651
"94076","Villejuif",1738785.11535574
"94077","Villeneuve-le-Roi",700689.13966878
"94078","Villeneuve-Saint-Georges",643687.41016409
"94079","Villiers-sur-Marne",954042.63183259
"94080","Vincennes",2110465.49743041
"94081","Vitry-sur-Seine",1424163.9590799
"95002","Ableiges",111558.25365253
"95008","Aincourt",37335.90250107
"95011","Ambleville",8443.4740479
"95012","Amenucourt",5524.22466675
"95014","Andilly",417897.19693863
"95018","Argenteuil",1285689.42238035
"95019","Arnouville",708832.04483888
"95023","Arronville",12057.85450431
"95024","Arthies",26014.4933391
"95026","Asnieres-sur-Oise",44360.67475671
"95028","Attainville",218655.44959039
"95039","Auvers-sur-Oise",213635.61371018
"95040","Avernes",45134.69257227
"95042","Baillet-en-France",197206.75153649
"95046","Banthelu",16742.09790539
"95051","Beauchamp",413438.30650774
"95052","Beaumont-sur-Oise",74416.79114417
"95054","Le Bellay-en-Vexin",17044.24381179
"95055","Bellefontaine",43167.24337745
"95056","Belloy-en-France",91027.96477803
"95058","Bernes-sur-Oise",48880.7159839
"95059","Berville",2910.73468171
"95060","Bessancourt",341784.74988916
"95061","Bethemont-la-Foret",157803.46957765
"95063","Bezons",1188648.98318174
"95074","Boisemont",192083.80123673
"95078","Boissy-l'Aillerie",161353.32797721
"95088","Bonneuil-en-France",744152.88551648
"95091","Bouffemont",187095.26373166
"95094","Bouqueval",225942.91351541
"95101","Bray-et-Lu",6661.84752091
"95102","Breancon",29487.8495177
"95110","Brignancourt",17467.92473412
"95116","Bruyeres-sur-Oise",28687.44941108
"95119","Buhy",7176.53543551
"95120","Butry-sur-Oise",144865.35940039
"95127","Cergy",253329.52685945
"95134","Champagne-sur-Oise",67508.15548617
"95139","La Chapelle-en-Vexin",11753.55392386
"95141","Charmont",19027.57199074
"95142","Chars",13364.14401677
"95144","Chatenay-en-France",56262.05534969
"95149","Chaumontel",35857.08895498
"95150","Chaussy",7183.7413331
"95151","Chauvry",210755.38329133
"95154","Chennevieres-les-Louvres",196418.04160314
"95157","Cherence",6760.21998234
"95166","Clery-en-Vexin",28454.36915068
"95169","Commeny",37341.85208591
"95170","Condecourt",113983.45831931
"95176","Cormeilles-en-Parisis",639538.61603149
"95177","Cormeilles-en-Vexin",81525.48302251
"95181","Courcelles-sur-Viosne",160049.34915144
"95183","Courdimanche",200179.04643513
"95197","Deuil-la-Barre",853505.22481316
"95199","Domont",261008.12325444
"95203","Eaubonne",653892.53840944
"95205","Ecouen",364516.75871862
"95210","Enghien-les-Bains",1142649.41562218
"95211","Ennery",182445.86985385
"95212","Epiais-les-Louvres",49620.61494874
"95213","Epiais-Rhus",56423.33965688
"95214","Epinay-Champlatreux",79855.0372673
"95218","Eragny",341386.58266254
"95219","Ermont",680954.64792354
"95229","Ezanville",363228.74640147
"95241","Fontenay-en-Parisis",150820.78566131
"95250","Fosses",38702.21040512
"95252","Franconville",686642.50264024
"95253","Fremainville",40184.4275931
"95254","Fremecourt",44114.49669961
"95256","Frepillon",350688.51299105
"95257","La Frette-sur-Seine",533330.87755939
"95258","Frouville",17904.58327037
"95259","Gadancourt",16537.32632217
"95268","Garges-les-Gonesse",816100.38395211
"95270","Genainville",9799.88499743
"95271","Genicourt",179695.95823604
"95277","Gonesse",612918.90059822
"95280","Goussainville",116261.09930564
"95282","Gouzangrez",41298.93529094
"95287","Grisy-les-Platres",54438.73565873
"95288","Groslay",661603.97899038
"95295","Guiry-en-Vexin",23285.44010771
"95298","Haravilliers",6663.38119921
"95301","Haute-Isle",14160.8758102
"95303","Le Heaulme",8492.13804745
"95304","Hedouville",16347.44564703
"95306","Herblay",425249.80828278
"95308","Herouville",153863.71621761
"95309","Hodent",16437.67292267
"95313","L'Isle-Adam",87457.59282382
"95316","Jagny-sous-Bois",58995.88801259
"95323","Jouy-le-Moutier",227863.59055488
"95328","Labbeville",41989.17515204
"95331","Lassy",46281.3383305
"95341","Livilliers",144790.00811258
"95348","Longuesse",80353.31245671
"95351","Louvres",109696.66631037
"95352","Luzarches",58830.97604221
"95353","Maffliers",188528.95196607
"95355","Magny-en-Vexin",20211.84042391
"95365","Mareil-en-France",93874.99415398
"95369","Margency",566441.88349406
"95370","Marines",25944.27252878
"95371","Marly-la-Ville",43761.26399251
"95379","Maudetour-en-Vexin",10528.71572748
"95387","Menouville",40788.69463565
"95388","Menucourt",163021.93979426
"95392","Meriel",182626.3096601
"95394","Mery-sur-Oise",260791.57963935
"95395","Le Mesnil-Aubry",169462.63341328
"95409","Moisselles",292015.07395438
"95422","Montgeroult",136654.90883537
"95424","Montigny-les-Cormeilles",672343.08002939
"95426","Montlignon",450220.57400086
"95427","Montmagny",942449.35229866
"95428","Montmorency",598013.98202636
"95429","Montreuil-sur-Epte",4110.14693789
"95430","Montsoult",201744.02289007
"95436","Mours",89139.86178876
"95438","Moussy",21476.21533887
"95445","Nerville-la-Foret",94333.70226042
"95446","Nesles-la-Vallee",91552.9945959
"95447","Neuilly-en-Vexin",11445.24329515
"95450","Neuville-sur-Oise",264474.11762084
"95452","Nointel",53237.92773342
"95456","Noisy-sur-Oise",40608.71785662
"95459","Nucourt",13179.8553602
"95462","Omerville",9348.93981974
"95476","Osny",180138.23268993
"95480","Parmain",88669.65581201
"95483","Le Perchay",42843.88498731
"95487","Persan",72395.92144619
"95488","Pierrelaye",282921.00995992
"95489","Piscop",429766.65305999
"95491","Le Plessis-Bouchard",539777.59115331
"95492","Le Plessis-Gassot",202372.17802868
"95493","Le Plessis-Luzarches",37715.66883505
"95500","Pontoise",306037.79809987
"95504","Presles",69619.53975463
"95509","Puiseux-en-France",57495.02384158
"95510","Puiseux-Pontoise",225522.68119552
"95523","La Roche-Guyon",8786.41589045
"95527","Roissy-en-France",229050.09886135
"95529","Ronquerolles",23627.03931759
"95535","Sagy",130793.31289578
"95539","Saint-Brice-sous-Foret",620145.50035632
"95541","Saint-Clair-sur-Epte",6385.43161712
"95543","Saint-Cyr-en-Arthies",35013.23295799
"95554","Saint-Gervais",12211.92357508
"95555","Saint-Gratien",1122020.27162423
"95563","Saint-Leu-la-Foret",423212.45170673
"95566","Saint-Martin-du-Tertre",34213.39286395
"95572","Saint-Ouen-l'Aumone",310918.24702802
"95574","Saint-Prix",268329.05757759
"95580","Saint-Witz",53038.87457159
"95582","Sannois",924606.40353441
"95584","Santeuil",28698.55778693
"95585","Sarcelles",685975.77261401
"95592","Seraincourt",76775.19184267
"95594","Seugy",39872.98987874
"95598","Soisy-sous-Montmorency",721829.07008008
"95604","Survilliers",39867.96985477
"95607","Taverny",329779.30570809
"95610","Themericourt",66745.00473521
"95611","Theuville",8445.53036131
"95612","Le Thillay",303732.47195979
"95625","Us",62952.92976782
"95627","Vallangoujard",80727.07798675
"95628","Valmondois",105075.74002577
"95633","Vaudherland",340146.5112389
"95637","Vaureal",214559.12700374
"95641","Vemars",38543.22348931
"95651","Vetheuil",34806.19716993
"95652","Viarmes",48531.83686614
"95656","Vienne-en-Arthies",18643.27040333
"95658","Vigny",102540.94169102
"95660","Villaines-sous-Bois",151595.54289306
"95675","Villeron",49948.8131096
"95676","Villers-en-Arthies",12772.76503444
"95678","Villiers-Adam",192139.85248351
"95680","Villiers-le-Bel",412007.01079948
"95682","Villiers-le-Sec",146598.3145126
"95690","Wy-dit-Joli-Village",15849.08286946
