"ID","NAMES","cadres_AsTheCrowFlies_ACC_0.01"
"78361","Mantes-la-Jolie",14054.4160481605
"78362","Mantes-la-Ville",13006.4690549459
"78364","Marcq",10112.1704960032
"78366","Mareil-le-Guyon",8415.30872989958
"78367","Mareil-Marly",3540.54106332823
"78368","Mareil-sur-Mauldre",8683.27228006371
"78372","Marly-le-Roi",3203.08257685582
"78380","Maule",9692.57269247177
"78381","Maulette",18050.4723226826
"78382","Maurecourt",4257.56130633881
"78383","Maurepas",5832.98516180168
"78384","Medan",5244.28613438917
"78385","Menerville",17732.4859208024
"78389","Mere",9772.80148664617
"78391","Mericourt",18040.2590213884
"78396","Le Mesnil-le-Roi",2993.75691100884
"78397","Le Mesnil-Saint-Denis",5870.22462553403
"78398","Les Mesnuls",9464.00492248992
"78401","Meulan-en-Yvelines",7694.54959662244
"78402","Mezieres-sur-Seine",10710.9384625926
"78403","Mezy-sur-Seine",8907.97662750947
"78404","Millemont",13299.5841036019
"78406","Milon-la-Chapelle",5340.28547872082
"78407","Mittainville",20074.6768430283
"78410","Moisson",17534.3717958282
"78413","Mondreville",19363.8159388884
"78415","Montainville",9295.30588731071
"78416","Montalet-le-Bois",11296.0212129535
"78417","Montchauvet",16264.0966423275
"78418","Montesson",2750.52386286506
"78420","Montfort-l'Amaury",10270.9227509241
"78423","Montigny-le-Bretonneux",3304.42927261353
"78431","Morainvilliers",6561.52649462159
"78437","Mousseaux-sur-Seine",17448.7650893287
"78439","Mulcent",15402.9572497313
"78440","Les Mureaux",7437.83168392241
"78442","Neauphle-le-Chateau",6511.03937885465
"78443","Neauphle-le-Vieux",8258.08350086555
"78444","Neauphlette",20199.2018909456
"78451","Nezel",9441.63591064085
"78455","Noisy-le-Roi",3916.97589015666
"78460","Oinville-sur-Montcient",10168.0476416922
"78464","Orcemont",16089.7096885729
"78465","Orgerus",14155.7778490049
"78466","Orgeval",6097.11094903886
"78470","Orphin",18017.132151188
"78472","Orsonville",21737.7314909354
"78474","Orvilliers",16008.49783659
"78475","Osmoy",13179.1539519419
"78478","Paray-Douaville",21704.6524437729
"78481","Le Pecq",3010.49393085994
"78484","Perdreauville",17067.7775171632
"78486","Le Perray-en-Yvelines",10707.7273669235
"78490","Plaisir",5238.78584921673
"78497","Poigny-la-Foret",14324.1060276398
"78498","Poissy",4752.70230174682
"78499","Ponthevrard",15790.7069111272
"78501","Porcheville",11165.8518285003
"78502","Le Port-Marly",2824.14915535821
"78503","Port-Villez",23613.8095037865
"78505","Prunay-le-Temple",14947.9998493486
"78506","Prunay-en-Yvelines",19922.0599029074
"78513","La Queue-les-Yvelines",11727.8728365384
"78516","Raizeux",18718.4155060077
"78517","Rambouillet",13008.5818460735
"78518","Rennemoulin",3912.57421941378
"78520","Richebourg",16718.2195981655
"78522","Rochefort-en-Yvelines",12367.5882116861
"78524","Rocquencourt",2891.29323717334
"78528","Rolleboise",18504.7850127545
"78530","Rosay",13851.4453340118
"78531","Rosny-sur-Seine",17755.1077555349
"78536","Sailly",12067.1522536197
"78537","Saint-Arnoult-en-Yvelines",14058.8450242951
"78545","Saint-Cyr-l'Ecole",3247.17603684809
"78548","Saint-Forget",6705.82337130693
"78550","Saint-Germain-de-la-Grange",7151.06389003233
"78551","Saint-Germain-en-Laye",3347.24711482349
"78557","Saint-Hilarion",17789.2341672794
"78558","Saint-Illiers-la-Ville",20471.2626901775
"78559","Saint-Illiers-le-Bois",21903.6076004343
"78561","Saint-Lambert",5499.87256666556
"78562","Saint-Leger-en-Yvelines",12756.4166099155
"78564","Saint-Martin-de-Brethencourt",17533.4641484729
"78565","Saint-Martin-des-Champs",12998.6584766582
"78567","Saint-Martin-la-Garenne",15702.1891274884
"78569","Sainte-Mesme",15758.3149267084
"78571","Saint-Nom-la-Breteche",5150.63399638797
"78575","Saint-Remy-les-Chevreuse",5763.58231781394
"78576","Saint-Remy-l'Honore",8095.76308829792
"78586","Sartrouville",2566.51091911695
"78588","Saulx-Marchais",9517.10962972215
"78590","Senlisse",8418.71950675735
"78591","Septeuil",14035.5380100976
"78597","Soindres",14326.8037003101
"78601","Sonchamp",14959.4592906903
"78605","Tacoignieres",15417.8503052185
"78606","Le Tartre-Gaudran",20410.2557877846
"78608","Le Tertre-Saint-Denis",17032.5618757285
"78609","Tessancourt-sur-Aubette",7925.57711744397
"78615","Thiverval-Grignon",6466.55633723634
"78616","Thoiry",10744.4903788518
"78618","Tilly",18666.7260312094
"78620","Toussus-le-Noble",4502.86923526396
"78621","Trappes",3982.7654870108
"78623","Le Tremblay-sur-Mauldre",7447.84549266768
"78624","Triel-sur-Seine",4942.6158554322
"78638","Vaux-sur-Seine",5677.72466030542
"78640","Velizy-Villacoublay",2826.85695734082
"78642","Verneuil-sur-Seine",5819.09581406157
"78643","Vernouillet",5481.17275589315
"78644","La Verriere",5574.63214037158
"78646","Versailles",0
"78647","Vert",13793.6935031112
"78650","Le Vesinet",2551.06267990517
"78653","Vicq",9538.22631230864
"78655","Vieille-Eglise-en-Yvelines",10921.6080891168
"78668","La Villeneuve-en-Chevrie",21859.3261710692
"78672","Villennes-sur-Seine",5231.52907331401
"78674","Villepreux",4529.13070974934
"78677","Villette",13424.8815536247
"78681","Villiers-le-Mahieu",11439.9945574634
"78683","Villiers-Saint-Frederic",7563.77107318964
"78686","Viroflay",2661.93143233434
"78688","Voisins-le-Bretonneux",3723.91293075673
"91001","Abbeville-la-Riviere",22193.0570960054
"91016","Angerville",27517.1250925046
"91017","Angervilliers",10762.7675986739
"91021","Arpajon",7175.58464354442
"91022","Arrancourt",23800.8271702699
"91027","Athis-Mons",3969.7006606644
"91035","Authon-la-Plaine",19780.3618290958
"91037","Auvernaux",9186.59832791569
"91038","Auvers-Saint-Georges",13161.2061983801
"91041","Avrainville",8591.7290907381
"91044","Ballainvilliers",4078.11544718852
"91045","Ballancourt-sur-Essonne",9754.11742880744
"91047","Baulne",11170.731489265
"91064","Bievres",3385.39980872465
"91067","Blandy",22677.998121353
"91069","Boigneville",21194.0411571313
"91075","Bois-Herpin",19685.6421965975
"91079","Boissy-la-Riviere",19999.4331338609
"91080","Boissy-le-Cutte",13046.1880739721
"91081","Boissy-le-Sec",15076.7555722261
"91085","Boissy-sous-Saint-Yon",9532.50551513235
"91086","Bondoufle",5385.65393838793
"91093","Boullay-les-Troux",7611.88494698796
"91095","Bouray-sur-Juine",10558.340962562
"91097","Boussy-Saint-Antoine",5320.8922321651
"91098","Boutervilliers",17555.1257018167
"91099","Boutigny-sur-Essonne",14548.0116028904
"91100","Bouville",15410.1267684885
"91103","Bretigny-sur-Orge",5833.32969686546
"91105","Breuillet",9368.51188092185
"91106","Breux-Jouy",10284.5215173934
"91109","Brieres-les-Scelles",15241.8426353529
"91111","Briis-sous-Forges",7744.88044354183
"91112","Brouy",22128.1134613114
"91114","Brunoy",4720.70920994682
"91115","Bruyeres-le-Chatel",7803.38299404282
"91121","Buno-Bonnevaux",19079.0703456997
"91122","Bures-sur-Yvette",4531.74587353933
"91129","Cerny",11988.9518772033
"91130","Chalo-Saint-Mars",19859.3533184918
"91131","Chalou-Moulineux",22636.1127492542
"91132","Chamarande",11059.5257752133
"91135","Champcueil",10430.2454074063
"91136","Champlan",3321.24919690316
"91137","Champmotteux",20706.2025302981
"91145","Chatignonville",19465.2674887084
"91148","Chauffour-les-Etrechy",12412.6735991185
"91156","Cheptainville",8814.15633891103
"91159","Chevannes",9038.22635036424
"91161","Chilly-Mazarin",3409.13817139049
"91174","Corbeil-Essonnes",6030.41761764573
"91175","Corbreuse",17505.0121866357
"91179","Le Coudray-Montceaux",7861.06411489869
"91180","Courances",13796.9417998021
"91182","Courcouronnes",5268.35469081625
"91184","Courdimanche-sur-Essonne",15750.4407880289
"91186","Courson-Monteloup",8682.13733581495
"91191","Crosne",4157.00981792362
"91195","Dannemois",12861.510566085
"91198","D'Huison-Longueville",13638.0873205238
"91200","Dourdan",14637.2477734296
"91201","Draveil",4244.7901810757
"91204","Echarcon",7006.67346192932
"91207","Egly",8049.22279716109
"91215","Epinay-sous-Senart",5085.63629991125
"91216","Epinay-sur-Orge",3729.69565554747
"91222","Estouches",25429.5317455525
"91223","Etampes",17903.4335998404
"91225","Etiolles",5291.03201995207
"91226","Etrechy",12970.5453862425
"91228","Evry",5240.22204244448
"91232","La Ferte-Alais",12046.3804784648
"91235","Fleury-Merogis",4572.25777445822
"91240","Fontaine-la-Riviere",21400.0506263905
"91243","Fontenay-les-Briis",7789.98163199258
"91244","Fontenay-le-Vicomte",8371.46871305429
"91247","La Foret-le-Roi",16397.8458691373
"91248","La Foret-Sainte-Croix",18958.1559424265
"91249","Forges-les-Bains",9046.43122823067
"91272","Gif-sur-Yvette",5140.60820468278
"91273","Gironville-sur-Essonne",19014.8544864708
"91274","Gometz-la-Ville",6153.2092720496
"91275","Gometz-le-Chatel",5394.66011612547
"91284","Les Granges-le-Roi",16023.0903178156
"91286","Grigny",4080.76146339948
"91292","Guibeville",7858.14755567714
"91293","Guigneville-sur-Essonne",13027.1514654208
"91294","Guillerval",22477.917507508
"91312","Igny",3246.29018029243
"91315","Itteville",10253.4191069887
"91318","Janville-sur-Juine",11496.4035112244
"91319","Janvry",6441.59895066766
"91326","Juvisy-sur-Orge",3718.15979665108
"91330","Lardy",10034.4714561269
"91332","Leudeville",7316.60209616431
"91333","Leuville-sur-Orge",5723.31718765
"91338","Limours",7978.56074040033
"91339","Linas",5673.23497577439
"91340","Lisses",6033.33956754632
"91345","Longjumeau",3654.97443186564
"91347","Longpont-sur-Orge",4747.94580155509
"91359","Maisse",17078.5926826278
"91363","Marcoussis",5795.25393697767
"91374","Marolles-en-Beauce",20323.9174731792
"91376","Marolles-en-Hurepoix",7749.56657536402
"91377","Massy",2815.54437265399
"91378","Mauchamps",10846.2347123698
"91386","Mennecy",7869.66096589079
"91390","Mereville",25622.7692017428
"91393","Merobert",20962.4581888181
"91399","Mespuits",20223.8377887348
"91405","Milly-la-Foret",15898.0784003466
"91408","Moigny-sur-Ecole",14214.2397496631
"91411","Les Molieres",7199.81395944563
"91412","Mondeville",11275.0144825313
"91414","Monnerville",24424.8028926842
"91421","Montgeron",4356.1063852264
"91425","Montlhery",5081.0610437033
"91432","Morangis",3513.51845949746
"91433","Morigny-Champigny",15597.0698198837
"91434","Morsang-sur-Orge",3788.8772855335
"91435","Morsang-sur-Seine",7202.70995975396
"91441","Nainville-les-Roches",10375.2205607342
"91457","La Norville",7295.6137848008
"91458","Nozay",5094.50721174004
"91461","Ollainville",6947.66436687744
"91463","Oncy-sur-Ecole",17223.6295874079
"91468","Ormoy",7238.70451864287
"91469","Ormoy-la-Riviere",18762.2355490827
"91471","Orsay",4036.05456571013
"91473","Orveau",14224.5554483055
"91477","Palaiseau",3358.78641089923
"91479","Paray-Vieille-Poste",3608.58319746233
"91482","Pecqueuse",8849.79045054218
"91494","Le Plessis-Pate",5573.9318159203
"91495","Plessis-Saint-Benoist",19086.5681186019
"91507","Prunay-sur-Essonne",19845.4852415867
"91508","Puiselet-le-Marais",17701.7174274894
"91511","Pussay",25110.4165720087
"91514","Quincy-sous-Senart",5569.01613058675
"91519","Richarville",17917.1208504228
"91521","Ris-Orangis",4540.88216345214
"91525","Roinville",14157.967994072
"91526","Roinvilliers",21469.7512802954
"91533","Saclas",22466.8051161147
"91534","Saclay",4469.99630285089
"91538","Saint-Aubin",4826.43468089902
"91540","Saint-Cheron",11117.654707703
"91544","Saint-Cyr-la-Riviere",22598.5500383083
"91546","Saint-Cyr-sous-Dourdan",12447.2870849014
"91547","Saint-Escobille",21435.4294784823
"91549","Sainte-Genevieve-des-Bois",4182.37736848786
"91552","Saint-Germain-les-Arpajon",6432.79906830294
"91553","Saint-Germain-les-Corbeil",5783.98316622357
"91556","Saint-Hilaire",17622.5830885823
"91560","Saint-Jean-de-Beauregard",5390.53738698041
"91568","Saint-Maurice-Montcouronne",10070.49809454
"91570","Saint-Michel-sur-Orge",4631.90100871506
"91573","Saint-Pierre-du-Perray",6503.16499158474
"91577","Saintry-sur-Seine",6586.95323609157
"91578","Saint-Sulpice-de-Favieres",10714.4937111269
"91579","Saint-Vrain",8981.4001412108
"91581","Saint-Yon",9342.53518032558
"91587","Saulx-les-Chartreux",4004.27450295566
"91589","Savigny-sur-Orge",3514.96848364669
"91593","Sermaise",12789.1881661072
"91599","Soisy-sur-Ecole",11721.9060559606
"91600","Soisy-sur-Seine",4913.2448420694
"91602","Souzy-la-Briche",11612.6560143258
"91613","Congerville-Thionville",23123.3808312031
"91617","Tigery",5868.06758685012
"91619","Torfou",10152.7126070142
"91629","Valpuiseaux",17793.689053109
"91630","Le Val-Saint-Germain",11251.1870030299
"91631","Varennes-Jarcy",6110.51501768786
"91634","Vaugrigneuse",9345.40309515097
"91635","Vauhallan",3795.86089496765
"91639","Vayres-sur-Essonne",15115.2749803412
"91645","Verrieres-le-Buisson",2723.91421389536
"91648","Vert-le-Grand",6585.32937322968
"91649","Vert-le-Petit",8121.72572948372
"91654","Videlles",12645.0054995523
"91657","Vigneux-sur-Seine",4203.48705709013
"91659","Villabe",6586.57638083252
"91661","Villebon-sur-Yvette",3802.83645357727
"91662","Villeconin",13322.4716628252
"91665","La Ville-du-Bois",4687.37342534759
"91666","Villejust",4525.26600313128
"91667","Villemoisson-sur-Orge",3724.33561818498
"91671","Villeneuve-sur-Auvers",13450.713519974
"91679","Villiers-le-Bacle",5005.06655373178
"91685","Villiers-sur-Orge",4138.32488460794
"91687","Viry-Chatillon",3744.51613013096
"91689","Wissous",3158.6548808649
"91691","Yerres",4312.35394334805
"91692","Les Ulis",4640.35124740639
"92002","Antony",1097.71578200668
"92004","Asnieres-sur-Seine",65.8573234018744
"92007","Bagneux",826.381917858014
"92009","Bois-Colombes",490.507411543841
"92012","Boulogne-Billancourt",0
"92014","Bourg-la-Reine",1272.90767414197
"92019","Chatenay-Malabry",1906.49160315479
"92020","Chatillon",602.423708933698
"92022","Chaville",2050.46261996576
"92023","Clamart",896.067937109867
"92024","Clichy",269.971068446091
"92025","Colombes",549.977227640104
"92026","Courbevoie",0
"92032","Fontenay-aux-Roses",1036.35532489941
"92033","Garches",1545.73617493982
"92035","La Garenne-Colombes",500.843741067884
"92036","Gennevilliers",2112.13688229714
"92040","Issy-les-Moulineaux",19.022039994306
"92044","Levallois-Perret",4.55761636350478
"92046","Malakoff",367.638200472186
"92047","Marnes-la-Coquette",2537.83679986568
"92048","Meudon",1138.90419873583
"92049","Montrouge",190.537480648641
"92050","Nanterre",1064.26150106973
"92051","Neuilly-sur-Seine",60.179811120825
"92060","Le Plessis-Robinson",1413.93925780953
"92062","Puteaux",278.599662043459
"92063","Rueil-Malmaison",0
"92064","Saint-Cloud",777.502930871147
"92071","Sceaux",1238.63031397475
"92072","Sevres",996.901971316488
"92073","Suresnes",517.854644006768
"92075","Vanves",314.704215736783
"92076","Vaucresson",2501.02059319979
"92077","Ville-d'Avray",2410.41218664767
"92078","Villeneuve-la-Garenne",2619.00640591146
"93001","Aubervilliers",1328.02943923999
"93005","Aulnay-sous-Bois",4225.24769499108
"93006","Bagnolet",491.272248195372
"93007","Le Blanc-Mesnil",3730.91750448171
"93008","Bobigny",2657.94225496138
"93010","Bondy",2875.86295158395
"93013","Le Bourget",3253.70168846809
"93014","Clichy-sous-Bois",3512.01520789607
"93015","Coubron",4452.59771179267
"93027","La Courneuve",2881.46746737675
"93029","Drancy",3010.77713982679
"93030","Dugny",3917.27516631726
"93031","Epinay-sur-Seine",2813.3674634157
"93032","Gagny",3051.57546546128
"93033","Gournay-sur-Marne",3175.40133266366
"93039","L'Ile-Saint-Denis",2671.02160152785
"93045","Les Lilas",662.529594633175
"93046","Livry-Gargan",3661.47718426041
"93047","Montfermeil",3670.36807550174
"93048","Montreuil",363.181439332341
"93049","Neuilly-Plaisance",2518.29223088236
"93050","Neuilly-sur-Marne",2840.36263737808
"93051","Noisy-le-Grand",2820.45097904226
"93053","Noisy-le-Sec",2589.38985504263
"93055","Pantin",952.247440783111
"93057","Les Pavillons-sous-Bois",3087.66995637408
"93059","Pierrefitte-sur-Seine",3392.61781485209
"93061","Le Pre-Saint-Gervais",521.677361686686
"93062","Le Raincy",2920.27511338384
"93063","Romainville",1515.73125819256
"93064","Rosny-sous-Bois",2439.84621059985
"93066","Saint-Denis",2604.2681739068
"93070","Saint-Ouen",579.347123032202
"93071","Sevran",4204.74313737807
"93072","Stains",3594.97968031723
"93073","Tremblay-en-France",6558.03886162631
"93074","Vaujours",5077.69145401936
"93077","Villemomble",2698.45792446628
"93078","Villepinte",5255.1202283646
"93079","Villetaneuse",3027.54772921133
"94001","Ablon-sur-Seine",4092.66545929174
"94002","Alfortville",1588.35751946321
"94003","Arcueil",650.414447307148
"94004","Boissy-Saint-Leger",4178.61062852252
"94011","Bonneuil-sur-Marne",2961.64642074125
"94015","Bry-sur-Marne",2095.0292706121
"94016","Cachan",1070.67794988931
"94017","Champigny-sur-Marne",1947.9071566559
"94018","Charenton-le-Pont",502.382882886086
"94019","Chennevieres-sur-Marne",3030.69348189589
"94021","Chevilly-Larue",2591.5581441155
"94022","Choisy-le-Roi",2941.07523819752
"94028","Creteil",2505.06329213129
"94033","Fontenay-sous-Bois",908.093398747764
"94034","Fresnes",2069.50356502481
"94037","Gentilly",502.281104402015
"94038","L'Hay-les-Roses",1757.92085563226
"94041","Ivry-sur-Seine",706.563348468961
"94042","Joinville-le-Pont",1724.58811804869
"94043","Le Kremlin-Bicetre",602.569379062599
"94044","Limeil-Brevannes",3849.78204615807
"94046","Maisons-Alfort",1112.08726341503
"94047","Mandres-les-Roses",5350.58181791701
"94048","Marolles-en-Brie",5093.07255572697
"94052","Nogent-sur-Marne",1251.26408988043
"94053","Noiseau",3817.29732352375
"94054","Orly",3462.32879968951
"94055","Ormesson-sur-Marne",3242.02822238598
"94056","Perigny",5805.22731405165
"94058","Le Perreux-sur-Marne",1569.74804360744
"94059","Le Plessis-Trevise",3490.36019868822
"94060","La Queue-en-Brie",4469.40017406021
"94065","Rungis",2979.20524890717
"94067","Saint-Mande",359.743824347766
"94068","Saint-Maur-des-Fosses",1301.08783493618
"94069","Saint-Maurice",812.744562718196
"94070","Santeny",5505.46320151287
"94071","Sucy-en-Brie",3690.62889420294
"94073","Thiais",2907.73429889714
"94074","Valenton",3507.58198379599
"94075","Villecresnes",4884.66272945682
"94076","Villejuif",1408.5420994122
"94077","Villeneuve-le-Roi",3900.1114897983
"94078","Villeneuve-Saint-Georges",3802.06907923849
"94079","Villiers-sur-Marne",2576.18700916633
"94080","Vincennes",156.206247451592
"94081","Vitry-sur-Seine",2301.28610864615
"95002","Ableiges",8751.78696893446
"95008","Aincourt",13822.8041989892
"95011","Ambleville",20398.4198151205
"95012","Amenucourt",19980.0145996848
"95014","Andilly",3673.1040645498
"95018","Argenteuil",2691.09395110624
"95019","Arnouville",5276.89679513201
"95023","Arronville",13101.0527657023
"95024","Arthies",14236.659369955
"95026","Asnieres-sur-Oise",12368.2115011979
"95028","Attainville",7313.69494977715
"95039","Auvers-sur-Oise",6836.65696462922
"95040","Avernes",11976.8538673161
"95042","Baillet-en-France",6411.05368664526
"95046","Banthelu",15438.0713861169
"95051","Beauchamp",4271.18934370313
"95052","Beaumont-sur-Oise",11166.4147724346
"95054","Le Bellay-en-Vexin",15253.3067060463
"95055","Bellefontaine",10943.7491320621
"95056","Belloy-en-France",9189.95909796033
"95058","Bernes-sur-Oise",12968.4138753506
"95059","Berville",14845.4389600374
"95060","Bessancourt",5174.48518283238
"95061","Bethemont-la-Foret",5829.11420394639
"95063","Bezons",2270.97794951674
"95074","Boisemont",5043.13762546777
"95078","Boissy-l'Aillerie",7247.19980025116
"95088","Bonneuil-en-France",5004.51910003893
"95091","Bouffemont",5467.02484083286
"95094","Bouqueval",6972.25836193337
"95101","Bray-et-Lu",20904.5059471064
"95102","Breancon",12227.1727064931
"95110","Brignancourt",13045.987051785
"95116","Bruyeres-sur-Oise",12937.3067092516
"95119","Buhy",22548.1900616647
"95120","Butry-sur-Oise",7284.50245914751
"95127","Cergy",4362.79385311518
"95134","Champagne-sur-Oise",10887.871710775
"95139","La Chapelle-en-Vexin",21185.7322431686
"95141","Charmont",16754.1411465373
"95142","Chars",14533.4784354154
"95144","Chatenay-en-France",9514.93808397586
"95149","Chaumontel",12596.1487418025
"95150","Chaussy",18077.0249187386
"95151","Chauvry",5839.42196097756
"95154","Chennevieres-les-Louvres",9872.76286249436
"95157","Cherence",17823.5483478539
"95166","Clery-en-Vexin",14988.8932036592
"95169","Commeny",13558.9955714126
"95170","Condecourt",7701.4850806824
"95176","Cormeilles-en-Parisis",3171.91148168909
"95177","Cormeilles-en-Vexin",9649.40742231202
"95181","Courcelles-sur-Viosne",7435.57024510151
"95183","Courdimanche",5691.38257530264
"95197","Deuil-la-Barre",2972.21667610534
"95199","Domont",5105.74972273156
"95203","Eaubonne",2958.81731003115
"95205","Ecouen",6051.4248398923
"95210","Enghien-les-Bains",2816.22969575659
"95211","Ennery",6450.00677991736
"95212","Epiais-les-Louvres",9140.04160008843
"95213","Epiais-Rhus",9726.80965382473
"95214","Epinay-Champlatreux",9806.65532566687
"95218","Eragny",4204.80930123105
"95219","Ermont",2962.73196973837
"95229","Ezanville",6215.84246088503
"95241","Fontenay-en-Parisis",8367.7257712016
"95250","Fosses",12046.0971662508
"95252","Franconville",3242.41079549832
"95253","Fremainville",10928.6783030981
"95254","Fremecourt",10833.0526903614
"95256","Frepillon",5626.09378209585
"95257","La Frette-sur-Seine",3400.62927193712
"95258","Frouville",11781.6208795195
"95259","Gadancourt",12814.5727978485
"95268","Garges-les-Gonesse",4648.62287734942
"95270","Genainville",16617.9464263277
"95271","Genicourt",7721.39735996193
"95277","Gonesse",5728.40686166571
"95280","Goussainville",7711.56194346133
"95282","Gouzangrez",12338.4025206848
"95287","Grisy-les-Platres",10637.5626668555
"95288","Groslay",3655.57005366838
"95295","Guiry-en-Vexin",13774.2903175387
"95298","Haravilliers",13854.259857903
"95301","Haute-Isle",18115.5222833792
"95303","Le Heaulme",13794.7253857244
"95304","Hedouville",11863.9970415397
"95306","Herblay",4181.81217750772
"95308","Herouville",8180.82990953552
"95309","Hodent",17850.9258154677
"95313","L'Isle-Adam",8606.68722457748
"95316","Jagny-sous-Bois",10081.1801697745
"95323","Jouy-le-Moutier",4363.43503168395
"95328","Labbeville",10191.3343449271
"95331","Lassy",10524.2196089723
"95341","Livilliers",7917.2735250341
"95348","Longuesse",8967.00729152376
"95351","Louvres",9013.04334761317
"95352","Luzarches",11726.5716385789
"95353","Maffliers",7920.97701325183
"95355","Magny-en-Vexin",17555.1528438066
"95365","Mareil-en-France",8804.73914824942
"95369","Margency",3305.35174245229
"95370","Marines",12799.4552267124
"95371","Marly-la-Ville",11073.4247274497
"95379","Maudetour-en-Vexin",15570.7498045049
"95387","Menouville",11581.3255454499
"95388","Menucourt",6047.19597689525
"95392","Meriel",6934.2650084152
"95394","Mery-sur-Oise",5747.23215077911
"95395","Le Mesnil-Aubry",7674.68579635991
"95409","Moisselles",6162.94209053777
"95422","Montgeroult",8243.34811545807
"95424","Montigny-les-Cormeilles",3662.10273222068
"95426","Montlignon",3831.15281782423
"95427","Montmagny",3298.9019588541
"95428","Montmorency",3268.56088681519
"95429","Montreuil-sur-Epte",21764.1141006405
"95430","Montsoult",7198.05135383123
"95436","Mours",10339.1757413317
"95438","Moussy",13554.4317713531
"95445","Nerville-la-Foret",7929.50715601254
"95446","Nesles-la-Vallee",9677.83992619939
"95447","Neuilly-en-Vexin",14715.8615940037
"95450","Neuville-sur-Oise",4057.46684908368
"95452","Nointel",10440.5762797007
"95456","Noisy-sur-Oise",11101.0405749408
"95459","Nucourt",16362.4359260897
"95462","Omerville",19031.6737296918
"95476","Osny",5697.28146132648
"95480","Parmain",9537.41093229504
"95483","Le Perchay",11948.7052179364
"95487","Persan",11603.0448086485
"95488","Pierrelaye",4613.20448672167
"95489","Piscop",4680.43527384302
"95491","Le Plessis-Bouchard",3435.37861068005
"95492","Le Plessis-Gassot",7393.12730002116
"95493","Le Plessis-Luzarches",10843.1575731719
"95500","Pontoise",4854.79681128409
"95504","Presles",9247.08103539576
"95509","Puiseux-en-France",10138.296821792
"95510","Puiseux-Pontoise",6267.41707498008
"95523","La Roche-Guyon",19495.1141473282
"95527","Roissy-en-France",7584.34742919544
"95529","Ronquerolles",12676.7408696939
"95535","Sagy",7195.39036704989
"95539","Saint-Brice-sous-Foret",4200.19665450269
"95541","Saint-Clair-sur-Epte",23680.9720703944
"95543","Saint-Cyr-en-Arthies",14205.1610742677
"95554","Saint-Gervais",19283.912117235
"95555","Saint-Gratien",2804.38350400979
"95563","Saint-Leu-la-Foret",4017.37397093918
"95566","Saint-Martin-du-Tertre",9300.81812089994
"95572","Saint-Ouen-l'Aumone",5065.24656285526
"95574","Saint-Prix",4064.18232228926
"95580","Saint-Witz",12335.660845443
"95582","Sannois",2784.74925668111
"95584","Santeuil",12051.5975047577
"95585","Sarcelles",4728.79979440288
"95592","Seraincourt",9778.76476436993
"95594","Seugy",11326.0021730099
"95598","Soisy-sous-Montmorency",2925.91612091021
"95604","Survilliers",13116.7426479103
"95607","Taverny",4527.62136434494
"95610","Themericourt",11035.3215751059
"95611","Theuville",12194.9277370031
"95612","Le Thillay",6779.15918411457
"95625","Us",10436.056021534
"95627","Vallangoujard",10265.3537923866
"95628","Valmondois",7933.82374679287
"95633","Vaudherland",6833.06599010907
"95637","Vaureal",4648.02473587504
"95641","Vemars",11135.7076900952
"95651","Vetheuil",15551.9958872186
"95652","Viarmes",11051.5880363595
"95656","Vienne-en-Arthies",15229.578887292
"95658","Vigny",9815.87016392565
"95660","Villaines-sous-Bois",8077.09502874741
"95675","Villeron",10489.6949078448
"95676","Villers-en-Arthies",15803.9810856261
"95678","Villiers-Adam",6606.00407542375
"95680","Villiers-le-Bel",5718.58371954644
"95682","Villiers-le-Sec",8472.19838845871
"95690","Wy-dit-Joli-Village",13517.5467271056
