"ID","NAMES","artisans_AsTheCowRolls_ACC_0.05"
"77211","Grandpuits-Bailly-Carrois",30.4163443947338
"77212","Gravon",40.3980210527326
"77214","Gressy",15.1946939780158
"77215","Gretz-Armainvilliers",16.1459667111695
"77216","Grez-sur-Loing",31.1222448528418
"77217","Grisy-Suisnes",16.9275202069456
"77218","Grisy-sur-Seine",46.2230695747515
"77219","Guerard",22.8489098755995
"77220","Guercheville",32.4718156857986
"77221","Guermantes",13.4649652377544
"77222","Guignes",21.7047388698759
"77223","Gurcy-le-Chatel",39.6189972200537
"77224","Hautefeuille",25.9643520638627
"77225","La Haute-Maison",24.2552498559826
"77226","Hericy",28.5766427647804
"77227","Herme",45.1098560232519
"77228","Hondevilliers",35.6175189165412
"77229","La Houssaye-en-Brie",21.475021774472
"77230","Ichy",39.5065015157963
"77231","Isles-les-Meldeuses",27.5530462302688
"77232","Isles-les-Villenoy",20.2383907562517
"77233","Iverny",20.6158412441429
"77234","Jablines",18.5129019236505
"77235","Jaignes",28.0970396804243
"77236","Jaulnes",44.335884856748
"77237","Jossigny",14.2179247844275
"77238","Jouarre",28.5235081600253
"77239","Jouy-le-Chatel",30.0178903758087
"77240","Jouy-sur-Morin",37.3697201597491
"77241","Juilly",19.6509794016614
"77242","Jutigny",43.6229701326456
"77243","Lagny-sur-Marne",13.3231387280595
"77244","Larchant",30.2485669233643
"77245","Laval-en-Brie",33.9744473205598
"77246","Lechelle",46.5302615614107
"77247","Lescherolles",40.8702505151197
"77248","Lesches",18.2704391242362
"77249","Lesigny",12.9404841486078
"77250","Leudon-en-Brie",36.8476261661256
"77251","Lieusaint",15.704994197406
"77252","Limoges-Fourches",17.4928256575242
"77253","Lissy",18.9261752446448
"77254","Liverdy-en-Brie",20.8193322806072
"77255","Livry-sur-Seine",22.4265788975064
"77256","Lizines",41.2784790124416
"77257","Lizy-sur-Ourcq",29.6308317992399
"77258","Lognes",10.6256062474911
"77259","Longperrier",18.6931140768911
"77260","Longueville",43.064752886477
"77261","Lorrez-le-Bocage-Preaux",38.8245885470934
"77262","Louan-Villegruis-Fontaine",48.1380385692511
"77263","Luisetaines",44.7170231933151
"77264","Lumigny-Nesles-Ormeaux",23.6870977654703
"77265","Luzancy",30.5471227402792
"77266","Machault",30.5758415385355
"77267","La Madeleine-sur-Loing",35.1704999056745
"77268","Magny-le-Hongre",17.0161495657062
"77269","Maincy",20.7987207504068
"77270","Maisoncelles-en-Brie",24.3103868584704
"77271","Maisoncelles-en-Gatinais",38.6492331130918
"77272","Maison-Rouge",37.8158660077493
"77273","Marchemoret",21.2076269521714
"77274","Marcilly",25.2097035445196
"77275","Les Marets",38.8621053729009
"77276","Mareuil-les-Meaux",20.4028553897385
"77277","Marles-en-Brie",22.3271970422588
"77278","Marolles-en-Brie",32.7037082247652
"77279","Marolles-sur-Seine",35.5851438961752
"77280","Mary-sur-Marne",29.6571539755205
"77281","Mauperthuis",27.8406800634055
"77282","Mauregard",16.1849996890765
"77283","May-en-Multien",30.812107417461
"77284","Meaux",20.1170051400567
"77285","Le Mee-sur-Seine",20.1195249466057
"77286","Meigneux",40.1248739543499
"77287","Meilleray",45.9406883000229
"77288","Melun",19.4861801859244
"77289","Melz-sur-Seine",47.0062429729336
"77290","Mery-sur-Marne",31.3331478893458
"77291","Le Mesnil-Amelot",15.6408387569888
"77292","Messy",15.5014270383133
"77293","Misy-sur-Yonne",38.5869800225534
"77294","Mitry-Mory",13.3217325461446
"77295","Moisenay",22.6795925770316
"77296","Moissy-Cramayel",16.6670854058567
"77297","Mondreville",42.5106487426856
"77298","Mons-en-Montois",42.9544954243312
"77299","Montarlot",34.4937520034357
"77300","Montceaux-les-Meaux",21.5349091023762
"77301","Montceaux-les-Provins",40.2575652243338
"77302","Montcourt-Fromonville",31.4602361947776
"77303","Montdauphin",45.9940138078227
"77304","Montenils",48.7169845006026
"77305","Montereau-Fault-Yonne",34.5651472188388
"77306","Montereau-sur-le-Jard",18.6173497259346
"77307","Montevrain",15.2840919603748
"77308","Montge-en-Goele",21.309336527997
"77309","Monthyon",22.5606802584638
"77310","Montigny-le-Guesdier",45.6489079874265
"77311","Montigny-Lencoup",36.1029050774262
"77312","Montigny-sur-Loing",31.2598993304668
"77313","Montmachoux",40.5925947209686
"77314","Montolivet",46.3764815617936
"77315","Montry",17.9917000929083
"77316","Moret-sur-Loing",32.132459496938
"77317","Mormant",26.6051249667517
"77318","Mortcerf",21.8271355839599
"77319","Mortery",38.06673607573
"77320","Mouroux",26.2098263480724
"77321","Mousseaux-les-Bray",43.6439158702406
"77322","Moussy-le-Neuf",18.34291051524
"77323","Moussy-le-Vieux",20.0764891470533
"77325","Mouy-sur-Seine",43.6879836829233
"77326","Nandy",17.7602474180756
"77327","Nangis",31.6759061077549
"77328","Nanteau-sur-Essonne",32.2456207877505
"77329","Nanteau-sur-Lunain",35.514453188194
"77330","Nanteuil-les-Meaux",20.6351024956904
"77331","Nanteuil-sur-Marne",32.9011221342173
"77332","Nantouillet",19.1191853397708
"77333","Nemours",29.4957234622333
"77335","Chauconin-Neufmontiers",20.2897608149731
"77336","Neufmoutiers-en-Brie",20.3497980582507
"77337","Noisiel",10.4784523827065
"77338","Noisy-Rudignon",37.4862915163882
"77339","Noisy-sur-Ecole",26.6980778651058
"77340","Nonville",32.6848356964928
"77341","Noyen-sur-Seine",46.2278353123308
"77342","Obsonville",38.2661948911103
"77343","Ocquerre",31.6336976412628
"77344","Oissery",25.3189350421651
"77345","Orly-sur-Morin",35.4689476713624
"77347","Les Ormes-sur-Voulzie",45.2023543317846
"77348","Ormesson",32.2897104834306
"77349","Othis",21.2116097542062
"77350","Ozoir-la-Ferriere",14.9615305230897
"77352","Ozouer-le-Voulgis",21.5644253897475
"77353","Paley",36.8984730077388
"77354","Pamfou",30.4180363730197
"77355","Paroy",43.688733759144
"77356","Passy-sur-Seine",48.4357699870264
"77357","Pecy",30.5379783686845
"77358","Penchard",21.0884146075915
"77359","Perthes",19.3348222016433
"77360","Pezarches",25.2577569449769
"77361","Pierre-Levee",22.5046600196611
"77363","Le Pin",12.2783576679532
"77364","Le Plessis-aux-Bois",21.8127659561369
"77365","Le Plessis-Feu-Aussoux",27.4350784304605
"77366","Le Plessis-l'Eveque",21.027716008238
"77367","Le Plessis-Placy",29.8195788877518
"77368","Poigny",41.7644071941929
"77369","Poincy",23.0718335649472
"77370","Poligny",34.7598698222513
"77371","Pommeuse",25.4720103171568
"77372","Pomponne",13.385167252074
"77373","Pontault-Combault",11.6728656516883
"77374","Pontcarre",13.0276143788694
"77376","Precy-sur-Marne",18.3272683808762
"77377","Presles-en-Brie",18.5707906877039
"77378","Pringy",20.4065395138546
"77379","Provins",40.6044518159401
"77380","Puisieux",27.879268319909
"77381","Quiers",30.4025006118936
"77382","Quincy-Voisins",18.7239009954067
"77383","Rampillon",35.6060596400352
"77384","Reau",16.7124976113531
"77385","Rebais",35.5934436897313
"77386","Recloses",27.7552443563512
"77387","Remauville",36.2551577874006
"77388","Reuil-en-Brie",27.5939582325299
"77389","La Rochette",21.9025222418238
"77390","Roissy-en-Brie",13.5002469977459
"77391","Rouilly",42.6527743524773
"77392","Rouvres",19.1530945308786
"77393","Rozay-en-Brie",24.1841502750633
"77394","Rubelles",20.234799508441
"77395","Rumont",33.0634049623387
"77396","Rupereux",42.1823243432862
"77397","Saacy-sur-Marne",32.0226714036326
"77398","Sablonnieres",37.2069032874655
"77399","Saint-Ange-le-Viel",40.3536049069234
"77400","Saint-Augustin",28.3825920400626
"77401","Sainte-Aulde",29.7218571140065
"77402","Saint-Barthelemy",41.9680946232278
"77403","Saint-Brice",42.4257748335549
"77404","Sainte-Colombe",41.9067467573615
"77405","Saint-Cyr-sur-Morin",32.1237248646143
"77406","Saint-Denis-les-Rebais",34.3361691612177
"77407","Saint-Fargeau-Ponthierry",17.8231312964474
"77408","Saint-Fiacre",22.3527270281257
"77409","Saint-Germain-Laval",34.7039809089791
"77410","Saint-Germain-Laxis",20.4459490117259
"77411","Saint-Germain-sous-Doue",33.8131717271839
"77412","Saint-Germain-sur-Ecole",21.508994216952
"77413","Saint-Germain-sur-Morin",17.7469218389637
"77414","Saint-Hilliers",38.7170083216172
"77415","Saint-Jean-les-Deux-Jumeaux",23.2270783665333
"77416","Saint-Just-en-Brie",36.2699989539602
"77417","Saint-Leger",38.6249738520357
"77418","Saint-Loup-de-Naud",42.6096517393404
"77419","Saint-Mammes",31.4590515369866
"77420","Saint-Mard",17.2460075255956
"77421","Saint-Mars-Vieux-Maisons",40.079445026626
"77423","Saint-Martin-des-Champs",40.2269822136522
"77424","Saint-Martin-du-Boschet",43.5865412437076
"77425","Saint-Martin-en-Biere",22.2954986330764
"77426","Saint-Mery",26.765677475318
"77427","Saint-Mesmes",17.5041648672123
"77428","Saint-Ouen-en-Brie",29.0466565107839
"77429","Saint-Ouen-sur-Morin",32.3969122561889
"77430","Saint-Pathus",23.7182333811502
"77431","Saint-Pierre-les-Nemours",30.4369654132859
"77432","Saint-Remy-la-Vanne",35.0284738556939
"77433","Saints",28.9319711882757
"77434","Saint-Sauveur-les-Bray",46.2331157614261
"77435","Saint-Sauveur-sur-Ecole",21.5476856189374
"77436","Saint-Simeon",34.1066157978374
"77437","Saint-Soupplets",22.3502975190593
"77438","Saint-Thibault-des-Vignes",12.3655975943491
"77439","Salins",35.5900447236021
"77440","Sammeron",23.268603984038
"77441","Samois-sur-Seine",28.8994800016201
"77442","Samoreau",27.4322249230313
"77443","Sancy",22.5432115539628
"77444","Sancy-les-Provins",38.6993947602852
"77445","Savigny-le-Temple",17.4449503486085
"77446","Savins",43.5275470932407
"77447","Seine-Port",19.8455143811136
"77448","Sept-Sorts",25.6832581157078
"77449","Serris",15.8380011673712
"77450","Servon",12.9715549649944
"77451","Signy-Signets",26.0865230401443
"77452","Sigy",43.22736977212
"77453","Sivry-Courtry",23.334073392374
"77454","Sognolles-en-Montois",42.5390821687772
"77455","Soignolles-en-Brie",18.8894478763555
"77456","Soisy-Bouy",45.5807862075796
"77457","Solers",19.5051107814655
"77458","Souppes-sur-Loing",34.0224956392538
"77459","Sourdun",42.2265942661214
"77460","Tancrou",29.1608586949016
"77461","Thenisy",43.2581303847101
"77462","Thieux",16.8123162691106
"77463","Thomery",30.331265786657
"77464","Thorigny-sur-Marne",15.2261399557236
"77465","Thoury-Ferottes",40.7463588088912
"77466","Tigeaux",20.8386033357158
"77467","La Tombe",37.2168007488085
"77468","Torcy",11.1043325249307
"77469","Touquin",25.8576678362136
"77470","Tournan-en-Brie",17.3939762075494
"77471","Tousson",27.9059890016733
"77472","La Tretoire",37.6796375870739
"77473","Treuzy-Levelay",34.9208027161771
"77474","Trilbardou",18.0069970335216
"77475","Trilport",22.6765604523684
"77476","Trocy-en-Multien",28.164943076725
"77477","Ury",25.2552026917693
"77478","Ussy-sur-Marne",23.7284809174453
"77479","Vaires-sur-Marne",12.2560148156647
"77480","Valence-en-Brie",31.5536335161284
"77481","Vanville",36.2641072674293
"77482","Varennes-sur-Seine",34.6088213633765
"77483","Varreddes",23.727074597414
"77484","Vaucourtois",22.186188211918
"77485","Le Vaudoue",27.8896309870579
"77486","Vaudoy-en-Brie",27.3075649127022
"77487","Vaux-le-Penil",21.87012431011
"77489","Vaux-sur-Lunain",41.3318176177558
"77490","Vendrest",33.2389652750643
"77491","Veneux-les-Sablons",30.9033962210344
"77492","Verdelot",40.3867492067217
"77493","Verneuil-l'Etang",24.2167756184984
"77494","Vernou-la-Celle-sur-Seine",33.9768716936543
"77495","Vert-Saint-Denis",17.6931178468272
"77496","Vieux-Champagne",38.5107425108528
"77498","Vignely",18.867260288903
"77500","Villebeon",40.6475638910216
"77501","Villecerf",35.2022676222489
"77504","Villemarechal",38.2025387684786
"77505","Villemareuil",22.1314522531047
"77506","Villemer",33.5796689664747
"77507","Villenauxe-la-Petite",45.7479245468096
"77508","Villeneuve-le-Comte",16.1576699546823
"77509","Villeneuve-les-Bordes",36.765104864096
"77510","Villeneuve-Saint-Denis",15.9454561672937
"77511","Villeneuve-sous-Dammartin",18.0505158672579
"77512","Villeneuve-sur-Bellot",40.3613262378977
"77513","Villenoy",18.9359765293958
"77514","Villeparisis",11.471351341796
"77515","Villeroy",20.0853636138991
"77516","Ville-Saint-Jacques",36.2575015124589
"77517","Villevaude",13.244777202963
"77518","Villiers-en-Biere",21.3967498179134
"77519","Villiers-Saint-Georges",42.5739763638378
"77520","Villiers-sous-Grez",29.0967888054434
"77521","Villiers-sur-Morin",17.6639064873842
"77522","Villiers-sur-Seine",46.8731020371896
"77523","Villuis",47.3861040178503
"77524","Vimpelles",44.6875138879553
"77525","Vinantes",21.971970618483
"77526","Vincy-Manoeuvre",32.0012270639478
"77527","Voinsles",26.741784250007
"77528","Voisenon",18.9381866917874
"77529","Voulangis",20.0612176515017
"77530","Voulton",43.8026989730964
"77531","Voulx",41.4794701960269
"77532","Vulaines-les-Provins",39.3600596944406
"77533","Vulaines-sur-Seine",28.030439102036
"77534","Yebles",21.6789053544124
"78003","Ablis",26.0713354255852
"78005","Acheres",14.0050353504641
"78006","Adainville",29.9245476791626
"78007","Aigremont",12.4816008018372
"78009","Allainville",26.9477312212518
"78010","Les Alluets-le-Roi",17.1644180568237
"78013","Andelu",22.5056684428935
"78015","Andresy",15.0351367041369
"78020","Arnouville-les-Mantes",25.6292379565195
"78029","Aubergenville",16.686157383604
"78030","Auffargis",20.7280883350186
"78031","Auffreville-Brasseuil",21.7462553708192
"78033","Aulnay-sur-Mauldre",20.2062962046901
"78034","Auteuil",21.1119423660841
"78036","Autouillet",22.5741655188393
"78043","Bailly",11.0874802469705
"78048","Bazainville",22.8177708437352
"78049","Bazemont",21.0292984230555
"78050","Bazoches-sur-Guyonne",18.1844383476917
"78053","Behoust",23.8490965211433
"78057","Bennecourt",26.659787083253
"78062","Beynes",19.9906821005077
"78068","Blaru",30.1557458768179
"78070","Boinville-en-Mantois",23.7950905266912
"78071","Boinville-le-Gaillard",28.4436464163631
"78072","Boinvilliers",26.0154928289808
"78073","Bois-d'Arcy",11.7325095380319
"78076","Boissets",31.7603492563133
"78077","La Boissiere-Ecole",33.9359924501629
"78082","Boissy-Mauvoisin",27.5202468711869
"78084","Boissy-sans-Avoir",20.755441542102
"78087","Bonnelles",20.8514154568916
"78089","Bonnieres-sur-Seine",27.0572450720982
"78090","Bouafle",16.0083500325958
"78092","Bougival",9.51194272007858
"78096","Bourdonne",26.0329596053528
"78104","Breuil-Bois-Robert",22.6330149881309
"78107","Breval",30.3404290672974
"78108","Les Breviaires",24.2810865525696
"78113","Brueil-en-Vexin",21.6413197329976
"78117","Buc",12.7364463351682
"78118","Buchelay",21.4415355498416
"78120","Bullion",22.0246986825043
"78123","Carrieres-sous-Poissy",12.8913405295114
"78124","Carrieres-sur-Seine",8.63488969203623
"78125","La Celle-les-Bordes",24.1507166146945
"78126","La Celle-Saint-Cloud",9.15526021092923
"78128","Cernay-la-Ville",21.5396941481147
"78133","Chambourcy",12.2771232392633
"78138","Chanteloup-les-Vignes",15.1525017869527
"78140","Chapet",15.9856599697132
"78143","Chateaufort",14.7584257685214
"78146","Chatou",8.57452128296136
"78147","Chaufour-les-Bonnieres",26.9184822836694
"78152","Chavenay",15.2757434198572
"78158","Le Chesnay",10.105017377999
"78160","Chevreuse",18.9746980360886
"78162","Choisel",20.4616868898072
"78163","Civry-la-Foret",29.3331761746972
"78164","Clairefontaine-en-Yvelines",22.4947936566782
"78165","Les Clayes-sous-Bois",15.1582069116133
"78168","Coignieres",17.1328933719432
"78171","Conde-sur-Vesgre",27.3145409828826
"78172","Conflans-Sainte-Honorine",12.6480223946439
"78185","Courgent",26.471239508156
"78188","Cravent",30.0398303787524
"78189","Crespieres",16.693127617127
"78190","Croissy-sur-Seine",10.2205221409446
"78192","Dammartin-en-Serve",29.0349947488034
"78193","Dampierre-en-Yvelines",20.1248572943214
"78194","Dannemarie",26.7005954500988
"78196","Davron",16.2762047545524
"78202","Drocourt",25.2279624230444
"78206","Ecquevilly",15.9358470473611
"78208","Elancourt",16.0011706755625
"78209","Emance",31.4415897683875
"78217","Epone",17.6583856133354
"78220","Les Essarts-le-Roi",18.8964353023018
"78224","L'Etang-la-Ville",12.0291819845313
"78227","Evecquemont",17.5237423862495
"78230","La Falaise",18.7487886324901
"78231","Favrieux",23.7131149688851
"78233","Feucherolles",15.0255968885988
"78234","Flacourt",26.4844708580429
"78236","Flexanville",25.8999030125449
"78237","Flins-Neuve-Eglise",30.338876727479
"78238","Flins-sur-Seine",16.0589720688119
"78239","Follainville-Dennemont",25.5135970912251
"78242","Fontenay-le-Fleury",12.694806242064
"78245","Fontenay-Mauvoisin",23.7423365210188
"78246","Fontenay-Saint-Pere",25.0448603295493
"78251","Fourqueux",12.3735920027506
"78255","Freneuse",27.4480488846868
"78261","Gaillon-sur-Montcient",18.2215173790423
"78262","Galluis",19.0074380799589
"78263","Gambais",24.3976338168625
"78264","Gambaiseuil",25.5605659273266
"78265","Garancieres",22.0113747356828
"78267","Gargenville",18.6981585972389
"78269","Gazeran",26.8249140232868
"78276","Gommecourt",31.323538507389
"78278","Goupillieres",25.4985013926233
"78281","Goussonville",23.4216902726496
"78283","Grandchamp",31.8592069895709
"78285","Gressey",28.5701252779996
"78289","Grosrouvre",23.1483284929854
"78290","Guernes",28.2172030978737
"78291","Guerville",24.2410677191362
"78296","Guitrancourt",22.2701512939153
"78297","Guyancourt",13.5466638930506
"78299","Hardricourt",17.0461409269775
"78300","Hargeville",25.9892203080616
"78302","La Hauteville",32.5592254319187
"78305","Herbeville",20.0665594891414
"78307","Hermeray",32.5285068856215
"78310","Houdan",25.0782342352048
"78311","Houilles",8.29516338368446
"78314","Issou",19.2129899121201
"78317","Jambville",22.241571891138
"78320","Jeufosse",25.7917899445739
"78321","Jouars-Pontchartrain",15.9562483668743
"78322","Jouy-en-Josas",11.1567784583124
"78324","Jouy-Mauvoisin",22.5538199133421
"78325","Jumeauville",23.7063203299122
"78327","Juziers",20.1272142176635
"78329","Lainville-en-Vexin",23.199630443
"78334","Levis-Saint-Nom",20.5142339348816
"78335","Limay",21.6358755696445
"78337","Limetz-Villez",30.0690908836766
"78343","Les Loges-en-Josas",12.4633442581782
"78344","Lommoye",31.2397989643716
"78346","Longnes",26.8695099769516
"78349","Longvilliers",20.2078064572867
"78350","Louveciennes",10.0254841018012
