"ID","NAMES","agriculteurs_AsTheCrowFlies_ACC_0.005"
"78334","Levis-Saint-Nom",5661.36488797031
"78335","Limay",5447.33110770834
"78337","Limetz-Villez",6379.46183207744
"78343","Les Loges-en-Josas",4130.87862393365
"78344","Lommoye",5187.12762768638
"78346","Longnes",3749.06175655168
"78349","Longvilliers",6729.30617716542
"78350","Louveciennes",1402.94839447189
"78354","Magnanville",4157.40057388906
"78356","Magny-les-Hameaux",4685.97616248874
"78358","Maisons-Laffitte",2943.18815144716
"78361","Mantes-la-Jolie",5215.15297036155
"78362","Mantes-la-Ville",4666.01571086259
"78364","Marcq",4311.57626394191
"78366","Mareil-le-Guyon",5340.39260682405
"78367","Mareil-Marly",2727.3903360688
"78368","Mareil-sur-Mauldre",3677.58659919711
"78372","Marly-le-Roi",2277.62508448861
"78380","Maule",2984.96805325532
"78381","Maulette",6958.47048190159
"78382","Maurecourt",4288.87521605323
"78383","Maurepas",5523.27995355905
"78384","Medan",4183.24393953903
"78385","Menerville",3313.41528567774
"78389","Mere",5148.0760992903
"78391","Mericourt",5765.71013149473
"78396","Le Mesnil-le-Roi",2776.80635676492
"78397","Le Mesnil-Saint-Denis",5535.34822956122
"78398","Les Mesnuls",4720.15635620836
"78401","Meulan-en-Yvelines",4557.52244281812
"78402","Mezieres-sur-Seine",4195.28493452617
"78403","Mezy-sur-Seine",4680.70720752377
"78404","Millemont",4962.89966294383
"78406","Milon-la-Chapelle",4699.11253278664
"78407","Mittainville",8160.32231840808
"78410","Moisson",7527.37915459917
"78413","Mondreville",4557.70315526438
"78415","Montainville",3731.51296148825
"78416","Montalet-le-Bois",5136.56846368429
"78417","Montchauvet",4146.22062819454
"78418","Montesson",2306.57370397032
"78420","Montfort-l'Amaury",4783.99739705945
"78423","Montigny-le-Bretonneux",4630.47382748574
"78431","Morainvilliers",3726.41342135351
"78437","Mousseaux-sur-Seine",6576.53560134068
"78439","Mulcent",3995.71365427271
"78440","Les Mureaux",4595.93290393629
"78442","Neauphle-le-Chateau",5370.48182881224
"78443","Neauphle-le-Vieux",5394.62313724953
"78444","Neauphlette",4291.29901826764
"78451","Nezel",3253.49994915403
"78455","Noisy-le-Roi",2988.4250280486
"78460","Oinville-sur-Montcient",5044.0478226465
"78464","Orcemont",6784.90711554137
"78465","Orgerus",4387.91021562621
"78466","Orgeval",3527.13324481202
"78470","Orphin",7504.52152225793
"78472","Orsonville",5384.97252126913
"78474","Orvilliers",4149.02561054699
"78475","Osmoy",4017.46139964844
"78478","Paray-Douaville",5224.60777843104
"78481","Le Pecq",2794.87757734898
"78484","Perdreauville",3352.68384705337
"78486","Le Perray-en-Yvelines",5158.16516816371
"78490","Plaisir",5036.10729206334
"78497","Poigny-la-Foret",5875.76795600311
"78498","Poissy",3627.04207819594
"78499","Ponthevrard",6424.10423966264
"78501","Porcheville",4980.1509335431
"78502","Le Port-Marly",2297.29972361288
"78503","Port-Villez",6927.40822293219
"78505","Prunay-le-Temple",3986.48285709318
"78506","Prunay-en-Yvelines",6637.792930733
"78513","La Queue-les-Yvelines",5239.73452496209
"78516","Raizeux",7369.7553808748
"78517","Rambouillet",6328.32556907442
"78518","Rennemoulin",3356.70649078505
"78520","Richebourg",5013.30503338052
"78522","Rochefort-en-Yvelines",7237.61248232112
"78524","Rocquencourt",2664.36290728909
"78528","Rolleboise",5088.01195670908
"78530","Rosay",4287.51611114354
"78531","Rosny-sur-Seine",4489.84151015578
"78536","Sailly",5805.66542102049
"78537","Saint-Arnoult-en-Yvelines",7277.36168524883
"78545","Saint-Cyr-l'Ecole",3665.42119132571
"78548","Saint-Forget",5479.90722532342
"78550","Saint-Germain-de-la-Grange",5174.2869473236
"78551","Saint-Germain-en-Laye",3436.07390431543
"78557","Saint-Hilarion",6807.48670723742
"78558","Saint-Illiers-la-Ville",4463.43054927443
"78559","Saint-Illiers-le-Bois",5181.80453024221
"78561","Saint-Lambert",5127.97539831342
"78562","Saint-Leger-en-Yvelines",5327.77355444615
"78564","Saint-Martin-de-Brethencourt",5853.66077693865
"78565","Saint-Martin-des-Champs",3922.27657603767
"78567","Saint-Martin-la-Garenne",6339.28825530407
"78569","Sainte-Mesme",6367.0570657701
"78571","Saint-Nom-la-Breteche",2054.68019181344
"78575","Saint-Remy-les-Chevreuse",4187.47638055796
"78576","Saint-Remy-l'Honore",5162.18595339909
"78586","Sartrouville",2521.24614873058
"78588","Saulx-Marchais",5108.96963968462
"78590","Senlisse",6090.2264082197
"78591","Septeuil",3984.37556849864
"78597","Soindres",3917.71263076449
"78601","Sonchamp",6879.21091239438
"78605","Tacoignieres",4418.44718354057
"78606","Le Tartre-Gaudran",9023.88702514203
"78608","Le Tertre-Saint-Denis",3417.79083068439
"78609","Tessancourt-sur-Aubette",4150.64741701093
"78615","Thiverval-Grignon",4343.9729390483
"78616","Thoiry",4141.02272359898
"78618","Tilly",4938.69746669647
"78620","Toussus-le-Noble",4657.24397673418
"78621","Trappes",5038.68933114106
"78623","Le Tremblay-sur-Mauldre",5483.32640557014
"78624","Triel-sur-Seine",4691.63536752675
"78638","Vaux-sur-Seine",4387.63753700296
"78640","Velizy-Villacoublay",3140.28811331182
"78642","Verneuil-sur-Seine",4686.21559282339
"78643","Vernouillet",4385.41822936919
"78644","La Verriere",5537.68017709079
"78646","Versailles",0
"78647","Vert",4258.19627527317
"78650","Le Vesinet",2275.29537629722
"78653","Vicq",5304.54186917506
"78655","Vieille-Eglise-en-Yvelines",6182.79869610098
"78668","La Villeneuve-en-Chevrie",5165.62136300031
"78672","Villennes-sur-Seine",3855.70045757863
"78674","Villepreux",3462.62752433341
"78677","Villette",4454.63223882766
"78681","Villiers-le-Mahieu",4701.89070771574
"78683","Villiers-Saint-Frederic",5387.09353116965
"78686","Viroflay",3015.7497618878
"78688","Voisins-le-Bretonneux",4604.95282455351
"91001","Abbeville-la-Riviere",4310.91637759344
"91016","Angerville",4411.64657491397
"91017","Angervilliers",5432.94656831772
"91021","Arpajon",5201.66167336693
"91022","Arrancourt",4270.05428443794
"91027","Athis-Mons",4430.19182226833
"91035","Authon-la-Plaine",6272.63509447206
"91037","Auvernaux",5017.0581603072
"91038","Auvers-Saint-Georges",4225.8051796491
"91041","Avrainville",5242.2943128888
"91044","Ballainvilliers",3668.85684622891
"91045","Ballancourt-sur-Essonne",4557.74251604493
"91047","Baulne",4477.71361156749
"91064","Bievres",3635.22272892628
"91067","Blandy",4779.127558044
"91069","Boigneville",4690.42729863775
"91075","Bois-Herpin",4620.09278831219
"91079","Boissy-la-Riviere",4101.51629827665
"91080","Boissy-le-Cutte",3725.14859180455
"91081","Boissy-le-Sec",4414.51063147058
"91085","Boissy-sous-Saint-Yon",5314.50296200379
"91086","Bondoufle",4467.16302790295
"91093","Boullay-les-Troux",4688.92275881749
"91095","Bouray-sur-Juine",4514.52189288617
"91097","Boussy-Saint-Antoine",3429.43790755386
"91098","Boutervilliers",5682.14466829886
"91099","Boutigny-sur-Essonne",4541.85803130884
"91100","Bouville",4106.01256163003
"91103","Bretigny-sur-Orge",4895.23056428837
"91105","Breuillet",5287.07147369802
"91106","Breux-Jouy",5256.59926255724
"91109","Brieres-les-Scelles",4275.72184737999
"91111","Briis-sous-Forges",3588.31025388123
"91112","Brouy",4230.03664728423
"91114","Brunoy",3444.6220773544
"91115","Bruyeres-le-Chatel",4960.74072043332
"91121","Buno-Bonnevaux",4487.83723245347
"91122","Bures-sur-Yvette",4122.38188435496
"91129","Cerny",4272.96746798214
"91130","Chalo-Saint-Mars",5792.65008720909
"91131","Chalou-Moulineux",5828.19796803645
"91132","Chamarande",4881.00766514884
"91135","Champcueil",4494.89500681452
"91136","Champlan",3426.98607677685
"91137","Champmotteux",3251.26306736073
"91145","Chatignonville",5842.76484744084
"91148","Chauffour-les-Etrechy",4838.31445880726
"91156","Cheptainville",5031.20739221848
"91159","Chevannes",4416.07659994861
"91161","Chilly-Mazarin",3828.28682733268
"91174","Corbeil-Essonnes",4632.28829531742
"91175","Corbreuse",6095.12992278189
"91179","Le Coudray-Montceaux",4748.97078441857
"91180","Courances",5207.90748458756
"91182","Courcouronnes",4566.73634465072
"91184","Courdimanche-sur-Essonne",4664.17310644311
"91186","Courson-Monteloup",4397.02624627202
"91191","Crosne",3876.94392297775
"91195","Dannemois",4655.30042817731
"91198","D'Huison-Longueville",4196.5423089233
"91200","Dourdan",6341.01766856391
"91201","Draveil",4284.63046162016
"91204","Echarcon",4524.33369982404
"91207","Egly",5361.82528451672
"91215","Epinay-sous-Senart",3665.4744583756
"91216","Epinay-sur-Orge",3755.49129896841
"91222","Estouches",4534.16570345959
"91223","Etampes",2666.18990131295
"91225","Etiolles",4699.93585238214
"91226","Etrechy",4827.57240397722
"91228","Evry",4713.22182309321
"91232","La Ferte-Alais",4479.58069083506
"91235","Fleury-Merogis",4116.34123410092
"91240","Fontaine-la-Riviere",4219.65914991148
"91243","Fontenay-les-Briis",4387.4028269048
"91244","Fontenay-le-Vicomte",4470.52968873863
"91247","La Foret-le-Roi",5537.42761491662
"91248","La Foret-Sainte-Croix",4869.81185976633
"91249","Forges-les-Bains",4172.94021156321
"91272","Gif-sur-Yvette",4057.22722914823
"91273","Gironville-sur-Essonne",3538.87399580456
"91274","Gometz-la-Ville",3409.5836254361
"91275","Gometz-le-Chatel",3695.57486720129
"91284","Les Granges-le-Roi",5924.42994317488
"91286","Grigny",4054.4193642662
"91292","Guibeville",5192.15250224116
"91293","Guigneville-sur-Essonne",4382.24039799964
"91294","Guillerval",4934.41740987921
"91312","Igny",3377.17951440282
"91315","Itteville",5004.50197345532
"91318","Janville-sur-Juine",4201.63830119471
"91319","Janvry",3726.9398571158
"91326","Juvisy-sur-Orge",4130.9534116202
"91330","Lardy",4556.27582305811
"91332","Leudeville",5089.16471088286
"91333","Leuville-sur-Orge",4757.32441347711
"91338","Limours",3897.05394847278
"91339","Linas",4454.27237625083
"91340","Lisses",4530.99744805767
"91345","Longjumeau",3691.9586996457
"91347","Longpont-sur-Orge",4027.12822142017
"91359","Maisse",4555.66426082101
"91363","Marcoussis",4042.93147321004
"91374","Marolles-en-Beauce",4383.63925536455
"91376","Marolles-en-Hurepoix",5108.02274206258
"91377","Massy",3339.71745532167
"91378","Mauchamps",5122.61586020697
"91386","Mennecy",4420.1512313956
"91390","Mereville",0
"91393","Merobert",6706.91554000954
"91399","Mespuits",3992.5968754644
"91405","Milly-la-Foret",5486.7512974202
"91408","Moigny-sur-Ecole",4717.24381972377
"91411","Les Molieres",3967.31419453259
"91412","Mondeville",4204.42169943379
"91414","Monnerville",4191.56171500522
"91421","Montgeron",3690.54881079655
"91425","Montlhery",4004.47112199022
"91432","Morangis",3976.82674761089
"91433","Morigny-Champigny",4174.40410621975
"91434","Morsang-sur-Orge",3713.3881962841
"91435","Morsang-sur-Seine",4825.9189388879
"91441","Nainville-les-Roches",5137.87384551677
"91457","La Norville",5175.6655994295
"91458","Nozay",3793.2507994106
"91461","Ollainville",5065.15784423963
"91463","Oncy-sur-Ecole",5279.17810891774
"91468","Ormoy",4487.6200369495
"91469","Ormoy-la-Riviere",3679.11088617987
"91471","Orsay",4093.41248989095
"91473","Orveau",3811.47906510906
"91477","Palaiseau",3289.79411281052
"91479","Paray-Vieille-Poste",4440.0301780934
"91482","Pecqueuse",5365.6851075632
"91494","Le Plessis-Pate",4619.99741281857
"91495","Plessis-Saint-Benoist",6367.72222522502
"91507","Prunay-sur-Essonne",3738.55303399998
"91508","Puiselet-le-Marais",4977.85480011341
"91511","Pussay",5489.26292769346
"91514","Quincy-sous-Senart",4286.06880182869
"91519","Richarville",6195.56627483837
"91521","Ris-Orangis",4356.01455060202
"91525","Roinville",5047.22268312943
"91526","Roinvilliers",4307.72243341221
"91533","Saclas",4275.54655109356
"91534","Saclay",4648.80861155528
"91538","Saint-Aubin",4539.03643369681
"91540","Saint-Cheron",4805.16220866611
"91544","Saint-Cyr-la-Riviere",4149.99316087607
"91546","Saint-Cyr-sous-Dourdan",5863.30478267776
"91547","Saint-Escobille",7211.19892185301
"91549","Sainte-Genevieve-des-Bois",3880.06169064112
"91552","Saint-Germain-les-Arpajon",5062.02608716416
"91553","Saint-Germain-les-Corbeil",4863.53841985132
"91556","Saint-Hilaire",4958.65647632743
"91560","Saint-Jean-de-Beauregard",3936.85453318077
"91568","Saint-Maurice-Montcouronne",4677.21090886843
"91570","Saint-Michel-sur-Orge",4188.46692093033
"91573","Saint-Pierre-du-Perray",5097.00234481236
"91577","Saintry-sur-Seine",4841.8753124878
"91578","Saint-Sulpice-de-Favieres",5171.69605908078
"91579","Saint-Vrain",4991.33653662734
"91581","Saint-Yon",5411.4147895509
"91587","Saulx-les-Chartreux",3376.98826299074
"91589","Savigny-sur-Orge",3852.45216806417
"91593","Sermaise",4399.50279714677
"91599","Soisy-sur-Ecole",5003.441216903
"91600","Soisy-sur-Seine",4516.23191599833
"91602","Souzy-la-Briche",4768.0509898383
"91613","Congerville-Thionville",6505.72092765315
"91617","Tigery",5065.24094694577
"91619","Torfou",4999.56162211587
"91629","Valpuiseaux",4426.49163238503
"91630","Le Val-Saint-Germain",5055.85229688764
"91631","Varennes-Jarcy",3920.31499133348
"91634","Vaugrigneuse",4223.86129961892
"91635","Vauhallan",3968.61228938328
"91639","Vayres-sur-Essonne",4529.90515859384
"91645","Verrieres-le-Buisson",3068.50296211086
"91648","Vert-le-Grand",4915.74066469833
"91649","Vert-le-Petit",4872.9002238287
"91654","Videlles",4147.98819242312
"91657","Vigneux-sur-Seine",4286.01305983156
"91659","Villabe",4487.17356751263
"91661","Villebon-sur-Yvette",3174.06497238646
"91662","Villeconin",4128.67796890172
"91665","La Ville-du-Bois",3739.25999604069
"91666","Villejust",3685.21058537302
"91667","Villemoisson-sur-Orge",3668.25587925021
"91671","Villeneuve-sur-Auvers",3797.51227488861
"91679","Villiers-le-Bacle",4754.01955135099
"91685","Villiers-sur-Orge",3801.28247867757
"91687","Viry-Chatillon",3874.4986242349
"91689","Wissous",3982.79619295552
"91691","Yerres",3451.20262202861
"91692","Les Ulis",4024.51686546289
"92002","Antony",3438.70738614898
"92004","Asnieres-sur-Seine",0
"92007","Bagneux",2511.67140234194
"92009","Bois-Colombes",585.443370440031
"92012","Boulogne-Billancourt",0
"92014","Bourg-la-Reine",2987.39180125212
"92019","Chatenay-Malabry",2863.44966687033
"92020","Chatillon",1663.2720909982
"92022","Chaville",2680.19936684821
"92023","Clamart",1788.36645629615
"92024","Clichy",409.135362580616
"92025","Colombes",583.765339836282
"92026","Courbevoie",52.5794012382431
"92032","Fontenay-aux-Roses",2609.01922713881
"92033","Garches",968.670633638982
"92035","La Garenne-Colombes",460.205886793024
"92036","Gennevilliers",1735.91924730719
"92040","Issy-les-Moulineaux",772.972051850729
"92044","Levallois-Perret",86.4159868446831
"92046","Malakoff",808.678113655345
"92047","Marnes-la-Coquette",2499.45928899631
"92048","Meudon",1459.87446405856
"92049","Montrouge",676.364632957365
"92050","Nanterre",2257.35291180944
"92051","Neuilly-sur-Seine",0
"92060","Le Plessis-Robinson",2649.29026429546
"92062","Puteaux",306.672650306884
"92063","Rueil-Malmaison",201.256105417023
"92064","Saint-Cloud",186.71327568047
"92071","Sceaux",2941.99573287483
"92072","Sevres",1010.06804465701
"92073","Suresnes",802.114107715463
"92075","Vanves",335.985107929838
"92076","Vaucresson",1688.82989669804
"92077","Ville-d'Avray",2600.70628428409
"92078","Villeneuve-la-Garenne",2598.39231641738
"93001","Aubervilliers",1491.61334761589
"93005","Aulnay-sous-Bois",4792.6135612944
"93006","Bagnolet",1331.622593678
"93007","Le Blanc-Mesnil",3780.10162607798
"93008","Bobigny",2765.68807204896
"93010","Bondy",3206.89039021414
"93013","Le Bourget",3060.18783377788
"93014","Clichy-sous-Bois",4028.95351263166
"93015","Coubron",4942.48288497824
"93027","La Courneuve",2679.41370484898
"93029","Drancy",3039.14994820723
"93030","Dugny",3318.95221455358
"93031","Epinay-sur-Seine",2781.74906511359
"93032","Gagny",3364.9783266618
"93033","Gournay-sur-Marne",3575.35369590828
"93039","L'Ile-Saint-Denis",2638.59683019461
"93045","Les Lilas",1600.43102337968
"93046","Livry-Gargan",4435.2319848467
"93047","Montfermeil",3962.71640674114
"93048","Montreuil",1703.06665547173
"93049","Neuilly-Plaisance",2746.34595958665
"93050","Neuilly-sur-Marne",3085.68959283672
"93051","Noisy-le-Grand",3177.93971155748
"93053","Noisy-le-Sec",2754.11984133215
"93055","Pantin",1817.21866708726
"93057","Les Pavillons-sous-Bois",3596.55605991504
"93059","Pierrefitte-sur-Seine",3016.85741079786
"93061","Le Pre-Saint-Gervais",1122.03644360559
"93062","Le Raincy",3445.68383677892
"93063","Romainville",2537.59965804471
"93064","Rosny-sous-Bois",2825.04294469998
"93066","Saint-Denis",2626.46319119827
"93070","Saint-Ouen",884.805905360096
"93071","Sevran",5149.513612064
"93072","Stains",2988.69175229499
"93073","Tremblay-en-France",6061.45119007087
"93074","Vaujours",5345.3610413601
"93077","Villemomble",3167.35892174266
"93078","Villepinte",5635.97886241262
"93079","Villetaneuse",2923.47223794987
"94001","Ablon-sur-Seine",4572.47542906897
"94002","Alfortville",2953.72068258564
"94003","Arcueil",1716.52539561143
"94004","Boissy-Saint-Leger",3471.5954121868
"94011","Bonneuil-sur-Marne",3456.95397029082
"94015","Bry-sur-Marne",1844.66841810251
"94016","Cachan",2697.38094945352
"94017","Champigny-sur-Marne",2076.75513495913
"94018","Charenton-le-Pont",1481.14295017034
"94019","Chennevieres-sur-Marne",3464.35725844681
"94021","Chevilly-Larue",3553.89307161542
"94022","Choisy-le-Roi",4167.21657573598
"94028","Creteil",3263.74828616731
"94033","Fontenay-sous-Bois",1540.34186469995
"94034","Fresnes",3635.55610460871
"94037","Gentilly",1151.83269105281
"94038","L'Hay-les-Roses",3124.16299614723
"94041","Ivry-sur-Seine",1753.26913597993
"94042","Joinville-le-Pont",1988.58962114918
"94043","Le Kremlin-Bicetre",1584.6416530336
"94044","Limeil-Brevannes",3695.16302150545
"94046","Maisons-Alfort",2713.98981228558
"94047","Mandres-les-Roses",2908.26931200953
"94048","Marolles-en-Brie",3318.94829849487
"94052","Nogent-sur-Marne",1185.79036317284
"94053","Noiseau",4028.27232460209
"94054","Orly",4773.43544209773
"94055","Ormesson-sur-Marne",3646.2669438837
"94056","Perigny",3325.23934310854
"94058","Le Perreux-sur-Marne",1104.0886452922
"94059","Le Plessis-Trevise",4272.24960642333
"94060","La Queue-en-Brie",4808.19164329533
"94065","Rungis",4140.24282082923
"94067","Saint-Mande",1175.23882377243
"94068","Saint-Maur-des-Fosses",2660.38553478656
"94069","Saint-Maurice",2066.17326399996
"94070","Santeny",3473.71534641346
"94071","Sucy-en-Brie",3688.06334764475
"94073","Thiais",4157.88307520545
"94074","Valenton",4081.08765885977
"94075","Villecresnes",2993.29082332557
"94076","Villejuif",2705.70488913114
"94077","Villeneuve-le-Roi",4739.27161958767
"94078","Villeneuve-Saint-Georges",4369.39604146249
"94079","Villiers-sur-Marne",2711.80023620476
"94080","Vincennes",1219.08101087313
"94081","Vitry-sur-Seine",3014.71071478497
"95002","Ableiges",3398.34170332879
"95008","Aincourt",6205.47099023142
"95011","Ambleville",8333.41148308492
"95012","Amenucourt",8621.33260633928
"95014","Andilly",3442.12068923
"95018","Argenteuil",0
"95019","Arnouville",3582.09180700312
"95023","Arronville",6783.32737130915
"95024","Arthies",5468.42153008891
"95026","Asnieres-sur-Oise",5554.70382624295
"95028","Attainville",3753.62606829572
"95039","Auvers-sur-Oise",3776.55737471358
"95040","Avernes",4076.47312990899
"95042","Baillet-en-France",4338.55777461407
"95046","Banthelu",5041.34147481297
"95051","Beauchamp",3711.90264394599
"95052","Beaumont-sur-Oise",3789.61503744096
"95054","Le Bellay-en-Vexin",5649.9780038128
"95055","Bellefontaine",4141.11149731927
"95056","Belloy-en-France",4165.62158187012
"95058","Bernes-sur-Oise",4366.58956700911
"95059","Berville",7737.05349362258
"95060","Bessancourt",3611.95983065903
"95061","Bethemont-la-Foret",4215.48792388507
"95063","Bezons",2028.34163773123
"95074","Boisemont",4095.95930034048
"95078","Boissy-l'Aillerie",3893.34544092809
"95088","Bonneuil-en-France",3757.92179255958
"95091","Bouffemont",3902.97186193362
"95094","Bouqueval",3970.75232145872
"95101","Bray-et-Lu",9085.84971655633
"95102","Breancon",4834.83871472933
"95110","Brignancourt",4787.40947534592
"95116","Bruyeres-sur-Oise",5102.4956885676
"95119","Buhy",10124.4717897469
"95120","Butry-sur-Oise",3124.33234932374
"95127","Cergy",3699.8317639409
"95134","Champagne-sur-Oise",3706.2830754619
"95139","La Chapelle-en-Vexin",8542.64637128544
"95141","Charmont",5321.89205004773
"95142","Chars",5842.71438085645
"95144","Chatenay-en-France",3802.5120086791
"95149","Chaumontel",5408.05295517223
"95150","Chaussy",7714.26449494276
"95151","Chauvry",4334.23639606929
"95154","Chennevieres-les-Louvres",5168.87170560193
"95157","Cherence",7901.49387967151
"95166","Clery-en-Vexin",5115.32846801926
"95169","Commeny",4692.52136291544
"95170","Condecourt",3739.95858540059
"95176","Cormeilles-en-Parisis",2981.13512152179
"95177","Cormeilles-en-Vexin",3497.60245460148
"95181","Courcelles-sur-Viosne",3697.39972368062
"95183","Courdimanche",3865.53346418116
"95197","Deuil-la-Barre",2981.9989792568
"95199","Domont",3444.96948087788
"95203","Eaubonne",3162.84781995679
"95205","Ecouen",3812.59483572827
"95210","Enghien-les-Bains",2915.90723778417
"95211","Ennery",4278.01251783837
"95212","Epiais-les-Louvres",5471.66324664658
"95213","Epiais-Rhus",4771.23455942793
"95214","Epinay-Champlatreux",3927.1945409002
"95218","Eragny",3786.07624438863
"95219","Ermont",2955.82152214354
"95229","Ezanville",3629.08864679144
"95241","Fontenay-en-Parisis",3858.85551102078
"95250","Fosses",5027.36519682491
"95252","Franconville",2989.80677417344
"95253","Fremainville",4106.13676115154
"95254","Fremecourt",3661.74877705877
"95256","Frepillon",3518.28190430538
"95257","La Frette-sur-Seine",3269.80632737972
"95258","Frouville",5985.10727858151
"95259","Gadancourt",4281.4813087822
"95268","Garges-les-Gonesse",3226.33747559307
"95270","Genainville",6249.26876244346
"95271","Genicourt",4185.11105714623
"95277","Gonesse",4319.34550783632
"95280","Goussainville",4070.50002616624
"95282","Gouzangrez",4007.08481972105
"95287","Grisy-les-Platres",4481.0705808807
"95288","Groslay",3241.62201450452
"95295","Guiry-en-Vexin",4717.57875952806
"95298","Haravilliers",6205.13823638567
"95301","Haute-Isle",7866.78844120307
"95303","Le Heaulme",5767.4999808118
"95304","Hedouville",5602.03285396559
"95306","Herblay",3813.95428873246
"95308","Herouville",4784.6387540614
"95309","Hodent",5902.87745848814
"95313","L'Isle-Adam",3784.6912754036
"95316","Jagny-sous-Bois",3864.62047401281
"95323","Jouy-le-Moutier",4022.92905630654
"95328","Labbeville",5441.1054758697
"95331","Lassy",3921.45525042028
"95341","Livilliers",4760.15740509096
"95348","Longuesse",3306.48588921115
"95351","Louvres",4194.62551765929
"95352","Luzarches",4676.17431631243
"95353","Maffliers",4777.25299181575
"95355","Magny-en-Vexin",5838.29068531189
"95365","Mareil-en-France",3832.73417081649
"95369","Margency",3417.54599730044
"95370","Marines",4791.72998083986
"95371","Marly-la-Ville",4481.8647044678
"95379","Maudetour-en-Vexin",5749.85468634597
"95387","Menouville",5898.67488559964
"95388","Menucourt",3995.74802307292
"95392","Meriel",3195.96956882626
"95394","Mery-sur-Oise",3446.0468698795
"95395","Le Mesnil-Aubry",3764.09091486192
"95409","Moisselles",3437.65097206357
"95422","Montgeroult",3586.74732577894
"95424","Montigny-les-Cormeilles",3462.84201216901
"95426","Montlignon",3675.15052439714
"95427","Montmagny",3123.38905680574
"95428","Montmorency",3271.31874956353
"95429","Montreuil-sur-Epte",9460.9077101975
"95430","Montsoult",4625.51572808138
"95436","Mours",3465.72842414358
"95438","Moussy",4946.62959938662
"95445","Nerville-la-Foret",4673.93670251346
"95446","Nesles-la-Vallee",4497.22537346488
"95447","Neuilly-en-Vexin",6329.22326283436
"95450","Neuville-sur-Oise",3698.32649378394
"95452","Nointel",4008.59755904429
"95456","Noisy-sur-Oise",4664.55351810419
"95459","Nucourt",6089.47096418489
"95462","Omerville",7190.09332152579
"95476","Osny",4017.30018931052
"95480","Parmain",3813.29353350814
"95483","Le Perchay",3868.61855922421
"95487","Persan",3023.30569192416
"95488","Pierrelaye",3751.10762043701
"95489","Piscop",3395.30798089955
"95491","Le Plessis-Bouchard",3175.8805136215
"95492","Le Plessis-Gassot",3899.80042348647
"95493","Le Plessis-Luzarches",4025.78710262086
"95500","Pontoise",3826.65097685537
"95504","Presles",4407.31710103036
"95509","Puiseux-en-France",3856.87628290649
"95510","Puiseux-Pontoise",3881.9491690995
"95523","La Roche-Guyon",8083.76934796989
"95527","Roissy-en-France",5286.47392080797
"95529","Ronquerolles",5239.70430297066
"95535","Sagy",3581.93468470032
"95539","Saint-Brice-sous-Foret",3399.20690188838
"95541","Saint-Clair-sur-Epte",11455.0902189607
"95543","Saint-Cyr-en-Arthies",6872.47376780611
"95554","Saint-Gervais",6555.49540584885
"95555","Saint-Gratien",2867.10422704688
"95563","Saint-Leu-la-Foret",3701.04874253924
"95566","Saint-Martin-du-Tertre",4836.56251179905
"95572","Saint-Ouen-l'Aumone",3683.13998838791
"95574","Saint-Prix",3874.26630515696
"95580","Saint-Witz",5404.08344843126
"95582","Sannois",2063.26114896858
"95584","Santeuil",4104.37197163553
"95585","Sarcelles",3353.20726669726
"95592","Seraincourt",4213.2835885222
"95594","Seugy",4946.60238653612
"95598","Soisy-sous-Montmorency",3191.40995749022
"95604","Survilliers",6182.59564159211
"95607","Taverny",3739.3491938441
"95610","Themericourt",3580.22747969223
"95611","Theuville",5533.80880012541
"95612","Le Thillay",4401.41276025374
"95625","Us",3347.2498533058
"95627","Vallangoujard",5415.90751797898
"95628","Valmondois",3638.86946414231
"95633","Vaudherland",4920.41909904783
"95637","Vaureal",3764.09404302256
"95641","Vemars",5197.27445736988
"95651","Vetheuil",7268.52091623068
"95652","Viarmes",5032.83695450381
"95656","Vienne-en-Arthies",7226.84508863174
"95658","Vigny",3199.22032546936
"95660","Villaines-sous-Bois",3840.32165540568
"95675","Villeron",4638.30311308338
"95676","Villers-en-Arthies",7216.64604174661
"95678","Villiers-Adam",3985.35125914271
"95680","Villiers-le-Bel",3766.69402451596
"95682","Villiers-le-Sec",3740.10602137811
"95690","Wy-dit-Joli-Village",5015.87483046745
