"ID","NAMES","agriculteurs_AsTheCowRolls_POT_20"
"78499","Ponthevrard",250.79217116
"78501","Porcheville",518.11275195
"78502","Le Port-Marly",1569.07719036
"78503","Port-Villez",158.11388332
"78505","Prunay-le-Temple",219.46124681
"78506","Prunay-en-Yvelines",180.47503178
"78513","La Queue-les-Yvelines",392.10452674
"78516","Raizeux",102.15355085
"78517","Rambouillet",311.58938457
"78518","Rennemoulin",1124.89013711
"78520","Richebourg",244.99723418
"78522","Rochefort-en-Yvelines",379.5930057
"78524","Rocquencourt",1377.95757466
"78528","Rolleboise",247.05002984
"78530","Rosay",343.58793759
"78531","Rosny-sur-Seine",315.82085292
"78536","Sailly",352.76067616
"78537","Saint-Arnoult-en-Yvelines",324.90188264
"78545","Saint-Cyr-l'Ecole",1315.86250212
"78548","Saint-Forget",366.46138655
"78550","Saint-Germain-de-la-Grange",582.73357082
"78551","Saint-Germain-en-Laye",1468.75447118
"78557","Saint-Hilarion",129.98480911
"78558","Saint-Illiers-la-Ville",172.69418386
"78559","Saint-Illiers-le-Bois",151.03673902
"78561","Saint-Lambert",558.02226995
"78562","Saint-Leger-en-Yvelines",232.69919789
"78564","Saint-Martin-de-Brethencourt",232.14515923
"78565","Saint-Martin-des-Champs",266.72797226
"78567","Saint-Martin-la-Garenne",232.00183059
"78569","Sainte-Mesme",288.59318802
"78571","Saint-Nom-la-Breteche",945.99647208
"78575","Saint-Remy-les-Chevreuse",553.86832981
"78576","Saint-Remy-l'Honore",418.14385931
"78586","Sartrouville",1586.3185085
"78588","Saulx-Marchais",361.82687009
"78590","Senlisse",341.55959369
"78591","Septeuil",311.4837648
"78597","Soindres",394.71993521
"78601","Sonchamp",273.12221834
"78605","Tacoignieres",222.53645014
"78606","Le Tartre-Gaudran",94.50026299
"78608","Le Tertre-Saint-Denis",247.05725376
"78609","Tessancourt-sur-Aubette",570.39890488
"78615","Thiverval-Grignon",513.55801995
"78616","Thoiry",380.10540544
"78618","Tilly",192.47138147
"78620","Toussus-le-Noble",890.29492954
"78621","Trappes",1147.57341675
"78623","Le Tremblay-sur-Mauldre",574.6393123
"78624","Triel-sur-Seine",801.36747927
"78638","Vaux-sur-Seine",632.55551017
"78640","Velizy-Villacoublay",1549.98210626
"78642","Verneuil-sur-Seine",603.04569807
"78643","Vernouillet",686.71959569
"78644","La Verriere",690.20313446
"78646","Versailles",1604.39490109
"78647","Vert",404.21618208
"78650","Le Vesinet",1677.15377407
"78653","Vicq",431.17765247
"78655","Vieille-Eglise-en-Yvelines",273.76518855
"78668","La Villeneuve-en-Chevrie",195.46911251
"78672","Villennes-sur-Seine",1150.98155405
"78674","Villepreux",915.31993079
"78677","Villette",353.56720638
"78681","Villiers-le-Mahieu",305.24568276
"78683","Villiers-Saint-Frederic",686.80966277
"78686","Viroflay",1596.92001103
"78688","Voisins-le-Bretonneux",925.15273665
"91001","Abbeville-la-Riviere",306.78117783
"91016","Angerville",237.12172866
"91017","Angervilliers",369.18042348
"91021","Arpajon",620.55126405
"91022","Arrancourt",292.83823115
"91027","Athis-Mons",1182.08660679
"91035","Authon-la-Plaine",326.08100736
"91037","Auvernaux",525.54784059
"91038","Auvers-Saint-Georges",409.96167812
"91041","Avrainville",519.445658
"91044","Ballainvilliers",907.76210814
"91045","Ballancourt-sur-Essonne",407.87973152
"91047","Baulne",425.95564314
"91064","Bievres",1475.78891014
"91067","Blandy",211.58053443
"91069","Boigneville",271.03764298
"91075","Bois-Herpin",332.28698472
"91079","Boissy-la-Riviere",343.79961839
"91080","Boissy-le-Cutte",437.42173512
"91081","Boissy-le-Sec",358.70577459
"91085","Boissy-sous-Saint-Yon",488.41780403
"91086","Bondoufle",618.91560336
"91093","Boullay-les-Troux",394.90833439
"91095","Bouray-sur-Juine",400.15757452
"91097","Boussy-Saint-Antoine",486.61478332
"91098","Boutervilliers",361.84474179
"91099","Boutigny-sur-Essonne",428.88063308
"91100","Bouville",441.21656659
"91103","Bretigny-sur-Orge",582.03272579
"91105","Breuillet",436.07042062
"91106","Breux-Jouy",405.30020317
"91109","Brieres-les-Scelles",411.82640332
"91111","Briis-sous-Forges",535.04352071
"91112","Brouy",232.35606023
"91114","Brunoy",533.95751142
"91115","Bruyeres-le-Chatel",450.76537253
"91121","Buno-Bonnevaux",296.49207488
"91122","Bures-sur-Yvette",787.15581089
"91129","Cerny",379.75346477
"91130","Chalo-Saint-Mars",260.81511481
"91131","Chalou-Moulineux",255.6724837
"91132","Chamarande",435.69180026
"91135","Champcueil",301.45988689
"91136","Champlan",1132.71939062
"91137","Champmotteux",303.90856873
"91145","Chatignonville",288.09557913
"91148","Chauffour-les-Etrechy",436.8336597
"91156","Cheptainville",422.00449616
"91159","Chevannes",388.26703284
"91161","Chilly-Mazarin",1259.69226389
"91174","Corbeil-Essonnes",636.15012831
"91175","Corbreuse",289.21123025
"91179","Le Coudray-Montceaux",618.16621872
"91180","Courances",508.7458371
"91182","Courcouronnes",875.81822804
"91184","Courdimanche-sur-Essonne",395.89251398
"91186","Courson-Monteloup",399.42542451
"91191","Crosne",760.66527682
"91195","Dannemois",475.85707991
"91198","D'Huison-Longueville",400.88802321
"91200","Dourdan",384.46068929
"91201","Draveil",688.10764024
"91204","Echarcon",489.53769712
"91207","Egly",499.78842677
"91215","Epinay-sous-Senart",493.86202692
"91216","Epinay-sur-Orge",983.79413513
"91222","Estouches",203.97009505
"91223","Etampes",462.81938161
"91225","Etiolles",506.26296454
"91226","Etrechy",481.47729702
"91228","Evry",729.63562556
"91232","La Ferte-Alais",439.19082592
"91235","Fleury-Merogis",756.50448106
"91240","Fontaine-la-Riviere",338.30821264
"91243","Fontenay-les-Briis",553.2869197
"91244","Fontenay-le-Vicomte",430.26867441
"91247","La Foret-le-Roi",362.34961399
"91248","La Foret-Sainte-Croix",379.17087362
"91249","Forges-les-Bains",375.26591144
"91272","Gif-sur-Yvette",702.15318934
"91273","Gironville-sur-Essonne",343.62671546
"91274","Gometz-la-Ville",634.15213398
"91275","Gometz-le-Chatel",624.21226208
"91284","Les Granges-le-Roi",368.17240512
"91286","Grigny",798.53229862
"91292","Guibeville",487.49971298
"91293","Guigneville-sur-Essonne",409.69532245
"91294","Guillerval",280.77426844
"91312","Igny",1308.61846169
"91315","Itteville",392.93424399
"91318","Janville-sur-Juine",370.8933904
"91319","Janvry",498.85055413
"91326","Juvisy-sur-Orge",1012.83288712
"91330","Lardy",362.26582179
"91332","Leudeville",391.50229742
"91333","Leuville-sur-Orge",693.22360333
"91338","Limours",409.1796304
"91339","Linas",552.48699732
"91340","Lisses",655.55404229
"91345","Longjumeau",1125.35617629
"91347","Longpont-sur-Orge",766.07753197
"91359","Maisse",394.50442326
"91363","Marcoussis",708.83312592
"91374","Marolles-en-Beauce",346.25301157
"91376","Marolles-en-Hurepoix",439.21415199
"91377","Massy",1363.78555657
"91378","Mauchamps",458.28080047
"91386","Mennecy",503.20066112
"91390","Mereville",229.32911883
"91393","Merobert",258.39548056
"91399","Mespuits",328.93428514
"91405","Milly-la-Foret",441.85931784
"91408","Moigny-sur-Ecole",414.72411729
"91411","Les Molieres",448.79917578
"91412","Mondeville",365.78613169
"91414","Monnerville",284.21975672
"91421","Montgeron",731.06828303
"91425","Montlhery",886.56986052
"91432","Morangis",1078.7335902
"91433","Morigny-Champigny",457.87732433
"91434","Morsang-sur-Orge",1019.92569026
"91435","Morsang-sur-Seine",291.37750495
"91441","Nainville-les-Roches",412.6741371
"91457","La Norville",543.3876429
"91458","Nozay",749.51436568
"91461","Ollainville",520.95619039
"91463","Oncy-sur-Ecole",372.71010644
"91468","Ormoy",510.1845626
"91469","Ormoy-la-Riviere",364.29487387
"91471","Orsay",1017.29989307
"91473","Orveau",386.89458575
"91477","Palaiseau",982.8481826
"91479","Paray-Vieille-Poste",1246.44985436
"91482","Pecqueuse",393.29905834
"91494","Le Plessis-Pate",558.47544312
"91495","Plessis-Saint-Benoist",299.75783996
"91507","Prunay-sur-Essonne",300.01134126
"91508","Puiselet-le-Marais",360.07837344
"91511","Pussay",259.36321695
"91514","Quincy-sous-Senart",478.74079789
"91519","Richarville",276.50253724
"91521","Ris-Orangis",752.60784664
"91525","Roinville",355.02992148
"91526","Roinvilliers",306.24348443
"91533","Saclas",291.15483367
"91534","Saclay",1196.53300072
"91538","Saint-Aubin",959.98015431
"91540","Saint-Cheron",361.74260955
"91544","Saint-Cyr-la-Riviere",321.9327929
"91546","Saint-Cyr-sous-Dourdan",384.2773894
"91547","Saint-Escobille",291.8648643
"91549","Sainte-Genevieve-des-Bois",862.47208159
"91552","Saint-Germain-les-Arpajon",502.98072046
"91553","Saint-Germain-les-Corbeil",624.32836511
"91556","Saint-Hilaire",326.00929851
"91560","Saint-Jean-de-Beauregard",655.58409114
"91568","Saint-Maurice-Montcouronne",372.8098336
"91570","Saint-Michel-sur-Orge",713.15844807
"91573","Saint-Pierre-du-Perray",510.60747278
"91577","Saintry-sur-Seine",422.33692424
"91578","Saint-Sulpice-de-Favieres",404.45937899
"91579","Saint-Vrain",390.36496452
"91581","Saint-Yon",469.39792587
"91587","Saulx-les-Chartreux",1055.03919819
"91589","Savigny-sur-Orge",1140.10418794
"91593","Sermaise",293.87638553
"91599","Soisy-sur-Ecole",458.44548237
"91600","Soisy-sur-Seine",566.70674522
"91602","Souzy-la-Briche",404.66608593
"91613","Congerville-Thionville",235.54480401
"91617","Tigery",597.09228616
"91619","Torfou",414.38601039
"91629","Valpuiseaux",353.76240184
"91630","Le Val-Saint-Germain",355.12186249
"91631","Varennes-Jarcy",417.42117557
"91634","Vaugrigneuse",418.48512612
"91635","Vauhallan",1212.96748208
"91639","Vayres-sur-Essonne",414.42328557
"91645","Verrieres-le-Buisson",1371.20134222
"91648","Vert-le-Grand",438.61864135
"91649","Vert-le-Petit",388.71777498
"91654","Videlles",436.60237697
"91657","Vigneux-sur-Seine",783.51935964
"91659","Villabe",557.71349816
"91661","Villebon-sur-Yvette",826.21467972
"91662","Villeconin",414.22179594
"91665","La Ville-du-Bois",963.70539368
"91666","Villejust",840.29674283
"91667","Villemoisson-sur-Orge",991.62609919
"91671","Villeneuve-sur-Auvers",413.2450262
"91679","Villiers-le-Bacle",971.30130994
"91685","Villiers-sur-Orge",791.52582614
"91687","Viry-Chatillon",771.94060364
"91689","Wissous",1215.12462832
"91691","Yerres",648.71167181
"91692","Les Ulis",788.51382227
"92002","Antony",1409.50461992
"92004","Asnieres-sur-Seine",2215.11052869
"92007","Bagneux",1871.89415579
"92009","Bois-Colombes",1964.81624478
"92012","Boulogne-Billancourt",2235.78237072
"92014","Bourg-la-Reine",1709.62199115
"92019","Chatenay-Malabry",1566.81823676
"92020","Chatillon",1941.15505656
"92022","Chaville",1767.93288331
"92023","Clamart",1853.47889483
"92024","Clichy",2257.56355077
"92025","Colombes",2058.2240662
"92026","Courbevoie",2207.55976717
"92032","Fontenay-aux-Roses",1791.69171454
"92033","Garches",1766.90975434
"92035","La Garenne-Colombes",2109.74659016
"92036","Gennevilliers",2172.15936249
"92040","Issy-les-Moulineaux",2125.70216507
"92044","Levallois-Perret",2218.39973892
"92046","Malakoff",2097.05742174
"92047","Marnes-la-Coquette",1817.03489156
"92048","Meudon",1951.72583411
"92049","Montrouge",2091.32742867
"92050","Nanterre",2007.28794815
"92051","Neuilly-sur-Seine",2230.49958594
"92060","Le Plessis-Robinson",1680.21465206
"92062","Puteaux",2129.02679473
"92063","Rueil-Malmaison",1791.54766733
"92064","Saint-Cloud",2026.98507366
"92071","Sceaux",1559.08930088
"92072","Sevres",2038.74090449
"92073","Suresnes",2128.67320006
"92075","Vanves",2128.13279537
"92076","Vaucresson",1837.03468626
"92077","Ville-d'Avray",1727.27307913
"92078","Villeneuve-la-Garenne",2141.1015662
"93001","Aubervilliers",2089.99051015
"93005","Aulnay-sous-Bois",1300.68819143
"93006","Bagnolet",1902.07308679
"93007","Le Blanc-Mesnil",1548.41067153
"93008","Bobigny",1844.10314371
"93010","Bondy",1659.26983483
"93013","Le Bourget",1854.58833151
"93014","Clichy-sous-Bois",1071.23960023
"93015","Coubron",819.32073272
"93027","La Courneuve",2010.37108241
"93029","Drancy",1735.19497658
"93030","Dugny",1639.34891884
"93031","Epinay-sur-Seine",1920.92850269
"93032","Gagny",1151.6134614
"93033","Gournay-sur-Marne",953.29621707
"93039","L'Ile-Saint-Denis",2136.36214362
"93045","Les Lilas",1981.98952612
"93046","Livry-Gargan",1316.8644815
"93047","Montfermeil",952.76955592
"93048","Montreuil",1769.46392891
"93049","Neuilly-Plaisance",1334.13481902
"93050","Neuilly-sur-Marne",1142.91249128
"93051","Noisy-le-Grand",1230.44875429
"93053","Noisy-le-Sec",1713.69254536
"93055","Pantin",2095.93509422
"93057","Les Pavillons-sous-Bois",1529.53143471
"93059","Pierrefitte-sur-Seine",1698.11169796
"93061","Le Pre-Saint-Gervais",2031.56712185
"93062","Le Raincy",1387.30269462
"93063","Romainville",1846.35148429
"93064","Rosny-sous-Bois",1644.90548327
"93066","Saint-Denis",2038.38252408
"93070","Saint-Ouen",2237.42924931
"93071","Sevran",1071.14733782
"93072","Stains",1784.54760356
"93073","Tremblay-en-France",808.07083133
"93074","Vaujours",1025.36883491
"93077","Villemomble",1523.91864086
"93078","Villepinte",932.73490206
"93079","Villetaneuse",1733.3838204
"94001","Ablon-sur-Seine",1017.84617348
"94002","Alfortville",1556.59727671
"94003","Arcueil",1968.84814715
"94004","Boissy-Saint-Leger",1033.51985878
"94011","Bonneuil-sur-Marne",1202.54900498
"94015","Bry-sur-Marne",1307.10434461
"94016","Cachan",1884.2537469
"94017","Champigny-sur-Marne",1394.49751178
"94018","Charenton-le-Pont",1848.7328195
"94019","Chennevieres-sur-Marne",1012.68059611
"94021","Chevilly-Larue",1620.18123554
"94022","Choisy-le-Roi",1489.66835607
"94028","Creteil",1555.43976494
"94033","Fontenay-sous-Bois",1579.38220051
"94034","Fresnes",1623.3717053
"94037","Gentilly",2077.04976624
"94038","L'Hay-les-Roses",1659.80503931
"94041","Ivry-sur-Seine",1898.0467273
"94042","Joinville-le-Pont",1721.89502742
"94043","Le Kremlin-Bicetre",2042.70341118
"94044","Limeil-Brevannes",1027.36507129
"94046","Maisons-Alfort",1785.76503693
"94047","Mandres-les-Roses",561.62211157
"94048","Marolles-en-Brie",577.37446729
"94052","Nogent-sur-Marne",1606.66044587
"94053","Noiseau",797.08541466
"94054","Orly",1251.7169436
"94055","Ormesson-sur-Marne",879.67338256
"94056","Perigny",482.91236557
"94058","Le Perreux-sur-Marne",1441.62631987
"94059","Le Plessis-Trevise",916.08230558
"94060","La Queue-en-Brie",853.57099326
"94065","Rungis",1527.35258646
"94067","Saint-Mande",2010.96672892
"94068","Saint-Maur-des-Fosses",1404.74972737
"94069","Saint-Maurice",1431.43767358
"94070","Santeny",484.77659672
"94071","Sucy-en-Brie",904.71132069
"94073","Thiais",1548.11805476
"94074","Valenton",1069.97573115
"94075","Villecresnes",712.73684802
"94076","Villejuif",1856.76985361
"94077","Villeneuve-le-Roi",1128.33769547
"94078","Villeneuve-Saint-Georges",1021.55576624
"94079","Villiers-sur-Marne",1362.11527468
"94080","Vincennes",1847.07156348
"94081","Vitry-sur-Seine",1669.48767559
"95002","Ableiges",546.18502015
"95008","Aincourt",271.32424233
"95011","Ambleville",142.58224756
"95012","Amenucourt",108.788434
"95014","Andilly",1138.55868193
"95018","Argenteuil",1911.78247958
"95019","Arnouville",1337.36892159
"95023","Arronville",262.04387482
"95024","Arthies",280.56949299
"95026","Asnieres-sur-Oise",324.58532841
"95028","Attainville",873.44767691
"95039","Auvers-sur-Oise",901.96980168
"95040","Avernes",396.9510952
"95042","Baillet-en-France",822.34576582
"95046","Banthelu",272.36353175
"95051","Beauchamp",1252.72977597
"95052","Beaumont-sur-Oise",446.40570313
"95054","Le Bellay-en-Vexin",275.85874917
"95055","Bellefontaine",332.9604521
"95056","Belloy-en-France",584.44521839
"95058","Bernes-sur-Oise",323.86381413
"95059","Berville",175.36587092
"95060","Bessancourt",1181.18862711
"95061","Bethemont-la-Foret",780.90461904
"95063","Bezons",1938.28456849
"95074","Boisemont",601.09796385
"95078","Boissy-l'Aillerie",641.24708083
"95088","Bonneuil-en-France",1371.55662787
"95091","Bouffemont",802.04687723
"95094","Bouqueval",807.64448162
"95101","Bray-et-Lu",116.99062635
"95102","Breancon",337.70105272
"95110","Brignancourt",276.86260474
"95116","Bruyeres-sur-Oise",217.0060073
"95119","Buhy",138.19160417
"95120","Butry-sur-Oise",736.27207846
"95127","Cergy",877.81197565
"95134","Champagne-sur-Oise",426.69570976
"95139","La Chapelle-en-Vexin",202.03634171
"95141","Charmont",277.99161189
"95142","Chars",252.7390417
"95144","Chatenay-en-France",366.58620615
"95149","Chaumontel",348.71431562
"95150","Chaussy",131.48410462
"95151","Chauvry",921.09379278
"95154","Chennevieres-les-Louvres",997.89605467
"95157","Cherence",128.47739278
"95166","Clery-en-Vexin",319.71568631
"95169","Commeny",357.01275563
"95170","Condecourt",561.98345745
"95176","Cormeilles-en-Parisis",1469.39653777
"95177","Cormeilles-en-Vexin",490.74804818
"95181","Courcelles-sur-Viosne",660.52327784
"95183","Courdimanche",658.34502537
"95197","Deuil-la-Barre",1550.06217219
"95199","Domont",869.04780437
"95203","Eaubonne",1458.09206123
"95205","Ecouen",1065.60675241
"95210","Enghien-les-Bains",1767.12232405
"95211","Ennery",707.11139292
"95212","Epiais-les-Louvres",532.04210682
"95213","Epiais-Rhus",400.93224856
"95214","Epinay-Champlatreux",526.74361695
"95218","Eragny",1112.35301027
"95219","Ermont",1511.82100353
"95229","Ezanville",1083.4459744
"95241","Fontenay-en-Parisis",630.69961744
"95250","Fosses",347.80650448
"95252","Franconville",1557.56571877
"95253","Fremainville",375.38495264
"95254","Fremecourt",391.5035734
"95256","Frepillon",1184.93129118
"95257","La Frette-sur-Seine",1384.93880774
"95258","Frouville",253.56566044
"95259","Gadancourt",294.88398283
"95268","Garges-les-Gonesse",1430.02186471
"95270","Genainville",170.57267337
"95271","Genicourt",721.63738118
"95277","Gonesse",1224.14208245
"95280","Goussainville",601.5584375
"95282","Gouzangrez",365.33137326
"95287","Grisy-les-Platres",403.80323216
"95288","Groslay",1372.73753729
"95295","Guiry-en-Vexin",316.64094493
"95298","Haravilliers",212.04320585
"95301","Haute-Isle",149.22555754
"95303","Le Heaulme",196.93194931
"95304","Hedouville",242.14883672
"95306","Herblay",1274.83820941
"95308","Herouville",630.71133108
"95309","Hodent",249.60269767
"95313","L'Isle-Adam",525.84530852
"95316","Jagny-sous-Bois",389.72512994
"95323","Jouy-le-Moutier",691.09786977
"95328","Labbeville",348.81549705
"95331","Lassy",352.12357058
"95341","Livilliers",624.49526354
"95348","Longuesse",478.84494706
"95351","Louvres",677.23228886
"95352","Luzarches",432.24742265
"95353","Maffliers",806.23090175
"95355","Magny-en-Vexin",279.73254629
"95365","Mareil-en-France",518.82322962
"95369","Margency",1305.60334164
"95370","Marines",328.18968392
"95371","Marly-la-Ville",335.17264361
"95379","Maudetour-en-Vexin",200.77142648
"95387","Menouville",361.06524295
"95388","Menucourt",565.0952546
"95392","Meriel",848.71301313
"95394","Mery-sur-Oise",1016.09571097
"95395","Le Mesnil-Aubry",762.15440731
"95409","Moisselles",982.58478855
"95422","Montgeroult",611.22440039
"95424","Montigny-les-Cormeilles",1551.12729335
"95426","Montlignon",1229.79829123
"95427","Montmagny",1609.15450377
"95428","Montmorency",1336.1715109
"95429","Montreuil-sur-Epte",90.04811629
"95430","Montsoult",834.15450512
"95436","Mours",533.33233982
"95438","Moussy",300.2107114
"95445","Nerville-la-Foret",608.19885411
"95446","Nesles-la-Vallee",468.14221837
"95447","Neuilly-en-Vexin",234.21941562
"95450","Neuville-sur-Oise",821.96041427
"95452","Nointel",372.08131733
"95456","Noisy-sur-Oise",277.75648403
"95459","Nucourt",236.99506043
"95462","Omerville",158.23636023
"95476","Osny",702.42988691
"95480","Parmain",513.92966261
"95483","Le Perchay",368.44580193
"95487","Persan",455.68046075
"95488","Pierrelaye",1027.96286714
"95489","Piscop",1149.41199549
"95491","Le Plessis-Bouchard",1417.81847083
"95492","Le Plessis-Gassot",773.2473571
"95493","Le Plessis-Luzarches",315.27597603
"95500","Pontoise",1026.64908176
"95504","Presles",495.0459399
"95509","Puiseux-en-France",489.45901864
"95510","Puiseux-Pontoise",803.21499901
"95523","La Roche-Guyon",128.72143014
"95527","Roissy-en-France",953.27976025
"95529","Ronquerolles",268.28785874
"95535","Sagy",578.46244838
"95539","Saint-Brice-sous-Foret",1338.92014691
"95541","Saint-Clair-sur-Epte",126.77245612
"95543","Saint-Cyr-en-Arthies",226.48831255
"95554","Saint-Gervais",207.55669773
"95555","Saint-Gratien",1796.73924432
"95563","Saint-Leu-la-Foret",1301.43594494
"95566","Saint-Martin-du-Tertre",381.43480111
"95572","Saint-Ouen-l'Aumone",1051.97400742
"95574","Saint-Prix",1010.29963872
"95580","Saint-Witz",580.81374651
"95582","Sannois",1690.44980454
"95584","Santeuil",324.47159373
"95585","Sarcelles",1382.97455921
"95592","Seraincourt",466.21407909
"95594","Seugy",342.55805509
"95598","Soisy-sous-Montmorency",1463.7154908
"95604","Survilliers",466.8695005
"95607","Taverny",1140.17398756
"95610","Themericourt",442.19849041
"95611","Theuville",226.76400374
"95612","Le Thillay",962.26630444
"95625","Us",439.76924118
"95627","Vallangoujard",463.47307262
"95628","Valmondois",608.45305023
"95633","Vaudherland",1062.77327842
"95637","Vaureal",664.59895536
"95641","Vemars",474.06433274
"95651","Vetheuil",204.81937258
"95652","Viarmes",401.45840754
"95656","Vienne-en-Arthies",185.49722684
"95658","Vigny",530.67464389
"95660","Villaines-sous-Bois",746.56175753
"95675","Villeron",442.41279939
"95676","Villers-en-Arthies",171.927782
"95678","Villiers-Adam",878.37271557
"95680","Villiers-le-Bel",1090.45315701
"95682","Villiers-le-Sec",685.40729696
"95690","Wy-dit-Joli-Village",286.51784487
