"ID","NAMES","artisans_AsTheCrowFlies_POT_10000"
"78439","Mulcent",1556.7653918
"78440","Les Mureaux",5694.0194141
"78442","Neauphle-le-Chateau",5003.23580164
"78443","Neauphle-le-Vieux",3762.09078689
"78444","Neauphlette",953.69254929
"78451","Nezel",4147.55023787
"78455","Noisy-le-Roi",16411.28985636
"78460","Oinville-sur-Montcient",3673.34020578
"78464","Orcemont",1002.12996136
"78465","Orgerus",1560.56177194
"78466","Orgeval",7968.74809049
"78470","Orphin",723.55252937
"78472","Orsonville",293.19050686
"78474","Orvilliers",1281.43809463
"78475","Osmoy",1923.82860161
"78478","Paray-Douaville",306.57823687
"78481","Le Pecq",28307.24353556
"78484","Perdreauville",2147.0186064
"78486","Le Perray-en-Yvelines",2144.52755889
"78490","Plaisir",6522.51407109
"78497","Poigny-la-Foret",1287.32304221
"78498","Poissy",12512.66577247
"78499","Ponthevrard",1028.03837137
"78501","Porcheville",3618.92840887
"78502","Le Port-Marly",29949.2709102
"78503","Port-Villez",690.81678884
"78505","Prunay-le-Temple",1525.27666592
"78506","Prunay-en-Yvelines",474.27658566
"78513","La Queue-les-Yvelines",2084.64101186
"78516","Raizeux",614.96556141
"78517","Rambouillet",1462.73905484
"78518","Rennemoulin",14025.96368477
"78520","Richebourg",1104.63759174
"78522","Rochefort-en-Yvelines",1655.11649105
"78524","Rocquencourt",25570.99315789
"78528","Rolleboise",1907.56257852
"78530","Rosay",2314.35223197
"78531","Rosny-sur-Seine",2111.81072822
"78536","Sailly",2848.66932455
"78537","Saint-Arnoult-en-Yvelines",1278.89148225
"78545","Saint-Cyr-l'Ecole",15084.59661242
"78548","Saint-Forget",4763.09031701
"78550","Saint-Germain-de-la-Grange",4964.95526325
"78551","Saint-Germain-en-Laye",22503.31737586
"78557","Saint-Hilarion",756.16855009
"78558","Saint-Illiers-la-Ville",1225.64126961
"78559","Saint-Illiers-le-Bois",804.03225487
"78561","Saint-Lambert",6010.33031346
"78562","Saint-Leger-en-Yvelines",1671.50851659
"78564","Saint-Martin-de-Brethencourt",817.82880878
"78565","Saint-Martin-des-Champs",2109.82617191
"78567","Saint-Martin-la-Garenne",2410.63435323
"78569","Sainte-Mesme",1040.01287119
"78571","Saint-Nom-la-Breteche",12154.08085075
"78575","Saint-Remy-les-Chevreuse",6215.10141501
"78576","Saint-Remy-l'Honore",3623.37422551
"78586","Sartrouville",42546.15447845
"78588","Saulx-Marchais",3220.51515609
"78590","Senlisse",3296.34242857
"78591","Septeuil",1968.76970177
"78597","Soindres",2696.40111979
"78601","Sonchamp",1189.27769389
"78605","Tacoignieres",1326.77918561
"78606","Le Tartre-Gaudran",474.9024461
"78608","Le Tertre-Saint-Denis",1862.19825083
"78609","Tessancourt-sur-Aubette",5058.14261923
"78615","Thiverval-Grignon",6170.67163185
"78616","Thoiry",2727.00374605
"78618","Tilly",890.69002939
"78620","Toussus-le-Noble",13204.18517481
"78621","Trappes",7510.66159493
"78623","Le Tremblay-sur-Mauldre",4116.32648415
"78624","Triel-sur-Seine",9927.20185749
"78638","Vaux-sur-Seine",7384.81640585
"78640","Velizy-Villacoublay",39719.74575504
"78642","Verneuil-sur-Seine",7436.72173946
"78643","Vernouillet",8250.61306226
"78644","La Verriere",5420.95783589
"78646","Versailles",23844.18151362
"78647","Vert",2691.35992641
"78650","Le Vesinet",36524.67218223
"78653","Vicq",3087.17500399
"78655","Vieille-Eglise-en-Yvelines",1980.32373997
"78668","La Villeneuve-en-Chevrie",1044.59623294
"78672","Villennes-sur-Seine",9626.42646578
"78674","Villepreux",10918.02388602
"78677","Villette",2624.06325212
"78681","Villiers-le-Mahieu",2323.93591866
"78683","Villiers-Saint-Frederic",4365.99241184
"78686","Viroflay",39168.81165128
"78688","Voisins-le-Bretonneux",9195.16570061
"91001","Abbeville-la-Riviere",581.00961295
"91016","Angerville",365.74912021
"91017","Angervilliers",2374.1447068
"91021","Arpajon",6745.61972197
"91022","Arrancourt",528.22187955
"91027","Athis-Mons",27742.80348297
"91035","Authon-la-Plaine",550.92773444
"91037","Auvernaux",4865.96085169
"91038","Auvers-Saint-Georges",1978.57261617
"91041","Avrainville",4787.22478999
"91044","Ballainvilliers",15851.52927428
"91045","Ballancourt-sur-Essonne",4079.48093764
"91047","Baulne",2869.2689098
"91064","Bievres",30106.17187816
"91067","Blandy",331.87621978
"91069","Boigneville",496.36073222
"91075","Bois-Herpin",728.60216147
"91079","Boissy-la-Riviere",866.78750918
"91080","Boissy-le-Cutte",1971.48536827
"91081","Boissy-le-Sec",1410.71444435
"91085","Boissy-sous-Saint-Yon",3915.67976275
"91086","Bondoufle",11495.23860977
"91093","Boullay-les-Troux",3981.30335642
"91095","Bouray-sur-Juine",3174.51172635
"91097","Boussy-Saint-Antoine",14075.86744693
"91098","Boutervilliers",990.03467395
"91099","Boutigny-sur-Essonne",1648.07976169
"91100","Bouville",1398.74682212
"91103","Bretigny-sur-Orge",9319.67784136
"91105","Breuillet",3868.04844849
"91106","Breux-Jouy",3236.07562509
"91109","Brieres-les-Scelles",1448.96421206
"91111","Briis-sous-Forges",4732.06009556
"91112","Brouy",340.46955214
"91114","Brunoy",17576.59428005
"91115","Bruyeres-le-Chatel",5580.10598244
"91121","Buno-Bonnevaux",832.78538732
"91122","Bures-sur-Yvette",9255.63238949
"91129","Cerny",2355.53061679
"91130","Chalo-Saint-Mars",835.97447586
"91131","Chalou-Moulineux",649.33608289
"91132","Chamarande",2849.73233676
"91135","Champcueil",3713.44055656
"91136","Champlan",22770.89431468
"91137","Champmotteux",485.08604241
"91145","Chatignonville",559.95847797
"91148","Chauffour-les-Etrechy",2239.57418671
"91156","Cheptainville",4654.74450084
"91159","Chevannes",4911.02050751
"91161","Chilly-Mazarin",25222.83066325
"91174","Corbeil-Essonnes",9240.35363816
"91175","Corbreuse",826.8332516
"91179","Le Coudray-Montceaux",6219.34558196
"91180","Courances",1966.50667532
"91182","Courcouronnes",11988.50815098
"91184","Courdimanche-sur-Essonne",1329.98187173
"91186","Courson-Monteloup",4168.82658988
"91191","Crosne",26780.61135569
"91195","Dannemois",2347.94343667
"91198","D'Huison-Longueville",1774.02366311
"91200","Dourdan",1274.39018713
"91201","Draveil",18988.72621421
"91204","Echarcon",7880.37924921
"91207","Egly",5382.15436695
"91215","Epinay-sous-Senart",15171.03186167
"91216","Epinay-sur-Orge",17367.23077087
"91222","Estouches",426.25385811
"91223","Etampes",1067.32622606
"91225","Etiolles",12823.99370158
"91226","Etrechy",2035.01509725
"91228","Evry",12246.35472529
"91232","La Ferte-Alais",2393.77949207
"91235","Fleury-Merogis",13355.55463379
"91240","Fontaine-la-Riviere",734.18050064
"91243","Fontenay-les-Briis",5314.9606532
"91244","Fontenay-le-Vicomte",5676.97430987
"91247","La Foret-le-Roi",1089.86284442
"91248","La Foret-Sainte-Croix",850.61470655
"91249","Forges-les-Bains",3255.94968901
"91272","Gif-sur-Yvette",7938.47183511
"91273","Gironville-sur-Essonne",738.2110692
"91274","Gometz-la-Ville",5470.26907685
"91275","Gometz-le-Chatel",7006.53606569
"91284","Les Granges-le-Roi",1059.8343765
"91286","Grigny",16162.9655631
"91292","Guibeville",5873.73341793
"91293","Guigneville-sur-Essonne",2023.39330165
"91294","Guillerval",758.6795738
"91312","Igny",25283.28931067
"91315","Itteville",3491.13860025
"91318","Janville-sur-Juine",2619.84472036
"91319","Janvry",6313.99630886
"91326","Juvisy-sur-Orge",22676.06385726
"91330","Lardy",3634.88809643
"91332","Leudeville",7169.24470417
"91333","Leuville-sur-Orge",9225.60282586
"91338","Limours",3784.19978823
"91339","Linas",9494.12067866
"91340","Lisses",9507.78420843
"91345","Longjumeau",19935.00679611
"91347","Longpont-sur-Orge",12172.02701041
"91359","Maisse",1092.15847095
"91363","Marcoussis",8838.88695674
"91374","Marolles-en-Beauce",750.31832003
"91376","Marolles-en-Hurepoix",6249.06358413
"91377","Massy",29220.87931901
"91378","Mauchamps",2950.39692442
"91386","Mennecy",6415.09689792
"91390","Mereville",501.63064893
"91393","Merobert",585.4476462
"91399","Mespuits",582.30288058
"91405","Milly-la-Foret",1371.77427911
"91408","Moigny-sur-Ecole",1797.76484725
"91411","Les Molieres",4349.56329223
"91412","Mondeville",2969.87724009
"91414","Monnerville",579.94188304
"91421","Montgeron",20479.79198684
"91425","Montlhery",11586.01909558
"91432","Morangis",24943.66028498
"91433","Morigny-Champigny",1387.82535578
"91434","Morsang-sur-Orge",15817.84816996
"91435","Morsang-sur-Seine",7022.28086156
"91441","Nainville-les-Roches",3930.0237273
"91457","La Norville",6702.51422454
"91458","Nozay",11711.29263304
"91461","Ollainville",6954.82216396
"91463","Oncy-sur-Ecole",1139.13954667
"91468","Ormoy",7250.71920611
"91469","Ormoy-la-Riviere",973.17732841
"91471","Orsay",12329.11295222
"91473","Orveau",1638.34266327
"91477","Palaiseau",19262.01101997
"91479","Paray-Vieille-Poste",33730.64477619
"91482","Pecqueuse",2984.56838349
"91494","Le Plessis-Pate",10566.24239746
"91495","Plessis-Saint-Benoist",708.24231245
"91507","Prunay-sur-Essonne",658.72285937
"91508","Puiselet-le-Marais",997.53986829
"91511","Pussay",465.79089455
"91514","Quincy-sous-Senart",12270.31699023
"91519","Richarville",804.60079006
"91521","Ris-Orangis",14538.91727742
"91525","Roinville",1468.73999768
"91526","Roinvilliers",507.82471832
"91533","Saclas",750.09760939
"91534","Saclay",16636.80914918
"91538","Saint-Aubin",10405.60320598
"91540","Saint-Cheron",2596.42116395
"91544","Saint-Cyr-la-Riviere",696.36347603
"91546","Saint-Cyr-sous-Dourdan",1844.15358677
"91547","Saint-Escobille",432.04630552
"91549","Sainte-Genevieve-des-Bois",13621.29900742
"91552","Saint-Germain-les-Arpajon",7889.66107267
"91553","Saint-Germain-les-Corbeil",10349.38698677
"91556","Saint-Hilaire",1065.31482023
"91560","Saint-Jean-de-Beauregard",8029.5998934
"91568","Saint-Maurice-Montcouronne",3166.49575691
"91570","Saint-Michel-sur-Orge",12212.35295762
"91573","Saint-Pierre-du-Perray",8272.02026211
"91577","Saintry-sur-Seine",8013.39433338
"91578","Saint-Sulpice-de-Favieres",2996.72083749
"91579","Saint-Vrain",4633.04103418
"91581","Saint-Yon",3997.14711956
"91587","Saulx-les-Chartreux",16587.13237036
"91589","Savigny-sur-Orge",20525.75006781
"91593","Sermaise",1897.60256974
"91599","Soisy-sur-Ecole",2955.71915962
"91600","Soisy-sur-Seine",14839.21490788
"91602","Souzy-la-Briche",2479.92842403
"91613","Congerville-Thionville",505.81901083
"91617","Tigery",10614.62153724
"91619","Torfou",3503.36754188
"91629","Valpuiseaux",934.82513978
"91630","Le Val-Saint-Germain",2333.71231868
"91631","Varennes-Jarcy",11009.19488742
"91634","Vaugrigneuse",3370.2948111
"91635","Vauhallan",19810.82331964
"91639","Vayres-sur-Essonne",1463.43641265
"91645","Verrieres-le-Buisson",36164.74106042
"91648","Vert-le-Grand",8668.64450859
"91649","Vert-le-Petit",5987.78070697
"91654","Videlles",2340.20405865
"91657","Vigneux-sur-Seine",24613.99521302
"91659","Villabe",8209.28334835
"91661","Villebon-sur-Yvette",15869.91341378
"91662","Villeconin",1838.47744994
"91665","La Ville-du-Bois",13278.67986276
"91666","Villejust",12396.74129515
"91667","Villemoisson-sur-Orge",16067.96993662
"91671","Villeneuve-sur-Auvers",1867.35479822
"91679","Villiers-le-Bacle",10925.60887541
"91685","Villiers-sur-Orge",14611.94672876
"91687","Viry-Chatillon",18067.39123265
"91689","Wissous",35105.21773916
"91691","Yerres",22628.53123493
"91692","Les Ulis",9933.7775539
"92002","Antony",43830.85904874
"92004","Asnieres-sur-Seine",89249.98865284
"92007","Bagneux",79044.6326792
"92009","Bois-Colombes",84133.68441791
"92012","Boulogne-Billancourt",79059.61135753
"92014","Bourg-la-Reine",66517.5312077
"92019","Chatenay-Malabry",48537.37292633
"92020","Chatillon",78131.6438645
"92022","Chaville",48531.01201491
"92023","Clamart",64441.64373546
"92024","Clichy",97919.73097148
"92025","Colombes",74291.33869034
"92026","Courbevoie",87112.32895976
"92032","Fontenay-aux-Roses",68610.3162565
"92033","Garches",58390.20842018
"92035","La Garenne-Colombes",80392.69705094
"92036","Gennevilliers",78919.17960749
"92040","Issy-les-Moulineaux",82980.21377348
"92044","Levallois-Perret",97293.98196107
"92046","Malakoff",88531.34863589
"92047","Marnes-la-Coquette",46141.86756336
"92048","Meudon",59403.52793608
"92049","Montrouge",91082.66146942
"92050","Nanterre",68075.67565565
"92051","Neuilly-sur-Seine",93884.80831689
"92060","Le Plessis-Robinson",55856.48884721
"92062","Puteaux",83826.34315733
"92063","Rueil-Malmaison",57020.13226352
"92064","Saint-Cloud",67837.07640565
"92071","Sceaux",61015.85559593
"92072","Sevres",61442.47208456
"92073","Suresnes",76619.06135173
"92075","Vanves",88745.428706
"92076","Vaucresson",46081.32439253
"92077","Ville-d'Avray",48056.91840565
"92078","Villeneuve-la-Garenne",80691.53477945
"93001","Aubervilliers",91550.12163592
"93005","Aulnay-sous-Bois",41399.34704532
"93006","Bagnolet",94438.08345215
"93007","Le Blanc-Mesnil",54182.69208604
"93008","Bobigny",78532.10292072
"93010","Bondy",63367.65513804
"93013","Le Bourget",66068.33719557
"93014","Clichy-sous-Bois",38841.36363196
"93015","Coubron",28348.02402904
"93027","La Courneuve",76048.92552173
"93029","Drancy",68455.98672273
"93030","Dugny",57854.68707793
"93031","Epinay-sur-Seine",66055.28457606
"93032","Gagny",44232.54477353
"93033","Gournay-sur-Marne",35616.30851527
"93039","L'Ile-Saint-Denis",78226.49209235
"93045","Les Lilas",93670.27918201
"93046","Livry-Gargan",39006.1398786
"93047","Montfermeil",34507.50952883
"93048","Montreuil",85485.70240586
"93049","Neuilly-Plaisance",59353.1366481
"93050","Neuilly-sur-Marne",47579.19173502
"93051","Noisy-le-Grand",37884.47422287
"93053","Noisy-le-Sec",76845.71963378
"93055","Pantin",92085.44877303
"93057","Les Pavillons-sous-Bois",53795.51750784
"93059","Pierrefitte-sur-Seine",60373.20542024
"93061","Le Pre-Saint-Gervais",97263.51919658
"93062","Le Raincy",50787.73894725
"93063","Romainville",86745.88982899
"93064","Rosny-sous-Bois",68872.41088025
"93066","Saint-Denis",84590.71434071
"93070","Saint-Ouen",97393.6612271
"93071","Sevran",33911.41781196
"93072","Stains",60892.22284051
"93073","Tremblay-en-France",17793.38935167
"93074","Vaujours",24194.13773447
"93077","Villemomble",57711.01372252
"93078","Villepinte",26079.28785167
"93079","Villetaneuse",64543.54710767
"94001","Ablon-sur-Seine",31674.75838172
"94002","Alfortville",71614.75538859
"94003","Arcueil",86939.57068478
"94004","Boissy-Saint-Leger",26776.71928575
"94011","Bonneuil-sur-Marne",43060.80065594
"94015","Bry-sur-Marne",52490.12484496
"94016","Cachan",76760.4724551
"94017","Champigny-sur-Marne",50274.45680195
"94018","Charenton-le-Pont",89535.53798423
"94019","Chennevieres-sur-Marne",37510.75303582
"94021","Chevilly-Larue",59206.86925971
"94022","Choisy-le-Roi",52543.56763334
"94028","Creteil",56193.70065347
"94033","Fontenay-sous-Bois",74357.96437399
"94034","Fresnes",51106.06441408
"94037","Gentilly",92040.4097751
"94038","L'Hay-les-Roses",65729.40335004
"94041","Ivry-sur-Seine",88513.79347374
"94042","Joinville-le-Pont",67914.94071417
"94043","Le Kremlin-Bicetre",89497.46135024
"94044","Limeil-Brevannes",31787.43512348
"94046","Maisons-Alfort",72901.55191238
"94047","Mandres-les-Roses",15179.31055332
"94048","Marolles-en-Brie",20645.42902825
"94052","Nogent-sur-Marne",68753.10920593
"94053","Noiseau",28471.44907495
"94054","Orly",42403.57061602
"94055","Ormesson-sur-Marne",34871.54207399
"94056","Perigny",12744.75643401
"94058","Le Perreux-sur-Marne",60670.20762657
"94059","Le Plessis-Trevise",30393.39637235
"94060","La Queue-en-Brie",23701.39182341
"94065","Rungis",47374.12385941
"94067","Saint-Mande",93189.09732014
"94068","Saint-Maur-des-Fosses",52007.17230947
"94069","Saint-Maurice",79001.2618626
"94070","Santeny",17168.74950163
"94071","Sucy-en-Brie",30654.84065793
"94073","Thiais",53882.89708234
"94074","Valenton",39420.40836463
"94075","Villecresnes",19595.95994314
"94076","Villejuif",78260.3797016
"94077","Villeneuve-le-Roi",35912.62033755
"94078","Villeneuve-Saint-Georges",36172.74048164
"94079","Villiers-sur-Marne",42628.86746172
"94080","Vincennes",87969.91455878
"94081","Vitry-sur-Seine",71827.77260035
"95002","Ableiges",3901.60131565
"95008","Aincourt",1959.27799615
"95011","Ambleville",534.33679431
"95012","Amenucourt",893.3910518
"95014","Andilly",29752.75962119
"95018","Argenteuil",56728.48651984
"95019","Arnouville",35905.82173923
"95023","Arronville",1466.40431904
"95024","Arthies",1430.65658654
"95026","Asnieres-sur-Oise",2404.58317904
"95028","Attainville",11385.91421759
"95039","Auvers-sur-Oise",8053.96656051
"95040","Avernes",1973.13795464
"95042","Baillet-en-France",12756.06393279
"95046","Banthelu",891.26910027
"95051","Beauchamp",20831.44147183
"95052","Beaumont-sur-Oise",3070.2803436
"95054","Le Bellay-en-Vexin",764.92897428
"95055","Bellefontaine",3799.73513359
"95056","Belloy-en-France",6011.42448493
"95058","Bernes-sur-Oise",2091.42313959
"95059","Berville",778.36407418
"95060","Bessancourt",15838.14745646
"95061","Bethemont-la-Foret",13644.76526785
"95063","Bezons",60309.16457164
"95074","Boisemont",8187.68808575
"95078","Boissy-l'Aillerie",5274.05344906
"95088","Bonneuil-en-France",45565.26567403
"95091","Bouffemont",17056.27754956
"95094","Bouqueval",17913.6088922
"95101","Bray-et-Lu",559.50555359
"95102","Breancon",1661.29611884
"95110","Brignancourt",1282.18704266
"95116","Bruyeres-sur-Oise",2089.73322583
"95119","Buhy",313.80268955
"95120","Butry-sur-Oise",8126.06755278
"95127","Cergy",8688.89820357
"95134","Champagne-sur-Oise",3167.3277297
"95139","La Chapelle-en-Vexin",373.32366702
"95141","Charmont",722.58456329
"95142","Chars",852.41348608
"95144","Chatenay-en-France",6825.12740115
"95149","Chaumontel",2298.33533536
"95150","Chaussy",976.05589925
"95151","Chauvry",14092.55217819
"95154","Chennevieres-les-Louvres",6629.11956527
"95157","Cherence",1329.89733101
"95166","Clery-en-Vexin",885.88669462
"95169","Commeny",1163.79086434
"95170","Condecourt",5158.36942389
"95176","Cormeilles-en-Parisis",38073.38961191
"95177","Cormeilles-en-Vexin",3244.70116091
"95181","Courcelles-sur-Viosne",5071.53445546
"95183","Courdimanche",6942.97200097
"95197","Deuil-la-Barre",53893.52463307
"95199","Domont",20599.90781572
"95203","Eaubonne",38178.19192295
"95205","Ecouen",19535.27444132
"95210","Enghien-les-Bains",53998.32892526
"95211","Ennery",7323.22395331
"95212","Epiais-les-Louvres",8168.88088871
"95213","Epiais-Rhus",3435.00281085
"95214","Epinay-Champlatreux",5471.6607904
"95218","Eragny",12996.65800955
"95219","Ermont",37739.67222764
"95229","Ezanville",16481.52864327
"95241","Fontenay-en-Parisis",9929.05828814
"95250","Fosses",2773.03908845
"95252","Franconville",33531.21621197
"95253","Fremainville",2698.83343394
"95254","Fremecourt",2368.18011413
"95256","Frepillon",13499.83134886
"95257","La Frette-sur-Seine",31390.89250026
"95258","Frouville",2292.98783222
"95259","Gadancourt",1596.16311314
"95268","Garges-les-Gonesse",47849.95812072
"95270","Genainville",965.10540734
"95271","Genicourt",5074.20995362
"95277","Gonesse",29654.5505645
"95280","Goussainville",14682.03935167
"95282","Gouzangrez",1648.43960158
"95287","Grisy-les-Platres",2617.30241096
"95288","Groslay",43218.9567448
"95295","Guiry-en-Vexin",1184.18088616
"95298","Haravilliers",997.22955228
"95301","Haute-Isle",1426.89993843
"95303","Le Heaulme",1000.23754932
"95304","Hedouville",2381.15698178
"95306","Herblay",20228.64289608
"95308","Herouville",5387.87486374
"95309","Hodent",655.12309413
"95313","L'Isle-Adam",5709.60624588
"95316","Jagny-sous-Bois",5426.86307522
"95323","Jouy-le-Moutier",9924.52049705
"95328","Labbeville",3439.93672479
"95331","Lassy",4304.13394309
"95341","Livilliers",5277.64351152
"95348","Longuesse",3934.82851827
"95351","Louvres",8574.00231276
"95352","Luzarches",2888.34133909
"95353","Maffliers",8167.1277776
"95355","Magny-en-Vexin",557.10990778
"95365","Mareil-en-France",7671.21281541
"95369","Margency",32957.87054495
"95370","Marines",1373.95962749
"95371","Marly-la-Ville",3772.37263228
"95379","Maudetour-en-Vexin",1106.20716895
"95387","Menouville",2235.90005362
"95388","Menucourt",6742.48550779
"95392","Meriel",9224.89282807
"95394","Mery-sur-Oise",11782.69168346
"95395","Le Mesnil-Aubry",11527.95928651
"95409","Moisselles",15229.53001285
"95422","Montgeroult",4300.21736418
"95424","Montigny-les-Cormeilles",27326.17165466
"95426","Montlignon",26803.17614608
"95427","Montmagny",54548.53210558
"95428","Montmorency",39314.21120342
"95429","Montreuil-sur-Epte",395.17959151
"95430","Montsoult",10223.01978199
"95436","Mours",3787.37820477
"95438","Moussy",1131.48508008
"95445","Nerville-la-Foret",7527.95164345
"95446","Nesles-la-Vallee",4120.80623171
"95447","Neuilly-en-Vexin",781.23838879
"95450","Neuville-sur-Oise",11101.07398813
"95452","Nointel",3731.72907127
"95456","Noisy-sur-Oise",3147.14029459
"95459","Nucourt",611.85914409
"95462","Omerville",627.93220859
"95476","Osny",7041.25193813
"95480","Parmain",4400.02416451
"95483","Le Perchay",1786.72547272
"95487","Persan",2766.28051143
"95488","Pierrelaye",17357.53344724
"95489","Piscop",25382.30166366
"95491","Le Plessis-Bouchard",28318.79354616
"95492","Le Plessis-Gassot",14729.32451402
"95493","Le Plessis-Luzarches",3876.51584389
"95500","Pontoise",9397.00717897
"95504","Presles",5078.2697919
"95509","Puiseux-en-France",5708.0572668
"95510","Puiseux-Pontoise",6088.74415647
"95523","La Roche-Guyon",1194.8471481
"95527","Roissy-en-France",15393.55403827
"95529","Ronquerolles",2118.43847615
"95535","Sagy",5432.60629953
"95539","Saint-Brice-sous-Foret",32513.59465044
"95541","Saint-Clair-sur-Epte",234.34774175
"95543","Saint-Cyr-en-Arthies",2252.79850483
"95554","Saint-Gervais",476.7884976
"95555","Saint-Gratien",53132.53641491
"95563","Saint-Leu-la-Foret",22827.44835275
"95566","Saint-Martin-du-Tertre",5372.01390847
"95572","Saint-Ouen-l'Aumone",11562.42067651
"95574","Saint-Prix",23570.64475742
"95580","Saint-Witz",2683.10813295
"95582","Sannois",46753.29184204
"95584","Santeuil",1707.71839275
"95585","Sarcelles",37384.00154096
"95592","Seraincourt",3641.12731948
"95594","Seugy",3085.80181919
"95598","Soisy-sous-Montmorency",41091.72025525
"95604","Survilliers",1924.96451427
"95607","Taverny",19497.33990915
"95610","Themericourt",2377.95375005
"95611","Theuville",1778.65786935
"95612","Le Thillay",20696.1987597
"95625","Us",2658.58302461
"95627","Vallangoujard",3183.9278711
"95628","Valmondois",6518.60918577
"95633","Vaudherland",20039.75323761
"95637","Vaureal",8422.52943036
"95641","Vemars",3847.32624977
"95651","Vetheuil",2063.09054465
"95652","Viarmes",3288.88500096
"95656","Vienne-en-Arthies",2015.21345348
"95658","Vigny",3222.6337652
"95660","Villaines-sous-Bois",8635.27424053
"95675","Villeron",4926.40453597
"95676","Villers-en-Arthies",1560.6633972
"95678","Villiers-Adam",10517.83835937
"95680","Villiers-le-Bel",25427.70305257
"95682","Villiers-le-Sec",7996.14345118
"95690","Wy-dit-Joli-Village",1483.40747382
