"ID","NAMES","ouvrier_AsTheCowRolls_POT_20"
"78417","Montchauvet",14601.96859576
"78418","Montesson",232762.1515237
"78420","Montfort-l'Amaury",31748.68495762
"78423","Montigny-le-Bretonneux",116118.53876474
"78431","Morainvilliers",90798.26078833
"78437","Mousseaux-sur-Seine",12690.56902951
"78439","Mulcent",16099.9176802
"78440","Les Mureaux",83936.49386472
"78442","Neauphle-le-Chateau",59030.60413737
"78443","Neauphle-le-Vieux",43356.70093148
"78444","Neauphlette",9081.30593092
"78451","Nezel",56032.02226622
"78455","Noisy-le-Roi",141230.92332847
"78460","Oinville-sur-Montcient",44324.86773942
"78464","Orcemont",9117.01270202
"78465","Orgerus",10451.19771509
"78466","Orgeval",110068.12984693
"78470","Orphin",8329.55236767
"78472","Orsonville",9047.56544123
"78474","Orvilliers",15093.31137939
"78475","Osmoy",12880.33274834
"78478","Paray-Douaville",10637.18803682
"78481","Le Pecq",187808.67502314
"78484","Perdreauville",25794.31749345
"78486","Le Perray-en-Yvelines",31699.40330045
"78490","Plaisir",75753.98183315
"78497","Poigny-la-Foret",9080.32578498
"78498","Poissy",149619.4726286
"78499","Ponthevrard",13698.72986204
"78501","Porcheville",47271.97853781
"78502","Le Port-Marly",202153.70495626
"78503","Port-Villez",15183.22616118
"78505","Prunay-le-Temple",12106.22472348
"78506","Prunay-en-Yvelines",7715.55804298
"78513","La Queue-les-Yvelines",26362.38785667
"78516","Raizeux",3102.07547433
"78517","Rambouillet",19653.9236021
"78518","Rennemoulin",115104.18385657
"78520","Richebourg",13344.69751708
"78522","Rochefort-en-Yvelines",33078.97690487
"78524","Rocquencourt",153372.76195193
"78528","Rolleboise",22272.67556258
"78530","Rosay",24314.48937027
"78531","Rosny-sur-Seine",27387.80807983
"78536","Sailly",34209.96046075
"78537","Saint-Arnoult-en-Yvelines",23629.63259136
"78545","Saint-Cyr-l'Ecole",155675.53688041
"78548","Saint-Forget",34882.74315867
"78550","Saint-Germain-de-la-Grange",49284.88378187
"78551","Saint-Germain-en-Laye",188083.92443873
"78557","Saint-Hilarion",6314.53022214
"78558","Saint-Illiers-la-Ville",10282.12559243
"78559","Saint-Illiers-le-Bois",7381.77070255
"78561","Saint-Lambert",58331.79955835
"78562","Saint-Leger-en-Yvelines",11748.80123682
"78564","Saint-Martin-de-Brethencourt",9754.56009979
"78565","Saint-Martin-des-Champs",14694.87438163
"78567","Saint-Martin-la-Garenne",22277.85601134
"78569","Sainte-Mesme",15348.94866824
"78571","Saint-Nom-la-Breteche",95610.58628219
"78575","Saint-Remy-les-Chevreuse",62647.58322595
"78576","Saint-Remy-l'Honore",32249.53233031
"78586","Sartrouville",247286.83891383
"78588","Saulx-Marchais",23352.1302958
"78590","Senlisse",28285.56243328
"78591","Septeuil",20047.62033208
"78597","Soindres",31276.07240803
"78601","Sonchamp",15885.86809035
"78605","Tacoignieres",10582.04365537
"78606","Le Tartre-Gaudran",2097.26742649
"78608","Le Tertre-Saint-Denis",18151.75177042
"78609","Tessancourt-sur-Aubette",62964.83885855
"78615","Thiverval-Grignon",44267.76967554
"78616","Thoiry",23753.23184714
"78618","Tilly",9763.13169593
"78620","Toussus-le-Noble",116084.80299485
"78621","Trappes",121304.48600279
"78623","Le Tremblay-sur-Mauldre",46572.58968636
"78624","Triel-sur-Seine",95912.69457119
"78638","Vaux-sur-Seine",74606.23054899
"78640","Velizy-Villacoublay",216744.43645999
"78642","Verneuil-sur-Seine",68982.77635581
"78643","Vernouillet",80743.21624262
"78644","La Verriere",65523.35722792
"78646","Versailles",207474.2494095
"78647","Vert",31046.98501872
"78650","Le Vesinet",231623.79047137
"78653","Vicq",29739.77141862
"78655","Vieille-Eglise-en-Yvelines",17108.94427117
"78668","La Villeneuve-en-Chevrie",16726.33864562
"78672","Villennes-sur-Seine",135250.78959906
"78674","Villepreux",90467.55984775
"78677","Villette",26397.28924292
"78681","Villiers-le-Mahieu",16771.28688977
"78683","Villiers-Saint-Frederic",57882.12376935
"78686","Viroflay",210078.79631866
"78688","Voisins-le-Bretonneux",105794.15714726
"91001","Abbeville-la-Riviere",8555.53098293
"91016","Angerville",6452.79872134
"91017","Angervilliers",31528.53967206
"91021","Arpajon",97373.76125814
"91022","Arrancourt",7955.2996423
"91027","Athis-Mons",252017.17586096
"91035","Authon-la-Plaine",11408.70311482
"91037","Auvernaux",86270.43858128
"91038","Auvers-Saint-Georges",26939.78242566
"91041","Avrainville",73188.35722916
"91044","Ballainvilliers",174576.80529737
"91045","Ballancourt-sur-Essonne",51758.50541475
"91047","Baulne",36151.77121503
"91064","Bievres",220133.38157447
"91067","Blandy",3475.45047224
"91069","Boigneville",5414.7940869
"91075","Bois-Herpin",8667.11822128
"91079","Boissy-la-Riviere",11096.42774843
"91080","Boissy-le-Cutte",24793.42742219
"91081","Boissy-le-Sec",16337.0722413
"91085","Boissy-sous-Saint-Yon",67319.59241965
"91086","Bondoufle",122656.02147691
"91093","Boullay-les-Troux",43847.55318221
"91095","Bouray-sur-Juine",39231.48214203
"91097","Boussy-Saint-Antoine",128290.38899735
"91098","Boutervilliers",13186.17323595
"91099","Boutigny-sur-Essonne",22349.72621856
"91100","Bouville",16006.45919481
"91103","Bretigny-sur-Orge",109186.93983863
"91105","Breuillet",55284.3240846
"91106","Breux-Jouy",44649.60030277
"91109","Brieres-les-Scelles",20076.75909258
"91111","Briis-sous-Forges",71795.2026168
"91112","Brouy",3911.39509811
"91114","Brunoy",149234.75581385
"91115","Bruyeres-le-Chatel",64242.22760812
"91121","Buno-Bonnevaux",8346.65046822
"91122","Bures-sur-Yvette",118434.36678977
"91129","Cerny",23297.33516154
"91130","Chalo-Saint-Mars",8579.16036557
"91131","Chalou-Moulineux",6965.2668988
"91132","Chamarande",40794.21959947
"91135","Champcueil",35276.33790402
"91136","Champlan",210439.4993757
"91137","Champmotteux",6196.48252759
"91145","Chatignonville",10519.45457282
"91148","Chauffour-les-Etrechy",32350.07851924
"91156","Cheptainville",59910.51454568
"91159","Chevannes",54203.23877416
"91161","Chilly-Mazarin",242968.97719505
"91174","Corbeil-Essonnes",129521.14105249
"91175","Corbreuse",13503.1384042
"91179","Le Coudray-Montceaux",111271.49155003
"91180","Courances",50996.31870554
"91182","Courcouronnes",164820.75661582
"91184","Courdimanche-sur-Essonne",16356.48705965
"91186","Courson-Monteloup",47536.71184562
"91191","Crosne",205180.13156076
"91195","Dannemois",44457.12772045
"91198","D'Huison-Longueville",21333.75884941
"91200","Dourdan",24891.3680393
"91201","Draveil",175316.31495871
"91204","Echarcon",91758.46015271
"91207","Egly",73358.78205164
"91215","Epinay-sous-Senart",136314.49813784
"91216","Epinay-sur-Orge",195128.20930836
"91222","Estouches",4219.87685122
"91223","Etampes",20950.24884256
"91225","Etiolles",116304.07126142
"91226","Etrechy",40274.71796416
"91228","Evry",151652.27140883
"91232","La Ferte-Alais",31374.10272904
"91235","Fleury-Merogis",149424.91018788
"91240","Fontaine-la-Riviere",10141.26685859
"91243","Fontenay-les-Briis",72453.32120115
"91244","Fontenay-le-Vicomte",64759.34203489
"91247","La Foret-le-Roi",14576.04101488
"91248","La Foret-Sainte-Croix",10996.8167051
"91249","Forges-les-Bains",43233.0575414
"91272","Gif-sur-Yvette",90543.21542201
"91273","Gironville-sur-Essonne",10589.06689586
"91274","Gometz-la-Ville",93623.83247976
"91275","Gometz-le-Chatel",94025.47090724
"91284","Les Granges-le-Roi",17670.86491887
"91286","Grigny",168140.19735106
"91292","Guibeville",71715.10097582
"91293","Guigneville-sur-Essonne",26710.72448786
"91294","Guillerval",7988.76917091
"91312","Igny",215417.53882033
"91315","Itteville",36940.99217485
"91318","Janville-sur-Juine",30440.00207407
"91319","Janvry",69382.81964062
"91326","Juvisy-sur-Orge",217898.54054002
"91330","Lardy",39826.66363164
"91332","Leudeville",63887.68919792
"91333","Leuville-sur-Orge",121882.5990024
"91338","Limours",47169.49188086
"91339","Linas",101971.73886859
"91340","Lisses",123287.57420639
"91345","Longjumeau",214946.00699435
"91347","Longpont-sur-Orge",144118.60406083
"91359","Maisse",15626.09959633
"91363","Marcoussis",121930.42440695
"91374","Marolles-en-Beauce",9477.08992935
"91376","Marolles-en-Hurepoix",69467.76573514
"91377","Massy",252913.06836507
"91378","Mauchamps",49902.95253989
"91386","Mennecy",84138.17679643
"91390","Mereville",5355.95845191
"91393","Merobert",7918.09710196
"91399","Mespuits",7633.52708161
"91405","Milly-la-Foret",30660.97470977
"91408","Moigny-sur-Ecole",27765.13576804
"91411","Les Molieres",55452.17493988
"91412","Mondeville",28234.80987875
"91414","Monnerville",8265.84142052
"91421","Montgeron",195908.7136283
"91425","Montlhery",160886.51538617
"91432","Morangis",218861.94765291
"91433","Morigny-Champigny",23308.72953863
"91434","Morsang-sur-Orge",204565.63400677
"91435","Morsang-sur-Seine",67878.33836418
"91441","Nainville-les-Roches",59098.45733448
"91457","La Norville",84799.61455132
"91458","Nozay",131401.72332865
"91461","Ollainville",78866.19749173
"91463","Oncy-sur-Ecole",20583.20510871
"91468","Ormoy",90235.66446326
"91469","Ormoy-la-Riviere",13132.79085456
"91471","Orsay",150753.09105513
"91473","Orveau",16701.7068533
"91477","Palaiseau",171882.08543753
"91479","Paray-Vieille-Poste",257620.51170892
"91482","Pecqueuse",43838.11047692
"91494","Le Plessis-Pate",109860.55726308
"91495","Plessis-Saint-Benoist",10142.68290682
"91507","Prunay-sur-Essonne",8028.14177117
"91508","Puiselet-le-Marais",10524.12088683
"91511","Pussay",7143.82217168
"91514","Quincy-sous-Senart",123868.1157663
"91519","Richarville",9808.26498149
"91521","Ris-Orangis",160446.17565474
"91525","Roinville",20206.69407402
"91526","Roinvilliers",6931.39805705
"91533","Saclas",8346.83624989
"91534","Saclay",175991.9600918
"91538","Saint-Aubin",130241.56346649
"91540","Saint-Cheron",33889.49085087
"91544","Saint-Cyr-la-Riviere",9328.27942778
"91546","Saint-Cyr-sous-Dourdan",30804.39837692
"91547","Saint-Escobille",9589.90394413
"91549","Sainte-Genevieve-des-Bois",169647.27811941
"91552","Saint-Germain-les-Arpajon",83896.45245282
"91553","Saint-Germain-les-Corbeil",135090.14191026
"91556","Saint-Hilaire",11199.87835214
"91560","Saint-Jean-de-Beauregard",104983.84811333
"91568","Saint-Maurice-Montcouronne",40128.95738212
"91570","Saint-Michel-sur-Orge",135347.75790734
"91573","Saint-Pierre-du-Perray",112976.88856803
"91577","Saintry-sur-Seine",94871.12984547
"91578","Saint-Sulpice-de-Favieres",40054.58582603
"91579","Saint-Vrain",51740.44029362
"91581","Saint-Yon",61366.72199488
"91587","Saulx-les-Chartreux",198234.31997216
"91589","Savigny-sur-Orge",227035.90830677
"91593","Sermaise",17784.85538185
"91599","Soisy-sur-Ecole",47672.78088624
"91600","Soisy-sur-Seine",135368.70060927
"91602","Souzy-la-Briche",34847.13770725
"91613","Congerville-Thionville",6402.76269015
"91617","Tigery",136440.96367384
"91619","Torfou",43073.63988026
"91629","Valpuiseaux",10430.29641796
"91630","Le Val-Saint-Germain",28034.20845879
"91631","Varennes-Jarcy",107329.87686979
"91634","Vaugrigneuse",49160.828617
"91635","Vauhallan",191414.04893249
"91639","Vayres-sur-Essonne",18080.68851553
"91645","Verrieres-le-Buisson",230492.60827064
"91648","Vert-le-Grand",79964.92560438
"91649","Vert-le-Petit",60606.27226594
"91654","Videlles",35268.15643285
"91657","Vigneux-sur-Seine",208294.52761573
"91659","Villabe",107544.56129128
"91661","Villebon-sur-Yvette",144350.16057126
"91662","Villeconin",29890.49090455
"91665","La Ville-du-Bois",182224.2796447
"91666","Villejust",151052.79689
"91667","Villemoisson-sur-Orge",196564.81488904
"91671","Villeneuve-sur-Auvers",24353.38649722
"91679","Villiers-le-Bacle",130331.54472214
"91685","Villiers-sur-Orge",158609.66476447
"91687","Viry-Chatillon",172334.64337513
"91689","Wissous",239036.47999366
"91691","Yerres",179015.33688965
"91692","Les Ulis",122760.2722445
"92002","Antony",246480.74930839
"92004","Asnieres-sur-Seine",402398.13317821
"92007","Bagneux",326135.02503187
"92009","Bois-Colombes",332798.48271411
"92012","Boulogne-Billancourt",360694.3148171
"92014","Bourg-la-Reine",311194.73241978
"92019","Chatenay-Malabry",265797.70355285
"92020","Chatillon",331366.06554586
"92022","Chaville",246381.61635624
"92023","Clamart",296716.10338186
"92024","Clichy",415127.5350053
"92025","Colombes",354989.32176777
"92026","Courbevoie",376076.05136323
"92032","Fontenay-aux-Roses",304293.69039382
"92033","Garches",234999.50908902
"92035","La Garenne-Colombes",348845.97256033
"92036","Gennevilliers",396698.97579184
"92040","Issy-les-Moulineaux",352506.19364747
"92044","Levallois-Perret",395855.59116514
"92046","Malakoff",368488.76678581
"92047","Marnes-la-Coquette",242854.48406928
"92048","Meudon",296749.52010657
"92049","Montrouge",383257.23612891
"92050","Nanterre",308309.15198724
"92051","Neuilly-sur-Seine",384607.1788124
"92060","Le Plessis-Robinson",268595.5014225
"92062","Puteaux",343198.59540671
"92063","Rueil-Malmaison",253630.84254731
"92064","Saint-Cloud",291313.31738031
"92071","Sceaux",268596.03850044
"92072","Sevres",306537.7328315
"92073","Suresnes",332471.09375018
"92075","Vanves",370049.31376245
"92076","Vaucresson",243098.60613777
"92077","Ville-d'Avray",230137.66875661
"92078","Villeneuve-la-Garenne",416822.13963119
"93001","Aubervilliers",440687.3137385
"93005","Aulnay-sous-Bois",352209.32949464
"93006","Bagnolet",436216.47556494
"93007","Le Blanc-Mesnil",382182.58027703
"93008","Bobigny",431952.82309246
"93010","Bondy",413903.32847596
"93013","Le Bourget",415590.5490593
"93014","Clichy-sous-Bois",308069.04356592
"93015","Coubron",252890.13428232
"93027","La Courneuve",432972.18215392
"93029","Drancy",410181.97687007
"93030","Dugny",374936.9997426
"93031","Epinay-sur-Seine",374173.334716
"93032","Gagny",328410.31729459
"93033","Gournay-sur-Marne",276051.72708285
"93039","L'Ile-Saint-Denis",417791.01116575
"93045","Les Lilas",447407.58752628
"93046","Livry-Gargan",352332.88236662
"93047","Montfermeil",287653.47828069
"93048","Montreuil",418548.80999866
"93049","Neuilly-Plaisance",367118.8059534
"93050","Neuilly-sur-Marne",328572.40077178
"93051","Noisy-le-Grand",320377.54596349
"93053","Noisy-le-Sec",415993.76082789
"93055","Pantin",454680.46931583
"93057","Les Pavillons-sous-Bois",392236.25005229
"93059","Pierrefitte-sur-Seine",354825.67214244
"93061","Le Pre-Saint-Gervais",445864.95040885
"93062","Le Raincy",372904.5838015
"93063","Romainville",431279.30823418
"93064","Rosny-sous-Bois",421857.74801874
"93066","Saint-Denis",417715.38503365
"93070","Saint-Ouen",436377.47458604
"93071","Sevran",305858.93303854
"93072","Stains",384704.83703255
"93073","Tremblay-en-France",238357.14131749
"93074","Vaujours",291593.52635146
"93077","Villemomble",399356.07529614
"93078","Villepinte",271642.99001877
"93079","Villetaneuse",349210.74526194
"94001","Ablon-sur-Seine",244909.5782704
"94002","Alfortville",346975.07767443
"94003","Arcueil",368302.99237958
"94004","Boissy-Saint-Leger",253928.84615728
"94011","Bonneuil-sur-Marne",287546.02697879
"94015","Bry-sur-Marne",338838.6353294
"94016","Cachan",356071.37208553
"94017","Champigny-sur-Marne",347683.13117841
"94018","Charenton-le-Pont",402965.72349802
"94019","Chennevieres-sur-Marne",262059.62314054
"94021","Chevilly-Larue",335003.05329985
"94022","Choisy-le-Roi",331968.45559993
"94028","Creteil",358286.35266525
"94033","Fontenay-sous-Bois",397411.88528705
"94034","Fresnes",311775.08389154
"94037","Gentilly",406392.4689525
"94038","L'Hay-les-Roses",317401.47724671
"94041","Ivry-sur-Seine",399627.68102217
"94042","Joinville-le-Pont",392779.5060477
"94043","Le Kremlin-Bicetre",413245.60560203
"94044","Limeil-Brevannes",255724.49131395
"94046","Maisons-Alfort",393660.58558598
"94047","Mandres-les-Roses",146534.51115537
"94048","Marolles-en-Brie",150653.62598321
"94052","Nogent-sur-Marne",386524.50194919
"94053","Noiseau",216759.51223043
"94054","Orly",270592.3787061
"94055","Ormesson-sur-Marne",234468.95313435
"94056","Perigny",123704.44760395
"94058","Le Perreux-sur-Marne",378074.3740825
"94059","Le Plessis-Trevise",239638.61379921
"94060","La Queue-en-Brie",216997.56576594
"94065","Rungis",299637.8312846
"94067","Saint-Mande",449420.56074522
"94068","Saint-Maur-des-Fosses",328720.1644519
"94069","Saint-Maurice",331713.25802026
"94070","Santeny",127816.91065797
"94071","Sucy-en-Brie",239194.80129774
"94073","Thiais",334586.86670827
"94074","Valenton",267076.38515734
"94075","Villecresnes",182779.1747045
"94076","Villejuif",368655.47665513
"94077","Villeneuve-le-Roi",266157.19937542
"94078","Villeneuve-Saint-Georges",257566.07019496
"94079","Villiers-sur-Marne",338234.31475648
"94080","Vincennes",420083.94305222
"94081","Vitry-sur-Seine",352332.62737886
"95002","Ableiges",74168.56699717
"95008","Aincourt",25725.72427282
"95011","Ambleville",9729.07889132
"95012","Amenucourt",8368.02018093
"95014","Andilly",226100.61852798
"95018","Argenteuil",337641.46280989
"95019","Arnouville",320819.30579303
"95023","Arronville",31967.27790515
"95024","Arthies",27385.96545661
"95026","Asnieres-sur-Oise",58855.94347203
"95028","Attainville",189758.00491636
"95039","Auvers-sur-Oise",150156.13758177
"95040","Avernes",47359.85573546
"95042","Baillet-en-France",175440.12708143
"95046","Banthelu",29203.77627006
"95051","Beauchamp",218500.98445254
"95052","Beaumont-sur-Oise",79258.2007022
"95054","Le Bellay-en-Vexin",27650.14143453
"95055","Bellefontaine",77348.35362513
"95056","Belloy-en-France",132291.16797226
"95058","Bernes-sur-Oise",52656.8530863
"95059","Berville",15015.6667398
"95060","Bessancourt",203639.75067426
"95061","Bethemont-la-Foret",141442.40892019
"95063","Bezons",318120.24134893
"95074","Boisemont",83406.53018337
"95078","Boissy-l'Aillerie",95714.0940749
"95088","Bonneuil-en-France",329542.29425876
"95091","Bouffemont",169483.8211017
"95094","Bouqueval",203424.44338177
"95101","Bray-et-Lu",7333.22792406
"95102","Breancon",39561.08394232
"95110","Brignancourt",26008.02139108
"95116","Bruyeres-sur-Oise",29794.93425337
"95119","Buhy",9975.93917845
"95120","Butry-sur-Oise",124468.87685896
"95127","Cergy",136524.55294659
"95134","Champagne-sur-Oise",73786.84707324
"95139","La Chapelle-en-Vexin",18461.41405246
"95141","Charmont",29617.07017419
"95142","Chars",22047.11814174
"95144","Chatenay-en-France",90632.79764479
"95149","Chaumontel",77750.13892834
"95150","Chaussy",10508.6373964
"95151","Chauvry",167622.6503956
"95154","Chennevieres-les-Louvres",251702.91227111
"95157","Cherence",12428.47999419
"95166","Clery-en-Vexin",36830.84811821
"95169","Commeny",42476.45326124
"95170","Condecourt",67889.85716472
"95176","Cormeilles-en-Parisis",239940.52676993
"95177","Cormeilles-en-Vexin",67872.06612076
"95181","Courcelles-sur-Viosne",99308.99096436
"95183","Courdimanche",93760.80032257
"95197","Deuil-la-Barre",313784.317318
"95199","Domont",192039.50542879
"95203","Eaubonne",270796.00959672
"95205","Ecouen",241753.88932773
"95210","Enghien-les-Bains",334713.07930485
"95211","Ennery",108751.18190341
"95212","Epiais-les-Louvres",140742.16024398
"95213","Epiais-Rhus",54441.37005237
"95214","Epinay-Champlatreux",125019.65311304
"95218","Eragny",175554.66927639
"95219","Ermont",273872.92950982
"95229","Ezanville",237605.64244068
"95241","Fontenay-en-Parisis",163624.18938115
"95250","Fosses",88792.79004622
"95252","Franconville",278263.02536127
"95253","Fremainville",40802.6985274
"95254","Fremecourt",49121.65132178
"95256","Frepillon",201153.58108193
"95257","La Frette-sur-Seine",220305.91585849
"95258","Frouville",30754.26492726
"95259","Gadancourt",32346.23016474
"95268","Garges-les-Gonesse",329740.58117326
"95270","Genainville",14464.94382558
"95271","Genicourt",111444.3468873
"95277","Gonesse",313634.64481444
"95280","Goussainville",171625.52282128
"95282","Gouzangrez",43117.42749863
"95287","Grisy-les-Platres",53989.57977472
"95288","Groslay",293542.38771689
"95295","Guiry-en-Vexin",36328.65289223
"95298","Haravilliers",21222.08772013
"95301","Haute-Isle",15348.25929985
"95303","Le Heaulme",14903.85303985
"95304","Hedouville",29724.03485802
"95306","Herblay",219097.5619122
"95308","Herouville",95529.36739472
"95309","Hodent",25400.99844315
"95313","L'Isle-Adam",91670.83481011
"95316","Jagny-sous-Bois",97458.0073763
"95323","Jouy-le-Moutier",103494.21535333
"95328","Labbeville",45871.23682119
"95331","Lassy",78792.22745693
"95341","Livilliers",94260.87952844
"95348","Longuesse",58267.02158859
"95351","Louvres",181310.56323303
"95352","Luzarches",98462.49281702
"95353","Maffliers",172619.01945394
"95355","Magny-en-Vexin",30295.66604478
"95365","Mareil-en-France",129636.82311646
"95369","Margency",251330.67755983
"95370","Marines",36079.57567849
"95371","Marly-la-Ville",86999.90402575
"95379","Maudetour-en-Vexin",18751.44698974
"95387","Menouville",48432.82769942
"95388","Menucourt",77762.73553457
"95392","Meriel",147391.6691087
"95394","Mery-sur-Oise",171911.26057883
"95395","Le Mesnil-Aubry",175728.39178456
"95409","Moisselles",212021.22580529
"95422","Montgeroult",89010.27697346
"95424","Montigny-les-Cormeilles",273904.07347695
"95426","Montlignon",230382.22926574
"95427","Montmagny",326443.36406754
"95428","Montmorency",269120.63078969
"95429","Montreuil-sur-Epte",4822.43409683
"95430","Montsoult",179059.45014358
"95436","Mours",98798.84034437
"95438","Moussy",31431.36863554
"95445","Nerville-la-Foret",120336.82015727
"95446","Nesles-la-Vallee",68063.77303588
"95447","Neuilly-en-Vexin",20829.04516742
"95450","Neuville-sur-Oise",125468.67226111
"95452","Nointel",65793.08214203
"95456","Noisy-sur-Oise",43041.18445437
"95459","Nucourt",21921.6657952
"95462","Omerville",12028.76234194
"95476","Osny",108884.03080988
"95480","Parmain",84075.89615872
"95483","Le Perchay",43495.28353968
"95487","Persan",81945.45052319
"95488","Pierrelaye",174773.16055372
"95489","Piscop",251235.60602013
"95491","Le Plessis-Bouchard",255147.90285033
"95492","Le Plessis-Gassot",191721.59282251
"95493","Le Plessis-Luzarches",69360.73553883
"95500","Pontoise",162760.91383633
"95504","Presles",96565.430303
"95509","Puiseux-en-France",135212.0389671
"95510","Puiseux-Pontoise",122754.99874205
"95523","La Roche-Guyon",12239.86131473
"95527","Roissy-en-France",247869.24755458
"95529","Ronquerolles",41368.75808551
"95535","Sagy",74980.59246625
"95539","Saint-Brice-sous-Foret",287729.70328625
"95541","Saint-Clair-sur-Epte",8603.06155623
"95543","Saint-Cyr-en-Arthies",21661.31216567
"95554","Saint-Gervais",19200.9700088
"95555","Saint-Gratien",330926.7252765
"95563","Saint-Leu-la-Foret",233035.31421043
"95566","Saint-Martin-du-Tertre",79299.18595177
"95572","Saint-Ouen-l'Aumone",167952.50103687
"95574","Saint-Prix",186603.82348969
"95580","Saint-Witz",155930.49643423
"95582","Sannois",304905.46511149
"95584","Santeuil",34412.34629383
"95585","Sarcelles",304436.56549951
"95592","Seraincourt",47786.87977377
"95594","Seugy",70270.8660317
"95598","Soisy-sous-Montmorency",282649.77680072
"95604","Survilliers",126765.32105755
"95607","Taverny",202213.33730186
"95610","Themericourt",56726.02953003
"95611","Theuville",23949.54968954
"95612","Le Thillay",255866.31694157
"95625","Us",55597.1583824
"95627","Vallangoujard",65990.72634413
"95628","Valmondois",98662.45762183
"95633","Vaudherland",272746.84323829
"95637","Vaureal",97845.01980348
"95641","Vemars",126809.10075929
"95651","Vetheuil",19812.83593327
"95652","Viarmes",81704.68217727
"95656","Vienne-en-Arthies",18368.6636298
"95658","Vigny",69725.66173294
"95660","Villaines-sous-Bois",164190.57261435
"95675","Villeron",120092.34677887
"95676","Villers-en-Arthies",16771.65465554
"95678","Villiers-Adam",153755.22960552
"95680","Villiers-le-Bel",264708.54638832
"95682","Villiers-le-Sec",159897.09663535
"95690","Wy-dit-Joli-Village",31126.94183651
