"ID","NAMES","intermediaires_AsTheCowRolls_ACC_0.05"
"77058","Bussy-Saint-Georges",12.2242642278
"77059","Bussy-Saint-Martin",12.5411457267764
"77060","Buthiers",32.561389264616
"77061","Cannes-Ecluse",36.4961169474207
"77062","Carnetin",15.7253828765084
"77063","La Celle-sur-Morin",25.4696082582284
"77065","Cely",19.4090254708695
"77066","Cerneux",37.3937292979146
"77067","Cesson",17.402499921562
"77068","Cessoy-en-Montois",42.3639691143893
"77069","Chailly-en-Biere",20.3902664240571
"77070","Chailly-en-Brie",30.0819083391164
"77071","Chaintreaux",35.4857557465712
"77072","Chalautre-la-Grande",51.0253736561557
"77073","Chalautre-la-Petite",42.9104375914203
"77075","Chalifert",16.2044844895212
"77076","Chalmaison",46.2765879517492
"77077","Chambry",21.9595965978168
"77078","Chamigny",29.7088097608907
"77079","Champagne-sur-Seine",30.5562146254861
"77080","Champcenest",37.8527971527554
"77081","Champdeuil",20.3063112131794
"77082","Champeaux",24.8263436067209
"77083","Champs-sur-Marne",10.0448307573621
"77084","Changis-sur-Marne",24.5364183146635
"77085","Chanteloup-en-Brie",14.6451937123403
"77086","La Chapelle-Gauthier",26.4476764233094
"77087","La Chapelle-Iger",28.3118660696299
"77088","La Chapelle-la-Reine",26.0072893926263
"77089","La Chapelle-Rablais",33.0509169312926
"77090","La Chapelle-Saint-Sulpice",38.914357429793
"77091","Les Chapelles-Bourbon",21.2551710669364
"77093","La Chapelle-Moutils",43.3691549329503
"77094","Charmentray",18.9578930347588
"77095","Charny",19.1536743056091
"77096","Chartrettes",24.35753354936
"77097","Chartronges",38.4359061658814
"77098","Chateaubleau",36.0786864004323
"77099","Chateau-Landon",38.1982418173008
"77100","Le Chatelet-en-Brie",24.8192534448514
"77101","Chatenay-sur-Seine",40.2894253664301
"77102","Chatenoy",34.1091087933857
"77103","Chatillon-la-Borde",24.9402067285281
"77104","Chatres",20.3230352588902
"77106","Chauffry",35.1600566244732
"77107","Chaumes-en-Brie",22.5575101271834
"77108","Chelles",10.3781939501329
"77109","Chenoise",34.7871896656015
"77110","Chenou",40.1167182253951
"77111","Chessy",15.5622150005283
"77112","Chevrainvilliers",34.0779326444806
"77113","Chevru",33.868974506116
"77114","Chevry-Cossigny",15.9292282964928
"77115","Chevry-en-Sereine",41.0378112072757
"77116","Choisy-en-Brie",35.3584260512717
"77117","Citry",34.5471149465172
"77118","Claye-Souilly",13.4603000551779
"77119","Clos-Fontaine",32.1108169721439
"77120","Cocherel",29.5346903001328
"77121","Collegien",11.0036388221287
"77122","Combs-la-Ville",15.1251534286015
"77123","Compans",15.4235072738376
"77124","Conches-sur-Gondoire",14.0832499170205
"77125","Conde-Sainte-Libiaire",19.5006880377246
"77126","Congis-sur-Therouanne",28.4698916003176
"77127","Coubert",17.2081420062644
"77128","Couilly-Pont-aux-Dames",16.7018064533378
"77129","Coulombs-en-Valois",33.3071869049713
"77130","Coulommes",20.7484209087869
"77131","Coulommiers",27.388426977959
"77132","Coupvray",16.9460455276066
"77133","Courcelles-en-Bassee",38.160991608858
"77134","Courchamp",40.3682133586846
"77135","Courpalay",27.1053532809505
"77136","Courquetaine",21.0537569271812
"77137","Courtacon",35.2060304992859
"77138","Courtomer",27.4727332873983
"77139","Courtry",11.864698673867
"77140","Coutencon",36.6284263711896
"77141","Coutevroult",17.9837733487391
"77142","Crecy-la-Chapelle",20.3445190745476
"77143","Cregy-les-Meaux",20.4231146891956
"77144","Crevecoeur-en-Brie",22.1956839493839
"77145","Crisenoy",20.2759335348735
"77146","Croissy-Beaubourg",10.9484973893717
"77147","La Croix-en-Brie",35.2027207378857
"77148","Crouy-sur-Ourcq",35.4280209065614
"77149","Cucharmoy",37.4273945630922
"77150","Cuisy",22.5589155807189
"77151","Dagny",31.6286341437959
"77152","Dammarie-les-Lys",20.3508604384049
"77153","Dammartin-en-Goele",18.4261789136529
"77154","Dammartin-sur-Tigeaux",22.1116240094215
"77155","Dampmart",15.7759158522941
"77156","Darvault",29.4058889348301
"77157","Dhuisy",29.3584457133348
"77158","Diant",42.6925142928323
"77159","Donnemarie-Dontilly",40.3920993616967
"77161","Dormelles",38.414619831784
"77162","Doue",33.3665939683937
"77163","Douy-la-Ramee",28.2377136638013
"77164","Echouboulains",33.9340173414135
"77165","Les Ecrennes",27.8782634448136
"77166","Ecuelles",33.0159172764327
"77167","Egligny",42.2276324136668
"77168","Egreville",35.5439887759443
"77169","Emerainville",10.7470942982848
"77170","Episy",30.8887893420665
"77171","Esbly",17.9927107492893
"77172","Esmans",36.6111065051465
"77173","Etrepilly",26.3229669640905
"77174","Everly",46.5191944879081
"77175","Evry-Gregy-sur-Yerre",15.9233509423793
"77176","Faremoutiers",25.8707840945285
"77177","Favieres",18.0781388372514
"77178","Fay-les-Nemours",33.6113380228095
"77179","Fericy",29.3483640464921
"77180","Ferolles-Attilly",14.6467613421881
"77181","Ferrieres-en-Brie",11.6210827403865
"77182","La Ferte-Gaucher",38.2189587998108
"77183","La Ferte-sous-Jouarre",26.7113048473819
"77184","Flagy",39.4033231491261
"77185","Fleury-en-Biere",19.9786826870295
"77186","Fontainebleau",25.3074720181641
"77187","Fontaine-Fourches",48.6809844455363
"77188","Fontaine-le-Port",26.4571375722777
"77190","Fontains",34.6733661603993
"77191","Fontenailles",29.1456857754372
"77192","Fontenay-Tresigny",21.8738427704785
"77193","Forfry",26.1784812801047
"77194","Forges",31.2534293254737
"77195","Fouju",22.5744744903584
"77196","Fresnes-sur-Marne",15.9360747096179
"77197","Fretoy",32.9714504492518
"77198","Fromont",32.1664904111176
"77199","Fublaines",23.3929042184208
"77200","Garentreville",36.1184313866647
"77201","Gastins",30.9564716434994
"77202","La Genevraye",32.8331246932197
"77203","Germigny-l'Eveque",26.1585699870556
"77204","Germigny-sous-Coulombs",33.1588004706604
"77205","Gesvres-le-Chapitre",25.48418671224
"77206","Giremoutiers",26.1560923777015
"77207","Gironville",39.5369402579306
"77208","Gouaix",47.3618692376895
"77209","Gouvernes",12.5551508486863
"77210","La Grande-Paroisse",35.0604431841433
"77211","Grandpuits-Bailly-Carrois",30.1236012848032
"77212","Gravon",40.1078223472914
"77214","Gressy",15.1736394456385
"77215","Gretz-Armainvilliers",16.0736165885845
"77216","Grez-sur-Loing",30.790198094787
"77217","Grisy-Suisnes",16.5809035148112
"77218","Grisy-sur-Seine",46.1105199919469
"77219","Guerard",22.8394251587933
"77220","Guercheville",32.1300203301174
"77221","Guermantes",13.0649052378958
"77222","Guignes",21.259108200587
"77223","Gurcy-le-Chatel",39.23982372898
"77224","Hautefeuille",26.0145712063232
"77225","La Haute-Maison",24.1762595904999
"77226","Hericy",27.8977276724258
"77227","Herme",45.3251194083814
"77228","Hondevilliers",35.731552172715
"77229","La Houssaye-en-Brie",21.4613150659479
"77230","Ichy",39.1613602561779
"77231","Isles-les-Meldeuses",27.4772952685273
"77232","Isles-les-Villenoy",20.0193238803283
"77233","Iverny",20.5277132777414
"77234","Jablines",18.3027447420725
"77235","Jaignes",27.9829146331038
"77236","Jaulnes",44.0936129276351
"77237","Jossigny",13.8270382491971
"77238","Jouarre",28.559554495451
"77239","Jouy-le-Chatel",30.166871914629
"77240","Jouy-sur-Morin",37.7119133019822
"77241","Juilly",19.5632270207867
"77242","Jutigny",43.6814877771887
"77243","Lagny-sur-Marne",12.942082037401
"77244","Larchant",29.9178291933051
"77245","Laval-en-Brie",33.3934074984839
"77246","Lechelle",46.7372748442872
"77247","Lescherolles",41.1740561661485
"77248","Lesches",17.9520662208635
"77249","Lesigny",12.7601071446214
"77250","Leudon-en-Brie",37.1623287435613
"77251","Lieusaint",14.6234788358442
"77252","Limoges-Fourches",16.7685185305639
"77253","Lissy",18.1090966773547
"77254","Liverdy-en-Brie",20.7368429630104
"77255","Livry-sur-Seine",21.5809222298829
"77256","Lizines",41.1292307405891
"77257","Lizy-sur-Ourcq",29.5144411740654
"77258","Lognes",10.4290523562609
"77259","Longperrier",18.6369806931591
"77260","Longueville",43.1987766111938
"77261","Lorrez-le-Bocage-Preaux",38.500523274108
"77262","Louan-Villegruis-Fontaine",48.5018666635236
"77263","Luisetaines",44.4924219526618
"77264","Lumigny-Nesles-Ormeaux",23.7134034596667
"77265","Luzancy",30.5273743548214
"77266","Machault",30.1424726724459
"77267","La Madeleine-sur-Loing",34.8229925118582
"77268","Magny-le-Hongre",16.8028002725844
"77269","Maincy",20.0992835045981
"77270","Maisoncelles-en-Brie",24.2756882703705
"77271","Maisoncelles-en-Gatinais",38.3088576791844
"77272","Maison-Rouge",37.5990864919534
"77273","Marchemoret",21.1541445880691
"77274","Marcilly",25.0831601607971
"77275","Les Marets",39.2273999409648
"77276","Mareuil-les-Meaux",20.2481391529117
"77277","Marles-en-Brie",22.3182846355793
"77278","Marolles-en-Brie",32.987996045238
"77279","Marolles-sur-Seine",35.2327063650856
"77280","Mary-sur-Marne",29.5599224918245
"77281","Mauperthuis",28.0272255839532
"77282","Mauregard",16.227888498623
"77283","May-en-Multien",30.729856534139
"77284","Meaux",20.0078249504372
"77285","Le Mee-sur-Seine",18.9448443894052
"77286","Meigneux",39.892255114956
"77287","Meilleray",46.2625555841753
"77288","Melun",18.3620206019612
"77289","Melz-sur-Seine",47.2554221884981
"77290","Mery-sur-Marne",31.3299132960849
"77291","Le Mesnil-Amelot",15.6847765828028
"77292","Messy",15.4700159285179
"77293","Misy-sur-Yonne",38.1579756852211
"77294","Mitry-Mory",13.3716525540838
"77295","Moisenay",21.796744613155
"77296","Moissy-Cramayel",15.8099215227938
"77297","Mondreville",42.2564067141722
"77298","Mons-en-Montois",42.7618605607038
"77299","Montarlot",34.0109802202412
"77300","Montceaux-les-Meaux",21.3846464059741
"77301","Montceaux-les-Provins",40.5030971004601
"77302","Montcourt-Fromonville",31.115651306109
"77303","Montdauphin",46.2709196102508
"77304","Montenils",49.1114241351211
"77305","Montereau-Fault-Yonne",34.0798682913424
"77306","Montereau-sur-le-Jard",17.5357509361707
"77307","Montevrain",15.0545401977142
"77308","Montge-en-Goele",21.272074524656
"77309","Monthyon",22.3996996998655
"77310","Montigny-le-Guesdier",45.456084757586
"77311","Montigny-Lencoup",35.7692703946031
"77312","Montigny-sur-Loing",30.8906791617673
"77313","Montmachoux",40.353854530015
"77314","Montolivet",46.6955870679002
"77315","Montry",17.6932774024749
"77316","Moret-sur-Loing",31.7192843780292
"77317","Mormant",26.2312661199193
"77318","Mortcerf",21.8097082917196
"77319","Mortery",38.3484564952876
"77320","Mouroux",26.3029115149791
"77321","Mousseaux-les-Bray",43.3983070596971
"77322","Moussy-le-Neuf",18.45893952224
"77323","Moussy-le-Vieux",20.0874902562955
"77325","Mouy-sur-Seine",43.4609816668441
"77326","Nandy",16.4208670524093
"77327","Nangis",31.2516993385285
"77328","Nanteau-sur-Essonne",31.8741070432795
"77329","Nanteau-sur-Lunain",35.2608040815646
"77330","Nanteuil-les-Meaux",20.4937874034911
"77331","Nanteuil-sur-Marne",32.9152575429867
"77332","Nantouillet",19.0141867995812
"77333","Nemours",28.9913007022729
"77335","Chauconin-Neufmontiers",20.2086445548433
"77336","Neufmoutiers-en-Brie",20.2753911934912
"77337","Noisiel",10.2756657245366
"77338","Noisy-Rudignon",37.2045235570695
"77339","Noisy-sur-Ecole",26.2367622846215
"77340","Nonville",32.3426432296096
"77341","Noyen-sur-Seine",46.2415925303962
"77342","Obsonville",37.964171306278
"77343","Ocquerre",31.5522018873832
"77344","Oissery",25.2644586042332
"77345","Orly-sur-Morin",35.5643867356829
"77347","Les Ormes-sur-Voulzie",45.1790475938313
"77348","Ormesson",31.9476911820606
"77349","Othis",21.1809293530358
"77350","Ozoir-la-Ferriere",14.8504376657284
"77352","Ozouer-le-Voulgis",21.2779628935403
"77353","Paley",36.6247568796499
"77354","Pamfou",29.8585084934459
"77355","Paroy",43.5244626770536
"77356","Passy-sur-Seine",48.3642639495859
"77357","Pecy",30.6662394158115
"77358","Penchard",20.9667220601512
"77359","Perthes",18.3205420318723
"77360","Pezarches",25.3150651422368
"77361","Pierre-Levee",22.4250529501007
"77363","Le Pin",12.1970299299483
"77364","Le Plessis-aux-Bois",21.6849701373728
"77365","Le Plessis-Feu-Aussoux",27.5631527226617
"77366","Le Plessis-l'Eveque",20.9327563316081
"77367","Le Plessis-Placy",29.6647032497867
"77368","Poigny",41.9434925074397
"77369","Poincy",22.9305951819637
"77370","Poligny",34.3139987850573
"77371","Pommeuse",25.5274348995498
"77372","Pomponne",13.0159652682787
"77373","Pontault-Combault",11.5521330505256
"77374","Pontcarre",12.7684255617151
"77376","Precy-sur-Marne",18.2666164643827
"77377","Presles-en-Brie",18.4833080366606
"77378","Pringy",19.3873845578945
"77379","Provins",40.7615656540919
"77380","Puisieux",27.7410297592297
"77381","Quiers",30.2651689158688
"77382","Quincy-Voisins",18.4452706783036
"77383","Rampillon",35.3213088533371
"77384","Reau",15.971178777437
"77385","Rebais",35.798983337585
"77386","Recloses",27.2605770492746
"77387","Remauville",35.9897952945208
"77388","Reuil-en-Brie",27.5600989646603
"77389","La Rochette",21.1583113253178
"77390","Roissy-en-Brie",13.3259133444966
"77391","Rouilly",42.9024821190027
"77392","Rouvres",19.1200295016311
"77393","Rozay-en-Brie",24.2486215877978
"77394","Rubelles",19.2055907972479
"77395","Rumont",32.6807627180056
"77396","Rupereux",42.5091840534871
"77397","Saacy-sur-Marne",32.0379808490624
"77398","Sablonnieres",37.4212652950886
"77399","Saint-Ange-le-Viel",40.1294076497681
"77400","Saint-Augustin",28.5562221201639
"77401","Sainte-Aulde",29.6344585104207
"77402","Saint-Barthelemy",42.3136723266759
"77403","Saint-Brice",42.6286957911719
"77404","Sainte-Colombe",42.0721674493992
"77405","Saint-Cyr-sur-Morin",32.208888731395
"77406","Saint-Denis-les-Rebais",34.6497962271745
"77407","Saint-Fargeau-Ponthierry",16.7708998511482
"77408","Saint-Fiacre",22.1949643938784
"77409","Saint-Germain-Laval",34.1641448716229
"77410","Saint-Germain-Laxis",19.5891819176795
"77411","Saint-Germain-sous-Doue",34.0551997962547
"77412","Saint-Germain-sur-Ecole",20.8752065521689
"77413","Saint-Germain-sur-Morin",17.5180426650736
"77414","Saint-Hilliers",39.0599998304541
"77415","Saint-Jean-les-Deux-Jumeaux",23.0632127757699
"77416","Saint-Just-en-Brie",36.3478880916674
"77417","Saint-Leger",38.9383581101404
"77418","Saint-Loup-de-Naud",42.55297257297
"77419","Saint-Mammes",31.0332013132849
"77420","Saint-Mard",17.2537133993803
"77421","Saint-Mars-Vieux-Maisons",40.3570688917725
"77423","Saint-Martin-des-Champs",40.5020704369129
"77424","Saint-Martin-du-Boschet",44.0002695416657
"77425","Saint-Martin-en-Biere",21.6318423825657
"77426","Saint-Mery",26.1023359475735
"77427","Saint-Mesmes",17.4653475258962
"77428","Saint-Ouen-en-Brie",28.2494358689617
"77429","Saint-Ouen-sur-Morin",32.4877671683474
"77430","Saint-Pathus",23.6502576065073
"77431","Saint-Pierre-les-Nemours",30.1321254837876
"77432","Saint-Remy-la-Vanne",35.2563312734702
"77433","Saints",29.1501811745123
"77434","Saint-Sauveur-les-Bray",46.1089871810225
"77435","Saint-Sauveur-sur-Ecole",20.836339833827
"77436","Saint-Simeon",34.4738852338719
"77437","Saint-Soupplets",22.249065079933
"77438","Saint-Thibault-des-Vignes",12.0370260670356
"77439","Salins",35.2483715761062
"77440","Sammeron",23.1352596942044
"77441","Samois-sur-Seine",28.173382578283
"77442","Samoreau",26.8421401063459
"77443","Sancy",22.4494449967265
"77444","Sancy-les-Provins",39.0453417406022
"77445","Savigny-le-Temple",16.1887613235187
"77446","Savins",43.4372550015513
"77447","Seine-Port",18.3226189688087
"77448","Sept-Sorts",25.6268625730307
"77449","Serris",15.6521775985699
"77450","Servon",12.6363901366514
"77451","Signy-Signets",26.0398058175943
"77452","Sigy",43.0253069876553
"77453","Sivry-Courtry",22.381877514772
"77454","Sognolles-en-Montois",42.4073791037634
"77455","Soignolles-en-Brie",18.2663026887979
"77456","Soisy-Bouy",45.7723338914366
"77457","Solers",18.9517465942256
"77458","Souppes-sur-Loing",33.6208451207769
"77459","Sourdun",42.4338999857327
"77460","Tancrou",29.0134058897249
"77461","Thenisy",43.0619503677056
"77462","Thieux",16.8234848582388
"77463","Thomery",29.8813757535301
"77464","Thorigny-sur-Marne",14.9830809191863
"77465","Thoury-Ferottes",40.5341015102267
"77466","Tigeaux",20.767232360917
"77467","La Tombe",36.8482728705551
"77468","Torcy",10.8218455742241
"77469","Touquin",25.9433466535268
"77470","Tournan-en-Brie",17.3485431264228
"77471","Tousson",27.3954825383948
"77472","La Tretoire",37.9494992674995
"77473","Treuzy-Levelay",34.4768745864255
"77474","Trilbardou",17.9018767584245
"77475","Trilport",22.570331287763
"77476","Trocy-en-Multien",28.0032017898893
"77477","Ury",24.7798725578036
"77478","Ussy-sur-Marne",23.5811029660772
"77479","Vaires-sur-Marne",11.9966464937409
"77480","Valence-en-Brie",31.0298694421718
"77481","Vanville",36.0133030430679
"77482","Varennes-sur-Seine",34.1832261839524
"77483","Varreddes",23.5416571460425
"77484","Vaucourtois",22.0708081573487
"77485","Le Vaudoue",27.4265158184013
"77486","Vaudoy-en-Brie",27.4697023751027
"77487","Vaux-le-Penil",21.0750204091643
"77489","Vaux-sur-Lunain",41.1062520598364
"77490","Vendrest",33.1273508872276
"77491","Veneux-les-Sablons",30.5218852189417
"77492","Verdelot",40.5751865563679
"77493","Verneuil-l'Etang",23.6841564071732
"77494","Vernou-la-Celle-sur-Seine",33.4310925743716
"77495","Vert-Saint-Denis",16.6053386131552
"77496","Vieux-Champagne",38.4481463911031
"77498","Vignely",18.6724991835811
"77500","Villebeon",40.4242555596412
"77501","Villecerf",34.909506380826
"77504","Villemarechal",37.877207730025
"77505","Villemareuil",21.9869890514307
"77506","Villemer",33.1872690592435
"77507","Villenauxe-la-Petite",45.5926321110219
"77508","Villeneuve-le-Comte",16.018672149482
"77509","Villeneuve-les-Bordes",36.4583792850889
"77510","Villeneuve-Saint-Denis",15.7756214302451
"77511","Villeneuve-sous-Dammartin",18.0855935993103
"77512","Villeneuve-sur-Bellot",40.5422678119627
"77513","Villenoy",18.7487761576974
"77514","Villeparisis",11.5429989993294
"77515","Villeroy",20.0194267120847
"77516","Ville-Saint-Jacques",36.0243698368978
"77517","Villevaude",13.0413717715208
"77518","Villiers-en-Biere",20.7199886393175
"77519","Villiers-Saint-Georges",42.9169365884067
"77520","Villiers-sous-Grez",28.5709852651848
"77521","Villiers-sur-Morin",17.4996608748491
"77522","Villiers-sur-Seine",46.8977040849301
"77523","Villuis",47.2473746313728
"77524","Vimpelles",44.4431513997776
"77525","Vinantes",21.9060470604441
"77526","Vincy-Manoeuvre",31.911184721846
"77527","Voinsles",26.8302131608559
"77528","Voisenon",17.8226711282651
"77529","Voulangis",19.9364639659827
"77530","Voulton",44.1849811811938
"77531","Voulx",41.2521906197075
"77532","Vulaines-les-Provins",39.3126126234855
"77533","Vulaines-sur-Seine",27.3961879482924
"77534","Yebles",21.2404736032812
"78003","Ablis",25.5421489085073
"78005","Acheres",13.388345102767
"78006","Adainville",29.8219938215819
"78007","Aigremont",12.5943411674384
"78009","Allainville",26.3936925533725
"78010","Les Alluets-le-Roi",17.1213369204676
"78013","Andelu",22.3542452157268
"78015","Andresy",14.130543387655
"78020","Arnouville-les-Mantes",25.482739215837
"78029","Aubergenville",16.5238214997325
"78030","Auffargis",20.4230060114893
"78031","Auffreville-Brasseuil",21.6360300136297
"78033","Aulnay-sur-Mauldre",20.0331843114197
"78034","Auteuil",20.9396746217614
"78036","Autouillet",22.3570565294817
"78043","Bailly",11.2216957638822
"78048","Bazainville",22.6634023310396
"78049","Bazemont",20.854313427839
"78050","Bazoches-sur-Guyonne",17.7761534786392
"78053","Behoust",23.6602202350902
"78057","Bennecourt",26.5566633704768
"78062","Beynes",19.4158835650465
"78068","Blaru",30.0826492485647
"78070","Boinville-en-Mantois",23.6804526424478
"78071","Boinville-le-Gaillard",27.728836846706
"78072","Boinvilliers",25.9667223499749
"78073","Bois-d'Arcy",11.4054731099248
"78076","Boissets",31.5418750217302
"78077","La Boissiere-Ecole",33.7065938130242
"78082","Boissy-Mauvoisin",27.4174300572475
"78084","Boissy-sans-Avoir",20.6038989377365
"78087","Bonnelles",20.3695574093308
"78089","Bonnieres-sur-Seine",26.9498582477857
"78090","Bouafle",15.8596817831952
"78092","Bougival",9.89770196791081
"78096","Bourdonne",25.9449856811868
"78104","Breuil-Bois-Robert",22.5276721068446
"78107","Breval",30.3091621129902
"78108","Les Breviaires",23.8758911585298
"78113","Brueil-en-Vexin",21.2176689762396
"78117","Buc",12.18520659152
"78118","Buchelay",21.303993667491
"78120","Bullion",21.399993799104
"78123","Carrieres-sous-Poissy",12.6792324603138
"78124","Carrieres-sur-Seine",8.89767456537261
"78125","La Celle-les-Bordes",23.2086145111992
"78126","La Celle-Saint-Cloud",9.69447092451973
"78128","Cernay-la-Ville",20.902263649661
"78133","Chambourcy",12.4568823699913
"78138","Chanteloup-les-Vignes",14.3187354830912
"78140","Chapet",15.8788437685592
"78143","Chateaufort",13.6387168967516
"78146","Chatou",8.96958216790448
"78147","Chaufour-les-Bonnieres",26.810643473786
"78152","Chavenay",15.197468842761
"78158","Le Chesnay",10.2993631965116
"78160","Chevreuse",18.0810682223322
"78162","Choisel",19.8386008258942
"78163","Civry-la-Foret",28.9890552319932
"78164","Clairefontaine-en-Yvelines",21.828615361691
"78165","Les Clayes-sous-Bois",14.7864511688942
"78168","Coignieres",16.6668059771688
"78171","Conde-sur-Vesgre",27.2311911639209
"78172","Conflans-Sainte-Honorine",12.0701489573784
"78185","Courgent",26.381323598536
"78188","Cravent",29.9451716477323
"78189","Crespieres",16.6354531785781
"78190","Croissy-sur-Seine",10.395743750222
"78192","Dammartin-en-Serve",28.922224304159
"78193","Dampierre-en-Yvelines",19.1644574753973
"78194","Dannemarie",26.6098204792624
"78196","Davron",16.2161793900879
"78202","Drocourt",24.6784010489071
"78206","Ecquevilly",15.8507141866139
"78208","Elancourt",15.5769738735041
"78209","Emance",31.1309922656677
"78217","Epone",17.4683600721734
"78220","Les Essarts-le-Roi",18.3352863914713
"78224","L'Etang-la-Ville",12.1787844093475
"78227","Evecquemont",16.7155505821206
"78230","La Falaise",18.4933212991637
"78231","Favrieux",23.5599596043151
"78233","Feucherolles",14.9119804238494
"78234","Flacourt",26.4343146230627
"78236","Flexanville",25.744302743594
"78237","Flins-Neuve-Eglise",30.3080585969979
"78238","Flins-sur-Seine",15.9063032102158
"78239","Follainville-Dennemont",25.350600721972
"78242","Fontenay-le-Fleury",12.2425750463491
"78245","Fontenay-Mauvoisin",23.5735245915898
"78246","Fontenay-Saint-Pere",24.6018568728531
"78251","Fourqueux",12.4638904585306
"78255","Freneuse",27.335137510857
"78261","Gaillon-sur-Montcient",17.7088908327473
"78262","Galluis",18.7167644495311
"78263","Gambais",24.2151931073392
"78264","Gambaiseuil",25.4668575345534
"78265","Garancieres",21.8648298021258
"78267","Gargenville",18.3671189593938
"78269","Gazeran",26.5222211915121
"78276","Gommecourt",31.11622607707
"78278","Goupillieres",25.281319170708
"78281","Goussonville",23.3374587767885
"78283","Grandchamp",31.8254240038327
"78285","Gressey",28.3672928861471
"78289","Grosrouvre",23.0012871289435
"78290","Guernes",28.0944957665244
"78291","Guerville",24.115593354008
"78296","Guitrancourt",22.0117678701001
"78297","Guyancourt",12.6977856629908
"78299","Hardricourt",16.6115779747439
"78300","Hargeville",25.7114068305202
"78302","La Hauteville",32.5232560463785
"78305","Herbeville",19.9536942359265
"78307","Hermeray",32.3130437818281
"78310","Houdan",24.9311869863081
"78311","Houilles",8.55771521313569
"78314","Issou",18.8686157278421
"78317","Jambville",21.7460436871779
"78320","Jeufosse",25.6919717857735
"78321","Jouars-Pontchartrain",15.6315667348103
"78322","Jouy-en-Josas",10.825050501369
"78324","Jouy-Mauvoisin",22.395843616628
"78325","Jumeauville",23.582600343589
"78327","Juziers",19.4996949431662
"78329","Lainville-en-Vexin",22.6087700613354
"78334","Levis-Saint-Nom",20.1514479922176
"78335","Limay",21.4673779958793
"78337","Limetz-Villez",29.9653985576474
"78343","Les Loges-en-Josas",11.9829518316896
"78344","Lommoye",31.1759328371997
"78346","Longnes",26.8203725727554
"78349","Longvilliers",19.4920148716314
"78350","Louveciennes",10.1665769869343
