"ID","NAMES","agriculteurs_AsTheCowRolls_ACC_0.05"
"77183","La Ferte-sous-Jouarre",20.6142542505027
"77184","Flagy",25.9065383232008
"77185","Fleury-en-Biere",18.7712078771688
"77186","Fontainebleau",19.8535060130086
"77187","Fontaine-Fourches",30.1345087881384
"77188","Fontaine-le-Port",23.6557086364947
"77190","Fontains",23.8420560249015
"77191","Fontenailles",21.6861518578275
"77192","Fontenay-Tresigny",18.5773563636146
"77193","Forfry",26.2780867487106
"77194","Forges",22.9413726807526
"77195","Fouju",21.4503364208173
"77196","Fresnes-sur-Marne",19.6374321762918
"77197","Fretoy",19.8660066284182
"77198","Fromont",23.6140969236709
"77199","Fublaines",21.3578109044349
"77200","Garentreville",24.812481603518
"77201","Gastins",20.6928864244835
"77202","La Genevraye",22.3443197167749
"77203","Germigny-l'Eveque",23.8013076452152
"77204","Germigny-sous-Coulombs",29.5295373583647
"77205","Gesvres-le-Chapitre",25.4028375763222
"77206","Giremoutiers",19.6532379075173
"77207","Gironville",27.0942426519993
"77208","Gouaix",25.9798894993806
"77209","Gouvernes",17.0877650654864
"77210","La Grande-Paroisse",25.4907641130439
"77211","Grandpuits-Bailly-Carrois",21.360445856326
"77212","Gravon",26.4051093248837
"77214","Gressy",18.5487342934567
"77215","Gretz-Armainvilliers",17.0517576117459
"77216","Grez-sur-Loing",21.1843302946503
"77217","Grisy-Suisnes",18.162411664255
"77218","Grisy-sur-Seine",26.7786788038492
"77219","Guerard",19.6684021819798
"77220","Guercheville",23.6617494852005
"77221","Guermantes",17.0717739298806
"77222","Guignes",19.0484474239287
"77223","Gurcy-le-Chatel",24.089579026189
"77224","Hautefeuille",20.1839739359569
"77225","La Haute-Maison",20.5033880912763
"77226","Hericy",23.0051122558079
"77227","Herme",23.5906312417176
"77228","Hondevilliers",25.5205825259383
"77229","La Houssaye-en-Brie",18.5453221877331
"77230","Ichy",26.5545305879349
"77231","Isles-les-Meldeuses",24.4214346230474
"77232","Isles-les-Villenoy",20.6042016217976
"77233","Iverny",21.712492656628
"77234","Jablines",21.4512362968416
"77235","Jaignes",23.4702024366789
"77236","Jaulnes",25.7545328907757
"77237","Jossigny",16.5399936228844
"77238","Jouarre",20.9869680860367
"77239","Jouy-le-Chatel",17.5765318036352
"77240","Jouy-sur-Morin",21.7363106461121
"77241","Juilly",21.7157314906102
"77242","Jutigny",22.3464285698259
"77243","Lagny-sur-Marne",17.2019009989304
"77244","Larchant",21.3197491931632
"77245","Laval-en-Brie",23.4169528225429
"77246","Lechelle",25.6606985651654
"77247","Lescherolles",24.2202727043206
"77248","Lesches",20.6699303352855
"77249","Lesigny",16.3592913967069
"77250","Leudon-en-Brie",20.618038569718
"77251","Lieusaint",18.4006195300543
"77252","Limoges-Fourches",18.8512495978264
"77253","Lissy",19.0554483550234
"77254","Liverdy-en-Brie",20.0506141112366
"77255","Livry-sur-Seine",22.0115912223478
"77256","Lizines",22.8749774644948
"77257","Lizy-sur-Ourcq",25.1286871330609
"77258","Lognes",14.7429506767165
"77259","Longperrier",21.3431093312918
"77260","Longueville",22.0119563856386
"77261","Lorrez-le-Bocage-Preaux",25.5483383023668
"77262","Louan-Villegruis-Fontaine",30.3018279144207
"77263","Luisetaines",24.4054294287
"77264","Lumigny-Nesles-Ormeaux",18.2304218288715
"77265","Luzancy",24.3983891887232
"77266","Machault",23.5114650657663
"77267","La Madeleine-sur-Loing",24.5243757657572
"77268","Magny-le-Hongre",18.5321650771468
"77269","Maincy",20.4293128771557
"77270","Maisoncelles-en-Brie",20.2769464159112
"77271","Maisoncelles-en-Gatinais",27.2503029811596
"77272","Maison-Rouge",20.9203835072341
"77273","Marchemoret",22.6034493353315
"77274","Marcilly",24.253091311845
"77275","Les Marets",22.0309033416095
"77276","Mareuil-les-Meaux",19.9686134559053
"77277","Marles-en-Brie",18.4124096137165
"77278","Marolles-en-Brie",20.4020443847575
"77279","Marolles-sur-Seine",23.9598900040224
"77280","Mary-sur-Marne",25.131054640565
"77281","Mauperthuis",18.7338565900057
"77282","Mauregard",18.3693327726592
"77283","May-en-Multien",27.8976365623102
"77284","Meaux",18.9522528389185
"77285","Le Mee-sur-Seine",20.2395038842338
"77286","Meigneux",23.9724976290651
"77287","Meilleray",29.6974282366817
"77288","Melun",19.1284514573062
"77289","Melz-sur-Seine",26.5855788718793
"77290","Mery-sur-Marne",25.130920991153
"77291","Le Mesnil-Amelot",17.7493092632904
"77292","Messy",18.8235209031685
"77293","Misy-sur-Yonne",25.7377644522464
"77294","Mitry-Mory",17.227232837887
"77295","Moisenay",21.3008418850213
"77296","Moissy-Cramayel",19.0126808038537
"77297","Mondreville",30.7306066100603
"77298","Mons-en-Montois",24.4386295836754
"77299","Montarlot",23.0999530827942
"77300","Montceaux-les-Meaux",19.2402147150698
"77301","Montceaux-les-Provins",23.5665635366944
"77302","Montcourt-Fromonville",21.4864434656016
"77303","Montdauphin",30.999717376252
"77304","Montenils",32.9065751294219
"77305","Montereau-Fault-Yonne",22.4537528451541
"77306","Montereau-sur-le-Jard",19.6130096142311
"77307","Montevrain",18.1901297766773
"77308","Montge-en-Goele",22.9711144190663
"77309","Monthyon",22.5306583334297
"77310","Montigny-le-Guesdier",28.2997219536105
"77311","Montigny-Lencoup",22.5984290864963
"77312","Montigny-sur-Loing",22.9375178895416
"77313","Montmachoux",26.9958106600699
"77314","Montolivet",30.2382580025769
"77315","Montry",18.9722324882188
"77316","Moret-sur-Loing",22.9719124909534
"77317","Mormant",21.0849651640365
"77318","Mortcerf",18.8091790698102
"77319","Mortery",21.3119712673701
"77320","Mouroux",19.480358145983
"77321","Mousseaux-les-Bray",25.4569737600217
"77322","Moussy-le-Neuf",20.8296382684224
"77323","Moussy-le-Vieux",21.8297268847147
"77325","Mouy-sur-Seine",24.9228426873229
"77326","Nandy",20.1840239021204
"77327","Nangis",21.2187149455739
"77328","Nanteau-sur-Essonne",23.3976091513465
"77329","Nanteau-sur-Lunain",23.3392909512816
"77330","Nanteuil-les-Meaux",19.8692892593951
"77331","Nanteuil-sur-Marne",26.6192850736224
"77332","Nantouillet",21.8183509151392
"77333","Nemours",18.8149559950259
"77335","Chauconin-Neufmontiers",20.6101817445121
"77336","Neufmoutiers-en-Brie",19.9535608315699
"77337","Noisiel",15.199768303781
"77338","Noisy-Rudignon",24.6636182914479
"77339","Noisy-sur-Ecole",21.6076903582125
"77340","Nonville",21.5204967664272
"77341","Noyen-sur-Seine",25.6720383929371
"77342","Obsonville",25.7630703858292
"77343","Ocquerre",27.039930356521
"77344","Oissery",25.9542646606675
"77345","Orly-sur-Morin",26.0185537175953
"77347","Les Ormes-sur-Voulzie",23.1779099168733
"77348","Ormesson",21.5483429807453
"77349","Othis",23.9696335779441
"77350","Ozoir-la-Ferriere",16.9894927130394
"77352","Ozouer-le-Voulgis",19.8566734684655
"77353","Paley",24.8672665643839
"77354","Pamfou",23.2463835893053
"77355","Paroy",22.8385785578697
"77356","Passy-sur-Seine",28.7528177409952
"77357","Pecy",19.2353523662315
"77358","Penchard",21.0486076157287
"77359","Perthes",17.7368614782015
"77360","Pezarches",17.9366899398903
"77361","Pierre-Levee",18.8994731332358
"77363","Le Pin",17.1995811071747
"77364","Le Plessis-aux-Bois",23.0316256992074
"77365","Le Plessis-Feu-Aussoux",18.9026444894167
"77366","Le Plessis-l'Eveque",22.1684103958829
"77367","Le Plessis-Placy",26.7433268630843
"77368","Poigny",21.7030664491112
"77369","Poincy",21.2431378005807
"77370","Poligny",23.7063910842461
"77371","Pommeuse",19.2304001281263
"77372","Pomponne",17.6326426207529
"77373","Pontault-Combault",15.7889169942801
"77374","Pontcarre",16.1735653848248
"77376","Precy-sur-Marne",21.2525188229168
"77377","Presles-en-Brie",19.4816158511316
"77378","Pringy",20.5711010753238
"77379","Provins",19.8252696996048
"77380","Puisieux",27.0613142070651
"77381","Quiers",21.2329132225001
"77382","Quincy-Voisins",18.003722827933
"77383","Rampillon",22.5910571522289
"77384","Reau",18.7864598873097
"77385","Rebais",20.7902008145482
"77386","Recloses",21.9571148114134
"77387","Remauville",24.3435783554714
"77388","Reuil-en-Brie",21.6789213943949
"77389","La Rochette",20.9516697452004
"77390","Roissy-en-Brie",16.7450167523254
"77391","Rouilly",22.1103261787473
"77392","Rouvres",21.7023032606974
"77393","Rozay-en-Brie",17.3060652294854
"77394","Rubelles",19.8914293974056
"77395","Rumont",24.2356883901934
"77396","Rupereux",23.4699712313894
"77397","Saacy-sur-Marne",25.4705630600574
"77398","Sablonnieres",25.1431229414387
"77399","Saint-Ange-le-Viel",26.4701341528642
"77400","Saint-Augustin",20.0860433576039
"77401","Sainte-Aulde",24.7162158251493
"77402","Saint-Barthelemy",25.5347811564298
"77403","Saint-Brice",21.6732034240561
"77404","Sainte-Colombe",21.2640090997491
"77405","Saint-Cyr-sur-Morin",23.6741187997179
"77406","Saint-Denis-les-Rebais",21.2397923266357
"77407","Saint-Fargeau-Ponthierry",19.2288783478229
"77408","Saint-Fiacre",20.46709612752
"77409","Saint-Germain-Laval",22.7586635259289
"77410","Saint-Germain-Laxis",19.7573102927715
"77411","Saint-Germain-sous-Doue",23.2885769850142
"77412","Saint-Germain-sur-Ecole",19.1859123839311
"77413","Saint-Germain-sur-Morin",17.9701964948937
"77414","Saint-Hilliers",21.3048957887198
"77415","Saint-Jean-les-Deux-Jumeaux",19.6834339455856
"77416","Saint-Just-en-Brie",22.8214725767971
"77417","Saint-Leger",24.3679911825007
"77418","Saint-Loup-de-Naud",22.345193809853
"77419","Saint-Mammes",22.7876197425125
"77420","Saint-Mard",20.4879674614839
"77421","Saint-Mars-Vieux-Maisons",22.0665206104467
"77423","Saint-Martin-des-Champs",23.4948573106973
"77424","Saint-Martin-du-Boschet",26.01673041883
"77425","Saint-Martin-en-Biere",20.6516774006112
"77426","Saint-Mery",22.8562004725188
"77427","Saint-Mesmes",21.0244055783638
"77428","Saint-Ouen-en-Brie",22.4255659696084
"77429","Saint-Ouen-sur-Morin",23.8832736038882
"77430","Saint-Pathus",25.2500192199468
"77431","Saint-Pierre-les-Nemours",19.6418501069024
"77432","Saint-Remy-la-Vanne",20.0973804411688
"77433","Saints",19.599249171091
"77434","Saint-Sauveur-les-Bray",25.9380293086251
"77435","Saint-Sauveur-sur-Ecole",20.2867075198067
"77436","Saint-Simeon",19.6236827120197
"77437","Saint-Soupplets",22.7201132102709
"77438","Saint-Thibault-des-Vignes",16.7014669602763
"77439","Salins",23.0053029212291
"77440","Sammeron",18.9449380191191
"77441","Samois-sur-Seine",23.8253192055253
"77442","Samoreau",21.7730690043575
"77443","Sancy",20.2821098070346
"77444","Sancy-les-Provins",22.5376109905106
"77445","Savigny-le-Temple",19.9004629915878
"77446","Savins",22.7557864155297
"77447","Seine-Port",20.4859940292624
"77448","Sept-Sorts",20.3282183362554
"77449","Serris",17.3611280714842
"77450","Servon",16.3907962714607
"77451","Signy-Signets",20.9730099813266
"77452","Sigy",23.2967579330215
"77453","Sivry-Courtry",22.0509423646469
"77454","Sognolles-en-Montois",23.7242628853352
"77455","Soignolles-en-Brie",19.6461641434905
"77456","Soisy-Bouy",24.5836595658498
"77457","Solers",19.6075472209008
"77458","Souppes-sur-Loing",23.1137797648179
"77459","Sourdun",21.238805938378
"77460","Tancrou",24.4098781324815
"77461","Thenisy",23.3365762819911
"77462","Thieux",20.1954370415091
"77463","Thomery",22.8908907800711
"77464","Thorigny-sur-Marne",18.9471722412346
"77465","Thoury-Ferottes",26.0132719404721
"77466","Tigeaux",18.8346922308864
"77467","La Tombe",23.9317251611591
"77468","Torcy",15.7060785566645
"77469","Touquin",17.934262581216
"77470","Tournan-en-Brie",17.4387166775915
"77471","Tousson",21.5664870483108
"77472","La Tretoire",23.8573782804459
"77473","Treuzy-Levelay",22.7910183645607
"77474","Trilbardou",20.2698266736291
"77475","Trilport",20.3111507888509
"77476","Trocy-en-Multien",25.5587382041082
"77477","Ury",18.9673609751565
"77478","Ussy-sur-Marne",19.7506824073936
"77479","Vaires-sur-Marne",17.2787163444728
"77480","Valence-en-Brie",23.4345653770852
"77481","Vanville",21.856162449693
"77482","Varennes-sur-Seine",22.6270794990527
"77483","Varreddes",22.032401328783
"77484","Vaucourtois",20.280127335222
"77485","Le Vaudoue",21.2724656484644
"77486","Vaudoy-en-Brie",17.3683365636382
"77487","Vaux-le-Penil",21.539724755203
"77489","Vaux-sur-Lunain",28.4884747554535
"77490","Vendrest",29.1320720920248
"77491","Veneux-les-Sablons",22.8805561476605
"77492","Verdelot",27.9170020873218
"77493","Verneuil-l'Etang",20.2918077699447
"77494","Vernou-la-Celle-sur-Seine",24.8857216901933
"77495","Vert-Saint-Denis",19.2065504985371
"77496","Vieux-Champagne",22.6573711370744
"77498","Vignely",20.5446098204239
"77500","Villebeon",28.1165014680124
"77501","Villecerf",21.762279650625
"77504","Villemarechal",25.1887748281288
"77505","Villemareuil",19.9223239060845
"77506","Villemer",21.3007619887367
"77507","Villenauxe-la-Petite",27.2611882597056
"77508","Villeneuve-le-Comte",16.79783058481
"77509","Villeneuve-les-Bordes",22.8733063606549
"77510","Villeneuve-Saint-Denis",17.1746922572397
"77511","Villeneuve-sous-Dammartin",20.5147403545626
"77512","Villeneuve-sur-Bellot",28.3196108096932
"77513","Villenoy",19.1363838811205
"77514","Villeparisis",16.1849952092007
"77515","Villeroy",21.2524518545398
"77516","Ville-Saint-Jacques",22.6455825142557
"77517","Villevaude",17.489379078036
"77518","Villiers-en-Biere",20.2591971418132
"77519","Villiers-Saint-Georges",24.0556866071994
"77520","Villiers-sous-Grez",21.1735666640321
"77521","Villiers-sur-Morin",17.5910475093196
"77522","Villiers-sur-Seine",26.5027168828713
"77523","Villuis",28.6905784727301
"77524","Vimpelles",25.6498917681637
"77525","Vinantes",23.6771963705036
"77526","Vincy-Manoeuvre",30.5133808082879
"77527","Voinsles",19.1663995813553
"77528","Voisenon",19.6601583729777
"77529","Voulangis",18.5236951800523
"77530","Voulton",23.8136158815683
"77531","Voulx",26.8482437571656
"77532","Vulaines-les-Provins",20.7981342960605
"77533","Vulaines-sur-Seine",22.0590196440858
"77534","Yebles",19.7752508522546
"78003","Ablis",23.0175215270631
"78005","Acheres",15.355362964379
"78006","Adainville",27.5347063996971
"78007","Aigremont",12.9703122931355
"78009","Allainville",22.4995618707871
"78010","Les Alluets-le-Roi",16.7172286217206
"78013","Andelu",20.1263656263121
"78015","Andresy",15.806172269764
"78020","Arnouville-les-Mantes",21.8571129266734
"78029","Aubergenville",15.9299873349955
"78030","Auffargis",20.0888739480066
"78031","Auffreville-Brasseuil",19.1912630496234
"78033","Aulnay-sur-Mauldre",17.9012849798034
"78034","Auteuil",19.9163283247899
"78036","Autouillet",20.9110472504431
"78043","Bailly",11.5187864486925
"78048","Bazainville",21.3770099270243
"78049","Bazemont",19.1824092166685
"78050","Bazoches-sur-Guyonne",17.9094393335263
"78053","Behoust",21.942356375553
"78057","Bennecourt",24.6330370835033
"78062","Beynes",18.0058312583859
"78068","Blaru",27.76081236425
"78070","Boinville-en-Mantois",21.1028629962922
"78071","Boinville-le-Gaillard",24.1888571153453
"78072","Boinvilliers",22.32270704043
"78073","Bois-d'Arcy",12.5682473983117
"78076","Boissets",27.9311457976567
"78077","La Boissiere-Ecole",31.1691094706818
"78082","Boissy-Mauvoisin",24.9353435653718
"78084","Boissy-sans-Avoir",19.9272433709936
"78087","Bonnelles",20.323810095284
"78089","Bonnieres-sur-Seine",25.1863848273046
"78090","Bouafle",15.6396613708041
"78092","Bougival",10.3575816464169
"78096","Bourdonne",24.227543336783
"78104","Breuil-Bois-Robert",20.1410136448195
"78107","Breval",26.4116258461026
"78108","Les Breviaires",22.2286710607186
"78113","Brueil-en-Vexin",20.080956666286
"78117","Buc",14.5419063440713
"78118","Buchelay",19.0616528613628
"78120","Bullion",21.011911769376
"78123","Carrieres-sous-Poissy",13.8832370722343
"78124","Carrieres-sur-Seine",10.3088237961596
"78125","La Celle-les-Bordes",22.4465951867468
"78126","La Celle-Saint-Cloud",10.1057403696994
"78128","Cernay-la-Ville",20.853243718602
"78133","Chambourcy",12.8232825955066
"78138","Chanteloup-les-Vignes",15.79015689706
"78140","Chapet",16.0017609192604
"78143","Chateaufort",15.8422712123623
"78146","Chatou",10.0238580847091
"78147","Chaufour-les-Bonnieres",24.9859047636135
"78152","Chavenay",15.2311635375192
"78158","Le Chesnay",10.5760348955929
"78160","Chevreuse",19.674284673356
"78162","Choisel",20.4523790212604
"78163","Civry-la-Foret",25.6858813731158
"78164","Clairefontaine-en-Yvelines",21.12467627341
"78165","Les Clayes-sous-Bois",15.4823793288239
"78168","Coignieres",17.5509334702419
"78171","Conde-sur-Vesgre",25.5552404562245
"78172","Conflans-Sainte-Honorine",14.9477076360977
"78185","Courgent",22.3498247010818
"78188","Cravent",27.2242220998397
"78189","Crespieres",16.1445986243358
"78190","Croissy-sur-Seine",10.8958357290185
"78192","Dammartin-en-Serve",24.961661968746
"78193","Dampierre-en-Yvelines",20.1637316420505
"78194","Dannemarie",25.3303602399937
"78196","Davron",16.0679274687259
"78202","Drocourt",21.6322683472152
"78206","Ecquevilly",15.7944898017404
"78208","Elancourt",16.5235890104316
"78209","Emance",29.3811898209091
"78217","Epone",16.2603495995749
"78220","Les Essarts-le-Roi",18.4787886374539
"78224","L'Etang-la-Ville",12.5335464511738
"78227","Evecquemont",17.1654114276696
"78230","La Falaise",16.9451586041661
"78231","Favrieux",20.7568124972196
"78233","Feucherolles",14.7813139689103
"78234","Flacourt",22.9175582637604
"78236","Flexanville",22.8072542386601
"78237","Flins-Neuve-Eglise",26.2549538210913
"78238","Flins-sur-Seine",15.4672536416006
"78239","Follainville-Dennemont",22.592970400761
"78242","Fontenay-le-Fleury",13.6538441303007
"78245","Fontenay-Mauvoisin",20.9691460067659
"78246","Fontenay-Saint-Pere",21.6828888872647
"78251","Fourqueux",12.9532336483914
"78255","Freneuse",25.5010147076857
"78261","Gaillon-sur-Montcient",17.3085119781247
"78262","Galluis",18.089144478054
"78263","Gambais",22.4673441908732
"78264","Gambaiseuil",23.5963223247926
"78265","Garancieres",20.9134970944318
"78267","Gargenville",17.1011628641018
"78269","Gazeran",25.2969603419771
"78276","Gommecourt",28.6685837384681
"78278","Goupillieres",21.9282468016342
"78281","Goussonville",21.0478913716122
"78283","Grandchamp",30.2401497125201
"78285","Gressey",26.0636310707979
"78289","Grosrouvre",22.1165267705278
"78290","Guernes",26.4292134045554
"78291","Guerville",21.2680406306965
"78296","Guitrancourt",20.2638958191752
"78297","Guyancourt",15.1953317035847
"78299","Hardricourt",16.3478586353015
"78300","Hargeville",22.1180116991675
"78302","La Hauteville",30.6935011731379
"78305","Herbeville",18.4935796363028
"78307","Hermeray",30.5376430975535
"78310","Houdan",22.9821514582389
"78311","Houilles",10.1960575362204
"78314","Issou",17.2674587864425
"78317","Jambville",21.0447945832762
"78320","Jeufosse",23.3061051741262
"78321","Jouars-Pontchartrain",15.9145473632649
"78322","Jouy-en-Josas",12.6797511472826
"78324","Jouy-Mauvoisin",20.3371877497705
"78325","Jumeauville",21.1402194116672
"78327","Juziers",18.0336268581711
"78329","Lainville-en-Vexin",21.4715229363916
"78334","Levis-Saint-Nom",20.6491889587993
"78335","Limay",19.171466966798
"78337","Limetz-Villez",27.4286634205007
"78343","Les Loges-en-Josas",14.4244115584614
"78344","Lommoye",28.7063698674883
"78346","Longnes",23.2570271390037
"78349","Longvilliers",19.0869337079776
