"ID","NAMES","artisans_AsTheCowRolls_POT_20"
"78423","Montigny-le-Bretonneux",49430.33611844
"78431","Morainvilliers",33502.61811718
"78437","Mousseaux-sur-Seine",2194.28259109
"78439","Mulcent",3845.87682197
"78440","Les Mureaux",27804.72827627
"78442","Neauphle-le-Chateau",25187.61309029
"78443","Neauphle-le-Vieux",17659.89825609
"78444","Neauphlette",1746.41286655
"78451","Nezel",17648.66064676
"78455","Noisy-le-Roi",61713.31646844
"78460","Oinville-sur-Montcient",11771.65808862
"78464","Orcemont",2832.22741039
"78465","Orgerus",3657.46097461
"78466","Orgeval",41496.06325963
"78470","Orphin",2618.80425042
"78472","Orsonville",2412.9710946
"78474","Orvilliers",3821.80256077
"78475","Osmoy",3671.23689588
"78478","Paray-Douaville",2792.8388428
"78481","Le Pecq",72089.32545685
"78484","Perdreauville",5773.15920682
"78486","Le Perray-en-Yvelines",12706.21180617
"78490","Plaisir",32319.32211786
"78497","Poigny-la-Foret",3149.8487496
"78498","Poissy",55600.84033652
"78499","Ponthevrard",4105.36084316
"78501","Porcheville",13882.90175336
"78502","Le Port-Marly",79136.32508234
"78503","Port-Villez",2815.97066205
"78505","Prunay-le-Temple",3164.48338938
"78506","Prunay-en-Yvelines",2258.80860522
"78513","La Queue-les-Yvelines",11075.52893234
"78516","Raizeux",1194.13988949
"78517","Rambouillet",6966.19972308
"78518","Rennemoulin",51532.50669062
"78520","Richebourg",4163.02631269
"78522","Rochefort-en-Yvelines",10062.45484139
"78524","Rocquencourt",66463.78277138
"78528","Rolleboise",4554.88496683
"78530","Rosay",5754.55719219
"78531","Rosny-sur-Seine",6153.8328056
"78536","Sailly",7860.61438489
"78537","Saint-Arnoult-en-Yvelines",7076.11266917
"78545","Saint-Cyr-l'Ecole",64386.59617105
"78548","Saint-Forget",13267.58432309
"78550","Saint-Germain-de-la-Grange",19460.64339524
"78551","Saint-Germain-en-Laye",71500.79937534
"78557","Saint-Hilarion",2097.42116014
"78558","Saint-Illiers-la-Ville",1881.43094203
"78559","Saint-Illiers-le-Bois",1398.08107996
"78561","Saint-Lambert",24054.65458616
"78562","Saint-Leger-en-Yvelines",4535.92313931
"78564","Saint-Martin-de-Brethencourt",2747.33202349
"78565","Saint-Martin-des-Champs",3988.23161152
"78567","Saint-Martin-la-Garenne",4639.43852411
"78569","Sainte-Mesme",4392.37553581
"78571","Saint-Nom-la-Breteche",40813.78572802
"78575","Saint-Remy-les-Chevreuse",24092.03931788
"78576","Saint-Remy-l'Honore",12759.07178559
"78586","Sartrouville",88758.8086025
"78588","Saulx-Marchais",8646.83899857
"78590","Senlisse",10092.81802199
"78591","Septeuil",4792.69973212
"78597","Soindres",7679.45740626
"78601","Sonchamp",4820.52226495
"78605","Tacoignieres",3256.17953427
"78606","Le Tartre-Gaudran",1090.97130293
"78608","Le Tertre-Saint-Denis",3665.33019815
"78609","Tessancourt-sur-Aubette",17787.60540799
"78615","Thiverval-Grignon",16947.62218424
"78616","Thoiry",7663.34379143
"78618","Tilly",2153.64679501
"78620","Toussus-le-Noble",45424.48913031
"78621","Trappes",51942.94204288
"78623","Le Tremblay-sur-Mauldre",19677.37968005
"78624","Triel-sur-Seine",32171.03563099
"78638","Vaux-sur-Seine",22084.09771752
"78640","Velizy-Villacoublay",87562.44058626
"78642","Verneuil-sur-Seine",21449.049809
"78643","Vernouillet",26792.31116835
"78644","La Verriere",28363.41599978
"78646","Versailles",84166.94174131
"78647","Vert",7750.30515577
"78650","Le Vesinet",88795.52518659
"78653","Vicq",12169.5663318
"78655","Vieille-Eglise-en-Yvelines",6018.31826366
"78668","La Villeneuve-en-Chevrie",3200.35495236
"78672","Villennes-sur-Seine",50706.91621699
"78674","Villepreux",39067.41255084
"78677","Villette",6269.49664993
"78681","Villiers-le-Mahieu",5306.08142543
"78683","Villiers-Saint-Frederic",24273.22006726
"78686","Viroflay",87312.97066008
"78688","Voisins-le-Bretonneux",43479.96022722
"91001","Abbeville-la-Riviere",1992.58448327
"91016","Angerville",1369.6577854
"91017","Angervilliers",9664.36105125
"91021","Arpajon",27710.86052841
"91022","Arrancourt",1829.85823355
"91027","Athis-Mons",83856.32281132
"91035","Authon-la-Plaine",2899.36531692
"91037","Auvernaux",21188.83727689
"91038","Auvers-Saint-Georges",6777.42429796
"91041","Avrainville",18919.62442215
"91044","Ballainvilliers",57363.4323936
"91045","Ballancourt-sur-Essonne",11844.49532979
"91047","Baulne",8420.25595637
"91064","Bievres",85527.71265117
"91067","Blandy",832.84500414
"91069","Boigneville",1689.03270048
"91075","Bois-Herpin",2162.23351947
"91079","Boissy-la-Riviere",2663.84094133
"91080","Boissy-le-Cutte",6158.16172221
"91081","Boissy-le-Sec",4109.16008835
"91085","Boissy-sous-Saint-Yon",18064.2145534
"91086","Bondoufle",33637.07652914
"91093","Boullay-les-Troux",14901.50058744
"91095","Bouray-sur-Juine",9594.13366736
"91097","Boussy-Saint-Antoine",33185.69879443
"91098","Boutervilliers",3319.17492301
"91099","Boutigny-sur-Essonne",5597.96465787
"91100","Bouville",4209.49698099
"91103","Bretigny-sur-Orge",30016.5834919
"91105","Breuillet",14773.46898388
"91106","Breux-Jouy",11644.71557554
"91109","Brieres-les-Scelles",5044.35213383
"91111","Briis-sous-Forges",22618.99120342
"91112","Brouy",993.38829283
"91114","Brunoy",40350.62651164
"91115","Bruyeres-le-Chatel",17637.89824221
"91121","Buno-Bonnevaux",2413.42762461
"91122","Bures-sur-Yvette",42579.73852293
"91129","Cerny",5710.80165508
"91130","Chalo-Saint-Mars",1942.61141952
"91131","Chalou-Moulineux",1524.24918569
"91132","Chamarande",10311.7186494
"91135","Champcueil",8107.71830547
"91136","Champlan",72381.30295449
"91137","Champmotteux",1755.55945744
"91145","Chatignonville",2734.25918374
"91148","Chauffour-les-Etrechy",8191.41047941
"91156","Cheptainville",14992.63902562
"91159","Chevannes",12365.37273761
"91161","Chilly-Mazarin",82686.82706041
"91174","Corbeil-Essonnes",33317.88147527
"91175","Corbreuse",3796.76129766
"91179","Le Coudray-Montceaux",28691.22605203
"91180","Courances",11986.08130124
"91182","Courcouronnes",47834.21872357
"91184","Courdimanche-sur-Essonne",4313.70406239
"91186","Courson-Monteloup",13750.55848948
"91191","Crosne",61817.05807513
"91195","Dannemois",10440.07128424
"91198","D'Huison-Longueville",5318.11160001
"91200","Dourdan",7220.09600044
"91201","Draveil",49225.31803839
"91204","Echarcon",23300.35609502
"91207","Egly",20016.8403077
"91215","Epinay-sous-Senart",35725.81940025
"91216","Epinay-sur-Orge",63707.77903899
"91222","Estouches",894.25006749
"91223","Etampes",5258.22632327
"91225","Etiolles",28398.07018439
"91226","Etrechy",10222.41267738
"91228","Evry",42064.73641663
"91232","La Ferte-Alais",7483.32056182
"91235","Fleury-Merogis",43755.35735813
"91240","Fontaine-la-Riviere",2404.6377121
"91243","Fontenay-les-Briis",22323.15442507
"91244","Fontenay-le-Vicomte",15187.92474893
"91247","La Foret-le-Roi",3874.79574972
"91248","La Foret-Sainte-Croix",2799.93079621
"91249","Forges-les-Bains",13314.12491402
"91272","Gif-sur-Yvette",34765.14592536
"91273","Gironville-sur-Essonne",2945.06965803
"91274","Gometz-la-Ville",31670.3279724
"91275","Gometz-le-Chatel",31965.92691396
"91284","Les Granges-le-Roi",4895.46804856
"91286","Grigny",50381.79263551
"91292","Guibeville",18321.48908088
"91293","Guigneville-sur-Essonne",6501.63689855
"91294","Guillerval",1761.85132338
"91312","Igny",79557.42799433
"91315","Itteville",8704.19784113
"91318","Janville-sur-Juine",7372.66245148
"91319","Janvry",22222.84764294
"91326","Juvisy-sur-Orge",70190.93496113
"91330","Lardy",9680.89949598
"91332","Leudeville",15390.11765901
"91333","Leuville-sur-Orge",35975.77237671
"91338","Limours",15177.95887787
"91339","Linas",29737.71892185
"91340","Lisses",33126.19613375
"91345","Longjumeau",72950.47032905
"91347","Longpont-sur-Orge",43809.65090331
"91359","Maisse",4088.94947666
"91363","Marcoussis",38687.88980125
"91374","Marolles-en-Beauce",2332.0120959
"91376","Marolles-en-Hurepoix",17035.46263338
"91377","Massy",88806.17660684
"91378","Mauchamps",12876.55553454
"91386","Mennecy",20370.98903692
"91390","Mereville",1133.49223468
"91393","Merobert",1785.21051805
"91399","Mespuits",1999.75618081
"91405","Milly-la-Foret",7454.82949219
"91408","Moigny-sur-Ecole",6700.87986425
"91411","Les Molieres",18264.45867683
"91412","Mondeville",6753.40756352
"91414","Monnerville",1834.87206973
"91421","Montgeron",57197.76451352
"91425","Montlhery",51105.58729954
"91432","Morangis",72770.60938015
"91433","Morigny-Champigny",5860.61024166
"91434","Morsang-sur-Orge",66381.49752073
"91435","Morsang-sur-Seine",14766.68501284
"91441","Nainville-les-Roches",13788.10444306
"91457","La Norville",23506.27700501
"91458","Nozay",43318.18173885
"91461","Ollainville",21847.62641594
"91463","Oncy-sur-Ecole",5263.77839555
"91468","Ormoy",22255.72672959
"91469","Ormoy-la-Riviere",3191.76109376
"91471","Orsay",55357.49374641
"91473","Orveau",4280.75921168
"91477","Palaiseau",61563.21690685
"91479","Paray-Vieille-Poste",87335.76994036
"91482","Pecqueuse",14121.41495344
"91494","Le Plessis-Pate",29600.01528115
"91495","Plessis-Saint-Benoist",2443.09888082
"91507","Prunay-sur-Essonne",2335.35137718
"91508","Puiselet-le-Marais",2795.9137493
"91511","Pussay",1570.160706
"91514","Quincy-sous-Senart",30559.99375938
"91519","Richarville",2493.7458836
"91521","Ris-Orangis",45399.67223318
"91525","Roinville",5669.65434551
"91526","Roinvilliers",1746.1864208
"91533","Saclas",1871.97915886
"91534","Saclay",66734.70064617
"91538","Saint-Aubin",50798.41038572
"91540","Saint-Cheron",9099.50843956
"91544","Saint-Cyr-la-Riviere",2184.01466323
"91546","Saint-Cyr-sous-Dourdan",9219.35948025
"91547","Saint-Escobille",2362.74142786
"91549","Sainte-Genevieve-des-Bois",52729.43953585
"91552","Saint-Germain-les-Arpajon",22554.69745839
"91553","Saint-Germain-les-Corbeil",34279.47492317
"91556","Saint-Hilaire",2700.77322086
"91560","Saint-Jean-de-Beauregard",35609.83934003
"91568","Saint-Maurice-Montcouronne",11197.59829236
"91570","Saint-Michel-sur-Orge",38845.89349012
"91573","Saint-Pierre-du-Perray",27261.13650615
"91577","Saintry-sur-Seine",22112.18786149
"91578","Saint-Sulpice-de-Favieres",10175.15469894
"91579","Saint-Vrain",12192.27462224
"91581","Saint-Yon",16168.75123623
"91587","Saulx-les-Chartreux",67593.97919361
"91589","Savigny-sur-Orge",74712.57797888
"91593","Sermaise",4788.88447688
"91599","Soisy-sur-Ecole",11141.50629548
"91600","Soisy-sur-Seine",34822.3378605
"91602","Souzy-la-Briche",8848.58826701
"91613","Congerville-Thionville",1435.62048771
"91617","Tigery",34138.79187577
"91619","Torfou",10973.77498635
"91629","Valpuiseaux",2807.48366177
"91630","Le Val-Saint-Germain",8176.36370069
"91631","Varennes-Jarcy",27447.54267252
"91634","Vaugrigneuse",15022.46996914
"91635","Vauhallan",71494.35130952
"91639","Vayres-sur-Essonne",4723.10839352
"91645","Verrieres-le-Buisson",85710.61062856
"91648","Vert-le-Grand",19795.16301766
"91649","Vert-le-Petit",14367.92143582
"91654","Videlles",8329.978754
"91657","Vigneux-sur-Seine",61301.99159009
"91659","Villabe",28063.67307731
"91661","Villebon-sur-Yvette",50587.51048659
"91662","Villeconin",7555.64549176
"91665","La Ville-du-Bois",61729.41882135
"91666","Villejust",51019.48857562
"91667","Villemoisson-sur-Orge",63981.61440815
"91671","Villeneuve-sur-Auvers",6200.22452466
"91679","Villiers-le-Bacle",50981.20302593
"91685","Villiers-sur-Orge",50525.93551622
"91687","Viry-Chatillon",52125.9638703
"91689","Wissous",82445.64629142
"91691","Yerres",52261.613119
"91692","Les Ulis",42945.54394518
"92002","Antony",91179.2840505
"92004","Asnieres-sur-Seine",142020.681065
"92007","Bagneux",124149.50253288
"92009","Bois-Colombes",121476.66700445
"92012","Boulogne-Billancourt",137543.67781928
"92014","Bourg-la-Reine",115248.07119336
"92019","Chatenay-Malabry",100299.7542815
"92020","Chatillon",126918.26052335
"92022","Chaville",100702.16935156
"92023","Clamart",117361.02537765
"92024","Clichy",146608.24493848
"92025","Colombes",126024.53509982
"92026","Courbevoie",137860.17143217
"92032","Fontenay-aux-Roses",117168.67871114
"92033","Garches",97506.35725369
"92035","La Garenne-Colombes",129198.23661303
"92036","Gennevilliers",138313.87132097
"92040","Issy-les-Moulineaux",135461.61878066
"92044","Levallois-Perret",142677.51499999
"92046","Malakoff",138892.6095281
"92047","Marnes-la-Coquette",99952.08736187
"92048","Meudon",118939.02926246
"92049","Montrouge",141529.47313763
"92050","Nanterre",117647.50838919
"92051","Neuilly-sur-Seine",141437.46561693
"92060","Le Plessis-Robinson",105656.46290928
"92062","Puteaux",129552.89027802
"92063","Rueil-Malmaison",101594.64330567
"92064","Saint-Cloud",115983.30372975
"92071","Sceaux",102565.96556681
"92072","Sevres",121100.91949129
"92073","Suresnes",127993.80458948
"92075","Vanves",139800.12123326
"92076","Vaucresson",99494.55887878
"92077","Ville-d'Avray",96153.45732536
"92078","Villeneuve-la-Garenne",140348.90370886
"93001","Aubervilliers",146594.72510662
"93005","Aulnay-sous-Bois",104610.7572395
"93006","Bagnolet",144405.87378699
"93007","Le Blanc-Mesnil",117313.25342113
"93008","Bobigny",138085.3725061
"93010","Bondy",128698.08625712
"93013","Le Bourget",132410.58415155
"93014","Clichy-sous-Bois",90300.73018816
"93015","Coubron",70353.42662677
"93027","La Courneuve",141502.35314599
"93029","Drancy",129370.0503047
"93030","Dugny",117512.32397147
"93031","Epinay-sur-Seine",124211.31551242
"93032","Gagny",98562.42718067
"93033","Gournay-sur-Marne",81687.97761626
"93039","L'Ile-Saint-Denis",140645.11357056
"93045","Les Lilas",148024.3879176
"93046","Livry-Gargan",104973.43418859
"93047","Montfermeil",83062.35640511
"93048","Montreuil",137376.21624602
"93049","Neuilly-Plaisance",112019.05742269
"93050","Neuilly-sur-Marne",98547.20366189
"93051","Noisy-le-Grand",99415.00073643
"93053","Noisy-le-Sec",132658.55721773
"93055","Pantin",151091.8365929
"93057","Les Pavillons-sous-Bois",120480.19403849
"93059","Pierrefitte-sur-Seine",114993.56268256
"93061","Le Pre-Saint-Gervais",148759.16359787
"93062","Le Raincy",112806.87091439
"93063","Romainville",140447.41102219
"93064","Rosny-sous-Bois",131425.73181244
"93066","Saint-Denis",138806.59682042
"93070","Saint-Ouen",149725.55670114
"93071","Sevran",87437.86815739
"93072","Stains",123645.55123214
"93073","Tremblay-en-France",63796.70524211
"93074","Vaujours",82543.74580292
"93077","Villemomble",122839.97354307
"93078","Villepinte",74732.04307643
"93079","Villetaneuse",115032.7390115
"94001","Ablon-sur-Seine",77836.17393019
"94002","Alfortville",118501.67590314
"94003","Arcueil",134652.29948841
"94004","Boissy-Saint-Leger",80238.20809522
"94011","Bonneuil-sur-Marne",94712.86121174
"94015","Bry-sur-Marne",107300.27446741
"94016","Cachan",129912.52137603
"94017","Champigny-sur-Marne",111257.31075497
"94018","Charenton-le-Pont",138385.25923555
"94019","Chennevieres-sur-Marne",81601.40228704
"94021","Chevilly-Larue",117089.03101699
"94022","Choisy-le-Roi",111686.60591643
"94028","Creteil",119385.40917184
"94033","Fontenay-sous-Bois",126805.03107419
"94034","Fresnes",110563.80649218
"94037","Gentilly",145091.0528912
"94038","L'Hay-les-Roses",115254.78899673
"94041","Ivry-sur-Seine",139474.05536913
"94042","Joinville-le-Pont",131914.73346205
"94043","Le Kremlin-Bicetre",145398.62599719
"94044","Limeil-Brevannes",81335.3112755
"94046","Maisons-Alfort",134134.0085545
"94047","Mandres-les-Roses",40796.26176738
"94048","Marolles-en-Brie",44327.12904847
"94052","Nogent-sur-Marne",126585.0342024
"94053","Noiseau",63854.0583487
"94054","Orly",92065.37211098
"94055","Ormesson-sur-Marne",71389.66607061
"94056","Perigny",33079.5637349
"94058","Le Perreux-sur-Marne",118346.43023262
"94059","Le Plessis-Trevise",74106.17070096
"94060","La Queue-en-Brie",64646.34026691
"94065","Rungis",106049.55737888
"94067","Saint-Mande",150723.07551798
"94068","Saint-Maur-des-Fosses",110050.21417144
"94069","Saint-Maurice",111476.28299071
"94070","Santeny",35246.33653603
"94071","Sucy-en-Brie",73849.30932586
"94073","Thiais",114347.93609816
"94074","Valenton",85079.96454786
"94075","Villecresnes",54861.62771138
"94076","Villejuif",131319.15862705
"94077","Villeneuve-le-Roi",86403.46794704
"94078","Villeneuve-Saint-Georges",80069.88924731
"94079","Villiers-sur-Marne",107352.03228803
"94080","Vincennes",140899.51655984
"94081","Vitry-sur-Seine",122991.12385947
"95002","Ableiges",19489.16460128
"95008","Aincourt",5160.39645487
"95011","Ambleville",2074.77745968
"95012","Amenucourt",1634.09196506
"95014","Andilly",70969.36798821
"95018","Argenteuil",116217.50057081
"95019","Arnouville",95268.71460721
"95023","Arronville",8001.65396725
"95024","Arthies",5507.16037866
"95026","Asnieres-sur-Oise",14125.55370427
"95028","Attainville",52185.88265337
"95039","Auvers-sur-Oise",44658.08846698
"95040","Avernes",11178.46212662
"95042","Baillet-en-France",46802.94459614
"95046","Banthelu",6174.9590229
"95051","Beauchamp",70511.59428736
"95052","Beaumont-sur-Oise",20147.91014739
"95054","Le Bellay-en-Vexin",6227.95784484
"95055","Bellefontaine",17555.36179869
"95056","Belloy-en-France",33191.12966448
"95058","Bernes-sur-Oise",13167.57538309
"95059","Berville",3734.56523087
"95060","Bessancourt",64460.10257105
"95061","Bethemont-la-Foret",40296.81739209
"95063","Bezons",114173.82789144
"95074","Boisemont",22831.84842087
"95078","Boissy-l'Aillerie",26755.42239723
"95088","Bonneuil-en-France",98450.38363228
"95091","Bouffemont",46833.77243521
"95094","Bouqueval",54458.94279799
"95101","Bray-et-Lu",1558.36617914
"95102","Breancon",9980.22656824
"95110","Brignancourt",5975.1211822
"95116","Bruyeres-sur-Oise",7417.29607202
"95119","Buhy",2054.65597348
"95120","Butry-sur-Oise",35404.81746265
"95127","Cergy",40058.62552522
"95134","Champagne-sur-Oise",18702.19696335
"95139","La Chapelle-en-Vexin",3860.66338436
"95141","Charmont",6232.55225215
"95142","Chars",5132.86984879
"95144","Chatenay-en-France",20591.55263176
"95149","Chaumontel",17972.84550199
"95150","Chaussy",2078.64640342
"95151","Chauvry",49229.02884329
"95154","Chennevieres-les-Louvres",71022.24540356
"95157","Cherence",2312.14859226
"95166","Clery-en-Vexin",8406.49460162
"95169","Commeny",9936.40513481
"95170","Condecourt",18136.63857633
"95176","Cormeilles-en-Parisis",82111.78978757
"95177","Cormeilles-en-Vexin",18126.3773478
"95181","Courcelles-sur-Viosne",27690.93245095
"95183","Courdimanche",25931.13639671
"95197","Deuil-la-Barre",101073.14898453
"95199","Domont",54134.25589018
"95203","Eaubonne",89252.49692084
"95205","Ecouen",69636.04318813
"95210","Enghien-les-Bains",111018.96669531
"95211","Ennery",31228.04943035
"95212","Epiais-les-Louvres",34927.47743728
"95213","Epiais-Rhus",14394.83119452
"95214","Epinay-Champlatreux",30841.03206556
"95218","Eragny",54583.97287993
"95219","Ermont",90586.81955772
"95229","Ezanville",68984.53394774
"95241","Fontenay-en-Parisis",40492.32899586
"95250","Fosses",21224.86711076
"95252","Franconville",92425.8949861
"95253","Fremainville",9889.55367782
"95254","Fremecourt",12560.97364701
"95256","Frepillon",62022.8339301
"95257","La Frette-sur-Seine",75193.03659306
"95258","Frouville",7808.96281832
"95259","Gadancourt",7083.30639707
"95268","Garges-les-Gonesse",100875.1074168
"95270","Genainville",2949.81655418
"95271","Genicourt",32303.60294198
"95277","Gonesse",90508.98525245
"95280","Goussainville",43238.74603267
"95282","Gouzangrez",10285.34083776
"95287","Grisy-les-Platres",14169.42793249
"95288","Groslay",90776.89557921
"95295","Guiry-en-Vexin",7986.43586118
"95298","Haravilliers",5141.60112501
"95301","Haute-Isle",2897.04061086
"95303","Le Heaulme",3524.37467016
"95304","Hedouville",7487.47086943
"95306","Herblay",70534.33856692
"95308","Herouville",26632.61993044
"95309","Hodent",5438.26942656
"95313","L'Isle-Adam",24050.22897143
"95316","Jagny-sous-Bois",22381.09137173
"95323","Jouy-le-Moutier",29749.56462758
"95328","Labbeville",11814.4879763
"95331","Lassy",18087.89418027
"95341","Livilliers",26617.9224014
"95348","Longuesse",14831.31836018
"95351","Louvres",46970.4942937
"95352","Luzarches",23416.21850016
"95353","Maffliers",46586.75611559
"95355","Magny-en-Vexin",6544.78911657
"95365","Mareil-en-France",31116.51392983
"95369","Margency",80018.44967793
"95370","Marines",8867.47958877
"95371","Marly-la-Ville",20290.3195041
"95379","Maudetour-en-Vexin",3631.2070005
"95387","Menouville",12665.83473047
"95388","Menucourt",20841.00156912
"95392","Meriel",42289.07301323
"95394","Mery-sur-Oise",52057.68586859
"95395","Le Mesnil-Aubry",46968.86419563
"95409","Moisselles",59761.43412971
"95422","Montgeroult",24295.93017928
"95424","Montigny-les-Cormeilles",90602.02033073
"95426","Montlignon",73482.16438743
"95427","Montmagny",104962.18051627
"95428","Montmorency",85558.70798672
"95429","Montreuil-sur-Epte",1036.57225186
"95430","Montsoult",48430.40880571
"95436","Mours",25506.14961232
"95438","Moussy",7163.76426725
"95445","Nerville-la-Foret",31222.98185176
"95446","Nesles-la-Vallee",17954.882396
"95447","Neuilly-en-Vexin",4920.85374994
"95450","Neuville-sur-Oise",37398.50081226
"95452","Nointel",16448.5808703
"95456","Noisy-sur-Oise",10368.41059551
"95459","Nucourt",4840.86356404
"95462","Omerville",2545.15858614
"95476","Osny",31286.41495967
"95480","Parmain",22431.80568168
"95483","Le Perchay",10543.67427659
"95487","Persan",20877.75891919
"95488","Pierrelaye",54477.19097046
"95489","Piscop",74640.29894441
"95491","Le Plessis-Bouchard",84325.97222011
"95492","Le Plessis-Gassot",51053.04523225
"95493","Le Plessis-Luzarches",15677.61700101
"95500","Pontoise",49318.13020036
"95504","Presles",24479.05333815
"95509","Puiseux-en-France",33417.65485788
"95510","Puiseux-Pontoise",35303.74443376
"95523","La Roche-Guyon",2285.79199921
"95527","Roissy-en-France",69058.75615852
"95529","Ronquerolles",10354.37623098
"95535","Sagy",19790.16380576
"95539","Saint-Brice-sous-Foret",87649.74007303
"95541","Saint-Clair-sur-Epte",1772.08196392
"95543","Saint-Cyr-en-Arthies",4242.11145719
"95554","Saint-Gervais",4017.07078292
"95555","Saint-Gratien",110981.19168139
"95563","Saint-Leu-la-Foret",75439.38017892
"95566","Saint-Martin-du-Tertre",19375.29601684
"95572","Saint-Ouen-l'Aumone",51193.22904002
"95574","Saint-Prix",58431.41959917
"95580","Saint-Witz",40730.54129859
"95582","Sannois",101855.4825258
"95584","Santeuil",8195.68175859
"95585","Sarcelles",92616.93392468
"95592","Seraincourt",13195.70338424
"95594","Seugy",16238.91823418
"95598","Soisy-sous-Montmorency",91236.05512413
"95604","Survilliers",32125.09403885
"95607","Taverny",64071.06645383
"95610","Themericourt",13985.45555553
"95611","Theuville",6086.46685916
"95612","Le Thillay",70856.71205981
"95625","Us",14088.32960883
"95627","Vallangoujard",17738.11553185
"95628","Valmondois",27319.9395346
"95633","Vaudherland",76896.4858031
"95637","Vaureal",27172.60517841
"95641","Vemars",31981.25855975
"95651","Vetheuil",3909.11467885
"95652","Viarmes",19906.95542803
"95656","Vienne-en-Arthies",3510.07387812
"95658","Vigny",18058.11645599
"95660","Villaines-sous-Bois",43338.66901821
"95675","Villeron",29045.88300925
"95676","Villers-en-Arthies",3191.460371
"95678","Villiers-Adam",44479.01626261
"95680","Villiers-le-Bel",75554.86489516
"95682","Villiers-le-Sec",40453.89673872
"95690","Wy-dit-Joli-Village",6544.9969602
