"ID","NAMES","population_AsTheCowRolls_ACC_0.005"
"77121","Collegien",4.51869840217941
"77122","Combs-la-Ville",5.69434144943343
"77123","Compans",7.96576678775307
"77124","Conches-sur-Gondoire",5.4829083361455
"77125","Conde-Sainte-Libiaire",8.58226680761444
"77126","Congis-sur-Therouanne",13.9879999470096
"77127","Coubert",9.95749133587131
"77128","Couilly-Pont-aux-Dames",7.15634896620617
"77129","Coulombs-en-Valois",21.2723310839394
"77130","Coulommes",10.6645692921816
"77131","Coulommiers",13.5628673762917
"77132","Coupvray",7.21224248279029
"77133","Courcelles-en-Bassee",19.4078215424959
"77134","Courchamp",24.0130811010669
"77135","Courpalay",16.0749613672691
"77136","Courquetaine",11.9898418933164
"77137","Courtacon",20.7896634037213
"77138","Courtomer",16.4991115961242
"77139","Courtry",5.36932068098881
"77140","Coutencon",19.0178693263235
"77141","Coutevroult",7.95733974545835
"77142","Crecy-la-Chapelle",10.6959169614329
"77143","Cregy-les-Meaux",7.14719390592166
"77144","Crevecoeur-en-Brie",13.4205894336633
"77145","Crisenoy",10.2804493289389
"77146","Croissy-Beaubourg",5.32377784713168
"77147","La Croix-en-Brie",20.6730738094185
"77148","Crouy-sur-Ourcq",21.3716583854268
"77149","Cucharmoy",21.8256284041162
"77150","Cuisy",12.2788601572178
"77151","Dagny",18.2293129540409
"77152","Dammarie-les-Lys",5.79706967330744
"77153","Dammartin-en-Goele",10.7274085280142
"77154","Dammartin-sur-Tigeaux",12.6364206937362
"77155","Dampmart",6.90521673451341
"77156","Darvault",14.01230486774
"77157","Dhuisy",17.5523569617066
"77158","Diant",21.2737939650335
"77159","Donnemarie-Dontilly",20.1183599704444
"77161","Dormelles",16.6967497405913
"77162","Doue",17.9792453535908
"77163","Douy-la-Ramee",16.1348179212008
"77164","Echouboulains",17.1684372582833
"77165","Les Ecrennes",13.7799732298087
"77166","Ecuelles",11.9442226279939
"77167","Egligny",21.5334482673237
"77168","Egreville",20.0265760428198
"77169","Emerainville",5.09915327977125
"77170","Episy",11.8299542891901
"77171","Esbly",7.4225159665161
"77172","Esmans",15.2455963329615
"77173","Etrepilly",12.3372484448349
"77174","Everly",23.8339003926809
"77175","Evry-Gregy-sur-Yerre",8.37613017826222
"77176","Faremoutiers",13.7151042452958
"77177","Favieres",10.4035996880925
"77178","Fay-les-Nemours",17.5820147421641
"77179","Fericy",12.8003510682215
"77180","Ferolles-Attilly",6.8695216342028
"77181","Ferrieres-en-Brie",5.45978128041416
"77182","La Ferte-Gaucher",21.288791426848
"77183","La Ferte-sous-Jouarre",14.1769120879329
"77184","Flagy",17.6026699625004
"77185","Fleury-en-Biere",10.7364175489249
"77186","Fontainebleau",9.20932881918086
"77187","Fontaine-Fourches",27.6625570371776
"77188","Fontaine-le-Port",11.3688176747686
"77190","Fontains",19.5888030570069
"77191","Fontenailles",15.9636712419771
"77192","Fontenay-Tresigny",12.7060479801774
"77193","Forfry",14.8805196239454
"77194","Forges",15.1359283584103
"77195","Fouju",11.7998501135022
"77196","Fresnes-sur-Marne",8.79381065967041
"77197","Fretoy",20.3059153297926
"77198","Fromont",20.0468305486793
"77199","Fublaines",10.1537741011077
"77200","Garentreville",21.3507086851666
"77201","Gastins",18.7120212772165
"77202","La Genevraye",13.0957822892629
"77203","Germigny-l'Eveque",11.3700552287953
"77204","Germigny-sous-Coulombs",21.6092881196325
"77205","Gesvres-le-Chapitre",13.5258050463119
"77206","Giremoutiers",13.4565691655836
"77207","Gironville",23.6642811616133
"77208","Gouaix",26.2945460608652
"77209","Gouvernes",5.0052752874866
"77210","La Grande-Paroisse",15.1025404045584
"77211","Grandpuits-Bailly-Carrois",16.7895231388747
"77212","Gravon",20.6801536476648
"77214","Gressy",7.31335394465493
"77215","Gretz-Armainvilliers",7.64499160935285
"77216","Grez-sur-Loing",12.2981247206671
"77217","Grisy-Suisnes",8.97087592228535
"77218","Grisy-sur-Seine",24.7308283828698
"77219","Guerard",12.4794347264864
"77220","Guercheville",19.0235587616543
"77221","Guermantes",5.02249604564839
"77222","Guignes",11.3564704278522
"77223","Gurcy-le-Chatel",20.076724457598
"77224","Hautefeuille",15.6477437369066
"77225","La Haute-Maison",13.2028241808866
"77226","Hericy",11.0992740235185
"77227","Herme",25.059973692136
"77228","Hondevilliers",21.1251902952502
"77229","La Houssaye-en-Brie",12.3269778111249
"77230","Ichy",23.1775727469575
"77231","Isles-les-Meldeuses",12.8480477354407
"77232","Isles-les-Villenoy",8.45814333564902
"77233","Iverny",10.5482530303654
"77234","Jablines",10.2517797313701
"77235","Jaignes",15.4366990519489
"77236","Jaulnes",22.6366856015427
"77237","Jossigny",6.01895396012933
"77238","Jouarre",14.8711509239421
"77239","Jouy-le-Chatel",17.3399494424057
"77240","Jouy-sur-Morin",21.1721870545347
"77241","Juilly",10.9872606041816
"77242","Jutigny",22.1067079127121
"77243","Lagny-sur-Marne",4.58956352246264
"77244","Larchant",15.8526306470646
"77245","Laval-en-Brie",16.1205227802957
"77246","Lechelle",28.318688123025
"77247","Lescherolles",24.9621913304129
"77248","Lesches",8.90057047306964
"77249","Lesigny",5.94666059142703
"77250","Leudon-en-Brie",22.0634739091471
"77251","Lieusaint",5.74458873256064
"77252","Limoges-Fourches",8.53793322284287
"77253","Lissy",8.97491316879811
"77254","Liverdy-en-Brie",11.7847323580183
"77255","Livry-sur-Seine",6.98720559560355
"77256","Lizines",21.9427487464394
"77257","Lizy-sur-Ourcq",14.1350208796833
"77258","Lognes",4.08069237622842
"77259","Longperrier",10.8829141086717
"77260","Longueville",22.4433023117305
"77261","Lorrez-le-Bocage-Preaux",19.3278723265283
"77262","Louan-Villegruis-Fontaine",32.4189678229663
"77263","Luisetaines",22.410874312496
"77264","Lumigny-Nesles-Ormeaux",14.2707441860023
"77265","Luzancy",17.6032524485528
"77266","Machault",13.1364650653063
"77267","La Madeleine-sur-Loing",19.0020164257053
"77268","Magny-le-Hongre",7.42829220028524
"77269","Maincy",6.4703451472247
"77270","Maisoncelles-en-Brie",12.7561508947618
"77271","Maisoncelles-en-Gatinais",22.4004614037821
"77272","Maison-Rouge",20.2676989773906
"77273","Marchemoret",11.5139013378153
"77274","Marcilly",11.8237758610415
"77275","Les Marets",24.563457353338
"77276","Mareuil-les-Meaux",8.34865637412597
"77277","Marles-en-Brie",13.0436348443689
"77278","Marolles-en-Brie",17.7344981419457
"77279","Marolles-sur-Seine",16.3733490809178
"77280","Mary-sur-Marne",14.4535452519918
"77281","Mauperthuis",15.3007734205908
"77282","Mauregard",10.1698054675462
"77283","May-en-Multien",16.4586686288333
"77284","Meaux",3.61207724483536
"77285","Le Mee-sur-Seine",4.17569160466931
"77286","Meigneux",21.2455338739768
"77287","Meilleray",30.3161504053115
"77288","Melun",2.26820664598413
"77289","Melz-sur-Seine",27.7343658603619
"77290","Mery-sur-Marne",18.6015428318848
"77291","Le Mesnil-Amelot",10.0527927769242
"77292","Messy",7.62246236611711
"77293","Misy-sur-Yonne",19.4464854418935
"77294","Mitry-Mory",6.07000195500027
"77295","Moisenay",9.73798410777294
"77296","Moissy-Cramayel",6.64734126451759
"77297","Mondreville",26.3654209908135
"77298","Mons-en-Montois",22.0491525852534
"77299","Montarlot",12.9417561196304
"77300","Montceaux-les-Meaux",10.2987422061948
"77301","Montceaux-les-Provins",25.986989023562
"77302","Montcourt-Fromonville",13.2846617780759
"77303","Montdauphin",30.2687694072551
"77304","Montenils",32.3923374942258
"77305","Montereau-Fault-Yonne",13.2169705975841
"77306","Montereau-sur-le-Jard",8.09561187753859
"77307","Montevrain",5.97375729379841
"77308","Montge-en-Goele",12.0569164135687
"77309","Monthyon",10.237679522782
"77310","Montigny-le-Guesdier",24.8284608811005
"77311","Montigny-Lencoup",17.2544006689777
"77312","Montigny-sur-Loing",12.8902939343007
"77313","Montmachoux",18.9719935104922
"77314","Montolivet",30.2826478298361
"77315","Montry",7.26215610287061
"77316","Moret-sur-Loing",11.3332091007257
"77317","Mormant",15.1629609375753
"77318","Mortcerf",12.5684313917543
"77319","Mortery",22.7241306477956
"77320","Mouroux",13.7014085422491
"77321","Mousseaux-les-Bray",21.890652242669
"77322","Moussy-le-Neuf",11.1675997823899
"77323","Moussy-le-Vieux",11.8807301013102
"77325","Mouy-sur-Seine",21.5504202749488
"77326","Nandy",5.73144293561861
"77327","Nangis",17.1030909089894
"77328","Nanteau-sur-Essonne",20.1887252622649
"77329","Nanteau-sur-Lunain",17.2964039828071
"77330","Nanteuil-les-Meaux",8.52231588944096
"77331","Nanteuil-sur-Marne",20.4229804517654
"77332","Nantouillet",10.8150851252135
"77333","Nemours",13.0797058754804
"77335","Chauconin-Neufmontiers",8.62927574088632
"77336","Neufmoutiers-en-Brie",11.8779606553298
"77337","Noisiel",2.40108803354246
"77338","Noisy-Rudignon",15.4519515217473
"77339","Noisy-sur-Ecole",15.7637204902715
"77340","Nonville",15.3061023880031
"77341","Noyen-sur-Seine",24.9109321419559
"77342","Obsonville",22.0614778790104
"77343","Ocquerre",17.1135560115012
"77344","Oissery",15.0174779613727
"77345","Orly-sur-Morin",21.2102416851117
"77347","Les Ormes-sur-Voulzie",22.0749163107491
"77348","Ormesson",16.0814756925565
"77349","Othis",13.0466891523579
"77350","Ozoir-la-Ferriere",6.05975085784499
"77352","Ozouer-le-Voulgis",11.9459876001593
"77353","Paley",19.0284247757291
"77354","Pamfou",13.3978039751351
"77355","Paroy",21.3609433135601
"77356","Passy-sur-Seine",27.1307937897243
"77357","Pecy",18.3830917708435
"77358","Penchard",8.65387318980442
"77359","Perthes",8.91881343286871
"77360","Pezarches",14.9602509958009
"77361","Pierre-Levee",11.9081556401838
"77363","Le Pin",5.59311138371168
"77364","Le Plessis-aux-Bois",11.5033149908195
"77365","Le Plessis-Feu-Aussoux",16.5742145859115
"77366","Le Plessis-l'Eveque",10.9173886955328
"77367","Le Plessis-Placy",15.1969983146613
"77368","Poigny",23.3744242966998
"77369","Poincy",8.25756490245047
"77370","Poligny",18.1130958013211
"77371","Pommeuse",13.2749867184989
"77372","Pomponne",5.22881597914028
"77373","Pontault-Combault",5.11571875270745
"77374","Pontcarre",5.88986323685784
"77376","Precy-sur-Marne",10.550064975426
"77377","Presles-en-Brie",10.5049591111905
"77378","Pringy",9.60675247140332
"77379","Provins",22.2576842835854
"77380","Puisieux",15.3017808195474
"77381","Quiers",17.6305791308753
"77382","Quincy-Voisins",7.97179142331293
"77383","Rampillon",20.1621483696945
"77384","Reau",6.786896785875
"77385","Rebais",17.6880187960301
"77386","Recloses",14.191488164859
"77387","Remauville",19.3792175698999
"77388","Reuil-en-Brie",15.2634144363092
"77389","La Rochette",6.54882046213321
"77390","Roissy-en-Brie",5.57319045800603
"77391","Rouilly",25.14933170772
"77392","Rouvres",11.1435822979083
"77393","Rozay-en-Brie",14.3833870797944
"77394","Rubelles",6.15560704465652
"77395","Rumont",20.365237930106
"77396","Rupereux",26.3995646341399
"77397","Saacy-sur-Marne",19.4592674492579
"77398","Sablonnieres",21.560597569466
"77399","Saint-Ange-le-Viel",19.2477103070584
"77400","Saint-Augustin",15.7186206197168
"77401","Sainte-Aulde",17.5258231430711
"77402","Saint-Barthelemy",25.8437379517847
"77403","Saint-Brice",24.5776887379162
"77404","Sainte-Colombe",22.3823383712411
"77405","Saint-Cyr-sur-Morin",18.2426220194591
"77406","Saint-Denis-les-Rebais",17.6428038049893
"77407","Saint-Fargeau-Ponthierry",7.7055359451044
"77408","Saint-Fiacre",11.0775524226187
"77409","Saint-Germain-Laval",15.1055182788812
"77410","Saint-Germain-Laxis",8.20520790575666
"77411","Saint-Germain-sous-Doue",18.5354650205298
"77412","Saint-Germain-sur-Ecole",11.1786875588332
"77413","Saint-Germain-sur-Morin",7.64677857569528
"77414","Saint-Hilliers",23.6697238674054
"77415","Saint-Jean-les-Deux-Jumeaux",10.4116944964274
"77416","Saint-Just-en-Brie",22.2471902851423
"77417","Saint-Leger",21.4659875407046
"77418","Saint-Loup-de-Naud",22.585858743906
"77419","Saint-Mammes",10.9871131031686
"77420","Saint-Mard",10.3720416648254
"77421","Saint-Mars-Vieux-Maisons",23.3080541399607
"77423","Saint-Martin-des-Champs",23.8733923285783
"77424","Saint-Martin-du-Boschet",27.6153802818722
"77425","Saint-Martin-en-Biere",11.6013884758633
"77426","Saint-Mery",14.0271594695651
"77427","Saint-Mesmes",10.365213964868
"77428","Saint-Ouen-en-Brie",15.6636082248382
"77429","Saint-Ouen-sur-Morin",18.6169108384898
"77430","Saint-Pathus",13.9873105801153
"77431","Saint-Pierre-les-Nemours",13.805418195586
"77432","Saint-Remy-la-Vanne",18.7514126985553
"77433","Saints",16.0088039359538
"77434","Saint-Sauveur-les-Bray",23.2971730276815
"77435","Saint-Sauveur-sur-Ecole",10.2463271671381
"77436","Saint-Simeon",17.6573246915586
"77437","Saint-Soupplets",10.9687891542862
"77438","Saint-Thibault-des-Vignes",4.5433223994608
"77439","Salins",16.2652717535776
"77440","Sammeron",11.3881574660268
"77441","Samois-sur-Seine",11.5074678506693
"77442","Samoreau",10.157705224575
"77443","Sancy",11.8476053827682
"77444","Sancy-les-Provins",25.1951156961147
"77445","Savigny-le-Temple",5.63230665363583
"77446","Savins",22.0377305183505
"77447","Seine-Port",7.4021964980958
"77448","Sept-Sorts",13.2076845823901
"77449","Serris",7.19765544343276
"77450","Servon",5.970297622538
"77451","Signy-Signets",14.1076302952666
"77452","Sigy",21.2688337611978
"77453","Sivry-Courtry",8.98011204572398
"77454","Sognolles-en-Montois",22.3321812913686
"77455","Soignolles-en-Brie",10.2750998614766
"77456","Soisy-Bouy",26.0076804842437
"77457","Solers",10.5701150081464
"77458","Souppes-sur-Loing",17.9827119526149
"77459","Sourdun",23.7256105953333
"77460","Tancrou",15.8431345656245
"77461","Thenisy",21.381439632536
"77462","Thieux",10.1444924158714
"77463","Thomery",10.9288800530752
"77464","Thorigny-sur-Marne",5.97560395075301
"77465","Thoury-Ferottes",18.3762104797809
"77466","Tigeaux",11.5894714631581
"77467","La Tombe",17.5389650580632
"77468","Torcy",2.9977180435032
"77469","Touquin",15.2873740521061
"77470","Tournan-en-Brie",9.79301863007163
"77471","Tousson",16.6250843571733
"77472","La Tretoire",20.7698023810079
"77473","Treuzy-Levelay",16.4136376321232
"77474","Trilbardou",8.56844068865049
"77475","Trilport",7.81629495679057
"77476","Trocy-en-Multien",13.5345325856628
"77477","Ury",11.7777959703631
"77478","Ussy-sur-Marne",12.0954845395295
"77479","Vaires-sur-Marne",5.19088856396615
"77480","Valence-en-Brie",13.7151867049477
"77481","Vanville",20.1481476153627
"77482","Varennes-sur-Seine",12.3033443440441
"77483","Varreddes",8.71201613970429
"77484","Vaucourtois",11.6222273298823
"77485","Le Vaudoue",15.9450929906469
"77486","Vaudoy-en-Brie",16.1404310366235
"77487","Vaux-le-Penil",6.1031465311118
"77489","Vaux-sur-Lunain",22.1948567867121
"77490","Vendrest",20.2158801345516
"77491","Veneux-les-Sablons",11.32565930034
"77492","Verdelot",25.1688900720482
"77493","Verneuil-l'Etang",13.375768752842
"77494","Vernou-la-Celle-sur-Seine",13.1241439682455
"77495","Vert-Saint-Denis",5.20864603882062
"77496","Vieux-Champagne",22.1907095515744
"77498","Vignely",9.1883858395376
"77500","Villebeon",22.2707900579794
"77501","Villecerf",12.945236416125
"77504","Villemarechal",17.9412082989852
"77505","Villemareuil",11.0756339130915
"77506","Villemer",13.865011599359
"77507","Villenauxe-la-Petite",24.4556566423784
"77508","Villeneuve-le-Comte",8.70472557791513
"77509","Villeneuve-les-Bordes",18.6152038259458
"77510","Villeneuve-Saint-Denis",8.04094338910284
"77511","Villeneuve-sous-Dammartin",10.8595559612682
"77512","Villeneuve-sur-Bellot",25.2995109032328
"77513","Villenoy",7.76388744984172
"77514","Villeparisis",5.32305792399239
"77515","Villeroy",10.2011940176831
"77516","Ville-Saint-Jacques",13.4794010715383
"77517","Villevaude",6.2136726173306
"77518","Villiers-en-Biere",8.67409062114605
"77519","Villiers-Saint-Georges",26.9820771698937
"77520","Villiers-sous-Grez",14.0834550231393
"77521","Villiers-sur-Morin",9.06063287863833
"77522","Villiers-sur-Seine",25.7306569301038
"77523","Villuis",26.17224172039
"77524","Vimpelles",22.1816354093336
"77525","Vinantes",12.596184910966
"77526","Vincy-Manoeuvre",18.7982180300047
"77527","Voinsles",16.3485976002703
"77528","Voisenon",6.71242223338536
"77529","Voulangis",10.7135354906982
"77530","Voulton",26.834787907485
"77531","Voulx",19.7257476633945
"77532","Vulaines-les-Provins",21.2902100416791
"77533","Vulaines-sur-Seine",10.439806009823
"77534","Yebles",11.5946315811118
"78003","Ablis",15.1011410982575
"78005","Acheres",5.69105962557351
"78006","Adainville",19.70274634355
"78007","Aigremont",5.92817081862456
"78009","Allainville",15.770772859849
"78010","Les Alluets-le-Roi",10.038846368194
"78013","Andelu",11.8743046139438
"78015","Andresy",5.32541539908756
"78020","Arnouville-les-Mantes",11.7313962052289
"78029","Aubergenville",6.41329689248177
"78030","Auffargis",9.70738155130921
"78031","Auffreville-Brasseuil",6.74389066217507
"78033","Aulnay-sur-Mauldre",8.8138707809215
"78034","Auteuil",11.7159637169404
"78036","Autouillet",13.0564414711628
"78043","Bailly",5.35239847480186
"78048","Bazainville",13.5961444680839
"78049","Bazemont",10.2721486408868
"78050","Bazoches-sur-Guyonne",9.61778443635176
"78053","Behoust",14.921530169151
"78057","Bennecourt",11.9730113833117
"78062","Beynes",10.0523796660895
"78068","Blaru",16.1984711955566
"78070","Boinville-en-Mantois",10.6871935270594
"78071","Boinville-le-Gaillard",16.1871534711732
"78072","Boinvilliers",11.5318278487775
"78073","Bois-d'Arcy",5.13367888453409
"78076","Boissets",18.5460396049538
"78077","La Boissiere-Ecole",21.3425363332746
"78082","Boissy-Mauvoisin",13.0145885669542
"78084","Boissy-sans-Avoir",11.4384491710056
"78087","Bonnelles",10.6836971230334
"78089","Bonnieres-sur-Seine",12.590636571073
"78090","Bouafle",6.42848947811326
"78092","Bougival",3.62528860804938
"78096","Bourdonne",16.0597189511771
"78104","Breuil-Bois-Robert",7.98164618031658
"78107","Breval",15.7311876487591
"78108","Les Breviaires",12.1540965899623
"78113","Brueil-en-Vexin",9.12242201011077
"78117","Buc",5.50798371522133
"78118","Buchelay",6.47810694669903
"78120","Bullion",11.4537367813904
"78123","Carrieres-sous-Poissy",4.03538272411896
"78124","Carrieres-sur-Seine",2.07143185949288
"78125","La Celle-les-Bordes",12.3404551869668
"78126","La Celle-Saint-Cloud",3.70845420916055
"78128","Cernay-la-Ville",10.6904459752956
"78133","Chambourcy",5.78698370370272
"78138","Chanteloup-les-Vignes",5.17914665442225
"78140","Chapet",7.28456383135041
"78143","Chateaufort",6.25331436834151
"78146","Chatou",1.69341398241566
"78147","Chaufour-les-Bonnieres",12.7654090801111
"78152","Chavenay",6.84498636446517
"78158","Le Chesnay",1.91249361325138
"78160","Chevreuse",9.6819595466353
"78162","Choisel",10.4664302840481
"78163","Civry-la-Foret",16.1628887378151
"78164","Clairefontaine-en-Yvelines",11.4905887515913
"78165","Les Clayes-sous-Bois",5.77516743161799
"78168","Coignieres",6.77458381483784
"78171","Conde-sur-Vesgre",17.0098820745383
"78172","Conflans-Sainte-Honorine",4.51683714126416
"78185","Courgent",12.0641185145705
"78188","Cravent",15.8680969747675
"78189","Crespieres",9.37878518536091
"78190","Croissy-sur-Seine",3.76489099181056
"78192","Dammartin-en-Serve",14.4440267812299
"78193","Dampierre-en-Yvelines",9.85671566830271
"78194","Dannemarie",16.9346750617935
"78196","Davron",9.01427926240435
"78202","Drocourt",9.59066288849115
"78206","Ecquevilly",7.07683976521435
"78208","Elancourt",5.3047864762491
"78209","Emance",19.7971100569267
"78217","Epone",6.44639836515402
"78220","Les Essarts-le-Roi",7.92448262035849
"78224","L'Etang-la-Ville",5.27708100530577
"78227","Evecquemont",6.18013540761354
"78230","La Falaise",7.28229579375347
"78231","Favrieux",8.82435494156029
"78233","Feucherolles",7.04124938802372
"78234","Flacourt",12.0030478732694
"78236","Flexanville",15.2104431320838
"78237","Flins-Neuve-Eglise",16.0097737283284
"78238","Flins-sur-Seine",6.07472377144978
"78239","Follainville-Dennemont",9.3524364439388
"78242","Fontenay-le-Fleury",5.07695177427127
"78245","Fontenay-Mauvoisin",8.83330497240257
"78246","Fontenay-Saint-Pere",8.8211341959455
"78251","Fourqueux",5.43237279033797
"78255","Freneuse",12.6533024334276
"78261","Gaillon-sur-Montcient",6.87945722010765
"78262","Galluis",10.4139056125066
"78263","Gambais",15.1643955503177
"78264","Gambaiseuil",15.5145955006169
"78265","Garancieres",12.8230760729261
"78267","Gargenville",6.73026465636164
"78269","Gazeran",14.8284394616816
"78276","Gommecourt",17.2924642467356
"78278","Goupillieres",13.7555476859106
"78281","Goussonville",11.6615711930093
"78283","Grandchamp",21.3557074610766
"78285","Gressey",17.4404138793294
"78289","Grosrouvre",14.1680164956486
"78290","Guernes",13.4224827532953
"78291","Guerville",9.60521056876295
"78296","Guitrancourt",8.10636142311097
"78297","Guyancourt",5.21974129794839
"78299","Hardricourt",5.73403522360071
"78300","Hargeville",12.882994398485
"78302","La Hauteville",21.7393501975514
"78305","Herbeville",10.8754309530396
"78307","Hermeray",20.3928417238748
"78310","Houdan",15.4717361288129
"78311","Houilles",1.25141494720632
"78314","Issou",6.26224370170797
"78317","Jambville",11.2248911974953
"78320","Jeufosse",10.9399506065711
"78321","Jouars-Pontchartrain",6.91226255281513
"78322","Jouy-en-Josas",5.37073427355539
"78324","Jouy-Mauvoisin",8.02069091795242
"78325","Jumeauville",12.127895723907
"78327","Juziers",7.00525626083145
"78329","Lainville-en-Vexin",11.4995043446717
"78334","Levis-Saint-Nom",10.1702714437726
"78335","Limay",3.95844946415412
"78337","Limetz-Villez",15.626220068325
"78343","Les Loges-en-Josas",5.83567131242474
"78344","Lommoye",17.1751537277444
"78346","Longnes",12.483322753347
"78349","Longvilliers",10.7572702349267
"78350","Louveciennes",5.03146060836929
"78354","Magnanville",5.1743836687795
"78356","Magny-les-Hameaux",7.43024161655135
"78358","Maisons-Laffitte",4.04234268960206
