"ID","NAMES","ouvrier_AsTheCowRolls_ACC_0.05"
"78337","Limetz-Villez",29.9439798840553
"78343","Les Loges-en-Josas",13.8424682052412
"78344","Lommoye",31.2243903886407
"78346","Longnes",26.8320838463346
"78349","Longvilliers",20.2035843298864
"78350","Louveciennes",11.4548537321567
"78354","Magnanville",20.6916117650479
"78356","Magny-les-Hameaux",18.0647120906778
"78358","Maisons-Laffitte",11.2702107985213
"78361","Mantes-la-Jolie",20.2891925458421
"78362","Mantes-la-Ville",20.2667036021258
"78364","Marcq",22.9448803856552
"78366","Mareil-le-Guyon",20.4510678389055
"78367","Mareil-Marly",13.5288578713834
"78368","Mareil-sur-Mauldre",19.3313845791365
"78372","Marly-le-Roi",12.0672942300592
"78380","Maule",20.1655049234902
"78381","Maulette",25.25444526268
"78382","Maurecourt",13.6859725671682
"78383","Maurepas",16.8416457121138
"78384","Medan",15.3920462740783
"78385","Menerville",25.7611873550502
"78389","Mere",21.1933594789465
"78391","Mericourt",27.6405109839818
"78396","Le Mesnil-le-Roi",12.0313651886181
"78397","Le Mesnil-Saint-Denis",18.9925528341831
"78398","Les Mesnuls",21.7550514899826
"78401","Meulan-en-Yvelines",16.2774329726418
"78402","Mezieres-sur-Seine",17.7857390369365
"78403","Mezy-sur-Seine",18.0028623403974
"78404","Millemont",23.0571924825522
"78406","Milon-la-Chapelle",19.3897241523538
"78407","Mittainville",35.3798372040801
"78410","Moisson",31.7885952197604
"78413","Mondreville",29.0964554846041
"78415","Montainville",21.6784777733007
"78416","Montalet-le-Bois",21.6217296111681
"78417","Montchauvet",28.4914108947028
"78418","Montesson",10.4589499007238
"78420","Montfort-l'Amaury",21.2356435365374
"78423","Montigny-le-Bretonneux",15.1021192891371
"78431","Morainvilliers",16.0771215505506
"78437","Mousseaux-sur-Seine",30.3095168995791
"78439","Mulcent",27.4177259445232
"78440","Les Mureaux",15.9013807308063
"78442","Neauphle-le-Chateau",18.0512630231196
"78443","Neauphle-le-Vieux",20.0810677601802
"78444","Neauphlette",31.8718777570567
"78451","Nezel",18.0282277264349
"78455","Noisy-le-Roi",14.0782461072551
"78460","Oinville-sur-Montcient",20.0043887565333
"78464","Orcemont",27.9413727649227
"78465","Orgerus",26.9345211914868
"78466","Orgeval",15.3834607079115
"78470","Orphin",28.588177657513
"78472","Orsonville",28.4868090033082
"78474","Orvilliers",27.2583561640052
"78475","Osmoy",27.6401306124308
"78478","Paray-Douaville",27.2981675320011
"78481","Le Pecq",11.837364435206
"78484","Perdreauville",23.9493278877914
"78486","Le Perray-en-Yvelines",21.3368913922339
"78490","Plaisir",16.7357492360205
"78497","Poigny-la-Foret",28.608961119445
"78498","Poissy",12.8804281149659
"78499","Ponthevrard",25.4619963122331
"78501","Porcheville",19.3588430309588
"78502","Le Port-Marly",11.5027005532625
"78503","Port-Villez",28.2330249831871
"78505","Prunay-le-Temple",28.2604034764962
"78506","Prunay-en-Yvelines",28.1079025369209
"78513","La Queue-les-Yvelines",21.9580645320765
"78516","Raizeux",34.8336046461783
"78517","Rambouillet",24.2453708994563
"78518","Rennemoulin",15.3309413062179
"78520","Richebourg",26.2731743119188
"78522","Rochefort-en-Yvelines",21.0931947122805
"78524","Rocquencourt",13.5304626894319
"78528","Rolleboise",25.5556114178159
"78530","Rosay",24.8403581734869
"78531","Rosny-sur-Seine",23.4741914498233
"78536","Sailly",21.6853815953102
"78537","Saint-Arnoult-en-Yvelines",22.5261010084143
"78545","Saint-Cyr-l'Ecole",12.9362154270266
"78548","Saint-Forget",20.9121415039466
"78550","Saint-Germain-de-la-Grange",19.2288580361904
"78551","Saint-Germain-en-Laye",11.7005300479915
"78557","Saint-Hilarion",30.5765314975242
"78558","Saint-Illiers-la-Ville",31.8216869927291
"78559","Saint-Illiers-le-Bois",33.5250941748408
"78561","Saint-Lambert",18.1464628133054
"78562","Saint-Leger-en-Yvelines",26.6128720886346
"78564","Saint-Martin-de-Brethencourt",27.1504808126739
"78565","Saint-Martin-des-Champs",27.3020426543249
"78567","Saint-Martin-la-Garenne",25.5341255368133
"78569","Sainte-Mesme",25.1121395225194
"78571","Saint-Nom-la-Breteche",15.9828026539035
"78575","Saint-Remy-les-Chevreuse",17.8633286604189
"78576","Saint-Remy-l'Honore",21.2947134802221
"78586","Sartrouville",9.64557909076565
"78588","Saulx-Marchais",22.8096620796265
"78590","Senlisse",21.9719791261722
"78591","Septeuil",26.0772392523832
"78597","Soindres",22.1552351486791
"78601","Sonchamp",25.1283552424773
"78605","Tacoignieres",27.7730600007317
"78606","Le Tartre-Gaudran",34.1740729859155
"78608","Le Tertre-Saint-Denis",26.7321134740071
"78609","Tessancourt-sur-Aubette",17.3509320973251
"78615","Thiverval-Grignon",20.0077574011335
"78616","Thoiry",23.3152267932229
"78618","Tilly",31.0492196414115
"78620","Toussus-le-Noble",15.1308146141984
"78621","Trappes",14.7270783888118
"78623","Le Tremblay-sur-Mauldre",19.6170734113458
"78624","Triel-sur-Seine",15.122443247161
"78638","Vaux-sur-Seine",16.0334026829056
"78640","Velizy-Villacoublay",11.4030434995637
"78642","Verneuil-sur-Seine",16.7504717864769
"78643","Vernouillet",16.0711343625294
"78644","La Verriere",17.4112008463052
"78646","Versailles",11.6022111944099
"78647","Vert",22.2442020384851
"78650","Le Vesinet",10.7033873392216
"78653","Vicq",21.5048122051917
"78655","Vieille-Eglise-en-Yvelines",25.2753450049399
"78668","La Villeneuve-en-Chevrie",27.5097902901708
"78672","Villennes-sur-Seine",13.9674340300056
"78674","Villepreux",16.0437862992925
"78677","Villette",23.8108297011006
"78681","Villiers-le-Mahieu",25.5090504114955
"78683","Villiers-Saint-Frederic",18.1808002991314
"78686","Viroflay",11.6704767909055
"78688","Voisins-le-Bretonneux",15.4298508849021
"91001","Abbeville-la-Riviere",30.6955279557822
"91016","Angerville",33.1641895500045
"91017","Angervilliers",21.3746130676331
"91021","Arpajon",15.1683640646287
"91022","Arrancourt",31.1457253661874
"91027","Athis-Mons",8.63862843129915
"91035","Authon-la-Plaine",27.9905700454647
"91037","Auvernaux",15.5375065383188
"91038","Auvers-Saint-Georges",22.678924869587
"91041","Avrainville",16.4772021114382
"91044","Ballainvilliers",11.5822751273666
"91045","Ballancourt-sur-Essonne",18.8114845215894
"91047","Baulne",21.0770425953594
"91064","Bievres",11.2080420026113
"91067","Blandy",36.2609241655346
"91069","Boigneville",30.7422583732744
"91075","Bois-Herpin",30.5845209778429
"91079","Boissy-la-Riviere",28.8459490253412
"91080","Boissy-le-Cutte",23.6198083082747
"91081","Boissy-le-Sec",26.2030846470234
"91085","Boissy-sous-Saint-Yon",17.1449156626606
"91086","Bondoufle",12.8076310490011
"91093","Boullay-les-Troux",20.0414965476091
"91095","Bouray-sur-Juine",20.6162573286833
"91097","Boussy-Saint-Antoine",13.1751878468354
"91098","Boutervilliers",28.069365482946
"91099","Boutigny-sur-Essonne",23.8607654135814
"91100","Bouville",26.5240965605859
"91103","Bretigny-sur-Orge",13.6736707282706
"91105","Breuillet",18.3961778390255
"91106","Breux-Jouy",19.9486537277616
"91109","Brieres-les-Scelles",25.0628768903506
"91111","Briis-sous-Forges",17.1327410109863
"91112","Brouy",35.3845180849113
"91114","Brunoy",12.0850363861649
"91115","Bruyeres-le-Chatel",17.4804838510292
"91121","Buno-Bonnevaux",28.365066435251
"91122","Bures-sur-Yvette",15.1390268329118
"91129","Cerny",24.0478357073018
"91130","Chalo-Saint-Mars",30.9701994369158
"91131","Chalou-Moulineux",32.752626898867
"91132","Chamarande",20.378970391396
"91135","Champcueil",21.0848331511213
"91136","Champlan",10.9291306679653
"91137","Champmotteux",31.1016495321353
"91145","Chatignonville",27.7825297432979
"91148","Chauffour-les-Etrechy",21.5764457595488
"91156","Cheptainville",17.7660910827297
"91159","Chevannes",18.4900138392388
"91161","Chilly-Mazarin",9.74002681587954
"91174","Corbeil-Essonnes",12.0055954837925
"91175","Corbreuse",25.7366565442374
"91179","Le Coudray-Montceaux",13.5364914066035
"91180","Courances",18.9840885238911
"91182","Courcouronnes",10.5244259470872
"91184","Courdimanche-sur-Essonne",25.707142275793
"91186","Courson-Monteloup",19.4827152557091
"91191","Crosne",10.5327550003136
"91195","Dannemois",19.9842677670851
"91198","D'Huison-Longueville",24.6019182491537
"91200","Dourdan",22.4597795425015
"91201","Draveil",10.2884784294314
"91204","Echarcon",15.3075895982235
"91207","Egly",16.654096678032
"91215","Epinay-sous-Senart",12.5096019906832
"91216","Epinay-sur-Orge",10.7073643414774
"91222","Estouches",36.0539402599778
"91223","Etampes",24.7757091760527
"91225","Etiolles",12.8338449217667
"91226","Etrechy",20.44761557478
"91228","Evry",11.0059798353254
"91232","La Ferte-Alais",21.9432728492637
"91235","Fleury-Merogis",11.3957291780579
"91240","Fontaine-la-Riviere",29.7009097608675
"91243","Fontenay-les-Briis",16.9439397669258
"91244","Fontenay-le-Vicomte",17.2875855623882
"91247","La Foret-le-Roi",26.4335739379833
"91248","La Foret-Sainte-Croix",28.9871375072254
"91249","Forges-les-Bains",20.0919296004508
"91272","Gif-sur-Yvette",16.2334808531299
"91273","Gironville-sur-Essonne",27.4741942298493
"91274","Gometz-la-Ville",16.0374716254998
"91275","Gometz-le-Chatel",16.0450487102404
"91284","Les Granges-le-Roi",25.005519049117
"91286","Grigny",10.8231851016532
"91292","Guibeville",16.5710421486805
"91293","Guigneville-sur-Essonne",22.9201229136556
"91294","Guillerval",31.2433294198431
"91312","Igny",11.2910311311855
"91315","Itteville",21.0060962507258
"91318","Janville-sur-Juine",22.0482083251506
"91319","Janvry",17.2899988381859
"91326","Juvisy-sur-Orge",9.62536172646729
"91330","Lardy",20.5221890365481
"91332","Leudeville",17.2362878540724
"91333","Leuville-sur-Orge",13.5365299940669
"91338","Limours",19.5786953611455
"91339","Linas",15.2033386776758
"91340","Lisses",12.7416418955454
"91345","Longjumeau",10.6886575909933
"91347","Longpont-sur-Orge",12.2293422185758
"91359","Maisse",25.7050776397884
"91363","Marcoussis",14.234719745145
"91374","Marolles-en-Beauce",30.1991897534788
"91376","Marolles-en-Hurepoix",16.650143820887
"91377","Massy",10.0779598067282
"91378","Mauchamps",19.0808049524321
"91386","Mennecy",15.6490107498244
"91390","Mereville",34.6118356777733
"91393","Merobert",31.4797563959653
"91399","Mespuits",31.0571185165813
"91405","Milly-la-Foret",21.7962241056521
"91408","Moigny-sur-Ecole",22.3329218312676
"91411","Les Molieres",18.5802994037837
"91412","Mondeville",22.3355297613829
"91414","Monnerville",31.0907466104203
"91421","Montgeron",10.5312442011119
"91425","Montlhery",11.8523756769232
"91432","Morangis",10.2546482121481
"91433","Morigny-Champigny",23.7572210539261
"91434","Morsang-sur-Orge",10.0798630202495
"91435","Morsang-sur-Seine",16.797925264741
"91441","Nainville-les-Roches",17.951928119217
"91457","La Norville",15.8596220923933
"91458","Nozay",13.9059487584956
"91461","Ollainville",16.2840223954682
"91463","Oncy-sur-Ecole",23.8577984270884
"91468","Ormoy",15.2735540900904
"91469","Ormoy-la-Riviere",27.5598915280635
"91471","Orsay",13.2885949650203
"91473","Orveau",26.2036986118237
"91477","Palaiseau",12.514883484376
"91479","Paray-Vieille-Poste",9.04067742334411
"91482","Pecqueuse",20.0418416872655
"91494","Le Plessis-Pate",13.4978491211763
"91495","Plessis-Saint-Benoist",29.7786799652617
"91507","Prunay-sur-Essonne",28.7556033179679
"91508","Puiselet-le-Marais",29.5396660677148
"91511","Pussay",32.522951236709
"91514","Quincy-sous-Senart",12.9164944140558
"91519","Richarville",28.8333503403085
"91521","Ris-Orangis",10.6027735029623
"91525","Roinville",24.181686691344
"91526","Roinvilliers",31.8367581314015
"91533","Saclas",31.0667051093733
"91534","Saclay",12.4824766852825
"91538","Saint-Aubin",14.6017938935357
"91540","Saint-Cheron",21.2236230023306
"91544","Saint-Cyr-la-Riviere",30.3085495162104
"91546","Saint-Cyr-sous-Dourdan",21.4367504257507
"91547","Saint-Escobille",29.2135141977281
"91549","Sainte-Genevieve-des-Bois",10.9395150452511
"91552","Saint-Germain-les-Arpajon",15.7916954422474
"91553","Saint-Germain-les-Corbeil",11.85611105516
"91556","Saint-Hilaire",29.3386981925074
"91560","Saint-Jean-de-Beauregard",15.5750589960454
"91568","Saint-Maurice-Montcouronne",20.4201544723178
"91570","Saint-Michel-sur-Orge",11.9196810795736
"91573","Saint-Pierre-du-Perray",13.2245182651279
"91577","Saintry-sur-Seine",14.455224735455
"91578","Saint-Sulpice-de-Favieres",20.4628023699882
"91579","Saint-Vrain",18.7578841551526
"91581","Saint-Yon",17.6882136123892
"91587","Saulx-les-Chartreux",11.263700598623
"91589","Savigny-sur-Orge",9.36944155893894
"91593","Sermaise",25.2762909181928
"91599","Soisy-sur-Ecole",19.4579370420568
"91600","Soisy-sur-Seine",11.6965698406132
"91602","Souzy-la-Briche",21.1542123528089
"91613","Congerville-Thionville",32.5218299502044
"91617","Tigery",11.8301295591553
"91619","Torfou",20.1299182593819
"91629","Valpuiseaux",29.3428715663743
"91630","Le Val-Saint-Germain",22.0086565757732
"91631","Varennes-Jarcy",14.977741853514
"91634","Vaugrigneuse",19.2787367163145
"91635","Vauhallan",11.981761380555
"91639","Vayres-sur-Essonne",25.4650250805768
"91645","Verrieres-le-Buisson",10.6611368945238
"91648","Vert-le-Grand",15.8842956714189
"91649","Vert-le-Petit",17.6474871547711
"91654","Videlles",21.128964442028
"91657","Vigneux-sur-Seine",10.0193710155085
"91659","Villabe",14.0273807779641
"91661","Villebon-sur-Yvette",13.5691428752571
"91662","Villeconin",22.0474594819788
"91665","La Ville-du-Bois",11.7375252334428
"91666","Villejust",12.9466305413066
"91667","Villemoisson-sur-Orge",10.5734711636337
"91671","Villeneuve-sur-Auvers",23.4078188806543
"91679","Villiers-le-Bacle",14.433781824663
"91685","Villiers-sur-Orge",12.0548405321974
"91687","Viry-Chatillon",10.8352896880713
"91689","Wissous",10.2121473390682
"91691","Yerres",11.2632175685035
"91692","Les Ulis",14.8605249215133
"92002","Antony",10.2012152656231
"92004","Asnieres-sur-Seine",5.41499103968765
"92007","Bagneux",7.40016979719454
"92009","Bois-Colombes",6.77381024663344
"92012","Boulogne-Billancourt",7.37914988331386
"92014","Bourg-la-Reine",7.72348428653179
"92019","Chatenay-Malabry",9.62033317221371
"92020","Chatillon",7.28346304714926
"92022","Chaville",10.8315791638421
"92023","Clamart",8.55655566276048
"92024","Clichy",5.28641682174726
"92025","Colombes",6.03803829317189
"92026","Courbevoie",6.00601524438719
"92032","Fontenay-aux-Roses",8.0909712452907
"92033","Garches",10.9225194797154
"92035","La Garenne-Colombes",6.22624802026568
"92036","Gennevilliers",5.52873107222111
"92040","Issy-les-Moulineaux",7.07428501148777
"92044","Levallois-Perret",5.89245958103756
"92046","Malakoff",6.59248471097183
"92047","Marnes-la-Coquette",10.8187078607826
"92048","Meudon",9.15814610469098
"92049","Montrouge",6.30332900740398
"92050","Nanterre",7.87142032497848
"92051","Neuilly-sur-Seine",6.32687815055672
"92060","Le Plessis-Robinson",9.59923088961273
"92062","Puteaux",7.00786645749612
"92063","Rueil-Malmaison",10.2532511889027
"92064","Saint-Cloud",9.47951953784222
"92071","Sceaux",9.20964428381185
"92072","Sevres",9.11940274034246
"92073","Suresnes",7.60692482806135
"92075","Vanves",6.56047158559332
"92076","Vaucresson",10.868477741928
"92077","Ville-d'Avray",11.0484520382344
"92078","Villeneuve-la-Garenne",5.46081281039553
"93001","Aubervilliers",4.76754164941799
"93005","Aulnay-sous-Bois",6.33683837244994
"93006","Bagnolet",5.26563616229453
"93007","Le Blanc-Mesnil",6.07078625532932
"93008","Bobigny",5.26458201391787
"93010","Bondy",5.68943141435281
"93013","Le Bourget",5.57856542651117
"93014","Clichy-sous-Bois",7.54964761141362
"93015","Coubron",9.35986332211187
"93027","La Courneuve",5.04379114044089
"93029","Drancy",5.49252535532968
"93030","Dugny",6.12998404439474
"93031","Epinay-sur-Seine",6.08888763560523
"93032","Gagny",7.36066964708378
"93033","Gournay-sur-Marne",9.10336308162844
"93039","L'Ile-Saint-Denis",5.34677007006996
"93045","Les Lilas",4.31769268952706
"93046","Livry-Gargan",6.16284701975264
"93047","Montfermeil",7.98340420291147
"93048","Montreuil",5.5442902039725
"93049","Neuilly-Plaisance",6.767699556012
"93050","Neuilly-sur-Marne",7.57428492709263
"93051","Noisy-le-Grand",7.85388959774393
"93053","Noisy-le-Sec",5.73656478912966
"93055","Pantin",3.76397835512884
"93057","Les Pavillons-sous-Bois",5.97723255903886
"93059","Pierrefitte-sur-Seine",6.31817855579544
"93061","Le Pre-Saint-Gervais",4.33326691855204
"93062","Le Raincy",6.22351394980787
"93063","Romainville",5.08665474419618
"93064","Rosny-sous-Bois",5.70067098142114
"93066","Saint-Denis",5.29738948523462
"93070","Saint-Ouen",4.76266102683475
"93071","Sevran",7.45973630829023
"93072","Stains",5.68805074051544
"93073","Tremblay-en-France",10.7183108120925
"93074","Vaujours",7.97287279366644
"93077","Villemomble",5.94562254520073
"93078","Villepinte",9.22692221015492
"93079","Villetaneuse",6.5746590259485
"94001","Ablon-sur-Seine",8.77715267758678
"94002","Alfortville",7.09789590145881
"94003","Arcueil",6.58945546464309
"94004","Boissy-Saint-Leger",9.69283221350599
"94011","Bonneuil-sur-Marne",8.7926318075117
"94015","Bry-sur-Marne",7.47963734781392
"94016","Cachan",6.71381932754145
"94017","Champigny-sur-Marne",7.62551665903684
"94018","Charenton-le-Pont",6.38599949821157
"94019","Chennevieres-sur-Marne",10.2553753372599
"94021","Chevilly-Larue",7.11178396692611
"94022","Choisy-le-Roi",6.79879257213677
"94028","Creteil",7.14024533356393
"94033","Fontenay-sous-Bois",6.30436474303103
"94034","Fresnes",7.90720345683466
"94037","Gentilly",5.93753391899694
"94038","L'Hay-les-Roses",7.5446371761026
"94041","Ivry-sur-Seine",6.16551316766143
"94042","Joinville-le-Pont",6.61376217519475
"94043","Le Kremlin-Bicetre",5.8317824805016
"94044","Limeil-Brevannes",9.75222700474342
"94046","Maisons-Alfort",6.14922365906621
"94047","Mandres-les-Roses",12.9864195310394
"94048","Marolles-en-Brie",13.1726824375853
"94052","Nogent-sur-Marne",6.73769289644384
"94053","Noiseau",10.7346016835729
"94054","Orly",8.71224842721242
"94055","Ormesson-sur-Marne",10.6614368626858
"94056","Perigny",14.0495932299634
"94058","Le Perreux-sur-Marne",6.79121640737525
"94059","Le Plessis-Trevise",10.5044583508764
"94060","La Queue-en-Brie",10.9240608097426
"94065","Rungis",8.57888959178025
"94067","Saint-Mande",5.42362182370535
"94068","Saint-Maur-des-Fosses",7.92376338026312
"94069","Saint-Maurice",8.19986677952952
"94070","Santeny",14.4310557132872
"94071","Sucy-en-Brie",10.2689695798901
"94073","Thiais",6.97165204907239
"94074","Valenton",9.17148829531935
"94075","Villecresnes",11.7851089418251
"94076","Villejuif",6.36004708078667
"94077","Villeneuve-le-Roi",8.30908150161253
"94078","Villeneuve-Saint-Georges",8.4604892921169
"94079","Villiers-sur-Marne",7.54084885497206
"94080","Vincennes",5.93046223183598
"94081","Vitry-sur-Seine",6.52822184546918
"95002","Ableiges",16.6247366328839
"95008","Aincourt",24.4962090380305
"95011","Ambleville",27.1558894009746
"95012","Amenucourt",30.5528856234013
"95014","Andilly",10.5067176089285
"95018","Argenteuil",6.45237750403923
"95019","Arnouville",7.28224362791242
"95023","Arronville",21.2998464611525
"95024","Arthies",23.1788987640827
"95026","Asnieres-sur-Oise",18.284268851306
"95028","Attainville",11.7913050203583
"95039","Auvers-sur-Oise",12.8472289989099
"95040","Avernes",19.4774071696367
"95042","Baillet-en-France",12.1987586773377
"95046","Banthelu",22.0130726135663
"95051","Beauchamp",10.6454448197447
"95052","Beaumont-sur-Oise",16.7416375353444
"95054","Le Bellay-en-Vexin",22.0553995501933
"95055","Bellefontaine",17.0684072912021
"95056","Belloy-en-France",14.4627040704442
"95058","Bernes-sur-Oise",18.8960484512097
"95059","Berville",24.8126123512534
"95060","Bessancourt",11.1373576584188
"95061","Bethemont-la-Foret",13.4684634449952
"95063","Bezons",7.22521361904258
"95074","Boisemont",15.6782319748721
"95078","Boissy-l'Aillerie",15.5101341400091
"95088","Bonneuil-en-France",7.27502552236573
"95091","Bouffemont",12.4808748139615
"95094","Bouqueval",11.3872772036301
"95101","Bray-et-Lu",29.0362889869144
"95102","Breancon",20.4346735346819
"95110","Brignancourt",22.3901054358121
"95116","Bruyeres-sur-Oise",21.4169478878144
"95119","Buhy",26.9130990103206
"95120","Butry-sur-Oise",14.3282873126173
"95127","Cergy",12.9518767478629
"95134","Champagne-sur-Oise",17.0820142477877
"95139","La Chapelle-en-Vexin",24.4536426289609
"95141","Charmont",21.9926835289047
"95142","Chars",23.0660566074338
"95144","Chatenay-en-France",16.2842406481762
"95149","Chaumontel",16.9674496485247
"95150","Chaussy",27.9621124145214
"95151","Chauvry",12.3922453111707
"95154","Chennevieres-les-Louvres",11.0775526951778
"95157","Cherence",30.0061503567527
"95166","Clery-en-Vexin",20.7759808800021
"95169","Commeny",20.1763457884411
"95170","Condecourt",16.9544074581837
"95176","Cormeilles-en-Parisis",9.23136694361644
"95177","Cormeilles-en-Vexin",17.2616186161622
"95181","Courcelles-sur-Viosne",15.3538049282308
"95183","Courdimanche",15.2575716921742
"95197","Deuil-la-Barre",7.484919006978
"95199","Domont",11.6019439508634
"95203","Eaubonne",8.87111956702041
"95205","Ecouen",10.2820709990981
"95210","Enghien-les-Bains",6.76797388877709
"95211","Ennery",15.0056657525911
"95212","Epiais-les-Louvres",14.7856394516291
"95213","Epiais-Rhus",18.5678260799359
"95214","Epinay-Champlatreux",15.0041761244381
"95218","Eragny",11.4067446949218
"95219","Ermont",8.74053204425681
"95229","Ezanville",10.4269443412494
"95241","Fontenay-en-Parisis",12.7820316012001
"95250","Fosses",16.7308493860562
"95252","Franconville",8.66478143898797
"95253","Fremainville",20.3671564348247
"95254","Fremecourt",19.2552314941551
"95256","Frepillon",11.0679869955822
"95257","La Frette-sur-Seine",10.0910217458814
"95258","Frouville",21.4772288193021
"95259","Gadancourt",21.4695787694694
"95268","Garges-les-Gonesse",6.88472342899988
"95270","Genainville",25.8505172498525
"95271","Genicourt",14.86906998933
"95277","Gonesse",7.84513073683874
"95280","Goussainville",12.7403119587284
"95282","Gouzangrez",20.1134011041285
"95287","Grisy-les-Platres",18.629373980003
"95288","Groslay",7.97277212261336
"95295","Guiry-en-Vexin",20.890871979489
"95298","Haravilliers",23.0790316795585
"95301","Haute-Isle",29.0820378689831
"95303","Le Heaulme",25.1113452575094
"95304","Hedouville",21.6370031414511
"95306","Herblay",10.5203758258709
"95308","Herouville",15.5301154191866
"95309","Hodent",22.6521204352567
"95313","L'Isle-Adam",16.050922618296
"95316","Jagny-sous-Bois",16.0042056494571
"95323","Jouy-le-Moutier",14.6529391410081
"95328","Labbeville",19.7465177497774
"95331","Lassy",16.8711386462372
"95341","Livilliers",15.6354487083851
"95348","Longuesse",17.9636102970305
"95351","Louvres",12.650432299771
"95352","Luzarches",15.9243700759225
"95353","Maffliers",12.2973929964783
"95355","Magny-en-Vexin",21.7638898019753
"95365","Mareil-en-France",14.7001127993739
"95369","Margency",9.41403270210183
"95370","Marines",20.8092150127634
"95371","Marly-la-Ville",16.6954871738188
"95379","Maudetour-en-Vexin",25.558203982148
"95387","Menouville",19.3532998450982
"95388","Menucourt",16.1039689456861
"95392","Meriel",13.0513190590903
"95394","Mery-sur-Oise",12.0009720980811
"95395","Le Mesnil-Aubry",12.2761029702602
"95409","Moisselles",11.0857796641162
"95422","Montgeroult",15.8246828108251
"95424","Montigny-les-Cormeilles",8.75669300795397
"95426","Montlignon",10.4032198797316
"95427","Montmagny",6.98674480781346
"95428","Montmorency",8.92266003569091
"95429","Montreuil-sur-Epte",30.1059251017721
"95430","Montsoult",12.0852349690087
"95436","Mours",15.7527235123457
"95438","Moussy",21.4647175605955
"95445","Nerville-la-Foret",14.9271541432213
"95446","Nesles-la-Vallee",17.1858357987809
"95447","Neuilly-en-Vexin",23.2935214853769
"95450","Neuville-sur-Oise",13.2617307712787
"95452","Nointel",17.6870588813074
"95456","Noisy-sur-Oise",20.102963312878
"95459","Nucourt",23.2351381507952
"95462","Omerville",26.2697246967726
"95476","Osny",15.0333158402844
"95480","Parmain",16.3669280237637
"95483","Le Perchay",20.0777748703811
"95487","Persan",16.5983011327487
"95488","Pierrelaye",11.7667878976243
"95489","Piscop",10.0392292390733
"95491","Le Plessis-Bouchard",9.96698115924586
"95492","Le Plessis-Gassot",11.7258924760671
"95493","Le Plessis-Luzarches",17.474597079169
"95500","Pontoise",11.8492899523039
"95504","Presles",15.9212853289732
"95509","Puiseux-en-France",14.9912070700726
"95510","Puiseux-Pontoise",13.7154299864661
"95523","La Roche-Guyon",30.6398667933126
"95527","Roissy-en-France",10.9061404101617
"95529","Ronquerolles",20.2393724118481
"95535","Sagy",16.4205021411208
"95539","Saint-Brice-sous-Foret",8.19873923810013
"95541","Saint-Clair-sur-Epte",27.4928588796305
"95543","Saint-Cyr-en-Arthies",26.0226300700242
"95554","Saint-Gervais",24.2412479884779
"95555","Saint-Gratien",6.89946939769537
"95563","Saint-Leu-la-Foret",10.5823229893049
"95566","Saint-Martin-du-Tertre",16.9187519415436
"95572","Saint-Ouen-l'Aumone",11.7121404038284
"95574","Saint-Prix",11.8062085604248
"95580","Saint-Witz",14.1399458911236
"95582","Sannois",7.34522490909506
"95584","Santeuil",21.0403846559627
"95585","Sarcelles",7.43458033978254
"95592","Seraincourt",19.3500338112067
"95594","Seugy",17.3805035344054
"95598","Soisy-sous-Montmorency",8.24016755025461
"95604","Survilliers",15.4427348033342
"95607","Taverny",11.2402615272343
"95610","Themericourt",18.2198768754287
"95611","Theuville",22.5592977181062
"95612","Le Thillay",10.3976260550612
"95625","Us",18.3699583531349
"95627","Vallangoujard",17.3861595481323
"95628","Valmondois",15.6509814794177
"95633","Vaudherland",10.1869690275282
"95637","Vaureal",15.0548116898045
"95641","Vemars",15.4337935178548
"95651","Vetheuil",26.6575249993877
"95652","Viarmes",16.7204891812904
"95656","Vienne-en-Arthies",27.2095259489337
"95658","Vigny",16.935096629008
"95660","Villaines-sous-Bois",12.7664969477572
"95675","Villeron",15.4545161817482
"95676","Villers-en-Arthies",27.5865242583282
"95678","Villiers-Adam",12.7988993676199
"95680","Villiers-le-Bel",9.75922724242357
"95682","Villiers-le-Sec",12.9274211218952
"95690","Wy-dit-Joli-Village",21.7478231392526
