"ID","NAMES","cadres_AsTheCowRolls_POT_5"
"77054","La Brosse-Montceaux",103.74270256
"77055","Brou-sur-Chantereine",4209.52430358
"77056","Burcy",47.1355993
"77057","Bussieres",60.58373481
"77058","Bussy-Saint-Georges",7071.90590643
"77059","Bussy-Saint-Martin",7628.77331974
"77060","Buthiers",60.47337644
"77061","Cannes-Ecluse",276.66789685
"77062","Carnetin",1863.231905
"77063","La Celle-sur-Morin",581.07682915
"77065","Cely",569.98494727
"77066","Cerneux",47.70808399
"77067","Cesson",3182.44505142
"77068","Cessoy-en-Montois",115.56462429
"77069","Chailly-en-Biere",607.05875096
"77070","Chailly-en-Brie",514.89669919
"77071","Chaintreaux",122.46115079
"77072","Chalautre-la-Grande",35.00038758
"77073","Chalautre-la-Petite",149.12701739
"77075","Chalifert",2702.98386587
"77076","Chalmaison",86.03660028
"77077","Chambry",747.84551389
"77078","Chamigny",395.9502687
"77079","Champagne-sur-Seine",1005.94716051
"77080","Champcenest",31.64446585
"77081","Champdeuil",129.90493383
"77082","Champeaux",231.68204854
"77083","Champs-sur-Marne",12106.82997178
"77084","Changis-sur-Marne",262.66702186
"77085","Chanteloup-en-Brie",5052.58310682
"77086","La Chapelle-Gauthier",241.61244103
"77087","La Chapelle-Iger",119.74185749
"77088","La Chapelle-la-Reine",277.01365834
"77089","La Chapelle-Rablais",128.65175342
"77090","La Chapelle-Saint-Sulpice",70.57059084
"77091","Les Chapelles-Bourbon",249.85737315
"77093","La Chapelle-Moutils",27.94438077
"77094","Charmentray",217.24140841
"77095","Charny",198.52104424
"77096","Chartrettes",1079.45261347
"77097","Chartronges",35.86063118
"77098","Chateaubleau",69.13568256
"77099","Chateau-Landon",157.70511145
"77100","Le Chatelet-en-Brie",454.00477732
"77101","Chatenay-sur-Seine",60.55656223
"77102","Chatenoy",142.62724183
"77103","Chatillon-la-Borde",178.22382957
"77104","Chatres",211.66840322
"77106","Chauffry",95.9354577
"77107","Chaumes-en-Brie",477.04287094
"77108","Chelles",7661.49813264
"77109","Chenoise",51.94264246
"77110","Chenou",112.79883448
"77111","Chessy",3647.32426544
"77112","Chevrainvilliers",110.63152807
"77113","Chevru",121.31018312
"77114","Chevry-Cossigny",1056.29438305
"77115","Chevry-en-Sereine",93.94496784
"77116","Choisy-en-Brie",135.52743165
"77117","Citry",153.26459047
"77118","Claye-Souilly",1672.94610733
"77119","Clos-Fontaine",88.37475637
"77120","Cocherel",59.06959504
"77121","Collegien",6961.15816287
"77122","Combs-la-Ville",3487.45152608
"77123","Compans",728.10411348
"77124","Conches-sur-Gondoire",5864.99654591
"77125","Conde-Sainte-Libiaire",1797.2885987
"77126","Congis-sur-Therouanne",157.99699314
"77127","Coubert",643.96489918
"77128","Couilly-Pont-aux-Dames",2420.51919524
"77129","Coulombs-en-Valois",65.25334839
"77130","Coulommes",327.75541019
"77131","Coulommiers",881.75581817
"77132","Coupvray",2683.57104963
"77133","Courcelles-en-Bassee",100.45199187
"77134","Courchamp",20.55422898
"77135","Courpalay",261.16342643
"77136","Courquetaine",237.52891936
"77137","Courtacon",64.43496058
"77138","Courtomer",200.81875198
"77139","Courtry",2471.99421372
"77140","Coutencon",32.40283559
"77141","Coutevroult",1952.45728783
"77142","Crecy-la-Chapelle",769.30381245
"77143","Cregy-les-Meaux",1912.33195972
"77144","Crevecoeur-en-Brie",200.88094279
"77145","Crisenoy",131.54246589
"77146","Croissy-Beaubourg",3587.01978517
"77147","La Croix-en-Brie",51.08793954
"77148","Crouy-sur-Ourcq",100.15340686
"77149","Cucharmoy",30.00075247
"77150","Cuisy",189.76803723
"77151","Dagny",91.33936658
"77152","Dammarie-les-Lys",3074.82074278
"77153","Dammartin-en-Goele",1133.66504881
"77154","Dammartin-sur-Tigeaux",311.32462887
"77155","Dampmart",2139.15276944
"77156","Darvault",601.73891517
"77157","Dhuisy",44.51691042
"77158","Diant",92.5364554
"77159","Donnemarie-Dontilly",163.94602579
"77161","Dormelles",237.25483371
"77162","Doue",102.39424269
"77163","Douy-la-Ramee",61.27540901
"77164","Echouboulains",29.46987121
"77165","Les Ecrennes",145.18415962
"77166","Ecuelles",846.97475195
"77167","Egligny",47.89893927
"77168","Egreville",131.30005803
"77169","Emerainville",4512.80630286
"77170","Episy",533.49776848
"77171","Esbly",2301.54543491
"77172","Esmans",192.91987204
"77173","Etrepilly",139.16676171
"77174","Everly",79.0875419
"77175","Evry-Gregy-sur-Yerre",390.27230989
"77176","Faremoutiers",595.37892538
"77177","Favieres",569.82074022
"77178","Fay-les-Nemours",183.186548
"77179","Fericy",461.08267141
"77180","Ferolles-Attilly",1451.67750883
"77181","Ferrieres-en-Brie",4831.11210277
"77182","La Ferte-Gaucher",134.99144281
"77183","La Ferte-sous-Jouarre",663.658567
"77184","Flagy",221.22840868
"77185","Fleury-en-Biere",579.63700777
"77186","Fontainebleau",3404.2197279
"77187","Fontaine-Fourches",37.14946449
"77188","Fontaine-le-Port",464.8895897
"77190","Fontains",87.19763477
"77191","Fontenailles",416.24778111
"77192","Fontenay-Tresigny",386.37827704
"77193","Forfry",264.40577089
"77194","Forges",87.97276362
"77195","Fouju",199.54639909
"77196","Fresnes-sur-Marne",708.59991475
"77197","Fretoy",53.7130272
"77198","Fromont",95.92315956
"77199","Fublaines",656.22456112
"77200","Garentreville",29.7779378
"77201","Gastins",73.67566191
"77202","La Genevraye",392.70524294
"77203","Germigny-l'Eveque",330.62552483
"77204","Germigny-sous-Coulombs",37.1484793
"77205","Gesvres-le-Chapitre",209.0901097
"77206","Giremoutiers",436.74881812
"77207","Gironville",23.34178213
"77208","Gouaix",61.25235568
"77209","Gouvernes",6820.86345658
"77210","La Grande-Paroisse",210.0922618
"77211","Grandpuits-Bailly-Carrois",193.77890629
"77212","Gravon",25.17951698
"77214","Gressy",979.02534128
"77215","Gretz-Armainvilliers",1188.23534508
"77216","Grez-sur-Loing",419.82128431
"77217","Grisy-Suisnes",984.88163574
"77218","Grisy-sur-Seine",44.47723944
"77219","Guerard",580.23444351
"77220","Guercheville",69.42079942
"77221","Guermantes",7434.5110172
"77222","Guignes",433.67407534
"77223","Gurcy-le-Chatel",102.26170332
"77224","Hautefeuille",95.41318209
"77225","La Haute-Maison",85.59433469
"77226","Hericy",873.27594385
"77227","Herme",75.78756385
"77228","Hondevilliers",77.91569684
"77229","La Houssaye-en-Brie",268.82548605
"77230","Ichy",22.58460282
"77231","Isles-les-Meldeuses",252.4679962
"77232","Isles-les-Villenoy",936.91683207
"77233","Iverny",225.02333767
"77234","Jablines",445.38797596
"77235","Jaignes",99.61007257
"77236","Jaulnes",99.22395798
"77237","Jossigny",4078.7343388
"77238","Jouarre",292.99288222
"77239","Jouy-le-Chatel",152.08291249
"77240","Jouy-sur-Morin",106.94850392
"77241","Juilly",297.4732814
"77242","Jutigny",158.24280705
"77243","Lagny-sur-Marne",7124.49328344
"77244","Larchant",184.20131973
"77245","Laval-en-Brie",144.65787758
"77246","Lechelle",42.32581196
"77247","Lescherolles",74.23233347
"77248","Lesches",1191.0611576
"77249","Lesigny",2417.37252911
"77250","Leudon-en-Brie",21.6683921
"77251","Lieusaint",2603.62718647
"77252","Limoges-Fourches",353.42487692
"77253","Lissy",240.48820323
"77254","Liverdy-en-Brie",237.13004792
"77255","Livry-sur-Seine",2577.78571044
"77256","Lizines",65.93786755
"77257","Lizy-sur-Ourcq",222.06976307
"77258","Lognes",6786.08765268
"77259","Longperrier",936.55533069
"77260","Longueville",183.58900703
"77261","Lorrez-le-Bocage-Preaux",159.13968209
"77262","Louan-Villegruis-Fontaine",28.35535276
"77263","Luisetaines",78.15400138
"77264","Lumigny-Nesles-Ormeaux",211.43925763
"77265","Luzancy",300.09497856
"77266","Machault",346.46630812
"77267","La Madeleine-sur-Loing",86.00163364
"77268","Magny-le-Hongre",3241.734411
"77269","Maincy",2667.04849321
"77270","Maisoncelles-en-Brie",148.88107854
"77271","Maisoncelles-en-Gatinais",53.84587327
"77272","Maison-Rouge",86.46080607
"77273","Marchemoret",390.02815865
"77274","Marcilly",156.94404938
"77275","Les Marets",21.35889931
"77276","Mareuil-les-Meaux",890.12915598
"77277","Marles-en-Brie",354.97870559
"77278","Marolles-en-Brie",87.8933062
"77279","Marolles-sur-Seine",139.64452458
"77280","Mary-sur-Marne",229.42057815
"77281","Mauperthuis",383.66203055
"77282","Mauregard",229.25255686
"77283","May-en-Multien",77.62674995
"77284","Meaux",3243.56192402
"77285","Le Mee-sur-Seine",4424.26303317
"77286","Meigneux",47.98330593
"77287","Meilleray",21.22176234
"77288","Melun",5661.6491991
"77289","Melz-sur-Seine",23.87535065
"77290","Mery-sur-Marne",260.65499341
"77291","Le Mesnil-Amelot",77.55577395
"77292","Messy",1209.06861158
"77293","Misy-sur-Yonne",49.97868309
"77294","Mitry-Mory",1407.04857831
"77295","Moisenay",306.30875123
"77296","Moissy-Cramayel",1529.9951415
"77297","Mondreville",19.42526738
"77298","Mons-en-Montois",142.72417357
"77299","Montarlot",282.60496689
"77300","Montceaux-les-Meaux",324.45957389
"77301","Montceaux-les-Provins",46.850121
"77302","Montcourt-Fromonville",540.89578094
"77303","Montdauphin",16.36643974
"77304","Montenils",9.67039496
"77305","Montereau-Fault-Yonne",609.83737216
"77306","Montereau-sur-le-Jard",206.68839812
"77307","Montevrain",4048.15779604
"77308","Montge-en-Goele",218.67532714
"77309","Monthyon",302.66575185
"77310","Montigny-le-Guesdier",36.56335841
"77311","Montigny-Lencoup",121.84584115
"77312","Montigny-sur-Loing",503.69198548
"77313","Montmachoux",55.36575425
"77314","Montolivet",21.97609715
"77315","Montry",2970.45598271
"77316","Moret-sur-Loing",1328.16964217
"77317","Mormant",226.73650897
"77318","Mortcerf",368.41817507
"77319","Mortery",24.40707575
"77320","Mouroux",785.26645562
"77321","Mousseaux-les-Bray",95.50073593
"77322","Moussy-le-Neuf",471.04255657
"77323","Moussy-le-Vieux",473.01741893
"77325","Mouy-sur-Seine",106.36469286
"77326","Nandy",3098.94197522
"77327","Nangis",388.31372465
"77328","Nanteau-sur-Essonne",52.39065874
"77329","Nanteau-sur-Lunain",126.10054485
"77330","Nanteuil-les-Meaux",976.99349337
"77331","Nanteuil-sur-Marne",205.4244077
"77332","Nantouillet",228.27109922
"77333","Nemours",957.19774415
"77335","Chauconin-Neufmontiers",738.5240016
"77336","Neufmoutiers-en-Brie",154.97034383
"77337","Noisiel",10330.62373525
"77338","Noisy-Rudignon",162.96227951
"77339","Noisy-sur-Ecole",485.85415435
"77340","Nonville",153.74859094
"77341","Noyen-sur-Seine",52.17166888
"77342","Obsonville",35.74909344
"77343","Ocquerre",126.46383533
"77344","Oissery",547.74201407
"77345","Orly-sur-Morin",107.80169292
"77347","Les Ormes-sur-Voulzie",93.21238529
"77348","Ormesson",526.91849742
"77349","Othis",630.26621084
"77350","Ozoir-la-Ferriere",3107.71446516
"77352","Ozouer-le-Voulgis",286.64346192
"77353","Paley",146.59135468
"77354","Pamfou",129.01215537
"77355","Paroy",122.72970427
"77356","Passy-sur-Seine",27.09242941
"77357","Pecy",121.12929746
"77358","Penchard",779.19885352
"77359","Perthes",829.90862147
"77360","Pezarches",276.08552033
"77361","Pierre-Levee",65.58204067
"77363","Le Pin",2258.26409268
"77364","Le Plessis-aux-Bois",203.7242793
"77365","Le Plessis-Feu-Aussoux",177.35580152
"77366","Le Plessis-l'Eveque",189.10201224
"77367","Le Plessis-Placy",105.16628714
"77368","Poigny",308.10747052
"77369","Poincy",1658.16673197
"77370","Poligny",115.76435082
"77371","Pommeuse",649.43627688
"77372","Pomponne",5248.75537212
"77373","Pontault-Combault",4421.47850263
"77374","Pontcarre",2398.59491957
"77376","Precy-sur-Marne",167.58577898
"77377","Presles-en-Brie",459.05203798
"77378","Pringy",722.3300038
"77379","Provins",629.07933404
"77380","Puisieux",22.20422678
"77381","Quiers",94.5929135
"77382","Quincy-Voisins",1158.04374138
"77383","Rampillon",54.06607718
"77384","Reau",992.47031985
"77385","Rebais",174.51720122
"77386","Recloses",171.22504363
"77387","Remauville",89.57571227
"77388","Reuil-en-Brie",574.33654379
"77389","La Rochette",2535.4531138
"77390","Roissy-en-Brie",3468.96095033
"77391","Rouilly",228.04026191
"77392","Rouvres",323.97267196
"77393","Rozay-en-Brie",295.64922283
"77394","Rubelles",2853.66227199
"77395","Rumont",80.77946492
"77396","Rupereux",24.5686011
"77397","Saacy-sur-Marne",241.72759683
"77398","Sablonnieres",104.35026786
"77399","Saint-Ange-le-Viel",89.32515811
"77400","Saint-Augustin",329.66752028
"77401","Sainte-Aulde",123.04390245
"77402","Saint-Barthelemy",41.92730587
"77403","Saint-Brice",447.15077854
"77404","Sainte-Colombe",301.84511999
"77405","Saint-Cyr-sur-Morin",138.75938485
"77406","Saint-Denis-les-Rebais",172.6571746
"77407","Saint-Fargeau-Ponthierry",1392.60259217
"77408","Saint-Fiacre",255.77285622
"77409","Saint-Germain-Laval",395.79511678
"77410","Saint-Germain-Laxis",645.65541449
"77411","Saint-Germain-sous-Doue",119.23516041
"77412","Saint-Germain-sur-Ecole",449.78602006
"77413","Saint-Germain-sur-Morin",2262.93190292
"77414","Saint-Hilliers",14.92866365
"77415","Saint-Jean-les-Deux-Jumeaux",425.83803512
"77416","Saint-Just-en-Brie",29.32108898
"77417","Saint-Leger",82.09625439
"77418","Saint-Loup-de-Naud",121.81527444
"77419","Saint-Mammes",1403.35915788
"77420","Saint-Mard",632.74773285
"77421","Saint-Mars-Vieux-Maisons",34.79725213
"77423","Saint-Martin-des-Champs",96.53034468
"77424","Saint-Martin-du-Boschet",19.09727859
"77425","Saint-Martin-en-Biere",385.6339279
"77426","Saint-Mery",215.42208885
"77427","Saint-Mesmes",455.50530886
"77428","Saint-Ouen-en-Brie",219.71223926
"77429","Saint-Ouen-sur-Morin",146.89522509
"77430","Saint-Pathus",596.57655475
"77431","Saint-Pierre-les-Nemours",912.36288824
"77432","Saint-Remy-la-Vanne",130.29244819
"77433","Saints",296.85937309
"77434","Saint-Sauveur-les-Bray",41.21144749
"77435","Saint-Sauveur-sur-Ecole",497.53642994
"77436","Saint-Simeon",140.68609562
"77437","Saint-Soupplets",428.58147652
"77438","Saint-Thibault-des-Vignes",7126.49075879
"77439","Salins",189.91834807
"77440","Sammeron",488.52379923
"77441","Samois-sur-Seine",588.60901097
"77442","Samoreau",1526.38740687
"77443","Sancy",157.65722754
"77444","Sancy-les-Provins",46.11341707
"77445","Savigny-le-Temple",3105.48199609
"77446","Savins",110.26125957
"77447","Seine-Port",1197.75121508
"77448","Sept-Sorts",487.25576608
"77449","Serris",2211.34012967
"77450","Servon",2353.47933836
"77451","Signy-Signets",151.73908607
"77452","Sigy",125.14330257
"77453","Sivry-Courtry",508.62609556
"77454","Sognolles-en-Montois",78.88555453
"77455","Soignolles-en-Brie",473.85478529
"77456","Soisy-Bouy",80.06855408
"77457","Solers",507.48345655
"77458","Souppes-sur-Loing",234.70578014
"77459","Sourdun",282.83879717
"77460","Tancrou",127.03014228
"77461","Thenisy",142.6600248
"77462","Thieux",238.91969979
"77463","Thomery",1130.30357887
"77464","Thorigny-sur-Marne",3481.93563335
"77465","Thoury-Ferottes",131.31747462
"77466","Tigeaux",241.06665591
"77467","La Tombe",100.99313435
"77468","Torcy",8190.60323852
"77469","Touquin",263.66493836
"77470","Tournan-en-Brie",991.85415244
"77471","Tousson",108.18961801
"77472","La Tretoire",86.15056172
"77473","Treuzy-Levelay",140.37587235
"77474","Trilbardou",422.20270188
"77475","Trilport",1806.09633948
"77476","Trocy-en-Multien",137.18700701
"77477","Ury",354.73603264
"77478","Ussy-sur-Marne",307.17785519
"77479","Vaires-sur-Marne",4128.48095741
"77480","Valence-en-Brie",85.02261211
"77481","Vanville",57.6300848
"77482","Varennes-sur-Seine",465.51484412
"77483","Varreddes",1224.20802524
"77484","Vaucourtois",179.02521109
"77485","Le Vaudoue",324.32499511
"77486","Vaudoy-en-Brie",145.76386919
"77487","Vaux-le-Penil",3499.24773445
"77489","Vaux-sur-Lunain",97.54609251
"77490","Vendrest",60.02422377
"77491","Veneux-les-Sablons",1245.80889272
"77492","Verdelot",74.74171893
"77493","Verneuil-l'Etang",483.22094918
"77494","Vernou-la-Celle-sur-Seine",483.6919777
"77495","Vert-Saint-Denis",4028.73666372
"77496","Vieux-Champagne",64.00024398
"77498","Vignely",600.87508247
"77500","Villebeon",79.89530676
"77501","Villecerf",266.31604575
"77504","Villemarechal",149.17520465
"77505","Villemareuil",189.14335643
"77506","Villemer",155.48627295
"77507","Villenauxe-la-Petite",66.89777804
"77508","Villeneuve-le-Comte",609.17639577
"77509","Villeneuve-les-Bordes",70.62139277
"77510","Villeneuve-Saint-Denis",599.32135829
"77511","Villeneuve-sous-Dammartin",517.39648024
"77512","Villeneuve-sur-Bellot",88.83230678
"77513","Villenoy",1096.63563912
"77514","Villeparisis",2660.17447305
"77515","Villeroy",239.00607269
"77516","Ville-Saint-Jacques",214.75009358
"77517","Villevaude",868.31857853
"77518","Villiers-en-Biere",700.10881493
"77519","Villiers-Saint-Georges",61.67608731
"77520","Villiers-sous-Grez",184.79300415
"77521","Villiers-sur-Morin",1214.86597612
"77522","Villiers-sur-Seine",37.75882859
"77523","Villuis",47.38661597
"77524","Vimpelles",47.93165263
"77525","Vinantes",135.22413371
"77526","Vincy-Manoeuvre",7.22171968
"77527","Voinsles",128.42380559
"77528","Voisenon",1753.27983091
"77529","Voulangis",536.23089674
"77530","Voulton",17.18252452
"77531","Voulx",108.99693965
"77532","Vulaines-les-Provins",166.36617841
"77533","Vulaines-sur-Seine",1240.27201995
"77534","Yebles",285.52933779
"78003","Ablis",367.20050166
"78005","Acheres",3288.86704649
"78006","Adainville",268.46656273
"78007","Aigremont",4151.3904086
"78009","Allainville",100.23004028
"78010","Les Alluets-le-Roi",991.64927895
"78013","Andelu",681.94055823
"78015","Andresy",5646.21386201
"78020","Arnouville-les-Mantes",265.76434461
"78029","Aubergenville",2317.51500876
"78030","Auffargis",1130.2910831
"78031","Auffreville-Brasseuil",1967.5613321
"78033","Aulnay-sur-Mauldre",1535.19317021
"78034","Auteuil",562.60800362
"78036","Autouillet",451.54045383
"78043","Bailly",6562.47782105
"78048","Bazainville",594.00149097
"78049","Bazemont",994.22010815
"78050","Bazoches-sur-Guyonne",1306.41468269
"78053","Behoust",755.16220392
"78057","Bennecourt",258.02557465
"78062","Beynes",1764.81760731
"78068","Blaru",71.54110126
"78070","Boinville-en-Mantois",238.82229753
"78071","Boinville-le-Gaillard",240.99854707
"78072","Boinvilliers",265.76699594
"78073","Bois-d'Arcy",7346.94980101
"78076","Boissets",108.28103611
"78077","La Boissiere-Ecole",188.60681855
"78082","Boissy-Mauvoisin",203.53240251
"78084","Boissy-sans-Avoir",713.70314178
"78087","Bonnelles",1196.72915736
"78089","Bonnieres-sur-Seine",212.8312245
"78090","Bouafle",1889.53996082
"78092","Bougival",14943.59460149
"78096","Bourdonne",708.42091521
"78104","Breuil-Bois-Robert",1038.42757212
"78107","Breval",346.36081558
"78108","Les Breviaires",322.77480188
"78113","Brueil-en-Vexin",578.34376806
"78117","Buc",6665.78202929
"78118","Buchelay",2166.25948108
"78120","Bullion",830.82957984
"78123","Carrieres-sous-Poissy",8852.45288419
"78124","Carrieres-sur-Seine",18511.05488501
"78125","La Celle-les-Bordes",593.7426128
"78126","La Celle-Saint-Cloud",14105.24559317
"78128","Cernay-la-Ville",972.68851758
"78133","Chambourcy",4846.93718751
"78138","Chanteloup-les-Vignes",6329.35727799
"78140","Chapet",988.90054072
"78143","Chateaufort",3534.2281048
"78146","Chatou",21532.50115129
"78147","Chaufour-les-Bonnieres",119.12479482
"78152","Chavenay",2330.50349204
"78158","Le Chesnay",21035.03011746
"78160","Chevreuse",2912.76953855
"78162","Choisel",2028.57872921
"78163","Civry-la-Foret",135.91867239
"78164","Clairefontaine-en-Yvelines",467.93756879
"78165","Les Clayes-sous-Bois",4531.49920932
"78168","Coignieres",3087.53674214
"78171","Conde-sur-Vesgre",522.89120817
"78172","Conflans-Sainte-Honorine",6979.54412861
"78185","Courgent",486.46925743
"78188","Cravent",119.15994457
"78189","Crespieres",961.40851517
"78190","Croissy-sur-Seine",14817.11351194
"78192","Dammartin-en-Serve",345.77658802
"78193","Dampierre-en-Yvelines",1508.3444835
"78194","Dannemarie",259.55342012
"78196","Davron",673.09144251
"78202","Drocourt",312.02419521
"78206","Ecquevilly",1501.69012669
"78208","Elancourt",6202.96653874
"78209","Emance",164.01332877
"78217","Epone",2344.20628989
"78220","Les Essarts-le-Roi",1571.38406914
"78224","L'Etang-la-Ville",8920.77389948
"78227","Evecquemont",2518.89908413
"78230","La Falaise",1982.88666725
"78231","Favrieux",666.54485973
"78233","Feucherolles",1424.00728784
"78234","Flacourt",151.46748148
"78236","Flexanville",387.7939929
"78237","Flins-Neuve-Eglise",196.67764876
"78238","Flins-sur-Seine",2328.01390525
"78239","Follainville-Dennemont",352.91584708
"78242","Fontenay-le-Fleury",8221.61952105
"78245","Fontenay-Mauvoisin",729.99191374
"78246","Fontenay-Saint-Pere",507.07704289
"78251","Fourqueux",7677.80127925
"78255","Freneuse",320.73870867
"78261","Gaillon-sur-Montcient",1861.52722614
"78262","Galluis",997.55043728
"78263","Gambais",760.81082394
"78264","Gambaiseuil",348.45442317
"78265","Garancieres",766.14093056
"78267","Gargenville",1690.22415877
"78269","Gazeran",517.52540203
"78276","Gommecourt",114.12239327
"78278","Goupillieres",375.42581328
"78281","Goussonville",214.19571711
"78283","Grandchamp",75.35601181
"78285","Gressey",189.7535866
"78289","Grosrouvre",400.23236441
"78290","Guernes",93.39144277
"78291","Guerville",357.25901262
"78296","Guitrancourt",583.58227436
"78297","Guyancourt",8983.66178381
"78299","Hardricourt",2852.74938935
"78300","Hargeville",347.42289502
"78302","La Hauteville",74.30876052
"78305","Herbeville",790.0859902
"78307","Hermeray",249.76092437
"78310","Houdan",525.07075486
"78311","Houilles",18508.36718392
"78314","Issou",2071.39091988
"78317","Jambville",335.87200054
"78320","Jeufosse",198.79099958
"78321","Jouars-Pontchartrain",2552.93527918
"78322","Jouy-en-Josas",5753.65028849
"78324","Jouy-Mauvoisin",997.66959256
"78325","Jumeauville",178.59944853
"78327","Juziers",1481.76783669
"78329","Lainville-en-Vexin",275.5956129
"78334","Levis-Saint-Nom",1205.80287777
"78335","Limay",3549.07292283
"78337","Limetz-Villez",175.94363617
"78343","Les Loges-en-Josas",3586.34011757
"78344","Lommoye",149.28744618
"78346","Longnes",354.13375861
"78349","Longvilliers",901.59674057
"78350","Louveciennes",10428.45961714
"78354","Magnanville",3112.18623957
"78356","Magny-les-Hameaux",2442.527102
"78358","Maisons-Laffitte",10691.77035953
"78361","Mantes-la-Jolie",4401.38222072
"78362","Mantes-la-Ville",3872.74051823
"78364","Marcq",863.95128633
"78366","Mareil-le-Guyon",1597.34307151
"78367","Mareil-Marly",9545.47938701
"78368","Mareil-sur-Mauldre",1786.84454141
"78372","Marly-le-Roi",12592.62947446
"78380","Maule",1600.27016741
"78381","Maulette",743.22867192
"78382","Maurecourt",5160.55436555
"78383","Maurepas",6773.875172
"78384","Medan",4112.2544078
"78385","Menerville",274.08398214
"78389","Mere",941.19397046
"78391","Mericourt",341.07335951
"78396","Le Mesnil-le-Roi",10784.0096638
"78397","Le Mesnil-Saint-Denis",2855.48308801
"78398","Les Mesnuls",939.34684731
"78401","Meulan-en-Yvelines",3421.1896177
"78402","Mezieres-sur-Seine",1860.39039072
"78403","Mezy-sur-Seine",1804.60705386
"78404","Millemont",597.72900481
"78406","Milon-la-Chapelle",2587.55839243
"78407","Mittainville",192.37881241
"78410","Moisson",160.5385839
"78413","Mondreville",191.91947518
"78415","Montainville",852.42121758
"78416","Montalet-le-Bois",447.74916024
"78417","Montchauvet",274.77476337
"78418","Montesson",19969.70986583
"78420","Montfort-l'Amaury",1083.61362503
"78423","Montigny-le-Bretonneux",11403.75879322
"78431","Morainvilliers",1492.8339502
"78437","Mousseaux-sur-Seine",200.85481352
"78439","Mulcent",343.8299293
"78440","Les Mureaux",4035.54672791
"78442","Neauphle-le-Chateau",2801.32286879
"78443","Neauphle-le-Vieux",1925.24445623
"78444","Neauphlette",231.48212168
"78451","Nezel",2451.29617267
"78455","Noisy-le-Roi",5346.51187655
"78460","Oinville-sur-Montcient",751.34252672
"78464","Orcemont",214.14480532
"78465","Orgerus",551.03230798
"78466","Orgeval",2325.64542189
"78470","Orphin",212.07057338
"78472","Orsonville",187.88540918
"78474","Orvilliers",397.73423003
"78475","Osmoy",305.34041065
"78478","Paray-Douaville",132.41130805
"78481","Le Pecq",17920.62020557
"78484","Perdreauville",617.1651501
"78486","Le Perray-en-Yvelines",1483.62912673
"78490","Plaisir",4094.11439908
"78497","Poigny-la-Foret",264.13442527
