"ID","NAMES","ouvrier_AsTheCrowFlies_POT_2500"
"77107","Chaumes-en-Brie",566.02587883
"77108","Chelles",6767.71974228
"77109","Chenoise",195.34047269
"77110","Chenou",80.54766152
"77111","Chessy",1360.82562232
"77112","Chevrainvilliers",37.29452372
"77113","Chevru",156.8423587
"77114","Chevry-Cossigny",384.97187639
"77115","Chevry-en-Sereine",50.21994009
"77116","Choisy-en-Brie",153.15918212
"77117","Citry",264.53128941
"77118","Claye-Souilly",1090.399586
"77119","Clos-Fontaine",135.3262172
"77120","Cocherel",183.42939289
"77121","Collegien",1561.10909016
"77122","Combs-la-Ville",2543.73757411
"77123","Compans",592.07186154
"77124","Conches-sur-Gondoire",2858.30074573
"77125","Conde-Sainte-Libiaire",988.11361243
"77126","Congis-sur-Therouanne",321.07985505
"77127","Coubert",415.73714649
"77128","Couilly-Pont-aux-Dames",754.61063587
"77129","Coulombs-en-Valois",129.71288969
"77130","Coulommes",270.62544377
"77131","Coulommiers",2042.50218528
"77132","Coupvray",1187.98965227
"77133","Courcelles-en-Bassee",94.49182687
"77134","Courchamp",49.92368121
"77135","Courpalay",244.24491275
"77136","Courquetaine",260.64578114
"77137","Courtacon",60.51318172
"77138","Courtomer",155.68999625
"77139","Courtry",3285.49217269
"77140","Coutencon",113.57683633
"77141","Coutevroult",753.42876334
"77142","Crecy-la-Chapelle",473.27120763
"77143","Cregy-les-Meaux",2629.88315072
"77144","Crevecoeur-en-Brie",155.25392984
"77145","Crisenoy",158.30979649
"77146","Croissy-Beaubourg",2219.36678157
"77147","La Croix-en-Brie",105.64953892
"77148","Crouy-sur-Ourcq",276.03455246
"77149","Cucharmoy",71.92357999
"77150","Cuisy",339.32654097
"77151","Dagny",93.75826063
"77152","Dammarie-les-Lys",4050.4899835
"77153","Dammartin-en-Goele",1351.17378919
"77154","Dammartin-sur-Tigeaux",135.11184947
"77155","Dampmart",1493.15581524
"77156","Darvault",1122.56783317
"77157","Dhuisy",27.65328373
"77158","Diant",81.02327469
"77159","Donnemarie-Dontilly",403.30040771
"77161","Dormelles",102.22294193
"77162","Doue",115.93634728
"77163","Douy-la-Ramee",113.62533594
"77164","Echouboulains",96.31264734
"77165","Les Ecrennes",110.64829595
"77166","Ecuelles",562.84216539
"77167","Egligny",110.2463191
"77168","Egreville",285.93285842
"77169","Emerainville",3991.05849969
"77170","Episy",127.19501277
"77171","Esbly",948.31002154
"77172","Esmans",291.03138887
"77173","Etrepilly",203.61412556
"77174","Everly",191.23691554
"77175","Evry-Gregy-sur-Yerre",243.20665386
"77176","Faremoutiers",441.75907194
"77177","Favieres",145.00129612
"77178","Fay-les-Nemours",196.03667225
"77179","Fericy",144.39688395
"77180","Ferolles-Attilly",387.31265978
"77181","Ferrieres-en-Brie",1573.59128796
"77182","La Ferte-Gaucher",889.3773446
"77183","La Ferte-sous-Jouarre",1122.3665794
"77184","Flagy",162.35254999
"77185","Fleury-en-Biere",151.03381305
"77186","Fontainebleau",807.96916999
"77187","Fontaine-Fourches",78.11349778
"77188","Fontaine-le-Port",166.91912587
"77190","Fontains",144.58117439
"77191","Fontenailles",125.71350297
"77192","Fontenay-Tresigny",686.7652302
"77193","Forfry",182.71090174
"77194","Forges",355.54030405
"77195","Fouju",151.34537523
"77196","Fresnes-sur-Marne",278.12787075
"77197","Fretoy",101.44017905
"77198","Fromont",32.3030363
"77199","Fublaines",1308.04023228
"77200","Garentreville",37.07619961
"77201","Gastins",137.08223075
"77202","La Genevraye",198.89208528
"77203","Germigny-l'Eveque",362.34849498
"77204","Germigny-sous-Coulombs",61.7590523
"77205","Gesvres-le-Chapitre",235.17844415
"77206","Giremoutiers",144.99875791
"77207","Gironville",19.17026284
"77208","Gouaix",266.6201053
"77209","Gouvernes",3089.56316623
"77210","La Grande-Paroisse",375.13911686
"77211","Grandpuits-Bailly-Carrois",232.29844729
"77212","Gravon",76.58755222
"77214","Gressy",726.94757367
"77215","Gretz-Armainvilliers",1335.44141629
"77216","Grez-sur-Loing",267.34570175
"77217","Grisy-Suisnes",341.47656393
"77218","Grisy-sur-Seine",68.86658854
"77219","Guerard",233.69428741
"77220","Guercheville",33.14005119
"77221","Guermantes",2585.64091278
"77222","Guignes",673.48888442
"77223","Gurcy-le-Chatel",170.85057769
"77224","Hautefeuille",196.00974287
"77225","La Haute-Maison",96.08131535
"77226","Hericy",404.4979858
"77227","Herme",113.98700163
"77228","Hondevilliers",57.22562157
"77229","La Houssaye-en-Brie",222.19704369
"77230","Ichy",40.30978545
"77231","Isles-les-Meldeuses",345.2169773
"77232","Isles-les-Villenoy",682.04245525
"77233","Iverny",241.21376721
"77234","Jablines",503.4752076
"77235","Jaignes",133.76945185
"77236","Jaulnes",303.29905616
"77237","Jossigny",846.84780512
"77238","Jouarre",440.50912669
"77239","Jouy-le-Chatel",183.15703002
"77240","Jouy-sur-Morin",714.99219152
"77241","Juilly",704.44504081
"77242","Jutigny",303.54134605
"77243","Lagny-sur-Marne",3469.74918966
"77244","Larchant",54.3510625
"77245","Laval-en-Brie",131.36826752
"77246","Lechelle",90.59697272
"77247","Lescherolles",133.15198389
"77248","Lesches",536.26442238
"77249","Lesigny",650.57566865
"77250","Leudon-en-Brie",73.08721315
"77251","Lieusaint",1717.64757041
"77252","Limoges-Fourches",114.67245588
"77253","Lissy",159.06987318
"77254","Liverdy-en-Brie",174.69013218
"77255","Livry-sur-Seine",979.43092295
"77256","Lizines",115.83418457
"77257","Lizy-sur-Ourcq",692.51525878
"77258","Lognes",4960.55394116
"77259","Longperrier",1152.43841265
"77260","Longueville",474.60358424
"77261","Lorrez-le-Bocage-Preaux",138.62060951
"77262","Louan-Villegruis-Fontaine",49.07252468
"77263","Luisetaines",121.54522878
"77264","Lumigny-Nesles-Ormeaux",142.25680844
"77265","Luzancy",293.88772286
"77266","Machault",157.36607982
"77267","La Madeleine-sur-Loing",359.26215471
"77268","Magny-le-Hongre",1222.62306872
"77269","Maincy",919.43234912
"77270","Maisoncelles-en-Brie",73.53196091
"77271","Maisoncelles-en-Gatinais",63.18780812
"77272","Maison-Rouge",185.1310806
"77273","Marchemoret",223.69466741
"77274","Marcilly",131.67575502
"77275","Les Marets",41.93521354
"77276","Mareuil-les-Meaux",1218.6849328
"77277","Marles-en-Brie",233.3047609
"77278","Marolles-en-Brie",118.56744623
"77279","Marolles-sur-Seine",222.97428431
"77280","Mary-sur-Marne",531.08984893
"77281","Mauperthuis",332.83464005
"77282","Mauregard",195.33858317
"77283","May-en-Multien",198.46090676
"77284","Meaux",6792.33945568
"77285","Le Mee-sur-Seine",6760.94695344
"77286","Meigneux",49.34996874
"77287","Meilleray",93.7747389
"77288","Melun",6780.08932482
"77289","Melz-sur-Seine",50.96020874
"77290","Mery-sur-Marne",305.57558797
"77291","Le Mesnil-Amelot",241.23733611
"77292","Messy",327.49506988
"77293","Misy-sur-Yonne",90.78659422
"77294","Mitry-Mory",2554.2604016
"77295","Moisenay",210.2083001
"77296","Moissy-Cramayel",2428.47317377
"77297","Mondreville",78.50603038
"77298","Mons-en-Montois",320.66540899
"77299","Montarlot",242.71788344
"77300","Montceaux-les-Meaux",371.31331373
"77301","Montceaux-les-Provins",43.43244501
"77302","Montcourt-Fromonville",309.55420031
"77303","Montdauphin",59.56067759
"77304","Montenils",16.49675459
"77305","Montereau-Fault-Yonne",2507.80602276
"77306","Montereau-sur-le-Jard",149.70077776
"77307","Montevrain",1965.34907467
"77308","Montge-en-Goele",301.26423632
"77309","Monthyon",287.62858527
"77310","Montigny-le-Guesdier",142.9668046
"77311","Montigny-Lencoup",136.63266217
"77312","Montigny-sur-Loing",276.65915548
"77313","Montmachoux",91.63059452
"77314","Montolivet",79.46554743
"77315","Montry",1222.74517463
"77316","Moret-sur-Loing",766.59470743
"77317","Mormant",682.82671631
"77318","Mortcerf",134.9833385
"77319","Mortery",103.74005505
"77320","Mouroux",875.61384744
"77321","Mousseaux-les-Bray",373.64206641
"77322","Moussy-le-Neuf",485.98636676
"77323","Moussy-le-Vieux",491.50868601
"77325","Mouy-sur-Seine",363.42345881
"77326","Nandy",2722.75628836
"77327","Nangis",1075.33045347
"77328","Nanteau-sur-Essonne",47.50032534
"77329","Nanteau-sur-Lunain",74.16489106
"77330","Nanteuil-les-Meaux",2388.48077675
"77331","Nanteuil-sur-Marne",231.23403537
"77332","Nantouillet",344.05227806
"77333","Nemours",1872.53859991
"77335","Chauconin-Neufmontiers",409.01637295
"77336","Neufmoutiers-en-Brie",127.33891566
"77337","Noisiel",6487.7870225
"77338","Noisy-Rudignon",214.37267426
"77339","Noisy-sur-Ecole",83.10631757
"77340","Nonville",137.30052439
"77341","Noyen-sur-Seine",97.16633931
"77342","Obsonville",58.51192463
"77343","Ocquerre",295.8051106
"77344","Oissery",682.46699338
"77345","Orly-sur-Morin",202.45422964
"77347","Les Ormes-sur-Voulzie",128.8980906
"77348","Ormesson",331.01219447
"77349","Othis",814.32573262
"77350","Ozoir-la-Ferriere",2510.01567342
"77352","Ozouer-le-Voulgis",263.24544073
"77353","Paley",76.5671168
"77354","Pamfou",165.85183119
"77355","Paroy",135.40901265
"77356","Passy-sur-Seine",72.03357029
"77357","Pecy",106.635948
"77358","Penchard",683.96198613
"77359","Perthes",232.30647187
"77360","Pezarches",110.88635737
"77361","Pierre-Levee",100.55728185
"77363","Le Pin",1715.16247839
"77364","Le Plessis-aux-Bois",249.49137558
"77365","Le Plessis-Feu-Aussoux",165.19019416
"77366","Le Plessis-l'Eveque",310.79462993
"77367","Le Plessis-Placy",254.57663193
"77368","Poigny",1275.68139487
"77369","Poincy",3436.05916252
"77370","Poligny",159.36145211
"77371","Pommeuse",506.96807786
"77372","Pomponne",2148.7990297
"77373","Pontault-Combault",5076.67576677
"77374","Pontcarre",791.65777353
"77376","Precy-sur-Marne",274.78666248
"77377","Presles-en-Brie",289.14908276
"77378","Pringy",806.06012695
"77379","Provins",1617.74511618
"77380","Puisieux",145.14082626
"77381","Quiers",135.06558056
"77382","Quincy-Voisins",719.27839597
"77383","Rampillon",127.36353708
"77384","Reau",727.03846352
"77385","Rebais",328.91418425
"77386","Recloses",102.05431228
"77387","Remauville",87.86579615
"77388","Reuil-en-Brie",626.39171919
"77389","La Rochette",2161.67172995
"77390","Roissy-en-Brie",3414.04940361
"77391","Rouilly",469.34464804
"77392","Rouvres",404.26013142
"77393","Rozay-en-Brie",333.48990646
"77394","Rubelles",2164.60712964
"77395","Rumont",55.52440139
"77396","Rupereux",42.50299107
"77397","Saacy-sur-Marne",338.23578435
"77398","Sablonnieres",156.9464704
"77399","Saint-Ange-le-Viel",67.73290736
"77400","Saint-Augustin",384.03446065
"77401","Sainte-Aulde",144.81525739
"77402","Saint-Barthelemy",78.35959531
"77403","Saint-Brice",267.26081019
"77404","Sainte-Colombe",597.36125275
"77405","Saint-Cyr-sur-Morin",278.40772601
"77406","Saint-Denis-les-Rebais",237.33540338
"77407","Saint-Fargeau-Ponthierry",1367.05534352
"77408","Saint-Fiacre",292.67658606
"77409","Saint-Germain-Laval",855.76817998
"77410","Saint-Germain-Laxis",158.02388966
"77411","Saint-Germain-sous-Doue",210.20853197
"77412","Saint-Germain-sur-Ecole",213.10200737
"77413","Saint-Germain-sur-Morin",1026.5570518
"77414","Saint-Hilliers",81.56101942
"77415","Saint-Jean-les-Deux-Jumeaux",202.70997532
"77416","Saint-Just-en-Brie",41.21188669
"77417","Saint-Leger",115.62985707
"77418","Saint-Loup-de-Naud",294.5721463
"77419","Saint-Mammes",1126.48809669
"77420","Saint-Mard",1197.33176188
"77421","Saint-Mars-Vieux-Maisons",48.21150355
"77423","Saint-Martin-des-Champs",550.72743168
"77424","Saint-Martin-du-Boschet",48.57898254
"77425","Saint-Martin-en-Biere",107.57524313
"77426","Saint-Mery",103.1942155
"77427","Saint-Mesmes",181.49978632
"77428","Saint-Ouen-en-Brie",113.21350968
"77429","Saint-Ouen-sur-Morin",286.44147573
"77430","Saint-Pathus",786.33958313
"77431","Saint-Pierre-les-Nemours",871.07766969
"77432","Saint-Remy-la-Vanne",239.60820476
"77433","Saints",226.81838786
"77434","Saint-Sauveur-les-Bray",129.92797696
"77435","Saint-Sauveur-sur-Ecole",338.10846152
"77436","Saint-Simeon",230.82022252
"77437","Saint-Soupplets",459.452091
"77438","Saint-Thibault-des-Vignes",3682.83713985
"77439","Salins",189.76688062
"77440","Sammeron",281.48976962
"77441","Samois-sur-Seine",152.80047212
"77442","Samoreau",1100.72029716
"77443","Sancy",174.72610175
"77444","Sancy-les-Provins",62.90029992
"77445","Savigny-le-Temple",3498.70798488
"77446","Savins",274.29307868
"77447","Seine-Port",944.63995115
"77448","Sept-Sorts",795.14947459
"77449","Serris",1039.77880694
"77450","Servon",856.13936762
"77451","Signy-Signets",180.18660363
"77452","Sigy",157.13094977
"77453","Sivry-Courtry",132.67124874
"77454","Sognolles-en-Montois",97.43849654
"77455","Soignolles-en-Brie",345.68247109
"77456","Soisy-Bouy",197.9873962
"77457","Solers",417.77792819
"77458","Souppes-sur-Loing",700.81126359
"77459","Sourdun",161.97248305
"77460","Tancrou",159.59078189
"77461","Thenisy",122.0943216
"77462","Thieux",339.04942438
"77463","Thomery",1188.42065059
"77464","Thorigny-sur-Marne",2694.34359315
"77465","Thoury-Ferottes",184.43249411
"77466","Tigeaux",230.98616421
"77467","La Tombe",84.9400861
"77468","Torcy",5184.97373242
"77469","Touquin",163.98246152
"77470","Tournan-en-Brie",856.80613217
"77471","Tousson",70.30735376
"77472","La Tretoire",250.19602658
"77473","Treuzy-Levelay",125.52094113
"77474","Trilbardou",245.46129004
"77475","Trilport",638.78486492
"77476","Trocy-en-Multien",206.57819444
"77477","Ury",150.11081086
"77478","Ussy-sur-Marne",270.46890618
"77479","Vaires-sur-Marne",4852.5137242
"77480","Valence-en-Brie",122.68018396
"77481","Vanville",126.04058714
"77482","Varennes-sur-Seine",958.34956758
"77483","Varreddes",280.27157189
"77484","Vaucourtois",134.12997638
"77485","Le Vaudoue",68.57712828
"77486","Vaudoy-en-Brie",119.83150202
"77487","Vaux-le-Penil",1570.35917049
"77489","Vaux-sur-Lunain",34.8542868
"77490","Vendrest",160.3782921
"77491","Veneux-les-Sablons",916.46932876
"77492","Verdelot",183.27716222
"77493","Verneuil-l'Etang",687.66903288
"77494","Vernou-la-Celle-sur-Seine",485.56646983
"77495","Vert-Saint-Denis",1838.0799409
"77496","Vieux-Champagne",74.23051676
"77498","Vignely",439.04364077
"77500","Villebeon",58.49927071
"77501","Villecerf",120.29300108
"77504","Villemarechal",73.8050442
"77505","Villemareuil",126.61489571
"77506","Villemer",90.8684924
"77507","Villenauxe-la-Petite",70.13027203
"77508","Villeneuve-le-Comte",246.1363539
"77509","Villeneuve-les-Bordes",59.65665918
"77510","Villeneuve-Saint-Denis",209.87637306
"77511","Villeneuve-sous-Dammartin",373.78578654
"77512","Villeneuve-sur-Bellot",248.69958225
"77513","Villenoy",1227.04478259
"77514","Villeparisis",3357.35778801
"77515","Villeroy",240.54964098
"77516","Ville-Saint-Jacques",147.12410761
"77517","Villevaude",680.03010319
"77518","Villiers-en-Biere",1085.29419212
"77519","Villiers-Saint-Georges",128.27535919
"77520","Villiers-sous-Grez",139.98538138
"77521","Villiers-sur-Morin",462.37585555
"77522","Villiers-sur-Seine",69.81171485
"77523","Villuis",76.62787044
"77524","Vimpelles",124.74037398
"77525","Vinantes",245.97677214
"77526","Vincy-Manoeuvre",89.84261815
"77527","Voinsles",83.95849936
"77528","Voisenon",2167.06426766
"77529","Voulangis",371.11644125
"77530","Voulton",22.40987961
"77531","Voulx",176.71080406
"77532","Vulaines-les-Provins",77.67549355
"77533","Vulaines-sur-Seine",693.86546181
"77534","Yebles",375.83740963
"78003","Ablis",339.2677058
"78005","Acheres",2991.55432829
"78006","Adainville",103.98297033
"78007","Aigremont",1535.09767322
"78009","Allainville",59.45016164
"78010","Les Alluets-le-Roi",156.22047221
"78013","Andelu",220.50333992
"78015","Andresy",2834.33158971
"78020","Arnouville-les-Mantes",161.29135527
"78029","Aubergenville",2004.18453724
"78030","Auffargis",160.61151769
"78031","Auffreville-Brasseuil",2086.68608886
"78033","Aulnay-sur-Mauldre",852.62482438
"78034","Auteuil",201.98917301
"78036","Autouillet",174.58378709
"78043","Bailly",854.79226213
"78048","Bazainville",189.47854829
"78049","Bazemont",418.33072025
"78050","Bazoches-sur-Guyonne",175.53522106
"78053","Behoust",175.33411495
"78057","Bennecourt",689.38248225
"78062","Beynes",482.50061808
"78068","Blaru",101.45197299
"78070","Boinville-en-Mantois",235.77409173
"78071","Boinville-le-Gaillard",94.77050525
"78072","Boinvilliers",117.06390446
"78073","Bois-d'Arcy",2733.15121866
"78076","Boissets",58.07045333
"78077","La Boissiere-Ecole",74.83058929
"78082","Boissy-Mauvoisin",210.54288953
"78084","Boissy-sans-Avoir",193.90702353
"78087","Bonnelles",155.22086811
"78089","Bonnieres-sur-Seine",707.28542677
"78090","Bouafle",1538.03043316
"78092","Bougival",2890.34948778
"78096","Bourdonne",81.56210935
"78104","Breuil-Bois-Robert",760.43517294
"78107","Breval",261.71843813
"78108","Les Breviaires",142.86515459
"78113","Brueil-en-Vexin",285.72567474
"78117","Buc",917.99694764
"78118","Buchelay",4829.40441346
"78120","Bullion",108.06708345
"78123","Carrieres-sous-Poissy",3539.5879691
"78124","Carrieres-sur-Seine",8931.09364608
"78125","La Celle-les-Bordes",53.53594038
"78126","La Celle-Saint-Cloud",2455.67320686
"78128","Cernay-la-Ville",56.73620226
"78133","Chambourcy",1098.10423762
"78138","Chanteloup-les-Vignes",2724.79163568
"78140","Chapet",2164.70719219
"78143","Chateaufort",388.33406162
"78146","Chatou",3679.60716681
"78147","Chaufour-les-Bonnieres",102.45788966
"78152","Chavenay",530.75158707
"78158","Le Chesnay",2576.13247948
"78160","Chevreuse",404.86752619
"78162","Choisel",76.28651833
"78163","Civry-la-Foret",86.46114608
"78164","Clairefontaine-en-Yvelines",38.15095257
"78165","Les Clayes-sous-Bois",2685.44313539
"78168","Coignieres",1472.76601105
"78171","Conde-sur-Vesgre",99.7290161
"78172","Conflans-Sainte-Honorine",4443.14503265
"78185","Courgent",155.19216723
"78188","Cravent",76.60819597
"78189","Crespieres",90.61658899
"78190","Croissy-sur-Seine",2878.0442593
"78192","Dammartin-en-Serve",153.93889901
"78193","Dampierre-en-Yvelines",87.38324515
"78194","Dannemarie",93.85875466
"78196","Davron",104.83128888
"78202","Drocourt",216.37257981
"78206","Ecquevilly",527.19734095
"78208","Elancourt",5019.20507164
"78209","Emance",45.27899624
"78217","Epone",1321.24200151
"78220","Les Essarts-le-Roi",433.5963905
"78224","L'Etang-la-Ville",632.13964647
"78227","Evecquemont",1411.65396792
"78230","La Falaise",1178.21640646
"78231","Favrieux",142.32856872
"78233","Feucherolles",114.15062488
"78234","Flacourt",102.4099292
"78236","Flexanville",101.79518688
"78237","Flins-Neuve-Eglise",121.98862926
"78238","Flins-sur-Seine",1934.21588852
"78239","Follainville-Dennemont",2018.95508118
"78242","Fontenay-le-Fleury",2148.29307425
"78245","Fontenay-Mauvoisin",414.77646591
"78246","Fontenay-Saint-Pere",378.30116353
"78251","Fourqueux",498.33312212
"78255","Freneuse",670.4652678
"78261","Gaillon-sur-Montcient",733.79732079
"78262","Galluis",241.36721337
"78263","Gambais",154.94422176
"78264","Gambaiseuil",15.53729255
"78265","Garancieres",215.64436161
"78267","Gargenville",1422.96651152
"78269","Gazeran",134.66438728
"78276","Gommecourt",375.59456449
"78278","Goupillieres",128.75895352
"78281","Goussonville",192.66548273
"78283","Grandchamp",27.45114806
"78285","Gressey",116.23339918
"78289","Grosrouvre",112.19250558
"78290","Guernes",465.7791503
"78291","Guerville",971.3942175
"78296","Guitrancourt",1255.03536204
"78297","Guyancourt",2262.82435299
"78299","Hardricourt",2195.95343021
"78300","Hargeville",130.86440429
"78302","La Hauteville",43.28648173
"78305","Herbeville",138.73234774
"78307","Hermeray",76.45803237
"78310","Houdan",437.52569952
"78311","Houilles",10453.580689
"78314","Issou",1648.98079904
"78317","Jambville",239.07125606
"78320","Jeufosse",409.15977295
"78321","Jouars-Pontchartrain",1216.56737508
"78322","Jouy-en-Josas",610.54389127
"78324","Jouy-Mauvoisin",641.44667295
"78325","Jumeauville",125.42277827
"78327","Juziers",976.11851064
"78329","Lainville-en-Vexin",167.37993425
"78334","Levis-Saint-Nom",544.68013758
"78335","Limay",4177.70654302
"78337","Limetz-Villez",387.31108973
"78343","Les Loges-en-Josas",426.15296481
"78344","Lommoye",119.87371014
"78346","Longnes",253.54599224
"78349","Longvilliers",113.03684957
"78350","Louveciennes",2045.19070169
"78354","Magnanville",3444.0976217
"78356","Magny-les-Hameaux",1001.80779507
"78358","Maisons-Laffitte",4030.68263967
"78361","Mantes-la-Jolie",6623.71269366
"78362","Mantes-la-Ville",5387.08246682
"78364","Marcq",228.18385279
"78366","Mareil-le-Guyon",186.18787171
"78367","Mareil-Marly",1045.82458771
"78368","Mareil-sur-Mauldre",168.995701
"78372","Marly-le-Roi",1303.0401775
"78380","Maule",493.50318085
"78381","Maulette",336.6843799
"78382","Maurecourt",2980.8258485
"78383","Maurepas",2563.35090976
"78384","Medan",1472.92373197
"78385","Menerville",156.66704117
"78389","Mere",168.83761157
"78391","Mericourt",550.09024624
"78396","Le Mesnil-le-Roi",2179.62536555
"78397","Le Mesnil-Saint-Denis",1008.06593896
"78398","Les Mesnuls",102.33634514
"78401","Meulan-en-Yvelines",4291.44442924
"78402","Mezieres-sur-Seine",901.54565151
"78403","Mezy-sur-Seine",1289.38178602
"78404","Millemont",88.65234931
"78406","Milon-la-Chapelle",794.28241475
"78407","Mittainville",20.18591855
"78410","Moisson",149.41535015
"78413","Mondreville",156.72036671
"78415","Montainville",255.82887254
"78416","Montalet-le-Bois",213.41496887
"78417","Montchauvet",86.35862169
"78418","Montesson",3078.20501325
"78420","Montfort-l'Amaury",174.35272659
"78423","Montigny-le-Bretonneux",3945.53415911
"78431","Morainvilliers",394.8238543
"78437","Mousseaux-sur-Seine",312.09635565
"78439","Mulcent",121.49999142
"78440","Les Mureaux",5206.47797128
"78442","Neauphle-le-Chateau",1002.46896989
"78443","Neauphle-le-Vieux",211.93097724
"78444","Neauphlette",233.99382596
"78451","Nezel",1605.68996428
"78455","Noisy-le-Roi",635.61917092
"78460","Oinville-sur-Montcient",394.94777033
"78464","Orcemont",40.61497046
"78465","Orgerus",209.73911031
"78466","Orgeval",315.99937777
"78470","Orphin",56.83576662
"78472","Orsonville",52.01702156
"78474","Orvilliers",129.08104152
"78475","Osmoy",105.68375878
"78478","Paray-Douaville",59.24352907
"78481","Le Pecq",1682.43896603
"78484","Perdreauville",356.87206659
"78486","Le Perray-en-Yvelines",499.54958038
"78490","Plaisir",2972.21313464
"78497","Poigny-la-Foret",25.2212821
"78498","Poissy",3989.02620316
"78499","Ponthevrard",182.72654847
