"ID","NAMES","agriculteurs_AsTheCowRolls_ACC_0.01"
"77047","Bouleurs",9.02745798815441
"77048","Bourron-Marlotte",12.2057456801755
"77049","Boutigny",10.6185915075204
"77050","Bransles",11.6831041541501
"77051","Bray-sur-Seine",11.3058969156541
"77052","Breau",12.721445536129
"77053","Brie-Comte-Robert",8.48884191772099
"77054","La Brosse-Montceaux",11.9610017347815
"77055","Brou-sur-Chantereine",10.2901145162454
"77056","Burcy",10.2028473027808
"77057","Bussieres",10.7788910493381
"77058","Bussy-Saint-Georges",10.0720340855067
"77059","Bussy-Saint-Martin",10.2397151484313
"77060","Buthiers",10.9358259075116
"77061","Cannes-Ecluse",10.9496547616757
"77062","Carnetin",11.8622767981852
"77063","La Celle-sur-Morin",8.7279110476152
"77065","Cely",9.2361160770094
"77066","Cerneux",8.46311870254254
"77067","Cesson",10.5973751448098
"77068","Cessoy-en-Montois",9.394942500235
"77069","Chailly-en-Biere",8.57997251989769
"77070","Chailly-en-Brie",9.26763258903552
"77071","Chaintreaux",8.91245717664708
"77072","Chalautre-la-Grande",15.6967487868244
"77073","Chalautre-la-Petite",9.56913473281179
"77075","Chalifert",10.9873340807111
"77076","Chalmaison",10.4384786732018
"77077","Chambry",10.9114376772808
"77078","Chamigny",11.0352641064211
"77079","Champagne-sur-Seine",13.1215410108491
"77080","Champcenest",8.22833110808437
"77081","Champdeuil",10.6323890649472
"77082","Champeaux",12.4788008446878
"77083","Champs-sur-Marne",8.16554166753655
"77084","Changis-sur-Marne",10.9735139018383
"77085","Chanteloup-en-Brie",10.7180943471581
"77086","La Chapelle-Gauthier",12.2709792328339
"77087","La Chapelle-Iger",10.585172871746
"77088","La Chapelle-la-Reine",9.19054695317845
"77089","La Chapelle-Rablais",12.4826170752197
"77090","La Chapelle-Saint-Sulpice",9.50362968655411
"77091","Les Chapelles-Bourbon",9.46443259243278
"77093","La Chapelle-Moutils",11.878518162854
"77094","Charmentray",11.2963553032669
"77095","Charny",10.8948387260003
"77096","Chartrettes",12.9347353375892
"77097","Chartronges",8.69454965988733
"77098","Chateaubleau",10.8407514130291
"77099","Chateau-Landon",11.0549981320431
"77100","Le Chatelet-en-Brie",12.645417490485
"77101","Chatenay-sur-Seine",11.668194143779
"77102","Chatenoy",9.22676111717613
"77103","Chatillon-la-Borde",13.1946250772261
"77104","Chatres",9.56995539537295
"77106","Chauffry",12.2334820328746
"77107","Chaumes-en-Brie",9.65575872908316
"77108","Chelles",9.03950321695156
"77109","Chenoise",10.1872463971562
"77110","Chenou",10.1820862720876
"77111","Chessy",10.6598255177451
"77112","Chevrainvilliers",9.30294886950916
"77113","Chevru",9.20980014517358
"77114","Chevry-Cossigny",9.84123698274102
"77115","Chevry-en-Sereine",9.73708413600912
"77116","Choisy-en-Brie",9.15243349283481
"77117","Citry",13.9741358346329
"77118","Claye-Souilly",10.0810081985411
"77119","Clos-Fontaine",11.0608082681274
"77120","Cocherel",10.4516101471791
"77121","Collegien",9.05561726094413
"77122","Combs-la-Ville",10.1990090496801
"77123","Compans",11.2069494382086
"77124","Conches-sur-Gondoire",10.7082597539986
"77125","Conde-Sainte-Libiaire",10.8986205500923
"77126","Congis-sur-Therouanne",12.2714029032902
"77127","Coubert",8.71840790526333
"77128","Couilly-Pont-aux-Dames",8.73408986210854
"77129","Coulombs-en-Valois",11.731189340279
"77130","Coulommes",9.03039165358858
"77131","Coulommiers",8.8114050411776
"77132","Coupvray",10.8634153358388
"77133","Courcelles-en-Bassee",12.4670979686486
"77134","Courchamp",9.29665148091531
"77135","Courpalay",9.31961162866372
"77136","Courquetaine",10.6186561139411
"77137","Courtacon",6.50437438109729
"77138","Courtomer",11.1349619493887
"77139","Courtry",10.7724223421947
"77140","Coutencon",12.934838707441
"77141","Coutevroult",9.05294414435124
"77142","Crecy-la-Chapelle",8.58086104758826
"77143","Cregy-les-Meaux",10.0384908146182
"77144","Crevecoeur-en-Brie",9.03767689928314
"77145","Crisenoy",11.2760191626994
"77146","Croissy-Beaubourg",9.63547084686362
"77147","La Croix-en-Brie",10.7122595354864
"77148","Crouy-sur-Ourcq",14.2842756595045
"77149","Cucharmoy",10.9161306302132
"77150","Cuisy",11.9040359862187
"77151","Dagny",8.48088894153924
"77152","Dammarie-les-Lys",10.2692766721987
"77153","Dammartin-en-Goele",12.6572374099992
"77154","Dammartin-sur-Tigeaux",10.0313759874577
"77155","Dampmart",12.0892450461453
"77156","Darvault",9.4939568044192
"77157","Dhuisy",10.4866504866227
"77158","Diant",11.3325016604859
"77159","Donnemarie-Dontilly",10.017024420642
"77161","Dormelles",9.95112157354183
"77162","Doue",11.2816048591317
"77163","Douy-la-Ramee",16.4482396399723
"77164","Echouboulains",13.9216844086635
"77165","Les Ecrennes",13.3835555365712
"77166","Ecuelles",11.5465309018639
"77167","Egligny",11.5100121412322
"77168","Egreville",10.0687341587305
"77169","Emerainville",9.46121809191538
"77170","Episy",11.0831733668961
"77171","Esbly",10.4359908724206
"77172","Esmans",10.4626070669447
"77173","Etrepilly",11.858962710795
"77174","Everly",10.2085822054208
"77175","Evry-Gregy-sur-Yerre",10.1045133032395
"77176","Faremoutiers",8.12171700356713
"77177","Favieres",10.7729384268487
"77178","Fay-les-Nemours",10.2374153007768
"77179","Fericy",15.0316827398946
"77180","Ferolles-Attilly",10.4698149772756
"77181","Ferrieres-en-Brie",9.7403324374983
"77182","La Ferte-Gaucher",7.90614085455601
"77183","La Ferte-sous-Jouarre",9.09412325522091
"77184","Flagy",10.1336890778871
"77185","Fleury-en-Biere",9.37590980713001
"77186","Fontainebleau",10.6060095075846
"77187","Fontaine-Fourches",14.8646839480915
"77188","Fontaine-le-Port",14.0136882193944
"77190","Fontains",12.3399921689788
"77191","Fontenailles",11.2223136114834
"77192","Fontenay-Tresigny",8.58761270157792
"77193","Forfry",15.1954489224761
"77194","Forges",11.6653757379523
"77195","Fouju",12.1655968586564
"77196","Fresnes-sur-Marne",11.3501262861015
"77197","Fretoy",8.8543434913464
"77198","Fromont",10.2306466438501
"77199","Fublaines",11.3426596970272
"77200","Garentreville",9.4260224343998
"77201","Gastins",10.6101531165914
"77202","La Genevraye",11.3475003394476
"77203","Germigny-l'Eveque",12.0040759526168
"77204","Germigny-sous-Coulombs",13.4748266191285
"77205","Gesvres-le-Chapitre",13.7610798051751
"77206","Giremoutiers",9.71706737203451
"77207","Gironville",9.69042874141882
"77208","Gouaix",11.1982485187068
"77209","Gouvernes",10.2909544034015
"77210","La Grande-Paroisse",13.2285038934782
"77211","Grandpuits-Bailly-Carrois",10.927857980533
"77212","Gravon",13.1674138465856
"77214","Gressy",11.1625637218509
"77215","Gretz-Armainvilliers",9.47114284746711
"77216","Grez-sur-Loing",10.9797250760425
"77217","Grisy-Suisnes",8.94263990251283
"77218","Grisy-sur-Seine",12.1776087602009
"77219","Guerard",9.07997572504315
"77220","Guercheville",10.539386110831
"77221","Guermantes",10.3343923711143
"77222","Guignes",9.82013097715652
"77223","Gurcy-le-Chatel",11.1953393893056
"77224","Hautefeuille",9.47858703784091
"77225","La Haute-Maison",10.1415300755744
"77226","Hericy",13.4733078721153
"77227","Herme",8.85379835191065
"77228","Hondevilliers",12.1149240588902
"77229","La Houssaye-en-Brie",8.6624974406868
"77230","Ichy",9.00943748510443
"77231","Isles-les-Meldeuses",10.9122612599366
"77232","Isles-les-Villenoy",10.880355953292
"77233","Iverny",10.5127986405579
"77234","Jablines",12.9661464291735
"77235","Jaignes",10.6516535991362
"77236","Jaulnes",11.2744400527667
"77237","Jossigny",10.1993155142219
"77238","Jouarre",10.2237718064156
"77239","Jouy-le-Chatel",8.22133462432932
"77240","Jouy-sur-Morin",10.2244805460858
"77241","Juilly",11.5227664544636
"77242","Jutigny",8.39047588813847
"77243","Lagny-sur-Marne",10.2895446685964
"77244","Larchant",9.83206073753639
"77245","Laval-en-Brie",11.5633002222184
"77246","Lechelle",11.2708761564883
"77247","Lescherolles",10.405633239538
"77248","Lesches",11.74535500726
"77249","Lesigny",9.70859868387549
"77250","Leudon-en-Brie",8.16411942795532
"77251","Lieusaint",10.1932387504103
"77252","Limoges-Fourches",9.63976592131828
"77253","Lissy",9.34423096205912
"77254","Liverdy-en-Brie",10.7068102010066
"77255","Livry-sur-Seine",11.875715950775
"77256","Lizines",9.56736444878284
"77257","Lizy-sur-Ourcq",9.99215716536916
"77258","Lognes",8.55310332066271
"77259","Longperrier",13.029347634616
"77260","Longueville",8.62865740152334
"77261","Lorrez-le-Bocage-Preaux",7.61669633725105
"77262","Louan-Villegruis-Fontaine",16.1561078678751
"77263","Luisetaines",9.40807699226096
"77264","Lumigny-Nesles-Ormeaux",7.13871383853259
"77265","Luzancy",11.3263563968514
"77266","Machault",14.283756812389
"77267","La Madeleine-sur-Loing",10.8182021163321
"77268","Magny-le-Hongre",10.7712854480857
"77269","Maincy",10.7965964929518
"77270","Maisoncelles-en-Brie",9.21497631033725
"77271","Maisoncelles-en-Gatinais",9.24093358495285
"77272","Maison-Rouge",8.76907856275741
"77273","Marchemoret",13.0613254604391
"77274","Marcilly",12.2263976197682
"77275","Les Marets",9.70841315406765
"77276","Mareuil-les-Meaux",10.6638728315329
"77277","Marles-en-Brie",7.69648439088408
"77278","Marolles-en-Brie",10.9545809278692
"77279","Marolles-sur-Seine",11.074374278085
"77280","Mary-sur-Marne",10.18327661266
"77281","Mauperthuis",7.65939375443868
"77282","Mauregard",11.2419708265888
"77283","May-en-Multien",13.4268972650064
"77284","Meaux",9.05652251194594
"77285","Le Mee-sur-Seine",10.5437887486665
"77286","Meigneux",10.5826338911257
"77287","Meilleray",13.5316480077551
"77288","Melun",9.30232104581802
"77289","Melz-sur-Seine",11.3117801545871
"77290","Mery-sur-Marne",11.7354609149983
"77291","Le Mesnil-Amelot",11.255101833546
"77292","Messy",10.6662401973419
"77293","Misy-sur-Yonne",12.7085002884334
"77294","Mitry-Mory",11.1315251722079
"77295","Moisenay",11.6779574724455
"77296","Moissy-Cramayel",10.5087435577762
"77297","Mondreville",11.5415579143125
"77298","Mons-en-Montois",10.1085418592619
"77299","Montarlot",10.8543033492425
"77300","Montceaux-les-Meaux",10.6126957220577
"77301","Montceaux-les-Provins",10.6876350981194
"77302","Montcourt-Fromonville",11.0316163213707
"77303","Montdauphin",14.1694897618437
"77304","Montenils",16.5521634447344
"77305","Montereau-Fault-Yonne",9.92387171870449
"77306","Montereau-sur-le-Jard",10.6530187206792
"77307","Montevrain",10.7056166037259
"77308","Montge-en-Goele",12.0609853669218
"77309","Monthyon",11.0211758367087
"77310","Montigny-le-Guesdier",13.9368389431845
"77311","Montigny-Lencoup",10.3741142785418
"77312","Montigny-sur-Loing",12.616396339282
"77313","Montmachoux",11.9480324777813
"77314","Montolivet",13.478825592702
"77315","Montry",10.3010301864978
"77316","Moret-sur-Loing",12.034260630178
"77317","Mormant",11.3345903348743
"77318","Mortcerf",8.97585398906773
"77319","Mortery",10.8977459448095
"77320","Mouroux",9.84330163747096
"77321","Mousseaux-les-Bray",11.113051911311
"77322","Moussy-le-Neuf",13.2312773899982
"77323","Moussy-le-Vieux",13.970642671205
"77325","Mouy-sur-Seine",10.5136452793911
"77326","Nandy",11.0694580279268
"77327","Nangis",10.1535892277218
"77328","Nanteau-sur-Essonne",11.0774916459304
"77329","Nanteau-sur-Lunain",9.63501166687312
"77330","Nanteuil-les-Meaux",10.3679387944891
"77331","Nanteuil-sur-Marne",13.1390102843629
"77332","Nantouillet",11.9573448027774
"77333","Nemours",8.18428877025123
"77335","Chauconin-Neufmontiers",10.023859543125
"77336","Neufmoutiers-en-Brie",11.4675490521681
"77337","Noisiel",8.4196547878623
"77338","Noisy-Rudignon",10.3894847431433
"77339","Noisy-sur-Ecole",11.0873031980945
"77340","Nonville",10.206787880974
"77341","Noyen-sur-Seine",10.6403249594403
"77342","Obsonville",8.74720907600279
"77343","Ocquerre",10.3349482349745
"77344","Oissery",15.6950739288637
"77345","Orly-sur-Morin",12.5057963516946
"77347","Les Ormes-sur-Voulzie",8.64964440341533
"77348","Ormesson",9.27084587769887
"77349","Othis",15.6950591595593
"77350","Ozoir-la-Ferriere",10.4061742765361
"77352","Ozouer-le-Voulgis",10.0825997905599
"77353","Paley",8.9093047068808
"77354","Pamfou",13.148458484368
"77355","Paroy",8.18265621365684
"77356","Passy-sur-Seine",13.5539955561845
"77357","Pecy",10.2476760809421
"77358","Penchard",10.4842633094215
"77359","Perthes",8.13422040771939
"77360","Pezarches",6.89879319635166
"77361","Pierre-Levee",9.3971728650439
"77363","Le Pin",10.4879596213709
"77364","Le Plessis-aux-Bois",10.9869858467296
"77365","Le Plessis-Feu-Aussoux",8.41553573951959
"77366","Le Plessis-l'Eveque",10.8236882545306
"77367","Le Plessis-Placy",12.6361105160191
"77368","Poigny",9.63957861254612
"77369","Poincy",11.102737819535
"77370","Poligny",10.8044465721472
"77371","Pommeuse",8.83464872939049
"77372","Pomponne",10.3822345118053
"77373","Pontault-Combault",10.3140637687908
"77374","Pontcarre",10.296076466505
"77376","Precy-sur-Marne",12.5107008085073
"77377","Presles-en-Brie",10.9088483198807
"77378","Pringy",11.0828333626856
"77379","Provins",7.64577951692672
"77380","Puisieux",15.229026401797
"77381","Quiers",10.9285020509383
"77382","Quincy-Voisins",9.07689361050219
"77383","Rampillon",10.5409300578749
"77384","Reau",10.0927459238871
"77385","Rebais",9.72425611872638
"77386","Recloses",12.072067943806
"77387","Remauville",8.52622331330534
"77388","Reuil-en-Brie",10.0515309810289
"77389","La Rochette",11.0978200664605
"77390","Roissy-en-Brie",10.724413984384
"77391","Rouilly",10.480420718833
"77392","Rouvres",13.9302953048329
"77393","Rozay-en-Brie",7.1980651568729
"77394","Rubelles",10.3214501841783
"77395","Rumont",10.7898518269557
"77396","Rupereux",10.5742149040307
"77397","Saacy-sur-Marne",11.9627387770045
"77398","Sablonnieres",11.4651694058288
"77399","Saint-Ange-le-Viel",9.78482222725594
"77400","Saint-Augustin",9.09029341101613
"77401","Sainte-Aulde",11.8989308151203
"77402","Saint-Barthelemy",10.2770219011301
"77403","Saint-Brice",9.43454184146016
"77404","Sainte-Colombe",8.50659158016163
"77405","Saint-Cyr-sur-Morin",11.0576009177901
"77406","Saint-Denis-les-Rebais",10.57356224778
"77407","Saint-Fargeau-Ponthierry",10.7512408609521
"77408","Saint-Fiacre",10.8732850628242
"77409","Saint-Germain-Laval",10.5459706592183
"77410","Saint-Germain-Laxis",10.6607857639036
"77411","Saint-Germain-sous-Doue",12.0134491699333
"77412","Saint-Germain-sur-Ecole",9.6424408409154
"77413","Saint-Germain-sur-Morin",9.77696755605882
"77414","Saint-Hilliers",10.327615820053
"77415","Saint-Jean-les-Deux-Jumeaux",10.1013242242654
"77416","Saint-Just-en-Brie",12.261715439702
"77417","Saint-Leger",11.6710812164381
"77418","Saint-Loup-de-Naud",9.5013815757921
"77419","Saint-Mammes",12.1991704045067
"77420","Saint-Mard",12.0025458623784
"77421","Saint-Mars-Vieux-Maisons",9.32071864349771
"77423","Saint-Martin-des-Champs",9.51963919769953
"77424","Saint-Martin-du-Boschet",12.8776168101104
"77425","Saint-Martin-en-Biere",10.4006949496791
"77426","Saint-Mery",13.318346278936
"77427","Saint-Mesmes",12.1386816540622
"77428","Saint-Ouen-en-Brie",12.4064492753887
"77429","Saint-Ouen-sur-Morin",11.2189480985389
"77430","Saint-Pathus",15.4581730796649
"77431","Saint-Pierre-les-Nemours",8.60664471425165
"77432","Saint-Remy-la-Vanne",9.95910484597536
"77433","Saints",8.52543713359797
"77434","Saint-Sauveur-les-Bray",10.9402887690903
"77435","Saint-Sauveur-sur-Ecole",10.3805367139656
"77436","Saint-Simeon",10.1624905653031
"77437","Saint-Soupplets",11.7857058169644
"77438","Saint-Thibault-des-Vignes",10.0702869135361
"77439","Salins",10.8888605238712
"77440","Sammeron",8.63833880048405
"77441","Samois-sur-Seine",14.4251354345387
"77442","Samoreau",12.5451333244144
"77443","Sancy",9.39398006292985
"77444","Sancy-les-Provins",9.84369135501772
"77445","Savigny-le-Temple",10.8906890887434
"77446","Savins",8.7373321902419
"77447","Seine-Port",11.1477401154186
"77448","Sept-Sorts",9.58899673456061
"77449","Serris",10.5344626347149
"77450","Servon",7.94146686139965
"77451","Signy-Signets",10.451105244924
"77452","Sigy",8.52357295114357
"77453","Sivry-Courtry",11.9701735358735
"77454","Sognolles-en-Montois",9.28806834718189
"77455","Soignolles-en-Brie",9.11980628573781
"77456","Soisy-Bouy",10.501731513765
"77457","Solers",9.02773955249022
"77458","Souppes-sur-Loing",10.1805216286842
"77459","Sourdun",8.04532829105549
"77460","Tancrou",10.6920313962687
"77461","Thenisy",8.46075124818528
"77462","Thieux",11.650322167267
"77463","Thomery",13.2230213389037
"77464","Thorigny-sur-Marne",11.2430293778165
"77465","Thoury-Ferottes",9.30859794074626
"77466","Tigeaux",10.2509901914481
"77467","La Tombe",11.0565697658976
"77468","Torcy",9.02534324099905
"77469","Touquin",7.1464250797481
"77470","Tournan-en-Brie",9.36747861486132
"77471","Tousson",9.50815389465581
"77472","La Tretoire",11.3428107566998
"77473","Treuzy-Levelay",10.1193467561518
"77474","Trilbardou",10.460850427704
"77475","Trilport",10.2224196210755
"77476","Trocy-en-Multien",11.6581243845296
"77477","Ury",10.0460164370305
"77478","Ussy-sur-Marne",9.44180778359498
"77479","Vaires-sur-Marne",10.4776672577467
"77480","Valence-en-Brie",12.7361217097564
"77481","Vanville",9.86918545347073
"77482","Varennes-sur-Seine",10.2643351582559
"77483","Varreddes",10.6566793781248
"77484","Vaucourtois",9.8302208288584
"77485","Le Vaudoue",10.2053307756851
"77486","Vaudoy-en-Brie",7.84506396919947
"77487","Vaux-le-Penil",11.4362747433949
"77489","Vaux-sur-Lunain",10.3658310716803
"77490","Vendrest",11.4559936649775
"77491","Veneux-les-Sablons",12.6209999815576
"77492","Verdelot",13.0736388405632
"77493","Verneuil-l'Etang",10.6848466043569
"77494","Vernou-la-Celle-sur-Seine",14.3361992616658
"77495","Vert-Saint-Denis",10.2407080385407
"77496","Vieux-Champagne",10.9628185294066
"77498","Vignely",10.9544119234981
"77500","Villebeon",10.1482097462187
"77501","Villecerf",8.58074784064967
"77504","Villemarechal",8.71648436408922
"77505","Villemareuil",10.5028490672469
"77506","Villemer",9.131076389431
"77507","Villenauxe-la-Petite",12.3072096219926
"77508","Villeneuve-le-Comte",10.0216423962395
"77509","Villeneuve-les-Bordes",10.9295092897119
"77510","Villeneuve-Saint-Denis",10.5417549759499
"77511","Villeneuve-sous-Dammartin",12.3754658813058
"77512","Villeneuve-sur-Bellot",14.0467077753056
"77513","Villenoy",9.47446752731686
"77514","Villeparisis",10.3244941240137
"77515","Villeroy",10.4415942941032
"77516","Ville-Saint-Jacques",9.13334793176767
"77517","Villevaude",10.6778418980437
"77518","Villiers-en-Biere",9.97768305898731
"77519","Villiers-Saint-Georges",10.9796281407716
"77520","Villiers-sous-Grez",10.8395790187166
"77521","Villiers-sur-Morin",9.04271701802775
"77522","Villiers-sur-Seine",11.3901016730676
"77523","Villuis",13.5298084518711
"77524","Vimpelles",10.5713095996634
"77525","Vinantes",12.2063271431932
"77526","Vincy-Manoeuvre",16.9417526736043
"77527","Voinsles",8.79189455794238
"77528","Voisenon",10.3284275787932
"77529","Voulangis",9.95887974365676
"77530","Voulton",11.1194644784936
"77531","Voulx",9.73628363978158
"77532","Vulaines-les-Provins",9.17282948598325
"77533","Vulaines-sur-Seine",12.8259258411114
"77534","Yebles",10.2668267035059
"78003","Ablis",10.9270976691629
"78005","Acheres",9.71614522410572
"78006","Adainville",15.6008416074323
"78007","Aigremont",7.82623183076441
"78009","Allainville",10.2672135176526
"78010","Les Alluets-le-Roi",8.4834214891231
"78013","Andelu",9.48878171127871
"78015","Andresy",9.86662726882247
"78020","Arnouville-les-Mantes",11.02299646319
"78029","Aubergenville",7.93295239169511
"78030","Auffargis",11.2833167667807
"78031","Auffreville-Brasseuil",9.95798549149939
"78033","Aulnay-sur-Mauldre",7.89395944033082
"78034","Auteuil",11.1974126607048
"78036","Autouillet",11.663522620565
"78043","Bailly",6.24978763737684
"78048","Bazainville",11.5466394838684
"78049","Bazemont",8.95950415846881
"78050","Bazoches-sur-Guyonne",10.8347519195432
"78053","Behoust",11.4153437821763
"78057","Bennecourt",13.2606003647277
"78062","Beynes",9.40393611872776
"78068","Blaru",16.4097138496496
"78070","Boinville-en-Mantois",11.3806478727648
"78071","Boinville-le-Gaillard",10.6681550016167
"78072","Boinvilliers",10.7306949723401
"78073","Bois-d'Arcy",7.42630968632096
"78076","Boissets",13.307876240468
"78077","La Boissiere-Ecole",18.0528551391795
"78082","Boissy-Mauvoisin",10.7469412294869
"78084","Boissy-sans-Avoir",11.2328446562956
"78087","Bonnelles",10.3839081706115
"78089","Bonnieres-sur-Seine",13.9532230324929
"78090","Bouafle",8.90743769303775
"78092","Bougival",5.29925033311653
"78096","Bourdonne",13.0640724009792
"78104","Breuil-Bois-Robert",10.4504310748439
"78107","Breval",10.6657501798265
"78108","Les Breviaires",11.814341582928
"78113","Brueil-en-Vexin",10.9112848300362
"78117","Buc",8.78380777476096
"78118","Buchelay",8.9842084639241
"78120","Bullion",11.4172915908943
"78123","Carrieres-sous-Poissy",7.80950310803126
"78124","Carrieres-sur-Seine",5.29648061051815
"78125","La Celle-les-Bordes",12.7781675705699
"78126","La Celle-Saint-Cloud",5.3342230265296
"78128","Cernay-la-Ville",11.2396996061898
"78133","Chambourcy",7.54699904200193
"78138","Chanteloup-les-Vignes",9.43876372330213
"78140","Chapet",10.2054802546642
"78143","Chateaufort",10.0630824440289
"78146","Chatou",5.25742412869245
"78147","Chaufour-les-Bonnieres",12.9184583205947
"78152","Chavenay",7.60086349185993
"78158","Le Chesnay",5.3956463902146
"78160","Chevreuse",11.0646782392709
"78162","Choisel",11.1719029356073
"78163","Civry-la-Foret",11.9707252851828
"78164","Clairefontaine-en-Yvelines",12.2804314688827
"78165","Les Clayes-sous-Bois",9.00216805186647
"78168","Coignieres",11.2187406975633
"78171","Conde-sur-Vesgre",13.9010782732412
"78172","Conflans-Sainte-Honorine",9.19492797537112
"78185","Courgent",10.0463359555965
"78188","Cravent",14.8351886276748
"78189","Crespieres",7.60306856214579
"78190","Croissy-sur-Seine",5.69842843058603
"78192","Dammartin-en-Serve",10.1440023959791
"78193","Dampierre-en-Yvelines",11.5711090074626
"78194","Dannemarie",15.4359370129805
"78196","Davron",8.40140393435282
"78202","Drocourt",11.569060543001
"78206","Ecquevilly",9.46290371926663
"78208","Elancourt",10.890304498857
"78209","Emance",16.9053370447794
"78217","Epone",7.60421830070661
"78220","Les Essarts-le-Roi",10.9816302699094
"78224","L'Etang-la-Ville",6.39058052570979
"78227","Evecquemont",9.42576167942065
"78230","La Falaise",7.66929676415214
"78231","Favrieux",8.8725821828392
"78233","Feucherolles",7.09971887933496
"78234","Flacourt",10.4895915825198
"78236","Flexanville",11.2242367219848
"78237","Flins-Neuve-Eglise",11.7280940540023
"78238","Flins-sur-Seine",7.89675999062054
"78239","Follainville-Dennemont",13.378293125
"78242","Fontenay-le-Fleury",7.86823379316916
"78245","Fontenay-Mauvoisin",9.54620813613445
"78246","Fontenay-Saint-Pere",12.2678109301202
"78251","Fourqueux",6.70705490917161
"78255","Freneuse",14.1323635333306
"78261","Gaillon-sur-Montcient",9.62701382495368
"78262","Galluis",10.351391511286
"78263","Gambais",12.1640466557746
"78264","Gambaiseuil",12.5755987153648
"78265","Garancieres",11.6667685643188
"78267","Gargenville",9.05220035593171
"78269","Gazeran",14.1450245589939
"78276","Gommecourt",17.6609810176532
"78278","Goupillieres",10.9290371862266
"78281","Goussonville",11.336567658816
"78283","Grandchamp",18.0396864708307
"78285","Gressey",14.2302740985552
"78289","Grosrouvre",12.8186154191821
"78290","Guernes",17.2157472020477
"78291","Guerville",11.4594316751098
"78296","Guitrancourt",11.3113552205175
"78297","Guyancourt",9.37277083647093
"78299","Hardricourt",8.51165187166933
"78300","Hargeville",10.8606908393769
"78302","La Hauteville",18.3040310740144
"78305","Herbeville",9.17023696102532
"78307","Hermeray",17.286295137115
"78310","Houdan",13.2323819772907
"78311","Houilles",5.42419673675365
"78314","Issou",9.14958625915664
"78317","Jambville",11.6989742414458
"78320","Jeufosse",12.1011521409294
"78321","Jouars-Pontchartrain",10.1670481886674
"78322","Jouy-en-Josas",7.49770628736011
"78324","Jouy-Mauvoisin",9.46651704886325
"78325","Jumeauville",10.9654272094443
"78327","Juziers",9.96482245422329
"78329","Lainville-en-Vexin",11.5843604892102
"78334","Levis-Saint-Nom",13.2660101056967
"78335","Limay",10.3332515124223
"78337","Limetz-Villez",16.4954291329354
"78343","Les Loges-en-Josas",9.04897316003903
"78344","Lommoye",15.2162351838655
"78346","Longnes",9.55125148949388
"78349","Longvilliers",10.6959499397553
"78350","Louveciennes",5.4902753465131
