"ID","NAMES","intermediaires_AsTheCowRolls_ACC_0.01"
"77100","Le Chatelet-en-Brie",13.793529013234
"77101","Chatenay-sur-Seine",26.6399162596268
"77102","Chatenoy",23.7578042893974
"77103","Chatillon-la-Borde",15.5206788959119
"77104","Chatres",13.4206194174227
"77106","Chauffry",25.2919781794499
"77107","Chaumes-en-Brie",15.5245206461309
"77108","Chelles",5.22533216505371
"77109","Chenoise",25.3900177827838
"77110","Chenou",29.8608099561292
"77111","Chessy",7.93008970477398
"77112","Chevrainvilliers",23.6432034041077
"77113","Chevru",24.6352990135111
"77114","Chevry-Cossigny",10.1788294917381
"77115","Chevry-en-Sereine",28.6050831308959
"77116","Choisy-en-Brie",25.1563281392496
"77117","Citry",25.5684957974773
"77118","Claye-Souilly",7.66331913068279
"77119","Clos-Fontaine",22.7664598841708
"77120","Cocherel",20.7728763980858
"77121","Collegien",5.60796831601543
"77122","Combs-la-Ville",7.49939771010286
"77123","Compans",10.2613859370748
"77124","Conches-sur-Gondoire",6.90191896741693
"77125","Conde-Sainte-Libiaire",10.8510165697215
"77126","Congis-sur-Therouanne",19.0787666107467
"77127","Coubert",10.9993233413468
"77128","Couilly-Pont-aux-Dames",9.54278730845659
"77129","Coulombs-en-Valois",25.1412871232714
"77130","Coulommes",12.8041936050457
"77131","Coulommiers",18.1256237643132
"77132","Coupvray",9.43183072336647
"77133","Courcelles-en-Bassee",25.5153572607018
"77134","Courchamp",30.3803319677801
"77135","Courpalay",19.5457378746716
"77136","Courquetaine",14.624489327055
"77137","Courtacon",25.759359837889
"77138","Courtomer",20.021209897235
"77139","Courtry",6.38115907398887
"77140","Coutencon",24.2278057074499
"77141","Coutevroult",10.3730860008917
"77142","Crecy-la-Chapelle",12.5833199244272
"77143","Cregy-les-Meaux",11.196573575584
"77144","Crevecoeur-en-Brie",15.5428124202894
"77145","Crisenoy",11.9702800066544
"77146","Croissy-Beaubourg",6.03802582668712
"77147","La Croix-en-Brie",25.2351342594251
"77148","Crouy-sur-Ourcq",25.8088119561036
"77149","Cucharmoy",27.3847855213644
"77150","Cuisy",15.1639000180336
"77151","Dagny",22.4054132902643
"77152","Dammarie-les-Lys",9.6845227249488
"77153","Dammartin-en-Goele",12.3768696034947
"77154","Dammartin-sur-Tigeaux",15.2045665610162
"77155","Dampmart",9.01006658601005
"77156","Darvault",19.3938327954022
"77157","Dhuisy",20.9270283403764
"77158","Diant",28.7746300002702
"77159","Donnemarie-Dontilly",26.8575644414873
"77161","Dormelles",23.9099091580061
"77162","Doue",23.3361223096215
"77163","Douy-la-Ramee",20.0298124837617
"77164","Echouboulains",21.6433785505124
"77165","Les Ecrennes",16.82112800261
"77166","Ecuelles",18.1354615844357
"77167","Egligny",28.7982848071061
"77168","Egreville",25.3819499191508
"77169","Emerainville",5.77864244279039
"77170","Episy",17.3496737196616
"77171","Esbly",9.86466825129115
"77172","Esmans",22.2044412030111
"77173","Etrepilly",16.6115749201758
"77174","Everly",32.8594512487235
"77175","Evry-Gregy-sur-Yerre",10.3139639604955
"77176","Faremoutiers",16.9509633407552
"77177","Favieres",11.6085549047836
"77178","Fay-les-Nemours",23.358256332785
"77179","Fericy",16.5165627746033
"77180","Ferolles-Attilly",8.78403733529051
"77181","Ferrieres-en-Brie",6.31469654582359
"77182","La Ferte-Gaucher",27.5536285729432
"77183","La Ferte-sous-Jouarre",17.7885738430238
"77184","Flagy",25.0617100529311
"77185","Fleury-en-Biere",12.3833597755768
"77186","Fontainebleau",13.2838074091108
"77187","Fontaine-Fourches",35.4882094894173
"77188","Fontaine-le-Port",14.7308439442269
"77190","Fontains",23.3787911494376
"77191","Fontenailles",19.3881508767964
"77192","Fontenay-Tresigny",15.3645397822247
"77193","Forfry",17.7208296207729
"77194","Forges",19.9655681262593
"77195","Fouju",14.4107038979351
"77196","Fresnes-sur-Marne",10.4604068608835
"77197","Fretoy",24.3732947580171
"77198","Fromont",23.1289761355536
"77199","Fublaines",14.6521985201283
"77200","Garentreville",26.2237140701563
"77201","Gastins",21.9869564522531
"77202","La Genevraye",19.468774411365
"77203","Germigny-l'Eveque",16.3566203266308
"77204","Germigny-sous-Coulombs",25.217231759734
"77205","Gesvres-le-Chapitre",16.669278911432
"77206","Giremoutiers",16.9712984698998
"77207","Gironville",29.0603665502056
"77208","Gouaix",35.1980884566006
"77209","Gouvernes",6.06812272832428
"77210","La Grande-Paroisse",21.170301031648
"77211","Grandpuits-Bailly-Carrois",20.5669632780232
"77212","Gravon",26.9535826650985
"77214","Gressy",9.80824088696408
"77215","Gretz-Armainvilliers",10.1437788568035
"77216","Grez-sur-Loing",18.2482810302395
"77217","Grisy-Suisnes",10.6290872333364
"77218","Grisy-sur-Seine",32.5328151824365
"77219","Guerard",15.3745836535964
"77220","Guercheville",22.8236365850273
"77221","Guermantes",6.24004643458767
"77222","Guignes",13.7157550554982
"77223","Gurcy-le-Chatel",26.1239373337022
"77224","Hautefeuille",18.1495368756357
"77225","La Haute-Maison",15.8177190855544
"77226","Hericy",15.1484499877287
"77227","Herme",33.0828748978551
"77228","Hondevilliers",25.981709614679
"77229","La Houssaye-en-Brie",15.0081989856508
"77230","Ichy",28.6330492307199
"77231","Isles-les-Meldeuses",17.8409443485995
"77232","Isles-les-Villenoy",10.8339240699469
"77233","Iverny",12.6819514369073
"77234","Jablines",11.3605334117683
"77235","Jaignes",19.5001119450697
"77236","Jaulnes",30.6589875704086
"77237","Jossigny",7.38059010847566
"77238","Jouarre",19.1195053329984
"77239","Jouy-le-Chatel",21.1280380923866
"77240","Jouy-sur-Morin",27.2475374768774
"77241","Juilly",12.9356358824284
"77242","Jutigny",30.9631230772266
"77243","Lagny-sur-Marne",6.07817384829701
"77244","Larchant",20.4649177562535
"77245","Laval-en-Brie",21.345957123577
"77246","Lechelle",35.6792461179986
"77247","Lescherolles",30.7443093854608
"77248","Lesches",10.6530980790865
"77249","Lesigny",7.21712532682263
"77250","Leudon-en-Brie",27.264391558352
"77251","Lieusaint",7.11886394164692
"77252","Limoges-Fourches",10.4854564981767
"77253","Lissy",10.8854652275293
"77254","Liverdy-en-Brie",14.2499668467352
"77255","Livry-sur-Seine",10.6308259034552
"77256","Lizines",29.209921583558
"77257","Lizy-sur-Ourcq",19.5404045584891
"77258","Lognes",5.48642275341392
"77259","Longperrier",12.6370070523689
"77260","Longueville",31.0261474202044
"77261","Lorrez-le-Bocage-Preaux",26.2968483458008
"77262","Louan-Villegruis-Fontaine",37.9749876446272
"77263","Luisetaines",30.8033204796162
"77264","Lumigny-Nesles-Ormeaux",16.2441001342236
"77265","Luzancy",21.4340782995475
"77266","Machault",16.8905599480265
"77267","La Madeleine-sur-Loing",24.9029133935237
"77268","Magny-le-Hongre",10.0238901630903
"77269","Maincy",9.80798892814877
"77270","Maisoncelles-en-Brie",15.7223035219476
"77271","Maisoncelles-en-Gatinais",27.9715054481013
"77272","Maison-Rouge",26.2672612436955
"77273","Marchemoret",14.4828600475404
"77274","Marcilly",15.6255286957029
"77275","Les Marets",29.9929394169776
"77276","Mareuil-les-Meaux",11.3819821894489
"77277","Marles-en-Brie",15.5054075529443
"77278","Marolles-en-Brie",23.2937677150961
"77279","Marolles-sur-Seine",22.3710215096115
"77280","Mary-sur-Marne",19.8771984914803
"77281","Mauperthuis",19.4510684606219
"77282","Mauregard",11.0603748547804
"77283","May-en-Multien",21.0899299948152
"77284","Meaux",10.6609106555786
"77285","Le Mee-sur-Seine",8.06359617287918
"77286","Meigneux",27.2744505447481
"77287","Meilleray",35.7473403966615
"77288","Melun",7.31951248289406
"77289","Melz-sur-Seine",35.6180438723226
"77290","Mery-sur-Marne",22.3198491119099
"77291","Le Mesnil-Amelot",10.7551902537711
"77292","Messy",10.0917693454984
"77293","Misy-sur-Yonne",25.5709031623882
"77294","Mitry-Mory",7.89975009884668
"77295","Moisenay",12.2922038577156
"77296","Moissy-Cramayel",8.8699764628482
"77297","Mondreville",31.7540108942633
"77298","Mons-en-Montois",29.65499807485
"77299","Montarlot",19.4426210419012
"77300","Montceaux-les-Meaux",13.2320884590625
"77301","Montceaux-les-Provins",30.8743042179064
"77302","Montcourt-Fromonville",19.5365722954153
"77303","Montdauphin",35.6694915385297
"77304","Montenils",37.9664190815659
"77305","Montereau-Fault-Yonne",20.0909494571765
"77306","Montereau-sur-le-Jard",10.3553999208192
"77307","Montevrain",7.44228334491992
"77308","Montge-en-Goele",15.0115193255285
"77309","Monthyon",13.6483864526198
"77310","Montigny-le-Guesdier",31.9827920653608
"77311","Montigny-Lencoup",22.9684236943391
"77312","Montigny-sur-Loing",18.1520256756738
"77313","Montmachoux",26.0756879744834
"77314","Montolivet",35.8839322458766
"77315","Montry",9.78187172246571
"77316","Moret-sur-Loing",17.5871844397855
"77317","Mormant",17.5298555555765
"77318","Mortcerf",15.1774145663932
"77319","Mortery",28.511187726765
"77320","Mouroux",17.3647388051555
"77321","Mousseaux-les-Bray",30.1375468508439
"77322","Moussy-le-Neuf",13.2396626485094
"77323","Moussy-le-Vieux",14.6499409636399
"77325","Mouy-sur-Seine",30.0748091847383
"77326","Nandy",7.6816242256627
"77327","Nangis",20.999455454519
"77328","Nanteau-sur-Essonne",22.8818557166879
"77329","Nanteau-sur-Lunain",23.7382259520338
"77330","Nanteuil-les-Meaux",11.7245686846346
"77331","Nanteuil-sur-Marne",24.3208952663831
"77332","Nantouillet",12.4309591948963
"77333","Nemours",18.8316826171641
"77335","Chauconin-Neufmontiers",11.5613174370463
"77336","Neufmoutiers-en-Brie",13.8159380017303
"77337","Noisiel",5.02351201277285
"77338","Noisy-Rudignon",22.4515675157114
"77339","Noisy-sur-Ecole",18.1707118578365
"77340","Nonville",21.0975279636513
"77341","Noyen-sur-Seine",33.0214370558912
"77342","Obsonville",27.4675313934111
"77343","Ocquerre",21.7834659214845
"77344","Oissery",17.2097516512608
"77345","Orly-sur-Morin",25.9121182626077
"77347","Les Ormes-sur-Voulzie",31.301212116613
"77348","Ormesson",21.6243433926474
"77349","Othis",15.4072426342637
"77350","Ozoir-la-Ferriere",8.05123910797665
"77352","Ozouer-le-Voulgis",14.6636011987574
"77353","Paley",25.5179776968871
"77354","Pamfou",17.044404381025
"77355","Paroy",30.1935545811005
"77356","Passy-sur-Seine",35.2914841713921
"77357","Pecy",21.7816808646313
"77358","Penchard",11.9659905773491
"77359","Perthes",10.9591063773917
"77360","Pezarches",17.085521487454
"77361","Pierre-Levee",14.8181825373512
"77363","Le Pin",6.55885521720075
"77364","Le Plessis-aux-Bois",14.1487800033377
"77365","Le Plessis-Feu-Aussoux",20.0529927322941
"77366","Le Plessis-l'Eveque",13.2376346818187
"77367","Le Plessis-Placy",20.194625556037
"77368","Poigny",30.9480427248139
"77369","Poincy",13.6261586985243
"77370","Poligny",24.1897487113066
"77371","Pommeuse",16.6553427458448
"77372","Pomponne",6.35152330294156
"77373","Pontault-Combault",6.07391653403197
"77374","Pontcarre",7.11242951365258
"77376","Precy-sur-Marne",11.8422316111682
"77377","Presles-en-Brie",11.938025964011
"77378","Pringy",11.3284699367929
"77379","Provins",30.1756501613415
"77380","Puisieux",18.9428973566468
"77381","Quiers",21.1424964340618
"77382","Quincy-Voisins",10.4913898579471
"77383","Rampillon",24.7795046782355
"77384","Reau",8.77226801644198
"77385","Rebais",24.8960917595176
"77386","Recloses",17.7334526743204
"77387","Remauville",25.4874444865279
"77388","Reuil-en-Brie",18.9204305966139
"77389","La Rochette",10.1817208857265
"77390","Roissy-en-Brie",7.18254540413907
"77391","Rouilly",32.011243843291
"77392","Rouvres",13.113550724234
"77393","Rozay-en-Brie",16.4968704849623
"77394","Rubelles",9.23987750651274
"77395","Rumont",23.7216876350103
"77396","Rupereux",32.313587928101
"77397","Saacy-sur-Marne",23.1255261659111
"77398","Sablonnieres",27.1404457981327
"77399","Saint-Ange-le-Viel",26.4017241085187
"77400","Saint-Augustin",20.0123506031487
"77401","Sainte-Aulde",21.0164815562728
"77402","Saint-Barthelemy",31.6900424484742
"77403","Saint-Brice",31.6749415998779
"77404","Sainte-Colombe",30.668681503461
"77405","Saint-Cyr-sur-Morin",22.7461295274576
"77406","Saint-Denis-les-Rebais",24.1586332029638
"77407","Saint-Fargeau-Ponthierry",10.2624705026224
"77408","Saint-Fiacre",14.0587725601487
"77409","Saint-Germain-Laval",21.019918857485
"77410","Saint-Germain-Laxis",10.7917141871817
"77411","Saint-Germain-sous-Doue",23.9274763175092
"77412","Saint-Germain-sur-Ecole",13.2409483714755
"77413","Saint-Germain-sur-Morin",10.1584467596755
"77414","Saint-Hilliers",29.4643155486413
"77415","Saint-Jean-les-Deux-Jumeaux",14.5805307076471
"77416","Saint-Just-en-Brie",26.6507462805688
"77417","Saint-Leger",27.860661360771
"77418","Saint-Loup-de-Naud",30.6606063636152
"77419","Saint-Mammes",16.4868635879329
"77420","Saint-Mard",11.5953509956732
"77421","Saint-Mars-Vieux-Maisons",29.6518480345303
"77423","Saint-Martin-des-Champs",30.1743114525146
"77424","Saint-Martin-du-Boschet",33.2987189120162
"77425","Saint-Martin-en-Biere",14.1083183473607
"77426","Saint-Mery",16.6502830696411
"77427","Saint-Mesmes",11.4595122220811
"77428","Saint-Ouen-en-Brie",18.646891571201
"77429","Saint-Ouen-sur-Morin",23.1104372132484
"77430","Saint-Pathus",16.275746286441
"77431","Saint-Pierre-les-Nemours",19.8992601386525
"77432","Saint-Remy-la-Vanne",25.2001836094664
"77433","Saints",20.3518598071784
"77434","Saint-Sauveur-les-Bray",31.8729163012129
"77435","Saint-Sauveur-sur-Ecole",12.2128708755683
"77436","Saint-Simeon",24.2857440837682
"77437","Saint-Soupplets",14.3907543144143
"77438","Saint-Thibault-des-Vignes",5.81914427952157
"77439","Salins",22.1488032001451
"77440","Sammeron",15.0652228265193
"77441","Samois-sur-Seine",15.5104548600918
"77442","Samoreau",13.9651377414438
"77443","Sancy",14.6442446680624
"77444","Sancy-les-Provins",30.0337282104454
"77445","Savigny-le-Temple",7.56664306135729
"77446","Savins",30.5301944679625
"77447","Seine-Port",9.91003887418823
"77448","Sept-Sorts",16.6791289925095
"77449","Serris",9.17750722648265
"77450","Servon",7.21980706632017
"77451","Signy-Signets",17.2035508972943
"77452","Sigy",29.7139472118157
"77453","Sivry-Courtry",11.9987252083575
"77454","Sognolles-en-Montois",30.0902985406254
"77455","Soignolles-en-Brie",11.5218768305053
"77456","Soisy-Bouy",34.1786504466551
"77457","Solers",12.0322444018528
"77458","Souppes-sur-Loing",23.7178043757234
"77459","Sourdun",31.3256330328569
"77460","Tancrou",20.2061993078138
"77461","Thenisy",29.7568087962663
"77462","Thieux",11.1916337232986
"77463","Thomery",16.4524902526248
"77464","Thorigny-sur-Marne",7.6248349204087
"77465","Thoury-Ferottes",25.8832003925735
"77466","Tigeaux",13.637608981122
"77467","La Tombe",24.1097779748455
"77468","Torcy",5.32798661841159
"77469","Touquin",17.8163829936013
"77470","Tournan-en-Brie",11.065530303742
"77471","Tousson",19.9025246272651
"77472","La Tretoire",27.057605762935
"77473","Treuzy-Levelay",22.6097515781473
"77474","Trilbardou",10.6686140728581
"77475","Trilport",13.0536122899343
"77476","Trocy-en-Multien",18.2999902654722
"77477","Ury",15.6471471268922
"77478","Ussy-sur-Marne",15.4672009098592
"77479","Vaires-sur-Marne",6.12948739081286
"77480","Valence-en-Brie",17.834139571769
"77481","Vanville",25.3305188633078
"77482","Varennes-sur-Seine",19.7721270434498
"77483","Varreddes",14.2775781179619
"77484","Vaucourtois",14.2455878865743
"77485","Le Vaudoue",19.120722263104
"77486","Vaudoy-en-Brie",19.6988803153765
"77487","Vaux-le-Penil",10.1670861597116
"77489","Vaux-sur-Lunain",29.2408459190694
"77490","Vendrest",24.2905808055928
"77491","Veneux-les-Sablons",17.1888661925838
"77492","Verdelot",30.4720861972549
"77493","Verneuil-l'Etang",15.8949158479516
"77494","Vernou-la-Celle-sur-Seine",18.9621406159145
"77495","Vert-Saint-Denis",7.40650455516139
"77496","Vieux-Champagne",27.7683500188205
"77498","Vignely",11.0069401963586
"77500","Villebeon",28.8976023643779
"77501","Villecerf",19.6765098984435
"77504","Villemarechal",25.1584997255647
"77505","Villemareuil",14.0514000042368
"77506","Villemer",20.4041473307454
"77507","Villenauxe-la-Petite",32.0245538901285
"77508","Villeneuve-le-Comte",10.3510036377751
"77509","Villeneuve-les-Bordes",24.1575068418243
"77510","Villeneuve-Saint-Denis",10.0747122443503
"77511","Villeneuve-sous-Dammartin",12.5687381605484
"77512","Villeneuve-sur-Bellot",30.5008736517479
"77513","Villenoy",10.6048849771865
"77514","Villeparisis",6.21434761808223
"77515","Villeroy",12.114718045172
"77516","Ville-Saint-Jacques",20.5707210543958
"77517","Villevaude",7.35762757542267
"77518","Villiers-en-Biere",11.4495559755556
"77519","Villiers-Saint-Georges",32.7863058084175
"77520","Villiers-sous-Grez",18.7021865649219
"77521","Villiers-sur-Morin",10.7688759753195
"77522","Villiers-sur-Seine",33.9463330396769
"77523","Villuis",34.0414470266618
"77524","Vimpelles",30.4608275028384
"77525","Vinantes",15.2515271245183
"77526","Vincy-Manoeuvre",22.5543102768892
"77527","Voinsles",19.4826112151626
"77528","Voisenon",9.16394906757115
"77529","Voulangis",12.3476459542717
"77530","Voulton",33.5782291705679
"77531","Voulx",27.1014141077167
"77532","Vulaines-les-Provins",28.1197750729183
"77533","Vulaines-sur-Seine",14.5122753294258
"77534","Yebles",13.9890750599638
"78003","Ablis",17.4366993451781
"78005","Acheres",7.00321759214251
"78006","Adainville",21.7404858698691
"78007","Aigremont",7.75235928116736
"78009","Allainville",18.7399715592361
"78010","Les Alluets-le-Roi",11.261319856738
"78013","Andelu",15.0091934632491
"78015","Andresy",6.71285756017422
"78020","Arnouville-les-Mantes",15.2786265595228
"78029","Aubergenville",9.23809510913096
"78030","Auffargis",11.8741813822898
"78031","Auffreville-Brasseuil",10.9820935236947
"78033","Aulnay-sur-Mauldre",11.4197047322227
"78034","Auteuil",14.344513674515
"78036","Autouillet",15.5495264530638
"78043","Bailly",6.33264350269843
"78048","Bazainville",15.8791820081743
"78049","Bazemont",12.5218342252292
"78050","Bazoches-sur-Guyonne",11.0930424738034
"78053","Behoust",16.4791914277703
"78057","Bennecourt",16.3455601884537
"78062","Beynes",11.6856283655138
"78068","Blaru",20.413786574632
"78070","Boinville-en-Mantois",14.1069602940358
"78071","Boinville-le-Gaillard",19.8643700312724
"78072","Boinvilliers",15.5712564532332
"78073","Bois-d'Arcy",6.0182192918539
"78076","Boissets",22.0511067378024
"78077","La Boissiere-Ecole",25.1455046882413
"78082","Boissy-Mauvoisin",17.3635814798901
"78084","Boissy-sans-Avoir",13.7955301353689
"78087","Bonnelles",13.0178839931528
"78089","Bonnieres-sur-Seine",16.9197931366846
"78090","Bouafle",9.09938980913117
"78092","Bougival",5.4306869761165
"78096","Bourdonne",18.6346149751641
"78104","Breuil-Bois-Robert",12.0596161325137
"78107","Breval",20.1785313386141
"78108","Les Breviaires",15.2451339223899
"78113","Brueil-en-Vexin",11.7788632782925
"78117","Buc",6.77938441342969
"78118","Buchelay",10.7390729619897
"78120","Bullion",14.3585205763249
"78123","Carrieres-sous-Poissy",6.10876885308098
"78124","Carrieres-sur-Seine",4.72565750676785
"78125","La Celle-les-Bordes",15.3802067129391
"78126","La Celle-Saint-Cloud",5.48837245597477
"78128","Cernay-la-Ville",12.9761993087866
"78133","Chambourcy",7.42568118160573
"78138","Chanteloup-les-Vignes",6.53749399140631
"78140","Chapet",10.0237617397634
"78143","Chateaufort",7.8362553100878
"78146","Chatou",5.05268744943053
"78147","Chaufour-les-Bonnieres",16.8754405597095
"78152","Chavenay",9.21127749224588
"78158","Le Chesnay",5.29871346209467
"78160","Chevreuse",11.3895717891145
"78162","Choisel",12.4015286772453
"78163","Civry-la-Foret",20.0464803218002
"78164","Clairefontaine-en-Yvelines",14.9570997077926
"78165","Les Clayes-sous-Bois",7.62351963059028
"78168","Coignieres",9.45334889981768
"78171","Conde-sur-Vesgre",20.1835779433737
"78172","Conflans-Sainte-Honorine",5.99860336798242
"78185","Courgent",15.8987817923833
"78188","Cravent",20.1975524730428
"78189","Crespieres",10.8934235799724
"78190","Croissy-sur-Seine",5.5730961893338
"78192","Dammartin-en-Serve",18.4583845074743
"78193","Dampierre-en-Yvelines",11.4538908135019
"78194","Dannemarie",20.0402024358035
"78196","Davron",10.7049525941958
"78202","Drocourt",13.1859434978908
"78206","Ecquevilly",9.95031735538345
"78208","Elancourt",7.51692610387236
"78209","Emance",22.5107426067045
"78217","Epone",9.19936865348074
"78220","Les Essarts-le-Roi",10.4840215444931
"78224","L'Etang-la-Ville",6.72238001341803
"78227","Evecquemont",8.18358175894357
"78230","La Falaise",10.3753174301669
"78231","Favrieux",13.1182360480016
"78233","Feucherolles",9.37642740712476
"78234","Flacourt",16.1262814210527
"78236","Flexanville",17.3863406732874
"78237","Flins-Neuve-Eglise",20.2513648544917
"78238","Flins-sur-Seine",8.55826630737609
"78239","Follainville-Dennemont",14.2709053025567
"78242","Fontenay-le-Fleury",6.2247813477396
"78245","Fontenay-Mauvoisin",13.1708436702381
"78246","Fontenay-Saint-Pere",13.0271959293898
"78251","Fourqueux",6.90015531666569
"78255","Freneuse",17.2164545448725
"78261","Gaillon-sur-Montcient",10.2595590623042
"78262","Galluis",11.906650532683
"78263","Gambais",16.8544321344788
"78264","Gambaiseuil",17.7299642631716
"78265","Garancieres",15.4242189193157
"78267","Gargenville",9.59033597030335
"78269","Gazeran",17.8044804815135
"78276","Gommecourt",21.2736864588305
"78278","Goupillieres",16.3507937597974
"78281","Goussonville",14.8738822585354
"78283","Grandchamp",24.4370008654971
"78285","Gressey",20.5741595322516
"78289","Grosrouvre",16.1130077381553
"78290","Guernes",18.1717730067489
"78291","Guerville",13.7524866759805
"78296","Guitrancourt",11.7081511847568
"78297","Guyancourt",6.36281363233729
"78299","Hardricourt",8.85432669347731
"78300","Hargeville",16.0087718431279
"78302","La Hauteville",25.1225217127641
"78305","Herbeville",12.8781369330936
"78307","Hermeray",23.6971602768846
"78310","Houdan",17.3785090305039
"78311","Houilles",3.82803971357758
"78314","Issou",9.25125795491601
"78317","Jambville",13.7051359791729
"78320","Jeufosse",15.3343418794102
"78321","Jouars-Pontchartrain",9.022231182926
"78322","Jouy-en-Josas",6.18624104029674
"78324","Jouy-Mauvoisin",12.0812075564918
"78325","Jumeauville",15.2412255097641
"78327","Juziers",10.0628672392802
"78329","Lainville-en-Vexin",14.1607375698449
"78334","Levis-Saint-Nom",12.066159881876
"78335","Limay",10.0520945712595
"78337","Limetz-Villez",20.1009981733828
"78343","Les Loges-en-Josas",7.09567604935814
"78344","Lommoye",21.3782465173799
"78346","Longnes",16.6524690301937
"78349","Longvilliers",12.6796448399191
"78350","Louveciennes",5.66267917968185
"78354","Magnanville",10.0715344421812
"78356","Magny-les-Hameaux",10.0339869720082
