"ID","NAMES","artisans_AsTheCrowFlies_POT_5000"
"77048","Bourron-Marlotte",344.15943471
"77049","Boutigny",981.00741546
"77050","Bransles",72.750142
"77051","Bray-sur-Seine",133.75409185
"77052","Breau",158.7477143
"77053","Brie-Comte-Robert",1424.12103944
"77054","La Brosse-Montceaux",148.27216424
"77055","Brou-sur-Chantereine",3810.65069786
"77056","Burcy",82.56133639
"77057","Bussieres",206.00371433
"77058","Bussy-Saint-Georges",2069.19949038
"77059","Bussy-Saint-Martin",3049.61939144
"77060","Buthiers",112.84497024
"77061","Cannes-Ecluse",376.40082029
"77062","Carnetin",1833.10899119
"77063","La Celle-sur-Morin",441.66226462
"77065","Cely",491.10353083
"77066","Cerneux",72.37299414
"77067","Cesson",1698.98399305
"77068","Cessoy-en-Montois",166.97931056
"77069","Chailly-en-Biere",673.93543923
"77070","Chailly-en-Brie",456.11682821
"77071","Chaintreaux",140.05173889
"77072","Chalautre-la-Grande",53.75986844
"77073","Chalautre-la-Petite",276.05852619
"77075","Chalifert",1549.59478587
"77076","Chalmaison",176.74734298
"77077","Chambry",851.13048337
"77078","Chamigny",301.27541476
"77079","Champagne-sur-Seine",751.00903862
"77080","Champcenest",64.9158439
"77081","Champdeuil",364.26386348
"77082","Champeaux",222.80693605
"77083","Champs-sur-Marne",7007.32446801
"77084","Changis-sur-Marne",313.26870203
"77085","Chanteloup-en-Brie",2282.51217512
"77086","La Chapelle-Gauthier",170.26089009
"77087","La Chapelle-Iger",169.03539095
"77088","La Chapelle-la-Reine",205.51421896
"77089","La Chapelle-Rablais",112.19033398
"77090","La Chapelle-Saint-Sulpice",119.38777488
"77091","Les Chapelles-Bourbon",394.09492096
"77093","La Chapelle-Moutils",121.07083382
"77094","Charmentray",463.74600999
"77095","Charny",359.20407539
"77096","Chartrettes",804.53642816
"77097","Chartronges",188.86757427
"77098","Chateaubleau",110.09225244
"77099","Chateau-Landon",129.64255736
"77100","Le Chatelet-en-Brie",262.80843179
"77101","Chatenay-sur-Seine",102.58794918
"77102","Chatenoy",229.23955068
"77103","Chatillon-la-Borde",191.18684806
"77104","Chatres",505.13336039
"77106","Chauffry",378.23258698
"77107","Chaumes-en-Brie",497.2971771
"77108","Chelles",6616.09119167
"77109","Chenoise",86.44996861
"77110","Chenou",131.39255625
"77111","Chessy",1956.27372695
"77112","Chevrainvilliers",180.46388273
"77113","Chevru",136.49676146
"77114","Chevry-Cossigny",1091.08016129
"77115","Chevry-en-Sereine",147.94118715
"77116","Choisy-en-Brie",210.81215817
"77117","Citry",160.45904143
"77118","Claye-Souilly",1334.86501845
"77119","Clos-Fontaine",159.77212892
"77120","Cocherel",105.75557548
"77121","Collegien",2886.64288739
"77122","Combs-la-Ville",1663.15374773
"77123","Compans",913.28979334
"77124","Conches-sur-Gondoire",2479.9912378
"77125","Conde-Sainte-Libiaire",1339.24030317
"77126","Congis-sur-Therouanne",357.17955682
"77127","Coubert",567.69770185
"77128","Couilly-Pont-aux-Dames",1263.8872972
"77129","Coulombs-en-Valois",36.24823499
"77130","Coulommes",738.88697839
"77131","Coulommiers",592.06874892
"77132","Coupvray",1610.62151704
"77133","Courcelles-en-Bassee",171.08083699
"77134","Courchamp",54.76281972
"77135","Courpalay",206.10589842
"77136","Courquetaine",499.2661541
"77137","Courtacon",76.78618855
"77138","Courtomer",369.70473735
"77139","Courtry",5129.48426428
"77140","Coutencon",83.4165175
"77141","Coutevroult",1212.50425589
"77142","Crecy-la-Chapelle",587.50022177
"77143","Cregy-les-Meaux",1171.05870477
"77144","Crevecoeur-en-Brie",266.17049033
"77145","Crisenoy",307.85352768
"77146","Croissy-Beaubourg",3384.66390943
"77147","La Croix-en-Brie",121.5723584
"77148","Crouy-sur-Ourcq",50.11484932
"77149","Cucharmoy",98.12514075
"77150","Cuisy",321.45781296
"77151","Dagny",111.90887543
"77152","Dammarie-les-Lys",1664.25153915
"77153","Dammartin-en-Goele",504.98300519
"77154","Dammartin-sur-Tigeaux",448.21748341
"77155","Dampmart",1711.62764757
"77156","Darvault",489.14987519
"77157","Dhuisy",44.45912752
"77158","Diant",123.81580605
"77159","Donnemarie-Dontilly",154.57188654
"77161","Dormelles",206.59972359
"77162","Doue",249.55297394
"77163","Douy-la-Ramee",128.39784894
"77164","Echouboulains",113.95472473
"77165","Les Ecrennes",168.7430391
"77166","Ecuelles",431.81027857
"77167","Egligny",121.17498692
"77168","Egreville",118.22211226
"77169","Emerainville",5707.07519505
"77170","Episy",333.94964981
"77171","Esbly",1319.00192845
"77172","Esmans",300.42748344
"77173","Etrepilly",194.24434704
"77174","Everly",151.38723693
"77175","Evry-Gregy-sur-Yerre",986.96725694
"77176","Faremoutiers",418.45577592
"77177","Favieres",656.01950345
"77178","Fay-les-Nemours",355.89451981
"77179","Fericy",411.16492428
"77180","Ferolles-Attilly",1728.59434353
"77181","Ferrieres-en-Brie",2115.73451771
"77182","La Ferte-Gaucher",239.58063203
"77183","La Ferte-sous-Jouarre",401.54308177
"77184","Flagy",217.58507477
"77185","Fleury-en-Biere",422.82696599
"77186","Fontainebleau",626.11754504
"77187","Fontaine-Fourches",77.97217404
"77188","Fontaine-le-Port",467.30866824
"77190","Fontains",167.01752482
"77191","Fontenailles",147.63085178
"77192","Fontenay-Tresigny",460.41370237
"77193","Forfry",216.57112278
"77194","Forges",326.54435883
"77195","Fouju",258.86246226
"77196","Fresnes-sur-Marne",691.00739366
"77197","Fretoy",112.06130165
"77198","Fromont",108.02922885
"77199","Fublaines",1158.21778801
"77200","Garentreville",100.01867329
"77201","Gastins",134.76381108
"77202","La Genevraye",361.27474954
"77203","Germigny-l'Eveque",758.30500984
"77204","Germigny-sous-Coulombs",23.53537055
"77205","Gesvres-le-Chapitre",270.85530967
"77206","Giremoutiers",392.12067965
"77207","Gironville",75.32628637
"77208","Gouaix",139.40358
"77209","Gouvernes",2794.0382879
"77210","La Grande-Paroisse",406.60081107
"77211","Grandpuits-Bailly-Carrois",196.27057392
"77212","Gravon",87.94374176
"77214","Gressy",1214.05828052
"77215","Gretz-Armainvilliers",993.09048292
"77216","Grez-sur-Loing",399.75963752
"77217","Grisy-Suisnes",751.53928672
"77218","Grisy-sur-Seine",113.18535029
"77219","Guerard",497.5721194
"77220","Guercheville",131.0950655
"77221","Guermantes",2543.6143264
"77222","Guignes",404.51532516
"77223","Gurcy-le-Chatel",138.35029945
"77224","Hautefeuille",307.01847093
"77225","La Haute-Maison",239.63474323
"77226","Hericy",635.63064298
"77227","Herme",125.78812492
"77228","Hondevilliers",119.85752299
"77229","La Houssaye-en-Brie",302.23199731
"77230","Ichy",71.59698502
"77231","Isles-les-Meldeuses",313.23960084
"77232","Isles-les-Villenoy",1199.57794427
"77233","Iverny",325.8845859
"77234","Jablines",1154.27732512
"77235","Jaignes",255.19706557
"77236","Jaulnes",115.69077639
"77237","Jossigny",1629.84136166
"77238","Jouarre",256.37124602
"77239","Jouy-le-Chatel",114.49893151
"77240","Jouy-sur-Morin",266.39186745
"77241","Juilly",468.94812325
"77242","Jutigny",175.73946376
"77243","Lagny-sur-Marne",2414.91054504
"77244","Larchant",202.31929511
"77245","Laval-en-Brie",119.30571439
"77246","Lechelle",96.3650216
"77247","Lescherolles",160.32853435
"77248","Lesches",1045.42109743
"77249","Lesigny",2637.69085363
"77250","Leudon-en-Brie",124.24391804
"77251","Lieusaint",1752.66901755
"77252","Limoges-Fourches",557.23485394
"77253","Lissy",393.54211361
"77254","Liverdy-en-Brie",500.08907853
"77255","Livry-sur-Seine",1306.32227118
"77256","Lizines",147.10788333
"77257","Lizy-sur-Ourcq",195.24461534
"77258","Lognes",4464.91455396
"77259","Longperrier",517.06617344
"77260","Longueville",210.82462729
"77261","Lorrez-le-Bocage-Preaux",147.84998443
"77262","Louan-Villegruis-Fontaine",37.61653562
"77263","Luisetaines",160.3849646
"77264","Lumigny-Nesles-Ormeaux",219.4347201
"77265","Luzancy",295.37215304
"77266","Machault",388.95854503
"77267","La Madeleine-sur-Loing",300.54618883
"77268","Magny-le-Hongre",1555.93164534
"77269","Maincy",1092.68584741
"77270","Maisoncelles-en-Brie",389.32150142
"77271","Maisoncelles-en-Gatinais",114.49341666
"77272","Maison-Rouge",112.0302006
"77273","Marchemoret",400.62679808
"77274","Marcilly",234.59331775
"77275","Les Marets",60.72965886
"77276","Mareuil-les-Meaux",1444.24680845
"77277","Marles-en-Brie",360.28314998
"77278","Marolles-en-Brie",286.3717149
"77279","Marolles-sur-Seine",280.12186886
"77280","Mary-sur-Marne",215.52197095
"77281","Mauperthuis",427.9517741
"77282","Mauregard",695.41635799
"77283","May-en-Multien",102.10593043
"77284","Meaux",1414.69323149
"77285","Le Mee-sur-Seine",1919.87977841
"77286","Meigneux",153.61652413
"77287","Meilleray",58.76279348
"77288","Melun",1793.87160823
"77289","Melz-sur-Seine",89.15704835
"77290","Mery-sur-Marne",242.24299185
"77291","Le Mesnil-Amelot",861.29062567
"77292","Messy",712.58403929
"77293","Misy-sur-Yonne",83.23594005
"77294","Mitry-Mory",1884.93949545
"77295","Moisenay",484.29862519
"77296","Moissy-Cramayel",1297.66870933
"77297","Mondreville",58.47375791
"77298","Mons-en-Montois",169.61794671
"77299","Montarlot",342.40684329
"77300","Montceaux-les-Meaux",441.62380559
"77301","Montceaux-les-Provins",52.9924409
"77302","Montcourt-Fromonville",486.87974246
"77303","Montdauphin",46.73667723
"77304","Montenils",11.78710257
"77305","Montereau-Fault-Yonne",448.63274095
"77306","Montereau-sur-le-Jard",712.06709136
"77307","Montevrain",2166.46688036
"77308","Montge-en-Goele",405.55174312
"77309","Monthyon",391.04040406
"77310","Montigny-le-Guesdier",88.4223195
"77311","Montigny-Lencoup",106.64764053
"77312","Montigny-sur-Loing",387.72833599
"77313","Montmachoux",160.45043189
"77314","Montolivet",36.87715521
"77315","Montry",1457.39128241
"77316","Moret-sur-Loing",522.60557438
"77317","Mormant",191.58250454
"77318","Mortcerf",312.55832809
"77319","Mortery",216.04693351
"77320","Mouroux",580.32562572
"77321","Mousseaux-les-Bray",118.50672677
"77322","Moussy-le-Neuf",415.95528053
"77323","Moussy-le-Vieux",478.15364125
"77325","Mouy-sur-Seine",147.218571
"77326","Nandy",1718.74241422
"77327","Nangis",193.59393013
"77328","Nanteau-sur-Essonne",106.30154342
"77329","Nanteau-sur-Lunain",173.96175277
"77330","Nanteuil-les-Meaux",1436.22036099
"77331","Nanteuil-sur-Marne",175.39851809
"77332","Nantouillet",467.95408953
"77333","Nemours",501.98524574
"77335","Chauconin-Neufmontiers",788.77283116
"77336","Neufmoutiers-en-Brie",337.73119241
"77337","Noisiel",5297.33190134
"77338","Noisy-Rudignon",279.05842699
"77339","Noisy-sur-Ecole",353.7496599
"77340","Nonville",296.6904099
"77341","Noyen-sur-Seine",108.1817123
"77342","Obsonville",91.56799466
"77343","Ocquerre",140.64838292
"77344","Oissery",226.71353908
"77345","Orly-sur-Morin",217.90671728
"77347","Les Ormes-sur-Voulzie",161.47780271
"77348","Ormesson",371.90784891
"77349","Othis",370.96602493
"77350","Ozoir-la-Ferriere",1840.07925599
"77352","Ozouer-le-Voulgis",498.06412499
"77353","Paley",144.13663165
"77354","Pamfou",201.95045451
"77355","Paroy",169.21931022
"77356","Passy-sur-Seine",102.62701605
"77357","Pecy",116.7180302
"77358","Penchard",820.82711261
"77359","Perthes",715.90056411
"77360","Pezarches",263.31544753
"77361","Pierre-Levee",186.7796696
"77363","Le Pin",3593.72879625
"77364","Le Plessis-aux-Bois",304.54583933
"77365","Le Plessis-Feu-Aussoux",183.46022829
"77366","Le Plessis-l'Eveque",320.30704338
"77367","Le Plessis-Placy",161.43695929
"77368","Poigny",337.00265492
"77369","Poincy",1239.88508614
"77370","Poligny",330.79708029
"77371","Pommeuse",559.09330358
"77372","Pomponne",2721.29326565
"77373","Pontault-Combault",4150.3176609
"77374","Pontcarre",1823.32359822
"77376","Precy-sur-Marne",713.00219726
"77377","Presles-en-Brie",606.44026164
"77378","Pringy",1157.9982588
"77379","Provins",328.80369066
"77380","Puisieux",92.86165895
"77381","Quiers",186.07105919
"77382","Quincy-Voisins",1251.85017631
"77383","Rampillon",163.6887386
"77384","Reau",1072.13575194
"77385","Rebais",248.46689798
"77386","Recloses",233.49473689
"77387","Remauville",139.14672888
"77388","Reuil-en-Brie",399.93128787
"77389","La Rochette",1563.67676053
"77390","Roissy-en-Brie",2736.36248616
"77391","Rouilly",258.3256352
"77392","Rouvres",440.93959852
"77393","Rozay-en-Brie",205.65655633
"77394","Rubelles",1278.14347549
"77395","Rumont",126.72561132
"77396","Rupereux",54.96834959
"77397","Saacy-sur-Marne",251.47551554
"77398","Sablonnieres",166.68536294
"77399","Saint-Ange-le-Viel",200.88596263
"77400","Saint-Augustin",552.77821916
"77401","Sainte-Aulde",157.96497607
"77402","Saint-Barthelemy",122.55857677
"77403","Saint-Brice",261.62902532
"77404","Sainte-Colombe",299.96839207
"77405","Saint-Cyr-sur-Morin",290.18789529
"77406","Saint-Denis-les-Rebais",308.65909804
"77407","Saint-Fargeau-Ponthierry",1209.22326712
"77408","Saint-Fiacre",820.26425823
"77409","Saint-Germain-Laval",361.24305764
"77410","Saint-Germain-Laxis",577.85223203
"77411","Saint-Germain-sous-Doue",349.19500671
"77412","Saint-Germain-sur-Ecole",551.30496352
"77413","Saint-Germain-sur-Morin",1411.94390126
"77414","Saint-Hilliers",77.23188949
"77415","Saint-Jean-les-Deux-Jumeaux",276.80198367
"77416","Saint-Just-en-Brie",107.0709311
"77417","Saint-Leger",222.5553741
"77418","Saint-Loup-de-Naud",203.72950169
"77419","Saint-Mammes",652.44926701
"77420","Saint-Mard",503.88446351
"77421","Saint-Mars-Vieux-Maisons",127.30862493
"77423","Saint-Martin-des-Champs",216.40043061
"77424","Saint-Martin-du-Boschet",54.61217612
"77425","Saint-Martin-en-Biere",331.91148015
"77426","Saint-Mery",170.19522523
"77427","Saint-Mesmes",448.66482615
"77428","Saint-Ouen-en-Brie",167.84136719
"77429","Saint-Ouen-sur-Morin",240.32051447
"77430","Saint-Pathus",242.17534771
"77431","Saint-Pierre-les-Nemours",454.50367104
"77432","Saint-Remy-la-Vanne",303.51338958
"77433","Saints",384.82498314
"77434","Saint-Sauveur-les-Bray",155.2331979
"77435","Saint-Sauveur-sur-Ecole",874.9854516
"77436","Saint-Simeon",342.3525498
"77437","Saint-Soupplets",305.02480661
"77438","Saint-Thibault-des-Vignes",3097.16239761
"77439","Salins",183.77422604
"77440","Sammeron",354.44844753
"77441","Samois-sur-Seine",640.01593448
"77442","Samoreau",821.07975301
"77443","Sancy",434.20355758
"77444","Sancy-les-Provins",72.60380999
"77445","Savigny-le-Temple",1513.33653053
"77446","Savins",170.44361937
"77447","Seine-Port",1516.25049607
"77448","Sept-Sorts",400.40878806
"77449","Serris",1616.09554629
"77450","Servon",2105.14616196
"77451","Signy-Signets",256.80857496
"77452","Sigy",169.4152557
"77453","Sivry-Courtry",500.03915426
"77454","Sognolles-en-Montois",158.81479829
"77455","Soignolles-en-Brie",475.12290915
"77456","Soisy-Bouy",211.22521409
"77457","Solers",493.31076308
"77458","Souppes-sur-Loing",197.2963495
"77459","Sourdun",173.12512796
"77460","Tancrou",179.39772422
"77461","Thenisy",173.90650162
"77462","Thieux",633.44932451
"77463","Thomery",827.03841786
"77464","Thorigny-sur-Marne",1983.35646692
"77465","Thoury-Ferottes",210.42724653
"77466","Tigeaux",574.98560645
"77467","La Tombe",107.34462426
"77468","Torcy",3794.78933581
"77469","Touquin",239.6233897
"77470","Tournan-en-Brie",507.99952174
"77471","Tousson",205.65212968
"77472","La Tretoire",215.76543257
"77473","Treuzy-Levelay",224.54332134
"77474","Trilbardou",625.14676223
"77475","Trilport",854.62748467
"77476","Trocy-en-Multien",209.42918981
"77477","Ury",188.48660488
"77478","Ussy-sur-Marne",339.19167941
"77479","Vaires-sur-Marne",4377.6927259
"77480","Valence-en-Brie",188.79456289
"77481","Vanville",127.27049522
"77482","Varennes-sur-Seine",413.62157936
"77483","Varreddes",623.9874278
"77484","Vaucourtois",516.29683989
"77485","Le Vaudoue",275.16258056
"77486","Vaudoy-en-Brie",130.37924633
"77487","Vaux-le-Penil",1387.15600088
"77489","Vaux-sur-Lunain",87.80553441
"77490","Vendrest",62.91482334
"77491","Veneux-les-Sablons",684.05333333
"77492","Verdelot",91.58471014
"77493","Verneuil-l'Etang",403.22892542
"77494","Vernou-la-Celle-sur-Seine",505.2243857
"77495","Vert-Saint-Denis",1599.25843189
"77496","Vieux-Champagne",101.7464167
"77498","Vignely",912.47829143
"77500","Villebeon",104.60053068
"77501","Villecerf",246.27409979
"77504","Villemarechal",174.58563882
"77505","Villemareuil",403.31213737
"77506","Villemer",202.37260201
"77507","Villenauxe-la-Petite",76.64287553
"77508","Villeneuve-le-Comte",594.88284636
"77509","Villeneuve-les-Bordes",111.47347315
"77510","Villeneuve-Saint-Denis",882.1145099
"77511","Villeneuve-sous-Dammartin",572.39977205
"77512","Villeneuve-sur-Bellot",122.2559757
"77513","Villenoy",1312.21014512
"77514","Villeparisis",3100.97951026
"77515","Villeroy",328.10839525
"77516","Ville-Saint-Jacques",281.63324708
"77517","Villevaude",2370.97196232
"77518","Villiers-en-Biere",1173.31091493
"77519","Villiers-Saint-Georges",61.88890202
"77520","Villiers-sous-Grez",264.12885432
"77521","Villiers-sur-Morin",1006.70235861
"77522","Villiers-sur-Seine",92.09187196
"77523","Villuis",83.9825322
"77524","Vimpelles",140.77908343
"77525","Vinantes",334.35877217
"77526","Vincy-Manoeuvre",71.2547582
"77527","Voinsles",155.64788485
"77528","Voisenon",1343.64088523
"77529","Voulangis",751.6303872
"77530","Voulton",99.73732544
"77531","Voulx",174.80379597
"77532","Vulaines-les-Provins",209.48945909
"77533","Vulaines-sur-Seine",760.5126313
"77534","Yebles",423.24013074
"78003","Ablis",148.6708405
"78005","Acheres",3468.79201765
"78006","Adainville",218.55344877
"78007","Aigremont",2029.48159621
"78009","Allainville",68.19923165
"78010","Les Alluets-le-Roi",900.67984412
"78013","Andelu",533.62615065
"78015","Andresy",3057.52670097
"78020","Arnouville-les-Mantes",454.90929505
"78029","Aubergenville",1176.13861765
"78030","Auffargis",510.17066265
"78031","Auffreville-Brasseuil",1196.99684613
"78033","Aulnay-sur-Mauldre",876.78704881
"78034","Auteuil",562.10335664
"78036","Autouillet",481.99512061
"78043","Bailly",4210.0167903
"78048","Bazainville",453.06152069
"78049","Bazemont",951.32323202
"78050","Bazoches-sur-Guyonne",788.84172352
"78053","Behoust",440.00801557
"78057","Bennecourt",357.59877154
"78062","Beynes",701.90007521
"78068","Blaru",124.31095634
"78070","Boinville-en-Mantois",715.97662331
"78071","Boinville-le-Gaillard",111.23940622
"78072","Boinvilliers",424.17732243
"78073","Bois-d'Arcy",2785.40354341
"78076","Boissets",176.27749245
"78077","La Boissiere-Ecole",195.92907666
"78082","Boissy-Mauvoisin",313.21568299
"78084","Boissy-sans-Avoir",538.18386825
"78087","Bonnelles",462.22629613
"78089","Bonnieres-sur-Seine",391.87330506
"78090","Bouafle",1390.82685964
"78092","Bougival",7768.4061344
"78096","Bourdonne",301.84666118
"78104","Breuil-Bois-Robert",987.6055155
"78107","Breval",213.17132114
"78108","Les Breviaires",426.34907705
"78113","Brueil-en-Vexin",673.89042493
"78117","Buc",2952.82451881
"78118","Buchelay",1350.2859343
"78120","Bullion",309.89076813
"78123","Carrieres-sous-Poissy",2689.19202427
"78124","Carrieres-sur-Seine",11677.12797595
"78125","La Celle-les-Bordes",256.36274503
"78126","La Celle-Saint-Cloud",7340.47398362
"78128","Cernay-la-Ville",323.23480053
"78133","Chambourcy",2351.15616564
"78138","Chanteloup-les-Vignes",2848.25945138
"78140","Chapet",1875.14312031
"78143","Chateaufort",1515.11171929
"78146","Chatou",9178.57732603
"78147","Chaufour-les-Bonnieres",152.99515314
"78152","Chavenay",1599.82158054
"78158","Le Chesnay",6260.66461686
"78160","Chevreuse",854.45049481
"78162","Choisel",522.81702976
"78163","Civry-la-Foret",257.07717046
"78164","Clairefontaine-en-Yvelines",296.96782208
"78165","Les Clayes-sous-Bois",2312.60127867
"78168","Coignieres",1257.06949313
"78171","Conde-sur-Vesgre",245.41555112
"78172","Conflans-Sainte-Honorine",3566.4352297
"78185","Courgent",320.77105173
"78188","Cravent",139.05157795
"78189","Crespieres",737.4259432
"78190","Croissy-sur-Seine",7548.55878882
"78192","Dammartin-en-Serve",268.66415485
"78193","Dampierre-en-Yvelines",608.47395324
"78194","Dannemarie",254.92347259
"78196","Davron",995.52562343
"78202","Drocourt",357.18568902
"78206","Ecquevilly",1357.66388291
"78208","Elancourt",2317.63242382
"78209","Emance",89.66964375
"78217","Epone",1001.4650651
"78220","Les Essarts-le-Roi",659.03943939
"78224","L'Etang-la-Ville",3052.42987303
"78227","Evecquemont",1657.52549754
"78230","La Falaise",922.68815247
"78231","Favrieux",539.56117084
"78233","Feucherolles",1276.17362926
"78234","Flacourt",426.25382382
"78236","Flexanville",384.1029689
"78237","Flins-Neuve-Eglise",170.57265361
"78238","Flins-sur-Seine",1321.38152201
"78239","Follainville-Dennemont",1154.09001569
"78242","Fontenay-le-Fleury",3146.39002841
"78245","Fontenay-Mauvoisin",815.25134289
"78246","Fontenay-Saint-Pere",849.44516916
"78251","Fourqueux",2914.16068784
"78255","Freneuse",432.79600058
"78261","Gaillon-sur-Montcient",1063.57459182
"78262","Galluis",519.32261756
"78263","Gambais",363.29566589
"78264","Gambaiseuil",290.1748889
"78265","Garancieres",456.14059375
"78267","Gargenville",1071.7847176
"78269","Gazeran",377.23378196
"78276","Gommecourt",303.30066
"78278","Goupillieres",356.46027201
"78281","Goussonville",671.47540277
"78283","Grandchamp",154.83805141
"78285","Gressey",281.65312044
"78289","Grosrouvre",403.60752233
"78290","Guernes",883.15247428
"78291","Guerville",1184.44183877
"78296","Guitrancourt",1050.99022842
"78297","Guyancourt",2768.01808529
"78299","Hardricourt",1310.14114476
"78300","Hargeville",365.87570193
"78302","La Hauteville",169.020077
"78305","Herbeville",754.27442001
"78307","Hermeray",161.82262231
"78310","Houdan",274.71653616
"78311","Houilles",11514.49412682
"78314","Issou",1195.43657182
"78317","Jambville",477.55251873
"78320","Jeufosse",305.71032964
"78321","Jouars-Pontchartrain",1668.43458901
"78322","Jouy-en-Josas",3023.96245413
"78324","Jouy-Mauvoisin",957.52710206
"78325","Jumeauville",545.70871125
"78327","Juziers",1114.09864032
"78329","Lainville-en-Vexin",265.37440102
"78334","Levis-Saint-Nom",941.5317518
"78335","Limay",1515.28413455
"78337","Limetz-Villez",266.38630809
"78343","Les Loges-en-Josas",2488.76554799
"78344","Lommoye",231.01937411
"78346","Longnes",221.69511724
"78349","Longvilliers",434.248767
"78350","Louveciennes",5962.84836062
"78354","Magnanville",1321.13283901
"78356","Magny-les-Hameaux",1520.09672415
"78358","Maisons-Laffitte",6163.09064064
"78361","Mantes-la-Jolie",1449.35473754
"78362","Mantes-la-Ville",1529.52847314
"78364","Marcq",542.72928933
"78366","Mareil-le-Guyon",845.30971112
"78367","Mareil-Marly",3727.53906945
"78368","Mareil-sur-Mauldre",680.5078014
"78372","Marly-le-Roi",4544.77599872
"78380","Maule",709.1124224
"78381","Maulette",326.25424221
"78382","Maurecourt",3238.51630385
"78383","Maurepas",1731.5148064
"78384","Medan",2317.64150917
"78385","Menerville",334.61034245
"78389","Mere",620.14057435
"78391","Mericourt",553.08753977
"78396","Le Mesnil-le-Roi",5548.16623081
"78397","Le Mesnil-Saint-Denis",1380.85284121
"78398","Les Mesnuls",557.24025946
"78401","Meulan-en-Yvelines",1550.9926739
"78402","Mezieres-sur-Seine",1092.15584409
"78403","Mezy-sur-Seine",1281.49356469
"78404","Millemont",456.93768221
"78406","Milon-la-Chapelle",1227.72605261
"78407","Mittainville",130.81092189
"78410","Moisson",362.25404302
"78413","Mondreville",159.20087927
"78415","Montainville",635.22381212
"78416","Montalet-le-Bois",411.94908744
"78417","Montchauvet",269.53838836
"78418","Montesson",7117.25989762
"78420","Montfort-l'Amaury",491.79931413
"78423","Montigny-le-Bretonneux",2625.2127625
"78431","Morainvilliers",1473.52011523
"78437","Mousseaux-sur-Seine",508.41885932
"78439","Mulcent",319.76328342
"78440","Les Mureaux",1675.2416711
"78442","Neauphle-le-Chateau",1473.97844706
"78443","Neauphle-le-Vieux",884.69794578
"78444","Neauphlette",190.31208555
"78451","Nezel",983.40579549
"78455","Noisy-le-Roi",3041.82925658
"78460","Oinville-sur-Montcient",813.73236982
"78464","Orcemont",212.760721
"78465","Orgerus",437.08925133
"78466","Orgeval",1559.58437755
"78470","Orphin",104.30795235
"78472","Orsonville",56.77294173
"78474","Orvilliers",347.78998817
"78475","Osmoy",377.82857033
"78478","Paray-Douaville",41.23460126
"78481","Le Pecq",5194.65324778
"78484","Perdreauville",506.80183454
"78486","Le Perray-en-Yvelines",600.29938654
"78490","Plaisir",2044.32408765
"78497","Poigny-la-Foret",264.11901189
"78498","Poissy",2423.50817985
