"ID","NAMES","ouvrier_AsTheCowRolls_POT_10"
"78437","Mousseaux-sur-Seine",1649.5028648
"78439","Mulcent",1733.80100471
"78440","Les Mureaux",14522.18204734
"78442","Neauphle-le-Chateau",6977.98729685
"78443","Neauphle-le-Vieux",4195.81315335
"78444","Neauphlette",686.78234707
"78451","Nezel",12345.48521285
"78455","Noisy-le-Roi",11544.55262873
"78460","Oinville-sur-Montcient",7834.31674912
"78464","Orcemont",1153.70503444
"78465","Orgerus",902.99702007
"78466","Orgeval",9135.31137835
"78470","Orphin",1160.00957731
"78472","Orsonville",967.26458901
"78474","Orvilliers",1455.30723594
"78475","Osmoy",908.02719466
"78478","Paray-Douaville",1048.05607973
"78481","Le Pecq",22225.3030794
"78484","Perdreauville",7871.03765028
"78486","Le Perray-en-Yvelines",5384.25558235
"78490","Plaisir",10305.2825818
"78497","Poigny-la-Foret",1307.20377022
"78498","Poissy",18196.52352922
"78499","Ponthevrard",1708.28151365
"78501","Porcheville",13938.77513419
"78502","Le Port-Marly",24611.54926692
"78503","Port-Villez",1724.21602991
"78505","Prunay-le-Temple",800.58560183
"78506","Prunay-en-Yvelines",673.41684607
"78513","La Queue-les-Yvelines",1583.54817604
"78516","Raizeux",302.53159298
"78517","Rambouillet",3385.64684224
"78518","Rennemoulin",8957.96346626
"78520","Richebourg",1187.21455712
"78522","Rochefort-en-Yvelines",2607.63241669
"78524","Rocquencourt",12706.50442981
"78528","Rolleboise",7049.77324224
"78530","Rosay",6273.26895394
"78531","Rosny-sur-Seine",10158.22495013
"78536","Sailly",7642.54520882
"78537","Saint-Arnoult-en-Yvelines",2231.11731589
"78545","Saint-Cyr-l'Ecole",20003.26904651
"78548","Saint-Forget",2852.22706957
"78550","Saint-Germain-de-la-Grange",5229.32541409
"78551","Saint-Germain-en-Laye",23779.70317047
"78557","Saint-Hilarion",1062.03731142
"78558","Saint-Illiers-la-Ville",939.97680812
"78559","Saint-Illiers-le-Bois",547.93160774
"78561","Saint-Lambert",6571.88207557
"78562","Saint-Leger-en-Yvelines",1003.51110307
"78564","Saint-Martin-de-Brethencourt",1458.13405538
"78565","Saint-Martin-des-Champs",907.0063742
"78567","Saint-Martin-la-Garenne",7294.12757974
"78569","Sainte-Mesme",2116.51214561
"78571","Saint-Nom-la-Breteche",6387.62087031
"78575","Saint-Remy-les-Chevreuse",4214.81391302
"78576","Saint-Remy-l'Honore",4732.07603342
"78586","Sartrouville",46987.51413237
"78588","Saulx-Marchais",1528.80628549
"78590","Senlisse",2282.07277385
"78591","Septeuil",3218.41464887
"78597","Soindres",10704.15648481
"78601","Sonchamp",2272.16016827
"78605","Tacoignieres",1024.77584256
"78606","Le Tartre-Gaudran",217.05309274
"78608","Le Tertre-Saint-Denis",3132.77522191
"78609","Tessancourt-sur-Aubette",10605.89166779
"78615","Thiverval-Grignon",3975.07735095
"78616","Thoiry",1600.426131
"78618","Tilly",633.6123365
"78620","Toussus-le-Noble",9293.22068876
"78621","Trappes",17811.15604811
"78623","Le Tremblay-sur-Mauldre",5309.8804177
"78624","Triel-sur-Seine",17759.8787838
"78638","Vaux-sur-Seine",16777.00344897
"78640","Velizy-Villacoublay",24337.18755162
"78642","Verneuil-sur-Seine",13343.73641213
"78643","Vernouillet",14029.67965311
"78644","La Verriere",10825.13043723
"78646","Versailles",23505.65002884
"78647","Vert",10570.66766206
"78650","Le Vesinet",33509.85997083
"78653","Vicq",2174.71246653
"78655","Vieille-Eglise-en-Yvelines",2607.61339275
"78668","La Villeneuve-en-Chevrie",2300.3180631
"78672","Villennes-sur-Seine",13328.76814841
"78674","Villepreux",10018.22679151
"78677","Villette",7842.53345977
"78681","Villiers-le-Mahieu",1083.06657571
"78683","Villiers-Saint-Frederic",6554.11791967
"78686","Viroflay",21863.66510322
"78688","Voisins-le-Bretonneux",13328.94414783
"91001","Abbeville-la-Riviere",1882.7838289
"91016","Angerville",1475.04447953
"91017","Angervilliers",3598.33147154
"91021","Arpajon",14138.82356978
"91022","Arrancourt",1655.64964382
"91027","Athis-Mons",57540.21164126
"91035","Authon-la-Plaine",2110.20026798
"91037","Auvernaux",10731.05418648
"91038","Auvers-Saint-Georges",4177.62080808
"91041","Avrainville",9949.72301002
"91044","Ballainvilliers",26666.12414345
"91045","Ballancourt-sur-Essonne",5641.99742086
"91047","Baulne",4330.13892512
"91064","Bievres",26396.34164349
"91067","Blandy",128.03982008
"91069","Boigneville",645.33975299
"91075","Bois-Herpin",1467.879514
"91079","Boissy-la-Riviere",2931.79268369
"91080","Boissy-le-Cutte",4266.61038391
"91081","Boissy-le-Sec",3010.26542221
"91085","Boissy-sous-Saint-Yon",7943.73542784
"91086","Bondoufle",23286.00394947
"91093","Boullay-les-Troux",2654.12452075
"91095","Bouray-sur-Juine",4855.07305218
"91097","Boussy-Saint-Antoine",18926.60735426
"91098","Boutervilliers",3187.2151466
"91099","Boutigny-sur-Essonne",2500.23496485
"91100","Bouville",3712.13499825
"91103","Bretigny-sur-Orge",20343.24883389
"91105","Breuillet",6242.3819562
"91106","Breux-Jouy",5131.07632216
"91109","Brieres-les-Scelles",4138.58581762
"91111","Briis-sous-Forges",5101.68327901
"91112","Brouy",161.54675848
"91114","Brunoy",24905.53283564
"91115","Bruyeres-le-Chatel",7093.89930699
"91121","Buno-Bonnevaux",897.26562292
"91122","Bures-sur-Yvette",9030.91065307
"91129","Cerny",3090.93216729
"91130","Chalo-Saint-Mars",1661.38168227
"91131","Chalou-Moulineux",1348.8296321
"91132","Chamarande",5018.57659335
"91135","Champcueil",2408.18040192
"91136","Champlan",31123.14733571
"91137","Champmotteux",593.23655666
"91145","Chatignonville",1583.65439923
"91148","Chauffour-les-Etrechy",4580.11746733
"91156","Cheptainville",7014.34015033
"91159","Chevannes",5752.49696888
"91161","Chilly-Mazarin",46369.92483296
"91174","Corbeil-Essonnes",28585.73880407
"91175","Corbreuse",1992.68346457
"91179","Le Coudray-Montceaux",19432.6502402
"91180","Courances",3046.76047817
"91182","Courcouronnes",39287.77608955
"91184","Courdimanche-sur-Essonne",1989.73401592
"91186","Courson-Monteloup",4424.60470481
"91191","Crosne",37509.56416177
"91195","Dannemois",2834.33547397
"91198","D'Huison-Longueville",2994.50056063
"91200","Dourdan",2951.83123809
"91201","Draveil",41278.03717727
"91204","Echarcon",11846.39838906
"91207","Egly",9596.91520634
"91215","Epinay-sous-Senart",22733.27599043
"91216","Epinay-sur-Orge",35479.5627063
"91222","Estouches",601.89665477
"91223","Etampes",4803.81986282
"91225","Etiolles",23638.28226682
"91226","Etrechy",5698.65277072
"91228","Evry",35193.28369781
"91232","La Ferte-Alais",4075.22542736
"91235","Fleury-Merogis",31982.23041204
"91240","Fontaine-la-Riviere",2685.53226094
"91243","Fontenay-les-Briis",6999.48228379
"91244","Fontenay-le-Vicomte",7648.45130521
"91247","La Foret-le-Roi",3379.98233207
"91248","La Foret-Sainte-Croix",2396.60787191
"91249","Forges-les-Bains",2714.30794089
"91272","Gif-sur-Yvette",5641.89609684
"91273","Gironville-sur-Essonne",1191.97058441
"91274","Gometz-la-Ville",7146.86921309
"91275","Gometz-le-Chatel",6847.04188606
"91284","Les Granges-le-Roi",2959.77217631
"91286","Grigny",35882.76520741
"91292","Guibeville",9598.48205719
"91293","Guigneville-sur-Essonne",3432.06016771
"91294","Guillerval",2306.01330381
"91312","Igny",25415.14421704
"91315","Itteville",4323.93783926
"91318","Janville-sur-Juine",3792.00873156
"91319","Janvry",5177.88285465
"91326","Juvisy-sur-Orge",47157.48695461
"91330","Lardy",4159.86156817
"91332","Leudeville",7399.37424187
"91333","Leuville-sur-Orge",18383.51936252
"91338","Limours",3320.32511902
"91339","Linas",10919.43597005
"91340","Lisses",23680.77138564
"91345","Longjumeau",34346.69737291
"91347","Longpont-sur-Orge",24878.42362294
"91359","Maisse",1660.57405949
"91363","Marcoussis",13844.62260612
"91374","Marolles-en-Beauce",1991.20379993
"91376","Marolles-en-Hurepoix",9284.22041741
"91377","Massy",42988.64054261
"91378","Mauchamps",5854.95560661
"91386","Mennecy",12586.66300079
"91390","Mereville",1258.88749759
"91393","Merobert",1224.17934137
"91399","Mespuits",925.6506073
"91405","Milly-la-Foret",1861.58675089
"91408","Moigny-sur-Ecole",1776.89139924
"91411","Les Molieres",3677.26568196
"91412","Mondeville",2392.95902271
"91414","Monnerville",2418.90387308
"91421","Montgeron",37801.84079569
"91425","Montlhery",25844.74392364
"91432","Morangis",40571.00234794
"91433","Morigny-Champigny",4638.38182464
"91434","Morsang-sur-Orge",43331.1935744
"91435","Morsang-sur-Seine",9878.92677754
"91441","Nainville-les-Roches",4487.59350449
"91457","La Norville",11580.64868479
"91458","Nozay",14022.7664013
"91461","Ollainville",10161.468816
"91463","Oncy-sur-Ecole",1299.129994
"91468","Ormoy",13941.19977343
"91469","Ormoy-la-Riviere",3700.98384722
"91471","Orsay",13709.5489271
"91473","Orveau",2577.05700619
"91477","Palaiseau",16850.04530953
"91479","Paray-Vieille-Poste",53256.55142363
"91482","Pecqueuse",2893.4455303
"91494","Le Plessis-Pate",21108.39080427
"91495","Plessis-Saint-Benoist",1704.00919421
"91507","Prunay-sur-Essonne",911.03234117
"91508","Puiselet-le-Marais",1423.82998759
"91511","Pussay",1560.21889211
"91514","Quincy-sous-Senart",21379.33895872
"91519","Richarville",1476.21377101
"91521","Ris-Orangis",38534.91555388
"91525","Roinville",3033.17720943
"91526","Roinvilliers",778.71311654
"91533","Saclas",2444.65191493
"91534","Saclay",15730.94943317
"91538","Saint-Aubin",8265.82100009
"91540","Saint-Cheron",3942.15007531
"91544","Saint-Cyr-la-Riviere",2378.10968337
"91546","Saint-Cyr-sous-Dourdan",3260.85095338
"91547","Saint-Escobille",1561.6556878
"91549","Sainte-Genevieve-des-Bois",34777.83384226
"91552","Saint-Germain-les-Arpajon",12266.84999412
"91553","Saint-Germain-les-Corbeil",28691.83836576
"91556","Saint-Hilaire",2586.4289281
"91560","Saint-Jean-de-Beauregard",7686.21468269
"91568","Saint-Maurice-Montcouronne",4157.75742236
"91570","Saint-Michel-sur-Orge",29378.12175463
"91573","Saint-Pierre-du-Perray",21920.07562875
"91577","Saintry-sur-Seine",17887.96852219
"91578","Saint-Sulpice-de-Favieres",4543.74855325
"91579","Saint-Vrain",5696.52905438
"91581","Saint-Yon",7279.25003072
"91587","Saulx-les-Chartreux",27524.97161931
"91589","Savigny-sur-Orge",49246.76293572
"91593","Sermaise",2189.17147342
"91599","Soisy-sur-Ecole",3308.53505107
"91600","Soisy-sur-Seine",30198.81678822
"91602","Souzy-la-Briche",4201.79523767
"91613","Congerville-Thionville",1111.64669688
"91617","Tigery",28442.38525188
"91619","Torfou",4708.95553188
"91629","Valpuiseaux",1418.7556997
"91630","Le Val-Saint-Germain",3431.34429688
"91631","Varennes-Jarcy",12290.4030748
"91634","Vaugrigneuse",3854.07009634
"91635","Vauhallan",19228.99210769
"91639","Vayres-sur-Essonne",2600.60614161
"91645","Verrieres-le-Buisson",34075.20940911
"91648","Vert-le-Grand",9587.12265633
"91649","Vert-le-Petit",6141.13638396
"91654","Videlles",2810.55564865
"91657","Vigneux-sur-Seine",44113.09710604
"91659","Villabe",17729.20882268
"91661","Villebon-sur-Yvette",13970.95849919
"91662","Villeconin",4365.04991577
"91665","La Ville-du-Bois",23377.84388646
"91666","Villejust",17352.37277322
"91667","Villemoisson-sur-Orge",37137.05945602
"91671","Villeneuve-sur-Auvers",3512.05981524
"91679","Villiers-le-Bacle",9524.04405275
"91685","Villiers-sur-Orge",23855.29156906
"91687","Viry-Chatillon",35305.42168297
"91689","Wissous",40841.87606738
"91691","Yerres",30557.24634139
"91692","Les Ulis",10033.60229433
"92002","Antony",40980.62659404
"92004","Asnieres-sur-Seine",141996.5377735
"92007","Bagneux",73727.15049102
"92009","Bois-Colombes",88547.63694223
"92012","Boulogne-Billancourt",79504.84513873
"92014","Bourg-la-Reine",70601.77203896
"92019","Chatenay-Malabry",47326.84564068
"92020","Chatillon",75094.03898917
"92022","Chaville",30343.20900218
"92023","Clamart",57311.4415016
"92024","Clichy",155443.70036862
"92025","Colombes",106656.51960857
"92026","Courbevoie",115651.62505238
"92032","Fontenay-aux-Roses",62845.15603772
"92033","Garches",29472.62599531
"92035","La Garenne-Colombes",101336.72699298
"92036","Gennevilliers",140504.88479452
"92040","Issy-les-Moulineaux",80800.68360135
"92044","Levallois-Perret",131294.63986394
"92046","Malakoff",92455.0377004
"92047","Marnes-la-Coquette",30703.75048359
"92048","Meudon",51665.55822349
"92049","Montrouge",102480.53040339
"92050","Nanterre",66748.71057589
"92051","Neuilly-sur-Seine",116675.37864462
"92060","Le Plessis-Robinson",47524.33958738
"92062","Puteaux",86306.54560032
"92063","Rueil-Malmaison",39927.72911827
"92064","Saint-Cloud",48735.63325459
"92071","Sceaux",50877.84358924
"92072","Sevres",52201.20738006
"92073","Suresnes",73925.92592842
"92075","Vanves",91918.26143046
"92076","Vaucresson",29618.85301023
"92077","Ville-d'Avray",28168.93925004
"92078","Villeneuve-la-Garenne",163730.93675677
"93001","Aubervilliers",179701.93756059
"93005","Aulnay-sous-Bois",98587.44878966
"93006","Bagnolet",159507.32333341
"93007","Le Blanc-Mesnil",120485.90543385
"93008","Bobigny",166973.29395932
"93010","Bondy",144505.34674232
"93013","Le Bourget",155849.50629859
"93014","Clichy-sous-Bois",73389.17122592
"93015","Coubron",49644.45381751
"93027","La Courneuve",174231.90404134
"93029","Drancy",147859.59460363
"93030","Dugny",122856.23016421
"93031","Epinay-sur-Seine",126766.8200853
"93032","Gagny",79719.0683207
"93033","Gournay-sur-Marne",51360.94434254
"93039","L'Ile-Saint-Denis",165641.26648973
"93045","Les Lilas",177213.73988311
"93046","Livry-Gargan",101092.34853599
"93047","Montfermeil",65077.86432177
"93048","Montreuil",142934.67499999
"93049","Neuilly-Plaisance",95585.19543459
"93050","Neuilly-sur-Marne",73241.4422225
"93051","Noisy-le-Grand",66899.47017539
"93053","Noisy-le-Sec",144266.59131529
"93055","Pantin",192779.96044084
"93057","Les Pavillons-sous-Bois",126831.39187613
"93059","Pierrefitte-sur-Seine",107710.87306266
"93061","Le Pre-Saint-Gervais",178806.42192697
"93062","Le Raincy",113808.9045397
"93063","Romainville",163628.95454482
"93064","Rosny-sous-Bois",144419.20464965
"93066","Saint-Denis",160481.03254209
"93070","Saint-Ouen",179052.3780907
"93071","Sevran",71115.03584617
"93072","Stains",130213.76541147
"93073","Tremblay-en-France",32100.96344079
"93074","Vaujours",65159.7200756
"93077","Villemomble",129534.13215739
"93078","Villepinte",50529.00352359
"93079","Villetaneuse",104746.19372807
"94001","Ablon-sur-Seine",55232.66290009
"94002","Alfortville",80341.80871177
"94003","Arcueil",95077.56815813
"94004","Boissy-Saint-Leger",46760.67537018
"94011","Bonneuil-sur-Marne",55297.94258255
"94015","Bry-sur-Marne",73903.16594499
"94016","Cachan",91055.64494394
"94017","Champigny-sur-Marne",71630.24677262
"94018","Charenton-le-Pont",117696.07755813
"94019","Chennevieres-sur-Marne",39783.7519773
"94021","Chevilly-Larue",83372.5746852
"94022","Choisy-le-Roi",84271.13042435
"94028","Creteil",82902.58398366
"94033","Fontenay-sous-Bois",117612.86882514
"94034","Fresnes",69943.2393979
"94037","Gentilly",119272.81895252
"94038","L'Hay-les-Roses",74233.54876053
"94041","Ivry-sur-Seine",117259.90669759
"94042","Joinville-le-Pont",110073.43945281
"94043","Le Kremlin-Bicetre",125805.72835276
"94044","Limeil-Brevannes",46249.37901316
"94046","Maisons-Alfort",111118.25804644
"94047","Mandres-les-Roses",17072.34889626
"94048","Marolles-en-Brie",14544.5567434
"94052","Nogent-sur-Marne",105641.17588557
"94053","Noiseau",34353.5346241
"94054","Orly",57131.74037438
"94055","Ormesson-sur-Marne",34298.63100518
"94056","Perigny",14033.3027977
"94058","Le Perreux-sur-Marne",95946.99667366
"94059","Le Plessis-Trevise",36551.94701945
"94060","La Queue-en-Brie",32092.94716891
"94065","Rungis",60311.79483984
"94067","Saint-Mande",167111.63980169
"94068","Saint-Maur-des-Fosses",67696.2098573
"94069","Saint-Maurice",64728.46961717
"94070","Santeny",9410.84664206
"94071","Sucy-en-Brie",40208.15836428
"94073","Thiais",83368.0938981
"94074","Valenton",51319.51161176
"94075","Villecresnes",23929.70443459
"94076","Villejuif",99693.73319124
"94077","Villeneuve-le-Roi",60867.45914398
"94078","Villeneuve-Saint-Georges",57127.99688436
"94079","Villiers-sur-Marne",72124.54751827
"94080","Vincennes",137752.84535461
"94081","Vitry-sur-Seine",91497.5569192
"95002","Ableiges",10001.04677427
"95008","Aincourt",4286.48153269
"95011","Ambleville",823.90580168
"95012","Amenucourt",518.85292559
"95014","Andilly",36022.21692677
"95018","Argenteuil",97284.96458717
"95019","Arnouville",79875.22093079
"95023","Arronville",999.8586496
"95024","Arthies",2795.63371219
"95026","Asnieres-sur-Oise",4413.31978549
"95028","Attainville",20557.85376906
"95039","Auvers-sur-Oise",18131.31678851
"95040","Avernes",4211.66468454
"95042","Baillet-en-France",17499.67441432
"95046","Banthelu",1588.50065315
"95051","Beauchamp",34486.32918036
"95052","Beaumont-sur-Oise",7062.13140118
"95054","Le Bellay-en-Vexin",1521.23785636
"95055","Bellefontaine",4068.7659777
"95056","Belloy-en-France",8429.13386519
"95058","Bernes-sur-Oise",5212.26102942
"95059","Berville",221.78864264
"95060","Bessancourt",28334.96710713
"95061","Bethemont-la-Foret",12401.55535248
"95063","Bezons",78307.03382773
"95074","Boisemont",16673.20342087
"95078","Boissy-l'Aillerie",14075.64162904
"95088","Bonneuil-en-France",84134.37366437
"95091","Bouffemont",15481.41536506
"95094","Bouqueval",25788.31155994
"95101","Bray-et-Lu",651.78583466
"95102","Breancon",2572.52152901
"95110","Brignancourt",1503.59012732
"95116","Bruyeres-sur-Oise",3454.78344826
"95119","Buhy",786.79147689
"95120","Butry-sur-Oise",12230.94347347
"95127","Cergy",22200.46568436
"95134","Champagne-sur-Oise",6246.7250193
"95139","La Chapelle-en-Vexin",1210.1480524
"95141","Charmont",1842.24177752
"95142","Chars",1173.09501356
"95144","Chatenay-en-France",6423.20412594
"95149","Chaumontel",3380.22477963
"95150","Chaussy",668.58203729
"95151","Chauvry",16730.23427502
"95154","Chennevieres-les-Louvres",22961.34347144
"95157","Cherence",628.37080325
"95166","Clery-en-Vexin",2570.37424238
"95169","Commeny",3303.28866295
"95170","Condecourt",10839.88843672
"95176","Cormeilles-en-Parisis",51103.75561773
"95177","Cormeilles-en-Vexin",7319.97124478
"95181","Courcelles-sur-Viosne",14125.33961875
"95183","Courdimanche",17428.55060433
"95197","Deuil-la-Barre",80080.52818686
"95199","Domont",23043.0435224
"95203","Eaubonne",55343.10051129
"95205","Ecouen",39544.43042407
"95210","Enghien-les-Bains",98473.89978072
"95211","Ennery",16167.81102207
"95212","Epiais-les-Louvres",5682.59441072
"95213","Epiais-Rhus",4994.23691594
"95214","Epinay-Champlatreux",8266.01420885
"95218","Eragny",29234.96070684
"95219","Ermont",56238.31003343
"95229","Ezanville",37138.57184289
"95241","Fontenay-en-Parisis",17455.80660916
"95250","Fosses",3643.14794815
"95252","Franconville",57049.22879774
"95253","Fremainville",4070.79552826
"95254","Fremecourt",3899.43244478
"95256","Frepillon",29667.25802393
"95257","La Frette-sur-Seine",43022.05621234
"95258","Frouville",1376.04677914
"95259","Gadancourt",1489.51393374
"95268","Garges-les-Gonesse",88410.08109478
"95270","Genainville",936.51262153
"95271","Genicourt",15929.06207795
"95277","Gonesse",71653.59237819
"95280","Goussainville",14706.09175148
"95282","Gouzangrez",3631.33964199
"95287","Grisy-les-Platres",4855.22001316
"95288","Groslay",67201.5469202
"95295","Guiry-en-Vexin",2102.50741114
"95298","Haravilliers",523.63000336
"95301","Haute-Isle",1549.57849026
"95303","Le Heaulme",726.30020051
"95304","Hedouville",1273.96788906
"95306","Herblay",36402.68333841
"95308","Herouville",13336.96073042
"95309","Hodent",1575.81878884
"95313","L'Isle-Adam",7408.32049123
"95316","Jagny-sous-Bois",6603.38643431
"95323","Jouy-le-Moutier",19285.71531496
"95328","Labbeville",3449.86168367
"95331","Lassy",4546.86152951
"95341","Livilliers",12785.25954352
"95348","Longuesse",7599.75030147
"95351","Louvres",12649.41843486
"95352","Luzarches",5800.50120086
"95353","Maffliers",17488.4615462
"95355","Magny-en-Vexin",1911.50538342
"95365","Mareil-en-France",10411.24332123
"95369","Margency",49409.3423329
"95370","Marines",2237.02720233
"95371","Marly-la-Ville",4410.90528386
"95379","Maudetour-en-Vexin",1047.64380445
"95387","Menouville",3461.12382154
"95388","Menucourt",14423.9114529
"95392","Meriel",15305.22177806
"95394","Mery-sur-Oise",22059.36045009
"95395","Le Mesnil-Aubry",18243.15080895
"95409","Moisselles",27960.37751228
"95422","Montgeroult",12113.07623005
"95424","Montigny-les-Cormeilles",56365.99909509
"95426","Montlignon",37591.44678524
"95427","Montmagny",89719.49622055
"95428","Montmorency",55037.31872467
"95429","Montreuil-sur-Epte",470.8498498
"95430","Montsoult",18624.81929259
"95436","Mours",8024.07866638
"95438","Moussy",1896.43036059
"95445","Nerville-la-Foret",7959.48068465
"95446","Nesles-la-Vallee",7951.55005908
"95447","Neuilly-en-Vexin",986.46138659
"95450","Neuville-sur-Oise",22392.10371334
"95452","Nointel",5245.26869609
"95456","Noisy-sur-Oise",4231.45995767
"95459","Nucourt",1247.05637845
"95462","Omerville",904.36999527
"95476","Osny",16003.44897042
"95480","Parmain",7710.6599627
"95483","Le Perchay",3735.53499383
"95487","Persan",6929.00678165
"95488","Pierrelaye",24521.77357145
"95489","Piscop",43658.5209568
"95491","Le Plessis-Bouchard",44613.38374947
"95492","Le Plessis-Gassot",23069.80679796
"95493","Le Plessis-Luzarches",3642.7282659
"95500","Pontoise",26619.99762924
"95504","Presles",6428.02277654
"95509","Puiseux-en-France",6350.22629151
"95510","Puiseux-Pontoise",19789.4693346
"95523","La Roche-Guyon",882.10580339
"95527","Roissy-en-France",27334.15798211
"95529","Ronquerolles",2472.44715212
"95535","Sagy",12162.82061959
"95539","Saint-Brice-sous-Foret",63042.40256557
"95541","Saint-Clair-sur-Epte",710.0054022
"95543","Saint-Cyr-en-Arthies",4130.89729005
"95554","Saint-Gervais",1234.86896215
"95555","Saint-Gratien",92945.14128721
"95563","Saint-Leu-la-Foret",34333.89939108
"95566","Saint-Martin-du-Tertre",2995.79533043
"95572","Saint-Ouen-l'Aumone",27063.42635968
"95574","Saint-Prix",20752.43765913
"95580","Saint-Witz",5565.23876596
"95582","Sannois",76598.58984513
"95584","Santeuil",2467.89014172
"95585","Sarcelles",72327.72745251
"95592","Seraincourt",7863.51582675
"95594","Seugy",3718.60838486
"95598","Soisy-sous-Montmorency",64543.38893221
"95604","Survilliers",3959.44079395
"95607","Taverny",26763.74969436
"95610","Themericourt",5960.3013333
"95611","Theuville",651.15474389
"95612","Le Thillay",36718.9023729
"95625","Us",5514.92866189
"95627","Vallangoujard",6949.37157907
"95628","Valmondois",8853.32155482
"95633","Vaudherland",40437.83865832
"95637","Vaureal",18671.46592091
"95641","Vemars",3901.83035427
"95651","Vetheuil",4042.52514769
"95652","Viarmes",4538.9353322
"95656","Vienne-en-Arthies",2101.01893684
"95658","Vigny",9405.71271556
"95660","Villaines-sous-Bois",13910.43980535
"95675","Villeron",5374.58630363
"95676","Villers-en-Arthies",1303.15810066
"95678","Villiers-Adam",15920.29846624
"95680","Villiers-le-Bel",46059.62296393
"95682","Villiers-le-Sec",14502.63598589
"95690","Wy-dit-Joli-Village",1480.76021901
