"ID","NAMES","cadres_AsTheCrowFlies_ACC_0.005"
"78343","Les Loges-en-Josas",3038.06968123271
"78344","Lommoye",16564.5574164354
"78346","Longnes",13319.7097655741
"78349","Longvilliers",10164.7976251641
"78350","Louveciennes",1882.04861472544
"78354","Magnanville",8553.39595490634
"78356","Magny-les-Hameaux",3257.65409227648
"78358","Maisons-Laffitte",1367.97096718765
"78361","Mantes-la-Jolie",8520.13829803301
"78362","Mantes-la-Ville",7916.67649275415
"78364","Marcq",7854.31269632361
"78366","Mareil-le-Guyon",6106.93311949337
"78367","Mareil-Marly",2632.91234290346
"78368","Mareil-sur-Mauldre",6915.49745443929
"78372","Marly-le-Roi",2505.74673248339
"78380","Maule",7613.28182810893
"78381","Maulette",14775.9768904532
"78382","Maurecourt",3017.49090570453
"78383","Maurepas",3668.79575877229
"78384","Medan",3532.58608200458
"78385","Menerville",12072.8942146916
"78389","Mere",7375.72929150155
"78391","Mericourt",12217.6954207959
"78396","Le Mesnil-le-Roi",2010.29555280209
"78397","Le Mesnil-Saint-Denis",4227.12380045596
"78398","Les Mesnuls",7174.15694868437
"78401","Meulan-en-Yvelines",5444.43876168473
"78402","Mezieres-sur-Seine",7435.51646002814
"78403","Mezy-sur-Seine",6479.36095864843
"78404","Millemont",10456.7969532744
"78406","Milon-la-Chapelle",3787.92844991646
"78407","Mittainville",16125.1751029592
"78410","Moisson",12515.5725561145
"78413","Mondreville",14689.054136871
"78415","Montainville",7511.85775638025
"78416","Montalet-le-Bois",8801.33991640435
"78417","Montchauvet",12165.4854475952
"78418","Montesson",1416.71992389888
"78420","Montfort-l'Amaury",7882.63169149391
"78423","Montigny-le-Bretonneux",449.605495817959
"78431","Morainvilliers",4841.3077859645
"78437","Mousseaux-sur-Seine",11933.664686622
"78439","Mulcent",11649.3942834835
"78440","Les Mureaux",5165.45319213418
"78442","Neauphle-le-Chateau",4381.81026196312
"78443","Neauphle-le-Vieux",5973.32630434944
"78444","Neauphlette",14999.5984500063
"78451","Nezel",6989.58431358885
"78455","Noisy-le-Roi",2952.64053224836
"78460","Oinville-sur-Montcient",7739.19281165214
"78464","Orcemont",12211.0045840043
"78465","Orgerus",11080.8872237013
"78466","Orgeval",4434.47051711252
"78470","Orphin",13989.2417638966
"78472","Orsonville",18115.2175446907
"78474","Orvilliers",12588.0982637081
"78475","Osmoy",10263.0074152521
"78478","Paray-Douaville",18097.8811134652
"78481","Le Pecq",1920.12609045795
"78484","Perdreauville",11133.972769972
"78486","Le Perray-en-Yvelines",7823.24652710763
"78490","Plaisir",3331.7391690731
"78497","Poigny-la-Foret",10660.9862903965
"78498","Poissy",2843.77417710734
"78499","Ponthevrard",12560.4516889784
"78501","Porcheville",7242.49344385491
"78502","Le Port-Marly",1642.50404094118
"78503","Port-Villez",18282.1486460846
"78505","Prunay-le-Temple",11491.2982236394
"78506","Prunay-en-Yvelines",16024.0727391406
"78513","La Queue-les-Yvelines",9067.15206827824
"78516","Raizeux",14905.2261911506
"78517","Rambouillet",9514.87839196526
"78518","Rennemoulin",2896.08387228097
"78520","Richebourg",13363.9852980425
"78522","Rochefort-en-Yvelines",9852.20098155784
"78524","Rocquencourt",1920.40693089302
"78528","Rolleboise",12516.649477305
"78530","Rosay",9983.88390616961
"78531","Rosny-sur-Seine",11551.570442609
"78536","Sailly",9010.27085516346
"78537","Saint-Arnoult-en-Yvelines",10997.8500351028
"78545","Saint-Cyr-l'Ecole",2593.94874546947
"78548","Saint-Forget",5331.66920065264
"78550","Saint-Germain-de-la-Grange",5170.4423324695
"78551","Saint-Germain-en-Laye",852.58998109577
"78557","Saint-Hilarion",13723.358783331
"78558","Saint-Illiers-la-Ville",14809.9854465225
"78559","Saint-Illiers-le-Bois",16484.8136005725
"78561","Saint-Lambert",4030.8449532337
"78562","Saint-Leger-en-Yvelines",9788.41374418173
"78564","Saint-Martin-de-Brethencourt",14029.0502160178
"78565","Saint-Martin-des-Champs",10028.5890173851
"78567","Saint-Martin-la-Garenne",10310.5790424926
"78569","Sainte-Mesme",12671.2522270406
"78571","Saint-Nom-la-Breteche",3691.9164681626
"78575","Saint-Remy-les-Chevreuse",4113.0634603965
"78576","Saint-Remy-l'Honore",5864.10155933302
"78586","Sartrouville",688.638589400421
"78588","Saulx-Marchais",7360.75730673704
"78590","Senlisse",6755.86395931662
"78591","Septeuil",10529.3754938142
"78597","Soindres",9171.12407273706
"78601","Sonchamp",11164.5987006954
"78605","Tacoignieres",12249.2370870059
"78606","Le Tartre-Gaudran",16672.9515006741
"78608","Le Tertre-Saint-Denis",11690.1813471756
"78609","Tessancourt-sur-Aubette",5794.46441026882
"78615","Thiverval-Grignon",4992.33009845342
"78616","Thoiry",8369.6143431681
"78618","Tilly",14497.8047843065
"78620","Toussus-le-Noble",3386.4607636485
"78621","Trappes",2759.82313051765
"78623","Le Tremblay-sur-Mauldre",5186.33134609855
"78624","Triel-sur-Seine",3331.7217725606
"78638","Vaux-sur-Seine",3900.51528838601
"78640","Velizy-Villacoublay",1918.36612156512
"78642","Verneuil-sur-Seine",3850.40272981765
"78643","Vernouillet",3636.68547487911
"78644","La Verriere",3645.55972424501
"78646","Versailles",0
"78647","Vert",9171.69195706726
"78650","Le Vesinet",958.829503002101
"78653","Vicq",7151.70374400796
"78655","Vieille-Eglise-en-Yvelines",8025.89589935018
"78668","La Villeneuve-en-Chevrie",16166.4604689238
"78672","Villennes-sur-Seine",3355.94978115623
"78674","Villepreux",3161.51198856639
"78677","Villette",9312.97132715434
"78681","Villiers-le-Mahieu",8908.71133201712
"78683","Villiers-Saint-Frederic",5334.37881236298
"78686","Viroflay",1184.10559803446
"78688","Voisins-le-Bretonneux",2084.05074366734
"91001","Abbeville-la-Riviere",18242.4619121905
"91016","Angerville",23552.6033681317
"91017","Angervilliers",8383.49520032521
"91021","Arpajon",5021.92559183197
"91022","Arrancourt",20032.3670072996
"91027","Athis-Mons",2915.0158044069
"91035","Authon-la-Plaine",16018.0380618978
"91037","Auvernaux",6796.49785436721
"91038","Auvers-Saint-Georges",10082.2415319417
"91041","Avrainville",6124.4211360743
"91044","Ballainvilliers",2969.69507144057
"91045","Ballancourt-sur-Essonne",7580.51489372086
"91047","Baulne",8636.98750823228
"91064","Bievres",2809.6190542813
"91067","Blandy",18857.0160398475
"91069","Boigneville",17795.3424224134
"91075","Bois-Herpin",15866.8912231695
"91079","Boissy-la-Riviere",15956.052918518
"91080","Boissy-le-Cutte",10142.7921028008
"91081","Boissy-le-Sec",11540.3010100877
"91085","Boissy-sous-Saint-Yon",6917.82198195729
"91086","Bondoufle",3825.6672435643
"91093","Boullay-les-Troux",5664.40468060347
"91095","Bouray-sur-Juine",7998.49628517995
"91097","Boussy-Saint-Antoine",3456.89122597109
"91098","Boutervilliers",13678.8746811249
"91099","Boutigny-sur-Essonne",11592.4186580211
"91100","Bouville",12077.4347959598
"91103","Bretigny-sur-Orge",3878.5736980588
"91105","Breuillet",7103.58327840776
"91106","Breux-Jouy",7780.52908584915
"91109","Brieres-les-Scelles",11643.0286963119
"91111","Briis-sous-Forges",5898.97619626894
"91112","Brouy",18420.3313942835
"91114","Brunoy",2732.78462276549
"91115","Bruyeres-le-Chatel",5785.13712521047
"91121","Buno-Bonnevaux",15788.142375075
"91122","Bures-sur-Yvette",2386.48644992132
"91129","Cerny",9221.07062628251
"91130","Chalo-Saint-Mars",15810.8529023577
"91131","Chalou-Moulineux",18580.1268104515
"91132","Chamarande",8270.09136552431
"91135","Champcueil",7986.34342289731
"91136","Champlan",2574.36755094481
"91137","Champmotteux",17249.6435294582
"91145","Chatignonville",15861.4042286296
"91148","Chauffour-les-Etrechy",9357.97004427179
"91156","Cheptainville",6417.50962490777
"91159","Chevannes",6767.99289466099
"91161","Chilly-Mazarin",2678.34842527623
"91174","Corbeil-Essonnes",3908.77197326256
"91175","Corbreuse",13993.1870380889
"91179","Le Coudray-Montceaux",5499.36455296537
"91180","Courances",10954.2236205416
"91182","Courcouronnes",3397.75464448618
"91184","Courdimanche-sur-Essonne",12744.1800772973
"91186","Courson-Monteloup",6665.83212100288
"91191","Crosne",2887.35374083088
"91195","Dannemois",10194.2705326828
"91198","D'Huison-Longueville",10709.1256837471
"91200","Dourdan",11574.4726755556
"91201","Draveil",3030.01889856766
"91204","Echarcon",5270.43651893847
"91207","Egly",5700.68892355533
"91215","Epinay-sous-Senart",3201.14913155954
"91216","Epinay-sur-Orge",2590.46086113944
"91222","Estouches",21508.0828271329
"91223","Etampes",14023.9488430067
"91225","Etiolles",3737.96237278157
"91226","Etrechy",9896.6373549316
"91228","Evry",3313.14426785156
"91232","La Ferte-Alais",9394.90191350881
"91235","Fleury-Merogis",3256.60727507149
"91240","Fontaine-la-Riviere",17590.4372852436
"91243","Fontenay-les-Briis",5915.90347107017
"91244","Fontenay-le-Vicomte",6267.84809365879
"91247","La Foret-le-Roi",12882.4543836271
"91248","La Foret-Sainte-Croix",15267.2249356544
"91249","Forges-les-Bains",7052.8838079463
"91272","Gif-sur-Yvette",2895.23104887436
"91273","Gironville-sur-Essonne",15665.5515935456
"91274","Gometz-la-Ville",4189.95996343597
"91275","Gometz-le-Chatel",3503.33659388675
"91284","Les Granges-le-Roi",12779.5018243305
"91286","Grigny",2905.61936072425
"91292","Guibeville",5510.88521220195
"91293","Guigneville-sur-Essonne",10295.0004558226
"91294","Guillerval",18372.4902103864
"91312","Igny",2535.94441151745
"91315","Itteville",7865.67709726799
"91318","Janville-sur-Juine",8664.69766699415
"91319","Janvry",4996.56087911038
"91326","Juvisy-sur-Orge",2505.53192874391
"91330","Lardy",7482.41715209139
"91332","Leudeville",5462.18270054944
"91333","Leuville-sur-Orge",3833.52869393003
"91338","Limours",5969.59110177884
"91339","Linas",4013.76822790314
"91340","Lisses",4195.27628585168
"91345","Longjumeau",2730.55617700209
"91347","Longpont-sur-Orge",3175.10334926057
"91359","Maisse",13853.0489502668
"91363","Marcoussis",4436.0932060748
"91374","Marolles-en-Beauce",16402.7644544146
"91376","Marolles-en-Hurepoix",5568.30972245844
"91377","Massy",775.999199640717
"91378","Mauchamps",8105.16539228402
"91386","Mennecy",5648.47426411824
"91390","Mereville",21735.3835049359
"91393","Merobert",17175.8278062887
"91399","Mespuits",16502.5254041108
"91405","Milly-la-Foret",12892.8071457085
"91408","Moigny-sur-Ecole",11329.9038752731
"91411","Les Molieres",5196.75393164594
"91412","Mondeville",8725.67367534473
"91414","Monnerville",20500.3406515616
"91421","Montgeron",2902.25158489624
"91425","Montlhery",3458.36085313838
"91432","Morangis",2618.78835953699
"91433","Morigny-Champigny",12078.3165311373
"91434","Morsang-sur-Orge",2522.50889999542
"91435","Morsang-sur-Seine",4949.27956722545
"91441","Nainville-les-Roches",7919.07467000768
"91457","La Norville",5043.02346050485
"91458","Nozay",3596.44132005105
"91461","Ollainville",5140.63256749839
"91463","Oncy-sur-Ecole",13969.0254391388
"91468","Ormoy",4965.09463277056
"91469","Ormoy-la-Riviere",15023.9518917702
"91471","Orsay",2626.46267181691
"91473","Orveau",11071.7919896953
"91477","Palaiseau",1790.63907211725
"91479","Paray-Vieille-Poste",2909.45680505151
"91482","Pecqueuse",6996.18272697898
"91494","Le Plessis-Pate",3931.39252614117
"91495","Plessis-Saint-Benoist",15362.4825330577
"91507","Prunay-sur-Essonne",16382.7630737014
"91508","Puiselet-le-Marais",14021.5888316551
"91511","Pussay",21113.5124951132
"91514","Quincy-sous-Senart",3889.78701412914
"91519","Richarville",14305.019015071
"91521","Ris-Orangis",3153.94510332559
"91525","Roinville",11042.5974149268
"91526","Roinvilliers",17761.4823161211
"91533","Saclas",18373.6783850948
"91534","Saclay",3365.61966987877
"91538","Saint-Aubin",3122.43928863568
"91540","Saint-Cheron",8543.12040671267
"91544","Saint-Cyr-la-Riviere",18536.8197670774
"91546","Saint-Cyr-sous-Dourdan",9755.70745314932
"91547","Saint-Escobille",17727.7178369662
"91549","Sainte-Genevieve-des-Bois",2714.56969672412
"91552","Saint-Germain-les-Arpajon",4296.13446594585
"91553","Saint-Germain-les-Corbeil",4014.82381019447
"91556","Saint-Hilaire",13692.4138215609
"91560","Saint-Jean-de-Beauregard",3727.26290763899
"91568","Saint-Maurice-Montcouronne",7770.18535837873
"91570","Saint-Michel-sur-Orge",2949.87835613358
"91573","Saint-Pierre-du-Perray",4552.18401807037
"91577","Saintry-sur-Seine",4420.38832846619
"91578","Saint-Sulpice-de-Favieres",8038.97009488106
"91579","Saint-Vrain",6791.14235781341
"91581","Saint-Yon",6864.38638408917
"91587","Saulx-les-Chartreux",3032.47023596738
"91589","Savigny-sur-Orge",1876.73545755115
"91593","Sermaise",10011.8988768082
"91599","Soisy-sur-Ecole",9116.27263054341
"91600","Soisy-sur-Seine",3484.92435002231
"91602","Souzy-la-Briche",8833.25766081627
"91613","Congerville-Thionville",19232.8051947166
"91617","Tigery",4292.11018211029
"91619","Torfou",7494.67401571978
"91629","Valpuiseaux",14304.483221721
"91630","Le Val-Saint-Germain",8714.6904538077
"91631","Varennes-Jarcy",4283.49668209173
"91634","Vaugrigneuse",7372.35882860292
"91635","Vauhallan",2849.92243000933
"91639","Vayres-sur-Essonne",12008.095902683
"91645","Verrieres-le-Buisson",1364.14485584233
"91648","Vert-le-Grand",5176.79831038648
"91649","Vert-le-Petit",6154.51021532985
"91654","Videlles",10007.4850982595
"91657","Vigneux-sur-Seine",2988.41597427773
"91659","Villabe",4369.2090359947
"91661","Villebon-sur-Yvette",2718.06760519274
"91662","Villeconin",10260.9376556203
"91665","La Ville-du-Bois",3308.29536344423
"91666","Villejust",3230.15461247428
"91667","Villemoisson-sur-Orge",2405.27180152037
"91671","Villeneuve-sur-Auvers",10355.9556881845
"91679","Villiers-le-Bacle",3583.99218237854
"91685","Villiers-sur-Orge",2886.34837096792
"91687","Viry-Chatillon",2528.88398594013
"91689","Wissous",2593.06098413529
"91691","Yerres",2663.85378559317
"91692","Les Ulis",2995.94799065148
"92002","Antony",0
"92004","Asnieres-sur-Seine",0
"92007","Bagneux",309.012893534008
"92009","Bois-Colombes",119.299538509768
"92012","Boulogne-Billancourt",0
"92014","Bourg-la-Reine",375.764171299323
"92019","Chatenay-Malabry",586.399001559378
"92020","Chatillon",76.9541190555225
"92022","Chaville",690.118407016096
"92023","Clamart",0
"92024","Clichy",11.8383238891679
"92025","Colombes",0
"92026","Courbevoie",0
"92032","Fontenay-aux-Roses",347.604168051684
"92033","Garches",543.100997275859
"92035","La Garenne-Colombes",105.280358922855
"92036","Gennevilliers",904.231897387079
"92040","Issy-les-Moulineaux",0
"92044","Levallois-Perret",0
"92046","Malakoff",115.499677958383
"92047","Marnes-la-Coquette",1312.07729235763
"92048","Meudon",0
"92049","Montrouge",0
"92050","Nanterre",0
"92051","Neuilly-sur-Seine",0
"92060","Le Plessis-Robinson",338.094634520881
"92062","Puteaux",0
"92063","Rueil-Malmaison",0
"92064","Saint-Cloud",63.6047611878594
"92071","Sceaux",390.66241974244
"92072","Sevres",263.005149524961
"92073","Suresnes",0
"92075","Vanves",79.3015467482975
"92076","Vaucresson",1081.75258898018
"92077","Ville-d'Avray",996.773301716276
"92078","Villeneuve-la-Garenne",1725.80249886681
"93001","Aubervilliers",527.591766634143
"93005","Aulnay-sous-Bois",2821.0845094763
"93006","Bagnolet",182.010234134634
"93007","Le Blanc-Mesnil",2707.83627881946
"93008","Bobigny",1774.57886705782
"93010","Bondy",2092.96861261491
"93013","Le Bourget",2684.03154892515
"93014","Clichy-sous-Bois",2569.45424592598
"93015","Coubron",3198.24612708432
"93027","La Courneuve",2571.1540442664
"93029","Drancy",2559.12094887746
"93030","Dugny",3022.9018474074
"93031","Epinay-sur-Seine",2082.07081968048
"93032","Gagny",2052.01382756314
"93033","Gournay-sur-Marne",2338.51358156729
"93039","L'Ile-Saint-Denis",2045.60057870979
"93045","Les Lilas",252.077543648961
"93046","Livry-Gargan",2642.88509188816
"93047","Montfermeil",2694.86149041477
"93048","Montreuil",0
"93049","Neuilly-Plaisance",1047.15731196721
"93050","Neuilly-sur-Marne",1770.19840302201
"93051","Noisy-le-Grand",648.516644381375
"93053","Noisy-le-Sec",1377.30692817258
"93055","Pantin",296.523340579665
"93057","Les Pavillons-sous-Bois",2216.40220595458
"93059","Pierrefitte-sur-Seine",2716.5432082839
"93061","Le Pre-Saint-Gervais",224.800325259379
"93062","Le Raincy",1674.9840924747
"93063","Romainville",668.459351023573
"93064","Rosny-sous-Bois",898.476622926842
"93066","Saint-Denis",960.583552858601
"93070","Saint-Ouen",199.118355415805
"93071","Sevran",2802.96914774964
"93072","Stains",2872.37795553151
"93073","Tremblay-en-France",4918.38215935602
"93074","Vaujours",3576.58889862074
"93077","Villemomble",1310.39294242472
"93078","Villepinte",3479.9439726983
"93079","Villetaneuse",2512.6534564949
"94001","Ablon-sur-Seine",3029.56146554345
"94002","Alfortville",476.717276299672
"94003","Arcueil",264.896508990141
"94004","Boissy-Saint-Leger",2979.48948101801
"94011","Bonneuil-sur-Marne",2076.90306005754
"94015","Bry-sur-Marne",830.777555298886
"94016","Cachan",331.621247293096
"94017","Champigny-sur-Marne",433.81735804052
"94018","Charenton-le-Pont",121.033892818323
"94019","Chennevieres-sur-Marne",2249.65745136552
"94021","Chevilly-Larue",1343.91233787883
"94022","Choisy-le-Roi",2078.82525527216
"94028","Creteil",75.2441740997327
"94033","Fontenay-sous-Bois",94.7246342425096
"94034","Fresnes",824.597941027286
"94037","Gentilly",217.353853811752
"94038","L'Hay-les-Roses",596.184799390536
"94041","Ivry-sur-Seine",173.209672419443
"94042","Joinville-le-Pont",684.742713418015
"94043","Le Kremlin-Bicetre",211.936946517164
"94044","Limeil-Brevannes",2963.77420154183
"94046","Maisons-Alfort",87.9208328347592
"94047","Mandres-les-Roses",3678.63595779852
"94048","Marolles-en-Brie",3556.22161111855
"94052","Nogent-sur-Marne",174.62292755745
"94053","Noiseau",2827.2529719471
"94054","Orly",2715.40064560823
"94055","Ormesson-sur-Marne",2566.90937787922
"94056","Perigny",4087.37917455453
"94058","Le Perreux-sur-Marne",347.223001380006
"94059","Le Plessis-Trevise",2731.88736706522
"94060","La Queue-en-Brie",3173.24566190855
"94065","Rungis",2523.6452509748
"94067","Saint-Mande",99.4341498460092
"94068","Saint-Maur-des-Fosses",0
"94069","Saint-Maurice",327.269865801582
"94070","Santeny",4113.34086048306
"94071","Sucy-en-Brie",2767.55347618231
"94073","Thiais",2165.20549595397
"94074","Valenton",2820.54139413228
"94075","Villecresnes",3299.08703566697
"94076","Villejuif",369.310761348353
"94077","Villeneuve-le-Roi",2949.75217838936
"94078","Villeneuve-Saint-Georges",2968.10522523819
"94079","Villiers-sur-Marne",1097.60227489977
"94080","Vincennes",0
"94081","Vitry-sur-Seine",500.625791237139
"95002","Ableiges",6650.21941771941
"95008","Aincourt",10666.7548181514
"95011","Ambleville",16703.4967915802
"95012","Amenucourt",15458.6549804118
"95014","Andilly",2644.25021944424
"95018","Argenteuil",784.393541042892
"95019","Arnouville",3891.06315662193
"95023","Arronville",10774.2370694939
"95024","Arthies",11397.7105227745
"95026","Asnieres-sur-Oise",10007.1470584159
"95028","Attainville",5619.78039505444
"95039","Auvers-sur-Oise",5250.89377109327
"95040","Avernes",9761.5589253324
"95042","Baillet-en-France",5148.730439884
"95046","Banthelu",12767.6136789146
"95051","Beauchamp",3024.50335053646
"95052","Beaumont-sur-Oise",8652.41925867666
"95054","Le Bellay-en-Vexin",12731.1201448315
"95055","Bellefontaine",8742.35687373558
"95056","Belloy-en-France",7464.03745665882
"95058","Bernes-sur-Oise",10412.9458052187
"95059","Berville",12507.3935487513
"95060","Bessancourt",3478.51719271436
"95061","Bethemont-la-Foret",4439.23235986959
"95063","Bezons",1004.1001684869
"95074","Boisemont",3366.29018356016
"95078","Boissy-l'Aillerie",5098.27285482885
"95088","Bonneuil-en-France",3568.31953888935
"95091","Bouffemont",3935.50844134253
"95094","Bouqueval",5372.80415159178
"95101","Bray-et-Lu",16982.8085073386
"95102","Breancon",9971.39712308114
"95110","Brignancourt",10631.2147251909
"95116","Bruyeres-sur-Oise",10405.6053765613
"95119","Buhy",19018.6402278689
"95120","Butry-sur-Oise",5472.01017284354
"95127","Cergy",2149.23238810105
"95134","Champagne-sur-Oise",8428.4064450997
"95139","La Chapelle-en-Vexin",17937.2570202269
"95141","Charmont",13813.9343371047
"95142","Chars",12044.4593629569
"95144","Chatenay-en-France",7629.55638659908
"95149","Chaumontel",10199.3716597455
"95150","Chaussy",14208.0338180785
"95151","Chauvry",4466.11542432281
"95154","Chennevieres-les-Louvres",7777.35462634849
"95157","Cherence",13379.1688640108
"95166","Clery-en-Vexin",12464.6217831512
"95169","Commeny",11102.3142512365
"95170","Condecourt",5719.45496000125
"95176","Cormeilles-en-Parisis",2570.35292712658
"95177","Cormeilles-en-Vexin",7475.78131606196
"95181","Courcelles-sur-Viosne",5353.67487702784
"95183","Courdimanche",3771.14867454891
"95197","Deuil-la-Barre",1636.81146561212
"95199","Domont",3565.62509636338
"95203","Eaubonne",1459.1063837047
"95205","Ecouen",4568.27855005235
"95210","Enghien-les-Bains",1510.02897165319
"95211","Ennery",4648.86274825971
"95212","Epiais-les-Louvres",7359.92592453796
"95213","Epiais-Rhus",7646.12334456227
"95214","Epinay-Champlatreux",7751.9424081277
"95218","Eragny",2915.50803244103
"95219","Ermont",1497.18922628687
"95229","Ezanville",4811.83911782059
"95241","Fontenay-en-Parisis",6667.04670364002
"95250","Fosses",9871.54436451495
"95252","Franconville",2254.90437938021
"95253","Fremainville",8694.09133893347
"95254","Fremecourt",8526.06765577397
"95256","Frepillon",4066.27194176413
"95257","La Frette-sur-Seine",2657.28939313949
"95258","Frouville",9567.41539981571
"95259","Gadancourt",10446.7122776747
"95268","Garges-les-Gonesse",3327.24531953593
"95270","Genainville",13357.7525871523
"95271","Genicourt",5614.59376363032
"95277","Gonesse",4594.11241960905
"95280","Goussainville",5990.33789534567
"95282","Gouzangrez",10064.0767011215
"95287","Grisy-les-Platres",8398.884742173
"95288","Groslay",2546.5453704502
"95295","Guiry-en-Vexin",11279.9715075469
"95298","Haravilliers",11473.9731910706
"95301","Haute-Isle",13363.2814219968
"95303","Le Heaulme",11376.2263820839
"95304","Hedouville",9591.87418105334
"95306","Herblay",3011.80604825088
"95308","Herouville",6238.20696850338
"95309","Hodent",14764.5879213612
"95313","L'Isle-Adam",6501.45871954841
"95316","Jagny-sous-Bois",7884.30546766174
"95323","Jouy-le-Moutier",3010.89483125825
"95328","Labbeville",8033.66577479248
"95331","Lassy",8319.23499506413
"95341","Livilliers",5912.68547865221
"95348","Longuesse",6969.59084004431
"95351","Louvres",7381.58653297807
"95352","Luzarches",9481.17351225755
"95353","Maffliers",6119.46237627085
"95355","Magny-en-Vexin",14728.4260523586
"95365","Mareil-en-France",7057.22316783228
"95369","Margency",2153.26558738358
"95370","Marines",10419.2759555181
"95371","Marly-la-Ville",8916.32384171812
"95379","Maudetour-en-Vexin",12622.0376543408
"95387","Menouville",9384.17164041473
"95388","Menucourt",4221.48330991454
"95392","Meriel",5301.93964123183
"95394","Mery-sur-Oise",4244.65029243634
"95395","Le Mesnil-Aubry",5900.20648085445
"95409","Moisselles",4818.29630132045
"95422","Montgeroult",6093.73276628119
"95424","Montigny-les-Cormeilles",2743.47102921922
"95426","Montlignon",2799.55632796227
"95427","Montmagny",2507.77853384538
"95428","Montmorency",1781.83009483429
"95429","Montreuil-sur-Epte",18143.9854902597
"95430","Montsoult",5602.31392207776
"95436","Mours",7886.88658679574
"95438","Moussy",11094.9169561116
"95445","Nerville-la-Foret",6035.40501532259
"95446","Nesles-la-Vallee",7622.44306042452
"95447","Neuilly-en-Vexin",12280.4110458803
"95450","Neuville-sur-Oise",2777.33382643654
"95452","Nointel",7999.75069564254
"95456","Noisy-sur-Oise",8663.71177451977
"95459","Nucourt",13701.2568530463
"95462","Omerville",15582.9288315004
"95476","Osny",3598.84748141756
"95480","Parmain",7502.50800291086
"95483","Le Perchay",9661.76215590585
"95487","Persan",9063.34432457351
"95488","Pierrelaye",3252.80527189961
"95489","Piscop",3269.40072944935
"95491","Le Plessis-Bouchard",2351.72884171465
"95492","Le Plessis-Gassot",5580.52111657367
"95493","Le Plessis-Luzarches",8630.58084485433
"95500","Pontoise",3099.46330000066
"95504","Presles",7152.73086853299
"95509","Puiseux-en-France",7997.26061458048
"95510","Puiseux-Pontoise",4215.63893313942
"95523","La Roche-Guyon",14587.791946967
"95527","Roissy-en-France",5770.79080087803
"95529","Ronquerolles",10237.4856749084
"95535","Sagy",5353.85575274479
"95539","Saint-Brice-sous-Foret",2941.48442962972
"95541","Saint-Clair-sur-Epte",20368.0973240426
"95543","Saint-Cyr-en-Arthies",10366.6420057328
"95554","Saint-Gervais",16146.6513381207
"95555","Saint-Gratien",1586.60640659716
"95563","Saint-Leu-la-Foret",2785.44326876443
"95566","Saint-Martin-du-Tertre",7450.44949024476
"95572","Saint-Ouen-l'Aumone",3434.57060295129
"95574","Saint-Prix",2937.28041039334
"95580","Saint-Witz",10034.3530316198
"95582","Sannois",1419.02434483904
"95584","Santeuil",9737.77577837819
"95585","Sarcelles",3218.97832617574
"95592","Seraincourt",7652.71944314652
"95594","Seugy",9060.95690667706
"95598","Soisy-sous-Montmorency",1457.35475627692
"95604","Survilliers",10751.8133498688
"95607","Taverny",2960.04381620567
"95610","Themericourt",8821.36939128913
"95611","Theuville",9999.03363871358
"95612","Le Thillay",5373.22987854017
"95625","Us",8206.48663744947
"95627","Vallangoujard",8122.0233158579
"95628","Valmondois",5949.74341029718
"95633","Vaudherland",5353.01140995748
"95637","Vaureal",2667.82804397037
"95641","Vemars",8895.56904015955
"95651","Vetheuil",11064.5736933359
"95652","Viarmes",8776.83647377416
"95656","Vienne-en-Arthies",11035.2503523161
"95658","Vigny",7766.66304268901
"95660","Villaines-sous-Bois",6303.83726080719
"95675","Villeron",8341.99791673655
"95676","Villers-en-Arthies",12070.7319852532
"95678","Villiers-Adam",5158.20321229886
"95680","Villiers-le-Bel",4284.44060679664
"95682","Villiers-le-Sec",6734.83443441019
"95690","Wy-dit-Joli-Village",10947.6080428824
