"ID", "VAR", "MODE", "SPAN","VALUE"
"TS3112","POPTO2004","AsTheCrowFlies",0,61699
"TS3112","POPTO2004","AsTheCrowFlies",10000,102268.9079624
"TS3112","POPTO2004","AsTheCrowFlies",20000,167284.44361738
"TS3112","POPTO2004","AsTheCrowFlies",30000,225458.87447827
"TS3112","POPTO2004","AsTheCrowFlies",40000,291555.01454289
"TS3112","POPTO2004","AsTheCrowFlies",50000,376801.65004428
"TS3112","POPTO2004","AsTheCrowFlies",60000,479252.79876341
"TS3112","POPTO2004","AsTheCrowFlies",70000,602832.79332396
"TS3112","POPTO2004","AsTheCrowFlies",80000,753617.44562809
"TS3112","POPTO2004","AsTheCrowFlies",90000,931277.5206036
"TS3112","POPTO2004","AsTheCrowFlies",1e+05,1130833.0331722
"TS3112","POPTO2004","AsTheCrowFlies",110000,1348023.62318302
"TS3112","POPTO2004","AsTheCrowFlies",120000,1580449.38830383
"TS3112","POPTO2004","AsTheCrowFlies",130000,1825780.19858749
"TS3112","POPTO2004","AsTheCrowFlies",140000,2080681.61021757
"TS3112","POPTO2004","AsTheCrowFlies",150000,2341586.24989432
"TS3112","POPTO2004","AsTheCrowFlies",160000,2606141.5310579
"TS3112","POPTO2004","AsTheCrowFlies",170000,2873897.51683977
"TS3112","POPTO2004","AsTheCrowFlies",180000,3145821.06082022
"TS3112","POPTO2004","AsTheCrowFlies",190000,3423183.76486528
"TS3112","POPTO2004","AsTheCrowFlies",2e+05,3706567.59765351
"TS3112","NBLOG2004","AsTheCrowFlies",0,15309
"TS3112","NBLOG2004","AsTheCrowFlies",10000,25274.89961782
"TS3112","NBLOG2004","AsTheCrowFlies",20000,40469.4058996
"TS3112","NBLOG2004","AsTheCrowFlies",30000,54805.73410906
"TS3112","NBLOG2004","AsTheCrowFlies",40000,71144.15567825
"TS3112","NBLOG2004","AsTheCrowFlies",50000,92811.98096994
"TS3112","NBLOG2004","AsTheCrowFlies",60000,119434.06151534
"TS3112","NBLOG2004","AsTheCrowFlies",70000,151579.90410507
"TS3112","NBLOG2004","AsTheCrowFlies",80000,190594.75710645
"TS3112","NBLOG2004","AsTheCrowFlies",90000,236216.73831098
"TS3112","NBLOG2004","AsTheCrowFlies",1e+05,286908.96425762
"TS3112","NBLOG2004","AsTheCrowFlies",110000,341391.56915016
"TS3112","NBLOG2004","AsTheCrowFlies",120000,399044.98247016
"TS3112","NBLOG2004","AsTheCrowFlies",130000,459419.38735488
"TS3112","NBLOG2004","AsTheCrowFlies",140000,521864.48437076
"TS3112","NBLOG2004","AsTheCrowFlies",150000,585657.15173392
"TS3112","NBLOG2004","AsTheCrowFlies",160000,650345.89225134
"TS3112","NBLOG2004","AsTheCrowFlies",170000,715925.04937083
"TS3112","NBLOG2004","AsTheCrowFlies",180000,782716.01906579
"TS3112","NBLOG2004","AsTheCrowFlies",190000,851089.40002299
"TS3112","NBLOG2004","AsTheCrowFlies",2e+05,921217.19155286
"TS3112","IMMIG9404","AsTheCrowFlies",0,2296
"TS3112","IMMIG9404","AsTheCrowFlies",10000,9771.95126409
"TS3112","IMMIG9404","AsTheCrowFlies",20000,17004.43851576
"TS3112","IMMIG9404","AsTheCrowFlies",30000,19950.98884283
"TS3112","IMMIG9404","AsTheCrowFlies",40000,23039.74732102
"TS3112","IMMIG9404","AsTheCrowFlies",50000,27254.5538418
"TS3112","IMMIG9404","AsTheCrowFlies",60000,32713.91705794
"TS3112","IMMIG9404","AsTheCrowFlies",70000,39912.69379287
"TS3112","IMMIG9404","AsTheCrowFlies",80000,49560.99554926
"TS3112","IMMIG9404","AsTheCrowFlies",90000,61379.01655205
"TS3112","IMMIG9404","AsTheCrowFlies",1e+05,74394.79315064
"TS3112","IMMIG9404","AsTheCrowFlies",110000,87841.40062835
"TS3112","IMMIG9404","AsTheCrowFlies",120000,101467.35166241
"TS3112","IMMIG9404","AsTheCrowFlies",130000,115318.45709012
"TS3112","IMMIG9404","AsTheCrowFlies",140000,129467.48166902
"TS3112","IMMIG9404","AsTheCrowFlies",150000,143950.22780116
"TS3112","IMMIG9404","AsTheCrowFlies",160000,158845.93029652
"TS3112","IMMIG9404","AsTheCrowFlies",170000,174336.18574958
"TS3112","IMMIG9404","AsTheCrowFlies",180000,190667.14074673
"TS3112","IMMIG9404","AsTheCrowFlies",190000,208053.50945622
