"ID", "VAR", "MODE", "SPAN","VALUE"
"TS211E","POPTO2004","AsTheCrowFlies",0,27726
"TS211E","POPTO2004","AsTheCrowFlies",10000,110924.79893794
"TS211E","POPTO2004","AsTheCrowFlies",20000,410857.58847021
"TS211E","POPTO2004","AsTheCrowFlies",30000,678608.29099889
"TS211E","POPTO2004","AsTheCrowFlies",40000,970657.03399969
"TS211E","POPTO2004","AsTheCrowFlies",50000,1266537.87091775
"TS211E","POPTO2004","AsTheCrowFlies",60000,1597155.91491896
"TS211E","POPTO2004","AsTheCrowFlies",70000,2017010.37707797
"TS211E","POPTO2004","AsTheCrowFlies",80000,2539801.79052502
"TS211E","POPTO2004","AsTheCrowFlies",90000,3124339.47537112
"TS211E","POPTO2004","AsTheCrowFlies",1e+05,3720920.07915692
"TS211E","POPTO2004","AsTheCrowFlies",110000,4295914.97369982
"TS211E","POPTO2004","AsTheCrowFlies",120000,4831960.87234338
"TS211E","POPTO2004","AsTheCrowFlies",130000,5322394.7412143
"TS211E","POPTO2004","AsTheCrowFlies",140000,5766537.34604641
"TS211E","POPTO2004","AsTheCrowFlies",150000,6166636.26181534
"TS211E","POPTO2004","AsTheCrowFlies",160000,6526134.98114178
"TS211E","POPTO2004","AsTheCrowFlies",170000,6848799.73456517
"TS211E","POPTO2004","AsTheCrowFlies",180000,7138314.44999551
"TS211E","POPTO2004","AsTheCrowFlies",190000,7398105.51117785
"TS211E","POPTO2004","AsTheCrowFlies",2e+05,7631279.87583123
"TS211E","NBLOG2004","AsTheCrowFlies",0,7267
"TS211E","NBLOG2004","AsTheCrowFlies",10000,29074.49180017
"TS211E","NBLOG2004","AsTheCrowFlies",20000,116116.89100228
"TS211E","NBLOG2004","AsTheCrowFlies",30000,186343.06391213
"TS211E","NBLOG2004","AsTheCrowFlies",40000,257347.04875614
"TS211E","NBLOG2004","AsTheCrowFlies",50000,328998.4404965
"TS211E","NBLOG2004","AsTheCrowFlies",60000,410433.46259103
"TS211E","NBLOG2004","AsTheCrowFlies",70000,515791.57079278
"TS211E","NBLOG2004","AsTheCrowFlies",80000,648527.42295768
"TS211E","NBLOG2004","AsTheCrowFlies",90000,797528.87473381
"TS211E","NBLOG2004","AsTheCrowFlies",1e+05,949502.78346007
"TS211E","NBLOG2004","AsTheCrowFlies",110000,1095525.76657803
"TS211E","NBLOG2004","AsTheCrowFlies",120000,1231075.81667195
"TS211E","NBLOG2004","AsTheCrowFlies",130000,1354526.55329522
"TS211E","NBLOG2004","AsTheCrowFlies",140000,1465853.3858032
"TS211E","NBLOG2004","AsTheCrowFlies",150000,1565784.87168627
"TS211E","NBLOG2004","AsTheCrowFlies",160000,1655324.07840766
"TS211E","NBLOG2004","AsTheCrowFlies",170000,1735515.0837572
