"ID", "VAR", "MODE", "SPAN","VALUE"
"TS321A","POPTO2004","AsTheCrowFlies",0,34524
"TS321A","POPTO2004","AsTheCrowFlies",10000,34559.84155116
"TS321A","POPTO2004","AsTheCrowFlies",20000,51687.3733491
"TS321A","POPTO2004","AsTheCrowFlies",30000,113548.85986947
"TS321A","POPTO2004","AsTheCrowFlies",40000,210406.66744121
"TS321A","POPTO2004","AsTheCrowFlies",50000,341102.85640141
"TS321A","POPTO2004","AsTheCrowFlies",60000,507176.85566008
"TS321A","POPTO2004","AsTheCrowFlies",70000,697879.84958007
"TS321A","POPTO2004","AsTheCrowFlies",80000,908160.14490893
"TS321A","POPTO2004","AsTheCrowFlies",90000,1140843.99657356
"TS321A","POPTO2004","AsTheCrowFlies",1e+05,1400364.22124658
"TS321A","POPTO2004","AsTheCrowFlies",110000,1688164.16023105
"TS321A","POPTO2004","AsTheCrowFlies",120000,2001681.07144292
"TS321A","POPTO2004","AsTheCrowFlies",130000,2336612.63461779
"TS321A","POPTO2004","AsTheCrowFlies",140000,2689546.03328047
"TS321A","POPTO2004","AsTheCrowFlies",150000,3058176.6067129
"TS321A","POPTO2004","AsTheCrowFlies",160000,3439845.92890419
"TS321A","POPTO2004","AsTheCrowFlies",170000,3830415.96370325
"TS321A","POPTO2004","AsTheCrowFlies",180000,4224283.06709967
"TS321A","POPTO2004","AsTheCrowFlies",190000,4615160.54786677
"TS321A","POPTO2004","AsTheCrowFlies",2e+05,4997000.77150023
"TS321A","NBLOG2004","AsTheCrowFlies",0,7139
"TS321A","NBLOG2004","AsTheCrowFlies",10000,7147.6106311
"TS321A","NBLOG2004","AsTheCrowFlies",20000,11247.12749046
"TS321A","NBLOG2004","AsTheCrowFlies",30000,25642.0113264
"TS321A","NBLOG2004","AsTheCrowFlies",40000,47931.0759054
"TS321A","NBLOG2004","AsTheCrowFlies",50000,77385.69309941
"TS321A","NBLOG2004","AsTheCrowFlies",60000,114338.16192777
"TS321A","NBLOG2004","AsTheCrowFlies",70000,156632.65621812
"TS321A","NBLOG2004","AsTheCrowFlies",80000,203676.43813893
"TS321A","NBLOG2004","AsTheCrowFlies",90000,256815.42647467
