"ID", "VAR", "MODE", "SPAN","VALUE"
"TS222C","POPTO2004","AsTheCrowFlies",0,21909
"TS222C","POPTO2004","AsTheCrowFlies",10000,21909.26442926
"TS222C","POPTO2004","AsTheCrowFlies",20000,38470.62861416
"TS222C","POPTO2004","AsTheCrowFlies",30000,111924.0789176
"TS222C","POPTO2004","AsTheCrowFlies",40000,217423.4810723
"TS222C","POPTO2004","AsTheCrowFlies",50000,338507.59143423
"TS222C","POPTO2004","AsTheCrowFlies",60000,466719.37819923
"TS222C","POPTO2004","AsTheCrowFlies",70000,601703.95320166
"TS222C","POPTO2004","AsTheCrowFlies",80000,745183.44940756
"TS222C","POPTO2004","AsTheCrowFlies",90000,900245.99998034
"TS222C","POPTO2004","AsTheCrowFlies",1e+05,1071348.63103815
"TS222C","POPTO2004","AsTheCrowFlies",110000,1264857.24206088
"TS222C","POPTO2004","AsTheCrowFlies",120000,1487896.06026112
"TS222C","POPTO2004","AsTheCrowFlies",130000,1746270.16928246
"TS222C","POPTO2004","AsTheCrowFlies",140000,2043002.78322484
"TS222C","POPTO2004","AsTheCrowFlies",150000,2377489.08204036
"TS222C","POPTO2004","AsTheCrowFlies",160000,2745248.87393198
"TS222C","POPTO2004","AsTheCrowFlies",170000,3138558.41512044
"TS222C","POPTO2004","AsTheCrowFlies",180000,3547800.83122678
"TS222C","POPTO2004","AsTheCrowFlies",190000,3962989.06576633
"TS222C","POPTO2004","AsTheCrowFlies",2e+05,4374987.83620639
"TS222C","NBLOG2004","AsTheCrowFlies",0,4582
"TS222C","NBLOG2004","AsTheCrowFlies",10000,4582.05594858
"TS222C","NBLOG2004","AsTheCrowFlies",20000,8238.66649284
"TS222C","NBLOG2004","AsTheCrowFlies",30000,24967.72676214
"TS222C","NBLOG2004","AsTheCrowFlies",40000,48951.164448
"TS222C","NBLOG2004","AsTheCrowFlies",50000,76248.33736062
"TS222C","NBLOG2004","AsTheCrowFlies",60000,105041.13448532
"TS222C","NBLOG2004","AsTheCrowFlies",70000,135174.23880382
"TS222C","NBLOG2004","AsTheCrowFlies",80000,167036.62430093
"TS222C","NBLOG2004","AsTheCrowFlies",90000,201442.71610106
"TS222C","NBLOG2004","AsTheCrowFlies",1e+05,239645.11108976
"TS222C","NBLOG2004","AsTheCrowFlies",110000,283475.80046
"TS222C","NBLOG2004","AsTheCrowFlies",120000,335014.81526257
"TS222C","NBLOG2004","AsTheCrowFlies",130000,395998.23555051
"TS222C","NBLOG2004","AsTheCrowFlies",140000,467402.7340676
"TS222C","NBLOG2004","AsTheCrowFlies",150000,549211.57521743
"TS222C","NBLOG2004","AsTheCrowFlies",160000,640343.75777247
"TS222C","NBLOG2004","AsTheCrowFlies",170000,738817.09715826
"TS222C","NBLOG2004","AsTheCrowFlies",180000,842106.77566654
"TS222C","NBLOG2004","AsTheCrowFlies",190000,947555.77351485
"TS222C","NBLOG2004","AsTheCrowFlies",2e+05,1052708.8821395
"TS222C","IMMIG9404","AsTheCrowFlies",0,364
"TS222C","IMMIG9404","AsTheCrowFlies",10000,364.00681854
"TS222C","IMMIG9404","AsTheCrowFlies",20000,872.52916612
"TS222C","IMMIG9404","AsTheCrowFlies",30000,4074.12990342
"TS222C","IMMIG9404","AsTheCrowFlies",40000,8778.26709232
"TS222C","IMMIG9404","AsTheCrowFlies",50000,13430.70589771
"TS222C","IMMIG9404","AsTheCrowFlies",60000,17779.92309736
"TS222C","IMMIG9404","AsTheCrowFlies",70000,22028.99047209
"TS222C","IMMIG9404","AsTheCrowFlies",80000,26388.91060792
"TS222C","IMMIG9404","AsTheCrowFlies",90000,31167.28458842
"TS222C","IMMIG9404","AsTheCrowFlies",1e+05,36868.6166989
"TS222C","IMMIG9404","AsTheCrowFlies",110000,44210.98367089
"TS222C","IMMIG9404","AsTheCrowFlies",120000,54009.87935311
"TS222C","IMMIG9404","AsTheCrowFlies",130000,67018.22355349
"TS222C","IMMIG9404","AsTheCrowFlies",140000,83799.21403676
"TS222C","IMMIG9404","AsTheCrowFlies",150000,104595.3987033
"TS222C","IMMIG9404","AsTheCrowFlies",160000,129229.4361922
"TS222C","IMMIG9404","AsTheCrowFlies",170000,157118.708377
"TS222C","IMMIG9404","AsTheCrowFlies",180000,187403.31428109
"TS222C","IMMIG9404","AsTheCrowFlies",190000,219116.95391883
"TS222C","IMMIG9404","AsTheCrowFlies",2e+05,251333.68569141
"TS222C","EMIG9404","AsTheCrowFlies",0,729
"TS222C","EMIG9404","AsTheCrowFlies",10000,729.0105766
"TS222C","EMIG9404","AsTheCrowFlies",20000,1517.52180293
"TS222C","EMIG9404","AsTheCrowFlies",30000,5576.9489413
"TS222C","EMIG9404","AsTheCrowFlies",40000,13766.43404402
"TS222C","EMIG9404","AsTheCrowFlies",50000,23047.44594902
"TS222C","EMIG9404","AsTheCrowFlies",60000,32105.5197238
"TS222C","EMIG9404","AsTheCrowFlies",70000,41072.04142716
"TS222C","EMIG9404","AsTheCrowFlies",80000,50294.13164978
"TS222C","EMIG9404","AsTheCrowFlies",90000,60277.82105073
"TS222C","EMIG9404","AsTheCrowFlies",1e+05,71572.33358776
"TS222C","EMIG9404","AsTheCrowFlies",110000,84681.60515895
"TS222C","EMIG9404","AsTheCrowFlies",120000,100005.97473066
"TS222C","EMIG9404","AsTheCrowFlies",130000,117839.28885571
"TS222C","EMIG9404","AsTheCrowFlies",140000,138379.82274806
"TS222C","EMIG9404","AsTheCrowFlies",150000,161666.44639456
"TS222C","EMIG9404","AsTheCrowFlies",160000,187486.77142204
"TS222C","EMIG9404","AsTheCrowFlies",170000,215360.47457302
"TS222C","EMIG9404","AsTheCrowFlies",180000,244617.33963169
"TS222C","EMIG9404","AsTheCrowFlies",190000,274517.87459978
"TS222C","EMIG9404","AsTheCrowFlies",2e+05,304361.33100159
