"ID", "VAR", "MODE", "SPAN","VALUE"
"TS2131","POPTO2004","AsTheCrowFlies",0,29559
"TS2131","POPTO2004","AsTheCrowFlies",10000,44060.02215184
"TS2131","POPTO2004","AsTheCrowFlies",20000,259772.08922656
"TS2131","POPTO2004","AsTheCrowFlies",30000,616147.91327797
"TS2131","POPTO2004","AsTheCrowFlies",40000,957503.87428307
"TS2131","POPTO2004","AsTheCrowFlies",50000,1285196.63719744
"TS2131","POPTO2004","AsTheCrowFlies",60000,1599331.92360891
"TS2131","POPTO2004","AsTheCrowFlies",70000,1896969.78855956
"TS2131","POPTO2004","AsTheCrowFlies",80000,2194085.32860446
"TS2131","POPTO2004","AsTheCrowFlies",90000,2517888.08089473
"TS2131","POPTO2004","AsTheCrowFlies",1e+05,2888301.10990884
"TS2131","POPTO2004","AsTheCrowFlies",110000,3306989.11823597
"TS2131","POPTO2004","AsTheCrowFlies",120000,3761705.68073664
"TS2131","POPTO2004","AsTheCrowFlies",130000,4234840.2477232
"TS2131","POPTO2004","AsTheCrowFlies",140000,4709148.01012995
"TS2131","POPTO2004","AsTheCrowFlies",150000,5170499.88789696
"TS2131","POPTO2004","AsTheCrowFlies",160000,5608766.39146337
"TS2131","POPTO2004","AsTheCrowFlies",170000,6017628.37430192
"TS2131","POPTO2004","AsTheCrowFlies",180000,6393882.8142155
"TS2131","POPTO2004","AsTheCrowFlies",190000,6736628.49039593
"TS2131","POPTO2004","AsTheCrowFlies",2e+05,7046533.09952405
"TS2131","NBLOG2004","AsTheCrowFlies",0,6291
"TS2131","NBLOG2004","AsTheCrowFlies",10000,9721.42110893
"TS2131","NBLOG2004","AsTheCrowFlies",20000,61488.04953643
"TS2131","NBLOG2004","AsTheCrowFlies",30000,156134.21611417
"TS2131","NBLOG2004","AsTheCrowFlies",40000,248520.89257313
"TS2131","NBLOG2004","AsTheCrowFlies",50000,335759.50723475
"TS2131","NBLOG2004","AsTheCrowFlies",60000,418157.97699284
"TS2131","NBLOG2004","AsTheCrowFlies",70000,494987.03248307
"TS2131","NBLOG2004","AsTheCrowFlies",80000,570484.10496351
"TS2131","NBLOG2004","AsTheCrowFlies",90000,651929.23241646
"TS2131","NBLOG2004","AsTheCrowFlies",1e+05,744802.82968699
"TS2131","NBLOG2004","AsTheCrowFlies",110000,849791.01580649
"TS2131","NBLOG2004","AsTheCrowFlies",120000,963874.03836019
"TS2131","NBLOG2004","AsTheCrowFlies",130000,1082578.69138038
"TS2131","NBLOG2004","AsTheCrowFlies",140000,1201501.85768295
"TS2131","NBLOG2004","AsTheCrowFlies",150000,1317042.50659209
"TS2131","NBLOG2004","AsTheCrowFlies",160000,1426634.58223082
"TS2131","NBLOG2004","AsTheCrowFlies",170000,1528695.43054257
"TS2131","NBLOG2004","AsTheCrowFlies",180000,1622442.58581696
"TS2131","NBLOG2004","AsTheCrowFlies",190000,1707680.47875485
"TS2131","NBLOG2004","AsTheCrowFlies",2e+05,1784609.58254919
"TS2131","IMMIG9404","AsTheCrowFlies",0,802
"TS2131","IMMIG9404","AsTheCrowFlies",10000,1196.10863599
"TS2131","IMMIG9404","AsTheCrowFlies",20000,10014.46105185
"TS2131","IMMIG9404","AsTheCrowFlies",30000,35380.18068206
"TS2131","IMMIG9404","AsTheCrowFlies",40000,64597.72182432
"TS2131","IMMIG9404","AsTheCrowFlies",50000,92030.70551747
"TS2131","IMMIG9404","AsTheCrowFlies",60000,117132.36019078
"TS2131","IMMIG9404","AsTheCrowFlies",70000,138927.36332612
"TS2131","IMMIG9404","AsTheCrowFlies",80000,159095.33292561
