"ID", "VAR", "MODE", "SPAN","VALUE"
"TS211D","POPTO2004","AsTheCrowFlies",0,85380
"TS211D","POPTO2004","AsTheCrowFlies",10000,101599.33123024
"TS211D","POPTO2004","AsTheCrowFlies",20000,406318.9788396
"TS211D","POPTO2004","AsTheCrowFlies",30000,756273.10663346
"TS211D","POPTO2004","AsTheCrowFlies",40000,1066504.5386898
"TS211D","POPTO2004","AsTheCrowFlies",50000,1336974.66219482
"TS211D","POPTO2004","AsTheCrowFlies",60000,1615474.78418304
"TS211D","POPTO2004","AsTheCrowFlies",70000,1954342.23595337
"TS211D","POPTO2004","AsTheCrowFlies",80000,2379589.12891622
"TS211D","POPTO2004","AsTheCrowFlies",90000,2878816.82456934
"TS211D","POPTO2004","AsTheCrowFlies",1e+05,3417634.10527511
"TS211D","POPTO2004","AsTheCrowFlies",110000,3963537.32235411
"TS211D","POPTO2004","AsTheCrowFlies",120000,4494556.8025022
"TS211D","POPTO2004","AsTheCrowFlies",130000,4997816.43747882
"TS211D","POPTO2004","AsTheCrowFlies",140000,5466404.09367316
"TS211D","POPTO2004","AsTheCrowFlies",150000,5897203.17079033
"TS211D","POPTO2004","AsTheCrowFlies",160000,6289601.34015748
"TS211D","POPTO2004","AsTheCrowFlies",170000,6644636.35747021
"TS211D","POPTO2004","AsTheCrowFlies",180000,6964358.71354067
"TS211D","POPTO2004","AsTheCrowFlies",190000,7251356.52821031
"TS211D","POPTO2004","AsTheCrowFlies",2e+05,7508429.05605561
"TS211D","NBLOG2004","AsTheCrowFlies",0,25073
"TS211D","NBLOG2004","AsTheCrowFlies",10000,29286.64003051
"TS211D","NBLOG2004","AsTheCrowFlies",20000,112491.41929446
"TS211D","NBLOG2004","AsTheCrowFlies",30000,204054.56586061
"TS211D","NBLOG2004","AsTheCrowFlies",40000,281102.95419457
"TS211D","NBLOG2004","AsTheCrowFlies",50000,346762.00126281
"TS211D","NBLOG2004","AsTheCrowFlies",60000,415157.23340098
"TS211D","NBLOG2004","AsTheCrowFlies",70000,500173.52385525
"TS211D","NBLOG2004","AsTheCrowFlies",80000,608133.28564457
"TS211D","NBLOG2004","AsTheCrowFlies",90000,735325.65709882
"TS211D","NBLOG2004","AsTheCrowFlies",1e+05,872480.86989178
"TS211D","NBLOG2004","AsTheCrowFlies",110000,1011034.20166429
"TS211D","NBLOG2004","AsTheCrowFlies",120000,1145314.34719134
"TS211D","NBLOG2004","AsTheCrowFlies",130000,1272098.73576734
"TS211D","NBLOG2004","AsTheCrowFlies",140000,1389745.85745278
"TS211D","NBLOG2004","AsTheCrowFlies",150000,1497590.03966024
"TS211D","NBLOG2004","AsTheCrowFlies",160000,1595581.70759077
"TS211D","NBLOG2004","AsTheCrowFlies",170000,1684059.887882
"TS211D","NBLOG2004","AsTheCrowFlies",180000,1763593.31091635
"TS211D","NBLOG2004","AsTheCrowFlies",190000,1834867.6722226
"TS211D","NBLOG2004","AsTheCrowFlies",2e+05,1898610.17086804
"TS211D","IMMIG9404","AsTheCrowFlies",0,4245
"TS211D","IMMIG9404","AsTheCrowFlies",10000,6404.68739778
"TS211D","IMMIG9404","AsTheCrowFlies",20000,43726.53618856
