"ID", "VAR", "MODE", "SPAN","VALUE"
"TS3210","POPTO2004","AsTheCrowFlies",0,9407
"TS3210","POPTO2004","AsTheCrowFlies",10000,9662.62994367
"TS3210","POPTO2004","AsTheCrowFlies",20000,56082.86037582
"TS3210","POPTO2004","AsTheCrowFlies",30000,148307.65222511
"TS3210","POPTO2004","AsTheCrowFlies",40000,245717.40410515
"TS3210","POPTO2004","AsTheCrowFlies",50000,367720.78596388
"TS3210","POPTO2004","AsTheCrowFlies",60000,515232.92121747
"TS3210","POPTO2004","AsTheCrowFlies",70000,679919.07552772
"TS3210","POPTO2004","AsTheCrowFlies",80000,857638.96582628
"TS3210","POPTO2004","AsTheCrowFlies",90000,1050585.89144485
"TS3210","POPTO2004","AsTheCrowFlies",1e+05,1264990.94750669
"TS3210","POPTO2004","AsTheCrowFlies",110000,1506857.25674696
"TS3210","POPTO2004","AsTheCrowFlies",120000,1778932.7626845
"TS3210","POPTO2004","AsTheCrowFlies",130000,2080508.40330638
"TS3210","POPTO2004","AsTheCrowFlies",140000,2409131.32272053
"TS3210","POPTO2004","AsTheCrowFlies",150000,2761714.44791015
"TS3210","POPTO2004","AsTheCrowFlies",160000,3134287.52936551
"TS3210","POPTO2004","AsTheCrowFlies",170000,3521498.51423447
"TS3210","POPTO2004","AsTheCrowFlies",180000,3916739.924486
"TS3210","POPTO2004","AsTheCrowFlies",190000,4312858.69329288
"TS3210","POPTO2004","AsTheCrowFlies",2e+05,4703011.5154735
"TS3210","NBLOG2004","AsTheCrowFlies",0,2258
"TS3210","NBLOG2004","AsTheCrowFlies",10000,2316.6591999
"TS3210","NBLOG2004","AsTheCrowFlies",20000,12695.83017135
"TS3210","NBLOG2004","AsTheCrowFlies",30000,33791.15306049
"TS3210","NBLOG2004","AsTheCrowFlies",40000,56009.52341026
"TS3210","NBLOG2004","AsTheCrowFlies",50000,83514.2802004
"TS3210","NBLOG2004","AsTheCrowFlies",60000,116392.31681151
"TS3210","NBLOG2004","AsTheCrowFlies",70000,152802.97137188
"TS3210","NBLOG2004","AsTheCrowFlies",80000,192072.6447172
"TS3210","NBLOG2004","AsTheCrowFlies",90000,235189.86020107
"TS3210","NBLOG2004","AsTheCrowFlies",1e+05,284167.2992628
"TS3210","NBLOG2004","AsTheCrowFlies",110000,340867.91665432
"TS3210","NBLOG2004","AsTheCrowFlies",120000,406175.98037557
"TS3210","NBLOG2004","AsTheCrowFlies",130000,479930.89168876
"TS3210","NBLOG2004","AsTheCrowFlies",140000,561408.203143
"TS3210","NBLOG2004","AsTheCrowFlies",150000,649678.16221235
"TS3210","NBLOG2004","AsTheCrowFlies",160000,743596.98198996
"TS3210","NBLOG2004","AsTheCrowFlies",170000,841696.96726591
"TS3210","NBLOG2004","AsTheCrowFlies",180000,942213.50397816
"TS3210","NBLOG2004","AsTheCrowFlies",190000,1043256.11676301
"TS3210","NBLOG2004","AsTheCrowFlies",2e+05,1143020.20876964
"TS3210","IMMIG9404","AsTheCrowFlies",0,622
"TS3210","IMMIG9404","AsTheCrowFlies",10000,631.34610305
"TS3210","IMMIG9404","AsTheCrowFlies",20000,2695.7834137
"TS3210","IMMIG9404","AsTheCrowFlies",30000,7129.45439709
"TS3210","IMMIG9404","AsTheCrowFlies",40000,10649.74940719
"TS3210","IMMIG9404","AsTheCrowFlies",50000,14602.68631505
"TS3210","IMMIG9404","AsTheCrowFlies",60000,19281.24893805
"TS3210","IMMIG9404","AsTheCrowFlies",70000,24497.68869174
"TS3210","IMMIG9404","AsTheCrowFlies",80000,30429.83772713
"TS3210","IMMIG9404","AsTheCrowFlies",90000,37635.99082675
"TS3210","IMMIG9404","AsTheCrowFlies",1e+05,46878.23155544
"TS3210","IMMIG9404","AsTheCrowFlies",110000,58765.19904809
"TS3210","IMMIG9404","AsTheCrowFlies",120000,73545.69647763
"TS3210","IMMIG9404","AsTheCrowFlies",130000,91193.1234595
"TS3210","IMMIG9404","AsTheCrowFlies",140000,111616.04364946
"TS3210","IMMIG9404","AsTheCrowFlies",150000,134728.49250138
"TS3210","IMMIG9404","AsTheCrowFlies",160000,160352.02087455
"TS3210","IMMIG9404","AsTheCrowFlies",170000,188114.05168393
"TS3210","IMMIG9404","AsTheCrowFlies",180000,217446.44393799
"TS3210","IMMIG9404","AsTheCrowFlies",190000,247667.27632959
"TS3210","IMMIG9404","AsTheCrowFlies",2e+05,278084.84531206
"TS3210","EMIG9404","AsTheCrowFlies",0,8061
"TS3210","EMIG9404","AsTheCrowFlies",10000,8077.97306841
"TS3210","EMIG9404","AsTheCrowFlies",20000,9866.30715756
"TS3210","EMIG9404","AsTheCrowFlies",30000,12831.64813726
"TS3210","EMIG9404","AsTheCrowFlies",40000,17260.37695172
"TS3210","EMIG9404","AsTheCrowFlies",50000,24671.12753094
"TS3210","EMIG9404","AsTheCrowFlies",60000,34300.59635408
"TS3210","EMIG9404","AsTheCrowFlies",70000,44947.18861229
"TS3210","EMIG9404","AsTheCrowFlies",80000,56353.4434577
"TS3210","EMIG9404","AsTheCrowFlies",90000,68926.07644453
"TS3210","EMIG9404","AsTheCrowFlies",1e+05,83312.05220426
"TS3210","EMIG9404","AsTheCrowFlies",110000,99913.70382044
"TS3210","EMIG9404","AsTheCrowFlies",120000,118721.73841598
"TS3210","EMIG9404","AsTheCrowFlies",130000,139509.72809963
"TS3210","EMIG9404","AsTheCrowFlies",140000,162088.65019912
"TS3210","EMIG9404","AsTheCrowFlies",150000,186362.08694202
"TS3210","EMIG9404","AsTheCrowFlies",160000,212207.08398884
"TS3210","EMIG9404","AsTheCrowFlies",170000,239357.81680272
"TS3210","EMIG9404","AsTheCrowFlies",180000,267388.14493791
"TS3210","EMIG9404","AsTheCrowFlies",190000,295774.01754287
"TS3210","EMIG9404","AsTheCrowFlies",2e+05,323979.02707665
