"ID", "VAR", "MODE", "SPAN","VALUE"
"TS117A","POPTO2004","AsTheCrowFlies",0,18525
"TS117A","POPTO2004","AsTheCrowFlies",10000,78042.20035651
"TS117A","POPTO2004","AsTheCrowFlies",20000,224469.65472284
"TS117A","POPTO2004","AsTheCrowFlies",30000,746644.86290027
"TS117A","POPTO2004","AsTheCrowFlies",40000,1415703.95576681
"TS117A","POPTO2004","AsTheCrowFlies",50000,1951223.69303256
"TS117A","POPTO2004","AsTheCrowFlies",60000,2376104.74998117
"TS117A","POPTO2004","AsTheCrowFlies",70000,2733443.77894762
"TS117A","POPTO2004","AsTheCrowFlies",80000,3043689.52426482
"TS117A","POPTO2004","AsTheCrowFlies",90000,3325615.37509158
"TS117A","POPTO2004","AsTheCrowFlies",1e+05,3596176.34768568
"TS117A","POPTO2004","AsTheCrowFlies",110000,3865386.74111195
"TS117A","POPTO2004","AsTheCrowFlies",120000,4136161.39798247
"TS117A","POPTO2004","AsTheCrowFlies",130000,4407370.71880504
"TS117A","POPTO2004","AsTheCrowFlies",140000,4676681.40930873
"TS117A","POPTO2004","AsTheCrowFlies",150000,4941852.14244194
"TS117A","POPTO2004","AsTheCrowFlies",160000,5200961.2586153
"TS117A","POPTO2004","AsTheCrowFlies",170000,5452368.03812917
"TS117A","POPTO2004","AsTheCrowFlies",180000,5694746.8974845
"TS117A","POPTO2004","AsTheCrowFlies",190000,5927166.76277703
"TS117A","POPTO2004","AsTheCrowFlies",2e+05,6149119.39900987
"TS117A","NBLOG2004","AsTheCrowFlies",0,4664
"TS117A","NBLOG2004","AsTheCrowFlies",10000,23146.90957318
"TS117A","NBLOG2004","AsTheCrowFlies",20000,63336.81815777
"TS117A","NBLOG2004","AsTheCrowFlies",30000,205077.06200202
"TS117A","NBLOG2004","AsTheCrowFlies",40000,382152.26828797
"TS117A","NBLOG2004","AsTheCrowFlies",50000,520845.83483917
"TS117A","NBLOG2004","AsTheCrowFlies",60000,629293.02084325
"TS117A","NBLOG2004","AsTheCrowFlies",70000,719661.60818009
"TS117A","NBLOG2004","AsTheCrowFlies",80000,797186.76317677
"TS117A","NBLOG2004","AsTheCrowFlies",90000,866867.61854829
"TS117A","NBLOG2004","AsTheCrowFlies",1e+05,933385.71253364
"TS117A","NBLOG2004","AsTheCrowFlies",110000,999478.72687105
"TS117A","NBLOG2004","AsTheCrowFlies",120000,1065905.93552796
"TS117A","NBLOG2004","AsTheCrowFlies",130000,1132361.25324497
"TS117A","NBLOG2004","AsTheCrowFlies",140000,1198272.2255629
"TS117A","NBLOG2004","AsTheCrowFlies",150000,1263130.49384684
"TS117A","NBLOG2004","AsTheCrowFlies",160000,1326518.762965
