"ID", "VAR", "MODE", "SPAN","VALUE"
"TS113B","POPTO2004","AsTheCrowFlies",0,53709
"TS113B","POPTO2004","AsTheCrowFlies",10000,101230.90495588
"TS113B","POPTO2004","AsTheCrowFlies",20000,759577.85538729
"TS113B","POPTO2004","AsTheCrowFlies",30000,1604854.19683302
"TS113B","POPTO2004","AsTheCrowFlies",40000,2198821.66668671
"TS113B","POPTO2004","AsTheCrowFlies",50000,2635069.16539462
"TS113B","POPTO2004","AsTheCrowFlies",60000,3022195.20385732
"TS113B","POPTO2004","AsTheCrowFlies",70000,3401991.21793912
"TS113B","POPTO2004","AsTheCrowFlies",80000,3782253.56045887
"TS113B","POPTO2004","AsTheCrowFlies",90000,4158479.77289759
"TS113B","POPTO2004","AsTheCrowFlies",1e+05,4523758.31703241
"TS113B","POPTO2004","AsTheCrowFlies",110000,4873733.9245538
"TS113B","POPTO2004","AsTheCrowFlies",120000,5206759.75320629
"TS113B","POPTO2004","AsTheCrowFlies",130000,5521965.80560631
"TS113B","POPTO2004","AsTheCrowFlies",140000,5818371.57120756
"TS113B","POPTO2004","AsTheCrowFlies",150000,6095221.54580514
"TS113B","POPTO2004","AsTheCrowFlies",160000,6352487.72199844
"TS113B","POPTO2004","AsTheCrowFlies",170000,6590973.69156136
"TS113B","POPTO2004","AsTheCrowFlies",180000,6812069.19937695
"TS113B","POPTO2004","AsTheCrowFlies",190000,7017400.89327471
"TS113B","POPTO2004","AsTheCrowFlies",2e+05,7208553.95929535
"TS113B","NBLOG2004","AsTheCrowFlies",0,11460
"TS113B","NBLOG2004","AsTheCrowFlies",10000,24292.84078733
"TS113B","NBLOG2004","AsTheCrowFlies",20000,199951.95070304
"TS113B","NBLOG2004","AsTheCrowFlies",30000,425777.99535805
"TS113B","NBLOG2004","AsTheCrowFlies",40000,580760.40297719
"TS113B","NBLOG2004","AsTheCrowFlies",50000,692071.75766598
"TS113B","NBLOG2004","AsTheCrowFlies",60000,790903.07420794
"TS113B","NBLOG2004","AsTheCrowFlies",70000,888171.95422129
"TS113B","NBLOG2004","AsTheCrowFlies",80000,984701.50769435
"TS113B","NBLOG2004","AsTheCrowFlies",90000,1078710.80576129
"TS113B","NBLOG2004","AsTheCrowFlies",1e+05,1168658.03713115
"TS113B","NBLOG2004","AsTheCrowFlies",110000,1254005.61003306
"TS113B","NBLOG2004","AsTheCrowFlies",120000,1334871.39074543
"TS113B","NBLOG2004","AsTheCrowFlies",130000,1411386.515783
"TS113B","NBLOG2004","AsTheCrowFlies",140000,1483463.63809927
"TS113B","NBLOG2004","AsTheCrowFlies",150000,1550940.89054289
"TS113B","NBLOG2004","AsTheCrowFlies",160000,1613776.32425533
"TS113B","NBLOG2004","AsTheCrowFlies",170000,1672121.38981039
"TS113B","NBLOG2004","AsTheCrowFlies",180000,1726281.72944517
"TS113B","NBLOG2004","AsTheCrowFlies",190000,1776634.7470663
