"ID", "VAR", "MODE", "SPAN","VALUE"
"TS117D","POPTO2004","AsTheCrowFlies",0,51240
"TS117D","POPTO2004","AsTheCrowFlies",10000,86849.98369575
"TS117D","POPTO2004","AsTheCrowFlies",20000,195678.13578655
"TS117D","POPTO2004","AsTheCrowFlies",30000,513565.98939827
"TS117D","POPTO2004","AsTheCrowFlies",40000,1101597.98993617
"TS117D","POPTO2004","AsTheCrowFlies",50000,1667711.55027711
"TS117D","POPTO2004","AsTheCrowFlies",60000,2135969.33908713
"TS117D","POPTO2004","AsTheCrowFlies",70000,2529652.86918043
"TS117D","POPTO2004","AsTheCrowFlies",80000,2868193.71453069
"TS117D","POPTO2004","AsTheCrowFlies",90000,3169243.41301915
"TS117D","POPTO2004","AsTheCrowFlies",1e+05,3450322.95633053
"TS117D","POPTO2004","AsTheCrowFlies",110000,3723971.27208475
"TS117D","POPTO2004","AsTheCrowFlies",120000,3995955.8566578
"TS117D","POPTO2004","AsTheCrowFlies",130000,4267180.65693048
"TS117D","POPTO2004","AsTheCrowFlies",140000,4536394.24884779
"TS117D","POPTO2004","AsTheCrowFlies",150000,4801848.34266702
"TS117D","POPTO2004","AsTheCrowFlies",160000,5061848.81905714
"TS117D","POPTO2004","AsTheCrowFlies",170000,5314851.39756985
"TS117D","POPTO2004","AsTheCrowFlies",180000,5559526.92064355
"TS117D","POPTO2004","AsTheCrowFlies",190000,5794859.76962133
"TS117D","POPTO2004","AsTheCrowFlies",2e+05,6020209.64808614
"TS117D","NBLOG2004","AsTheCrowFlies",0,16935
"TS117D","NBLOG2004","AsTheCrowFlies",10000,26619.76281353
"TS117D","NBLOG2004","AsTheCrowFlies",20000,56820.97602013
"TS117D","NBLOG2004","AsTheCrowFlies",30000,142865.49845925
"TS117D","NBLOG2004","AsTheCrowFlies",40000,298839.44273021
"TS117D","NBLOG2004","AsTheCrowFlies",50000,446409.60107317
"TS117D","NBLOG2004","AsTheCrowFlies",60000,566675.87110015
"TS117D","NBLOG2004","AsTheCrowFlies",70000,666764.98772844
"TS117D","NBLOG2004","AsTheCrowFlies",80000,751868.56230541
"TS117D","NBLOG2004","AsTheCrowFlies",90000,826699.6794232
"TS117D","NBLOG2004","AsTheCrowFlies",1e+05,896087.14195269
"TS117D","NBLOG2004","AsTheCrowFlies",110000,963465.3683894
"TS117D","NBLOG2004","AsTheCrowFlies",120000,1030358.95032595
"TS117D","NBLOG2004","AsTheCrowFlies",130000,1096980.74020335
"TS117D","NBLOG2004","AsTheCrowFlies",140000,1163014.89641467
"TS117D","NBLOG2004","AsTheCrowFlies",150000,1228061.01692942
"TS117D","NBLOG2004","AsTheCrowFlies",160000,1291753.16795764
"TS117D","NBLOG2004","AsTheCrowFlies",170000,1353756.95134215
"TS117D","NBLOG2004","AsTheCrowFlies",180000,1413771.78387586
"TS117D","NBLOG2004","AsTheCrowFlies",190000,1471555.49876235
"TS117D","NBLOG2004","AsTheCrowFlies",2e+05,1526946.6521204
"TS117D","IMMIG9404","AsTheCrowFlies",0,1703
