"ID", "VAR", "MODE", "SPAN","VALUE"
"TS115F","POPTO2004","AsTheCrowFlies",0,95468
"TS115F","POPTO2004","AsTheCrowFlies",10000,104146.77444797
"TS115F","POPTO2004","AsTheCrowFlies",20000,261517.49930457
"TS115F","POPTO2004","AsTheCrowFlies",30000,599125.18360709
"TS115F","POPTO2004","AsTheCrowFlies",40000,1176338.1333555
"TS115F","POPTO2004","AsTheCrowFlies",50000,1843728.19758014
"TS115F","POPTO2004","AsTheCrowFlies",60000,2465726.86472274
"TS115F","POPTO2004","AsTheCrowFlies",70000,3022127.33640068
"TS115F","POPTO2004","AsTheCrowFlies",80000,3522386.94190469
"TS115F","POPTO2004","AsTheCrowFlies",90000,3977187.05341338
"TS115F","POPTO2004","AsTheCrowFlies",1e+05,4396766.03250947
"TS115F","POPTO2004","AsTheCrowFlies",110000,4789245.0468856
"TS115F","POPTO2004","AsTheCrowFlies",120000,5158443.86311376
"TS115F","POPTO2004","AsTheCrowFlies",130000,5504510.4090833
"TS115F","POPTO2004","AsTheCrowFlies",140000,5826307.83873283
"TS115F","POPTO2004","AsTheCrowFlies",150000,6123330.03983427
"TS115F","POPTO2004","AsTheCrowFlies",160000,6396346.68604482
"TS115F","POPTO2004","AsTheCrowFlies",170000,6647142.00217294
"TS115F","POPTO2004","AsTheCrowFlies",180000,6877960.08108102
"TS115F","POPTO2004","AsTheCrowFlies",190000,7091041.05089897
"TS115F","POPTO2004","AsTheCrowFlies",2e+05,7288362.70520884
"TS115F","NBLOG2004","AsTheCrowFlies",0,30254
"TS115F","NBLOG2004","AsTheCrowFlies",10000,32216.72111737
"TS115F","NBLOG2004","AsTheCrowFlies",20000,72386.63838539
"TS115F","NBLOG2004","AsTheCrowFlies",30000,160379.23359538
"TS115F","NBLOG2004","AsTheCrowFlies",40000,312797.51964378
"TS115F","NBLOG2004","AsTheCrowFlies",50000,488635.99448644
"TS115F","NBLOG2004","AsTheCrowFlies",60000,651367.77525656
"TS115F","NBLOG2004","AsTheCrowFlies",70000,795485.10969666
"TS115F","NBLOG2004","AsTheCrowFlies",80000,923357.13640778
"TS115F","NBLOG2004","AsTheCrowFlies",90000,1037844.41024965
"TS115F","NBLOG2004","AsTheCrowFlies",1e+05,1141974.02515899
"TS115F","NBLOG2004","AsTheCrowFlies",110000,1238409.5343301
"TS115F","NBLOG2004","AsTheCrowFlies",120000,1328651.89224417
"TS115F","NBLOG2004","AsTheCrowFlies",130000,1413070.11273261
"TS115F","NBLOG2004","AsTheCrowFlies",140000,1491526.57947328
"TS115F","NBLOG2004","AsTheCrowFlies",150000,1563936.56170488
"TS115F","NBLOG2004","AsTheCrowFlies",160000,1630493.24832848
"TS115F","NBLOG2004","AsTheCrowFlies",170000,1691634.7178644
"TS115F","NBLOG2004","AsTheCrowFlies",180000,1747915.3051422
"TS115F","NBLOG2004","AsTheCrowFlies",190000,1799889.52148307
"TS115F","NBLOG2004","AsTheCrowFlies",2e+05,1848045.08490368
"TS115F","IMMIG9404","AsTheCrowFlies",0,5265
"TS115F","IMMIG9404","AsTheCrowFlies",10000,5652.14992079
"TS115F","IMMIG9404","AsTheCrowFlies",20000,16205.62322471
"TS115F","IMMIG9404","AsTheCrowFlies",30000,48493.92876441
"TS115F","IMMIG9404","AsTheCrowFlies",40000,113677.40999722
"TS115F","IMMIG9404","AsTheCrowFlies",50000,188759.11874759
"TS115F","IMMIG9404","AsTheCrowFlies",60000,254030.89334317
"TS115F","IMMIG9404","AsTheCrowFlies",70000,306034.84195503
"TS115F","IMMIG9404","AsTheCrowFlies",80000,346851.46481041
"TS115F","IMMIG9404","AsTheCrowFlies",90000,379309.11862493
"TS115F","IMMIG9404","AsTheCrowFlies",1e+05,406065.34252819
"TS115F","IMMIG9404","AsTheCrowFlies",110000,429221.83857541
"TS115F","IMMIG9404","AsTheCrowFlies",120000,450068.33414259
"TS115F","IMMIG9404","AsTheCrowFlies",130000,469192.66761513
"TS115F","IMMIG9404","AsTheCrowFlies",140000,486799.25665353
"TS115F","IMMIG9404","AsTheCrowFlies",150000,502976.06564306
"TS115F","IMMIG9404","AsTheCrowFlies",160000,517819.67522501
"TS115F","IMMIG9404","AsTheCrowFlies",170000,531456.85471412
"TS115F","IMMIG9404","AsTheCrowFlies",180000,544025.53109539
"TS115F","IMMIG9404","AsTheCrowFlies",190000,555653.5638985
"TS115F","IMMIG9404","AsTheCrowFlies",2e+05,566447.69947428
"TS115F","EMIG9404","AsTheCrowFlies",0,3027
"TS115F","EMIG9404","AsTheCrowFlies",10000,3357.55283327
"TS115F","EMIG9404","AsTheCrowFlies",20000,12034.06491392
"TS115F","EMIG9404","AsTheCrowFlies",30000,35059.47358217
"TS115F","EMIG9404","AsTheCrowFlies",40000,89609.58132802
"TS115F","EMIG9404","AsTheCrowFlies",50000,152121.03987529
"TS115F","EMIG9404","AsTheCrowFlies",60000,205167.48283649
"TS115F","EMIG9404","AsTheCrowFlies",70000,247978.12473821
"TS115F","EMIG9404","AsTheCrowFlies",80000,283477.45289947
"TS115F","EMIG9404","AsTheCrowFlies",90000,314143.6192525
"TS115F","EMIG9404","AsTheCrowFlies",1e+05,341713.88269
"TS115F","EMIG9404","AsTheCrowFlies",110000,367325.48488733
"TS115F","EMIG9404","AsTheCrowFlies",120000,391537.08086648
"TS115F","EMIG9404","AsTheCrowFlies",130000,414465.81957346
"TS115F","EMIG9404","AsTheCrowFlies",140000,436027.25440369
"TS115F","EMIG9404","AsTheCrowFlies",150000,456125.88269613
"TS115F","EMIG9404","AsTheCrowFlies",160000,474737.64520917
"TS115F","EMIG9404","AsTheCrowFlies",170000,491913.87883167
"TS115F","EMIG9404","AsTheCrowFlies",180000,507753.48971776
"TS115F","EMIG9404","AsTheCrowFlies",190000,522373.28020878
"TS115F","EMIG9404","AsTheCrowFlies",2e+05,535887.74606628
