"ID", "VAR", "MODE", "SPAN","VALUE"
"TS214F","POPTO2004","AsTheCrowFlies",0,14400
"TS214F","POPTO2004","AsTheCrowFlies",10000,14400
"TS214F","POPTO2004","AsTheCrowFlies",20000,15568.23573907
"TS214F","POPTO2004","AsTheCrowFlies",30000,85744.50006778
"TS214F","POPTO2004","AsTheCrowFlies",40000,262268.14497471
"TS214F","POPTO2004","AsTheCrowFlies",50000,441865.61762135
"TS214F","POPTO2004","AsTheCrowFlies",60000,611343.12384793
"TS214F","POPTO2004","AsTheCrowFlies",70000,792426.790013
"TS214F","POPTO2004","AsTheCrowFlies",80000,999025.73141091
"TS214F","POPTO2004","AsTheCrowFlies",90000,1232573.69371538
"TS214F","POPTO2004","AsTheCrowFlies",1e+05,1487155.60297034
"TS214F","POPTO2004","AsTheCrowFlies",110000,1756589.6725446
"TS214F","POPTO2004","AsTheCrowFlies",120000,2039164.96915909
"TS214F","POPTO2004","AsTheCrowFlies",130000,2337836.9694566
"TS214F","POPTO2004","AsTheCrowFlies",140000,2656898.75632049
"TS214F","POPTO2004","AsTheCrowFlies",150000,2998370.89372956
"TS214F","POPTO2004","AsTheCrowFlies",160000,3360428.57346749
"TS214F","POPTO2004","AsTheCrowFlies",170000,3737866.18019564
"TS214F","POPTO2004","AsTheCrowFlies",180000,4123521.68174958
"TS214F","POPTO2004","AsTheCrowFlies",190000,4509749.15391991
"TS214F","POPTO2004","AsTheCrowFlies",2e+05,4889508.02194689
"TS214F","NBLOG2004","AsTheCrowFlies",0,7497
"TS214F","NBLOG2004","AsTheCrowFlies",10000,7497
"TS214F","NBLOG2004","AsTheCrowFlies",20000,7819.20181331
"TS214F","NBLOG2004","AsTheCrowFlies",30000,27736.77316339
"TS214F","NBLOG2004","AsTheCrowFlies",40000,77480.2465561
"TS214F","NBLOG2004","AsTheCrowFlies",50000,127205.16542046
"TS214F","NBLOG2004","AsTheCrowFlies",60000,172836.62179126
"TS214F","NBLOG2004","AsTheCrowFlies",70000,220450.21212425
"TS214F","NBLOG2004","AsTheCrowFlies",80000,274258.53832524
"TS214F","NBLOG2004","AsTheCrowFlies",90000,334741.63214669
"TS214F","NBLOG2004","AsTheCrowFlies",1e+05,400134.25331892
"TS214F","NBLOG2004","AsTheCrowFlies",110000,468634.73126364
"TS214F","NBLOG2004","AsTheCrowFlies",120000,539754.64289938
"TS214F","NBLOG2004","AsTheCrowFlies",130000,614331.42929116
"TS214F","NBLOG2004","AsTheCrowFlies",140000,693608.89075701
"TS214F","NBLOG2004","AsTheCrowFlies",150000,778260.17827188
"TS214F","NBLOG2004","AsTheCrowFlies",160000,867954.52082752
"TS214F","NBLOG2004","AsTheCrowFlies",170000,961465.64760381
"TS214F","NBLOG2004","AsTheCrowFlies",180000,1057038.7337549
"TS214F","NBLOG2004","AsTheCrowFlies",190000,1152774.39434655
"TS214F","NBLOG2004","AsTheCrowFlies",2e+05,1246914.01491154
"TS214F","IMMIG9404","AsTheCrowFlies",0,1311
"TS214F","IMMIG9404","AsTheCrowFlies",10000,1311
"TS214F","IMMIG9404","AsTheCrowFlies",20000,1437.476334
"TS214F","IMMIG9404","AsTheCrowFlies",30000,9607.10729428
"TS214F","IMMIG9404","AsTheCrowFlies",40000,29136.14850459
"TS214F","IMMIG9404","AsTheCrowFlies",50000,46204.59055985
"TS214F","IMMIG9404","AsTheCrowFlies",60000,59092.81541606
"TS214F","IMMIG9404","AsTheCrowFlies",70000,70980.64900489
"TS214F","IMMIG9404","AsTheCrowFlies",80000,84405.13928931
"TS214F","IMMIG9404","AsTheCrowFlies",90000,99973.69922371
"TS214F","IMMIG9404","AsTheCrowFlies",1e+05,116973.99365891
"TS214F","IMMIG9404","AsTheCrowFlies",110000,134557.42224232
"TS214F","IMMIG9404","AsTheCrowFlies",120000,152503.79285525
"TS214F","IMMIG9404","AsTheCrowFlies",130000,171303.12830644
"TS214F","IMMIG9404","AsTheCrowFlies",140000,191716.11283712
"TS214F","IMMIG9404","AsTheCrowFlies",150000,214261.70139352
"TS214F","IMMIG9404","AsTheCrowFlies",160000,238976.27245124
"TS214F","IMMIG9404","AsTheCrowFlies",170000,265460.69760166
"TS214F","IMMIG9404","AsTheCrowFlies",180000,293062.65233839
"TS214F","IMMIG9404","AsTheCrowFlies",190000,321061.11944867
"TS214F","IMMIG9404","AsTheCrowFlies",2e+05,348794.34734092
"TS214F","EMIG9404","AsTheCrowFlies",0,1396
"TS214F","EMIG9404","AsTheCrowFlies",10000,1396
