"ID", "VAR", "MODE", "SPAN","VALUE"
"TS212C","POPTO2004","AsTheCrowFlies",0,22947
"TS212C","POPTO2004","AsTheCrowFlies",10000,162983.18206753
"TS212C","POPTO2004","AsTheCrowFlies",20000,429553.29954417
"TS212C","POPTO2004","AsTheCrowFlies",30000,693647.48705382
"TS212C","POPTO2004","AsTheCrowFlies",40000,918031.69180143
"TS212C","POPTO2004","AsTheCrowFlies",50000,1119665.46492182
"TS212C","POPTO2004","AsTheCrowFlies",60000,1350140.93610759
"TS212C","POPTO2004","AsTheCrowFlies",70000,1635174.24131187
"TS212C","POPTO2004","AsTheCrowFlies",80000,1981556.58940114
"TS212C","POPTO2004","AsTheCrowFlies",90000,2389390.79441387
"TS212C","POPTO2004","AsTheCrowFlies",1e+05,2844747.07106985
"TS212C","POPTO2004","AsTheCrowFlies",110000,3325794.29283904
"TS212C","POPTO2004","AsTheCrowFlies",120000,3813210.48310109
"TS212C","POPTO2004","AsTheCrowFlies",130000,4293368.55007228
"TS212C","POPTO2004","AsTheCrowFlies",140000,4757114.29235574
"TS212C","POPTO2004","AsTheCrowFlies",150000,5198209.328072
"TS212C","POPTO2004","AsTheCrowFlies",160000,5612522.96318272
"TS212C","POPTO2004","AsTheCrowFlies",170000,5997656.80138965
"TS212C","POPTO2004","AsTheCrowFlies",180000,6352648.32840587
"TS212C","POPTO2004","AsTheCrowFlies",190000,6677652.78938766
"TS212C","POPTO2004","AsTheCrowFlies",2e+05,6973629.88386798
"TS212C","NBLOG2004","AsTheCrowFlies",0,6273
"TS212C","NBLOG2004","AsTheCrowFlies",10000,41861.24719185
"TS212C","NBLOG2004","AsTheCrowFlies",20000,113795.44787919
"TS212C","NBLOG2004","AsTheCrowFlies",30000,188049.41914611
"TS212C","NBLOG2004","AsTheCrowFlies",40000,248907.83702376
"TS212C","NBLOG2004","AsTheCrowFlies",50000,300604.46316064
"TS212C","NBLOG2004","AsTheCrowFlies",60000,358646.00235506
"TS212C","NBLOG2004","AsTheCrowFlies",70000,431080.53296392
"TS212C","NBLOG2004","AsTheCrowFlies",80000,519666.22517666
"TS212C","NBLOG2004","AsTheCrowFlies",90000,624060.64331607
